epoch,step,train_loss1,train_loss2,val_acc1,val_acc2,train_acc1,train_acc2,test_acc
8,2499,0.006370630580931902,0.005852189380675554,,,,,
8,2549,0.008144997991621494,0.00882615428417921,,,,,
8,2599,0.009704955853521824,0.009559374302625656,,,,,
8,2649,0.009861183352768421,0.01010593120008707,,,,,
8,2699,0.007916389033198357,0.00837718602269888,,,,,
8,2749,0.00772199546918273,0.007618134841322899,,,,,
8,2799,0.006352838594466448,0.006729819346219301,,,,,
8,2807,,,0.5817999839782715,0.5896000266075134,,,
8,2807,,,,,0.5827073454856873,0.5834084749221802,0.6163963675498962
9,2849,0.00901833362877369,0.008799144066870213,,,,,
9,2899,0.007047519087791443,0.006852569989860058,,,,,
9,2949,0.0061740875244140625,0.0064076525159180164,,,,,
9,2999,0.005879430565983057,0.006719374563544989,,,,,
9,3049,0.006229044869542122,0.00642903009429574,,,,,
9,3099,0.0064623295329511166,0.006656842306256294,,,,,
9,3119,,,0.6078000068664551,0.5856999754905701,,,
9,3119,,,,,0.5926733016967773,0.5929988026618958,0.6300435066223145
10,3149,0.006554205436259508,0.006629674229770899,,,,,
10,3199,0.004644177388399839,0.004461471922695637,,,,,
10,3249,0.00574202835559845,0.006494147703051567,,,,,
10,3299,0.009411046281456947,0.010251520201563835,,,,,
10,3349,0.006949247792363167,0.0074946144595742226,,,,,
10,3399,0.007686293218284845,0.007517191581428051,,,,,
10,3431,,,0.6032999753952026,0.6071000099182129,,,
10,3431,,,,,0.6034905910491943,0.6050931215286255,0.6566455960273743
11,3449,0.006580116227269173,0.0058498322032392025,,,,,
11,3499,0.007551766932010651,0.00728265754878521,,,,,
11,3549,0.007689131889492273,0.007470070384442806,,,,,
11,3599,0.00629825983196497,0.006456116680055857,,,,,
11,3649,0.007591225206851959,0.00713586900383234,,,,,
11,3699,0.008080539293587208,0.009782681241631508,,,,,
11,3743,,,0.6193000078201294,0.6327000260353088,,,
11,3743,,,,,0.6090745329856873,0.6154096722602844,0.6488330960273743
12,3749,0.006543850060552359,0.006416400894522667,,,,,
12,3799,0.00759936822578311,0.00656539062038064,,,,,
12,3849,0.006239651702344418,0.007088329643011093,,,,,
12,3899,0.006917275954037905,0.007652344182133675,,,,,
12,3949,0.0051080454140901566,0.004629543982446194,,,,,
12,3999,0.005237659439444542,0.005220052320510149,,,,,
12,4049,0.007910122163593769,0.008253891952335835,,,,,
12,4055,,,0.6118000149726868,0.6248000264167786,,,
12,4055,,,,,0.6192658543586731,0.6283303499221802,0.6666337251663208
13,4099,0.007075625937432051,0.007186358328908682,,,,,
13,4149,0.005537685472518206,0.005795099772512913,,,,,
13,4199,0.008009325712919235,0.008560881949961185,,,,,
13,4249,0.006670787464827299,0.00732589652761817,,,,,
13,4299,0.006008137483149767,0.005683444906026125,,,,,
13,4349,0.006338056642562151,0.005908014252781868,,,,,
13,4367,,,0.6304000020027161,0.6302000284194946,,,
13,4367,,,,,0.6310346722602844,0.6333884000778198,0.6621835231781006
14,4399,0.008462436497211456,0.008317908272147179,,,,,
14,4449,0.005335864145308733,0.005186206661164761,,,,,
14,4499,0.0059932321310043335,0.007615489885210991,,,,,
14,4549,0.006501972209662199,0.006812770385295153,,,,,
14,4599,0.005822429899126291,0.00621056417003274,,,,,
14,4649,0.006474447436630726,0.007425997871905565,,,,,
14,4679,,,0.640500009059906,0.6532999873161316,,,
14,4679,,,,,0.6353665590286255,0.6416265964508057,0.6757317781448364
15,4699,0.006718087010085583,0.006861268077045679,,,,,
15,4749,0.006475411355495453,0.006643632892519236,,,,,
15,4799,0.008115452714264393,0.008142990060150623,,,,,
15,4849,0.004123137332499027,0.005169733893126249,,,,,
15,4899,0.006821453105658293,0.006973994430154562,,,,,
15,4949,0.005162687972187996,0.005622046068310738,,,,,
15,4991,,,0.6521999835968018,0.6365000009536743,,,
15,4991,,,,,0.6439553499221802,0.6452824473381042,0.6717761158943176
16,4999,0.005658139009028673,0.0062027983367443085,,,,,
16,5049,0.006175629794597626,0.00801321305334568,,,,,
16,5099,0.004839465022087097,0.004969834350049496,,,,,
16,5149,0.004840857814997435,0.005292793270200491,,,,,
16,5199,0.007000124081969261,0.007145046256482601,,,,,
16,5249,0.0064333342015743256,0.006652569863945246,,,,,
16,5299,0.006685990374535322,0.00564653379842639,,,,,
16,5303,,,0.6610000133514404,0.6496999859809875,,,
16,5303,,,,,0.6503405570983887,0.6527694463729858,0.683445394039154
17,5349,0.005824140273034573,0.004400444682687521,,,,,
17,5399,0.008303588256239891,0.008188977837562561,,,,,
17,5449,0.005612585693597794,0.006750248838216066,,,,,
17,5499,0.007137128617614508,0.0066811321303248405,,,,,
17,5549,0.006251598708331585,0.006324196234345436,,,,,
17,5599,0.005480793304741383,0.0056448280811309814,,,,,
17,5615,,,0.6531000137329102,0.6496999859809875,,,
17,5615,,,,,0.653395414352417,0.6553235054016113,0.701344907283783
18,5649,0.005289068445563316,0.005992242135107517,,,,,
18,5699,0.006579730659723282,0.006638478487730026,,,,,
18,5749,0.006578609813004732,0.006418442353606224,,,,,
18,5799,0.005601861979812384,0.0059196921065449715,,,,,
18,5849,0.005200546234846115,0.005618163384497166,,,,,
18,5899,0.0048765321262180805,0.005214414559304714,,,,,
18,5927,,,0.6158999800682068,0.6366999745368958,,,
18,5927,,,,,0.6614833474159241,0.6600561141967773,0.6792919039726257
19,5949,0.0061354306526482105,0.007181902416050434,,,,,
19,5999,0.005079283844679594,0.004844190087169409,,,,,
19,6049,0.0060135661624372005,0.006383657455444336,,,,,
19,6099,0.00785899255424738,0.007192856166511774,,,,,
19,6149,0.008347371593117714,0.006511985789984465,,,,,
19,6199,0.005254985298961401,0.0048777093179523945,,,,,
19,6239,,,0.6446999907493591,0.6161999702453613,,,
19,6239,,,,,0.6597806215286255,0.6615585088729858,0.6926423907279968
20,6249,0.05883272364735603,0.06253823637962341,,,,,
20,6299,0.05377350002527237,0.05192093551158905,,,,,
20,6349,0.053069304674863815,0.05486295744776726,,,,,
20,6399,0.06485554575920105,0.06656444817781448,,,,,
20,6449,0.05909071862697601,0.05709712207317352,,,,,
20,6499,0.05512779951095581,0.05612942576408386,,,,,
20,6549,0.059002239257097244,0.060605838894844055,,,,,
20,6551,,,0.5652999877929688,0.5712000131607056,,,
20,6551,,,,,0.5522085428237915,0.5565404891967773,0.6006724834442139
21,6599,0.05799750238656998,0.05775989964604378,,,,,
21,6649,0.05314948037266731,0.05199187994003296,,,,,
21,6699,0.06466091424226761,0.06496268510818481,,,,,
21,6749,0.05229528620839119,0.05305016040802002,,,,,
21,6799,0.05515998601913452,0.05520467460155487,,,,,
21,6849,0.060780420899391174,0.05889971926808357,,,,,
21,6863,,,0.5077000260353088,0.5394999980926514,,,
21,6863,,,,,0.5715644955635071,0.5721654891967773,0.593156635761261
22,6899,0.049660418182611465,0.049503277987241745,,,,,
22,6949,0.0641569271683693,0.06314761191606522,,,,,
22,6999,0.05779799446463585,0.060586921870708466,,,,,
22,7049,0.06800806522369385,0.06648906320333481,,,,,
22,7099,0.05812748149037361,0.05937222018837929,,,,,
22,7149,0.06657645851373672,0.06691017001867294,,,,,
22,7175,,,0.5105999708175659,0.5753999948501587,,,
22,7175,,,,,0.5754206776618958,0.5756210088729858,0.5942444801330566
23,7199,0.06660614907741547,0.06328213959932327,,,,,
23,7249,0.051479510962963104,0.05223497003316879,,,,,
23,7299,0.054406311362981796,0.05609804764389992,,,,,
23,7349,0.06805291771888733,0.0658804252743721,,,,,
23,7399,0.057990074157714844,0.05940668657422066,,,,,
23,7449,0.07152429968118668,0.07162120938301086,,,,,
23,7487,,,0.5602999925613403,0.5188000202178955,,,
23,7487,,,,,0.5808293223381042,0.5787760615348816,0.6102650165557861
24,7499,0.05920610949397087,0.056480009108781815,,,,,
24,7549,0.05925266817212105,0.05955874174833298,,,,,
24,7599,0.06089727208018303,0.05730472877621651,,,,,
24,7649,0.08411868661642075,0.08085460215806961,,,,,
24,7699,0.06752055138349533,0.06747369468212128,,,,,
24,7749,0.0702199712395668,0.06651807576417923,,,,,
24,7799,0.06623369455337524,0.06562560796737671,,,,,
24,7799,,,0.5724999904632568,0.6128000020980835,,,
24,7799,,,,,0.5805789232254028,0.5851863026618958,0.6257911324501038
25,7849,0.059944652020931244,0.06059819832444191,,,,,
25,7899,0.07459459453821182,0.07347559928894043,,,,,
25,7949,0.08281023800373077,0.0811643972992897,,,,,
25,7999,0.06571263074874878,0.06880060583353043,,,,,
25,8049,0.06236567348241806,0.062523752450943,,,,,
25,8099,0.07193249464035034,0.07102354615926743,,,,,
25,8111,,,0.5187000036239624,0.5162000060081482,,,
25,8111,,,,,0.5897936820983887,0.5888171195983887,0.6100672483444214
26,8149,0.0753341019153595,0.07520544528961182,,,,,
26,8199,0.06391254812479019,0.06277421116828918,,,,,
26,8249,0.05881214141845703,0.05933194234967232,,,,,
26,8299,0.07381775230169296,0.07646355032920837,,,,,
26,8349,0.08554442971944809,0.08341874182224274,,,,,
26,8399,0.07541754096746445,0.07318785041570663,,,,,
26,8423,,,0.5986999869346619,0.5648999810218811,,,
26,8423,,,,,0.5883413553237915,0.5911207795143127,0.6258900165557861
27,8449,0.05621199682354927,0.05381837487220764,,,,,
27,8499,0.06272094696760178,0.0611654631793499,,,,,
27,8549,0.06717753410339355,0.06563869118690491,,,,,
27,8599,0.06965795159339905,0.07005152851343155,,,,,
27,8649,0.066413514316082,0.0657423809170723,,,,,
27,8699,0.04829401150345802,0.04733049497008324,,,,,
27,8735,,,0.5823000073432922,0.6136000156402588,,,
27,8735,,,,,0.5901191830635071,0.5907201766967773,0.6252966523170471
28,8749,0.07513091713190079,0.07292161136865616,,,,,
28,8799,0.05926880985498428,0.05949040874838829,,,,,
28,8849,0.07186568528413773,0.0680360496044159,,,,,
28,8899,0.07260497659444809,0.07470009475946426,,,,,
28,8949,0.06511534005403519,0.06682191789150238,,,,,
28,8999,0.08876122534275055,0.08757171034812927,,,,,
28,9047,,,0.5651999711990356,0.5647000074386597,,,
28,9047,,,,,0.5898938179016113,0.5860627293586731,0.6248022317886353
29,9049,0.0812080129981041,0.08323802053928375,,,,,
29,9099,0.07596396654844284,0.07163625210523605,,,,,
29,9149,0.06737633794546127,0.06874262541532516,,,,,
29,9199,0.09256356209516525,0.09028267115354538,,,,,
29,9249,0.08913328498601913,0.08892646431922913,,,,,
29,9299,0.09518948197364807,0.09657850116491318,,,,,
29,9349,0.06294138729572296,0.06307224184274673,,,,,
29,9359,,,0.5692999958992004,0.5565000176429749,,,
29,9359,,,,,0.5898687839508057,0.5934745669364929,0.615407407283783
30,9399,0.07629784941673279,0.076637864112854,,,,,
30,9449,0.053737491369247437,0.055152229964733124,,,,,
30,9499,0.05003591254353523,0.05074488744139671,,,,,
30,9549,0.04898538067936897,0.04910165071487427,,,,,
30,9599,0.07285524159669876,0.07268751412630081,,,,,
30,9649,0.07177631556987762,0.06590098887681961,,,,,
30,9671,,,0.5726000070571899,0.5745000243186951,,,
30,9671,,,,,0.5906199812889099,0.5944761633872986,0.6162974834442139
31,9699,0.0629425048828125,0.06791917979717255,,,,,
31,9749,0.07269878685474396,0.07317599654197693,,,,,
31,9799,0.07870730757713318,0.0781276673078537,,,,,
31,9849,0.07147819548845291,0.06889207661151886,,,,,
31,9899,0.08014581352472305,0.0814998522400856,,,,,
31,9949,0.070717453956604,0.07111118733882904,,,,,
31,9983,,,0.6040999889373779,0.6086999773979187,,,
31,9983,,,,,0.5890424847602844,0.5896434187889099,0.6409216523170471
32,9999,0.07473962754011154,0.07498230785131454,,,,,
32,10049,0.0604974702000618,0.058018386363983154,,,,,
32,10099,0.07186102122068405,0.07535656541585922,,,,,
32,10149,0.05237841606140137,0.055413126945495605,,,,,
32,10199,0.06845491379499435,0.06574331223964691,,,,,
32,10249,0.06860818713903427,0.06826845556497574,,,,,
32,10295,,,0.5410000085830688,0.5787000060081482,,,
32,10295,,,,,0.5953024625778198,0.5983323454856873,0.612539529800415
33,10299,0.06942881643772125,0.06818470358848572,,,,,
33,10349,0.0799688771367073,0.07724498957395554,,,,,
33,10399,0.07768155634403229,0.08131125569343567,,,,,
33,10449,0.060393836349248886,0.05909264087677002,,,,,
33,10499,0.06726793199777603,0.06324520707130432,,,,,
33,10549,0.06545567512512207,0.06511668860912323,,,,,
33,10599,0.05563673749566078,0.055505964905023575,,,,,
33,10607,,,0.572700023651123,0.5544000267982483,,,
33,10607,,,,,0.5947265625,0.5953525900840759,0.6269778609275818
34,10649,0.0649891123175621,0.0672573447227478,,,,,
34,10699,0.08523797243833542,0.08896609395742416,,,,,
34,10749,0.08988254517316818,0.08749090135097504,,,,,
34,10799,0.049389537423849106,0.0531156063079834,,,,,
34,10849,0.08221464604139328,0.08110024034976959,,,,,
34,10899,0.05954335257411003,0.05840610712766647,,,,,
34,10919,,,0.5963000059127808,0.5702000260353088,,,
34,10919,,,,,0.5982822775840759,0.5994090437889099,0.6317246556282043
35,10949,0.07756689190864563,0.08222397416830063,,,,,
35,10999,0.06299769133329391,0.06342428177595139,,,,,
35,11049,0.07597971707582474,0.07716966420412064,,,,,
35,11099,0.07251805812120438,0.06937319785356522,,,,,
35,11149,0.07851552963256836,0.0760224312543869,,,,,
35,11199,0.06225752830505371,0.06267327070236206,,,,,
35,11231,,,0.5613999962806702,0.5680000185966492,,,
35,11231,,,,,0.5931239724159241,0.5922476053237915,0.6077927350997925
36,11249,0.06978368014097214,0.06969732791185379,,,,,
36,11299,0.07294178009033203,0.07252322137355804,,,,,
36,11349,0.06556470692157745,0.06795036047697067,,,,,
36,11399,0.08599408715963364,0.08207467943429947,,,,,
36,11449,0.0808132216334343,0.08241545408964157,,,,,
36,11499,0.11280892789363861,0.11527134478092194,,,,,
36,11543,,,0.5999000072479248,0.6055999994277954,,,
36,11543,,,,,0.5990084409713745,0.6008864045143127,0.6248022317886353
37,11549,0.07359382510185242,0.07394497841596603,,,,,
37,11599,0.07741274684667587,0.07573124021291733,,,,,
37,11649,0.0788714662194252,0.07130904495716095,,,,,
37,11699,0.07243183255195618,0.07292670756578445,,,,,
37,11749,0.05924156680703163,0.061907555907964706,,,,,
37,11799,0.0695183053612709,0.06851563602685928,,,,,
37,11849,0.07858594506978989,0.07755907624959946,,,,,
37,11855,,,0.5746999979019165,0.5590999722480774,,,
37,11855,,,,,0.5986578464508057,0.5987329483032227,0.6089794039726257
38,11899,0.06551424413919449,0.06311514228582382,,,,,
38,11949,0.06311781704425812,0.06536489725112915,,,,,
38,11999,0.08640008419752121,0.08882209658622742,,,,,
38,12049,0.06697923690080643,0.06605727970600128,,,,,
38,12099,0.06714151054620743,0.06840451061725616,,,,,
38,12149,0.05969793722033501,0.06451447308063507,,,,,
38,12167,,,0.5763000249862671,0.5914000272750854,,,
38,12167,,,,,0.5956029891967773,0.5987329483032227,0.6169897317886353
39,12199,0.06428181380033493,0.06395648419857025,,,,,
39,12249,0.07015520334243774,0.06653312593698502,,,,,
39,12299,0.0966217890381813,0.09552241861820221,,,,,
39,12349,0.06602292507886887,0.0663817822933197,,,,,
39,12399,0.06437747925519943,0.06333665549755096,,,,,
39,12449,0.08864261209964752,0.08399366587400436,,,,,
39,12479,,,0.5834000110626221,0.5612999796867371,,,
39,12479,,,,,0.5955027937889099,0.6011868715286255,0.6269778609275818
40,12499,0.10234308242797852,0.098928302526474,,,,,
40,12549,0.06861912459135056,0.06747700273990631,,,,,
40,12599,0.06689714640378952,0.0685882419347763,,,,,
40,12649,0.05914769694209099,0.058131616562604904,,,,,
40,12699,0.07355118542909622,0.07379598170518875,,,,,
40,12749,0.09073474258184433,0.08886982500553131,,,,,
40,12791,,,0.6011000275611877,0.6050999760627747,,,
40,12791,,,,,0.5990084409713745,0.5958283543586731,0.6438884735107422
41,12799,0.05961472541093826,0.057051949203014374,,,,,
41,12849,0.054453276097774506,0.054349135607481,,,,,
41,12899,0.07260312139987946,0.0791921317577362,,,,,
41,12949,0.05733685940504074,0.058188002556562424,,,,,
41,12999,0.07554958760738373,0.07763221114873886,,,,,
41,13049,0.05912672355771065,0.05932251736521721,,,,,
41,13099,0.0857473611831665,0.08641348034143448,,,,,
41,13103,,,0.5756999850273132,0.5726000070571899,,,
41,13103,,,,,0.6055939793586731,0.6023887991905212,0.6487341523170471
42,13149,0.07198945432901382,0.07254573702812195,,,,,
42,13199,0.06561926752328873,0.06851542741060257,,,,,
42,13249,0.0784129723906517,0.078270323574543,,,,,
42,13299,0.06632784008979797,0.06512879580259323,,,,,
42,13349,0.06357992440462112,0.06949498504400253,,,,,
42,13399,0.06457514315843582,0.0656256452202797,,,,,
42,13415,,,0.5565999746322632,0.5914999842643738,,,
42,13415,,,,,0.5998848080635071,0.5988832116127014,0.6211432218551636
43,13449,0.058737412095069885,0.05772213265299797,,,,,
43,13499,0.08888794481754303,0.08523812144994736,,,,,
43,13549,0.0535062700510025,0.05382707715034485,,,,,
43,13599,0.0688629299402237,0.06791982054710388,,,,,
43,13649,0.08680221438407898,0.08553867787122726,,,,,
43,13699,0.08552425354719162,0.08620142936706543,,,,,
43,13727,,,0.588699996471405,0.558899998664856,,,
43,13727,,,,,0.6014122366905212,0.60546875,0.6321202516555786
44,13749,0.08743903785943985,0.0862308219075203,,,,,
44,13799,0.06265270709991455,0.0639011487364769,,,,,
44,13849,0.08593620359897614,0.08614707738161087,,,,,
44,13899,0.06744548678398132,0.06538581848144531,,,,,
44,13949,0.05601220577955246,0.05674688518047333,,,,,
44,13999,0.06339339911937714,0.06654105335474014,,,,,
44,14039,,,0.5935999751091003,0.5602999925613403,,,
44,14039,,,,,0.6024889945983887,0.6049679517745972,0.6208465099334717
45,14049,0.05749386176466942,0.05747893080115318,,,,,
45,14099,0.06017690524458885,0.06164928153157234,,,,,
45,14149,0.06794404983520508,0.06684459745883942,,,,,
45,14199,0.05955846607685089,0.05979244038462639,,,,,
45,14249,0.0646446943283081,0.06237791106104851,,,,,
45,14299,0.05937805026769638,0.058520711958408356,,,,,
45,14349,0.07284747064113617,0.07380947470664978,,,,,
45,14351,,,0.5217999815940857,0.5670999884605408,,,
45,14351,,,,,0.6011618375778198,0.6005609035491943,0.629054605960846
46,14399,0.07538478076457977,0.07481822371482849,,,,,
46,14449,0.08496053516864777,0.08548474311828613,,,,,
46,14499,0.05770951509475708,0.05910009145736694,,,,,
46,14549,0.05934929847717285,0.06034548953175545,,,,,
46,14599,0.08687790483236313,0.08622632175683975,,,,,
46,14649,0.05445735529065132,0.057361848652362823,,,,,
46,14663,,,0.5728999972343445,0.6118000149726868,,,
46,14663,,,,,0.6043669581413269,0.6070462465286255,0.6294501423835754
47,14699,0.055950429290533066,0.056125421077013016,,,,,
47,14749,0.06449197232723236,0.06808602064847946,,,,,
47,14799,0.061490438878536224,0.05884219706058502,,,,,
47,14849,0.05285419151186943,0.052634965628385544,,,,,
47,14899,0.052681226283311844,0.05561681464314461,,,,,
47,14949,0.047937631607055664,0.048454198986291885,,,,,
47,14975,,,0.5985000133514404,0.6083999872207642,,,
47,14975,,,,,0.6014122366905212,0.5995092391967773,0.6337025165557861
48,14999,0.06282913684844971,0.06411723047494888,,,,,
48,15049,0.07360940426588058,0.07580675929784775,,,,,
48,15099,0.06726447492837906,0.06993933767080307,,,,,
48,15149,0.06990394741296768,0.0736631229519844,,,,,
48,15199,0.06907087564468384,0.06985756754875183,,,,,
48,15249,0.0732426568865776,0.07112425565719604,,,,,
48,15287,,,0.5817999839782715,0.5659999847412109,,,
48,15287,,,,,0.6003605723381042,0.6032401919364929,0.6300435066223145
49,15299,0.057628192007541656,0.05481109023094177,,,,,
49,15349,0.06958037614822388,0.07051502168178558,,,,,
49,15399,0.12197040021419525,0.12804710865020752,,,,,
49,15449,0.059029120951890945,0.05730783939361572,,,,,
49,15499,0.062336135655641556,0.06234261766076088,,,,,
49,15549,0.07650873810052872,0.07613842934370041,,,,,
49,15599,0.06601811200380325,0.06914221495389938,,,,,
49,15599,,,0.5724999904632568,0.5584999918937683,,,
49,15599,,,,,0.6034655570983887,0.6002354025840759,0.6097705960273743
50,15649,0.06000809744000435,0.0599316768348217,,,,,
50,15699,0.07555342465639114,0.07547538727521896,,,,,
50,15749,0.052856262773275375,0.05217727646231651,,,,,
50,15799,0.08034862577915192,0.08390238881111145,,,,,
50,15849,0.07147002220153809,0.073432058095932,,,,,
50,15899,0.10260635614395142,0.10195071250200272,,,,,
50,15911,,,0.5418000221252441,0.5586000084877014,,,
50,15911,,,,,0.6048427224159241,0.6052934527397156,0.6071004867553711
51,15949,0.058076076209545135,0.05985599756240845,,,,,
51,15999,0.06554627418518066,0.05987071245908737,,,,,
51,16049,0.07004442065954208,0.06958988308906555,,,,,
51,16099,0.06907518953084946,0.06800303608179092,,,,,
51,16149,0.06522216647863388,0.06379145383834839,,,,,
51,16199,0.07343555241823196,0.07358407229185104,,,,,
51,16223,,,0.590499997138977,0.5896000266075134,,,
51,16223,,,,,0.5947766304016113,0.5980819463729858,0.610561728477478
52,16249,0.07696394622325897,0.07247134298086166,,,,,
52,16299,0.06142276152968407,0.06559759378433228,,,,,
52,16349,0.07133755087852478,0.06654440611600876,,,,,
52,16399,0.09075304120779037,0.09496849775314331,,,,,
52,16449,0.05496443435549736,0.05521450191736221,,,,,
52,16499,0.11151587218046188,0.11267445236444473,,,,,
52,16535,,,0.6032999753952026,0.6208999752998352,,,
52,16535,,,,,0.5999348759651184,0.5991085767745972,0.6380537748336792
53,16549,0.06830589473247528,0.07250848412513733,,,,,
53,16599,0.05421813204884529,0.05145076662302017,,,,,
53,16649,0.06681837141513824,0.06528980284929276,,,,,
53,16699,0.06567907333374023,0.06557198613882065,,,,,
53,16749,0.08923767507076263,0.08803101629018784,,,,,
53,16799,0.07254362851381302,0.07250417768955231,,,,,
53,16847,,,0.5885000228881836,0.6233000159263611,,,
53,16847,,,,,0.6017878651618958,0.6024138331413269,0.6417128443717957
54,16849,0.06084612011909485,0.05866720899939537,,,,,
54,16899,0.07460702955722809,0.07454116642475128,,,,,
54,16949,0.0913223922252655,0.09078706055879593,,,,,
54,16999,0.07656925916671753,0.07382262498140335,,,,,
54,17049,0.06459145992994308,0.0685616284608841,,,,,
54,17099,0.056797850877046585,0.057676203548908234,,,,,
54,17149,0.06973757594823837,0.0694270059466362,,,,,
54,17159,,,0.551800012588501,0.5486999750137329,,,
54,17159,,,,,0.6014623641967773,0.5982071161270142,0.6163963675498962
55,17199,0.06641692668199539,0.06415557861328125,,,,,
55,17249,0.07965023815631866,0.08121855556964874,,,,,
55,17299,0.0734887346625328,0.0691036507487297,,,,,
55,17349,0.07909298688173294,0.08051285147666931,,,,,
55,17399,0.08374594151973724,0.0863635390996933,,,,,
55,17449,0.06803350895643234,0.06861519068479538,,,,,
55,17471,,,0.6101999878883362,0.6107000112533569,,,
55,17471,,,,,0.6002854704856873,0.6051682829856873,0.6481408476829529
56,17499,0.053451746702194214,0.05391142889857292,,,,,
56,17549,0.07675474882125854,0.0747140571475029,,,,,
56,17599,0.05990523099899292,0.05682903528213501,,,,,
56,17649,0.07595546543598175,0.07337496429681778,,,,,
56,17699,0.07152123749256134,0.07351095229387283,,,,,
56,17749,0.0669931173324585,0.06921729445457458,,,,,
56,17783,,,0.5947999954223633,0.5741999745368958,,,
56,17783,,,,,0.602463960647583,0.6017127633094788,0.6233188509941101
57,17799,0.06352080404758453,0.06638933718204498,,,,,
57,17849,0.08011085540056229,0.08479981124401093,,,,,
57,17899,0.0632544457912445,0.06234721839427948,,,,,
57,17949,0.06780825555324554,0.0713403970003128,,,,,
57,17999,0.07380610704421997,0.07551275938749313,,,,,
57,18049,0.05706857889890671,0.058343250304460526,,,,,
57,18095,,,0.5755000114440918,0.5544999837875366,,,
57,18095,,,,,0.6005859375,0.5978065133094788,0.6276701092720032
58,18099,0.068076491355896,0.0688641145825386,,,,,
58,18149,0.06086079031229019,0.05884764716029167,,,,,
58,18199,0.06097010150551796,0.062119800597429276,,,,,
58,18249,0.05803521350026131,0.05705178529024124,,,,,
