train_loss2,train_loss1,epoch,step,train_acc2,test_acc,train_acc1
0.001844038488343358,0.0020643724128603935,13,5199,,,
0.002372946823015809,0.002643729094415903,13,5249,,,
0.0008348821429535747,0.0009777657687664032,13,5299,,,
0.002585249487310648,0.0023437102790921926,13,5349,,,
0.0004959669313393533,0.0005362997180782259,13,5399,,,
0.0027835099026560783,0.002271464793011546,13,5449,,,
,,13,5459,0.7411658763885498,0.8159000277519226,0.7419070601463318
0.0026420450303703547,0.0036570942029356956,14,5499,,,
0.002829153323546052,0.0025633173063397408,14,5549,,,
0.0014876594068482518,0.0013353294925764203,14,5599,,,
0.0021796904038637877,0.0019074700539931655,14,5649,,,
0.003104649716988206,0.003104019910097122,14,5699,,,
0.0034157694317400455,0.0028362427838146687,14,5749,,,
0.003717940766364336,0.0032174456864595413,14,5799,,,
0.004923067055642605,0.005048986524343491,14,5849,,,
,,14,5849,0.7464743852615356,0.8310999870300293,0.7453926205635071
0.003168251132592559,0.003954644314944744,15,5899,,,
0.0034473466221243143,0.002684282138943672,15,5949,,,
0.00229129777289927,0.001474024378694594,15,5999,,,
0.0026004689279943705,0.0030833561904728413,15,6049,,,
0.0024955763947218657,0.0023276139982044697,15,6099,,,
0.0011674535926431417,0.0016258694231510162,15,6149,,,
0.0021505330223590136,0.002282210858538747,15,6199,,,
,,15,6239,0.7511218190193176,0.8546000123023987,0.7506009340286255
0.0029823046643286943,0.002197195077314973,16,6249,,,
0.0024072970263659954,0.0022275408264249563,16,6299,,,
0.0020376183092594147,0.002601800486445427,16,6349,,,
0.000890831055585295,0.0007993988692760468,16,6399,,,
0.0019323108717799187,0.001853204215876758,16,6449,,,
0.0020606638863682747,0.0015783983981236815,16,6499,,,
0.0016965802060440183,0.002061149338260293,16,6549,,,
0.003005433361977339,0.0025321245193481445,16,6599,,,
,,16,6629,0.7569912075996399,0.8511000275611877,0.7576923370361328
0.000712876848410815,0.0011253657285124063,17,6649,,,
0.0017941836267709732,0.0019931038841605186,17,6699,,,
0.0013087998377159238,0.0014723169151693583,17,6749,,,
0.0017076069489121437,0.0014490438625216484,17,6799,,,
0.001827457919716835,0.0014735269360244274,17,6849,,,
0.0015979153104126453,0.0019413779955357313,17,6899,,,
0.001213930663652718,0.001735371071845293,17,6949,,,
0.002181281801313162,0.0017642589518800378,17,6999,,,
,,17,7019,0.759294867515564,0.8460999727249146,0.7602564096450806
0.0017153957160189748,0.0011325570521876216,18,7049,,,
0.0012554239947348833,0.001801538746803999,18,7099,,,
0.002725893398746848,0.002045103581622243,18,7149,,,
0.0011449011508375406,0.0010892212158069015,18,7199,,,
0.0019375111442059278,0.002095491625368595,18,7249,,,
0.0020872128661721945,0.002079131081700325,18,7299,,,
0.0030471966601908207,0.0022983660455793142,18,7349,,,
0.0019136761547997594,0.0016430156538262963,18,7399,,,
,,18,7409,0.7639623284339905,0.8554999828338623,0.7623397707939148
0.0006964734056964517,0.0012609085533767939,19,7449,,,
0.0012801442062482238,0.0016899893525987864,19,7499,,,
0.0022362766321748495,0.0017710485262796283,19,7549,,,
0.0013738898560404778,0.0019871846307069063,19,7599,,,
0.0018992724362760782,0.0008507232996635139,19,7649,,,
0.0016327759949490428,0.0010973307071253657,19,7699,,,
0.0013681503478437662,0.0010914118029177189,19,7749,,,
0.0007568115252070129,0.0005744338850490749,19,7799,,,
,,19,7799,0.7673878073692322,0.8586000204086304,0.7676281929016113
0.11568568646907806,0.10675769299268723,20,7849,,,
0.05822424963116646,0.058131780475378036,20,7899,,,
0.0836821123957634,0.08369293808937073,20,7949,,,
0.09571494162082672,0.10593246668577194,20,7999,,,
0.08516807854175568,0.0889037624001503,20,8049,,,
0.09601094573736191,0.0937856137752533,20,8099,,,
0.07615044713020325,0.07476304471492767,20,8149,,,
,,20,8189,0.6567307710647583,0.6995000243186951,0.6483774185180664
0.11980849504470825,0.11740143597126007,21,8199,,,
0.08179590851068497,0.0738735944032669,21,8249,,,
0.08600740134716034,0.089426189661026,21,8299,,,
0.09356093406677246,0.09452065080404282,21,8349,,,
0.12231986224651337,0.1241421103477478,21,8399,,,
0.10675687342882156,0.10374850779771805,21,8449,,,
0.11516735702753067,0.10925111919641495,21,8499,,,
0.09253797680139542,0.10556244105100632,21,8549,,,
,,21,8579,0.696834921836853,0.8011000156402588,0.6925681233406067
0.13407567143440247,0.13923296332359314,22,8599,,,
0.1014425978064537,0.09679810702800751,22,8649,,,
0.18270038068294525,0.16032464802265167,22,8699,,,
0.12577097117900848,0.13224846124649048,22,8749,,,
0.10322337597608566,0.10049064457416534,22,8799,,,
0.09517513960599899,0.0939340740442276,22,8849,,,
0.1457347422838211,0.13202714920043945,22,8899,,,
0.1105639711022377,0.10383827239274979,22,8949,,,
,,22,8969,0.7084335088729858,0.8014000058174133,0.7063701748847961
0.12829895317554474,0.11778447031974792,23,8999,,,
0.10550572723150253,0.10876204818487167,23,9049,,,
0.18638357520103455,0.1724715530872345,23,9099,,,
0.1428343802690506,0.1327306181192398,23,9149,,,
0.10351266711950302,0.1103895828127861,23,9199,,,
0.14911550283432007,0.16169793903827667,23,9249,,,
0.14549876749515533,0.14573600888252258,23,9299,,,
0.1349155306816101,0.1278904676437378,23,9349,,,
,,23,9359,0.7169471383094788,0.8195000290870667,0.7159054279327393
0.1674240678548813,0.18712972104549408,24,9399,,,
0.19424808025360107,0.22030507028102875,24,9449,,,
0.19941209256649017,0.21772818267345428,24,9499,,,
0.12375801056623459,0.13978177309036255,24,9549,,,
0.14034633338451385,0.13655582070350647,24,9599,,,
0.12300532311201096,0.1391422003507614,24,9649,,,
0.11801187694072723,0.12627685070037842,24,9699,,,
0.1162726879119873,0.11608857661485672,24,9749,,,
,,24,9749,0.7308694124221802,0.8259000182151794,0.7259615659713745
0.20611350238323212,0.2025739699602127,25,9799,,,
0.17247003316879272,0.16973696649074554,25,9849,,,
0.344176709651947,0.3430718183517456,25,9899,,,
0.16561053693294525,0.1636626273393631,25,9949,,,
0.15434736013412476,0.14141349494457245,25,9999,,,
0.14422373473644257,0.14309701323509216,25,10049,,,
0.15714332461357117,0.1767638623714447,25,10099,,,
,,25,10139,0.7339743375778198,0.8068000078201294,0.7291466593742371
0.17772114276885986,0.1908973604440689,26,10149,,,
0.20552478730678558,0.1987665742635727,26,10199,,,
0.24815866351127625,0.2134728878736496,26,10249,,,
0.18221181631088257,0.18771274387836456,26,10299,,,
0.29676148295402527,0.29047638177871704,26,10349,,,
0.13512854278087616,0.1477091759443283,26,10399,,,
0.16594406962394714,0.16198737919330597,26,10449,,,
0.16336581110954285,0.16824017465114594,26,10499,,,
,,26,10529,0.736758828163147,0.8446999788284302,0.7355168461799622
0.1860569268465042,0.1834854930639267,27,10549,,,
0.129489466547966,0.12429941445589066,27,10599,,,
0.16908466815948486,0.1600848287343979,27,10649,,,
0.1489000767469406,0.15273866057395935,27,10699,,,
0.22779583930969238,0.2839280664920807,27,10749,,,
0.1591927707195282,0.1770484745502472,27,10799,,,
0.17030984163284302,0.1713123917579651,27,10849,,,
0.22589999437332153,0.2409190833568573,27,10899,,,
,,27,10919,0.742027223110199,0.8391000032424927,0.7395632863044739
0.11930344253778458,0.14060437679290771,28,10949,,,
0.1596468687057495,0.17130421102046967,28,10999,,,
0.26570895314216614,0.24849757552146912,28,11049,,,
0.20292675495147705,0.20470364391803741,28,11099,,,
0.17680853605270386,0.1775100827217102,28,11149,,,
0.1441659778356552,0.14672750234603882,28,11199,,,
0.24891097843647003,0.27468380331993103,28,11249,,,
0.2525404691696167,0.22991497814655304,28,11299,,,
,,28,11309,0.7432892918586731,0.8169999718666077,0.7449118494987488
0.1627819687128067,0.1855354607105255,29,11349,,,
0.1704392284154892,0.16018915176391602,29,11399,,,
0.18488407135009766,0.17556600272655487,29,11449,,,
0.17532573640346527,0.17944186925888062,29,11499,,,
0.15235228836536407,0.1482454538345337,29,11549,,,
0.3102226257324219,0.3462573289871216,29,11599,,,
0.15390099585056305,0.15609288215637207,29,11649,,,
0.2011030614376068,0.22783994674682617,29,11699,,,
,,29,11699,0.7465144395828247,0.8457000255584717,0.7478765845298767
0.16276514530181885,0.16764435172080994,30,11749,,,
0.16267500817775726,0.16165904700756073,30,11799,,,
0.2948891818523407,0.2965744733810425,30,11849,,,
0.14239157736301422,0.14481227099895477,30,11899,,,
0.21873073279857635,0.18866802752017975,30,11949,,,
0.11453269422054291,0.12250998616218567,30,11999,,,
0.14861977100372314,0.17643038928508759,30,12049,,,
,,30,12089,0.7498196959495544,0.8398000001907349,0.7464142441749573
0.13766418397426605,0.13427312672138214,31,12099,,,
0.17965668439865112,0.1601584255695343,31,12149,,,
0.2597668170928955,0.2714359164237976,31,12199,,,
0.13231632113456726,0.12988421320915222,31,12249,,,
0.200616255402565,0.1880820095539093,31,12299,,,
0.1514870673418045,0.1575128138065338,31,12349,,,
0.18294018507003784,0.18277782201766968,31,12399,,,
0.41377517580986023,0.43008190393447876,31,12449,,,
,,31,12479,0.7498998641967773,0.835099995136261,0.7518028616905212
0.16001364588737488,0.15769828855991364,32,12499,,,
0.1651849001646042,0.17696255445480347,32,12549,,,
0.3092135488986969,0.27847233414649963,32,12599,,,
0.30737635493278503,0.2819972336292267,32,12649,,,
0.26735422015190125,0.23318666219711304,32,12699,,,
0.12144827097654343,0.1255127489566803,32,12749,,,
0.2601887285709381,0.2520037293434143,32,12799,,,
0.2356499582529068,0.22082604467868805,32,12849,,,
,,32,12869,0.7564703822135925,0.8478000164031982,0.7529246807098389
0.32763057947158813,0.33173882961273193,33,12899,,,
0.18615983426570892,0.1638045310974121,33,12949,,,
0.18195359408855438,0.18446853756904602,33,12999,,,
0.2124403715133667,0.1947728842496872,33,13049,,,
0.16383549571037292,0.1745338886976242,33,13099,,,
0.17597132921218872,0.18669438362121582,33,13149,,,
0.17047639191150665,0.1916395127773285,33,13199,,,
0.11856228858232498,0.12211829423904419,33,13249,,,
,,33,13259,0.7559294700622559,0.85589998960495,0.7582932710647583
0.2790461480617523,0.2648138701915741,34,13299,,,
0.25616782903671265,0.26336362957954407,34,13349,,,
0.14389358460903168,0.15044352412223816,34,13399,,,
0.27496665716171265,0.2335260659456253,34,13449,,,
0.15466894209384918,0.15220613777637482,34,13499,,,
0.1341337114572525,0.1417667716741562,34,13549,,,
0.18625754117965698,0.1811135858297348,34,13599,,,
0.43300703167915344,0.5377175211906433,34,13649,,,
,,34,13649,0.759455144405365,0.857699990272522,0.7588341236114502
0.2507299780845642,0.29367300868034363,35,13699,,,
0.18638546764850616,0.21832703053951263,35,13749,,,
0.2642245888710022,0.25171416997909546,35,13799,,,
0.1665387898683548,0.1720263808965683,35,13849,,,
0.10673662275075912,0.1058771014213562,35,13899,,,
0.12077588587999344,0.10795485973358154,35,13949,,,
0.2537609934806824,0.2581630349159241,35,13999,,,
,,35,14039,0.7521634697914124,0.8544999957084656,0.7579126358032227
0.20482568442821503,0.20108823478221893,36,14049,,,
0.25010085105895996,0.2608520984649658,36,14099,,,
0.12819097936153412,0.12847095727920532,36,14149,,,
0.2580626606941223,0.23366700112819672,36,14199,,,
0.13129760324954987,0.13259759545326233,36,14249,,,
0.1979878693819046,0.20936043560504913,36,14299,,,
0.27300238609313965,0.30244123935699463,36,14349,,,
0.26723071932792664,0.23018552362918854,36,14399,,,
,,36,14429,0.7602564096450806,0.8547000288963318,0.7601362466812134
0.19215799868106842,0.1967972218990326,37,14449,,,
0.17085003852844238,0.1708209216594696,37,14499,,,
0.16145147383213043,0.15745723247528076,37,14549,,,
0.13186204433441162,0.13031406700611115,37,14599,,,
0.1458231806755066,0.14500752091407776,37,14649,,,
0.2168559581041336,0.18010534346103668,37,14699,,,
0.1943301558494568,0.21372361481189728,37,14749,,,
0.25475314259529114,0.2519182860851288,37,14799,,,
,,37,14819,0.7604166865348816,0.8521999716758728,0.7610176205635071
0.2323409765958786,0.24904786050319672,38,14849,,,
0.1790524572134018,0.1600121557712555,38,14899,,,
0.23331570625305176,0.2254839688539505,38,14949,,,
0.16712239384651184,0.18182329833507538,38,14999,,,
0.16822503507137299,0.173782616853714,38,15049,,,
0.25434765219688416,0.27507129311561584,38,15099,,,
0.2779270112514496,0.27573588490486145,38,15149,,,
0.20726095139980316,0.20336680114269257,38,15199,,,
,,38,15209,0.7645031809806824,0.8525000214576721,0.7608373165130615
0.21618233621120453,0.20856134593486786,39,15249,,,
0.17035967111587524,0.17102669179439545,39,15299,,,
0.16629283130168915,0.16444875299930573,39,15349,,,
0.20753367245197296,0.19392576813697815,39,15399,,,
0.16063101589679718,0.15354283154010773,39,15449,,,
0.19845859706401825,0.2117675095796585,39,15499,,,
0.16668936610221863,0.1568172425031662,39,15549,,,
0.23990778625011444,0.2690340280532837,39,15599,,,
,,39,15599,0.7693509459495544,0.8526999950408936,0.7651041746139526
0.2695465385913849,0.25885331630706787,40,15649,,,
0.30309534072875977,0.2868784964084625,40,15699,,,
0.1352359801530838,0.12987414002418518,40,15749,,,
0.16339266300201416,0.1742033064365387,40,15799,,,
0.2025436908006668,0.20357370376586914,40,15849,,,
0.24343131482601166,0.27712249755859375,40,15899,,,
0.18162065744400024,0.17129899561405182,40,15949,,,
,,40,15989,0.7674078345298767,0.864799976348877,0.7689303159713745
0.2379007786512375,0.2546447813510895,41,15999,,,
0.2216755747795105,0.21812793612480164,41,16049,,,
0.19932019710540771,0.22493034601211548,41,16099,,,
0.22580578923225403,0.22333189845085144,41,16149,,,
0.19521650671958923,0.22076869010925293,41,16199,,,
0.30682286620140076,0.28837594389915466,41,16249,,,
0.17390328645706177,0.1677272915840149,41,16299,,,
0.15339578688144684,0.1544697880744934,41,16349,,,
,,41,16379,0.7674679756164551,0.8629000186920166,0.7667668461799622
0.2784241735935211,0.2874377369880676,42,16399,,,
0.21734009683132172,0.2191951423883438,42,16449,,,
0.25331640243530273,0.2240072339773178,42,16499,,,
0.2149096578359604,0.19463135302066803,42,16549,,,
0.3392704129219055,0.3738344609737396,42,16599,,,
0.18129883706569672,0.17164883017539978,42,16649,,,
0.39891669154167175,0.4322199523448944,42,16699,,,
0.20429834723472595,0.20503900945186615,42,16749,,,
,,42,16769,0.7687099575996399,0.8677999973297119,0.7700120210647583
0.18270492553710938,0.18247197568416595,43,16799,,,
0.23774369060993195,0.25115838646888733,43,16849,,,
0.18145649135112762,0.1497015655040741,43,16899,,,
0.2526696026325226,0.26363253593444824,43,16949,,,
0.2491314560174942,0.233940988779068,43,16999,,,
0.19651895761489868,0.20513157546520233,43,17049,,,
0.14363832771778107,0.15138700604438782,43,17099,,,
0.168432354927063,0.1871049404144287,43,17149,,,
,,43,17159,0.770112156867981,0.8478999733924866,0.7697516083717346
0.16894251108169556,0.165854349732399,44,17199,,,
0.12450013309717178,0.13250043988227844,44,17249,,,
0.2315700799226761,0.25268566608428955,44,17299,,,
0.14168323576450348,0.15975701808929443,44,17349,,,
0.21914437413215637,0.22000321745872498,44,17399,,,
0.25797656178474426,0.2591017484664917,44,17449,,,
0.3815562427043915,0.3955387473106384,44,17499,,,
0.18613553047180176,0.1880183070898056,44,17549,,,
,,44,17549,0.7709535360336304,0.8647000193595886,0.7700120210647583
0.35142022371292114,0.33682548999786377,45,17599,,,
0.182196244597435,0.16783776879310608,45,17649,,,
0.14748172461986542,0.14086535573005676,45,17699,,,
0.15846361219882965,0.15351957082748413,45,17749,,,
0.22527800500392914,0.23437590897083282,45,17799,,,
0.17228750884532928,0.16074702143669128,45,17849,,,
0.3148914575576782,0.3145521581172943,45,17899,,,
,,45,17939,0.7704527378082275,0.8586999773979187,0.7713742256164551
0.32265526056289673,0.33733028173446655,46,17949,,,
0.16922388970851898,0.16954642534255981,46,17999,,,
0.25623005628585815,0.21189434826374054,46,18049,,,
0.17053300142288208,0.1882745772600174,46,18099,,,
0.12699580192565918,0.12504540383815765,46,18149,,,
0.22444353997707367,0.21337421238422394,46,18199,,,
0.13296566903591156,0.12028219550848007,46,18249,,,
0.30342379212379456,0.2583208382129669,46,18299,,,
,,46,18329,0.7729767560958862,0.8549000024795532,0.7713140845298767
0.20400135219097137,0.22454145550727844,47,18349,,,
0.17813268303871155,0.18906326591968536,47,18399,,,
0.2016761302947998,0.20604507625102997,47,18449,,,
0.17396166920661926,0.1704135239124298,47,18499,,,
0.16288450360298157,0.17355196177959442,47,18549,,,
0.12152918428182602,0.12661214172840118,47,18599,,,
0.2633875906467438,0.2405499666929245,47,18649,,,
0.2797415852546692,0.23156751692295074,47,18699,,,
,,47,18719,0.7744591236114502,0.8684999942779541,0.7756009697914124
0.14122827351093292,0.15058472752571106,48,18749,,,
0.21635328233242035,0.22864161431789398,48,18799,,,
0.15923583507537842,0.16634240746498108,48,18849,,,
0.16769538819789886,0.19051861763000488,48,18899,,,
0.4178130328655243,0.3652155101299286,48,18949,,,
0.24477989971637726,0.21776850521564484,48,18999,,,
0.17157554626464844,0.18957173824310303,48,19049,,,
0.2569328546524048,0.26564204692840576,48,19099,,,
,,48,19109,0.7750400900840759,0.867900013923645,0.7768028974533081
0.2568659782409668,0.2565877139568329,49,19149,,,
0.15436486899852753,0.1598489135503769,49,19199,,,
0.2088715136051178,0.2018173784017563,49,19249,,,
0.1756545752286911,0.16720646619796753,49,19299,,,
0.23008239269256592,0.25466689467430115,49,19349,,,
0.1503196656703949,0.1557670682668686,49,19399,,,
0.1579699069261551,0.15782393515110016,49,19449,,,
0.27141520380973816,0.26943546533584595,49,19499,,,
,,49,19499,0.7753806114196777,0.8626000285148621,0.7790064215660095
0.16363760828971863,0.1608089953660965,50,19549,,,
0.17901550233364105,0.1750299036502838,50,19599,,,
0.09895624220371246,0.1157405748963356,50,19649,,,
0.2122417688369751,0.23565959930419922,50,19699,,,
0.1442585438489914,0.16490571200847626,50,19749,,,
0.3032974302768707,0.32498714327812195,50,19799,,,
0.16737213730812073,0.19321145117282867,50,19849,,,
,,50,19889,0.7817307710647583,0.8644000291824341,0.7730969786643982
0.1644052416086197,0.16932538151741028,51,19899,,,
0.2185506969690323,0.2505306303501129,51,19949,,,
0.2453279197216034,0.20735512673854828,51,19999,,,
0.16334621608257294,0.15606027841567993,51,20049,,,
0.2417072355747223,0.2583388686180115,51,20099,,,
0.14171907305717468,0.135807067155838,51,20149,,,
0.24255429208278656,0.24701020121574402,51,20199,,,
0.4384000301361084,0.5445080995559692,51,20249,,,
,,51,20279,0.7792868614196777,0.8712000250816345,0.7776842713356018
0.37376275658607483,0.4655047357082367,52,20299,,,
0.207799032330513,0.20975561439990997,52,20349,,,
0.21524198353290558,0.23293519020080566,52,20399,,,
0.2537107765674591,0.257173091173172,52,20449,,,
0.20439362525939941,0.17353688180446625,52,20499,,,
0.23263631761074066,0.21253053843975067,52,20549,,,
0.20816980302333832,0.19988401234149933,52,20599,,,
0.2444741427898407,0.27444085478782654,52,20649,,,
,,52,20669,0.7826122045516968,0.8593999743461609,0.7805889248847961
0.3188643455505371,0.28732964396476746,53,20699,,,
0.17657990753650665,0.1849408894777298,53,20749,,,
0.174799844622612,0.19295857846736908,53,20799,,,
0.40672406554222107,0.4692769944667816,53,20849,,,
0.1929495483636856,0.21077299118041992,53,20899,,,
0.35897645354270935,0.37657105922698975,53,20949,,,
0.2742178440093994,0.26840266585350037,53,20999,,,
0.2418442815542221,0.19294117391109467,53,21049,,,
,,53,21059,0.7835536599159241,0.8650000095367432,0.7839943766593933
0.16730284690856934,0.16661310195922852,54,21099,,,
0.1530006229877472,0.15672031044960022,54,21149,,,
0.17710568010807037,0.22690267860889435,54,21199,,,
0.36461615562438965,0.44902968406677246,54,21249,,,
0.17593592405319214,0.19197900593280792,54,21299,,,
0.2064022272825241,0.2523287832736969,54,21349,,,
0.18319623172283173,0.1592210829257965,54,21399,,,
0.11397543549537659,0.13456924259662628,54,21449,,,
,,54,21449,0.7823517918586731,0.769599974155426,0.7773838043212891
0.18068289756774902,0.1914510726928711,55,21499,,,
0.2565285563468933,0.24505257606506348,55,21549,,,
0.24671496450901031,0.24308760464191437,55,21599,,,
0.20216648280620575,0.2010287493467331,55,21649,,,
0.2983182966709137,0.26134201884269714,55,21699,,,
0.1898951530456543,0.21406331658363342,55,21749,,,
0.1599177122116089,0.17511264979839325,55,21799,,,
,,55,21839,0.7844751477241516,0.8633000254631042,0.7770032286643982
0.26755842566490173,0.2646014094352722,56,21849,,,
0.17991654574871063,0.18130995333194733,56,21899,,,
0.21130786836147308,0.18684495985507965,56,21949,,,
0.19525492191314697,0.2089642733335495,56,21999,,,
0.29301974177360535,0.2624307870864868,56,22049,,,
0.27549317479133606,0.2907561659812927,56,22099,,,
0.21670439839363098,0.18745402991771698,56,22149,,,
0.19643373787403107,0.16736160218715668,56,22199,,,
,,56,22229,0.7818910479545593,0.8648999929428101,0.784995973110199
0.2822778820991516,0.2673274576663971,57,22249,,,
0.2870882451534271,0.2740059494972229,57,22299,,,
0.2102021723985672,0.18219874799251556,57,22349,,,
0.35078537464141846,0.3860034644603729,57,22399,,,
0.23301789164543152,0.27053144574165344,57,22449,,,
0.2563988268375397,0.25661611557006836,57,22499,,,
0.24660637974739075,0.20682519674301147,57,22549,,,
0.21765024960041046,0.23213453590869904,57,22599,,,
,,57,22619,0.7834535241127014,0.8715999722480774,0.7835937738418579
0.13318049907684326,0.12714219093322754,58,22649,,,
0.26067569851875305,0.25012049078941345,58,22699,,,
0.36957183480262756,0.3705717623233795,58,22749,,,
0.12743164598941803,0.13936136662960052,58,22799,,,
