step,train_loss,epoch,val_acc,train_acc,test_acc
2749,-0.08867689967155457,8,,,
2799,-0.11761656403541565,8,,,
2807,,8,0.6319000124931335,,
2807,,8,,0.6566756963729858,0.7246000170707703
2849,-0.12563692033290863,9,,,
2899,-0.061659347265958786,9,,,
2949,-0.012151401489973068,9,,,
2999,-0.059777457267045975,9,,,
3049,-0.024118948727846146,9,,,
3099,-0.06766180694103241,9,,,
3119,,9,0.6575999855995178,,
3119,,9,,0.667893648147583,0.7498000264167786
3149,-0.10188950598239899,10,,,
3199,-0.11363820731639862,10,,,
3249,-0.16038767993450165,10,,,
3299,-0.05639345198869705,10,,,
3349,-0.19823138415813446,10,,,
3399,-0.13841436803340912,10,,,
3431,,10,0.6697999835014343,,
3431,,10,,0.673753023147583,0.7684999704360962
3449,-0.11776900291442871,11,,,
3499,-0.11894340068101883,11,,,
3549,-0.17740848660469055,11,,,
3599,-0.10086819529533386,11,,,
3649,-0.18305788934230804,11,,,
3699,-0.055122945457696915,11,,,
3743,,11,0.664900004863739,,
3743,,11,,0.6860476732254028,0.7656000256538391
3749,-0.056425657123327255,12,,,
3799,-0.18594005703926086,12,,,
3849,-0.20580652356147766,12,,,
3899,-0.049210529774427414,12,,,
3949,-0.05295732617378235,12,,,
3999,-0.2247372567653656,12,,,
4049,-0.06408970057964325,12,,,
4055,,12,0.6700000166893005,,
4055,,12,,0.6924829483032227,0.7677000164985657
4099,-0.16887575387954712,13,,,
4149,-0.20290285348892212,13,,,
4199,-0.15201222896575928,13,,,
4249,-0.13591091334819794,13,,,
4299,-0.17092648148536682,13,,,
4349,-0.10240867733955383,13,,,
4367,,13,0.6450999975204468,,
4367,,13,,0.6991686820983887,0.7365000247955322
4399,-0.15992406010627747,14,,,
4449,-0.09067166596651077,14,,,
4499,-0.13615679740905762,14,,,
4549,-0.15339486300945282,14,,,
4599,-0.08727117627859116,14,,,
4649,-0.006052695214748383,14,,,
4679,,14,0.6556000113487244,,
4679,,14,,0.7046774625778198,0.7551000118255615
4699,-0.1440386176109314,15,,,
4749,-0.1552450954914093,15,,,
4799,-0.02846633829176426,15,,,
4849,-0.14390629529953003,15,,,
4899,-0.1940685659646988,15,,,
4949,-0.12216012924909592,15,,,
4991,,15,0.6818000078201294,,
4991,,15,,0.7059545516967773,0.7978000044822693
4999,-0.12697577476501465,16,,,
5049,-0.21962663531303406,16,,,
5099,-0.20039469003677368,16,,,
5149,-0.12111294269561768,16,,,
5199,-0.15070858597755432,16,,,
5249,-0.10934418439865112,16,,,
5299,-0.20968954265117645,16,,,
5303,,16,0.6710000038146973,,
5303,,16,,0.7128405570983887,0.7712000012397766
5349,-0.27884554862976074,17,,,
5399,-0.11823621392250061,17,,,
5449,-0.17415812611579895,17,,,
5499,-0.1898457109928131,17,,,
5549,-0.13590148091316223,17,,,
5599,-0.24416914582252502,17,,,
5615,,17,0.6952000260353088,,
5615,,17,,0.716871976852417,0.8061000108718872
5649,-0.17209561169147491,18,,,
5699,-0.16174551844596863,18,,,
5749,-0.0660010501742363,18,,,
5799,-0.23354670405387878,18,,,
5849,-0.16049595177173615,18,,,
5899,-0.12041491270065308,18,,,
5927,,18,0.6869000196456909,,
5927,,18,,0.7229316830635071,0.7973999977111816
5949,-0.08916237950325012,19,,,
5999,-0.21167069673538208,19,,,
6049,-0.1028914675116539,19,,,
6099,-0.05074319243431091,19,,,
6149,-0.24274305999279022,19,,,
6199,-0.16197901964187622,19,,,
6239,,19,0.6862000226974487,,
6239,,19,,0.7241336107254028,0.7982000112533569
6249,-0.28531813621520996,20,,,
6299,-0.16889213025569916,20,,,
6349,-0.19022995233535767,20,,,
6399,-0.18293777108192444,20,,,
6449,-0.2825605869293213,20,,,
6499,-0.1497725248336792,20,,,
6549,-0.26797643303871155,20,,,
6551,,20,0.6909999847412109,,
6551,,20,,0.728515625,0.7940999865531921
6599,-0.2788335382938385,21,,,
6649,-0.10288265347480774,21,,,
6699,-0.19149675965309143,21,,,
6749,-0.18208450078964233,21,,,
6799,-0.20020076632499695,21,,,
6849,-0.14721234142780304,21,,,
6863,,21,0.7064999938011169,,
6863,,21,,0.7328976392745972,0.8131999969482422
6899,-0.1753629744052887,22,,,
6949,-0.20447522401809692,22,,,
6999,-0.13315898180007935,22,,,
7049,-0.12353737652301788,22,,,
7099,-0.12083877623081207,22,,,
7149,-0.1717955470085144,22,,,
7175,,22,0.7008000016212463,,
7175,,22,,0.7346504330635071,0.8069000244140625
7199,-0.21391163766384125,23,,,
7249,-0.20974111557006836,23,,,
7299,-0.15311038494110107,23,,,
7349,-0.19516584277153015,23,,,
7399,-0.1816566288471222,23,,,
7449,-0.18398816883563995,23,,,
7487,,23,0.7124000191688538,,
7487,,23,,0.7358273267745972,0.8215000033378601
7499,-0.22387489676475525,24,,,
7549,-0.18283918499946594,24,,,
7599,-0.19970983266830444,24,,,
7649,-0.24540825188159943,24,,,
7699,-0.1804027259349823,24,,,
7749,-0.15401843190193176,24,,,
7799,-0.1880132108926773,24,,,
7799,,24,0.7178000211715698,,
7799,,24,,0.7404847741127014,0.8274000287055969
7849,-0.1096806675195694,25,,,
7899,-0.1845794916152954,25,,,
7949,-0.03541509062051773,25,,,
7999,-0.1591714322566986,25,,,
8049,-0.2145143449306488,25,,,
8099,-0.2327306568622589,25,,,
8111,,25,0.6962000131607056,,
8111,,25,,0.7431890964508057,0.8127999901771545
8149,-0.19348500669002533,26,,,
8199,-0.21232497692108154,26,,,
8249,-0.25760015845298767,26,,,
8299,-0.19992665946483612,26,,,
8349,-0.14997759461402893,26,,,
8399,-0.1650593876838684,26,,,
8423,,26,0.7078999876976013,,
8423,,26,,0.7469200491905212,0.8167999982833862
8449,-0.21535533666610718,27,,,
8499,-0.2291676253080368,27,,,
8549,-0.19892306625843048,27,,,
8599,-0.1756724715232849,27,,,
8649,-0.2239208221435547,27,,,
8699,-0.20462433993816376,27,,,
8735,,27,0.7215999960899353,,
8735,,27,,0.7509765625,0.8335000276565552
8749,-0.16135433316230774,28,,,
8799,-0.2830899953842163,28,,,
8849,-0.24921849370002747,28,,,
8899,-0.20628425478935242,28,,,
8949,-0.12356725335121155,28,,,
8999,-0.20861226320266724,28,,,
9047,,28,0.7056999802589417,,
9047,,28,,0.7512019276618958,0.8192999958992004
9049,-0.15249857306480408,29,,,
9099,-0.1562180519104004,29,,,
9149,-0.2164996862411499,29,,,
9199,-0.22403141856193542,29,,,
9249,-0.23755137622356415,29,,,
9299,-0.31847476959228516,29,,,
9349,-0.19174838066101074,29,,,
9359,,29,0.7109000086784363,,
9359,,29,,0.7527794241905212,0.8242999911308289
9399,-0.11952114850282669,30,,,
9449,-0.209487184882164,30,,,
9499,-0.2635152339935303,30,,,
9549,-0.15371207892894745,30,,,
9599,-0.18686380982398987,30,,,
9649,-0.22577999532222748,30,,,
9671,,30,0.7222999930381775,,
9671,,30,,0.7552584409713745,0.8360000252723694
9699,-0.24600015580654144,31,,,
9749,-0.24502603709697723,31,,,
9799,-0.257853239774704,31,,,
9849,-0.23687031865119934,31,,,
9899,-0.1872844099998474,31,,,
9949,-0.19071200489997864,31,,,
9983,,31,0.7229999899864197,,
9983,,31,,0.7571364045143127,0.8414999842643738
9999,-0.25971856713294983,32,,,
10049,-0.25298792123794556,32,,,
10099,-0.21470215916633606,32,,,
10149,-0.239927276968956,32,,,
10199,-0.23650962114334106,32,,,
10249,-0.2975184917449951,32,,,
10295,,32,0.6916000247001648,,
10295,,32,,0.758713960647583,0.7994999885559082
10299,-0.19646739959716797,33,,,
10349,-0.2234875112771988,33,,,
10399,-0.2802032232284546,33,,,
10449,-0.28494617342948914,33,,,
10499,-0.08817382156848907,33,,,
10549,-0.1760374903678894,33,,,
10599,-0.19008974730968475,33,,,
10607,,33,0.7336999773979187,,
10607,,33,,0.7604166865348816,0.853600025177002
10649,-0.2209576964378357,34,,,
10699,-0.1408298909664154,34,,,
10749,-0.26520025730133057,34,,,
10799,-0.16410067677497864,34,,,
10849,-0.24172928929328918,34,,,
10899,-0.25888341665267944,34,,,
10919,,34,0.720300018787384,,
10919,,34,,0.7629206776618958,0.8319000005722046
10949,-0.2803758978843689,35,,,
10999,-0.3011985421180725,35,,,
11049,-0.15030868351459503,35,,,
11099,-0.14160007238388062,35,,,
11149,-0.1380869597196579,35,,,
11199,-0.23851141333580017,35,,,
11231,,35,0.7214000225067139,,
11231,,35,,0.763746976852417,0.8460000157356262
11249,-0.1781807392835617,36,,,
11299,-0.18738815188407898,36,,,
11349,-0.20914384722709656,36,,,
11399,-0.22468192875385284,36,,,
11449,-0.2642322778701782,36,,,
11499,-0.2616732716560364,36,,,
11543,,36,0.7190999984741211,,
11543,,36,,0.7671273946762085,0.8323000073432922
11549,-0.1719551682472229,37,,,
11599,-0.2006918489933014,37,,,
11649,-0.2539334297180176,37,,,
11699,-0.25671324133872986,37,,,
11749,-0.2877059578895569,37,,,
11799,-0.1981097012758255,37,,,
11849,-0.2732866108417511,37,,,
11855,,37,0.7264999747276306,,
11855,,37,,0.7672275900840759,0.843500018119812
11899,-0.23834048211574554,38,,,
11949,-0.22289225459098816,38,,,
11999,-0.21201923489570618,38,,,
12049,-0.19030329585075378,38,,,
12099,-0.27773845195770264,38,,,
12149,-0.29678016901016235,38,,,
12167,,38,0.7232999801635742,,
12167,,38,,0.7675280570983887,0.8281000256538391
12199,-0.11111804842948914,39,,,
12249,-0.2762610912322998,39,,,
12299,-0.13812294602394104,39,,,
12349,-0.27434349060058594,39,,,
12399,-0.24089087545871735,39,,,
12449,-0.23140937089920044,39,,,
12479,,39,0.7174999713897705,,
12479,,39,,0.7701823115348816,0.8295000195503235
12499,-0.3618621826171875,40,,,
12549,-0.3329665958881378,40,,,
12599,-0.40153342485427856,40,,,
12649,-0.35417672991752625,40,,,
12699,-0.36868056654930115,40,,,
12749,-0.3702582120895386,40,,,
12791,,40,0.7357000112533569,,
12791,,40,,0.7802984714508057,0.8571000099182129
12799,-0.3800821006298065,41,,,
12849,-0.40378478169441223,41,,,
12899,-0.36908525228500366,41,,,
12949,-0.3990844488143921,41,,,
12999,-0.3488130569458008,41,,,
13049,-0.3775884509086609,41,,,
13099,-0.4100433588027954,41,,,
13103,,41,0.724399983882904,,
13103,,41,,0.7817007303237915,0.8338000178337097
13149,-0.3363038897514343,42,,,
13199,-0.3709961771965027,42,,,
13249,-0.3919689357280731,42,,,
13299,-0.35908687114715576,42,,,
13349,-0.36130234599113464,42,,,
13399,-0.41364961862564087,42,,,
13415,,42,0.7365000247955322,,
13415,,42,,0.7813752293586731,0.8579000234603882
13449,-0.3817315399646759,43,,,
13499,-0.4052782952785492,43,,,
13549,-0.38204893469810486,43,,,
13599,-0.3950381875038147,43,,,
13649,-0.3891875445842743,43,,,
13699,-0.37601667642593384,43,,,
13727,,43,0.7310000061988831,,
13727,,43,,0.7822766304016113,0.8514000177383423
13749,-0.399079293012619,44,,,
13799,-0.3937751352787018,44,,,
13849,-0.3735392689704895,44,,,
13899,-0.3613384962081909,44,,,
13949,-0.377716988325119,44,,,
13999,-0.38354530930519104,44,,,
14039,,44,0.7351999878883362,,
14039,,44,,0.7788711786270142,0.8557000160217285
14049,-0.36005014181137085,45,,,
14099,-0.36084771156311035,45,,,
14149,-0.3550263047218323,45,,,
14199,-0.3493022620677948,45,,,
14249,-0.35986125469207764,45,,,
14299,-0.32247936725616455,45,,,
14349,-0.402500718832016,45,,,
14351,,45,0.7319999933242798,,
14351,,45,,0.7789463400840759,0.8464000225067139
14399,-0.412554532289505,46,,,
14449,-0.39425355195999146,46,,,
14499,-0.3978790044784546,46,,,
14549,-0.40608879923820496,46,,,
14599,-0.3783310055732727,46,,,
14649,-0.38381320238113403,46,,,
14663,,46,0.737500011920929,,
14663,,46,,0.7777444124221802,0.8623999953269958
14699,-0.41213804483413696,47,,,
14749,-0.38484400510787964,47,,,
14799,-0.367485374212265,47,,,
14849,-0.3617374897003174,47,,,
14899,-0.4207277297973633,47,,,
14949,-0.341061532497406,47,,,
14975,,47,0.7299000024795532,,
14975,,47,,0.7796474099159241,0.8514999747276306
14999,-0.41722458600997925,48,,,
15049,-0.38374757766723633,48,,,
15099,-0.38004833459854126,48,,,
15149,-0.4113999009132385,48,,,
15199,-0.3295742869377136,48,,,
15249,-0.40774527192115784,48,,,
15287,,48,0.7203999757766724,,
15287,,48,,0.7774940133094788,0.8399999737739563
15299,-0.3650658130645752,49,,,
15349,-0.42597705125808716,49,,,
15399,-0.36634084582328796,49,,,
15449,-0.38504934310913086,49,,,
15499,-0.34520959854125977,49,,,
15549,-0.3742985725402832,49,,,
15599,-0.3083622455596924,49,,,
15599,,49,0.7310000061988831,,
15599,,49,,0.7795472741127014,0.84579998254776
15649,-0.4212495982646942,50,,,
15699,-0.4026714563369751,50,,,
15749,-0.38085490465164185,50,,,
15799,-0.3724847435951233,50,,,
15849,-0.3636205792427063,50,,,
15899,-0.3536350131034851,50,,,
15911,,50,0.7332000136375427,,
15911,,50,,0.7769932150840759,0.8579000234603882
15949,-0.38380855321884155,51,,,
15999,-0.32231879234313965,51,,,
16049,-0.40685635805130005,51,,,
16099,-0.395754337310791,51,,,
16149,-0.37910765409469604,51,,,
16199,-0.3498347997665405,51,,,
16223,,51,0.7376999855041504,,
16223,,51,,0.7769430875778198,0.8564000129699707
16249,-0.4344746172428131,52,,,
16299,-0.41906410455703735,52,,,
16349,-0.3349248468875885,52,,,
16399,-0.3297097384929657,52,,,
16449,-0.38247114419937134,52,,,
16499,-0.4244307577610016,52,,,
16535,,52,0.7299000024795532,,
16535,,52,,0.7800480723381042,0.8456000089645386
16549,-0.43414178490638733,53,,,
16599,-0.39556118845939636,53,,,
16649,-0.3880714178085327,53,,,
16699,-0.40308457612991333,53,,,
16749,-0.3794155418872833,53,,,
16799,-0.4386621117591858,53,,,
16847,,53,0.737500011920929,,
16847,,53,,0.7784455418586731,0.8598999977111816
16849,-0.38461583852767944,54,,,
16899,-0.38227880001068115,54,,,
16949,-0.4074241816997528,54,,,
16999,-0.35634827613830566,54,,,
17049,-0.36317646503448486,54,,,
17099,-0.35128313302993774,54,,,
17149,-0.36421704292297363,54,,,
17159,,54,0.7389000058174133,,
17159,,54,,0.7813000679016113,0.8615000247955322
17199,-0.34785038232803345,55,,,
17249,-0.4099663496017456,55,,,
17299,-0.3891037106513977,55,,,
17349,-0.3788219690322876,55,,,
17399,-0.36987969279289246,55,,,
17449,-0.40360772609710693,55,,,
17471,,55,0.7325999736785889,,
17471,,55,,0.7781450152397156,0.8526999950408936
17499,-0.37208953499794006,56,,,
17549,-0.38644686341285706,56,,,
17599,-0.3910573124885559,56,,,
17649,-0.3659719228744507,56,,,
17699,-0.40399855375289917,56,,,
17749,-0.4092390239238739,56,,,
17783,,56,0.737500011920929,,
17783,,56,,0.7773687839508057,0.8531000018119812
17799,-0.37910938262939453,57,,,
17849,-0.43614184856414795,57,,,
17899,-0.3527168035507202,57,,,
17949,-0.39836427569389343,57,,,
17999,-0.3859449326992035,57,,,
18049,-0.41993576288223267,57,,,
18095,,57,0.7269999980926514,,
18095,,57,,0.7818509340286255,0.8428000211715698
18099,-0.35597729682922363,58,,,
18149,-0.38510334491729736,58,,,
18199,-0.3926900327205658,58,,,
18249,-0.3564167022705078,58,,,
18299,-0.37545061111450195,58,,,
18349,-0.38678330183029175,58,,,
18399,-0.39828166365623474,58,,,
18407,,58,0.7350999712944031,,
18407,,58,,0.7802984714508057,0.8535000085830688
18449,-0.3800130784511566,59,,,
18499,-0.39127203822135925,59,,,
18549,-0.34584563970565796,59,,,
18599,-0.3973277509212494,59,,,
18649,-0.43202927708625793,59,,,
18699,-0.36149513721466064,59,,,
18719,,59,0.7355999946594238,,
18719,,59,,0.7809495329856873,0.8600999712944031
18749,-0.4223015010356903,60,,,
18799,-0.3749803900718689,60,,,
18849,-0.40184485912323,60,,,
18899,-0.3609750270843506,60,,,
18949,-0.41100671887397766,60,,,
18999,-0.3850310444831848,60,,,
19031,,60,0.7599999904632568,,
19031,,60,,0.7943960428237915,0.8866000175476074
19049,-0.44006696343421936,61,,,
19099,-0.45118188858032227,61,,,
19149,-0.3449695110321045,61,,,
19199,-0.3951866924762726,61,,,
19249,-0.41745471954345703,61,,,
19299,-0.3962768316268921,61,,,
19343,,61,0.7591999769210815,,
19343,,61,,0.8005558848381042,0.8880000114440918
19349,-0.3725977838039398,62,,,
19399,-0.4388660788536072,62,,,
19449,-0.38464781641960144,62,,,
19499,-0.4389239549636841,62,,,
19549,-0.40549126267433167,62,,,
19599,-0.4499698579311371,62,,,
19649,-0.4244690537452698,62,,,
19655,,62,0.7620000243186951,,
19655,,62,,0.8038862347602844,0.8895999789237976
19699,-0.3822559118270874,63,,,
19749,-0.40765583515167236,63,,,
19799,-0.4050911068916321,63,,,
19849,-0.40444931387901306,63,,,
19899,-0.363838255405426,63,,,
19949,-0.431560754776001,63,,,
19967,,63,0.7630000114440918,,
19967,,63,,0.8035356402397156,0.8917999863624573
19999,-0.37805670499801636,64,,,
20049,-0.4356057047843933,64,,,
20099,-0.3918188214302063,64,,,
20149,-0.40491101145744324,64,,,
20199,-0.40709152817726135,64,,,
20249,-0.3821895122528076,64,,,
20279,,64,0.7612000107765198,,
20279,,64,,0.8054136633872986,0.8935999870300293
20299,-0.42985886335372925,65,,,
20349,-0.4559021592140198,65,,,
20399,-0.40390878915786743,65,,,
20449,-0.3964322805404663,65,,,
20499,-0.4480433166027069,65,,,
20549,-0.442272812128067,65,,,
20591,,65,0.7630000114440918,,
20591,,65,,0.8058143258094788,0.8906000256538391
20599,-0.41585856676101685,66,,,
20649,-0.4204912483692169,66,,,
20699,-0.3942534923553467,66,,,
20749,-0.41720592975616455,66,,,
20799,-0.43844276666641235,66,,,
20849,-0.36610519886016846,66,,,
20899,-0.39785218238830566,66,,,
20903,,66,0.7638999819755554,,
20903,,66,,0.8077674508094788,0.8888000249862671
20949,-0.38994377851486206,67,,,
20999,-0.44295990467071533,67,,,
21049,-0.4404886066913605,67,,,
21099,-0.4316578805446625,67,,,
21149,-0.3693861663341522,67,,,
21199,-0.3901563882827759,67,,,
21215,,67,0.7638999819755554,,
21215,,67,,0.808668851852417,0.8894000053405762
21249,-0.38763707876205444,68,,,
21299,-0.458757609128952,68,,,
21349,-0.4409450888633728,68,,,
21399,-0.4051099121570587,68,,,
21449,-0.432354599237442,68,,,
21499,-0.4021371603012085,68,,,
21527,,68,0.7635999917984009,,
21527,,68,,0.8089944124221802,0.8921999931335449
21549,-0.39500951766967773,69,,,
21599,-0.42065051198005676,69,,,
21649,-0.4181900918483734,69,,,
21699,-0.4293171167373657,69,,,
21749,-0.4406702518463135,69,,,
21799,-0.4023182690143585,69,,,
21839,,69,0.7630000114440918,,
21839,,69,,0.8104216456413269,0.8909000158309937
21849,-0.3919011354446411,70,,,
21899,-0.4208400249481201,70,,,
21949,-0.3823840618133545,70,,,
21999,-0.43114590644836426,70,,,
22049,-0.4120621085166931,70,,,
22099,-0.4563351273536682,70,,,
22149,-0.4098706841468811,70,,,
22151,,70,0.7663999795913696,,
22151,,70,,0.809495210647583,0.8925999999046326
22199,-0.45249712467193604,71,,,
22249,-0.43386396765708923,71,,,
22299,-0.42510080337524414,71,,,
22349,-0.4162167012691498,71,,,
22399,-0.44530895352363586,71,,,
22449,-0.42349350452423096,71,,,
22463,,71,0.7662000060081482,,
22463,,71,,0.8107972741127014,0.8914999961853027
22499,-0.44883275032043457,72,,,
22549,-0.41355690360069275,72,,,
22599,-0.4521736800670624,72,,,
22649,-0.4414542317390442,72,,,
22699,-0.4024645686149597,72,,,
22749,-0.43347442150115967,72,,,
22775,,72,0.7656999826431274,,
22775,,72,,0.8121494650840759,0.8916000127792358
22799,-0.4358620047569275,73,,,
22849,-0.434292733669281,73,,,
22899,-0.41157403588294983,73,,,
22949,-0.4092179834842682,73,,,
22999,-0.4374579191207886,73,,,
23049,-0.44018030166625977,73,,,
23087,,73,0.7652000188827515,,
23087,,73,,0.8132261633872986,0.8899999856948853
23099,-0.400706022977829,74,,,
23149,-0.45196372270584106,74,,,
23199,-0.4263462722301483,74,,,
23249,-0.44751548767089844,74,,,
23299,-0.42828506231307983,74,,,
23349,-0.4217575192451477,74,,,
23399,-0.40987056493759155,74,,,
23399,,74,0.7645999789237976,,
23399,,74,,0.8137269616127014,0.8898000121116638
23449,-0.3899681866168976,75,,,
23499,-0.3981696367263794,75,,,
23549,-0.41646808385849,75,,,
23599,-0.43762409687042236,75,,,
23649,-0.42049047350883484,75,,,
23699,-0.43081074953079224,75,,,
23711,,75,0.7638999819755554,,
23711,,75,,0.813551664352417,0.8931000232696533
23749,-0.43358397483825684,76,,,
23799,-0.42990171909332275,76,,,
23849,-0.45584389567375183,76,,,
23899,-0.4183802008628845,76,,,
23949,-0.42279547452926636,76,,,
23999,-0.4137831926345825,76,,,
24023,,76,0.7656000256538391,,
24023,,76,,0.8153295516967773,0.8942000269889832
24049,-0.447988361120224,77,,,
24099,-0.4497937560081482,77,,,
24149,-0.40285611152648926,77,,,
24199,-0.4170876741409302,77,,,
24249,-0.4478738307952881,77,,,
24299,-0.45761004090309143,77,,,
24335,,77,0.7631000280380249,,
24335,,77,,0.8141276240348816,0.8906999826431274
24349,-0.42640766501426697,78,,,
24399,-0.4586547017097473,78,,,
24449,-0.44688695669174194,78,,,
24499,-0.42496633529663086,78,,,
24549,-0.405661940574646,78,,,
24599,-0.45360007882118225,78,,,
24647,,78,0.7646999955177307,,
24647,,78,,0.8145031929016113,0.8920000195503235
24649,-0.42648208141326904,79,,,
24699,-0.4161762297153473,79,,,
24749,-0.4226386845111847,79,,,
24799,-0.43252795934677124,79,,,
24849,-0.44831791520118713,79,,,
24899,-0.40588510036468506,79,,,
24949,-0.39848875999450684,79,,,
24959,,79,0.7660999894142151,,
24959,,79,,0.814453125,0.892799973487854
24999,-0.4923255741596222,80,,,
25049,-0.44096770882606506,80,,,
25099,-0.4433313012123108,80,,,
25149,-0.4394570589065552,80,,,
25199,-0.414242148399353,80,,,
25249,-0.4410604238510132,80,,,
25271,,80,0.7663000226020813,,
25271,,80,,0.8160807490348816,0.8919000029563904
25299,-0.40598684549331665,81,,,
25349,-0.4361027479171753,81,,,
25399,-0.45725440979003906,81,,,
25449,-0.40294206142425537,81,,,
25499,-0.4171487092971802,81,,,
25549,-0.4467884302139282,81,,,
25583,,81,0.7657999992370605,,
25583,,81,,0.816331148147583,0.8939999938011169
25599,-0.47436004877090454,82,,,
25649,-0.4483199119567871,82,,,
25699,-0.43402016162872314,82,,,
25749,-0.3972659111022949,82,,,
25799,-0.43048352003097534,82,,,
25849,-0.4122177064418793,82,,,
25895,,82,0.7645999789237976,,
25895,,82,,0.8171574473381042,0.8919000029563904
25899,-0.4271007180213928,83,,,
25949,-0.4182044267654419,83,,,
25999,-0.404962420463562,83,,,
26049,-0.4410627484321594,83,,,
26099,-0.4152715802192688,83,,,
26149,-0.38660934567451477,83,,,
26199,-0.44449567794799805,83,,,
26207,,83,0.7639999985694885,,
26207,,83,,0.8175330758094788,0.8930000066757202
26249,-0.48128730058670044,84,,,
26299,-0.4125373363494873,84,,,
26349,-0.4543721675872803,84,,,
26399,-0.4353986382484436,84,,,
26449,-0.4277362823486328,84,,,
26499,-0.43826359510421753,84,,,
26519,,84,0.765500009059906,,
26519,,84,,0.8179587125778198,0.8892999887466431
26549,-0.41557931900024414,85,,,
26599,-0.42635661363601685,85,,,
26649,-0.446774959564209,85,,,
26699,-0.45225319266319275,85,,,
26749,-0.4311172664165497,85,,,
26799,-0.4093582034111023,85,,,
26831,,85,0.765999972820282,,
26831,,85,,0.8185346722602844,0.8930000066757202
26849,-0.43859219551086426,86,,,
26899,-0.45832037925720215,86,,,
26949,-0.3901306390762329,86,,,
26999,-0.4578740894794464,86,,,
27049,-0.46622464060783386,86,,,
27099,-0.44191229343414307,86,,,
27143,,86,0.7666000127792358,,
27143,,86,,0.8181590437889099,0.8931000232696533
27149,-0.41305965185165405,87,,,
27199,-0.4558921754360199,87,,,
27249,-0.4505532383918762,87,,,
27299,-0.4254271984100342,87,,,
27349,-0.4279155731201172,87,,,
27399,-0.4105602204799652,87,,,
27449,-0.4477071762084961,87,,,
27455,,87,0.7656999826431274,,
27455,,87,,0.8197115659713745,0.892799973487854
27499,-0.4370466470718384,88,,,
27549,-0.4534043073654175,88,,,
27599,-0.44105637073516846,88,,,
27649,-0.4528798758983612,88,,,
27699,-0.4542328119277954,88,,,
27749,-0.4566902220249176,88,,,
27767,,88,0.7645999789237976,,
27767,,88,,0.8201872706413269,0.8924000263214111
27799,-0.43510958552360535,89,,,
27849,-0.43322134017944336,89,,,
27899,-0.4286136031150818,89,,,
27949,-0.4206681549549103,89,,,
27999,-0.43007680773735046,89,,,
28049,-0.43950092792510986,89,,,
28079,,89,0.765999972820282,,
28079,,89,,0.8193860054016113,0.892300009727478
28099,-0.4153011441230774,90,,,
28149,-0.4341137409210205,90,,,
28199,-0.4718211889266968,90,,,
28249,-0.4416162669658661,90,,,
28299,-0.41763290762901306,90,,,
28349,-0.42304855585098267,90,,,
28391,,90,0.7639999985694885,,
28391,,90,,0.8190354704856873,0.892300009727478
28399,-0.4621869921684265,91,,,
28449,-0.43543630838394165,91,,,
