epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,1.4983577728271484,49,,,,
0,1.5188536643981934,99,,,,
0,1.362159252166748,149,,,,
0,1.290250539779663,199,,,,
0,1.0880385637283325,249,,,,
0,0.942802369594574,299,,,,
0,,311,1.6739085912704468,0.4284000098705292,,
0,,311,,,0.3667868673801422,0.4268999993801117
1,0.9389539957046509,349,,,,
1,0.48021095991134644,399,,,,
1,0.930100679397583,449,,,,
1,0.6051892042160034,499,,,,
1,0.5459765195846558,549,,,,
1,0.7013774514198303,599,,,,
1,,623,1.2703540325164795,0.5928999781608582,,
1,,623,,,0.5264172554016113,0.6057999730110168
2,-0.1050957441329956,649,,,,
2,-0.0013246536254882812,699,,,,
2,0.391430139541626,749,,,,
2,-0.09738790988922119,799,,,,
2,0.17556500434875488,849,,,,
2,-0.028738737106323242,899,,,,
2,,935,1.2535592317581177,0.6126000285148621,,
2,,935,,,0.6206179857254028,0.6500999927520752
3,-0.4525160789489746,949,,,,
3,-0.8755896091461182,999,,,,
3,-0.7424896955490112,1049,,,,
3,-1.266526460647583,1099,,,,
3,-0.6986110210418701,1149,,,,
3,-0.8084907531738281,1199,,,,
3,,1247,1.3174841403961182,0.637499988079071,,
3,,1247,,,0.6744290590286255,0.6647999882698059
4,-1.2884628772735596,1249,,,,
4,-1.8637135028839111,1299,,,,
4,-1.462909460067749,1349,,,,
4,-1.2888476848602295,1399,,,,
4,-1.8610864877700806,1449,,,,
4,-1.3686408996582031,1499,,,,
4,-1.805003046989441,1549,,,,
4,,1559,1.3201407194137573,0.6581000089645386,,
4,,1559,,,0.7156700491905212,0.6880000233650208
5,-2.22275710105896,1599,,,,
5,-2.7086985111236572,1649,,,,
5,-2.819765567779541,1699,,,,
5,-2.346066474914551,1749,,,,
5,-2.4581186771392822,1799,,,,
5,-2.480618476867676,1849,,,,
5,,1871,1.0877355337142944,0.7312999963760376,,
5,,1871,,,0.7444160580635071,0.7609000205993652
6,-3.180065393447876,1899,,,,
6,-3.0359530448913574,1949,,,,
6,-2.6114864349365234,1999,,,,
6,-2.2081990242004395,2049,,,,
6,-3.5408883094787598,2099,,,,
6,-3.0057380199432373,2149,,,,
6,,2183,1.0015109777450562,0.7644000053405762,,
6,,2183,,,0.7692057490348816,0.8047999739646912
7,-3.8660426139831543,2199,,,,
7,-3.9994730949401855,2249,,,,
7,-3.3734774589538574,2299,,,,
7,-3.9920105934143066,2349,,,,
7,-3.5223894119262695,2399,,,,
7,-4.129512310028076,2449,,,,
7,,2495,1.025520920753479,0.7764000296592712,,
7,,2495,,,0.7907401919364929,0.8191999793052673
8,-4.836443901062012,2499,,,,
8,-4.859811305999756,2549,,,,
8,-4.463001251220703,2599,,,,
8,-4.283414840698242,2649,,,,
8,-4.532410144805908,2699,,,,
8,-4.689519882202148,2749,,,,
8,-4.544159889221191,2799,,,,
8,,2807,0.9361030459403992,0.7914999723434448,,
8,,2807,,,0.8089442849159241,0.8295999765396118
9,-5.113580703735352,2849,,,,
9,-5.573523998260498,2899,,,,
9,-5.683516502380371,2949,,,,
9,-5.515788555145264,2999,,,,
