step,epoch,train_loss2,train_loss1,val_acc1,val_acc2,test_acc,train_acc2,train_acc1
18149,58,0.006691791582852602,0.00663034338504076,,,,,
18199,58,0.00552263343706727,0.0052382065914571285,,,,,
18249,58,0.0052049350924789906,0.004785362631082535,,,,,
18299,58,0.005751859396696091,0.006249651778489351,,,,,
18349,58,0.0046568503603339195,0.004368430934846401,,,,,
18399,58,0.0038387172389775515,0.004521999042481184,,,,,
18407,58,,,0.6988000273704529,0.692799985408783,,,
18407,58,,,,,0.7403085231781006,0.7066807150840759,0.7075821161270142
18449,59,0.004457396455109119,0.004912617150694132,,,,,
18499,59,0.004155288450419903,0.004170471336692572,,,,,
18549,59,0.003960796631872654,0.004099864512681961,,,,,
18599,59,0.004919946193695068,0.005924811586737633,,,,,
18649,59,0.004427208099514246,0.003678832668811083,,,,,
18699,59,0.004982067737728357,0.004615291953086853,,,,,
18719,59,,,0.6931999921798706,0.6866000294685364,,,
18719,59,,,,,0.741000771522522,0.7062550187110901,0.7094100713729858
18749,60,0.0046974532306194305,0.004658152349293232,,,,,
18799,60,0.0038105437997728586,0.0034457610454410315,,,,,
18849,60,0.0029766925144940615,0.002747706836089492,,,,,
18899,60,0.0032642297446727753,0.002809221623465419,,,,,
18949,60,0.003018083982169628,0.0029700917657464743,,,,,
18999,60,0.002328677801415324,0.00256467517465353,,,,,
19031,60,,,0.7638000249862671,0.7656000256538391,,,
19031,60,,,,,0.7854034900665283,0.7539563179016113,0.7556840777397156
19049,61,0.004932138603180647,0.004962733015418053,,,,,
19099,61,0.0038424476515501738,0.003829352557659149,,,,,
19149,61,0.003180857514962554,0.0033685334492474794,,,,,
19199,61,0.002355697099119425,0.0028474547434598207,,,,,
19249,61,0.0021836520172655582,0.0018111465033143759,,,,,
19299,61,0.0038711228407919407,0.003182346699759364,,,,,
19343,61,,,0.767799973487854,0.7681999802589417,,,
19343,61,,,,,0.7849090099334717,0.7734375,0.7746143937110901
19349,62,0.00260488991625607,0.0025525125674903393,,,,,
19399,62,0.0021225500386208296,0.001939749694429338,,,,,
19449,62,0.003342078998684883,0.003642735071480274,,,,,
19499,62,0.0021459569688886404,0.002109548542648554,,,,,
19549,62,0.0021585668437182903,0.0019445073558017612,,,,,
19599,62,0.00233481265604496,0.002218653680756688,,,,,
19649,62,0.003579396056011319,0.003199595957994461,,,,,
19655,62,,,0.7709000110626221,0.7698000073432922,,,
19655,62,,,,,0.7946993708610535,0.7800230383872986,0.7807992696762085
19699,63,0.002470719628036022,0.0025422752369195223,,,,,
19749,63,0.0030177354346960783,0.0028768531046807766,,,,,
19799,63,0.003246215172111988,0.0028164726682007313,,,,,
19849,63,0.0022974361199885607,0.0021851486526429653,,,,,
19899,63,0.0021352951880544424,0.002565113827586174,,,,,
19949,63,0.0034241280518472195,0.003160780295729637,,,,,
19967,63,,,0.7735999822616577,0.7760000228881836,,,
19967,63,,,,,0.7859968543052673,0.7848307490348816,0.7869591116905212
19999,64,0.0018002674914896488,0.0017665759660303593,,,,,
20049,64,0.0020322182681411505,0.0021683506201952696,,,,,
20099,64,0.0016814572736620903,0.0015714714536443353,,,,,
20149,64,0.0024214901495724916,0.0025110309943556786,,,,,
20199,64,0.0015302893007174134,0.0015947570791468024,,,,,
20249,64,0.002198187867179513,0.0021887298207730055,,,,,
20279,64,,,0.7764999866485596,0.7731000185012817,,,
20279,64,,,,,0.7965783476829529,0.7864583134651184,0.7878856062889099
20299,65,0.002646919572725892,0.002290843054652214,,,,,
20349,65,0.00230185454711318,0.0019170858431607485,,,,,
20399,65,0.001996739534661174,0.0020782037172466516,,,,,
20449,65,0.0023676669225096703,0.002636927179992199,,,,,
20499,65,0.0018535435665398836,0.0023168495390564203,,,,,
20549,65,0.0022789945360273123,0.0022192809265106916,,,,,
20591,65,,,0.7750999927520752,0.774399995803833,,,
20591,65,,,,,0.7985561490058899,0.7910406589508057,0.7901642918586731
20599,66,0.0019887001253664494,0.0017208767822012305,,,,,
20649,66,0.002867494011297822,0.0033122648019343615,,,,,
20699,66,0.0022862725891172886,0.0020204007159918547,,,,,
20749,66,0.0017452327301725745,0.0019629939924925566,,,,,
20799,66,0.002386740641668439,0.00256274058483541,,,,,
20849,66,0.002507077297195792,0.0021382332779467106,,,,,
20899,66,0.0025356244295835495,0.002786939265206456,,,,,
20903,66,,,0.7767000198364258,0.782800018787384,,,
20903,66,,,,,0.7972705960273743,0.7917668223381042,0.7914413213729858
20949,67,0.0014216387644410133,0.001375469728372991,,,,,
20999,67,0.0025028125382959843,0.002626771805807948,,,,,
21049,67,0.0037353828083723783,0.004014336504042149,,,,,
21099,67,0.0020509902387857437,0.0020697014406323433,,,,,
21149,67,0.002008813666179776,0.0023154611699283123,,,,,
21199,67,0.0016022492200136185,0.00159725290723145,,,,,
21215,67,,,0.7781999707221985,0.7807999849319458,,,
21215,67,,,,,0.8007317781448364,0.7911658883094788,0.7929937839508057
21249,68,0.0021934451069682837,0.001960017718374729,,,,,
21299,68,0.002606262918561697,0.003127258038148284,,,,,
21349,68,0.003050376893952489,0.0029015459585934877,,,,,
21399,68,0.001314791152253747,0.0014031309401616454,,,,,
21449,68,0.0015388964675366879,0.0017770183039829135,,,,,
21499,68,0.0021443150471895933,0.002702252706512809,,,,,
21527,68,,,0.7793999910354614,0.7786999940872192,,,
21527,68,,,,,0.7959849834442139,0.7954477071762085,0.794996976852417
21549,69,0.0028197134379297495,0.0024433410726487637,,,,,
21599,69,0.0022197095677256584,0.00207607657648623,,,,,
21649,69,0.0013595949858427048,0.0014335248852148652,,,,,
21699,69,0.0026460301596671343,0.002951991045847535,,,,,
21749,69,0.0023836358450353146,0.0018257081974297762,,,,,
21799,69,0.002002210123464465,0.0022107060067355633,,,,,
21839,69,,,0.7793999910354614,0.7815999984741211,,,
21839,69,,,,,0.798655092716217,0.7994290590286255,0.7996794581413269
21849,70,0.0023588000331074,0.00258248345926404,,,,,
21899,70,0.0013133299071341753,0.0014915796928107738,,,,,
21949,70,0.0018489118665456772,0.001812578528188169,,,,,
21999,70,0.0019612382166087627,0.00241190567612648,,,,,
22049,70,0.002156037837266922,0.002174593508243561,,,,,
22099,70,0.0016977112973108888,0.0016221115365624428,,,,,
22149,70,0.001577598974108696,0.0015361529076471925,,,,,
22151,70,,,0.779699981212616,0.7799000144004822,,,
22151,70,,,,,0.8055775165557861,0.8003805875778198,0.7988030910491943
22199,71,0.0014947509625926614,0.0018565768841654062,,,,,
22249,71,0.0019159911898896098,0.0015502696624025702,,,,,
22299,71,0.0016884243814274669,0.0016768790083006024,,,,,
22349,71,0.001680555404163897,0.001299931318499148,,,,,
22399,71,0.001149375457316637,0.001216917298734188,,,,,
22449,71,0.0013446342200040817,0.0012016544351354241,,,,,
22463,71,,,0.7827000021934509,0.784600019454956,,,
22463,71,,,,,0.7971716523170471,0.8025090098381042,0.8029847741127014
22499,72,0.001361664617434144,0.001877329428680241,,,,,
22549,72,0.0025244818534702063,0.0026198416016995907,,,,,
22599,72,0.001519187935627997,0.001539257587864995,,,,,
22649,72,0.0020841979421675205,0.0030389896128326654,,,,,
22699,72,0.0025368202477693558,0.002387312473729253,,,,,
22749,72,0.001315669040195644,0.0011300159385427833,,,,,
22775,72,,,0.7829999923706055,0.7803999781608582,,,
22775,72,,,,,0.8094343543052673,0.8023086786270142,0.802659273147583
22799,73,0.001998280640691519,0.0025816462002694607,,,,,
22849,73,0.0018031279323622584,0.001981553388759494,,,,,
22899,73,0.004206591751426458,0.004575721453875303,,,,,
22949,73,0.002976108342409134,0.0024803057312965393,,,,,
22999,73,0.0018074407707899809,0.001838435186073184,,,,,
23049,73,0.001972679514437914,0.0025006697978824377,,,,,
23087,73,,,0.7854999899864197,0.7832000255584717,,,
23087,73,,,,,0.8092365264892578,0.8039363026618958,0.8035106062889099
23099,74,0.0021652306895703077,0.0017970765475183725,,,,,
23149,74,0.002478846814483404,0.0023835760075598955,,,,,
23199,74,0.002326264977455139,0.0022823980543762445,,,,,
23249,74,0.0023395579773932695,0.0022710987832397223,,,,,
23299,74,0.002584007801488042,0.0019079047488048673,,,,,
23349,74,0.0013571807648986578,0.0016836259746924043,,,,,
23399,74,0.002134093316271901,0.002341367769986391,,,,,
23399,74,,,0.7807000279426575,0.7807000279426575,,,
23399,74,,,,,0.8021162748336792,0.8049128651618958,0.8060647249221802
23449,75,0.003076395019888878,0.0037335448432713747,,,,,
23499,75,0.0025523300282657146,0.0024569134693592787,,,,,
23549,75,0.0026303697377443314,0.0030064010061323643,,,,,
23599,75,0.0022257487289607525,0.0021925540640950203,,,,,
23649,75,0.0021632842253893614,0.0016457476885989308,,,,,
23699,75,0.001504276180639863,0.0015263545792549849,,,,,
23711,75,,,0.7835999727249146,0.7777000069618225,,,
23711,75,,,,,0.8034018874168396,0.8025340437889099,0.8035356402397156
23749,76,0.0024753576144576073,0.001852896879427135,,,,,
23799,76,0.0014196521369740367,0.0012567290104925632,,,,,
23849,76,0.00173710857052356,0.0022689991164952517,,,,,
23899,76,0.0028676975052803755,0.002599499188363552,,,,,
23949,76,0.0018383701099082828,0.0019461072515696287,,,,,
23999,76,0.0026325464714318514,0.0027100229635834694,,,,,
24023,76,,,0.7806000113487244,0.7802000045776367,,,
24023,76,,,,,0.8019185066223145,0.8035606741905212,0.8062149286270142
24049,77,0.0016165002016350627,0.0021438419353216887,,,,,
24099,77,0.002362223109230399,0.002377153607085347,,,,,
24149,77,0.0025571812875568867,0.0028153788298368454,,,,,
24199,77,0.0025458228774368763,0.0020891844760626554,,,,,
24249,77,0.0018377959495410323,0.001838073367252946,,,,,
24299,77,0.0017409309512004256,0.002493501640856266,,,,,
24335,77,,,0.7854999899864197,0.7843000292778015,,,
24335,77,,,,,0.8055775165557861,0.8080929517745972,0.8083683848381042
24349,78,0.0013535772450268269,0.0014641070738434792,,,,,
24399,78,0.0011900720419362187,0.0013491262216120958,,,,,
24449,78,0.0015488220378756523,0.0013970084255561233,,,,,
24499,78,0.0029057252686470747,0.002898634411394596,,,,,
24549,78,0.0015262304805219173,0.0016026877565309405,,,,,
24599,78,0.0017644232138991356,0.0016075123567134142,,,,,
24647,78,,,0.7875999808311462,0.7839999794960022,,,
24647,78,,,,,0.8051819801330566,0.8074168562889099,0.8062649965286255
24649,79,0.0025380682200193405,0.0023714350536465645,,,,,
24699,79,0.0019696704111993313,0.002254761755466461,,,,,
24749,79,0.002268230076879263,0.0022861091420054436,,,,,
24799,79,0.0020073039922863245,0.0017954898066818714,,,,,
24849,79,0.002097331453114748,0.002234551589936018,,,,,
24899,79,0.0018720126245170832,0.0018964248010888696,,,,,
24949,79,0.002376196440309286,0.002326257759705186,,,,,
24959,79,,,0.7810999751091003,0.7822999954223633,,,
24959,79,,,,,0.8028085231781006,0.8055137991905212,0.8084184527397156
24999,80,0.0021496096160262823,0.002199499635025859,,,,,
25049,80,0.0019748113118112087,0.002496575703844428,,,,,
25099,80,0.0017882004613056779,0.001661111367866397,,,,,
25149,80,0.0028679100796580315,0.0029811833519488573,,,,,
25199,80,0.0032514859922230244,0.0031059812754392624,,,,,
25249,80,0.0014962332788854837,0.0018347472650930285,,,,,
25271,80,,,0.7822999954223633,0.7766000032424927,,,
25271,80,,,,,0.8016218543052673,0.8076171875,0.8067407608032227
25299,81,0.003625919809564948,0.003550746478140354,,,,,
25349,81,0.001221106736920774,0.0016457976307719946,,,,,
25399,81,0.0030449372716248035,0.002743480959907174,,,,,
25449,81,0.0016880905022844672,0.001649178215302527,,,,,
25499,81,0.0019518972840160131,0.00173570413608104,,,,,
25549,81,0.0014234171248972416,0.0014219501754269004,,,,,
25583,81,,,0.7793999910354614,0.7842000126838684,,,
25583,81,,,,,0.8012262582778931,0.8094450831413269,0.8090194463729858
25599,82,0.0013140419032424688,0.0013883764622732997,,,,,
25649,82,0.002632970456033945,0.002863294677808881,,,,,
25699,82,0.0016396399587392807,0.001776418648660183,,,,,
25749,82,0.0013826865470036864,0.0013800368178635836,,,,,
25799,82,0.0017822784138843417,0.0012495480477809906,,,,,
25849,82,0.001785950269550085,0.002369701163843274,,,,,
25895,82,,,0.7807999849319458,0.7802000045776367,,,
25895,82,,,,,0.8076542615890503,0.810471773147583,0.8085436820983887
25899,83,0.0031830959487706423,0.002897242782637477,,,,,
25949,83,0.0013446935918182135,0.001314567751251161,,,,,
25999,83,0.0017173232045024633,0.0015111041720956564,,,,,
26049,83,0.0013359268195927143,0.0013875048607587814,,,,,
26099,83,0.0035749338567256927,0.0036699811462312937,,,,,
26149,83,0.0021158948075026274,0.001842612400650978,,,,,
26199,83,0.0024240592028945684,0.0027377884835004807,,,,,
26207,83,,,0.7730000019073486,0.7688999772071838,,,
26207,83,,,,,0.802907407283783,0.808518648147583,0.8100460767745972
26249,84,0.0015311433235183358,0.0014375051250681281,,,,,
26299,84,0.001608324353583157,0.0011851065792143345,,,,,
26349,84,0.001779712620191276,0.0022052209824323654,,,,,
26399,84,0.0019162700045853853,0.0017406644765287638,,,,,
26449,84,0.0023136858362704515,0.0020299528259783983,,,,,
26499,84,0.002200142713263631,0.0020844873506575823,,,,,
26519,84,,,0.7811999917030334,0.7804999947547913,,,
26519,84,,,,,0.7991495132446289,0.8073417544364929,0.8101462125778198
26549,85,0.0018679400673136115,0.0017113792710006237,,,,,
26599,85,0.002003041561692953,0.0017638257704675198,,,,,
26649,85,0.002090273192152381,0.0020669889636337757,,,,,
26699,85,0.0014896790962666273,0.0017990312771871686,,,,,
26749,85,0.0028592136222869158,0.0027591052930802107,,,,,
26799,85,0.001420087181031704,0.0017950551118701696,,,,,
26831,85,,,0.78329998254776,0.7814000248908997,,,
26831,85,,,,,0.8037974834442139,0.8107221722602844,0.8112229704856873
26849,86,0.002392104361206293,0.0031028869561851025,,,,,
26899,86,0.0018500311998650432,0.0017491773469373584,,,,,
26949,86,0.0019068432739004493,0.0021483434829860926,,,,,
26999,86,0.0014224430778995156,0.0013958425261080265,,,,,
27049,86,0.003459678962826729,0.0029839305207133293,,,,,
27099,86,0.0016910028643906116,0.001933325082063675,,,,,
27143,86,,,0.7842000126838684,0.7851999998092651,,,
27143,86,,,,,0.8050830960273743,0.8110727071762085,0.8093699812889099
27149,87,0.0018758479272946715,0.0018468297785148025,,,,,
27199,87,0.002442555734887719,0.0027053814847022295,,,,,
27249,87,0.0018137901788577437,0.001930183032527566,,,,,
27299,87,0.0022240737453103065,0.002021124353632331,,,,,
27349,87,0.001588069717399776,0.0012486785417422652,,,,,
27399,87,0.00132752803619951,0.0012164699146524072,,,,,
27449,87,0.0023397128097712994,0.0021032418590039015,,,,,
27455,87,,,0.7838000059127808,0.781000018119812,,,
27455,87,,,,,0.803500771522522,0.8095703125,0.8120743036270142
27499,88,0.001809502369724214,0.0016849280800670385,,,,,
27549,88,0.002040573861449957,0.0018726409180089831,,,,,
27599,88,0.0022314884699881077,0.002959923818707466,,,,,
27649,88,0.002022061264142394,0.002373810624703765,,,,,
27699,88,0.0018565744394436479,0.002103466307744384,,,,,
27749,88,0.001949526835232973,0.0014367342228069901,,,,,
27767,88,,,0.7736999988555908,0.7806000113487244,,,
27767,88,,,,,0.7993472814559937,0.8123497366905212,0.814453125
27799,89,0.0024608629755675793,0.0016825109487399459,,,,,
27849,89,0.0013301684521138668,0.0014464912237599492,,,,,
27899,89,0.0027581602334976196,0.0023888973519206047,,,,,
27949,89,0.0025254464708268642,0.0016533590387552977,,,,,
27999,89,0.0015263613313436508,0.0018780820537358522,,,,,
28049,89,0.0013287238543853164,0.0015461173607036471,,,,,
28079,89,,,0.785099983215332,0.7843000292778015,,,
28079,89,,,,,0.8053797483444214,0.8099208474159241,0.8125250339508057
28099,90,0.0021671997383236885,0.001953120226971805,,,,,
28149,90,0.002563286805525422,0.002054647309705615,,,,,
28199,90,0.00111363863106817,0.0010560655500739813,,,,,
28249,90,0.0015198339242488146,0.0017342056380584836,,,,,
28299,90,0.0014371939469128847,0.0017611337825655937,,,,,
28349,90,0.0024696148466318846,0.0024115482810884714,,,,,
28391,90,,,0.781000018119812,0.7771999835968018,,,
28391,90,,,,,0.8063686490058899,0.8136268258094788,0.814378023147583
28399,91,0.0018736578058451414,0.0017252160469070077,,,,,
28449,91,0.001898525864817202,0.002464112127199769,,,,,
28499,91,0.0021149718668311834,0.002164667472243309,,,,,
28549,91,0.0012798950774595141,0.0014675948768854141,,,,,
28599,91,0.0014221890596672893,0.0018396456725895405,,,,,
28649,91,0.00242778193205595,0.002305033151060343,,,,,
28699,91,0.0027788791339844465,0.0027019609697163105,,,,,
28703,91,,,0.7803999781608582,0.7768999934196472,,,
28703,91,,,,,0.8073576092720032,0.8109475374221802,0.8096704483032227
28749,92,0.0018700376385822892,0.001941608963534236,,,,,
28799,92,0.0018854212248697877,0.0013167185243219137,,,,,
28849,92,0.002149638021364808,0.0018407313618808985,,,,,
28899,92,0.0016603468684479594,0.0019161244854331017,,,,,
28949,92,0.0021394514478743076,0.002600975800305605,,,,,
28999,92,0.001083867740817368,0.0011665974743664265,,,,,
29015,92,,,0.7804999947547913,0.7858999967575073,,,
29015,92,,,,,0.8106210231781006,0.8109725713729858,0.8118489384651184
29049,93,0.0030424727592617273,0.0023703109472990036,,,,,
29099,93,0.0017293704440817237,0.0015226347604766488,,,,,
29149,93,0.002045087981969118,0.0014845425030216575,,,,,
29199,93,0.0016257481183856726,0.0020045251585543156,,,,,
29249,93,0.0012950855307281017,0.0012674657627940178,,,,,
29299,93,0.0017447740538045764,0.001548641244880855,,,,,
29327,93,,,0.7915999889373779,0.7879999876022339,,,
29327,93,,,,,0.8037974834442139,0.8112480044364929,0.8151292204856873
29349,94,0.0017782236682251096,0.002012931974604726,,,,,
29399,94,0.0018650653073564172,0.0015611068811267614,,,,,
29449,94,0.002284762915223837,0.0024293111637234688,,,,,
29499,94,0.0016786236083135009,0.0015946084167808294,,,,,
29549,94,0.0023729237727820873,0.0015534578124061227,,,,,
29599,94,0.0014758412726223469,0.0017167661571875215,,,,,
29639,94,,,0.7815999984741211,0.7809000015258789,,,
29639,94,,,,,0.8021162748336792,0.8147786259651184,0.8147786259651184
29649,95,0.0022150699514895678,0.001985622802749276,,,,,
29699,95,0.0016194216441363096,0.0020969114266335964,,,,,
29749,95,0.0023314037825912237,0.002798766363412142,,,,,
29799,95,0.001745917252264917,0.0019202727125957608,,,,,
29849,95,0.0022764322347939014,0.0029154836665838957,,,,,
29899,95,0.0026737498119473457,0.0028048367239534855,,,,,
29949,95,0.0028574324678629637,0.0024771192111074924,,,,,
29951,95,,,0.7656999826431274,0.7771999835968018,,,
29951,95,,,,,0.792820394039154,0.8121995329856873,0.8133012652397156
29999,96,0.0012351482873782516,0.0012797910021618009,,,,,
30049,96,0.0016804153565317392,0.001920863869599998,,,,,
30099,96,0.001705535571090877,0.0021467641927301884,,,,,
30149,96,0.001257091760635376,0.0013464211951941252,,,,,
30199,96,0.0016160939121618867,0.002303524175658822,,,,,
30249,96,0.001677662949077785,0.0012895824620500207,,,,,
30263,96,,,0.7857000231742859,0.7822999954223633,,,
30263,96,,,,,0.8035996556282043,0.8116737008094788,0.8154547214508057
30299,97,0.002191102597862482,0.002509793033823371,,,,,
30349,97,0.0018863040022552013,0.0020507746376097202,,,,,
30399,97,0.0015801336849108338,0.0014181084698066115,,,,,
30449,97,0.002138979034498334,0.0018309426959604025,,,,,
30499,97,0.001980109140276909,0.0026265738997608423,,,,,
30549,97,0.0017448154976591468,0.0018616350134834647,,,,,
30575,97,,,0.7831000089645386,0.7803999781608582,,,
30575,97,,,,,0.8097310066223145,0.8138020634651184,0.8151542544364929
30599,98,0.0016454386059194803,0.001358955167233944,,,,,
30649,98,0.0018047792837023735,0.0018757190555334091,,,,,
30699,98,0.001568050472997129,0.00158330996055156,,,,,
30749,98,0.0027759915683418512,0.0022457961458712816,,,,,
30799,98,0.0025638965889811516,0.002222979674115777,,,,,
30849,98,0.001808652770705521,0.0013802108587697148,,,,,
30887,98,,,0.781499981880188,0.7846999764442444,,,
30887,98,,,,,0.8033030033111572,0.8123497366905212,0.8146534562110901
30899,99,0.0016443129861727357,0.001616025110706687,,,,,
30949,99,0.001585866790264845,0.001452503725886345,,,,,
30999,99,0.001936087617650628,0.0012600345071405172,,,,,
31049,99,0.0011267552617937326,0.0011189118959009647,,,,,
31099,99,0.0014248911757022142,0.001298645045608282,,,,,
31149,99,0.0021142095793038607,0.001987235387787223,,,,,
31199,99,0.001831908244639635,0.0013774189865216613,,,,,
31199,99,,,0.7809000015258789,0.7736999988555908,,,
31199,99,,,,,0.8037974834442139,0.8133262991905212,0.8151292204856873
