step,train_loss,epoch,val_loss,val_acc,test_acc,train_acc
24959,,79,1.0888943672180176,0.7365999817848206,,
24959,,79,,,0.8389000296592712,0.8738731741905212
24999,0.4353581666946411,80,,,,
25049,0.35330867767333984,80,,,,
25099,0.3227880895137787,80,,,,
25149,0.5291031002998352,80,,,,
25199,0.32922765612602234,80,,,,
25249,0.5388602018356323,80,,,,
25271,,80,1.1563379764556885,0.7279000282287598,,
25271,,80,,,0.8306000232696533,0.8782301545143127
25299,0.4428607225418091,81,,,,
25349,0.4349268972873688,81,,,,
25399,0.4826463758945465,81,,,,
25449,0.3565642833709717,81,,,,
25499,0.5420783162117004,81,,,,
25549,0.49263995885849,81,,,,
25583,,81,1.1575847864151,0.7311000227928162,,
25583,,81,,,0.8327000141143799,0.8780799508094788
25599,0.4734088182449341,82,,,,
25649,0.42868489027023315,82,,,,
25699,0.40572166442871094,82,,,,
25749,0.21092022955417633,82,,,,
25799,0.39181792736053467,82,,,,
25849,0.4796609580516815,82,,,,
25895,,82,1.1892062425613403,0.7178999781608582,,
25895,,82,,,0.8216000199317932,0.8787559866905212
25899,0.3726268410682678,83,,,,
25949,0.4735223948955536,83,,,,
25999,0.19390374422073364,83,,,,
26049,0.3386787474155426,83,,,,
26099,0.4205353856086731,83,,,,
26149,0.384158730506897,83,,,,
26199,0.687840461730957,83,,,,
26207,,83,1.2241129875183105,0.7225000262260437,,
26207,,83,,,0.8294000029563904,0.8854667544364929
26249,0.3216160535812378,84,,,,
26299,0.38992929458618164,84,,,,
26349,0.29110026359558105,84,,,,
26399,0.38906121253967285,84,,,,
26449,0.47188666462898254,84,,,,
26499,0.3545503616333008,84,,,,
