epoch,step,train_loss1,train_loss2,test_acc,train_acc1,train_acc2
8,3199,0.0012149292742833495,0.0022903992794454098,,,
8,3249,0.0012065554037690163,0.0006146850064396858,,,
8,3299,0.001962529495358467,0.0016197939403355122,,,
8,3349,0.0012935773702338338,0.00099877268075943,,,
8,3399,0.001792052760720253,0.0013979655923321843,,,
8,3449,0.0009740634122863412,0.0010771710658445954,,,
8,3499,0.001670896541327238,0.001787981716915965,,,
8,3509,,,0.8079000115394592,0.827223539352417,0.8282451629638672
9,3549,0.0009045996121130884,0.0005848834989592433,,,
9,3599,0.0016499240882694721,0.0019457186572253704,,,
9,3649,0.0007659441325813532,0.0017099339747801423,,,
9,3699,0.0017583315493538976,0.0008437158539891243,,,
9,3749,0.001442260923795402,0.001663640490733087,,,
9,3799,0.002734279725700617,0.0038196544628590345,,,
9,3849,0.0006267370190471411,0.0009193845908157527,,,
9,3899,0.0029088736046105623,0.00180180708412081,,,
9,3899,,,0.8187000155448914,0.8312299847602844,0.8290865421295166
10,3949,0.0005929137696512043,0.001070418511517346,,,
10,3999,0.00075517751974985,0.0003991571138612926,,,
10,4049,0.0006498105358332396,0.000836137100122869,,,
10,4099,0.0008654255652800202,0.0008315342129208148,,,
10,4149,0.002094397321343422,0.002121563069522381,,,
10,4199,0.001925727934576571,0.0014198479475453496,,,
10,4249,0.002023017732426524,0.0010775420814752579,,,
10,4289,,,0.8055999875068665,0.8372595906257629,0.8362179398536682
11,4299,0.0013067320687696338,0.001746468129567802,,,
11,4349,0.0015206355601549149,0.0010392291005700827,,,
11,4399,0.0015456808032467961,0.0008017568616196513,,,
11,4449,0.0012994325952604413,0.0010850070975720882,,,
11,4499,0.0009794803336262703,0.0010379814775660634,,,
11,4549,0.0009220790816470981,0.0009862382430583239,,,
11,4599,0.0005687247612513602,0.0006689700530841947,,,
11,4649,0.0014496814692392945,0.0007287638727575541,,,
11,4679,,,0.8274999856948853,0.8396634459495544,0.8425881266593933
12,4699,0.001359461573883891,0.0019893446005880833,,,
12,4749,0.000522332382388413,0.0006944630295038223,,,
12,4799,0.0007426144438795745,0.0010274270316585898,,,
12,4849,0.0008848990546539426,0.0007437844760715961,,,
12,4899,0.0007415193249471486,0.0006933389813639224,,,
12,4949,0.0021913056261837482,0.0014307817909866571,,,
12,4999,0.0006514162523671985,0.0007043190416879952,,,
12,5049,0.00078133016359061,0.0005167924100533128,,,
12,5069,,,0.8363999724388123,0.8486578464508057,0.8488982319831848
13,5099,0.0007157391519285738,0.0013688199687749147,,,
13,5149,0.0015792988706380129,0.0015567600494250655,,,
13,5199,0.0016343346796929836,0.0010086552938446403,,,
13,5249,0.00048363220412284136,0.0003965995565522462,,,
13,5299,0.0003777267411351204,0.0010081998771056533,,,
13,5349,0.001032537780702114,0.0011819128412753344,,,
13,5399,0.00048149365466088057,0.0007653963402844965,,,
13,5449,0.0008117954712361097,0.0012118853628635406,,,
13,5459,,,0.8296999931335449,0.8503405451774597,0.8520032167434692
14,5499,0.00022505746164824814,0.0005566956824623048,,,
14,5549,0.0013558311620727181,0.0017229996155947447,,,
14,5599,0.00022346411424223334,0.00044240683200769126,,,
14,5649,0.0014346601674333215,0.0010227016173303127,,,
14,5699,0.00040439996519126,9.560475155012682e-05,,,
14,5749,0.0006183703662827611,0.0009740442619659007,,,
14,5799,0.0008411117014475167,0.0011495465878397226,,,
14,5849,0.000919970276299864,0.0015698513016104698,,,
14,5849,,,0.8417999744415283,0.8542267680168152,0.8532652258872986
15,5899,0.0014291576808318496,0.000498417648486793,,,
15,5949,0.0014577088877558708,0.0019374539842829108,,,
15,5999,0.0016609660815447569,0.0015213394071906805,,,
15,6049,0.0008313499274663627,0.000713219225872308,,,
15,6099,0.0022643976844847202,0.001550530199892819,,,
15,6149,0.0007145478157326579,0.0005697658052667975,,,
15,6199,0.0007870741537772119,0.0004765765042975545,,,
15,6239,,,0.8302000164985657,0.8538661599159241,0.8572716116905212
16,6249,0.0008775813621468842,0.000511081307195127,,,
16,6299,0.0017041520914062858,0.0002554203674662858,,,
16,6349,0.00132216967176646,0.0011767396936193109,,,
16,6399,0.0008884283015504479,0.0006229461287148297,,,
16,6449,0.0012850782368332148,0.0012553068809211254,,,
16,6499,0.0005438421503640711,0.0009700309601612389,,,
16,6549,0.0013172775506973267,0.0010569635778665543,,,
16,6599,0.0005896908114664257,0.001605961937457323,,,
16,6629,,,0.8535000085830688,0.8599158525466919,0.8599358797073364
17,6649,0.000675752991810441,0.0005301483324728906,,,
17,6699,0.0014679679879918694,0.0016731939977034926,,,
17,6749,0.0008667694055475295,0.000466060359030962,,,
17,6799,0.0010394998826086521,0.0013254916993901134,,,
17,6849,0.001072464045137167,0.0010864356299862266,,,
17,6899,0.0011797579936683178,0.0008980038110166788,,,
17,6949,0.0007373560802079737,0.000899957783985883,,,
17,6999,0.0011170011712238193,0.0016412809491157532,,,
17,7019,,,0.839900016784668,0.8645833134651184,0.8630008101463318
18,7049,0.00032342420308850706,0.00027527386555448174,,,
18,7099,0.00045922293793410063,0.0005792920710518956,,,
18,7149,0.0008209251100197434,0.0006028555799275637,,,
18,7199,0.000563104753382504,0.0003576291201170534,,,
18,7249,0.00028627770370803773,0.0013304115273058414,,,
18,7299,0.0005825409898534417,0.0002621473395265639,,,
18,7349,0.0020081542897969484,0.0014378434279933572,,,
18,7399,0.0012158756144344807,0.0006825612508691847,,,
18,7409,,,0.8431000113487244,0.8658252954483032,0.864963948726654
19,7449,0.0003921263269148767,0.0005054709035903215,,,
19,7499,0.0005466358852572739,0.0007300800643861294,,,
19,7549,0.0010939890053123236,0.0006462690653279424,,,
19,7599,0.0004067951813340187,0.0004370509705040604,,,
19,7649,0.00043505249777808785,0.000520586094353348,,,
19,7699,0.0010986706474795938,0.0007093338062986732,,,
19,7749,0.00037320522824302316,0.00031555749592371285,,,
19,7799,0.0008629087242297828,0.00013415853027254343,,,
19,7799,,,0.8575000166893005,0.8685497045516968,0.8667868375778198
20,7849,2.524271621950902e-05,8.71853917487897e-05,,,
20,7899,0.0012298708315938711,0.0006556823500432074,,,
20,7949,0.0003432832018006593,0.0016643975395709276,,,
20,7999,0.003054524539038539,0.001974692102521658,,,
20,8049,0.0007277752156369388,0.000592040887568146,,,
20,8099,0.000708859704900533,0.0010616775834932923,,,
20,8149,0.0017560545820742846,0.0012833151267841458,,,
20,8189,,,0.8562999963760376,0.866446316242218,0.8702524304389954
21,8199,0.0009371564956381917,0.0004284331516828388,,,
21,8249,0.0003455230325926095,0.0004386803775560111,,,
21,8299,0.00038335411227308214,0.0003097575972788036,,,
21,8349,0.00032022653613239527,0.00021967945212963969,,,
21,8399,0.00026947646983899176,8.076038648141548e-05,,,
21,8449,0.0005358344642445445,0.000625580083578825,,,
21,8499,0.0006575339357368648,0.0002237474691355601,,,
21,8549,0.0010283784940838814,0.0003595370799303055,,,
21,8579,,,0.8586999773979187,0.8730368614196777,0.8760416507720947
22,8599,0.00024395780928898603,0.00014737200399395078,,,
22,8649,0.00029025584808550775,0.0006032716482877731,,,
22,8699,0.0012318468652665615,0.0009443939779885113,,,
22,8749,0.0009405682794749737,0.0007700643036514521,,,
22,8799,0.0006156758172437549,0.0004756088019348681,,,
22,8849,0.0006925397319719195,0.0006028678617440164,,,
22,8899,0.0005670477985404432,0.0009164295624941587,,,
22,8949,0.0004936992772854865,0.00018951079982798547,,,
22,8969,,,0.8598999977111816,0.8734174966812134,0.8742788434028625
23,8999,0.00014747133536729962,0.00019873367273248732,,,
23,9049,0.0005865460843779147,0.0002685505023691803,,,
23,9099,0.001042630523443222,0.0002449330349918455,,,
23,9149,0.0003995611041318625,0.0003491574025247246,,,
23,9199,0.0010896679013967514,0.0010889701079577208,,,
23,9249,0.0018557889852672815,0.0013238368555903435,,,
23,9299,0.0007049451232887805,0.0014846218982711434,,,
23,9349,0.00013513087469618767,0.0005321809439919889,,,
23,9359,,,0.8655999898910522,0.8752604126930237,0.8737580180168152
24,9399,0.0008555760723538697,0.00047566863941028714,,,
24,9449,0.0004986064741387963,0.0003859996795654297,,,
24,9499,0.00014423833636101335,0.0003011070075444877,,,
24,9549,0.0006490442319773138,0.0003974363789893687,,,
24,9599,0.0007599138771183789,0.0011515330988913774,,,
24,9649,0.00022969751444179565,0.0003983935166615993,,,
24,9699,0.0006737637449987233,0.0004115273477509618,,,
24,9749,0.00020918693917337805,0.0003461864835117012,,,
24,9749,,,0.8579000234603882,0.8737379908561707,0.8765624761581421
25,9799,0.0007360235904343426,0.0013923626393079758,,,
25,9849,0.000891331525053829,0.000521965732332319,,,
25,9899,0.000594093871768564,0.0005430151941254735,,,
25,9949,0.0011852128664031625,0.0012285093544051051,,,
25,9999,0.0004092095769010484,0.00038527199649252,,,
25,10049,0.0007914853631518781,0.0013278571423143148,,,
25,10099,0.0002787045086733997,0.00048306252574548125,,,
25,10139,,,0.862500011920929,0.8787860870361328,0.8809294700622559
26,10149,0.0004459584306459874,0.00017636315897107124,,,
26,10199,0.0007508951821364462,0.0009500163141638041,,,
26,10249,0.0004847289528697729,0.00035107246367260814,,,
26,10299,0.00028554029995575547,0.001297775306738913,,,
26,10349,0.0006685450207442045,0.0014743898063898087,,,
26,10399,0.00020366653916426003,0.00042957632103934884,,,
26,10449,4.6616401959909126e-05,0.00037165178218856454,,,
26,10499,2.2779366190661676e-05,0.00027615451836027205,,,
26,10529,,,0.8615999817848206,0.882031261920929,0.8840344548225403
27,10549,0.0012434700038284063,0.0005480658146552742,,,
27,10599,0.00017016752099152654,0.0007017815951257944,,,
27,10649,0.00042420774116180837,0.00010864106297958642,,,
27,10699,0.0004040875064674765,0.0009327735751867294,,,
27,10749,0.0011319949990138412,0.0006070613162592053,,,
27,10799,0.00019822725153062493,0.00037460666499100626,,,
27,10849,0.0005253655253909528,0.00016536831390112638,,,
27,10899,0.00030469888588413596,0.00010602241673041135,,,
27,10919,,,0.8682000041007996,0.8825320601463318,0.8845753073692322
28,10949,8.006732969079167e-05,4.753416214953177e-05,,,
28,10999,0.0002948490728158504,0.0004688222543336451,,,
28,11049,0.0002770112769212574,0.0003967535449191928,,,
28,11099,0.0006800804985687137,0.00014576379908248782,,,
28,11149,0.0005125955794937909,0.001005583442747593,,,
28,11199,0.00017258334264624864,0.00015597065794281662,,,
28,11249,0.000314743141643703,0.00012672919547185302,,,
28,11299,0.0009114196873269975,0.0004968933062627912,,,
28,11309,,,0.8676000237464905,0.8839142918586731,0.884334921836853
29,11349,0.0002943750296253711,0.00031309787300415337,,,
29,11399,0.00013974534522276372,0.0001960968947969377,,,
29,11449,0.00013370829401537776,0.0001788724330253899,,,
29,11499,0.0017719477182254195,0.000792255683336407,,,
29,11549,0.0007717771222814918,0.0008119533304125071,,,
29,11599,0.00013265374582260847,2.4814864445943385e-05,,,
29,11649,0.0003813090152107179,0.0001687482581473887,,,
29,11699,0.00023562023125123233,7.292271766345948e-05,,,
29,11699,,,0.8618000149726868,0.8865785002708435,0.8866987228393555
30,11749,2.114048766088672e-05,0.0002764336531981826,,,
30,11799,0.000498819281347096,0.00012059009168297052,,,
30,11849,0.0005030129104852676,0.0002714598085731268,,,
30,11899,0.0003861740988213569,0.00038279526052065194,,,
30,11949,0.00016677897656336427,0.0001704272726783529,,,
30,11999,0.00014692953845951706,0.00014985138841439039,,,
30,12049,0.00019136883202008903,7.054024172248319e-05,,,
30,12089,,,0.8687999844551086,0.8876001834869385,0.887299656867981
31,12099,0.00017779867630451918,0.00013121530355419964,,,
31,12149,4.676820753957145e-05,0.0001304687757510692,,,
31,12199,0.00011179468856425956,0.0005396927008405328,,,
31,12249,0.0008868158329278231,0.00035368907265365124,,,
31,12299,0.00048441733815707266,0.0001470958668505773,,,
31,12349,6.219655188033357e-05,7.809055387042463e-05,,,
31,12399,8.246165816672146e-05,0.00025945567176677287,,,
31,12449,6.338525417959318e-05,0.000455274130217731,,,
31,12479,,,0.84579998254776,0.8883814215660095,0.888982355594635
32,12499,0.0002330239803995937,0.0005292392452247441,,,
32,12549,0.0007771769305691123,0.0005282649653963745,,,
32,12599,0.00029120981344021857,0.00010533929889788851,,,
32,12649,4.1535869968356565e-05,9.180539200315252e-05,,,
32,12699,0.00024784330162219703,0.00011751630518119782,,,
32,12749,0.0005577155388891697,0.00010357327846577391,,,
32,12799,0.00010395417484687641,0.00039613404078409076,,,
32,12849,0.00017014489276334643,0.0007794277044013143,,,
32,12869,,,0.8646000027656555,0.8869391083717346,0.8883012533187866
33,12899,0.00012906208576168865,4.7807785449549556e-05,,,
33,12949,0.0005668111843988299,0.00042008471791632473,,,
33,12999,0.0004863933427259326,6.378861871780828e-05,,,
33,13049,0.00019484797667246312,5.359887654776685e-05,,,
33,13099,0.0011531149502843618,0.0001709786884021014,,,
33,13149,0.00020858719653915614,0.00023002305533736944,,,
33,13199,0.0003787020978052169,0.00026496706414036453,,,
33,13249,0.00032289704540744424,0.0008623901521787047,,,
33,13259,,,0.8723999857902527,0.890044093132019,0.8893830180168152
34,13299,0.00038664013845846057,0.000739656388759613,,,
34,13349,0.00011193905811524019,0.0005143062444403768,,,
34,13399,0.00014660530723631382,0.0002052550989901647,,,
34,13449,0.00011496317165438086,7.94380102888681e-05,,,
34,13499,0.000272380537353456,0.0005083244177512825,,,
34,13549,0.00024395069340243936,0.00032332565751858056,,,
34,13599,0.0001447077956981957,0.000926749489735812,,,
34,13649,6.761514669051394e-05,0.0005050332983955741,,,
34,13649,,,0.866599977016449,0.8920072317123413,0.8917868733406067
35,13699,0.00025455158902332187,0.00025033068959601223,,,
35,13749,0.00037017397698946297,0.00023817802139092237,,,
35,13799,0.00029988933238200843,0.00012147346569690853,,,
35,13849,0.00031382610904984176,0.0002613725664559752,,,
35,13899,0.00032908437424339354,0.000647424312774092,,,
35,13949,0.00033809716114774346,0.00037374268868006766,,,
35,13999,0.0001375376305077225,0.00015874890959821641,,,
35,14039,,,0.869700014591217,0.8912660479545593,0.8920873403549194
36,14049,0.00034606739063747227,0.0003977200831286609,,,
36,14099,8.466678264085203e-05,0.0005709616234526038,,,
36,14149,3.595011730794795e-05,0.00042273913277313113,,,
36,14199,0.00026706125936470926,0.0004738495626952499,,,
36,14249,0.0003722734109032899,0.0003763636923395097,,,
36,14299,0.00014195677067618817,0.0003313736815471202,,,
36,14349,0.0003574038273654878,6.588963879039511e-05,,,
36,14399,0.0001377121516270563,0.00012449728092178702,,,
36,14429,,,0.8776000142097473,0.8924278616905212,0.8933493494987488
37,14449,0.0007940713549032807,0.0005156348925083876,,,
37,14499,9.460333967581391e-05,0.0006723141996189952,,,
37,14549,0.00014819222269579768,0.0006116643198765814,,,
37,14599,0.00020384512026794255,9.662278171163052e-05,,,
37,14649,0.0007519822102040052,0.0007610059110447764,,,
37,14699,0.0005399328656494617,0.00047227321192622185,,,
37,14749,0.0003033103421330452,0.0004399279714561999,,,
37,14799,0.00034838009742088616,1.173323380498914e-05,,,
37,14819,,,0.8792999982833862,0.8928084969520569,0.8948317170143127
38,14849,0.0003478719445411116,7.005000952631235e-05,,,
38,14899,8.227973739849404e-05,0.0001545203704154119,,,
38,14949,0.0004356173740234226,0.0005309493863023818,,,
38,14999,0.0005146119510754943,8.227527723647654e-05,,,
38,15049,0.0003580571210477501,0.0005317084724083543,,,
38,15099,0.0001234016817761585,0.00018741034728009254,,,
38,15149,0.00036502466537058353,0.0003896610578522086,,,
38,15199,0.00014370784629136324,0.0003556190640665591,,,
38,15209,,,0.8802000284194946,0.8957331776618958,0.8952524065971375
39,15249,0.0003918214060831815,0.0011000524973496795,,,
39,15299,0.00037102881469763815,0.00026953412452712655,,,
39,15349,0.00020416003826539963,0.0006855914834886789,,,
39,15399,0.00019415926362853497,0.0002614039112813771,,,
39,15449,0.00015121199248824269,0.00041173561476171017,,,
39,15499,0.0006179760675877333,2.083123763441108e-05,,,
39,15549,0.00017962428682949394,3.357167952344753e-05,,,
39,15599,0.0003067794314119965,0.0005258336896076798,,,
39,15599,,,0.8787999749183655,0.8958132863044739,0.8981570601463318
40,15649,0.0008062425768002868,0.000514602696057409,,,
40,15699,0.00024156439758371562,8.406890992773697e-05,,,
40,15749,0.0002589093055576086,0.0001876679016277194,,,
40,15799,8.972786599770188e-05,0.0013670496409758925,,,
40,15849,0.0003229401772841811,9.150365804089233e-05,,,
40,15899,7.510591967729852e-05,0.000867688562721014,,,
40,15949,0.00036665936931967735,0.00028036528965458274,,,
40,15989,,,0.8733000159263611,0.8984375,0.8943910002708435
41,15999,0.00022689772595185786,0.0002663704508449882,,,
41,16049,4.2184274207102135e-05,0.00011546030873432755,,,
41,16099,0.0005896940710954368,0.0011273761047050357,,,
41,16149,2.3778178729116917e-05,3.1272153137251735e-05,,,
41,16199,0.0002646958455443382,0.0009465139592066407,,,
41,16249,1.975308623514138e-05,0.0001562796242069453,,,
41,16299,0.0003151406126562506,0.00023984798463061452,,,
41,16349,0.000957644428126514,0.0003804145671892911,,,
41,16379,,,0.8711000084877014,0.8966146111488342,0.8986979126930237
42,16399,0.00011596466356422752,0.0003586850652936846,,,
42,16449,0.00012204472295707092,0.0002511940838303417,,,
42,16499,0.0005799283389933407,0.0005352121079340577,,,
42,16549,0.00015842098218854517,0.00037295621586963534,,,
42,16599,0.0001200987899210304,4.029471529065631e-05,,,
42,16649,0.0005672746920026839,0.0005158089334145188,,,
42,16699,0.0004466255777515471,1.5301086023100652e-05,,,
42,16749,8.115738455671817e-05,0.00013895619485992938,,,
42,16769,,,0.8779000043869019,0.8974959850311279,0.900080144405365
43,16799,0.0002054139185929671,4.9072226829594e-05,,,
43,16849,0.00011972695210715756,0.0003562038473319262,,,
43,16899,0.0001253526861546561,5.84681547479704e-05,,,
43,16949,0.0001486335095250979,8.482101111439988e-05,,,
43,16999,6.302057499851799e-06,0.00012909153883811086,,,
43,17049,0.000676989380735904,0.0007217408274300396,,,
43,17099,0.0003513885021675378,0.0005423526163212955,,,
43,17149,0.00023197007249109447,0.00047028844710439444,,,
43,17159,,,0.8826000094413757,0.8995192050933838,0.8990384340286255
44,17199,7.093435851857066e-05,4.3348674807930365e-05,,,
44,17249,0.0005832510069012642,9.223780944012105e-05,,,
44,17299,0.00034223668626509607,0.003152332501485944,,,
44,17349,0.0002714485162869096,0.0008553540683351457,,,
44,17399,0.00011243000335525721,0.0004369076923467219,,,
44,17449,0.00023645616602152586,0.0010061932262033224,,,
44,17499,4.547386561171152e-05,0.00019220286048948765,,,
44,17549,4.886701935902238e-05,0.00044102277024649084,,,
44,17549,,,0.8858000040054321,0.8972756266593933,0.8884415030479431
45,17599,0.000126216807984747,7.392811676254496e-05,,,
45,17649,0.00011615921539487317,9.145655349129811e-05,,,
45,17699,0.0005259884637780488,0.0005734983715228736,,,
45,17749,1.9777357010752894e-05,0.00012751028407365084,,,
45,17799,8.024259295780212e-05,0.000278983439784497,,,
45,17849,0.00029245970654301345,6.388706242432818e-05,,,
45,17899,9.440809662919492e-06,1.4918245142325759e-05,,,
45,17939,,,0.8860999941825867,0.9023637771606445,0.9000200033187866
46,17949,0.00017969643522519618,7.280908175744116e-05,,,
46,17999,4.81319657410495e-05,1.771586357790511e-05,,,
46,18049,0.000156639696797356,0.00030804125708527863,,,
46,18099,0.00012091867392882705,0.0007816356373950839,,,
46,18149,0.0009795656660571694,4.065906978212297e-05,,,
46,18199,0.00026205109315924346,2.4238750484073535e-05,,,
46,18249,0.0001433284196536988,0.00011262051702942699,,,
46,18299,0.00018416215607430786,0.000159740200615488,,,
46,18329,,,0.8813999891281128,0.9021434187889099,0.9026241898536682
47,18349,0.00026266035274602473,0.0006606171373277903,,,
47,18399,4.4650900235865265e-05,4.2247131204931065e-05,,,
47,18449,0.000316942750941962,3.17777376039885e-05,,,
47,18499,0.00035551819019019604,0.000260467262705788,,,
47,18549,0.0003811480419244617,0.00022152559540700167,,,
47,18599,0.0002370325819356367,1.9114932001684792e-05,,,
47,18649,2.7343987312633544e-05,9.862632578006014e-05,,,
47,18699,0.00034369295462965965,4.844900104217231e-05,,,
47,18719,,,0.8823999762535095,0.9020833373069763,0.9020232558250427
48,18749,0.00044731335947290063,0.00045177157153375447,,,
48,18799,0.00010973414464388043,9.68620806816034e-05,,,
48,18849,0.00014463206753134727,1.2882862392871175e-05,,,
48,18899,0.00024288234999403358,0.0005540155689232051,,,
48,18949,0.00011420730879763141,0.0003684214607346803,,,
48,18999,8.897088264347985e-05,0.0005101949209347367,,,
48,19049,0.00026312447153031826,7.439271576004103e-05,,,
48,19099,0.0012504844926297665,0.0005694090505130589,,,
48,19109,,,0.8828999996185303,0.9031450152397156,0.902924656867981
49,19149,9.782388951862231e-05,0.00012673194578383118,,,
49,19199,0.0002053690841421485,0.00027825572760775685,,,
49,19249,0.0007634239736944437,0.0003704699338413775,,,
49,19299,0.0006596617749892175,0.0007797384168952703,,,
49,19349,0.00047877762699499726,0.00020715658320114017,,,
49,19399,0.0004697029653470963,0.0003944207855965942,,,
49,19449,0.0003977196174673736,6.339691753964871e-05,,,
49,19499,7.23358152754372e-06,1.535073715785984e-05,,,
49,19499,,,0.8752999901771545,0.9018629789352417,0.9016626477241516
50,19549,9.471636440139264e-05,0.00048279494512826204,,,
50,19599,0.0006438341224566102,0.0002623553154990077,,,
50,19649,8.047930168686435e-05,0.0006956883589737117,,,
50,19699,0.0002569199714343995,0.00014055008068680763,,,
50,19749,4.806096330867149e-05,2.1842633941560052e-05,,,
50,19799,0.0005598616553470492,0.00016945091192610562,,,
50,19849,7.723624003119767e-05,0.00042856266372837126,,,
50,19889,,,0.8744999766349792,0.9041265845298767,0.9039663672447205
51,19899,7.009277032921091e-05,0.00016080329078249633,,,
51,19949,0.00032582099083811045,0.000425810954766348,,,
51,19999,0.00013569027942139655,0.00025150144938379526,,,
51,20049,0.000537127663847059,0.00022170398733578622,,,
51,20099,0.00013282049621921033,0.00037211706512607634,,,
51,20149,7.591865869471803e-05,1.9168883227393962e-05,,,
51,20199,0.00013603357365354896,0.00033995366538874805,,,
51,20249,5.656830398947932e-05,4.024462396046147e-05,,,
51,20279,,,0.8863999843597412,0.9051081538200378,0.9046875238418579
52,20299,0.00034471836988814175,0.00017280923202633858,,,
52,20349,0.0005662712501361966,0.00010604322596918792,,,
52,20399,0.00035076410858891904,5.154788595973514e-05,,,
52,20449,3.0069983040448278e-05,7.66514494898729e-05,,,
52,20499,0.0002272651472594589,8.261171751655638e-05,,,
52,20549,2.355846663704142e-05,0.00024072655651252717,,,
52,20599,0.0001021086864056997,0.0005802183877676725,,,
52,20649,0.0003512974362820387,5.527415851247497e-06,,,
52,20669,,,0.8859999775886536,0.9040064215660095,0.9046273827552795
53,20699,0.00013548800779972225,0.00018094699771609157,,,
53,20749,0.0006642881780862808,0.0005225876229815185,,,
53,20799,3.4955857699969783e-05,2.441500146233011e-05,,,
53,20849,0.000329499103827402,0.00019652553601190448,,,
53,20899,9.325378050561994e-05,0.0002651323447935283,,,
53,20949,0.00014903751434758306,0.0002916564990300685,,,
53,20999,0.0006317672086879611,0.00011800053471233696,,,
53,21049,2.121076249750331e-05,0.00016193168994504958,,,
53,21059,,,0.886900007724762,0.9057492017745972,0.9046474099159241
54,21099,9.650635183788836e-05,9.30566675378941e-05,,,
54,21149,0.00013303237210493535,4.339800216257572e-05,,,
54,21199,4.783604890690185e-05,4.0668131987331435e-05,,,
54,21249,2.93814591714181e-05,1.5311881725210696e-05,,,
54,21299,0.0005412703030742705,0.0005107928300276399,,,
54,21349,5.036856236984022e-05,0.0002253195852972567,,,
54,21399,4.3620057113002986e-05,7.187607843661681e-05,,,
54,21449,2.73209316219436e-05,0.00018450881179887801,,,
54,21449,,,0.8855000138282776,0.9068108797073364,0.9051682949066162
55,21499,4.737088966066949e-05,0.00037429164513014257,,,
55,21549,0.00017664715414866805,0.00010054378799395636,,,
55,21599,1.650113335927017e-05,0.0003990923869423568,,,
