epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,2.012481689453125,49,,,,
0,2.066657781600952,99,,,,
0,2.0041916370391846,149,,,,
0,1.802596926689148,199,,,,
0,1.8433736562728882,249,,,,
0,1.7812601327896118,299,,,,
0,,311,1.8137644529342651,0.39660000801086426,,
0,,311,,,0.32817506790161133,0.424699991941452
1,1.744315505027771,349,,,,
1,1.7607181072235107,399,,,,
1,1.7880427837371826,449,,,,
1,1.5688273906707764,499,,,,
1,1.642648696899414,549,,,,
1,1.838685393333435,599,,,,
1,,623,1.6565241813659668,0.4862000048160553,,
1,,623,,,0.45119690895080566,0.5403000116348267
2,1.7104206085205078,649,,,,
2,1.5266553163528442,699,,,,
2,1.6027500629425049,749,,,,
2,1.4763295650482178,799,,,,
2,1.5009924173355103,849,,,,
2,1.5963387489318848,899,,,,
2,,935,1.528149962425232,0.545799970626831,,
2,,935,,,0.5234124660491943,0.6049000024795532
3,1.435501217842102,949,,,,
3,1.4275325536727905,999,,,,
3,1.41583251953125,1049,,,,
3,1.331493854522705,1099,,,,
3,1.492724061012268,1149,,,,
3,1.4900827407836914,1199,,,,
3,,1247,1.406491756439209,0.6121000051498413,,
3,,1247,,,0.5817558169364929,0.685699999332428
4,1.337672233581543,1249,,,,
4,1.4545751810073853,1299,,,,
4,1.2372769117355347,1349,,,,
4,1.264106273651123,1399,,,,
4,1.411956787109375,1449,,,,
4,1.475172758102417,1499,,,,
4,1.4589991569519043,1549,,,,
4,,1559,1.4064078330993652,0.6043999791145325,,
4,,1559,,,0.6238982081413269,0.6848999857902527
5,1.3498800992965698,1599,,,,
5,1.3151103258132935,1649,,,,
5,1.4563968181610107,1699,,,,
5,1.2454838752746582,1749,,,,
5,1.305389404296875,1799,,,,
5,1.334676742553711,1849,,,,
5,,1871,1.3472806215286255,0.631600022315979,,
5,,1871,,,0.6478866338729858,0.7160000205039978
6,1.2756870985031128,1899,,,,
6,1.326995849609375,1949,,,,
6,1.2567589282989502,1999,,,,
6,1.3333278894424438,2049,,,,
6,1.3038159608840942,2099,,,,
6,1.081891417503357,2149,,,,
6,,2183,1.2352391481399536,0.6759999990463257,,
