train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
3.971924066543579,49,0,,,,
3.7530267238616943,99,0,,,,
3.585339069366455,149,0,,,,
3.982072114944458,199,0,,,,
3.680969715118408,249,0,,,,
3.6229095458984375,299,0,,,,
,311,0,0.2485000044107437,3.725174903869629,,
,311,0,,,0.2073567658662796,0.30869999527931213
3.681267261505127,349,1,,,,
3.40468692779541,399,1,,,,
3.7679591178894043,449,1,,,,
3.5610852241516113,499,1,,,,
3.644399881362915,549,1,,,,
3.354945182800293,599,1,,,,
,623,1,0.2892000079154968,1.9834767580032349,,
,623,1,,,0.26091745495796204,0.3752000033855438
3.341364860534668,649,2,,,,
3.254190444946289,699,2,,,,
3.2701163291931152,749,2,,,,
3.409444808959961,799,2,,,,
3.4348461627960205,849,2,,,,
3.438335418701172,899,2,,,,
,935,2,0.3172000050544739,1.9317342042922974,,
,935,2,,,0.3035857379436493,0.4011000096797943
3.241976499557495,949,3,,,,
3.546476364135742,999,3,,,,
3.1707184314727783,1049,3,,,,
2.990920305252075,1099,3,,,,
3.111921548843384,1149,3,,,,
2.8176076412200928,1199,3,,,,
,1247,3,0.3727000057697296,1.81282377243042,,
,1247,3,,,0.33791565895080566,0.47600001096725464
3.0565297603607178,1249,4,,,,
3.1846425533294678,1299,4,,,,
3.1645126342773438,1349,4,,,,
3.083205461502075,1399,4,,,,
3.4166016578674316,1449,4,,,,
3.1277694702148438,1499,4,,,,
2.9082322120666504,1549,4,,,,
,1559,4,0.3732999861240387,1.8022124767303467,,
,1559,4,,,0.36538460850715637,0.4869000017642975
2.987851142883301,1599,5,,,,
2.878467559814453,1649,5,,,,
3.045539379119873,1699,5,,,,
3.107585906982422,1749,5,,,,
3.1707451343536377,1799,5,,,,
2.9104294776916504,1849,5,,,,
,1871,5,0.36399999260902405,1.8432209491729736,,
,1871,5,,,0.3846904933452606,0.45980000495910645
2.8319931030273438,1899,6,,,,
3.004396915435791,1949,6,,,,
3.155540943145752,1999,6,,,,
2.9897186756134033,2049,6,,,,
2.9322900772094727,2099,6,,,,
3.0120339393615723,2149,6,,,,
,2183,6,0.43140000104904175,1.7117253541946411,,
,2183,6,,,0.4049479067325592,0.5688999891281128
3.1191506385803223,2199,7,,,,
3.0482616424560547,2249,7,,,,
2.9168148040771484,2299,7,,,,
2.9032421112060547,2349,7,,,,
3.0957345962524414,2399,7,,,,
2.7664952278137207,2449,7,,,,
,2495,7,0.4327000081539154,1.6905158758163452,,
,2495,7,,,0.4250550866127014,0.5784000158309937
2.9334354400634766,2499,8,,,,
2.5200045108795166,2549,8,,,,
2.684549570083618,2599,8,,,,
2.4979233741760254,2649,8,,,,
2.7372469902038574,2699,8,,,,
2.470852851867676,2749,8,,,,
2.4366090297698975,2799,8,,,,
,2807,8,0.4174000024795532,1.792523980140686,,
,2807,8,,,0.4382011294364929,0.5483999848365784
2.3991265296936035,2849,9,,,,
2.5836167335510254,2899,9,,,,
2.4092445373535156,2949,9,,,,
2.805327892303467,2999,9,,,,
2.5857114791870117,3049,9,,,,
2.4373912811279297,3099,9,,,,
,3119,9,0.45320001244544983,1.6928728818893433,,
,3119,9,,,0.4509715437889099,0.6043999791145325
2.248990297317505,3149,10,,,,
2.289705753326416,3199,10,,,,
2.300457000732422,3249,10,,,,
2.5261588096618652,3299,10,,,,
2.358003616333008,3349,10,,,,
2.4882378578186035,3399,10,,,,
,3431,10,0.4702000021934509,1.7439411878585815,,
,3431,10,,,0.4660957455635071,0.6335999965667725
2.2581229209899902,3449,11,,,,
2.2452921867370605,3499,11,,,,
2.419100761413574,3549,11,,,,
2.114267349243164,3599,11,,,,
2.5113425254821777,3649,11,,,,
2.505824327468872,3699,11,,,,
,3743,11,0.48840001225471497,1.7503021955490112,,
,3743,11,,,0.48179587721824646,0.6579999923706055
1.921034812927246,3749,12,,,,
1.864111304283142,3799,12,,,,
2.1909961700439453,3849,12,,,,
2.12687611579895,3899,12,,,,
2.1119484901428223,3949,12,,,,
2.1778950691223145,3999,12,,,,
2.300931930541992,4049,12,,,,
,4055,12,0.4821000099182129,1.8550984859466553,,
,4055,12,,,0.4912860691547394,0.6425999999046326
1.6960359811782837,4099,13,,,,
1.7173137664794922,4149,13,,,,
1.9843822717666626,4199,13,,,,
1.7518439292907715,4249,13,,,,
1.9229817390441895,4299,13,,,,
2.08444881439209,4349,13,,,,
,4367,13,0.47530001401901245,1.968673825263977,,
,4367,13,,,0.5027043223381042,0.6419000029563904
2.0060932636260986,4399,14,,,,
1.7452292442321777,4449,14,,,,
1.748785138130188,4499,14,,,,
1.6742976903915405,4549,14,,,,
1.6848469972610474,4599,14,,,,
2.047243118286133,4649,14,,,,
,4679,14,0.5090000033378601,1.9682503938674927,,
,4679,14,,,0.5110176205635071,0.6912000179290771
1.683593988418579,4699,15,,,,
1.7029812335968018,4749,15,,,,
1.5895357131958008,4799,15,,,,
1.587885856628418,4849,15,,,,
1.6229267120361328,4899,15,,,,
1.6263946294784546,4949,15,,,,
,4991,15,0.4991999864578247,2.0465855598449707,,
,4991,15,,,0.515549898147583,0.6808000206947327
1.7167538404464722,4999,16,,,,
1.733696460723877,5049,16,,,,
1.584242582321167,5099,16,,,,
1.6816372871398926,5149,16,,,,
1.5718181133270264,5199,16,,,,
1.3919677734375,5249,16,,,,
1.4117839336395264,5299,16,,,,
,5303,16,0.521399974822998,2.0891125202178955,,
,5303,16,,,0.5264673233032227,0.71670001745224
1.5460492372512817,5349,17,,,,
1.6318848133087158,5399,17,,,,
1.3805623054504395,5449,17,,,,
1.5594326257705688,5499,17,,,,
1.4588602781295776,5549,17,,,,
1.594771146774292,5599,17,,,,
,5615,17,0.5134000182151794,2.259752035140991,,
,5615,17,,,0.5317257642745972,0.7249000072479248
1.6094017028808594,5649,18,,,,
1.3832128047943115,5699,18,,,,
1.2843573093414307,5749,18,,,,
1.2655994892120361,5799,18,,,,
1.4670768976211548,5849,18,,,,
1.2417877912521362,5899,18,,,,
,5927,18,0.5278000235557556,2.2060952186584473,,
,5927,18,,,0.5350310206413269,0.7283999919891357
1.2622822523117065,5949,19,,,,
1.4652950763702393,5999,19,,,,
1.4396107196807861,6049,19,,,,
1.2613168954849243,6099,19,,,,
1.191260814666748,6149,19,,,,
1.3393840789794922,6199,19,,,,
,6239,19,0.5224000215530396,2.385162115097046,,
,6239,19,,,0.5403144955635071,0.7077999711036682
1.1506162881851196,6249,20,,,,
1.4131290912628174,6299,20,,,,
1.244868278503418,6349,20,,,,
1.4441962242126465,6399,20,,,,
1.1606929302215576,6449,20,,,,
1.2537492513656616,6499,20,,,,
1.314168930053711,6549,20,,,,
,6551,20,0.5153999924659729,2.4010794162750244,,
,6551,20,,,0.5451472401618958,0.7285000085830688
1.2767256498336792,6599,21,,,,
1.3424352407455444,6649,21,,,,
1.3692140579223633,6699,21,,,,
1.0920674800872803,6749,21,,,,
1.428255558013916,6799,21,,,,
1.3310942649841309,6849,21,,,,
,6863,21,0.527999997138977,2.4910943508148193,,
,6863,21,,,0.5472255349159241,0.7184000015258789
1.0417609214782715,6899,22,,,,
1.3300080299377441,6949,22,,,,
1.145870327949524,6999,22,,,,
1.2065095901489258,7049,22,,,,
1.0970075130462646,7099,22,,,,
1.1313858032226562,7149,22,,,,
,7175,22,0.5234000086784363,2.607314348220825,,
,7175,22,,,0.5516576766967773,0.7214000225067139
1.0937228202819824,7199,23,,,,
1.2505779266357422,7249,23,,,,
1.2333097457885742,7299,23,,,,
1.118605136871338,7349,23,,,,
1.1594569683074951,7399,23,,,,
1.0324811935424805,7449,23,,,,
,7487,23,0.5302000045776367,2.760002374649048,,
,7487,23,,,0.5557141304016113,0.7433000206947327
1.006960391998291,7499,24,,,,
1.0912659168243408,7549,24,,,,
0.8817721605300903,7599,24,,,,
0.9572471380233765,7649,24,,,,
1.1749603748321533,7699,24,,,,
1.1283435821533203,7749,24,,,,
1.2857959270477295,7799,24,,,,
,7799,24,0.5303999781608582,2.744499921798706,,
,7799,24,,,0.5600210428237915,0.737500011920929
1.1928322315216064,7849,25,,,,
0.9625948667526245,7899,25,,,,
1.2182564735412598,7949,25,,,,
1.0684672594070435,7999,25,,,,
1.121301293373108,8049,25,,,,
1.0632206201553345,8099,25,,,,
,8111,25,0.5327000021934509,2.8675711154937744,,
,8111,25,,,0.5602213740348816,0.7378000020980835
1.048213005065918,8149,26,,,,
0.9815009236335754,8199,26,,,,
0.9606602787971497,8249,26,,,,
0.933576226234436,8299,26,,,,
0.9093747138977051,8349,26,,,,
1.1164271831512451,8399,26,,,,
,8423,26,0.5320000052452087,2.8317339420318604,,
,8423,26,,,0.5655549168586731,0.7343999743461609
1.1617165803909302,8449,27,,,,
1.1048998832702637,8499,27,,,,
1.0290610790252686,8549,27,,,,
0.9787865877151489,8599,27,,,,
0.9178065061569214,8649,27,,,,
1.1311298608779907,8699,27,,,,
,8735,27,0.538100004196167,2.8685784339904785,,
,8735,27,,,0.5657551884651184,0.7554000020027161
0.9824709892272949,8749,28,,,,
1.0525007247924805,8799,28,,,,
0.9593560695648193,8849,28,,,,
0.9552873373031616,8899,28,,,,
0.8768907189369202,8949,28,,,,
1.0474927425384521,8999,28,,,,
,9047,28,0.532800018787384,3.0107178688049316,,
,9047,28,,,0.5669070482254028,0.7398999929428101
0.9963476657867432,9049,29,,,,
1.1200156211853027,9099,29,,,,
0.8687695264816284,9149,29,,,,
0.8796454668045044,9199,29,,,,
0.910254716873169,9249,29,,,,
0.9723259210586548,9299,29,,,,
0.8683531284332275,9349,29,,,,
,9359,29,0.541700005531311,2.937669515609741,,
,9359,29,,,0.5714393258094788,0.7488999962806702
1.0842729806900024,9399,30,,,,
0.9715566039085388,9449,30,,,,
0.9849326610565186,9499,30,,,,
0.8995418548583984,9549,30,,,,
1.1107734441757202,9599,30,,,,
0.9201428890228271,9649,30,,,,
,9671,30,0.5389000177383423,3.0125560760498047,,
,9671,30,,,0.5720903277397156,0.7612000107765198
1.1225554943084717,9699,31,,,,
0.8891129493713379,9749,31,,,,
0.9636620283126831,9799,31,,,,
0.9429759979248047,9849,31,,,,
0.9408808946609497,9899,31,,,,
0.9806370139122009,9949,31,,,,
,9983,31,0.5504999756813049,3.1003575325012207,,
,9983,31,,,0.5742688179016113,0.7786999940872192
0.9296268224716187,9999,32,,,,
0.8797134757041931,10049,32,,,,
0.9837108850479126,10099,32,,,,
1.0960941314697266,10149,32,,,,
0.9410832524299622,10199,32,,,,
0.8515141010284424,10249,32,,,,
,10295,32,0.5333999991416931,3.1228997707366943,,
,10295,32,,,0.5774739384651184,0.7523000240325928
1.0204715728759766,10299,33,,,,
0.9570201635360718,10349,33,,,,
0.8463032245635986,10399,33,,,,
0.8132221102714539,10449,33,,,,
0.9637688398361206,10499,33,,,,
0.94161456823349,10549,33,,,,
0.8325049877166748,10599,33,,,,
,10607,33,0.539900004863739,3.127382755279541,,
,10607,33,,,0.5766726732254028,0.7566999793052673
0.7724390029907227,10649,34,,,,
0.8583565354347229,10699,34,,,,
0.8954135179519653,10749,34,,,,
1.0439808368682861,10799,34,,,,
0.9361237287521362,10849,34,,,,
0.9940751791000366,10899,34,,,,
,10919,34,0.5400000214576721,3.2803866863250732,,
,10919,34,,,0.578200101852417,0.7512999773025513
0.9057689905166626,10949,35,,,,
0.864948034286499,10999,35,,,,
0.8184710741043091,11049,35,,,,
0.8272513151168823,11099,35,,,,
0.9184369444847107,11149,35,,,,
0.9431322813034058,11199,35,,,,
,11231,35,0.5480999946594238,3.2933828830718994,,
