train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.389390230178833,49,0,,,,
2.288604259490967,99,0,,,,
2.177037239074707,149,0,,,,
2.2260916233062744,199,0,,,,
2.0725533962249756,249,0,,,,
2.036668539047241,299,0,,,,
,311,0,0.21320000290870667,2.11289119720459,,
,311,0,,,0.16606570780277252,0.2337000072002411
2.1371402740478516,349,1,,,,
2.0608937740325928,399,1,,,,
2.0660252571105957,449,1,,,,
2.054440498352051,499,1,,,,
2.0626277923583984,549,1,,,,
1.9849480390548706,599,1,,,,
,623,1,0.2614000141620636,2.0177652835845947,,
,623,1,,,0.23687900602817535,0.3142000138759613
2.058044672012329,649,2,,,,
2.0917112827301025,699,2,,,,
2.0430479049682617,749,2,,,,
2.093372344970703,799,2,,,,
1.967350721359253,849,2,,,,
1.888120412826538,899,2,,,,
,935,2,0.274399995803833,1.9744607210159302,,
,935,2,,,0.2708333432674408,0.34150001406669617
2.021904468536377,949,3,,,,
1.9061399698257446,999,3,,,,
1.9882735013961792,1049,3,,,,
1.9540956020355225,1099,3,,,,
1.962772011756897,1149,3,,,,
1.8396031856536865,1199,3,,,,
,1247,3,0.3124000132083893,1.9250375032424927,,
,1247,3,,,0.30100661516189575,0.3984000086784363
1.9675143957138062,1249,4,,,,
1.976243257522583,1299,4,,,,
1.919782042503357,1349,4,,,,
1.8874696493148804,1399,4,,,,
1.8671510219573975,1449,4,,,,
1.6848076581954956,1499,4,,,,
1.909544825553894,1549,4,,,,
,1559,4,0.30720001459121704,1.9362308979034424,,
,1559,4,,,0.3223407566547394,0.40630000829696655
1.8411691188812256,1599,5,,,,
1.91434645652771,1649,5,,,,
1.878767967224121,1699,5,,,,
1.9610012769699097,1749,5,,,,
1.8664348125457764,1799,5,,,,
1.7484800815582275,1849,5,,,,
,1871,5,0.34689998626708984,1.8392645120620728,,
,1871,5,,,0.3415214419364929,0.4510999917984009
1.7783257961273193,1899,6,,,,
1.9848642349243164,1949,6,,,,
1.8606535196304321,1999,6,,,,
1.8308675289154053,2049,6,,,,
1.8862708806991577,2099,6,,,,
1.8546141386032104,2149,6,,,,
,2183,6,0.3677999973297119,1.8273420333862305,,
,2183,6,,,0.35113683342933655,0.47429999709129333
1.7527124881744385,2199,7,,,,
1.8003588914871216,2249,7,,,,
1.8685839176177979,2299,7,,,,
1.8050320148468018,2349,7,,,,
1.7350449562072754,2399,7,,,,
1.7435688972473145,2449,7,,,,
,2495,7,0.33329999446868896,1.924094557762146,,
,2495,7,,,0.36838942766189575,0.4212000072002411
1.7951064109802246,2499,8,,,,
1.6714576482772827,2549,8,,,,
1.8743904829025269,2599,8,,,,
1.8057491779327393,2649,8,,,,
1.7630493640899658,2699,8,,,,
1.7228283882141113,2749,8,,,,
1.655556082725525,2799,8,,,,
,2807,8,0.3928999900817871,1.7705625295639038,,
,2807,8,,,0.38739484548568726,0.5227000117301941
1.7519358396530151,2849,9,,,,
1.7446255683898926,2899,9,,,,
1.653143286705017,2949,9,,,,
1.6668496131896973,2999,9,,,,
1.8447660207748413,3049,9,,,,
1.6451960802078247,3099,9,,,,
,3119,9,0.4050000011920929,1.7394353151321411,,
,3119,9,,,0.40317007899284363,0.5289999842643738
1.7452582120895386,3149,10,,,,
1.678271770477295,3199,10,,,,
1.6621925830841064,3249,10,,,,
1.7483969926834106,3299,10,,,,
1.6762131452560425,3349,10,,,,
1.608982801437378,3399,10,,,,
,3431,10,0.41920000314712524,1.7061378955841064,,
,3431,10,,,0.41801881790161133,0.5419999957084656
1.7904795408248901,3449,11,,,,
1.6675586700439453,3499,11,,,,
1.6331864595413208,3549,11,,,,
1.5832345485687256,3599,11,,,,
1.6811226606369019,3649,11,,,,
1.7073736190795898,3699,11,,,,
,3743,11,0.41990000009536743,1.7074733972549438,,
,3743,11,,,0.4270332455635071,0.5521000027656555
1.6042436361312866,3749,12,,,,
1.6708542108535767,3799,12,,,,
1.5339393615722656,3849,12,,,,
1.6019598245620728,3899,12,,,,
1.6333889961242676,3949,12,,,,
1.7838536500930786,3999,12,,,,
1.5003643035888672,4049,12,,,,
,4055,12,0.42820000648498535,1.7077914476394653,,
,4055,12,,,0.44325920939445496,0.5748000144958496
1.6800426244735718,4099,13,,,,
1.7356680631637573,4149,13,,,,
1.8794265985488892,4199,13,,,,
1.7868995666503906,4249,13,,,,
1.56279456615448,4299,13,,,,
1.5840511322021484,4349,13,,,,
,4367,13,0.40450000762939453,1.8110883235931396,,
,4367,13,,,0.4544270932674408,0.5271999835968018
1.816914677619934,4399,14,,,,
1.7637736797332764,4449,14,,,,
1.7337291240692139,4499,14,,,,
1.7357178926467896,4549,14,,,,
1.5763155221939087,4599,14,,,,
1.6909435987472534,4649,14,,,,
,4679,14,0.42750000953674316,1.718003749847412,,
,4679,14,,,0.47170472145080566,0.5734999775886536
1.6300623416900635,4699,15,,,,
1.7792046070098877,4749,15,,,,
1.4241957664489746,4799,15,,,,
1.65561044216156,4849,15,,,,
1.529261827468872,4899,15,,,,
1.502701997756958,4949,15,,,,
,4991,15,0.4542999863624573,1.678659200668335,,
,4991,15,,,0.4813201129436493,0.6029000282287598
1.4508628845214844,4999,16,,,,
1.7237199544906616,5049,16,,,,
1.4796781539916992,5099,16,,,,
1.6086729764938354,5149,16,,,,
1.4726743698120117,5199,16,,,,
1.5190372467041016,5249,16,,,,
1.4846835136413574,5299,16,,,,
,5303,16,0.4641000032424927,1.6503416299819946,,
,5303,16,,,0.49253806471824646,0.6225000023841858
1.4676645994186401,5349,17,,,,
1.5503407716751099,5399,17,,,,
1.462152361869812,5449,17,,,,
1.6262458562850952,5499,17,,,,
1.742769479751587,5549,17,,,,
1.5222173929214478,5599,17,,,,
,5615,17,0.45249998569488525,1.6824959516525269,,
,5615,17,,,0.49639421701431274,0.6269000172615051
1.6520795822143555,5649,18,,,,
1.365687608718872,5699,18,,,,
1.5494452714920044,5749,18,,,,
1.571792721748352,5799,18,,,,
1.4970308542251587,5849,18,,,,
1.3956938982009888,5899,18,,,,
,5927,18,0.477400004863739,1.6467634439468384,,
,5927,18,,,0.5060346722602844,0.6536999940872192
1.5408886671066284,5949,19,,,,
1.6438648700714111,5999,19,,,,
1.4232277870178223,6049,19,,,,
1.4916653633117676,6099,19,,,,
1.5499742031097412,6149,19,,,,
1.616868495941162,6199,19,,,,
,6239,19,0.48179998993873596,1.5923686027526855,,
,6239,19,,,0.5073868036270142,0.6452999711036682
1.5926034450531006,6249,20,,,,
1.558732032775879,6299,20,,,,
1.479446291923523,6349,20,,,,
1.5222893953323364,6399,20,,,,
1.4657419919967651,6449,20,,,,
1.5556355714797974,6499,20,,,,
1.5986096858978271,6549,20,,,,
,6551,20,0.44940000772476196,1.6885168552398682,,
,6551,20,,,0.5127453804016113,0.6194000244140625
1.6201977729797363,6599,21,,,,
1.6493077278137207,6649,21,,,,
1.5606987476348877,6699,21,,,,
1.4447633028030396,6749,21,,,,
1.4271525144577026,6799,21,,,,
1.5180476903915405,6849,21,,,,
,6863,21,0.51419997215271,1.5401642322540283,,
,6863,21,,,0.5160506963729858,0.7110000252723694
1.6178925037384033,6899,22,,,,
1.5469064712524414,6949,22,,,,
1.643272876739502,6999,22,,,,
1.5765033960342407,7049,22,,,,
1.6281344890594482,7099,22,,,,
1.3389718532562256,7149,22,,,,
,7175,22,0.48559999465942383,1.5877450704574585,,
,7175,22,,,0.5193309187889099,0.6671000123023987
1.4978787899017334,7199,23,,,,
1.4433876276016235,7249,23,,,,
1.6603230237960815,7299,23,,,,
1.704420566558838,7349,23,,,,
1.4999274015426636,7399,23,,,,
1.3479756116867065,7449,23,,,,
,7487,23,0.5113000273704529,1.5525288581848145,,
,7487,23,,,0.5200070142745972,0.6966000199317932
1.4187824726104736,7499,24,,,,
1.4931364059448242,7549,24,,,,
1.5288822650909424,7599,24,,,,
1.4901189804077148,7649,24,,,,
1.4306823015213013,7699,24,,,,
1.382395625114441,7749,24,,,,
1.617767095565796,7799,24,,,,
,7799,24,0.5004000067710876,1.5625841617584229,,
,7799,24,,,0.5240384340286255,0.7053999900817871
1.6136995553970337,7849,25,,,,
1.539072871208191,7899,25,,,,
1.482564091682434,7949,25,,,,
1.6640461683273315,7999,25,,,,
1.5700381994247437,8049,25,,,,
1.5645917654037476,8099,25,,,,
,8111,25,0.48840001225471497,1.6030913591384888,,
,8111,25,,,0.5263671875,0.6722999811172485
1.4987834692001343,8149,26,,,,
1.4968904256820679,8199,26,,,,
