step,train_loss,epoch,train_acc,test_acc
7409,,18,0.49120593070983887,0.6672999858856201
7449,-2.0759315490722656,19,,
7499,-1.9293062686920166,19,,
7549,-1.7261457443237305,19,,
7599,-2.0300533771514893,19,,
7649,-2.2188870906829834,19,,
7699,-2.0919535160064697,19,,
7749,-1.4451367855072021,19,,
7799,-1.9080820083618164,19,,
7799,,19,0.4968549609184265,0.6435999870300293
7849,-2.7539916038513184,20,,
7899,-2.7036752700805664,20,,
7949,-2.0121915340423584,20,,
7999,-2.1863675117492676,20,,
8049,-2.3188042640686035,20,,
8099,-2.4901132583618164,20,,
8149,-2.33961820602417,20,,
8189,,20,0.5029447078704834,0.6585999727249146
8199,-2.8106496334075928,21,,
8249,-2.6962201595306396,21,,
8299,-3.1051416397094727,21,,
8349,-2.5797250270843506,21,,
8399,-2.9863741397857666,21,,
8449,-2.713869094848633,21,,
8499,-3.066009759902954,21,,
8549,-3.437838077545166,21,,
8579,,21,0.5037660002708435,0.6718999743461609
8599,-3.027480363845825,22,,
8649,-3.1206655502319336,22,,
8699,-3.630570888519287,22,,
8749,-3.5966408252716064,22,,
8799,-3.388287305831909,22,,
8849,-2.4294705390930176,22,,
8899,-4.331377983093262,22,,
8949,-3.0883960723876953,22,,
8969,,22,0.5069912075996399,0.680899977684021
8999,-4.359531879425049,23,,
9049,-3.6522395610809326,23,,
9099,-4.22430419921875,23,,
9149,-3.5843565464019775,23,,
9199,-3.7876195907592773,23,,
9249,-4.588213920593262,23,,
9299,-4.159677982330322,23,,
9349,-4.422501564025879,23,,
9359,,23,0.5105568766593933,0.6110000014305115
9399,-5.154170513153076,24,,
9449,-4.320879936218262,24,,
9499,-3.7595925331115723,24,,
9549,-5.131287574768066,24,,
9599,-4.421211242675781,24,,
9649,-4.408775329589844,24,,
9699,-3.903824806213379,24,,
9749,-4.018932819366455,24,,
9749,,24,0.5095552802085876,0.6617000102996826
9799,-5.209155082702637,25,,
9849,-4.727715492248535,25,,
9899,-5.652170181274414,25,,
9949,-4.854203701019287,25,,
9999,-5.369278907775879,25,,
10049,-5.556375503540039,25,,
10099,-5.439597129821777,25,,
10139,,25,0.515464723110199,0.6396999955177307
10149,-6.017345905303955,26,,
10199,-6.664661407470703,26,,
10249,-5.839470863342285,26,,
10299,-5.404603004455566,26,,
10349,-6.336123943328857,26,,
10399,-5.376010894775391,26,,
10449,-6.019434452056885,26,,
10499,-6.024082183837891,26,,
10529,,26,0.5160657167434692,0.7045000195503235
10549,-6.582479000091553,27,,
10599,-6.755125999450684,27,,
10649,-6.977980613708496,27,,
10699,-6.113011837005615,27,,
10749,-6.599825859069824,27,,
10799,-6.694091796875,27,,
10849,-6.869245529174805,27,,
10899,-7.39946174621582,27,,
10919,,27,0.5177484154701233,0.6816999912261963
10949,-7.34189510345459,28,,
10999,-7.094103813171387,28,,
11049,-7.055680274963379,28,,
11099,-6.275169849395752,28,,
11149,-7.150468826293945,28,,
11199,-6.607973098754883,28,,
11249,-7.222414016723633,28,,
11299,-6.124538421630859,28,,
11309,,28,0.5201923251152039,0.6746000051498413
11349,-8.175189018249512,29,,
11399,-7.328341007232666,29,,
11449,-6.951996803283691,29,,
11499,-8.04131031036377,29,,
11549,-7.033898830413818,29,,
11599,-7.720358371734619,29,,
11649,-7.344639301300049,29,,
11699,-7.983088493347168,29,,
11699,,29,0.521173894405365,0.7387999892234802
11749,-8.277044296264648,30,,
11799,-7.774296760559082,30,,
11849,-8.275720596313477,30,,
11899,-8.336668014526367,30,,
11949,-8.512056350708008,30,,
11999,-7.9853715896606445,30,,
12049,-7.608137607574463,30,,
12089,,30,0.5213541388511658,0.7041000127792358
12099,-9.340868949890137,31,,
12149,-8.447708129882812,31,,
12199,-8.419781684875488,31,,
12249,-8.89681625366211,31,,
12299,-8.260503768920898,31,,
12349,-8.66482162475586,31,,
12399,-9.123781204223633,31,,
12449,-9.341425895690918,31,,
12479,,31,0.5243990421295166,0.6462000012397766
12499,-9.339492797851562,32,,
12549,-9.69343376159668,32,,
12599,-9.216411590576172,32,,
12649,-8.823293685913086,32,,
12699,-9.882801055908203,32,,
12749,-9.89891529083252,32,,
12799,-9.212862014770508,32,,
12849,-10.228041648864746,32,,
12869,,32,0.5221754908561707,0.704800009727478
12899,-9.676998138427734,33,,
12949,-11.03001880645752,33,,
12999,-10.251909255981445,33,,
13049,-10.309493064880371,33,,
13099,-10.463375091552734,33,,
13149,-10.588790893554688,33,,
13199,-10.711334228515625,33,,
13249,-9.65953254699707,33,,
13259,,33,0.524018406867981,0.6966999769210815
13299,-10.736093521118164,34,,
13349,-11.331233978271484,34,,
13399,-11.439796447753906,34,,
13449,-9.965620040893555,34,,
13499,-10.827768325805664,34,,
13549,-11.155527114868164,34,,
13599,-10.688061714172363,34,,
13649,-10.522319793701172,34,,
13649,,34,0.5209535360336304,0.6769000291824341
13699,-10.906856536865234,35,,
13749,-11.47543716430664,35,,
13799,-12.5542573928833,35,,
13849,-11.659414291381836,35,,
13899,-11.74532699584961,35,,
13949,-11.560881614685059,35,,
13999,-10.499062538146973,35,,
14039,,35,0.5240985751152039,0.727400004863739
14049,-11.805520057678223,36,,
14099,-12.394643783569336,36,,
14149,-11.827983856201172,36,,
14199,-12.268074035644531,36,,
14249,-12.770707130432129,36,,
14299,-11.671979904174805,36,,
14349,-11.358386993408203,36,,
14399,-12.211553573608398,36,,
14429,,36,0.5242587924003601,0.6165000200271606
14449,-13.864812850952148,37,,
14499,-11.88114070892334,37,,
14549,-13.648283004760742,37,,
14599,-13.081232070922852,37,,
14649,-12.895755767822266,37,,
14699,-12.04429817199707,37,,
14749,-11.67757797241211,37,,
14799,-12.233184814453125,37,,
14819,,37,0.5248798131942749,0.7053999900817871
14849,-13.764894485473633,38,,
14899,-13.138418197631836,38,,
14949,-13.171590805053711,38,,
14999,-12.794593811035156,38,,
15049,-12.735350608825684,38,,
15099,-14.002017974853516,38,,
15149,-12.532843589782715,38,,
15199,-13.46473217010498,38,,
15209,,38,0.5237179398536682,0.5803999900817871
15249,-13.617961883544922,39,,
15299,-13.640471458435059,39,,
15349,-14.245149612426758,39,,
15399,-14.037384033203125,39,,
15449,-14.223440170288086,39,,
15499,-13.23564338684082,39,,
15549,-13.620840072631836,39,,
15599,-13.414419174194336,39,,
15599,,39,0.5222555994987488,0.6671000123023987
15649,-13.669137001037598,40,,
15699,-14.672870635986328,40,,
15749,-13.779561996459961,40,,
15799,-14.696391105651855,40,,
15849,-14.60665225982666,40,,
15899,-14.561817169189453,40,,
15949,-13.829423904418945,40,,
15989,,40,0.5229166746139526,0.7378000020980835
15999,-14.551971435546875,41,,
16049,-14.459165573120117,41,,
16099,-14.822248458862305,41,,
16149,-14.444059371948242,41,,
16199,-14.9423828125,41,,
16249,-15.37558364868164,41,,
16299,-15.407556533813477,41,,
16349,-13.770429611206055,41,,
16379,,41,0.5227964520454407,0.6509000062942505
16399,-14.252398490905762,42,,
16449,-13.769322395324707,42,,
16499,-14.53908920288086,42,,
16549,-15.250096321105957,42,,
16599,-14.207549095153809,42,,
16649,-14.486321449279785,42,,
16699,-13.65894889831543,42,,
16749,-14.427978515625,42,,
16769,,42,0.5248998403549194,0.7196000218391418
16799,-14.355731964111328,43,,
16849,-13.98713207244873,43,,
16899,-14.761236190795898,43,,
16949,-15.486185073852539,43,,
16999,-15.393930435180664,43,,
17049,-15.124274253845215,43,,
17099,-14.797822952270508,43,,
17149,-14.93748664855957,43,,
17159,,43,0.5247595906257629,0.7268999814987183
17199,-14.38753890991211,44,,
17249,-15.120503425598145,44,,
17299,-14.739169120788574,44,,
17349,-14.617210388183594,44,,
17399,-14.880401611328125,44,,
17449,-14.599982261657715,44,,
17499,-14.252382278442383,44,,
17549,-14.96731948852539,44,,
17549,,44,0.5250200033187866,0.6970999836921692
17599,-14.411882400512695,45,,
17649,-14.503217697143555,45,,
17699,-14.844709396362305,45,,
17749,-15.335511207580566,45,,
17799,-15.219292640686035,45,,
17849,-14.026272773742676,45,,
17899,-13.97933578491211,45,,
17939,,45,0.5266626477241516,0.7044000029563904
17949,-14.05181884765625,46,,
17999,-15.236177444458008,46,,
18049,-14.408727645874023,46,,
18099,-13.900781631469727,46,,
18149,-15.084186553955078,46,,
18199,-14.09361457824707,46,,
18249,-15.209339141845703,46,,
18299,-14.285772323608398,46,,
18329,,46,0.5237579941749573,0.6963000297546387
18349,-15.044354438781738,47,,
18399,-13.807038307189941,47,,
18449,-14.854660987854004,47,,
18499,-14.088924407958984,47,,
18549,-14.368062019348145,47,,
18599,-15.001537322998047,47,,
18649,-14.801349639892578,47,,
18699,-13.99787425994873,47,,
18719,,47,0.5251001715660095,0.6822999715805054
18749,-14.260881423950195,48,,
18799,-14.076847076416016,48,,
18849,-14.27685546875,48,,
18899,-15.100371360778809,48,,
18949,-14.714691162109375,48,,
18999,-14.831521987915039,48,,
19049,-14.094598770141602,48,,
19099,-14.649190902709961,48,,
19109,,48,0.5201522707939148,0.7250000238418579
19149,-15.089186668395996,49,,
19199,-14.523377418518066,49,,
19249,-14.566719055175781,49,,
19299,-14.23213005065918,49,,
19349,-14.56663703918457,49,,
19399,-15.584498405456543,49,,
19449,-14.906384468078613,49,,
19499,-14.747353553771973,49,,
19499,,49,0.5241987109184265,0.697700023651123
19549,-15.668554306030273,50,,
19599,-14.700712203979492,50,,
19649,-15.646225929260254,50,,
19699,-15.049278259277344,50,,
19749,-14.127241134643555,50,,
19799,-14.183080673217773,50,,
19849,-14.565803527832031,50,,
19889,,50,0.5236378312110901,0.6777999997138977
19899,-14.598518371582031,51,,
19949,-14.491630554199219,51,,
19999,-14.767550468444824,51,,
20049,-14.608434677124023,51,,
20099,-14.750287055969238,51,,
20149,-14.334251403808594,51,,
20199,-14.105705261230469,51,,
20249,-14.472235679626465,51,,
20279,,51,0.5234174728393555,0.6442999839782715
20299,-14.37306022644043,52,,
20349,-14.895912170410156,52,,
20399,-15.028932571411133,52,,
20449,-14.765663146972656,52,,
20499,-14.819421768188477,52,,
20549,-14.873018264770508,52,,
20599,-14.30085277557373,52,,
20649,-14.726581573486328,52,,
20669,,52,0.5237179398536682,0.679099977016449
20699,-14.822347640991211,53,,
20749,-15.02234935760498,53,,
20799,-15.393536567687988,53,,
20849,-14.971851348876953,53,,
20899,-14.655035018920898,53,,
20949,-14.123777389526367,53,,
20999,-14.596996307373047,53,,
21049,-14.403348922729492,53,,
21059,,53,0.5248597860336304,0.7233999967575073
21099,-14.270719528198242,54,,
21149,-13.69693374633789,54,,
21199,-15.545767784118652,54,,
21249,-14.8955717086792,54,,
21299,-13.645328521728516,54,,
21349,-13.48853874206543,54,,
21399,-14.889745712280273,54,,
21449,-14.108551025390625,54,,
21449,,54,0.5242387652397156,0.6215999722480774
21499,-15.208427429199219,55,,
21549,-14.543159484863281,55,,
21599,-14.480475425720215,55,,
21649,-14.64543628692627,55,,
21699,-14.556648254394531,55,,
21749,-13.19588851928711,55,,
21799,-14.71894645690918,55,,
21839,,55,0.5234575271606445,0.7050999999046326
21849,-15.318326950073242,56,,
21899,-15.327049255371094,56,,
21949,-14.740168571472168,56,,
21999,-13.717572212219238,56,,
22049,-14.797231674194336,56,,
22099,-14.90978717803955,56,,
22149,-15.223604202270508,56,,
22199,-14.691646575927734,56,,
22229,,56,0.5234575271606445,0.7080000042915344
22249,-15.339340209960938,57,,
22299,-15.15576171875,57,,
22349,-15.36264705657959,57,,
22399,-13.431915283203125,57,,
22449,-14.917909622192383,57,,
22499,-15.12868881225586,57,,
22549,-14.399504661560059,57,,
22599,-14.760030746459961,57,,
22619,,57,0.5269832015037537,0.7077999711036682
22649,-14.842060089111328,58,,
22699,-15.269540786743164,58,,
22749,-14.685057640075684,58,,
22799,-14.641639709472656,58,,
22849,-14.453357696533203,58,,
22899,-14.738594055175781,58,,
22949,-13.541932106018066,58,,
22999,-13.544689178466797,58,,
23009,,58,0.5254607200622559,0.6812999844551086
23049,-15.552070617675781,59,,
23099,-15.32890796661377,59,,
23149,-14.630521774291992,59,,
23199,-14.56380844116211,59,,
23249,-14.419744491577148,59,,
23299,-14.420085906982422,59,,
23349,-14.411806106567383,59,,
23399,-14.901144981384277,59,,
23399,,59,0.5236778855323792,0.7336999773979187
23449,-15.29711627960205,60,,
23499,-15.210258483886719,60,,
23549,-14.782791137695312,60,,
23599,-15.091745376586914,60,,
23649,-15.002506256103516,60,,
23699,-15.115741729736328,60,,
23749,-15.427022933959961,60,,
23789,,60,0.5625600814819336,0.828499972820282
23799,-15.545244216918945,61,,
23849,-14.931480407714844,61,,
23899,-15.533819198608398,61,,
23949,-15.430657386779785,61,,
23999,-15.391656875610352,61,,
24049,-16.054718017578125,61,,
24099,-15.085935592651367,61,,
24149,-15.85790729522705,61,,
24179,,61,0.5785657167434692,0.8276000022888184
24199,-16.35143280029297,62,,
24249,-15.644164085388184,62,,
24299,-15.675135612487793,62,,
24349,-15.386459350585938,62,,
24399,-15.13014030456543,62,,
24449,-15.223567962646484,62,,
24499,-15.75334358215332,62,,
24549,-14.51423168182373,62,,
24569,,62,0.586097776889801,0.8359000086784363
24599,-14.748640060424805,63,,
24649,-14.81623363494873,63,,
24699,-14.740395545959473,63,,
24749,-15.825922012329102,63,,
24799,-15.501782417297363,63,,
24849,-16.538827896118164,63,,
24899,-15.357101440429688,63,,
24949,-14.879159927368164,63,,
24959,,63,0.5882411599159241,0.8382999897003174
24999,-14.574316024780273,64,,
25049,-16.017398834228516,64,,
25099,-16.10566520690918,64,,
25149,-15.681642532348633,64,,
25199,-15.023860931396484,64,,
25249,-15.655706405639648,64,,
25299,-15.485191345214844,64,,
25349,-15.234071731567383,64,,
25349,,64,0.591526448726654,0.8327999711036682
25399,2.4770736694335938,65,,
25449,2.7043709754943848,65,,
25499,2.5695455074310303,65,,
25549,2.502448558807373,65,,
25599,2.528024911880493,65,,
25649,2.7116482257843018,65,,
25699,2.252354145050049,65,,
25739,,65,0.13249199092388153,0.16359999775886536
25749,2.443417549133301,66,,
25799,2.337238073348999,66,,
25849,2.1842150688171387,66,,
25899,2.456812620162964,66,,
25949,2.305950403213501,66,,
25999,2.1316587924957275,66,,
26049,2.224491596221924,66,,
26099,2.108922243118286,66,,
26129,,66,0.19389022886753082,0.26910001039505005
26149,2.1348984241485596,67,,
26199,2.0750794410705566,67,,
26249,2.0951218605041504,67,,
26299,2.0220861434936523,67,,
26349,2.0522029399871826,67,,
26399,1.9728647470474243,67,,
26449,1.9827730655670166,67,,
26499,2.007389545440674,67,,
26519,,67,0.26640623807907104,0.36500000953674316
26549,1.9323489665985107,68,,
26599,2.044309139251709,68,,
26649,1.9311048984527588,68,,
26699,2.0245277881622314,68,,
26749,1.8998324871063232,68,,
26799,1.9323676824569702,68,,
26849,2.0311741828918457,68,,
26899,1.8930169343948364,68,,
26909,,68,0.3188101053237915,0.4562999904155731
26949,1.8371690511703491,69,,
26999,1.9368479251861572,69,,
27049,1.8172005414962769,69,,
27099,1.900822639465332,69,,
27149,1.7825077772140503,69,,
27199,1.8781687021255493,69,,
27249,1.8128122091293335,69,,
27299,1.7370725870132446,69,,
27299,,69,0.36909055709838867,0.5070000290870667
27349,1.752875804901123,70,,
27399,1.7679589986801147,70,,
27449,1.7907288074493408,70,,
27499,1.850957989692688,70,,
27549,1.9360496997833252,70,,
27599,1.8497910499572754,70,,
27649,1.770721673965454,70,,
27689,,70,0.40943509340286255,0.4796999990940094
27699,1.76926589012146,71,,
27749,1.7342324256896973,71,,
27799,1.7668875455856323,71,,
27849,1.7461998462677002,71,,
27899,1.761224389076233,71,,
27949,1.7193704843521118,71,,
27999,1.830418348312378,71,,
28049,1.589665412902832,71,,
28079,,71,0.4382612109184265,0.6432999968528748
28099,1.6191505193710327,72,,
28149,1.7755749225616455,72,,
28199,1.6449328660964966,72,,
28249,1.6950119733810425,72,,
28299,1.5894662141799927,72,,
28349,1.6411213874816895,72,,
28399,1.6560397148132324,72,,
28449,1.692992925643921,72,,
28469,,72,0.4644831717014313,0.6481999754905701
28499,1.7137521505355835,73,,
28549,1.6624741554260254,73,,
28599,1.686341404914856,73,,
28649,1.6821932792663574,73,,
28699,1.6735475063323975,73,,
28749,1.6911863088607788,73,,
28799,1.605940580368042,73,,
28849,1.5920958518981934,73,,
28859,,73,0.4842948615550995,0.593500018119812
28899,1.628019094467163,74,,
28949,1.4799138307571411,74,,
28999,1.739274263381958,74,,
29049,1.6552493572235107,74,,
29099,1.716583251953125,74,,
29149,1.6321663856506348,74,,
29199,1.7067722082138062,74,,
29249,1.6592161655426025,74,,
29249,,74,0.5021033883094788,0.6876000165939331
29299,1.6115922927856445,75,,
29349,1.6074471473693848,75,,
29399,1.7354663610458374,75,,
29449,1.5926381349563599,75,,
29499,1.700962781906128,75,,
29549,1.6506403684616089,75,,
29599,1.4344578981399536,75,,
29639,,75,0.5139222741127014,0.6509000062942505
29649,1.6459895372390747,76,,
29699,1.5221738815307617,76,,
29749,1.567380666732788,76,,
29799,1.2467360496520996,76,,
29849,1.5917606353759766,76,,
29899,1.5615365505218506,76,,
29949,1.6407212018966675,76,,
29999,1.5268535614013672,76,,
30029,,76,0.5215144157409668,0.7530999779701233
30049,1.5009738206863403,77,,
30099,1.3654783964157104,77,,
30149,1.3653637170791626,77,,
30199,1.3024674654006958,77,,
30249,1.424734354019165,77,,
30299,1.4320883750915527,77,,
30349,1.58333420753479,77,,
30399,1.3877307176589966,77,,
30419,,77,0.5272035002708435,0.7111999988555908
30449,1.4076071977615356,78,,
30499,1.4595462083816528,78,,
30549,1.333914875984192,78,,
30599,1.4666922092437744,78,,
30649,1.247623324394226,78,,
30699,1.1055595874786377,78,,
30749,1.5266211032867432,78,,
30799,1.4392056465148926,78,,
30809,,78,0.5306089520454407,0.6668000221252441
30849,1.2006580829620361,79,,
30899,1.0817948579788208,79,,
30949,1.037868857383728,79,,
30999,1.1746094226837158,79,,
31049,1.2787164449691772,79,,
31099,1.2871333360671997,79,,
31149,0.9552076458930969,79,,
31199,1.2632237672805786,79,,
31199,,79,0.531991183757782,0.7343999743461609
31249,1.0070521831512451,80,,
31299,1.192897081375122,80,,
31349,1.0079659223556519,80,,
31399,0.9854640364646912,80,,
31449,0.9523680806159973,80,,
31499,0.9993947744369507,80,,
31549,0.9373946785926819,80,,
31589,,80,0.5325921177864075,0.6050000190734863
31599,0.8793463706970215,81,,
31649,0.8644801378250122,81,,
31699,0.9451715350151062,81,,
31749,0.8285820484161377,81,,
31799,0.7534121870994568,81,,
31849,0.8749135136604309,81,,
31899,0.9515133500099182,81,,
31949,0.8610551357269287,81,,
31979,,81,0.5350160002708435,0.6868000030517578
31999,0.8258430361747742,82,,
32049,0.8832896947860718,82,,
32099,0.8472774028778076,82,,
32149,0.7596371173858643,82,,
32199,0.7456604242324829,82,,
32249,0.5018986463546753,82,,
32299,0.6370804905891418,82,,
32349,0.8137989044189453,82,,
32369,,82,0.5347957015037537,0.6299999952316284
32399,0.7694391012191772,83,,
32449,0.2971549928188324,83,,
32499,0.44649791717529297,83,,
32549,0.9116793870925903,83,,
32599,0.7159607410430908,83,,
32649,0.8598964214324951,83,,
32699,0.9697014093399048,83,,
32749,0.5468834042549133,83,,
32759,,83,0.5350561141967773,0.6775000095367432
32799,0.35541051626205444,84,,
32849,0.3333704173564911,84,,
32899,0.34620940685272217,84,,
32949,0.6616829633712769,84,,
32999,0.21473747491836548,84,,
33049,0.3725605010986328,84,,
33099,0.5679649114608765,84,,
33149,0.21616142988204956,84,,
33149,,84,0.5319311022758484,0.7281000018119812
33199,-0.026018500328063965,85,,
33249,0.878605306148529,85,,
33299,0.3914782702922821,85,,
33349,0.5742454528808594,85,,
33399,0.45755821466445923,85,,
33449,0.054010264575481415,85,,
33499,0.4103849530220032,85,,
33539,,85,0.5320512652397156,0.7675999999046326
33549,0.07131882011890411,86,,
33599,-0.029501527547836304,86,,
33649,-0.036313608288764954,86,,
33699,0.2892937660217285,86,,
33749,0.43734294176101685,86,,
33799,-0.19916489720344543,86,,
33849,0.13536514341831207,86,,
33899,0.15055401623249054,86,,
33929,,86,0.5333734154701233,0.7572000026702881
33949,-0.06300368905067444,87,,
33999,-0.042969003319740295,87,,
34049,-0.15026161074638367,87,,
34099,-0.16433848440647125,87,,
34149,-0.22826983034610748,87,,
34199,-0.43099653720855713,87,,
34249,-0.1115923523902893,87,,
34299,-0.001442641019821167,87,,
34319,,87,0.5340144038200378,0.7217000126838684
34349,-0.42495036125183105,88,,
34399,-0.5159124135971069,88,,
34449,-0.8489480018615723,88,,
34499,-1.1422131061553955,88,,
34549,-0.06395801901817322,88,,
34599,-0.1282564401626587,88,,
34649,-0.5318722128868103,88,,
34699,-0.557738721370697,88,,
34709,,88,0.5363782048225403,0.7455999851226807
34749,-0.3393053412437439,89,,
34799,-1.1110665798187256,89,,
34849,-0.44109901785850525,89,,
34899,-0.8024384379386902,89,,
34949,-0.3493114411830902,89,,
34999,-0.6551499366760254,89,,
35049,-0.5687674880027771,89,,
35099,-0.49569788575172424,89,,
35099,,89,0.5356971025466919,0.6917999982833862
35149,-0.7503154873847961,90,,
35199,-1.2497931718826294,90,,
35249,-0.9266082048416138,90,,
35299,-0.6783503293991089,90,,
35349,-0.7400379776954651,90,,
35399,-1.0872747898101807,90,,
35449,-0.53264319896698,90,,
35489,,90,0.5379006266593933,0.7685999870300293
35499,-1.3922630548477173,91,,
35549,-1.7742578983306885,91,,
35599,-1.4992308616638184,91,,
35649,-1.6385784149169922,91,,
35699,-1.5335631370544434,91,,
35749,-1.4410715103149414,91,,
35799,-1.139000654220581,91,,
35849,-0.9788363575935364,91,,
35879,,91,0.5387019515037537,0.6674000024795532
35899,-1.5896655321121216,92,,
35949,-1.274938941001892,92,,
35999,-1.2495160102844238,92,,
36049,-1.092055320739746,92,,
36099,-0.8465183973312378,92,,
36149,-1.6670067310333252,92,,
36199,-1.2348341941833496,92,,
36249,-1.4116382598876953,92,,
36269,,92,0.5369190573692322,0.7311000227928162
36299,-1.9451923370361328,93,,
36349,-1.799565076828003,93,,
36399,-2.5574731826782227,93,,
36449,-1.2704169750213623,93,,
36499,-1.5508835315704346,93,,
36549,-1.8891148567199707,93,,
36599,-1.556674838066101,93,,
36649,-1.8620257377624512,93,,
