train_loss,epoch,step,val_acc1,val_acc2,train_acc1,train_acc2,test_acc
0.421064555644989,13,4199,,,,,
0.4199891686439514,13,4249,,,,,
0.4226599633693695,13,4299,,,,,
0.4240696430206299,13,4349,,,,,
,13,4367,0.11230000108480453,0.11100000143051147,,,
,13,4367,,,0.11107772588729858,0.11107772588729858,0.09988132864236832
0.4154108762741089,14,4399,,,,,
0.4360556900501251,14,4449,,,,,
0.42230504751205444,14,4499,,,,,
0.4567224979400635,14,4549,,,,,
0.4171482026576996,14,4599,,,,,
0.4184664785861969,14,4649,,,,,
,14,4679,0.11100000143051147,0.11100000143051147,,,
,14,4679,,,0.11055188626050949,0.10977564007043839,0.0995846539735794
0.41892921924591064,15,4699,,,,,
0.41778668761253357,15,4749,,,,,
0.4160304069519043,15,4799,,,,,
0.4216022193431854,15,4849,,,,,
0.42514318227767944,15,4899,,,,,
0.41655823588371277,15,4949,,,,,
,15,4991,0.10260000079870224,0.11100000143051147,,,
,15,4991,,,0.11097756773233414,0.10992588102817535,0.0995846539735794
0.4187920093536377,16,4999,,,,,
0.41704410314559937,16,5049,,,,,
0.4210165739059448,16,5099,,,,,
0.41865816712379456,16,5149,,,,,
0.42042243480682373,16,5199,,,,,
0.4150036573410034,16,5249,,,,,
0.4190356433391571,16,5299,,,,,
,16,5303,0.11180000007152557,0.11100000143051147,,,
,16,5303,,,0.11127804219722748,0.10889923572540283,0.1002769023180008
0.45884254574775696,17,5349,,,,,
0.44308775663375854,17,5399,,,,,
0.4440014660358429,17,5449,,,,,
0.4193853735923767,17,5499,,,,,
0.42313918471336365,17,5549,,,,,
0.44205325841903687,17,5599,,,,,
,17,5615,0.1111999973654747,0.11100000143051147,,,
,17,5615,,,0.11117788404226303,0.10789763927459717,0.10640823096036911
0.4197213649749756,18,5649,,,,,
0.4116032123565674,18,5699,,,,,
0.432052880525589,18,5749,,,,,
0.42323195934295654,18,5799,,,,,
0.4520266354084015,18,5849,,,,,
0.41991230845451355,18,5899,,,,,
,18,5927,0.1573999971151352,0.11100000143051147,,,
,18,5927,,,0.13536658883094788,0.1097005233168602,0.14734968543052673
0.41339364647865295,19,5949,,,,,
0.4196150302886963,19,5999,,,,,
0.41605591773986816,19,6049,,,,,
0.4260373115539551,19,6099,,,,,
0.41826948523521423,19,6149,,,,,
0.4246175289154053,19,6199,,,,,
,19,6239,0.17730000615119934,0.11100000143051147,,,
,19,6239,,,0.17462940514087677,0.10867387801408768,0.1683148741722107
0.4336801767349243,20,6249,,,,,
0.4200364351272583,20,6299,,,,,
0.4155271649360657,20,6349,,,,,
0.4197902977466583,20,6399,,,,,
0.4205307960510254,20,6449,,,,,
0.41808199882507324,20,6499,,,,,
0.42990726232528687,20,6549,,,,,
,20,6551,0.20350000262260437,0.11100000143051147,,,
,20,6551,,,0.18487079441547394,0.10727163404226303,0.22517800331115723
0.4175536334514618,21,6599,,,,,
0.45308801531791687,21,6649,,,,,
0.4290033280849457,21,6699,,,,,
0.42471837997436523,21,6749,,,,,
0.4162619113922119,21,6799,,,,,
0.43561917543411255,21,6849,,,,,
,21,6863,0.21889999508857727,0.10289999842643738,,,
,21,6863,,,0.19939403235912323,0.10955028235912323,0.21439872682094574
0.4199907183647156,22,6899,,,,,
0.423906147480011,22,6949,,,,,
0.43381717801094055,22,6999,,,,,
0.41455256938934326,22,7049,,,,,
0.4225671887397766,22,7099,,,,,
0.41501709818840027,22,7149,,,,,
,22,7175,0.24869999289512634,0.11069999635219574,,,
,22,7175,,,0.21882511675357819,0.11155348271131516,0.23842959105968475
0.42347997426986694,23,7199,,,,,
0.4455023407936096,23,7249,,,,,
0.39180317521095276,23,7299,,,,,
0.4010579586029053,23,7349,,,,,
0.38819777965545654,23,7399,,,,,
0.3573833405971527,23,7449,,,,,
,23,7487,0.2223999947309494,0.18930000066757202,,,
,23,7487,,,0.2218800038099289,0.1678435504436493,0.21429984271526337
0.3744560778141022,24,7499,,,,,
0.39879077672958374,24,7549,,,,,
0.350809246301651,24,7599,,,,,
0.35977670550346375,24,7649,,,,,
0.35060885548591614,24,7699,,,,,
0.346782922744751,24,7749,,,,,
0.34979763627052307,24,7799,,,,,
,24,7799,0.2549999952316284,0.2143000066280365,,,
,24,7799,,,0.22693809866905212,0.19719050824642181,0.26453718543052673
0.38106703758239746,25,7849,,,,,
0.3743305206298828,25,7899,,,,,
0.3615756332874298,25,7949,,,,,
0.33552590012550354,25,7999,,,,,
0.3811962604522705,25,8049,,,,,
0.3632429540157318,25,8099,,,,,
,25,8111,0.22579999268054962,0.21690000593662262,,,
,25,8111,,,0.24584335088729858,0.2159455120563507,0.2544501721858978
0.3604641854763031,26,8149,,,,,
0.33542725443840027,26,8199,,,,,
0.48037460446357727,26,8249,,,,,
0.3434298038482666,26,8299,,,,,
0.3210640251636505,26,8349,,,,,
0.3810122013092041,26,8399,,,,,
,26,8423,0.2418999969959259,0.24580000340938568,,,
,26,8423,,,0.2442658245563507,0.22836539149284363,0.2616693079471588
0.35377901792526245,27,8449,,,,,
0.34299570322036743,27,8499,,,,,
0.36119139194488525,27,8549,,,,,
0.3422624170780182,27,8599,,,,,
0.3433140814304352,27,8649,,,,,
0.37351664900779724,27,8699,,,,,
,27,8735,0.24609999358654022,0.23360000550746918,,,
,27,8735,,,0.2575621008872986,0.25297975540161133,0.25118669867515564
0.36386239528656006,28,8749,,,,,
0.3476189374923706,28,8799,,,,,
0.3065892159938812,28,8849,,,,,
0.3264547288417816,28,8899,,,,,
0.3333512544631958,28,8949,,,,,
0.34907975792884827,28,8999,,,,,
,28,9047,0.273499995470047,0.25369998812675476,,,
,28,9047,,,0.2619691491127014,0.2593148946762085,0.28105220198631287
0.3753781020641327,29,9049,,,,,
0.35629141330718994,29,9099,,,,,
0.324874609708786,29,9149,,,,,
0.39324143528938293,29,9199,,,,,
0.37328365445137024,29,9249,,,,,
0.3343396782875061,29,9299,,,,,
0.3106400668621063,29,9349,,,,,
,29,9359,0.27390000224113464,0.2678000032901764,,,
,29,9359,,,0.2633463442325592,0.26161858439445496,0.2846123278141022
0.37895599007606506,30,9399,,,,,
0.36365407705307007,30,9449,,,,,
0.3832932412624359,30,9499,,,,,
0.3768374025821686,30,9549,,,,,
0.42181816697120667,30,9599,,,,,
0.4062242805957794,30,9649,,,,,
,30,9671,0.27059999108314514,0.2587999999523163,,,
,30,9671,,,0.23853164911270142,0.24025940895080566,0.26740506291389465
0.3799542486667633,31,9699,,,,,
0.3822398781776428,31,9749,,,,,
0.38079288601875305,31,9799,,,,,
0.3245333433151245,31,9849,,,,,
0.32890594005584717,31,9899,,,,,
0.3435526490211487,31,9949,,,,,
,31,9983,0.2750000059604645,0.2705000042915344,,,
,31,9983,,,0.23647835850715637,0.234375,0.28372231125831604
0.37183964252471924,32,9999,,,,,
0.3195405900478363,32,10049,,,,,
0.3559458255767822,32,10099,,,,,
0.3169671893119812,32,10149,,,,,
0.29362019896507263,32,10199,,,,,
0.2965957522392273,32,10249,,,,,
,32,10295,0.2849000096321106,0.2863999903202057,,,
,32,10295,,,0.2729116678237915,0.2728615701198578,0.2825356125831604
0.30889278650283813,33,10299,,,,,
0.30107933282852173,33,10349,,,,,
0.3033417761325836,33,10399,,,,,
0.33388033509254456,33,10449,,,,,
0.29786252975463867,33,10499,,,,,
0.31306686997413635,33,10549,,,,,
0.3136538863182068,33,10599,,,,,
,33,10607,0.3156000077724457,0.31779998540878296,,,
,33,10607,,,0.28733474016189575,0.2856069803237915,0.31912580132484436
0.33354827761650085,34,10649,,,,,
0.2999145984649658,34,10699,,,,,
0.2972930371761322,34,10749,,,,,
0.2997841238975525,34,10799,,,,,
0.2923176884651184,34,10849,,,,,
0.28385651111602783,34,10899,,,,,
,34,10919,0.3070000112056732,0.31360000371932983,,,
,34,10919,,,0.3078675866127014,0.30764222145080566,0.3343552350997925
0.28310808539390564,35,10949,,,,,
0.29816293716430664,35,10999,,,,,
0.3233368694782257,35,11049,,,,,
0.31379756331443787,35,11099,,,,,
0.3099111020565033,35,11149,,,,,
0.31206217408180237,35,11199,,,,,
,35,11231,0.34369999170303345,0.34769999980926514,,,
,35,11231,,,0.3249949812889099,0.3252704441547394,0.3486946225166321
0.2977301776409149,36,11249,,,,,
0.29334548115730286,36,11299,,,,,
0.31685104966163635,36,11349,,,,,
0.31291842460632324,36,11399,,,,,
0.29135435819625854,36,11449,,,,,
0.30221840739250183,36,11499,,,,,
,36,11543,0.3488999903202057,0.35120001435279846,,,
,36,11543,,,0.34294870495796204,0.3431490361690521,0.3656052350997925
0.29093000292778015,37,11549,,,,,
0.33562877774238586,37,11599,,,,,
0.276116281747818,37,11649,,,,,
0.3254965841770172,37,11699,,,,,
0.2965737283229828,37,11749,,,,,
0.29641687870025635,37,11799,,,,,
0.2655053734779358,37,11849,,,,,
,37,11855,0.3707999885082245,0.37389999628067017,,,
,37,11855,,,0.3530648946762085,0.35531851649284363,0.3854826092720032
0.2990596294403076,38,11899,,,,,
0.29763734340667725,38,11949,,,,,
0.30701011419296265,38,11999,,,,,
0.3086758852005005,38,12049,,,,,
0.291439026594162,38,12099,,,,,
0.2725525200366974,38,12149,,,,,
,38,12167,0.37610000371932983,0.37059998512268066,,,
,38,12167,,,0.36713743209838867,0.3643830120563507,0.4046677350997925
0.26854613423347473,39,12199,,,,,
0.256133496761322,39,12249,,,,,
0.2683277428150177,39,12299,,,,,
0.28241485357284546,39,12349,,,,,
0.3046191930770874,39,12399,,,,,
0.25787079334259033,39,12449,,,,,
,39,12479,0.37400001287460327,0.390500009059906,,,
,39,12479,,,0.3742988705635071,0.3727964758872986,0.3985363841056824
0.2718360126018524,40,12499,,,,,
0.3225778639316559,40,12549,,,,,
0.3404404819011688,40,12599,,,,,
0.2924463152885437,40,12649,,,,,
0.2622993588447571,40,12699,,,,,
0.28978559374809265,40,12749,,,,,
,40,12791,0.39750000834465027,0.38600000739097595,,,
,40,12791,,,0.3817107379436493,0.38481569290161133,0.4096123278141022
0.26640814542770386,41,12799,,,,,
0.31025734543800354,41,12849,,,,,
0.2836794853210449,41,12899,,,,,
0.3133985996246338,41,12949,,,,,
0.27818232774734497,41,12999,,,,,
0.30320701003074646,41,13049,,,,,
0.3333558440208435,41,13099,,,,,
,41,13103,0.4059999883174896,0.4065999984741211,,,
,41,13103,,,0.38969850540161133,0.3887470066547394,0.4204905033111572
0.3042490780353546,42,13149,,,,,
0.2665245831012726,42,13199,,,,,
0.2803393304347992,42,13249,,,,,
0.3126588761806488,42,13299,,,,,
0.29841741919517517,42,13349,,,,,
0.2660711407661438,42,13399,,,,,
,42,13415,0.39800000190734863,0.4059000015258789,,,
,42,13415,,,0.38864684104919434,0.38799577951431274,0.4221716821193695
0.3109550178050995,43,13449,,,,,
0.302467405796051,43,13499,,,,,
0.29723474383354187,43,13549,,,,,
0.31170281767845154,43,13599,,,,,
0.25106918811798096,43,13649,,,,,
0.29093652963638306,43,13699,,,,,
,43,13727,0.3790999948978424,0.37610000371932983,,,
,43,13727,,,0.3969351053237915,0.3975861370563507,0.4252373278141022
0.2737218141555786,44,13749,,,,,
0.32902219891548157,44,13799,,,,,
0.31798461079597473,44,13849,,,,,
0.2679840326309204,44,13899,,,,,
0.2779429256916046,44,13949,,,,,
0.29888424277305603,44,13999,,,,,
,44,14039,0.3828999996185303,0.3905999958515167,,,
,44,14039,,,0.3893730044364929,0.38832131028175354,0.4066455662250519
0.31059542298316956,45,14049,,,,,
0.2919071912765503,45,14099,,,,,
0.3283686637878418,45,14149,,,,,
0.3131469190120697,45,14199,,,,,
0.33651238679885864,45,14249,,,,,
0.373994380235672,45,14299,,,,,
0.25633886456489563,45,14349,,,,,
,45,14351,0.3702999949455261,0.3734000027179718,,,
,45,14351,,,0.36428284645080566,0.3630308508872986,0.4010086953639984
0.3565148711204529,46,14399,,,,,
0.36405515670776367,46,14449,,,,,
0.3972133696079254,46,14499,,,,,
0.3054121136665344,46,14549,,,,,
0.3627587854862213,46,14599,,,,,
0.38466164469718933,46,14649,,,,,
,46,14663,0.2969000041484833,0.3163999915122986,,,
,46,14663,,,0.3238932192325592,0.32764923572540283,0.3483979403972626
0.3181145489215851,47,14699,,,,,
0.3371433615684509,47,14749,,,,,
0.40529105067253113,47,14799,,,,,
0.37861430644989014,47,14849,,,,,
0.32634660601615906,47,14899,,,,,
0.3440738618373871,47,14949,,,,,
,47,14975,0.290800005197525,0.29989999532699585,,,
,47,14975,,,0.2720603048801422,0.27679285407066345,0.314378947019577
0.31521978974342346,48,14999,,,,,
0.433251291513443,48,15049,,,,,
0.4228185713291168,48,15099,,,,,
0.4032210111618042,48,15149,,,,,
0.39031273126602173,48,15199,,,,,
0.3312928080558777,48,15249,,,,,
,48,15287,0.2606000006198883,0.2736000120639801,,,
,48,15287,,,0.2320963591337204,0.2400340586900711,0.29380932450294495
0.31401029229164124,49,15299,,,,,
0.34884706139564514,49,15349,,,,,
0.42616936564445496,49,15399,,,,,
0.4246796667575836,49,15449,,,,,
0.40279799699783325,49,15499,,,,,
0.3527502119541168,49,15549,,,,,
0.33705970644950867,49,15599,,,,,
,49,15599,0.3009999990463257,0.29739999771118164,,,
,49,15599,,,0.23532652854919434,0.244140625,0.31398338079452515
0.2976594865322113,50,15649,,,,,
0.28653484582901,50,15699,,,,,
0.32468512654304504,50,15749,,,,,
0.31569984555244446,50,15799,,,,,
0.3049161732196808,50,15849,,,,,
0.33664190769195557,50,15899,,,,,
,50,15911,0.3287000060081482,0.3476000130176544,,,
,50,15911,,,0.3111478388309479,0.31214943528175354,0.3417721390724182
0.33394700288772583,51,15949,,,,,
0.3484421670436859,51,15999,,,,,
0.33623170852661133,51,16049,,,,,
0.3088824450969696,51,16099,,,,,
0.32120633125305176,51,16149,,,,,
0.2910730838775635,51,16199,,,,,
,51,16223,0.31869998574256897,0.3375999927520752,,,
,51,16223,,,0.3086688816547394,0.3179587423801422,0.3388053774833679
0.35642746090888977,52,16249,,,,,
0.34577855467796326,52,16299,,,,,
0.3171956539154053,52,16349,,,,,
0.28820180892944336,52,16399,,,,,
0.30938732624053955,52,16449,,,,,
0.3452215790748596,52,16499,,,,,
,52,16535,0.2904999852180481,0.28450000286102295,,,
,52,16535,,,0.29735076427459717,0.30063101649284363,0.2874802350997925
0.378406286239624,53,16549,,,,,
0.397725909948349,53,16599,,,,,
0.3313591778278351,53,16649,,,,,
0.3203373849391937,53,16699,,,,,
0.3436994254589081,53,16749,,,,,
0.33475056290626526,53,16799,,,,,
,53,16847,0.18449999392032623,0.21889999508857727,,,
,53,16847,,,0.28057390451431274,0.2799479067325592,0.2190466821193695
0.3793829679489136,54,16849,,,,,
0.33323967456817627,54,16899,,,,,
0.3658171594142914,54,16949,,,,,
0.32390183210372925,54,16999,,,,,
0.28456756472587585,54,17049,,,,,
0.28409549593925476,54,17099,,,,,
0.2997089922428131,54,17149,,,,,
,54,17159,0.336899995803833,0.3449999988079071,,,
,54,17159,,,0.2839793562889099,0.28663361072540283,0.37094542384147644
0.28745055198669434,55,17199,,,,,
0.28983739018440247,55,17249,,,,,
0.2725881040096283,55,17299,,,,,
0.33360880613327026,55,17349,,,,,
0.3163876533508301,55,17399,,,,,
0.2762422561645508,55,17449,,,,,
,55,17471,0.3824000060558319,0.37610000371932983,,,
,55,17471,,,0.3596253991127014,0.3600761294364929,0.40862342715263367
0.2616884410381317,56,17499,,,,,
0.2838718593120575,56,17549,,,,,
0.30827105045318604,56,17599,,,,,
0.34572145342826843,56,17649,,,,,
0.33625128865242004,56,17699,,,,,
0.2915746569633484,56,17749,,,,,
,56,17783,0.3668999969959259,0.3621000051498413,,,
,56,17783,,,0.3335336446762085,0.33596253395080566,0.3880538046360016
0.39094680547714233,57,17799,,,,,
0.3261922299861908,57,17849,,,,,
0.35998299717903137,57,17899,,,,,
0.3320089280605316,57,17949,,,,,
0.36926257610321045,57,17999,,,,,
0.3604746162891388,57,18049,,,,,
,57,18095,0.30809998512268066,0.3012999892234802,,,
,57,18095,,,0.28125,0.28114983439445496,0.3147745132446289
0.368958055973053,58,18099,,,,,
0.3261047303676605,58,18149,,,,,
0.3708798885345459,58,18199,,,,,
0.3422512710094452,58,18249,,,,,
0.39654332399368286,58,18299,,,,,
0.3391721248626709,58,18349,,,,,
0.30703914165496826,58,18399,,,,,
,58,18407,0.32269999384880066,0.3294000029563904,,,
,58,18407,,,0.28598257899284363,0.2884114682674408,0.34879350662231445
0.3180837333202362,59,18449,,,,,
0.31319594383239746,59,18499,,,,,
0.30986347794532776,59,18549,,,,,
0.25027191638946533,59,18599,,,,,
0.2847532331943512,59,18649,,,,,
0.27081793546676636,59,18699,,,,,
,59,18719,0.3666999936103821,0.3625999987125397,,,
,59,18719,,,0.3371894955635071,0.3388671875,0.38627374172210693
0.25894007086753845,60,18749,,,,,
0.26065224409103394,60,18799,,,,,
0.271657258272171,60,18849,,,,,
0.24796700477600098,60,18899,,,,,
0.2529517114162445,60,18949,,,,,
0.24167072772979736,60,18999,,,,,
,60,19031,0.38690000772476196,0.38940000534057617,,,
,60,19031,,,0.35887420177459717,0.3609525263309479,0.400316447019577
0.2654051184654236,61,19049,,,,,
0.25558629631996155,61,19099,,,,,
0.22367817163467407,61,19149,,,,,
0.24622002243995667,61,19199,,,,,
0.239353746175766,61,19249,,,,,
0.22884391248226166,61,19299,,,,,
,61,19343,0.39410001039505005,0.3944999873638153,,,
,61,19343,,,0.37217047810554504,0.3720703125,0.41455695033073425
0.27535465359687805,62,19349,,,,,
0.2548651397228241,62,19399,,,,,
0.22671440243721008,62,19449,,,,,
0.2786553204059601,62,19499,,,,,
0.23625969886779785,62,19549,,,,,
0.2261488139629364,62,19599,,,,,
0.23248179256916046,62,19649,,,,,
,62,19655,0.40059998631477356,0.39590001106262207,,,
,62,19655,,,0.3801582455635071,0.38095954060554504,0.4183148741722107
0.2647697329521179,63,19699,,,,,
0.24517366290092468,63,19749,,,,,
0.23275604844093323,63,19799,,,,,
0.28712978959083557,63,19849,,,,,
0.26239457726478577,63,19899,,,,,
0.23714642226696014,63,19949,,,,,
,63,19967,0.39989998936653137,0.4009999930858612,,,
,63,19967,,,0.38433995842933655,0.38459035754203796,0.4172270596027374
0.23919110000133514,64,19999,,,,,
0.22596000134944916,64,20049,,,,,
0.2526993155479431,64,20099,,,,,
0.23505964875221252,64,20149,,,,,
0.23630434274673462,64,20199,,,,,
0.22201569378376007,64,20249,,,,,
,64,20279,0.4081999957561493,0.40630000829696655,,,
,64,20279,,,0.39352965354919434,0.3932291567325592,0.4277096390724182
0.23479028046131134,65,20299,,,,,
0.23110802471637726,65,20349,,,,,
0.2095165252685547,65,20399,,,,,
0.2317245751619339,65,20449,,,,,
0.20253466069698334,65,20499,,,,,
0.23498646914958954,65,20549,,,,,
,65,20591,0.4124000072479248,0.41350001096725464,,,
,65,20591,,,0.39162659645080566,0.3923277258872986,0.43047863245010376
0.2466578185558319,66,20599,,,,,
0.19992676377296448,66,20649,,,,,
0.2819381356239319,66,20699,,,,,
0.2105524241924286,66,20749,,,,,
0.21559247374534607,66,20799,,,,,
0.2302398830652237,66,20849,,,,,
0.21701042354106903,66,20899,,,,,
,66,20903,0.4138000011444092,0.414900004863739,,,
,66,20903,,,0.40024039149284363,0.39943909645080566,0.43314874172210693
0.254018098115921,67,20949,,,,,
0.24650569260120392,67,20999,,,,,
0.27810725569725037,67,21049,,,,,
0.2269165962934494,67,21099,,,,,
0.2849448621273041,67,21149,,,,,
0.19751448929309845,67,21199,,,,,
,67,21215,0.4221999943256378,0.41449999809265137,,,
,67,21215,,,0.4067007303237915,0.40622496604919434,0.43275317549705505
0.2539854943752289,68,21249,,,,,
0.2278033196926117,68,21299,,,,,
0.22346653044223785,68,21349,,,,,
0.2264310121536255,68,21399,,,,,
0.2635306417942047,68,21449,,,,,
0.218845933675766,68,21499,,,,,
,68,21527,0.42640000581741333,0.42309999465942383,,,
,68,21527,,,0.4072265625,0.4085787236690521,0.4403678774833679
0.23445847630500793,69,21549,,,,,
0.20315201580524445,69,21599,,,,,
0.222385972738266,69,21649,,,,,
0.20920589566230774,69,21699,,,,,
0.24216106534004211,69,21749,,,,,
0.2425018548965454,69,21799,,,,,
,69,21839,0.4260999858379364,0.42419999837875366,,,
,69,21839,,,0.4099058508872986,0.40875402092933655,0.4427413046360016
0.2120315283536911,70,21849,,,,,
0.22878947854042053,70,21899,,,,,
0.22654356062412262,70,21949,,,,,
0.25595057010650635,70,21999,,,,,
0.26132360100746155,70,22049,,,,,
0.21835291385650635,70,22099,,,,,
0.219212606549263,70,22149,,,,,
,70,22151,0.4318000078201294,0.4309000074863434,,,
,70,22151,,,0.41591545939445496,0.4147886633872986,0.44382911920547485
0.19275254011154175,71,22199,,,,,
0.2303733080625534,71,22249,,,,,
0.21323685348033905,71,22299,,,,,
0.19721710681915283,71,22349,,,,,
0.23849354684352875,71,22399,,,,,
0.2644812762737274,71,22449,,,,,
,71,22463,0.4357999861240387,0.4359000027179718,,,
,71,22463,,,0.4203726053237915,0.42137420177459717,0.4535205662250519
0.23388569056987762,72,22499,,,,,
0.20954947173595428,72,22549,,,,,
0.19115178287029266,72,22599,,,,,
0.22823578119277954,72,22649,,,,,
0.22118934988975525,72,22699,,,,,
0.21635456383228302,72,22749,,,,,
,72,22775,0.43849998712539673,0.43950000405311584,,,
,72,22775,,,0.4229767620563507,0.4241536557674408,0.45984968543052673
0.229751318693161,73,22799,,,,,
0.21734528243541718,73,22849,,,,,
0.22217392921447754,73,22899,,,,,
0.20070260763168335,73,22949,,,,,
0.21121369302272797,73,22999,,,,,
0.23791347444057465,73,23049,,,,,
,73,23087,0.444599986076355,0.4390999972820282,,,
,73,23087,,,0.42613181471824646,0.4265574812889099,0.461530864238739
0.20079845190048218,74,23099,,,,,
0.25173914432525635,74,23149,,,,,
0.20212846994400024,74,23199,,,,,
0.21262511610984802,74,23249,,,,,
0.210044726729393,74,23299,,,,,
0.23281635344028473,74,23349,,,,,
0.23386067152023315,74,23399,,,,,
,74,23399,0.45080000162124634,0.4498000144958496,,,
,74,23399,,,0.42973756790161133,0.4294120669364929,0.4678599536418915
0.2283603698015213,75,23449,,,,,
0.20341813564300537,75,23499,,,,,
0.21284621953964233,75,23549,,,,,
0.24911434948444366,75,23599,,,,,
0.21638862788677216,75,23649,,,,,
0.20687812566757202,75,23699,,,,,
,75,23711,0.4528000056743622,0.44510000944137573,,,
,75,23711,,,0.4353465437889099,0.43359375,0.4648931920528412
0.23010650277137756,76,23749,,,,,
0.22663481533527374,76,23799,,,,,
0.21958324313163757,76,23849,,,,,
0.2113920897245407,76,23899,,,,,
0.22576652467250824,76,23949,,,,,
0.205508753657341,76,23999,,,,,
,76,24023,0.45579999685287476,0.4584999978542328,,,
,76,24023,,,0.4351462423801422,0.4352714419364929,0.47082674503326416
0.24161295592784882,77,24049,,,,,
0.19552886486053467,77,24099,,,,,
0.22075679898262024,77,24149,,,,,
0.21543541550636292,77,24199,,,,,
0.20405752956867218,77,24249,,,,,
