train_loss1,step,epoch,train_loss2,val_acc2,val_acc1,train_acc1,train_acc2,test_acc
0.014063284732401371,49,0,0.013690951280295849,,,,,
0.015345575287938118,99,0,0.015200896188616753,,,,,
0.013037907890975475,149,0,0.013331620022654533,,,,,
0.012731602415442467,199,0,0.013156293891370296,,,,,
0.013632183894515038,249,0,0.013264752924442291,,,,,
0.013509972020983696,299,0,0.012300788424909115,,,,,
,311,0,,0.4406999945640564,0.4180000126361847,,,
,311,0,,,,0.3381410241127014,0.34552785754203796,0.4609000086784363
0.013132188469171524,349,1,0.012396525591611862,,,,,
0.012581594288349152,399,1,0.012922441586852074,,,,,
0.012939540669322014,449,1,0.012264341115951538,,,,,
0.011611435562372208,499,1,0.012756826356053352,,,,,
0.009874505922198296,549,1,0.0100641380995512,,,,,
0.01354915089905262,599,1,0.013099843636155128,,,,,
,623,1,,0.5245000123977661,0.5175999999046326,,,
,623,1,,,,0.47906652092933655,0.4704276919364929,0.5633000135421753
0.009960237890481949,649,2,0.01002090610563755,,,,,
0.009431547485291958,699,2,0.0094350790604949,,,,,
0.009572498500347137,749,2,0.010033557191491127,,,,,
0.00949997827410698,799,2,0.010834755375981331,,,,,
0.01100943237543106,849,2,0.0112631656229496,,,,,
0.011252917349338531,899,2,0.010894997045397758,,,,,
,935,2,,0.5508999824523926,0.5457000136375427,,,
,935,2,,,,0.5464743375778198,0.5353816151618958,0.6144000291824341
0.009716671891510487,949,3,0.00951182097196579,,,,,
0.008218977600336075,999,3,0.008410856127738953,,,,,
0.007710650097578764,1049,3,0.007347876206040382,,,,,
0.007089559454470873,1099,3,0.007258016616106033,,,,,
0.00869140774011612,1149,3,0.00902552716434002,,,,,
0.00655036186799407,1199,3,0.007419923786073923,,,,,
,1247,3,,0.5636000037193298,0.5895000100135803,,,
,1247,3,,,,0.5902944803237915,0.5776993036270142,0.6717000007629395
0.008731508627533913,1249,4,0.009758672676980495,,,,,
0.007477753795683384,1299,4,0.007184039801359177,,,,,
0.007412029430270195,1349,4,0.007694864645600319,,,,,
0.00783246848732233,1399,4,0.007890522480010986,,,,,
0.006471399683505297,1449,4,0.006955090910196304,,,,,
0.006755536887794733,1499,4,0.0068740746937692165,,,,,
0.006757304538041353,1549,4,0.006886560469865799,,,,,
,1559,4,,0.6265000104904175,0.6230000257492065,,,
,1559,4,,,,0.6224459409713745,0.6133062839508057,0.7041000127792358
0.0058186291716992855,1599,5,0.006518817041069269,,,,,
0.006752551067620516,1649,5,0.006828010082244873,,,,,
0.0062180012464523315,1699,5,0.00660376250743866,,,,,
0.005372678395360708,1749,5,0.005954371299594641,,,,,
0.0049558295868337154,1799,5,0.004693062510341406,,,,,
0.006064653862267733,1849,5,0.0067351702600717545,,,,,
,1871,5,,0.6478000283241272,0.6366999745368958,,,
,1871,5,,,,0.646559476852417,0.6393479704856873,0.7041000127792358
0.005766768474131823,1899,6,0.005954016465693712,,,,,
0.007861058227717876,1949,6,0.008280176669359207,,,,,
0.006411312147974968,1999,6,0.006681771017611027,,,,,
0.006176861003041267,2049,6,0.006293424870818853,,,,,
0.005394021514803171,2099,6,0.005281707271933556,,,,,
0.003407548414543271,2149,6,0.004235249478369951,,,,,
,2183,6,,0.6543999910354614,0.6721000075340271,,,
,2183,6,,,,0.6642127633094788,0.6572766304016113,0.766700029373169
0.003655626904219389,2199,7,0.003336247755214572,,,,,
0.004171636886894703,2249,7,0.005012118723243475,,,,,
0.005485222674906254,2299,7,0.005478923674672842,,,,,
0.004411081317812204,2349,7,0.004346961155533791,,,,,
0.004403206519782543,2399,7,0.0037972712889313698,,,,,
0.006336601916700602,2449,7,0.006577307358384132,,,,,
,2495,7,,0.6549000144004822,0.664900004863739,,,
,2495,7,,,,0.6815404891967773,0.6794621348381042,0.7598999738693237
0.0039748260751366615,2499,8,0.004671311005949974,,,,,
0.0034708771854639053,2549,8,0.003250442910939455,,,,,
0.0062643359415233135,2599,8,0.006070566363632679,,,,,
0.006356476340442896,2649,8,0.006233719177544117,,,,,
0.003120824694633484,2699,8,0.004313185811042786,,,,,
0.004918563179671764,2749,8,0.00510552478954196,,,,,
0.003687512129545212,2799,8,0.003266072366386652,,,,,
,2807,8,,0.6678000092506409,0.6468999981880188,,,
,2807,8,,,,0.6938601732254028,0.6906300187110901,0.7405999898910522
0.001518645673058927,2849,9,0.0017818821361288428,,,,,
0.003776819445192814,2899,9,0.004131735302507877,,,,,
0.0024908173363655806,2949,9,0.0028980369679629803,,,,,
0.0026633746456354856,2999,9,0.0017698253504931927,,,,,
0.0036572576500475407,3049,9,0.003965018782764673,,,,,
0.003413056954741478,3099,9,0.0033624640200287104,,,,,
,3119,9,,0.6739000082015991,0.6746000051498413,,,
,3119,9,,,,0.6993940472602844,0.6970402598381042,0.7627000212669373
0.003819842590019107,3149,10,0.0034574666060507298,,,,,
0.004141626879572868,3199,10,0.0039891512133181095,,,,,
0.0029085674323141575,3249,10,0.0023975723888725042,,,,,
0.005386556498706341,3299,10,0.00520163681358099,,,,,
0.003530757501721382,3349,10,0.003709006356075406,,,,,
0.003999733831733465,3399,10,0.004388534463942051,,,,,
,3431,10,,0.6924999952316284,0.6881999969482422,,,
,3431,10,,,,0.7138671875,0.7102113366127014,0.7828999757766724
0.0018391882767900825,3449,11,0.002126511884853244,,,,,
