train_loss2,step,epoch,train_loss1,test_acc,train_acc2,train_acc1
0.21300657093524933,23049,59,0.2139851301908493,,,
0.17231014370918274,23099,59,0.17683075368404388,,,
0.18157704174518585,23149,59,0.18144294619560242,,,
0.17075549066066742,23199,59,0.17508813738822937,,,
0.11595265567302704,23249,59,0.13473273813724518,,,
0.13259579241275787,23299,59,0.13086391985416412,,,
0.20768141746520996,23349,59,0.22276179492473602,,,
0.11915392428636551,23399,59,0.11632188409566879,,,
,23399,59,,0.8137000203132629,0.6083533763885498,0.6090144515037537
0.1660924106836319,23449,60,0.1636446863412857,,,
0.22936055064201355,23499,60,0.23803694546222687,,,
0.19486062228679657,23549,60,0.20986612141132355,,,
0.1543044149875641,23599,60,0.15409815311431885,,,
0.2678540349006653,23649,60,0.24208298325538635,,,
0.16768287122249603,23699,60,0.16270418465137482,,,
0.16841459274291992,23749,60,0.19094042479991913,,,
,23789,60,,0.7875999808311462,0.6091946959495544,0.6089743375778198
0.18357163667678833,23799,61,0.17660024762153625,,,
0.2268534004688263,23849,61,0.19081911444664001,,,
0.1339360922574997,23899,61,0.13052500784397125,,,
0.2641822099685669,23949,61,0.3160373568534851,,,
0.21407949924468994,23999,61,0.21126866340637207,,,
0.1560671627521515,24049,61,0.16134530305862427,,,
0.17754462361335754,24099,61,0.18679042160511017,,,
0.14466091990470886,24149,61,0.14042392373085022,,,
,24179,61,,0.8100000023841858,0.606951117515564,0.6071915030479431
0.16180984675884247,24199,62,0.15111449360847473,,,
0.17231819033622742,24249,62,0.1705305278301239,,,
0.13975760340690613,24299,62,0.13863249123096466,,,
0.11759341508150101,24349,62,0.11428988724946976,,,
0.10133492946624756,24399,62,0.10108134895563126,,,
0.12424018979072571,24449,62,0.1278296560049057,,,
0.20152686536312103,24499,62,0.19785667955875397,,,
0.17297211289405823,24549,62,0.176320880651474,,,
,24569,62,,0.8054999709129333,0.6066506505012512,0.607892632484436
0.19378264248371124,24599,63,0.20339639484882355,,,
0.1585613489151001,24649,63,0.15428438782691956,,,
0.23331886529922485,24699,63,0.24881945550441742,,,
0.12135887145996094,24749,63,0.12209854274988174,,,
0.2029229700565338,24799,63,0.186606764793396,,,
0.12998081743717194,24849,63,0.12946726381778717,,,
0.164791077375412,24899,63,0.1671210378408432,,,
0.11051653325557709,24949,63,0.11670250445604324,,,
,24959,63,,0.8030999898910522,0.6112380027770996,0.6119391322135925
0.12485428154468536,24999,64,0.11847654730081558,,,
0.1380724012851715,25049,64,0.12113861739635468,,,
0.26513972878456116,25099,64,0.3124217092990875,,,
0.20121221244335175,25149,64,0.19167375564575195,,,
0.15168999135494232,25199,64,0.14660990238189697,,,
0.12617982923984528,25249,64,0.12253482639789581,,,
0.25965431332588196,25299,64,0.24251219630241394,,,
0.12240643799304962,25349,64,0.11625803261995316,,,
,25349,64,,0.8027999997138977,0.6100761294364929,0.6108773946762085
0.11790110170841217,25399,65,0.11703570932149887,,,
0.12476053833961487,25449,65,0.13041391968727112,,,
0.14565929770469666,25499,65,0.1455041617155075,,,
0.17278897762298584,25549,65,0.17977918684482574,,,
0.1089123785495758,25599,65,0.10654988884925842,,,
0.15211349725723267,25649,65,0.16844986379146576,,,
0.11477603018283844,25699,65,0.10825136303901672,,,
,25739,65,,0.800599992275238,0.6126803159713745,0.6118389368057251
0.2685181200504303,25749,66,0.23143236339092255,,,
0.19165681302547455,25799,66,0.18078842759132385,,,
0.14273035526275635,25849,66,0.14062821865081787,,,
0.22311292588710785,25899,66,0.20358160138130188,,,
0.17690883576869965,25949,66,0.18899384140968323,,,
0.14535343647003174,25999,66,0.15936097502708435,,,
0.106960728764534,26049,66,0.1062110885977745,,,
0.12776973843574524,26099,66,0.1308983713388443,,,
,26129,66,,0.8149999976158142,0.6121394038200378,0.6133613586425781
0.14942839741706848,26149,67,0.14707835018634796,,,
0.15186546742916107,26199,67,0.14886848628520966,,,
0.24896742403507233,26249,67,0.26921093463897705,,,
0.17491120100021362,26299,67,0.17045164108276367,,,
0.23787827789783478,26349,67,0.2249915599822998,,,
0.12498520314693451,26399,67,0.1212586909532547,,,
0.2668113112449646,26449,67,0.25274643301963806,,,
0.1609756499528885,26499,67,0.1461634486913681,,,
,26519,67,,0.8155999779701233,0.6159054636955261,0.6148838400840759
0.29403960704803467,26549,68,0.3571760654449463,,,
0.20882199704647064,26599,68,0.19832201302051544,,,
0.14200681447982788,26649,68,0.15245865285396576,,,
0.19418500363826752,26699,68,0.2084517925977707,,,
0.13152150809764862,26749,68,0.12831386923789978,,,
0.23852314054965973,26799,68,0.24556680023670197,,,
0.17347577214241028,26849,68,0.16918915510177612,,,
0.16104726493358612,26899,68,0.15680967271327972,,,
,26909,68,,0.8118000030517578,0.6185897588729858,0.6170472502708435
0.15798111259937286,26949,69,0.1566639393568039,,,
0.10062148422002792,26999,69,0.11498816311359406,,,
0.1611068844795227,27049,69,0.16706064343452454,,,
0.17875511944293976,27099,69,0.19954264163970947,,,
0.10141169279813766,27149,69,0.10340415686368942,,,
0.23913797736167908,27199,69,0.2630971670150757,,,
0.10360036045312881,27249,69,0.098286472260952,,,
0.19868992269039154,27299,69,0.1968463808298111,,,
,27299,69,,0.8105000257492065,0.6159655451774597,0.6136417984962463
0.32955437898635864,27349,70,0.32247665524482727,,,
0.1720026433467865,27399,70,0.1648125797510147,,,
0.140934556722641,27449,70,0.14085927605628967,,,
0.1537708342075348,27499,70,0.14134769141674042,,,
0.1311507374048233,27549,70,0.13093116879463196,,,
0.13295398652553558,27599,70,0.14898185431957245,,,
0.139854297041893,27649,70,0.15174026787281036,,,
,27689,70,,0.8068000078201294,0.6182091236114502,0.6163461804389954
0.13112053275108337,27699,71,0.11983773857355118,,,
0.19491656124591827,27749,71,0.17337051033973694,,,
0.1448478251695633,27799,71,0.13856956362724304,,,
0.17525196075439453,27849,71,0.16809147596359253,,,
0.3038554787635803,27899,71,0.26901158690452576,,,
0.2601056694984436,27949,71,0.27555063366889954,,,
0.14423787593841553,27999,71,0.13996538519859314,,,
0.23365327715873718,28049,71,0.19628514349460602,,,
,28079,71,,0.8215000033378601,0.6174479126930237,0.6171875
0.14912532269954681,28099,72,0.14921392500400543,,,
0.11725936084985733,28149,72,0.11468986421823502,,,
0.188058003783226,28199,72,0.16928528249263763,,,
0.2396445870399475,28249,72,0.2244139015674591,,,
0.19943059980869293,28299,72,0.1949046105146408,,,
0.1419413536787033,28349,72,0.15966574847698212,,,
0.16859398782253265,28399,72,0.18341748416423798,,,
0.3020841181278229,28449,72,0.29321396350860596,,,
,28469,72,,0.8065000176429749,0.6226361989974976,0.6210536956787109
0.24683618545532227,28499,73,0.23367193341255188,,,
0.13897833228111267,28549,73,0.14215484261512756,,,
0.11822354048490524,28599,73,0.12196207046508789,,,
0.17810815572738647,28649,73,0.18205946683883667,,,
0.12451571971178055,28699,73,0.1299644559621811,,,
0.0640595331788063,28749,73,0.06532107293605804,,,
0.09670733660459518,28799,73,0.09397870302200317,,,
0.18500608205795288,28849,73,0.19478054344654083,,,
,28859,73,,0.8001999855041504,0.6105969548225403,0.6070713400840759
0.18224774301052094,28899,74,0.16665935516357422,,,
0.18599897623062134,28949,74,0.18093305826187134,,,
0.10652712732553482,28999,74,0.1076437309384346,,,
0.12588217854499817,29049,74,0.1294369399547577,,,
0.1965743750333786,29099,74,0.23636463284492493,,,
0.36329159140586853,29149,74,0.2968093454837799,,,
0.15666690468788147,29199,74,0.13595205545425415,,,
0.1868809163570404,29249,74,0.1978248506784439,,,
,29249,74,,0.8187000155448914,0.6197315454483032,0.618088960647583
0.12357169389724731,29299,75,0.1367833912372589,,,
0.17161248624324799,29349,75,0.16856834292411804,,,
0.17708377540111542,29399,75,0.1565767526626587,,,
0.13509780168533325,29449,75,0.1217399314045906,,,
0.21710951626300812,29499,75,0.20472608506679535,,,
0.14198456704616547,29549,75,0.13886916637420654,,,
0.12690715491771698,29599,75,0.1412116140127182,,,
,29639,75,,0.8223999738693237,0.623317301273346,0.6239984035491943
0.14495232701301575,29649,76,0.15036112070083618,,,
0.10302064567804337,29699,76,0.10786692053079605,,,
0.18512336909770966,29749,76,0.1783953756093979,,,
0.15869298577308655,29799,76,0.16752447187900543,,,
0.11214292794466019,29849,76,0.10579267144203186,,,
0.2116653472185135,29899,76,0.19778740406036377,,,
0.17839525640010834,29949,76,0.18370436131954193,,,
0.1923259198665619,29999,76,0.1943129003047943,,,
,30029,76,,0.8156999945640564,0.6221754550933838,0.6223157048225403
0.14329129457473755,30049,77,0.15124712884426117,,,
0.18158464133739471,30099,77,0.17358188331127167,,,
0.19701360166072845,30149,77,0.1717277616262436,,,
0.13479644060134888,30199,77,0.14473524689674377,,,
0.13243605196475983,30249,77,0.1309511661529541,,,
0.15083715319633484,30299,77,0.14415466785430908,,,
0.16422204673290253,30349,77,0.17989754676818848,,,
0.179365336894989,30399,77,0.1816183626651764,,,
,30419,77,,0.8091999888420105,0.6235977411270142,0.6234575510025024
0.25903818011283875,30449,78,0.2822656035423279,,,
0.16408005356788635,30499,78,0.1545415222644806,,,
0.15580561757087708,30549,78,0.1505434513092041,,,
0.13149207830429077,30599,78,0.12697993218898773,,,
0.13436971604824066,30649,78,0.13623295724391937,,,
0.1273869276046753,30699,78,0.11554092913866043,,,
0.2638610303401947,30749,78,0.2886604368686676,,,
0.1663065403699875,30799,78,0.15839871764183044,,,
,30809,78,,0.8167999982833862,0.6261819005012512,0.6278645992279053
0.10654553771018982,30849,79,0.10398533195257187,,,
0.15690629184246063,30899,79,0.14541280269622803,,,
0.16023856401443481,30949,79,0.17138677835464478,,,
0.18966422975063324,30999,79,0.2100498229265213,,,
0.1395110934972763,31049,79,0.13825999200344086,,,
0.18633243441581726,31099,79,0.1538086086511612,,,
0.14298510551452637,31149,79,0.15195047855377197,,,
0.21275022625923157,31199,79,0.20141510665416718,,,
,31199,79,,0.8194000124931335,0.6278445720672607,0.6258012652397156
0.15281805396080017,31249,80,0.16916126012802124,,,
0.14333096146583557,31299,80,0.12935826182365417,,,
0.19302235543727875,31349,80,0.20595410466194153,,,
0.16329914331436157,31399,80,0.13429810106754303,,,
0.17149397730827332,31449,80,0.17124085128307343,,,
0.30338254570961,31499,80,0.2879450023174286,,,
0.147843599319458,31549,80,0.13394886255264282,,,
,31589,80,,0.8007000088691711,0.62890625,0.6288661956787109
0.18104252219200134,31599,81,0.20501287281513214,,,
0.1639806479215622,31649,81,0.14647406339645386,,,
0.11641868203878403,31699,81,0.11485665291547775,,,
0.20283202826976776,31749,81,0.21519465744495392,,,
0.12046720087528229,31799,81,0.12088252604007721,,,
0.16598708927631378,31849,81,0.1476718932390213,,,
0.1480177640914917,31899,81,0.17215117812156677,,,
0.204314187169075,31949,81,0.1892690509557724,,,
,31979,81,,0.8235999941825867,0.6311097741127014,0.6315504908561707
0.22872255742549896,31999,82,0.2315303385257721,,,
0.27885013818740845,32049,82,0.2802882790565491,,,
0.2338748276233673,32099,82,0.22820311784744263,,,
0.15744194388389587,32149,82,0.18798473477363586,,,
0.24501311779022217,32199,82,0.2613776624202728,,,
0.1192680150270462,32249,82,0.12549132108688354,,,
0.17148247361183167,32299,82,0.16184934973716736,,,
0.17127254605293274,32349,82,0.16741053760051727,,,
,32369,82,,0.8059999942779541,0.6337740421295166,0.6315504908561707
0.18349535763263702,32399,83,0.16592654585838318,,,
0.17297285795211792,32449,83,0.16628223657608032,,,
0.24083523452281952,32499,83,0.2873867154121399,,,
0.17533835768699646,32549,83,0.1703319400548935,,,
0.14410442113876343,32599,83,0.1325259506702423,,,
0.14591990411281586,32649,83,0.14491859078407288,,,
0.1397329568862915,32699,83,0.14336121082305908,,,
0.16601362824440002,32749,83,0.1839701533317566,,,
,32759,83,,0.8026000261306763,0.6336939334869385,0.6339944005012512
0.3175971508026123,32799,84,0.3455299139022827,,,
0.1066608726978302,32849,84,0.1181504875421524,,,
0.08620375394821167,32899,84,0.08236891031265259,,,
0.2110498994588852,32949,84,0.2223462164402008,,,
0.22936517000198364,32999,84,0.20794333517551422,,,
0.14512400329113007,33049,84,0.14829790592193604,,,
0.193883016705513,33099,84,0.18820199370384216,,,
0.12928420305252075,33149,84,0.134074866771698,,,
,33149,84,,0.8125,0.6341947317123413,0.6345552802085876
0.23025184869766235,33199,85,0.21602211892604828,,,
0.18113067746162415,33249,85,0.1902274191379547,,,
0.18761678040027618,33299,85,0.18249697983264923,,,
0.147367462515831,33349,85,0.13506169617176056,,,
0.15618157386779785,33399,85,0.17022576928138733,,,
0.14361225068569183,33449,85,0.1533021479845047,,,
0.19448016583919525,33499,85,0.21909837424755096,,,
,33539,85,,0.8156999945640564,0.6350961327552795,0.6345152258872986
0.11706585437059402,33549,86,0.10978184640407562,,,
0.18120643496513367,33599,86,0.15926560759544373,,,
0.1517161875963211,33649,86,0.15415287017822266,,,
0.18075484037399292,33699,86,0.17577916383743286,,,
0.17857176065444946,33749,86,0.1680605262517929,,,
0.16293302178382874,33799,86,0.1669575572013855,,,
0.1611853539943695,33849,86,0.18279074132442474,,,
0.13788661360740662,33899,86,0.13635225594043732,,,
,33929,86,,0.8073999881744385,0.6360777020454407,0.6349158883094788
0.11780908703804016,33949,87,0.12102392315864563,,,
0.16801276803016663,33999,87,0.17483702301979065,,,
0.24698367714881897,34049,87,0.2513599693775177,,,
0.18731293082237244,34099,87,0.1821969449520111,,,
0.13547156751155853,34149,87,0.13848775625228882,,,
0.17909592390060425,34199,87,0.16946089267730713,,,
0.2106064409017563,34249,87,0.1912178099155426,,,
0.11686041206121445,34299,87,0.11312790960073471,,,
,34319,87,,0.7972999811172485,0.6351362466812134,0.6359174847602844
0.22311945259571075,34349,88,0.20927678048610687,,,
0.21035821735858917,34399,88,0.20031552016735077,,,
0.24682889878749847,34449,88,0.2448488026857376,,,
0.2453361302614212,34499,88,0.23158414661884308,,,
0.24446314573287964,34549,88,0.26323243975639343,,,
0.1781046837568283,34599,88,0.17732520401477814,,,
0.16986995935440063,34649,88,0.16535009443759918,,,
0.16870102286338806,34699,88,0.15674392879009247,,,
,34709,88,,0.8057000041007996,0.6374799609184265,0.6403045058250427
0.19393056631088257,34749,89,0.18995368480682373,,,
0.1080985739827156,34799,89,0.10794125497341156,,,
0.17750316858291626,34849,89,0.1655023992061615,,,
0.19330449402332306,34899,89,0.18960779905319214,,,
0.048293277621269226,34949,89,0.05029948800802231,,,
0.04511595889925957,34999,89,0.04895637556910515,,,
0.05206866189837456,35049,89,0.05477191135287285,,,
0.05921103060245514,35099,89,0.06773946434259415,,,
,35099,89,,0.7096999883651733,0.6114984154701233,0.5834935903549194
0.09111016988754272,35149,90,0.09317588061094284,,,
0.09381510317325592,35199,90,0.09287561476230621,,,
0.23268821835517883,35249,90,0.21773965656757355,,,
0.12751933932304382,35299,90,0.14461693167686462,,,
0.1772734522819519,35349,90,0.15036451816558838,,,
0.18398606777191162,35399,90,0.2066359966993332,,,
0.15662738680839539,35449,90,0.17482422292232513,,,
,35489,90,,0.7960000038146973,0.6293069124221802,0.614963948726654
0.18893468379974365,35499,91,0.17976616322994232,,,
0.19734416902065277,35549,91,0.2153940498828888,,,
0.14010389149188995,35599,91,0.1417580097913742,,,
0.13585728406906128,35649,91,0.1506948322057724,,,
0.15438297390937805,35699,91,0.1761794090270996,,,
0.18269407749176025,35749,91,0.18499186635017395,,,
0.16498923301696777,35799,91,0.17836928367614746,,,
0.17516636848449707,35849,91,0.17104682326316833,,,
,35879,91,,0.8144000172615051,0.6414462924003601,0.6384815573692322
0.17283129692077637,35899,92,0.19731247425079346,,,
0.14430177211761475,35949,92,0.16760234534740448,,,
0.20594608783721924,35999,92,0.22887542843818665,,,
0.14261701703071594,36049,92,0.16434891521930695,,,
0.2855813503265381,36099,92,0.2584156394004822,,,
0.20520909130573273,36149,92,0.20410671830177307,,,
0.2069820910692215,36199,92,0.20490919053554535,,,
0.25033047795295715,36249,92,0.2613643407821655,,,
,36269,92,,0.8051000237464905,0.643048882484436,0.6427684426307678
0.1821131408214569,36299,93,0.1774148941040039,,,
0.11170706897974014,36349,93,0.11506223678588867,,,
0.12555699050426483,36399,93,0.12846991419792175,,,
0.16562704741954803,36449,93,0.1578843593597412,,,
0.1559988558292389,36499,93,0.15473578870296478,,,
0.12346462905406952,36549,93,0.12845662236213684,,,
0.2661057710647583,36599,93,0.26286306977272034,,,
0.14024397730827332,36649,93,0.16270959377288818,,,
,36659,93,,0.8144000172615051,0.6440504789352417,0.6444311141967773
0.14827509224414825,36699,94,0.13837268948554993,,,
0.19267387688159943,36749,94,0.20682303607463837,,,
0.1623356193304062,36799,94,0.14952655136585236,,,
0.11177068948745728,36849,94,0.1130995973944664,,,
0.13035188615322113,36899,94,0.14889250695705414,,,
0.1520959734916687,36949,94,0.15548667311668396,,,
0.11956826597452164,36999,94,0.15197724103927612,,,
0.17948482930660248,37049,94,0.16256332397460938,,,
,37049,94,,0.8112999796867371,0.6454126834869385,0.6449319124221802
0.19886110723018646,37099,95,0.21321605145931244,,,
0.14898847043514252,37149,95,0.14354513585567474,,,
0.11601473391056061,37199,95,0.1106971874833107,,,
0.17478254437446594,37249,95,0.17853620648384094,,,
0.3286992013454437,37299,95,0.3370364308357239,,,
0.179705411195755,37349,95,0.16349411010742188,,,
0.2006455659866333,37399,95,0.23131275177001953,,,
,37439,95,,0.8172000050544739,0.6486178040504456,0.6477163434028625
0.21439491212368011,37449,96,0.24845626950263977,,,
0.24266944825649261,37499,96,0.24862362444400787,,,
0.176255464553833,37549,96,0.15946829319000244,,,
0.16615156829357147,37599,96,0.16187866032123566,,,
0.2186669111251831,37649,96,0.18688705563545227,,,
0.1258109211921692,37699,96,0.1258620172739029,,,
0.22219963371753693,37749,96,0.21687845885753632,,,
0.2140866070985794,37799,96,0.1972304731607437,,,
,37829,96,,0.8206999897956848,0.6497595906257629,0.6470752954483032
0.22074086964130402,37849,97,0.23590104281902313,,,
0.24325112998485565,37899,97,0.25684085488319397,,,
0.15456321835517883,37949,97,0.15816722810268402,,,
0.13155578076839447,37999,97,0.13636866211891174,,,
0.14627397060394287,38049,97,0.14383168518543243,,,
0.15547598898410797,38099,97,0.163692906498909,,,
0.23845553398132324,38149,97,0.25543874502182007,,,
0.19529542326927185,38199,97,0.18197426199913025,,,
,38219,97,,0.8170999884605408,0.6499999761581421,0.6510216593742371
0.2581709325313568,38249,98,0.2582562267780304,,,
0.15093380212783813,38299,98,0.15876919031143188,,,
0.16563455760478973,38349,98,0.1822996735572815,,,
0.12924152612686157,38399,98,0.1369926631450653,,,
0.4472203254699707,38449,98,0.39406949281692505,,,
0.2707401514053345,38499,98,0.2648305594921112,,,
0.15743692219257355,38549,98,0.15942613780498505,,,
0.14621001482009888,38599,98,0.14241138100624084,,,
,38609,98,,0.8080999851226807,0.6482371687889099,0.6501602530479431
0.1580328643321991,38649,99,0.15746647119522095,,,
0.1357358694076538,38699,99,0.13366477191448212,,,
0.2478242665529251,38749,99,0.24332447350025177,,,
0.22982612252235413,38799,99,0.24814949929714203,,,
0.25576087832450867,38849,99,0.2734684348106384,,,
0.2382512390613556,38899,99,0.23083533346652985,,,
0.22620180249214172,38949,99,0.2321021556854248,,,
0.18046510219573975,38999,99,0.17109458148479462,,,
,38999,99,,0.8034999966621399,0.6531650424003601,0.6540665030479431
0.2149227410554886,39049,100,0.24243198335170746,,,
0.13401511311531067,39099,100,0.13798336684703827,,,
0.17055287957191467,39149,100,0.1692183017730713,,,
0.17178642749786377,39199,100,0.16375723481178284,,,
0.16954469680786133,39249,100,0.18542009592056274,,,
0.21344995498657227,39299,100,0.2001965045928955,,,
0.17580123245716095,39349,100,0.18725217878818512,,,
,39389,100,,0.8065000176429749,0.6564703583717346,0.6551682949066162
0.15617850422859192,39399,101,0.17162272334098816,,,
0.16707423329353333,39449,101,0.16628117859363556,,,
0.15755696594715118,39499,101,0.161892369389534,,,
0.21702055633068085,39549,101,0.2112082988023758,,,
0.2389780730009079,39599,101,0.22497670352458954,,,
0.18530771136283875,39649,101,0.1686134934425354,,,
0.23585301637649536,39699,101,0.24507880210876465,,,
0.1969870924949646,39749,101,0.1941344290971756,,,
,39779,101,,0.8047000169754028,0.65625,0.6530649065971375
0.16310060024261475,39799,102,0.17344322800636292,,,
0.14881940186023712,39849,102,0.15577736496925354,,,
0.26029592752456665,39899,102,0.3324817717075348,,,
0.1667112112045288,39949,102,0.18717117607593536,,,
0.3246879577636719,39999,102,0.3340480923652649,,,
0.14879707992076874,40049,102,0.15149712562561035,,,
0.36606165766716003,40099,102,0.40179243683815,,,
0.19133253395557404,40149,102,0.1839747428894043,,,
,40169,102,,0.7997000217437744,0.6594751477241516,0.6546674966812134
0.26522064208984375,40199,103,0.2425495833158493,,,
0.15766271948814392,40249,103,0.1746625304222107,,,
0.15449857711791992,40299,103,0.13417577743530273,,,
0.13580648601055145,40349,103,0.12726323306560516,,,
0.18075090646743774,40399,103,0.17427097260951996,,,
0.26243603229522705,40449,103,0.25173744559288025,,,
0.2556461691856384,40499,103,0.27933311462402344,,,
0.16396605968475342,40549,103,0.15103968977928162,,,
,40559,103,,0.8068000078201294,0.6573517918586731,0.6574118733406067
0.16474486887454987,40599,104,0.16546250879764557,,,
0.1502275913953781,40649,104,0.16076071560382843,,,
0.17289593815803528,40699,104,0.16420164704322815,,,
0.1587623506784439,40749,104,0.15659329295158386,,,
0.23119425773620605,40799,104,0.22345362603664398,,,
0.18645943701267242,40849,104,0.18313626945018768,,,
0.3374108672142029,40899,104,0.31256550550460815,,,
0.17288430035114288,40949,104,0.187250018119812,,,
,40949,104,,0.802299976348877,0.6598557829856873,0.6604967713356018
0.17256365716457367,40999,105,0.17217418551445007,,,
0.2077568620443344,41049,105,0.1901731789112091,,,
0.17535138130187988,41099,105,0.17365208268165588,,,
0.13686293363571167,41149,105,0.1460961103439331,,,
0.24428974092006683,41199,105,0.20597882568836212,,,
0.21690817177295685,41249,105,0.2131391018629074,,,
0.13162240386009216,41299,105,0.11374165117740631,,,
,41339,105,,0.8073999881744385,0.6600160002708435,0.6594350934028625
0.48960310220718384,41349,106,0.497681200504303,,,
0.12494958937168121,41399,106,0.1380424052476883,,,
0.18482597172260284,41449,106,0.18732555210590363,,,
0.2008114606142044,41499,106,0.2408943772315979,,,
0.19440330564975739,41549,106,0.19179487228393555,,,
0.12605299055576324,41599,106,0.12546983361244202,,,
0.24101559817790985,41649,106,0.22841188311576843,,,
0.1496155709028244,41699,106,0.15465351939201355,,,
,41729,106,,0.8065000176429749,0.6612980961799622,0.6604567170143127
0.16698013246059418,41749,107,0.1929623931646347,,,
0.16126318275928497,41799,107,0.16093435883522034,,,
0.1829223483800888,41849,107,0.19423088431358337,,,
0.2553449869155884,41899,107,0.2522324025630951,,,
0.16004496812820435,41949,107,0.15660731494426727,,,
0.26911041140556335,41999,107,0.2602946162223816,,,
0.22218385338783264,42049,107,0.22744373977184296,,,
0.2136349380016327,42099,107,0.21104806661605835,,,
,42119,107,,0.8112000226974487,0.6644631624221802,0.663201093673706
0.1503664255142212,42149,108,0.15187004208564758,,,
0.19508503377437592,42199,108,0.1670953780412674,,,
0.20303864777088165,42249,108,0.21445180475711823,,,
0.1407058835029602,42299,108,0.11929579079151154,,,
0.1829034388065338,42349,108,0.18099968135356903,,,
0.2470167875289917,42399,108,0.24195662140846252,,,
0.17486482858657837,42449,108,0.16392426192760468,,,
0.14074605703353882,42499,108,0.13407281041145325,,,
,42509,108,,0.8112000226974487,0.6600360870361328,0.664963960647583
0.15056844055652618,42549,109,0.14118653535842896,,,
0.25998908281326294,42599,109,0.2542506456375122,,,
0.15121203660964966,42649,109,0.13560792803764343,,,
0.367906391620636,42699,109,0.33409082889556885,,,
0.2142503261566162,42749,109,0.21261350810527802,,,
0.25702252984046936,42799,109,0.2529149651527405,,,
0.19144771993160248,42849,109,0.1976272612810135,,,
0.245187908411026,42899,109,0.2511194944381714,,,
,42899,109,,0.8027999997138977,0.6624799966812134,0.6671274304389954
0.21892154216766357,42949,110,0.21435780823230743,,,
0.2549746632575989,42999,110,0.2530779242515564,,,
0.22617597877979279,43049,110,0.2531110346317291,,,
0.2132902443408966,43099,110,0.20087924599647522,,,
0.3163439631462097,43149,110,0.279850572347641,,,
0.15341636538505554,43199,110,0.19064724445343018,,,
0.12997369468212128,43249,110,0.11588793247938156,,,
,43289,110,,0.8022000193595886,0.6655648946762085,0.6621394157409668
0.27866554260253906,43299,111,0.2575208842754364,,,
0.11225392669439316,43349,111,0.11924463510513306,,,
0.16240820288658142,43399,111,0.1715357005596161,,,
0.15201596915721893,43449,111,0.14864592254161835,,,
0.40705224871635437,43499,111,0.3815383315086365,,,
0.19037199020385742,43549,111,0.18326818943023682,,,
0.18684907257556915,43599,111,0.2026192992925644,,,
0.15592089295387268,43649,111,0.1607712358236313,,,
,43679,111,,0.8054999709129333,0.6683694124221802,0.6669871807098389
0.21297037601470947,43699,112,0.21671870350837708,,,
0.2803303897380829,43749,112,0.2699609100818634,,,
0.16942563652992249,43799,112,0.17419984936714172,,,
0.24426066875457764,43849,112,0.24504074454307556,,,
0.27975955605506897,43899,112,0.27908825874328613,,,
0.24736270308494568,43949,112,0.2254171520471573,,,
0.2179677039384842,43999,112,0.23529233038425446,,,
0.22104446589946747,44049,112,0.20770013332366943,,,
,44069,112,,0.8062999844551086,0.6684294939041138,0.6670072078704834
0.2517874240875244,44099,113,0.2686398923397064,,,
0.2213437259197235,44149,113,0.22408157587051392,,,
0.33911749720573425,44199,113,0.2967093884944916,,,
0.15223604440689087,44249,113,0.15862011909484863,,,
0.4116314947605133,44299,113,0.36062997579574585,,,
0.23240093886852264,44349,113,0.20068028569221497,,,
0.19431078433990479,44399,113,0.19551126658916473,,,
0.30709025263786316,44449,113,0.2856019139289856,,,
,44459,113,,0.8102999925613403,0.6708333492279053,0.6675881147384644
0.20395112037658691,44499,114,0.22458170354366302,,,
0.16891144216060638,44549,114,0.16283051669597626,,,
0.1917320340871811,44599,114,0.17249128222465515,,,
0.22316649556159973,44649,114,0.2305266559123993,,,
0.3231339454650879,44699,114,0.3407825231552124,,,
0.21481838822364807,44749,114,0.21532514691352844,,,
0.21727927029132843,44799,114,0.24204955995082855,,,
0.1498345136642456,44849,114,0.15291228890419006,,,
,44849,114,,0.8130000233650208,0.6728765964508057,0.6722956895828247
0.218142569065094,44899,115,0.22006122767925262,,,
0.17015574872493744,44949,115,0.14805038273334503,,,
0.13688057661056519,44999,115,0.13383693993091583,,,
0.13735786080360413,45049,115,0.12069220095872879,,,
0.20483389496803284,45099,115,0.2064521759748459,,,
0.20003505051136017,45149,115,0.21789021790027618,,,
0.20554068684577942,45199,115,0.21785560250282288,,,
,45239,115,,0.8077999949455261,0.6731169819831848,0.6726362109184265
0.49626070261001587,45249,116,0.5088624358177185,,,
0.1787741482257843,45299,116,0.17503295838832855,,,
0.19727720320224762,45349,116,0.20896919071674347,,,
0.22490721940994263,45399,116,0.2550770938396454,,,
0.14002558588981628,45449,116,0.13664200901985168,,,
0.22917570173740387,45499,116,0.23796603083610535,,,
0.27661776542663574,45549,116,0.21918699145317078,,,
0.13740910589694977,45599,116,0.14109283685684204,,,
,45629,116,,0.8065999746322632,0.6758813858032227,0.6722355484962463
0.2962574362754822,45649,117,0.2850278317928314,,,
0.26254943013191223,45699,117,0.2733572721481323,,,
0.4999898076057434,45749,117,0.45961087942123413,,,
0.17923861742019653,45799,117,0.18133988976478577,,,
0.1768862009048462,45849,117,0.2027120590209961,,,
0.2647815942764282,45899,117,0.2434195727109909,,,
0.18350498378276825,45949,117,0.17654290795326233,,,
0.19550810754299164,45999,117,0.20886683464050293,,,
,46019,117,,0.7893999814987183,0.6739783883094788,0.6691105961799622
0.16563519835472107,46049,118,0.17096565663814545,,,
