train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc,mix_match_loss
0.9912567734718323,11,3449,,,,,
1.0724254846572876,11,3499,,,,,
1.0110708475112915,11,3549,,,,,
1.035268783569336,11,3599,,,,,
1.1116468906402588,11,3649,,,,,
0.9881576299667358,11,3699,,,,,
,11,3743,1.0887356996536255,0.6858999729156494,,,
,11,3743,,,0.7278395295143127,0.7785000205039978,
0.896193265914917,12,3749,,,,,
0.8894204497337341,12,3799,,,,,
0.897057831287384,12,3849,,,,,
1.0041708946228027,12,3899,,,,,
1.0301870107650757,12,3949,,,,,
0.8007436394691467,12,3999,,,,,
0.9007149934768677,12,4049,,,,,
,12,4055,1.0575066804885864,0.6898000240325928,,,
,12,4055,,,0.7353265285491943,0.7822999954223633,
0.8574484586715698,13,4099,,,,,
0.7760535478591919,13,4149,,,,,
1.0132943391799927,13,4199,,,,,
0.938997745513916,13,4249,,,,,
0.9741358160972595,13,4299,,,,,
0.848832368850708,13,4349,,,,,
,13,4367,1.0122300386428833,0.7046999931335449,,,
,13,4367,,,0.7423127293586731,0.8011000156402588,
0.770377516746521,14,4399,,,,,
1.0992577075958252,14,4449,,,,,
1.1280370950698853,14,4499,,,,,
0.8507553935050964,14,4549,,,,,
0.8903447389602661,14,4599,,,,,
0.7982452511787415,14,4649,,,,,
,14,4679,1.0767853260040283,0.6854000091552734,,,
,14,4679,,,0.7476462125778198,0.7720000147819519,
0.8304126858711243,15,4699,,,,,
0.8299181461334229,15,4749,,,,,
0.9595656394958496,15,4799,,,,,
0.8700488209724426,15,4849,,,,,
0.7781393527984619,15,4899,,,,,
0.9097872376441956,15,4949,,,,,
,15,4991,0.9862678647041321,0.7192999720573425,,,
,15,4991,,,0.7548327445983887,0.8138999938964844,
0.8548246622085571,16,4999,,,,,
0.9803468585014343,16,5049,,,,,
0.9215037226676941,16,5099,,,,,
0.8300752639770508,16,5149,,,,,
0.8989903926849365,16,5199,,,,,
0.8851118087768555,16,5249,,,,,
0.8019589781761169,16,5299,,,,,
,16,5303,0.977174699306488,0.7226999998092651,,,
,16,5303,,,0.7551582455635071,0.8183000087738037,
0.6647091507911682,17,5349,,,,,
0.8437439203262329,17,5399,,,,,
0.5825461149215698,17,5449,,,,,
0.8047351837158203,17,5499,,,,,
0.856010377407074,17,5549,,,,,
1.0042067766189575,17,5599,,,,,
,17,5615,0.9606180787086487,0.7272999882698059,,,
,17,5615,,,0.7601913213729858,0.8295000195503235,
0.8556174039840698,18,5649,,,,,
0.7264785766601562,18,5699,,,,,
0.87947016954422,18,5749,,,,,
0.8507505655288696,18,5799,,,,,
0.9360439777374268,18,5849,,,,,
0.8616945147514343,18,5899,,,,,
,18,5927,0.9755191206932068,0.7233999967575073,,,
,18,5927,,,0.7642728090286255,0.8237000107765198,
0.7224448919296265,19,5949,,,,,
0.8943743705749512,19,5999,,,,,
0.8891952633857727,19,6049,,,,,
0.8243499398231506,19,6099,,,,,
0.750842809677124,19,6149,,,,,
0.8224907517433167,19,6199,,,,,
,19,6239,0.9974197149276733,0.7103999853134155,,,
,19,6239,,,0.7670272588729858,0.8015000224113464,
,20,6249,,,,,3.354327917098999
,20,6299,,,,,2.3714301586151123
,20,6349,,,,,2.3191275596618652
,20,6399,,,,,2.324763298034668
,20,6449,,,,,2.360347270965576
,20,6499,,,,,2.273949384689331
,20,6549,,,,,2.3227720260620117
,20,6555,2.303524971008301,0.09459999948740005,,,
1.071821689605713,20,6555,,,0.7525490522384644,0.10000000149011612,
,21,6599,,,,,0.0
,21,6649,,,,,0.0
,21,6699,,,,,0.0
,21,6749,,,,,0.0
,21,6799,,,,,0.0
,21,6849,,,,,0.0
,21,6899,,,,,0.0
,21,6949,,,,,0.0
,21,6999,,,,,0.0
,21,7049,,,,,0.0
,21,7099,,,,,0.0
,21,7121,67.5944595336914,0.09459999948740005,,,
,21,7121,,,,0.10000000149011612,
,22,7149,,,,,0.0
,22,7199,,,,,0.0
,22,7249,,,,,0.0
,22,7299,,,,,0.0
,22,7349,,,,,0.0
,22,7399,,,,,0.0
,22,7449,,,,,0.0
,22,7499,,,,,0.0
,22,7549,,,,,0.0
,22,7599,,,,,0.0
,22,7649,,,,,0.0
,22,7687,49.98649215698242,0.09459999948740005,,,
,22,7687,,,,0.10000000149011612,
,23,7699,,,,,0.0
,23,7749,,,,,0.0
,23,7799,,,,,2.802596928649634e-45
,23,7849,,,,,3.5032461608120427e-44
,23,7899,,,,,4.6382979169151445e-43
,23,7949,,,,,5.523918546368429e-42
,23,7999,,,,,6.142591818367836e-41
,23,8049,,,,,6.372348714578533e-40
,23,8099,,,,,6.182248564908228e-39
,23,8149,,,,,5.618380636367951e-38
,23,8199,,,,,4.796059909560655e-37
,23,8249,,,,,3.849480330623944e-36
,23,8253,37.476768493652344,0.09459999948740005,,,
,23,8253,,,,0.10000000149011612,
,24,8299,,,,,2.431547946818067e-35
,24,8349,,,,,1.7432768337517946e-34
,24,8399,,,,,1.182925036322919e-33
,24,8449,,,,,7.603415579277247e-33
,24,8499,,,,,4.6335718605317487e-32
,24,8549,,,,,2.6854579867557946e-31
,24,8599,,,,,1.4799376075722611e-30
,24,8649,,,,,7.777524271820123e-30
,24,8699,,,,,3.903278908097519e-29
,24,8749,,,,,1.8743464386098757e-28
,24,8799,,,,,8.626118887323933e-28
,24,8819,28.474374771118164,0.09459999948740005,,,
,24,8819,,,,0.10000000149011612,
,25,8849,,,,,3.278676944677587e-27
,25,8899,,,,,1.3936509789700158e-26
,25,8949,,,,,5.697419081764077e-26
,25,8999,,,,,2.2430214599260053e-25
,25,9049,,,,,8.51171351794996e-25
,25,9099,,,,,3.1175777057877597e-24
,25,9149,,,,,1.1028349607914836e-23
,25,9199,,,,,3.7712057243054987e-23
,25,9249,,,,,1.2479119401790918e-22
,25,9299,,,,,4.001448347901821e-22
,25,9349,,,,,1.2447461719466802e-21
,25,9385,21.915529251098633,0.09459999948740005,,,
,25,9385,,,,0.10000000149011612,
,26,9399,,,,,3.3135156952899784e-21
,26,9449,,,,,9.747217649544282e-21
,26,9499,,,,,2.7884009648743943e-20
,26,9549,,,,,7.768988880553434e-20
,26,9599,,,,,2.1094059462746056e-19
,26,9649,,,,,5.585290483044202e-19
,26,9699,,,,,1.44328168998508e-18
,26,9749,,,,,3.641663060355011e-18
,26,9799,,,,,8.979643600845991e-18
,26,9849,,,,,2.1649935484332077e-17
,26,9899,,,,,5.109653131545417e-17
,26,9949,,,,,1.180863851890491e-16
,26,9951,17.061922073364258,0.09459999948740005,,,
,26,9951,,,,0.10000000149011612,
,27,9999,,,,,2.3977366625555386e-16
,27,10049,,,,,1.1920928955078125e-07
,27,10099,,,,,2.384185791015625e-07
,27,10149,,,,,2.384185791015625e-07
,27,10199,,,,,3.5762786865234375e-07
,27,10249,,,,,5.960465045973251e-07
,27,10299,,,,,8.344650836988876e-07
,27,10349,,,,,1.0728836059570312e-06
,27,10399,,,,,1.5497205367864808e-06
,27,10449,,,,,2.1457660750456853e-06
,27,10499,,,,,2.86102044810832e-06
,27,10517,13.475414276123047,0.09459999948740005,,,
,27,10517,,,,0.10000000149011612,
,28,10549,,,,,3.814694082393544e-06
,28,10599,,,,,5.006783339922549e-06
,28,10649,,,,,6.556505013577407e-06
,28,10699,,,,,8.463848644169047e-06
,28,10749,,,,,1.0609604032651987e-05
,28,10799,,,,,1.3112989108776674e-05
,28,10849,,,,,1.5854793673497625e-05
,28,10899,,,,,1.9073426301474683e-05
,28,10949,,,,,2.2411264581023715e-05
,28,10999,,,,,2.587202106951736e-05
,28,11049,,,,,2.944456718978472e-05
,28,11083,11.388688087463379,0.09459999948740005,,,
,28,11083,,,,0.10000000149011612,
,29,11099,,,,,3.290156746516004e-05
,29,11149,,,,,3.6120181903243065e-05
,29,11199,,,,,3.92195834137965e-05
,29,11249,,,,,4.1961364331655204e-05
,29,11299,,,,,4.434555012267083e-05
,29,11349,,,,,4.6610501158284023e-05
,29,11399,,,,,4.839862231165171e-05
,29,11449,,,,,4.994832488591783e-05
,29,11499,,,,,5.125963070895523e-05
,29,11549,,,,,5.2451705414569005e-05
,29,11599,,,,,5.316699389368296e-05
,29,11649,,,,,5.400142617872916e-05
,29,11649,10.904351234436035,0.09459999948740005,,,
,29,11649,,,,0.10000000149011612,
,30,11699,,,,,5.459740350488573e-05
,30,11749,,,,,5.5169264669530094e-05
,30,11799,,,,,5.5551136028952897e-05
,30,11849,,,,,5.590877481154166e-05
,30,11899,,,,,5.614716064883396e-05
,30,11949,,,,,5.638560469378717e-05
,30,11999,,,,,5.6624034186825156e-05
,30,12049,,,,,5.662405237671919e-05
,30,12099,,,,,5.675539068761282e-05
,30,12149,,,,,5.686251097358763e-05
,30,12199,,,,,5.686252916348167e-05
,30,12215,10.85250186920166,0.09459999948740005,,,
,30,12215,,,,0.10000000149011612,
,31,12249,,,,,5.698167296941392e-05
,31,12299,,,,,5.698168752132915e-05
,31,12349,,,,,5.6981705711223185e-05
,31,12399,,,,,5.698172390111722e-05
,31,12449,,,,,5.6981742091011256e-05
,31,12499,,,,,5.698176028090529e-05
,31,12549,,,,,5.698177847079933e-05
,31,12599,,,,,5.6862583733163774e-05
,31,12649,,,,,5.674338899552822e-05
,31,12699,,,,,5.6743407185422257e-05
,31,12749,,,,,5.66242088098079e-05
,31,12781,10.854838371276855,0.09459999948740005,,,
,31,12781,,,,0.10000000149011612,
,32,12799,,,,,5.6624136050231755e-05
,32,12849,,,,,5.662415424012579e-05
,32,12899,,,,,5.638576112687588e-05
,32,12949,,,,,5.638577931676991e-05
,32,12999,,,,,5.638579386868514e-05
,32,13049,,,,,5.6266602769028395e-05
,32,13099,,,,,5.6266617320943624e-05
,32,13149,,,,,5.626663551083766e-05
,32,13199,,,,,5.6266653700731695e-05
,32,13249,,,,,5.6147455325117335e-05
,32,13299,,,,,5.614747351501137e-05
,32,13347,10.861429214477539,0.09459999948740005,,,
,32,13347,,,,0.10000000149011612,
,33,13349,,,,,5.6028246035566553e-05
,33,13399,,,,,5.602826058748178e-05
,33,13449,,,,,5.590906221186742e-05
,33,13499,,,,,5.590908040176146e-05
,33,13549,,,,,5.590909859165549e-05
,33,13599,,,,,5.578990021604113e-05
,33,13649,,,,,5.567070547840558e-05
,33,13699,,,,,5.5551525292685255e-05
,33,13749,,,,,5.554409290198237e-05
,33,13799,,,,,5.543234510696493e-05
,33,13849,,,,,5.543235965888016e-05
,33,13899,,,,,5.5432377848774195e-05
,33,13913,10.868412971496582,0.09459999948740005,,,
,33,13913,,,,0.10000000149011612,
,34,13949,,,,,5.543230872717686e-05
,34,13999,,,,,5.531311398954131e-05
,34,14049,,,,,5.519391561392695e-05
,34,14099,,,,,5.5193930165842175e-05
,34,14149,,,,,5.519394835573621e-05
,34,14199,,,,,5.507474998012185e-05
,34,14249,,,,,5.507476453203708e-05
,34,14299,,,,,5.483635686687194e-05
,34,14349,,,,,5.4836375056765974e-05
,34,14399,,,,,5.48363896086812e-05
,34,14449,,,,,5.471719487104565e-05
,34,14479,10.878783226013184,0.09459999948740005,,,
,34,14479,,,,0.10000000149011612,
,35,14499,,,,,5.4717125749448314e-05
,35,14549,,,,,5.471714393934235e-05
,35,14599,,,,,5.459794192574918e-05
,35,14649,,,,,5.447874355013482e-05
,35,14699,,,,,5.447876174002886e-05
,35,14749,,,,,5.4478776291944087e-05
,35,14799,,,,,5.4478790843859315e-05
,35,14849,,,,,5.4478790843859315e-05
,35,14899,,,,,5.4359592468244955e-05
,35,14949,,,,,5.4240383178694174e-05
,35,14999,,,,,5.4240383178694174e-05
,35,15045,10.885675430297852,0.09459999948740005,,,
,35,15045,,,,0.10000000149011612,
,36,15049,,,,,5.4240383178694174e-05
,36,15099,,,,,5.4240383178694174e-05
,36,15149,,,,,5.412116661318578e-05
,36,15199,,,,,5.412116661318578e-05
,36,15249,,,,,5.412116661318578e-05
,36,15299,,,,,5.412116661318578e-05
,36,15349,,,,,5.400195004767738e-05
,36,15399,,,,,5.400195004767738e-05
,36,15449,,,,,5.388278441387229e-05
,36,15499,,,,,5.388278441387229e-05
,36,15549,,,,,5.388278441387229e-05
,36,15599,,,,,5.388278441387229e-05
,36,15611,10.892054557800293,0.09459999948740005,,,
,36,15611,,,,0.10000000149011612,
,37,15649,,,,,5.388278441387229e-05
,37,15699,,,,,5.376356784836389e-05
,37,15749,,,,,5.364435855881311e-05
,37,15799,,,,,5.364435855881311e-05
,37,15849,,,,,5.364435855881311e-05
,37,15899,,,,,5.3525141993304715e-05
,37,15949,,,,,5.3525141993304715e-05
,37,15999,,,,,5.3525141993304715e-05
,37,16049,,,,,5.3525141993304715e-05
,37,16099,,,,,5.328672705218196e-05
,37,16149,,,,,5.328672705218196e-05
,37,16177,10.898401260375977,0.09459999948740005,,,
,37,16177,,,,0.10000000149011612,
,38,16199,,,,,5.328672705218196e-05
,38,16249,,,,,5.328672705218196e-05
,38,16299,,,,,5.328672705218196e-05
,38,16349,,,,,5.328672705218196e-05
,38,16399,,,,,5.316751412465237e-05
,38,16449,,,,,5.316751412465237e-05
,38,16499,,,,,5.3048297559143975e-05
,38,16549,,,,,5.3048297559143975e-05
,38,16599,,,,,5.3048297559143975e-05
,38,16649,,,,,5.3048297559143975e-05
,38,16699,,,,,5.292908099363558e-05
,38,16743,10.907349586486816,0.09459999948740005,,,
,38,16743,,,,0.10000000149011612,
,39,16749,,,,,5.28098717040848e-05
,39,16799,,,,,5.28098717040848e-05
,39,16849,,,,,5.26906551385764e-05
,39,16899,,,,,5.26906551385764e-05
,39,16949,,,,,5.257143857306801e-05
,39,16999,,,,,5.245222564553842e-05
,39,17049,,,,,5.245222564553842e-05
,39,17099,,,,,5.245222564553842e-05
,39,17149,,,,,5.233301271800883e-05
,39,17199,,,,,5.221381434239447e-05
,39,17249,,,,,5.221381434239447e-05
,39,17299,,,,,5.2094597776886076e-05
,39,17309,10.920256614685059,0.09459999948740005,,,
,39,17309,,,,0.10000000149011612,
,40,17349,,,,,5.1975388487335294e-05
,40,17399,,,,,5.1975388487335294e-05
,40,17449,,,,,5.173695899429731e-05
,40,17499,,,,,5.173695899429731e-05
,40,17549,,,,,5.173695899429731e-05
,40,17599,,,,,5.161778972251341e-05
,40,17649,,,,,5.149857315700501e-05
,40,17699,,,,,5.149857315700501e-05
,40,17749,,,,,5.1379360229475424e-05
,40,17799,,,,,5.1379360229475424e-05
,40,17849,,,,,5.126014366396703e-05
,40,17875,10.935867309570312,0.09459999948740005,,,
,40,17875,,,,0.10000000149011612,
,41,17899,,,,,5.114095256431028e-05
,41,17949,,,,,5.114095256431028e-05
,41,17999,,,,,5.1140948926331475e-05
,41,18049,,,,,5.09025230712723e-05
,41,18099,,,,,5.07833065057639e-05
,41,18149,,,,,5.07833065057639e-05
,41,18199,,,,,5.066408994025551e-05
,41,18249,,,,,5.066408994025551e-05
,41,18299,,,,,5.066408994025551e-05
,41,18349,,,,,5.0544880650704727e-05
,41,18399,,,,,5.042566772317514e-05
,41,18441,10.949012756347656,0.09459999948740005,,,
,41,18441,,,,0.10000000149011612,
,42,18449,,,,,5.042566772317514e-05
,42,18499,,,,,5.042566408519633e-05
,42,18549,,,,,5.0187238230137154e-05
,42,18599,,,,,5.0187238230137154e-05
,42,18649,,,,,5.0187238230137154e-05
,42,18699,,,,,5.006802166462876e-05
,42,18749,,,,,4.9948826926993206e-05
,42,18799,,,,,4.982961036148481e-05
,42,18849,,,,,4.982961036148481e-05
,42,18899,,,,,4.947201523464173e-05
,42,18949,,,,,4.947201523464173e-05
,42,18999,,,,,4.947201523464173e-05
,42,19007,10.966911315917969,0.09459999948740005,,,
,42,19007,,,,0.10000000149011612,
,43,19049,,,,,4.935280230711214e-05
,43,19099,,,,,4.923358574160375e-05
,43,19149,,,,,4.911437281407416e-05
,43,19199,,,,,4.911437281407416e-05
,43,19249,,,,,4.899515988654457e-05
,43,19299,,,,,4.887596151093021e-05
,43,19349,,,,,4.8756744945421815e-05
,43,19399,,,,,4.8756744945421815e-05
,43,19449,,,,,4.8637532017892227e-05
,43,19499,,,,,4.839910616283305e-05
,43,19549,,,,,4.839910616283305e-05
,43,19573,10.988093376159668,0.09459999948740005,,,
,43,19573,,,,0.10000000149011612,
,44,19599,,,,,4.827989323530346e-05
,44,19649,,,,,4.816068030777387e-05
,44,19699,,,,,4.8041467380244285e-05
,44,19749,,,,,4.804146374226548e-05
,44,19799,,,,,4.780304152518511e-05
,44,19849,,,,,4.780304152518511e-05
,44,19899,,,,,4.756463022204116e-05
,44,19949,,,,,4.756463022204116e-05
,44,19999,,,,,4.7326200729003176e-05
,44,20049,,,,,4.7206991439452395e-05
,44,20099,,,,,4.7087774873944e-05
,44,20139,11.012473106384277,0.09459999948740005,,,
,44,20139,,,,0.10000000149011612,
,45,20149,,,,,4.7087774873944e-05
,45,20199,,,,,4.6849385398672894e-05
,45,20249,,,,,4.6849385398672894e-05
,45,20299,,,,,4.673017610912211e-05
,45,20349,,,,,4.649174661608413e-05
,45,20399,,,,,4.649174661608413e-05
,45,20449,,,,,4.613412238541059e-05
,45,20499,,,,,4.613412238541059e-05
,45,20549,,,,,4.6014909457881004e-05
,45,20599,,,,,4.5895696530351415e-05
,45,20649,,,,,4.577648360282183e-05
,45,20699,,,,,4.553805774776265e-05
,45,20705,11.0415620803833,0.09459999948740005,,,
,45,20705,,,,0.10000000149011612,
,46,20749,,,,,4.553805774776265e-05
,46,20799,,,,,4.5299631892703474e-05
,46,20849,,,,,4.5061220589559525e-05
,46,20899,,,,,4.494200766202994e-05
,46,20949,,,,,4.4822798372479156e-05
,46,20999,,,,,4.470358180697076e-05
,46,21049,,,,,4.458436887944117e-05
,46,21099,,,,,4.446518869372085e-05
,46,21149,,,,,4.422676283866167e-05
,46,21199,,,,,4.410755354911089e-05
,46,21249,,,,,4.386914588394575e-05
,46,21271,11.075944900512695,0.09459999948740005,,,
,46,21271,,,,0.10000000149011612,
,47,21299,,,,,4.374992931843735e-05
,47,21349,,,,,4.3630716390907764e-05
,47,21399,,,,,4.351150710135698e-05
,47,21449,,,,,4.3273077608319e-05
,47,21499,,,,,4.315386468078941e-05
,47,21549,,,,,4.2915438825730234e-05
,47,21599,,,,,4.2796225898200646e-05
,47,21649,,,,,4.2557803681120276e-05
,47,21699,,,,,4.2557803681120276e-05
,47,21749,,,,,4.2319396015955135e-05
,47,21799,,,,,4.220017945044674e-05
,47,21837,11.11536979675293,0.09459999948740005,,,
,47,21837,,,,0.10000000149011612,
,48,21849,,,,,4.184254430583678e-05
,48,21899,,,,,4.1842540667857975e-05
,48,21949,,,,,4.160414755460806e-05
,48,21999,,,,,4.1484934627078474e-05
,48,22049,,,,,4.1246512409998104e-05
,48,22099,,,,,4.112731767236255e-05
,48,22149,,,,,4.088888817932457e-05
,48,22199,,,,,4.0650469600223005e-05
,48,22249,,,,,4.053125303471461e-05
,48,22299,,,,,4.041204010718502e-05
,48,22349,,,,,4.029283081763424e-05
,48,22399,,,,,3.993519567302428e-05
,48,22403,11.159697532653809,0.09459999948740005,,,
,48,22403,,,,0.10000000149011612,
,49,22449,,,,,3.9815979107515886e-05
,49,22499,,,,,3.9577571442350745e-05
,49,22549,,,,,3.9577571442350745e-05
,49,22599,,,,,3.933914558729157e-05
,49,22649,,,,,3.9100727008190006e-05
,49,22699,,,,,3.8862319343024865e-05
,49,22749,,,,,3.8623897125944495e-05
,49,22799,,,,,3.8623897125944495e-05
,49,22849,,,,,3.8385474908864126e-05
,49,22899,,,,,3.826626198133454e-05
,49,22949,,,,,3.80278579541482e-05
,49,22969,11.207046508789062,0.09459999948740005,,,
,49,22969,,,,0.10000000149011612,
,50,22999,,,,,3.7789435737067834e-05
,50,23049,,,,,3.7670222809538245e-05
,50,23099,,,,,3.755100624402985e-05
,50,23149,,,,,3.731258766492829e-05
,50,23199,,,,,3.7074158171890303e-05
,50,23249,,,,,3.6954945244360715e-05
,50,23299,,,,,3.6597313737729564e-05
,50,23349,,,,,3.6597313737729564e-05
,50,23399,,,,,3.635890607256442e-05
,50,23449,,,,,3.623970042099245e-05
,50,23499,,,,,3.600127456593327e-05
,50,23535,11.257369995117188,0.09459999948740005,,,
,50,23535,,,,0.10000000149011612,
,51,23549,,,,,3.5882061638403684e-05
,51,23599,,,,,3.564365397323854e-05
,51,23649,,,,,3.5524441045708954e-05
,51,23699,,,,,3.5286018828628585e-05
,51,23749,,,,,3.5166805901098996e-05
,51,23799,,,,,3.504759297356941e-05
,51,23849,,,,,3.4809188946383074e-05
,51,23899,,,,,3.457077400526032e-05
,51,23949,,,,,3.4332344512222335e-05
,51,23999,,,,,3.4332344512222335e-05
,51,24049,,,,,3.4093922295141965e-05
,51,24099,,,,,3.397470936761238e-05
,51,24101,11.307595252990723,0.09459999948740005,,,
,51,24101,,,,0.10000000149011612,
,52,24149,,,,,3.37362835125532e-05
,52,24199,,,,,3.3617077860981226e-05
,52,24249,,,,,3.337865200592205e-05
,52,24299,,,,,3.325943907839246e-05
,52,24349,,,,,3.314025161671452e-05
,52,24399,,,,,3.302103505120613e-05
,52,24449,,,,,3.2901825761655346e-05
,52,24499,,,,,3.2544197893003e-05
,52,24549,,,,,3.2544197893003e-05
,52,24599,,,,,3.230577567592263e-05
,52,24649,,,,,3.2186562748393044e-05
,52,24667,11.356719017028809,0.09459999948740005,,,
,52,24667,,,,0.10000000149011612,
,53,24699,,,,,3.206735345884226e-05
,53,24749,,,,,3.1948140531312674e-05
,53,24799,,,,,3.170972195221111e-05
,53,24849,,,,,3.1471321563003585e-05
,53,24899,,,,,3.1352108635473996e-05
,53,24949,,,,,3.123289570794441e-05
,53,24999,,,,,3.123289570794441e-05
,53,25049,,,,,3.099448076682165e-05
,53,25099,,,,,3.0875267839292064e-05
,53,25149,,,,,3.075605127378367e-05
,53,25199,,,,,3.063683834625408e-05
,53,25233,11.404182434082031,0.09459999948740005,,,
,53,25233,,,,0.10000000149011612,
,54,25249,,,,,3.0398417948163114e-05
,54,25299,,,,,3.0279205020633526e-05
,54,25349,,,,,3.015999391209334e-05
,54,25399,,,,,3.0040780984563753e-05
,54,25449,,,,,2.992157533299178e-05
,54,25499,,,,,2.9921573514002375e-05
,54,25549,,,,,2.9683151296922006e-05
,54,25599,,,,,2.9683151296922006e-05
,54,25649,,,,,2.9444754545693286e-05
,54,25699,,,,,2.9206332328612916e-05
,54,25749,,,,,2.9206332328612916e-05
,54,25799,,,,,2.9087117582093924e-05
,54,25799,11.44735336303711,0.09459999948740005,,,
,54,25799,,,,0.10000000149011612,
,55,25849,,,,,2.896791193052195e-05
,55,25899,,,,,2.8848699002992362e-05
,55,25949,,,,,2.8729487894452177e-05
,55,25999,,,,,2.861027496692259e-05
,55,26049,,,,,2.861027496692259e-05
,55,26099,,,,,2.8252641641302034e-05
,55,26149,,,,,2.8252641641302034e-05
,55,26199,,,,,2.8133428713772446e-05
,55,26249,,,,,2.8133428713772446e-05
,55,26299,,,,,2.7895011953660287e-05
,55,26349,,,,,2.7895011953660287e-05
,55,26365,11.486817359924316,0.09459999948740005,,,
,55,26365,,,,0.10000000149011612,
,56,26399,,,,,2.7775800845120102e-05
,56,26449,,,,,2.7656587917590514e-05
,56,26499,,,,,2.7537400455912575e-05
,56,26549,,,,,2.753739863692317e-05
,56,26599,,,,,2.717976713029202e-05
,56,26649,,,,,2.717976713029202e-05
,56,26699,,,,,2.717976713029202e-05
,56,26749,,,,,2.7060554202762432e-05
,56,26799,,,,,2.6941348551190458e-05
,56,26849,,,,,2.6941348551190458e-05
,56,26899,,,,,2.6822137442650273e-05
,56,26931,11.522180557250977,0.09459999948740005,,,
,56,26931,,,,0.10000000149011612,
,57,26949,,,,,2.6822137442650273e-05
,57,26999,,,,,2.65837134065805e-05
,57,27049,,,,,2.65837134065805e-05
,57,27099,,,,,2.6464500479050912e-05
,57,27149,,,,,2.634529118950013e-05
,57,27199,,,,,2.6226078261970542e-05
,57,27249,,,,,2.6106867153430358e-05
,57,27299,,,,,2.6106867153430358e-05
,57,27349,,,,,2.6106867153430358e-05
