epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,2.154935359954834,49,,,,
0,2.190589189529419,99,,,,
0,2.5346851348876953,149,,,,
0,2.8199949264526367,199,,,,
0,2.1029162406921387,249,,,,
0,2.101778984069824,299,,,,
0,,311,1.9761155843734741,0.26489999890327454,,
0,,311,,,0.19471153616905212,0.27877768874168396
1,2.0360820293426514,349,,,,
1,1.8729888200759888,399,,,,
1,1.857604742050171,449,,,,
1,1.785502314567566,499,,,,
1,1.9371227025985718,549,,,,
1,1.8830910921096802,599,,,,
1,,623,1.8360540866851807,0.3154999911785126,,
1,,623,,,0.28525641560554504,0.35858386754989624
2,1.7665914297103882,649,,,,
2,1.9908798933029175,699,,,,
2,1.7327640056610107,749,,,,
2,1.6771795749664307,799,,,,
2,1.8328098058700562,849,,,,
2,1.6721595525741577,899,,,,
2,,935,1.6981332302093506,0.3612000048160553,,
2,,935,,,0.3390675187110901,0.3876582384109497
3,1.5514670610427856,949,,,,
3,1.5905004739761353,999,,,,
3,1.6482800245285034,1049,,,,
3,1.4786633253097534,1099,,,,
3,1.5136960744857788,1149,,,,
3,1.7442976236343384,1199,,,,
3,,1247,1.5763332843780518,0.42100000381469727,,
3,,1247,,,0.3869691491127014,0.43769779801368713
4,1.6896600723266602,1249,,,,
4,1.447914719581604,1299,,,,
4,1.5451716184616089,1349,,,,
4,1.6041563749313354,1399,,,,
4,1.626671552658081,1449,,,,
4,1.6240605115890503,1499,,,,
4,1.322483777999878,1549,,,,
4,,1559,1.5434259176254272,0.4339999854564667,,
4,,1559,,,0.42222556471824646,0.46875
5,1.45721435546875,1599,,,,
5,1.5611515045166016,1649,,,,
5,1.439803957939148,1699,,,,
5,1.5503841638565063,1749,,,,
5,1.3253893852233887,1799,,,,
5,1.3722776174545288,1849,,,,
5,,1871,1.4645642042160034,0.47929999232292175,,
5,,1871,,,0.4672476053237915,0.518789529800415
6,1.2767311334609985,1899,,,,
6,1.4752135276794434,1949,,,,
6,1.2083085775375366,1999,,,,
6,1.4427257776260376,2049,,,,
6,1.4865094423294067,2099,,,,
6,1.325257420539856,2149,,,,
6,,2183,1.4174500703811646,0.4887999892234802,,
6,,2183,,,0.5005007982254028,0.5390625
7,1.3432350158691406,2199,,,,
7,1.2580232620239258,2249,,,,
7,1.4518002271652222,2299,,,,
7,1.3664313554763794,2349,,,,
7,1.3647675514221191,2399,,,,
7,1.4427094459533691,2449,,,,
7,,2495,1.2718663215637207,0.5564000010490417,,
7,,2495,,,0.5271183848381042,0.5711036324501038
8,1.3184014558792114,2499,,,,
8,1.1523433923721313,2549,,,,
8,1.1967830657958984,2599,,,,
8,1.1652019023895264,2649,,,,
8,1.1193708181381226,2699,,,,
8,1.362343668937683,2749,,,,
8,1.2196184396743774,2799,,,,
8,,2807,1.226306676864624,0.5906999707221985,,
8,,2807,,,0.556565523147583,0.6086827516555786
9,1.2912368774414062,2849,,,,
9,1.262722373008728,2899,,,,
9,1.1235584020614624,2949,,,,
9,1.2468315362930298,2999,,,,
9,1.202770471572876,3049,,,,
9,1.2024306058883667,3099,,,,
9,,3119,1.2186894416809082,0.5898000001907349,,
9,,3119,,,0.5711387991905212,0.6435917615890503
10,1.411751389503479,3149,,,,
10,1.11345374584198,3199,,,,
10,0.9498215913772583,3249,,,,
10,1.0981483459472656,3299,,,,
10,1.326643705368042,3349,,,,
10,1.0099486112594604,3399,,,,
10,,3431,1.2394239902496338,0.580299973487854,,
10,,3431,,,0.5878405570983887,0.6283623576164246
11,1.024643063545227,3449,,,,
11,1.139615774154663,3499,,,,
11,1.2796456813812256,3549,,,,
11,1.1935529708862305,3599,,,,
11,1.122309923171997,3649,,,,
11,1.1434701681137085,3699,,,,
11,,3743,1.1419211626052856,0.621399998664856,,
11,,3743,,,0.6038411259651184,0.6483386158943176
12,1.1406127214431763,3749,,,,
12,1.0393366813659668,3799,,,,
12,1.1116236448287964,3849,,,,
12,0.9840859174728394,3899,,,,
12,1.1304664611816406,3949,,,,
12,1.319582462310791,3999,,,,
12,0.9567463994026184,4049,,,,
12,,4055,1.3262083530426025,0.5781999826431274,,
12,,4055,,,0.6138321161270142,0.633999228477478
13,1.0683553218841553,4099,,,,
13,1.12427818775177,4149,,,,
13,1.0504659414291382,4199,,,,
13,1.2527258396148682,4249,,,,
13,1.271079659461975,4299,,,,
13,1.2533015012741089,4349,,,,
13,,4367,1.032569169998169,0.6632999777793884,,
13,,4367,,,0.6275540590286255,0.6773141026496887
14,0.9137932062149048,4399,,,,
14,1.1800214052200317,4449,,,,
14,0.870461106300354,4499,,,,
14,0.9988906383514404,4549,,,,
14,0.919109582901001,4599,,,,
14,0.8850357532501221,4649,,,,
14,,4679,1.070462942123413,0.6462000012397766,,
14,,4679,,,0.6435546875,0.6810719966888428
15,0.8654089570045471,4699,,,,
15,0.9202579855918884,4749,,,,
15,1.0816642045974731,4799,,,,
15,1.246098518371582,4849,,,,
15,1.0289618968963623,4899,,,,
15,1.0766637325286865,4949,,,,
15,,4991,1.048284888267517,0.6611999869346619,,
15,,4991,,,0.6472606062889099,0.6960047483444214
16,0.936598002910614,4999,,,,
16,0.8943271040916443,5049,,,,
16,0.9658333659172058,5099,,,,
16,1.013871431350708,5149,,,,
16,1.0255640745162964,5199,,,,
16,0.981490969657898,5249,,,,
16,0.9661546349525452,5299,,,,
16,,5303,1.098442554473877,0.6470999717712402,,
16,,5303,,,0.6569010615348816,0.697092592716217
17,0.8514853715896606,5349,,,,
17,0.8854461908340454,5399,,,,
17,0.9650853872299194,5449,,,,
17,1.0214470624923706,5499,,,,
17,0.9339995384216309,5549,,,,
17,0.8805264830589294,5599,,,,
17,,5615,1.1274313926696777,0.6381000280380249,,
