epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.758059501647949,,,,
0,99,2.528104543685913,,,,
0,149,2.4111647605895996,,,,
0,199,2.269598960876465,,,,
0,249,12.127740859985352,,,,
0,299,2.805018901824951,,,,
0,311,,0.10639999806880951,2.5086636543273926,,
0,311,,,,0.11779999732971191,0.11293069273233414
1,349,2.6153676509857178,,,,
1,399,2.4280571937561035,,,,
1,449,2.1417038440704346,,,,
1,499,2.1561615467071533,,,,
1,549,2.012145757675171,,,,
1,599,2.5019419193267822,,,,
1,623,,0.18119999766349792,6.632986068725586,,
1,623,,,,0.19699999690055847,0.16704227030277252
2,649,2.4186861515045166,,,,
2,699,2.2269091606140137,,,,
2,749,2.371330738067627,,,,
2,799,2.078680992126465,,,,
2,849,1.9806140661239624,,,,
2,899,2.001502513885498,,,,
2,935,,0.2671000063419342,1.9422436952590942,,
2,935,,,,0.2928999960422516,0.20385116338729858
3,949,2.064650774002075,,,,
3,999,1.9796937704086304,,,,
3,1049,1.8963706493377686,,,,
3,1099,1.8564140796661377,,,,
3,1149,1.7906924486160278,,,,
3,1199,1.8609788417816162,,,,
3,1247,,0.30550000071525574,1.8834779262542725,,
3,1247,,,,0.33730000257492065,0.2764423191547394
4,1249,1.805225133895874,,,,
4,1299,2.0044281482696533,,,,
4,1349,1.7923344373703003,,,,
4,1399,1.734108805656433,,,,
4,1449,1.7455143928527832,,,,
4,1499,1.7474761009216309,,,,
4,1549,1.7904036045074463,,,,
4,1559,,0.3422999978065491,1.8042194843292236,,
4,1559,,,,0.3781999945640564,0.33238181471824646
5,1599,1.6746731996536255,,,,
5,1649,1.7762999534606934,,,,
5,1699,1.6714457273483276,,,,
5,1749,1.7169536352157593,,,,
5,1799,1.8930920362472534,,,,
5,1849,1.6597768068313599,,,,
5,1871,,0.38609999418258667,1.750382423400879,,
5,1871,,,,0.42640000581741333,0.37424880266189575
6,1899,1.6844310760498047,,,,
6,1949,1.7089482545852661,,,,
6,1999,1.5072969198226929,,,,
6,2049,1.744982123374939,,,,
6,2099,1.6809552907943726,,,,
6,2149,1.5832178592681885,,,,
6,2183,,0.4415000081062317,1.6177226305007935,,
6,2183,,,,0.4828999936580658,0.4244290888309479
7,2199,1.557906150817871,,,,
7,2249,1.526776671409607,,,,
7,2299,1.513711929321289,,,,
7,2349,1.3401135206222534,,,,
7,2399,1.451381802558899,,,,
7,2449,1.4857474565505981,,,,
7,2495,,0.4697999954223633,1.545026183128357,,
7,2495,,,,0.521399974822998,0.4761618673801422
8,2499,1.3499242067337036,,,,
8,2549,1.3828331232070923,,,,
8,2599,1.3901784420013428,,,,
8,2649,1.2845112085342407,,,,
8,2699,1.383803367614746,,,,
8,2749,1.345018982887268,,,,
8,2799,1.3476805686950684,,,,
8,2807,,0.5209000110626221,1.4576739072799683,,
8,2807,,,,0.5806000232696533,0.5204827785491943
9,2849,1.3723032474517822,,,,
9,2899,1.3129661083221436,,,,
9,2949,1.386436939239502,,,,
9,2999,1.3197263479232788,,,,
9,3049,1.5273674726486206,,,,
9,3099,1.2874846458435059,,,,
9,3119,,0.5249999761581421,1.457395076751709,,
9,3119,,,,0.5837000012397766,0.55078125
10,3149,1.3457186222076416,,,,
10,3199,1.20464289188385,,,,
10,3249,1.318529486656189,,,,
10,3299,1.4010722637176514,,,,
10,3349,1.3798887729644775,,,,
10,3399,1.1868929862976074,,,,
10,3431,,0.49309998750686646,1.715091586112976,,
10,3431,,,,0.5353000164031982,0.5856370329856873
11,3449,0.8699730038642883,,,,
11,3499,0.9719252586364746,,,,
11,3549,0.9747426509857178,,,,
11,3599,0.7840576767921448,,,,
11,3649,0.8459736704826355,,,,
11,3699,1.0957218408584595,,,,
11,3743,,0.5954999923706055,1.3268299102783203,,
11,3743,,,,0.676800012588501,0.6056440472602844
12,3749,0.8809166550636292,,,,
12,3799,1.0113658905029297,,,,
12,3849,0.6523423194885254,,,,
12,3899,0.7140530943870544,,,,
12,3949,0.7367571592330933,,,,
12,3999,0.9938651323318481,,,,
12,4049,0.6507622003555298,,,,
12,4055,,0.5799999833106995,1.6361851692199707,,
12,4055,,,,0.6510000228881836,0.6114533543586731
13,4099,0.39997398853302,,,,
13,4149,0.12147164344787598,,,,
13,4199,0.34361743927001953,,,,
13,4249,0.21499669551849365,,,,
13,4299,0.25455689430236816,,,,
13,4349,0.02613651752471924,,,,
13,4367,,0.5963000059127808,1.5661882162094116,,
13,4367,,,,0.683899998664856,0.6195412874221802
14,4399,-0.3756643533706665,,,,
14,4449,-0.4906623363494873,,,,
14,4499,-0.3003941774368286,,,,
14,4549,-0.4158446788787842,,,,
14,4599,-0.2540355920791626,,,,
14,4649,-0.08725738525390625,,,,
14,4679,,0.6039999723434448,1.8377866744995117,,
14,4679,,,,0.6930999755859375,0.6287059187889099
15,4699,-1.0368233919143677,,,,
15,4749,-0.5791841745376587,,,,
15,4799,-0.6446477174758911,,,,
15,4849,-0.26038455963134766,,,,
15,4899,-0.8900126218795776,,,,
15,4949,-1.1791529655456543,,,,
15,4991,,0.5178999900817871,2.4335708618164062,,
15,4991,,,,0.5785999894142151,0.6408753991127014
16,4999,-1.711441159248352,,,,
16,5049,-1.0421907901763916,,,,
16,5099,-0.6336503028869629,,,,
16,5149,-1.0721166133880615,,,,
16,5199,-1.335093379020691,,,,
16,5249,-1.0007121562957764,,,,
16,5299,-1.6516611576080322,,,,
16,5303,,0.6514999866485596,1.906562328338623,,
16,5303,,,,0.7286999821662903,0.6462590098381042
17,5349,-2.0693352222442627,,,,
17,5399,-1.98350989818573,,,,
17,5449,-2.0213255882263184,,,,
17,5499,-1.9461445808410645,,,,
17,5549,-2.3075428009033203,,,,
17,5599,-2.3617453575134277,,,,
17,5615,,0.6365000009536743,1.95235013961792,,
17,5615,,,,0.728600025177002,0.6575770974159241
18,5649,-1.89640474319458,,,,
18,5699,-2.7140002250671387,,,,
18,5749,-3.356870174407959,,,,
18,5799,-3.0869674682617188,,,,
18,5849,-2.8879663944244385,,,,
18,5899,-2.9701766967773438,,,,
18,5927,,0.6280999779701233,2.279235601425171,,
18,5927,,,,0.7085999846458435,0.6615334749221802
19,5949,-3.983875274658203,,,,
19,5999,-3.3526506423950195,,,,
19,6049,-3.6655473709106445,,,,
19,6099,-3.2575807571411133,,,,
19,6149,-3.3603248596191406,,,,
19,6199,-3.3534891605377197,,,,
19,6239,,0.6396999955177307,2.3661997318267822,,
19,6239,,,,0.7250999808311462,0.6707481741905212
20,6249,-4.272236347198486,,,,
20,6299,-4.331273078918457,,,,
20,6349,-4.2681779861450195,,,,
20,6399,-3.4465808868408203,,,,
20,6449,-4.357118606567383,,,,
20,6499,-3.141303777694702,,,,
20,6549,-4.561509132385254,,,,
20,6551,,0.6610999703407288,2.41829776763916,,
20,6551,,,,0.7445999979972839,0.6761819124221802
21,6599,-4.596931457519531,,,,
21,6649,-5.212191581726074,,,,
21,6699,-4.1090192794799805,,,,
21,6749,-5.025249481201172,,,,
21,6799,-4.071200370788574,,,,
21,6849,-4.5540876388549805,,,,
21,6863,,0.6654999852180481,2.270435333251953,,
21,6863,,,,0.7649999856948853,0.6790614724159241
22,6899,-4.947429180145264,,,,
22,6949,-4.646783828735352,,,,
22,6999,-4.69757080078125,,,,
22,7049,-4.455156326293945,,,,
22,7099,-5.801204681396484,,,,
22,7149,-5.119408130645752,,,,
22,7175,,0.663100004196167,2.3752963542938232,,
22,7175,,,,0.7567999958992004,0.6837189793586731
23,7199,-5.9980573654174805,,,,
23,7249,-5.571663856506348,,,,
23,7299,-6.0253586769104,,,,
23,7349,-5.433718681335449,,,,
23,7399,-5.845767021179199,,,,
23,7449,-6.113371849060059,,,,
23,7487,,0.6840999722480774,2.308212995529175,,
23,7487,,,,0.781000018119812,0.6903295516967773
24,7499,-6.808017730712891,,,,
24,7549,-6.559017181396484,,,,
24,7599,-6.033283233642578,,,,
24,7649,-6.591464042663574,,,,
24,7699,-6.8302106857299805,,,,
24,7749,-6.442188262939453,,,,
24,7799,-6.798202991485596,,,,
24,7799,,0.6801999807357788,2.360501766204834,,
24,7799,,,,0.7770000100135803,0.6897035241127014
25,7849,-7.117241859436035,,,,
25,7899,-7.181884288787842,,,,
25,7949,-6.547013759613037,,,,
25,7999,-7.176982879638672,,,,
25,8049,-6.730096817016602,,,,
25,8099,-6.5450334548950195,,,,
25,8111,,0.6341999769210815,2.998948335647583,,
25,8111,,,,0.715499997138977,0.6972405910491943
26,8149,-7.795064926147461,,,,
26,8199,-6.603437423706055,,,,
26,8249,-8.025005340576172,,,,
26,8299,-7.399562358856201,,,,
26,8349,-7.519046783447266,,,,
26,8399,-7.419843673706055,,,,
26,8423,,0.6628000140190125,2.8118691444396973,,
26,8423,,,,0.7559999823570251,0.6976412534713745
27,8449,-8.493045806884766,,,,
27,8499,-8.790912628173828,,,,
27,8549,-8.098371505737305,,,,
27,8599,-8.1679048538208,,,,
27,8649,-8.107585906982422,,,,
27,8699,-7.717922687530518,,,,
27,8735,,0.6353999972343445,2.931938648223877,,
27,8735,,,,0.7246999740600586,0.7000951766967773
28,8749,-8.780441284179688,,,,
28,8799,-8.943205833435059,,,,
28,8849,-9.79859447479248,,,,
28,8899,-9.053594589233398,,,,
28,8949,-8.452913284301758,,,,
28,8999,-9.415505409240723,,,,
28,9047,,0.6682000160217285,3.0750370025634766,,
28,9047,,,,0.755299985408783,0.7045522928237915
29,9049,-9.819005966186523,,,,
29,9099,-9.721139907836914,,,,
29,9149,-9.438424110412598,,,,
29,9199,-9.518001556396484,,,,
29,9249,-9.149441719055176,,,,
29,9299,-10.227178573608398,,,,
29,9349,-9.311753273010254,,,,
29,9359,,0.6668000221252441,2.8323514461517334,,
29,9359,,,,0.7716000080108643,0.7018479704856873
30,9399,-9.646821975708008,,,,
30,9449,-10.67047119140625,,,,
30,9499,-10.2218656539917,,,,
30,9549,-9.922338485717773,,,,
30,9599,-11.288354873657227,,,,
30,9649,-10.481534957885742,,,,
30,9671,,0.6730999946594238,2.9002010822296143,,
30,9671,,,,0.7796000242233276,0.706956148147583
31,9699,-11.977444648742676,,,,
31,9749,-11.090493202209473,,,,
31,9799,-10.487945556640625,,,,
31,9849,-10.689849853515625,,,,
31,9899,-11.137275695800781,,,,
31,9949,-11.324422836303711,,,,
31,9983,,0.6922000050544739,2.7180490493774414,,
31,9983,,,,0.7900999784469604,0.7059044241905212
32,9999,-11.892444610595703,,,,
32,10049,-11.15392780303955,,,,
32,10099,-11.696661949157715,,,,
32,10149,-11.516885757446289,,,,
32,10199,-11.431986808776855,,,,
32,10249,-11.568500518798828,,,,
32,10295,,0.6288999915122986,3.41829252243042,,
32,10295,,,,0.7069000005722046,0.7061548233032227
33,10299,-13.029069900512695,,,,
33,10349,-11.700454711914062,,,,
33,10399,-12.831027030944824,,,,
33,10449,-12.333776473999023,,,,
33,10499,-12.1983060836792,,,,
33,10549,-12.71725845336914,,,,
33,10599,-12.277874946594238,,,,
33,10607,,0.659500002861023,3.047095537185669,,
33,10607,,,,0.7581999897956848,0.7094601392745972
34,10649,-13.422521591186523,,,,
34,10699,-12.773521423339844,,,,
34,10749,-13.512907981872559,,,,
34,10799,-12.680604934692383,,,,
34,10849,-12.522211074829102,,,,
34,10899,-12.376161575317383,,,,
34,10919,,0.694599986076355,3.0423874855041504,,
34,10919,,,,0.79830002784729,0.7103866338729858
35,10949,-13.934253692626953,,,,
35,10999,-13.231338500976562,,,,
35,11049,-12.575119018554688,,,,
35,11099,-12.860372543334961,,,,
35,11149,-13.430686950683594,,,,
35,11199,-13.741905212402344,,,,
35,11231,,0.6510000228881836,3.5542569160461426,,
35,11231,,,,0.7318000197410583,0.7103615999221802
36,11249,-14.195941925048828,,,,
36,11299,-14.179449081420898,,,,
36,11349,-14.07259750366211,,,,
36,11399,-14.40172290802002,,,,
36,11449,-14.698504447937012,,,,
36,11499,-14.360517501831055,,,,
36,11543,,0.6949999928474426,2.9567458629608154,,
36,11543,,,,0.7930999994277954,0.710862398147583
37,11549,-15.138476371765137,,,,
37,11599,-14.479717254638672,,,,
37,11649,-15.06786060333252,,,,
37,11699,-14.542340278625488,,,,
37,11749,-15.046374320983887,,,,
37,11799,-14.76485824584961,,,,
37,11849,-14.454670906066895,,,,
37,11855,,0.6809999942779541,3.0035831928253174,,
37,11855,,,,0.7813000082969666,0.7121644616127014
38,11899,-15.932064056396484,,,,
38,11949,-15.475685119628906,,,,
38,11999,-15.360810279846191,,,,
38,12049,-15.260015487670898,,,,
38,12099,-16.02450942993164,,,,
38,12149,-15.800507545471191,,,,
38,12167,,0.6549000144004822,3.8496956825256348,,
38,12167,,,,0.7526999711990356,0.7073066830635071
39,12199,-16.510665893554688,,,,
39,12249,-16.403099060058594,,,,
39,12299,-16.235410690307617,,,,
39,12349,-17.095138549804688,,,,
39,12399,-16.157312393188477,,,,
39,12449,-15.815875053405762,,,,
39,12479,,0.6869000196456909,3.212383508682251,,
39,12479,,,,0.7878000140190125,0.7097105383872986
40,12499,-17.278091430664062,,,,
40,12549,-16.97100830078125,,,,
40,12599,-16.845508575439453,,,,
40,12649,-16.048959732055664,,,,
40,12699,-15.669563293457031,,,,
40,12749,-16.64352035522461,,,,
40,12791,,0.697700023651123,3.3072636127471924,,
40,12791,,,,0.8057000041007996,0.7114883661270142
41,12799,-17.685972213745117,,,,
41,12849,-17.146587371826172,,,,
41,12899,-16.585403442382812,,,,
41,12949,-16.697328567504883,,,,
41,12999,-16.595022201538086,,,,
41,13049,-16.724462509155273,,,,
41,13099,-16.47151756286621,,,,
41,13103,,0.6632999777793884,3.349933624267578,,
41,13103,,,,0.7591999769210815,0.7109625339508057
42,13149,-17.731531143188477,,,,
42,13199,-17.290109634399414,,,,
42,13249,-17.599328994750977,,,,
42,13299,-17.186031341552734,,,,
42,13349,-17.105255126953125,,,,
42,13399,-17.07655143737793,,,,
42,13415,,0.656499981880188,3.5245609283447266,,
42,13415,,,,0.7592999935150146,0.7116886973381042
43,13449,-16.097843170166016,,,,
43,13499,-15.709205627441406,,,,
43,13549,-16.7180233001709,,,,
43,13599,-17.191545486450195,,,,
43,13649,-16.595945358276367,,,,
43,13699,-16.743974685668945,,,,
43,13727,,0.7093999981880188,2.999316692352295,,
43,13727,,,,0.8130000233650208,0.7132411599159241
44,13749,-16.78622817993164,,,,
44,13799,-17.068809509277344,,,,
44,13849,-16.016437530517578,,,,
44,13899,-17.09207534790039,,,,
44,13949,-18.045461654663086,,,,
44,13999,-17.02580451965332,,,,
44,14039,,0.6671000123023987,3.385667085647583,,
44,14039,,,,0.7523000240325928,0.7161959409713745
45,14049,-16.67334747314453,,,,
45,14099,-16.549274444580078,,,,
45,14149,-16.368362426757812,,,,
45,14199,-16.781295776367188,,,,
45,14249,-17.440404891967773,,,,
45,14299,-16.25299644470215,,,,
45,14349,-15.148420333862305,,,,
45,14351,,0.6906999945640564,3.1568682193756104,,
45,14351,,,,0.7925000190734863,0.7141926884651184
46,14399,-16.976701736450195,,,,
46,14449,-17.63797378540039,,,,
46,14499,-17.765371322631836,,,,
46,14549,-16.61968231201172,,,,
46,14599,-16.47764015197754,,,,
46,14649,-16.553119659423828,,,,
46,14663,,0.6758999824523926,3.3503434658050537,,
46,14663,,,,0.7822999954223633,0.7138671875
47,14699,-17.676372528076172,,,,
47,14749,-16.82835578918457,,,,
47,14799,-17.56826400756836,,,,
47,14849,-17.189929962158203,,,,
47,14899,-17.026527404785156,,,,
47,14949,-15.986244201660156,,,,
47,14975,,0.6513000130653381,3.524657726287842,,
47,14975,,,,0.7441999912261963,0.7132411599159241
48,14999,-17.532135009765625,,,,
48,15049,-17.243789672851562,,,,
48,15099,-17.568347930908203,,,,
48,15149,-16.541662216186523,,,,
48,15199,-18.164033889770508,,,,
48,15249,-17.155380249023438,,,,
48,15287,,0.6826000213623047,3.3015871047973633,,
48,15287,,,,0.781000018119812,0.7171725034713745
49,15299,-17.5405216217041,,,,
49,15349,-17.076152801513672,,,,
49,15399,-16.561195373535156,,,,
49,15449,-16.990591049194336,,,,
49,15499,-16.99861717224121,,,,
49,15549,-17.841045379638672,,,,
49,15599,-16.287887573242188,,,,
49,15599,,0.6697999835014343,3.3270339965820312,,
49,15599,,,,0.7613999843597412,0.7171725034713745
50,15649,-16.902700424194336,,,,
50,15699,-17.846508026123047,,,,
50,15749,-16.001548767089844,,,,
50,15799,-16.564403533935547,,,,
50,15849,-17.411340713500977,,,,
50,15899,-16.317256927490234,,,,
50,15911,,0.6151000261306763,3.8418304920196533,,
50,15911,,,,0.6987000107765198,0.7157952785491943
51,15949,-18.099857330322266,,,,
51,15999,-17.63632583618164,,,,
51,16049,-17.680723190307617,,,,
51,16099,-16.32935333251953,,,,
51,16149,-15.969928741455078,,,,
51,16199,-17.297212600708008,,,,
51,16223,,0.6442999839782715,3.8880679607391357,,
51,16223,,,,0.7364000082015991,0.7148187160491943
52,16249,-17.368392944335938,,,,
52,16299,-17.60628318786621,,,,
52,16349,-17.12804412841797,,,,
52,16399,-17.0942440032959,,,,
52,16449,-17.622547149658203,,,,
52,16499,-16.71112823486328,,,,
52,16535,,0.6970000267028809,3.095691204071045,,
52,16535,,,,0.8007000088691711,0.7145182490348816
53,16549,-17.062463760375977,,,,
53,16599,-16.634607315063477,,,,
53,16649,-17.372848510742188,,,,
53,16699,-17.27764320373535,,,,
53,16749,-17.154417037963867,,,,
53,16799,-15.91143798828125,,,,
53,16847,,0.5968000292778015,4.419970512390137,,
53,16847,,,,0.6680999994277954,0.7169471383094788
54,16849,-17.211585998535156,,,,
54,16899,-17.5045166015625,,,,
54,16949,-17.445987701416016,,,,
54,16999,-17.249980926513672,,,,
54,17049,-16.7796630859375,,,,
54,17099,-17.235681533813477,,,,
54,17149,-17.078149795532227,,,,
54,17159,,0.6901000142097473,3.1203348636627197,,
54,17159,,,,0.7976999878883362,0.7164964079856873
55,17199,-16.990360260009766,,,,
55,17249,-17.43205451965332,,,,
55,17299,-16.961467742919922,,,,
55,17349,-16.496524810791016,,,,
55,17399,-17.228206634521484,,,,
55,17449,-17.151813507080078,,,,
55,17471,,0.6474999785423279,3.887521505355835,,
55,17471,,,,0.739300012588501,0.7157201766967773
56,17499,-17.426315307617188,,,,
56,17549,-17.058467864990234,,,,
56,17599,-16.799375534057617,,,,
56,17649,-16.743207931518555,,,,
56,17699,-17.40570068359375,,,,
56,17749,-16.645437240600586,,,,
56,17783,,0.6484000086784363,3.5598366260528564,,
56,17783,,,,0.7452999949455261,0.7161708474159241
57,17799,-17.686126708984375,,,,
57,17849,-17.36272621154785,,,,
57,17899,-17.37720489501953,,,,
57,17949,-17.104101181030273,,,,
57,17999,-16.79176139831543,,,,
57,18049,-17.76483154296875,,,,
57,18095,,0.6435999870300293,3.8649044036865234,,
57,18095,,,,0.7293000221252441,0.7159455418586731
58,18099,-17.05966567993164,,,,
58,18149,-16.908885955810547,,,,
58,18199,-17.16051483154297,,,,
58,18249,-16.44064712524414,,,,
58,18299,-17.193313598632812,,,,
58,18349,-17.719348907470703,,,,
58,18399,-17.202726364135742,,,,
58,18407,,0.6728000044822693,3.20706844329834,,
58,18407,,,,0.7746999859809875,0.7162460088729858
59,18449,-17.008869171142578,,,,
59,18499,-15.92502212524414,,,,
59,18549,-17.191638946533203,,,,
59,18599,-16.50532341003418,,,,
59,18649,-15.959911346435547,,,,
59,18699,-17.835920333862305,,,,
59,18719,,0.6934999823570251,3.223179817199707,,
59,18719,,,,0.7903000116348267,0.717848539352417
60,18749,-17.55519676208496,,,,
60,18799,-18.316822052001953,,,,
60,18849,-17.335769653320312,,,,
60,18899,-18.23480987548828,,,,
60,18949,-17.644386291503906,,,,
60,18999,-16.763904571533203,,,,
60,19031,,0.7595000267028809,2.6030731201171875,,
60,19031,,,,0.8820000290870667,0.765625
61,19049,-18.043519973754883,,,,
