epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.7999956607818604,,,,
0,99,2.7451555728912354,,,,
0,149,2.2442822456359863,,,,
0,199,2.4124324321746826,,,,
0,249,2.349684476852417,,,,
0,299,2.193519115447998,,,,
0,311,,0.19009999930858612,5.928786754608154,,
0,311,,,,0.09424446523189545,0.1401742845773697
1,349,2.1287953853607178,,,,
1,399,2.051264524459839,,,,
1,449,2.1126456260681152,,,,
1,499,2.0457000732421875,,,,
1,549,1.8752175569534302,,,,
1,599,1.8665225505828857,,,,
1,623,,0.32440000772476196,3.8758225440979004,,
1,623,,,,0.09424446523189545,0.2524789571762085
2,649,2.079383373260498,,,,
2,699,2.208733558654785,,,,
2,749,1.7966392040252686,,,,
2,799,2.1966748237609863,,,,
2,849,2.385516881942749,,,,
2,899,2.074028968811035,,,,
2,935,,0.28540000319480896,4.046329975128174,,
2,935,,,,0.09424446523189545,0.2572115361690521
3,949,2.093461036682129,,,,
3,999,1.8054782152175903,,,,
3,1049,2.0031774044036865,,,,
3,1099,1.819554328918457,,,,
3,1149,1.8586933612823486,,,,
3,1199,1.8509835004806519,,,,
3,1247,,0.34599998593330383,1.7669029235839844,,
3,1247,,,,0.09424446523189545,0.2952974736690521
4,1249,1.7439517974853516,,,,
4,1299,1.709389328956604,,,,
4,1349,1.8399326801300049,,,,
4,1399,1.648163080215454,,,,
4,1449,1.5691287517547607,,,,
4,1499,1.7366738319396973,,,,
4,1549,1.6842464208602905,,,,
4,1559,,0.41359999775886536,1.6398074626922607,,
4,1559,,,,0.09424446523189545,0.3635316491127014
5,1599,1.7408502101898193,,,,
5,1649,1.4902560710906982,,,,
5,1699,1.3554326295852661,,,,
5,1749,1.6507086753845215,,,,
5,1799,1.6045153141021729,,,,
5,1849,1.605796456336975,,,,
5,1871,,0.43860000371932983,1.5574750900268555,,
5,1871,,,,0.09424446523189545,0.4215494692325592
6,1899,1.435469627380371,,,,
6,1949,1.5565087795257568,,,,
6,1999,1.6334813833236694,,,,
6,2049,1.4702709913253784,,,,
6,2099,1.555409550666809,,,,
6,2149,1.4564329385757446,,,,
6,2183,,0.5008999705314636,1.427810788154602,,
6,2183,,,,0.09424446523189545,0.46286559104919434
7,2199,1.3942757844924927,,,,
7,2249,1.473941445350647,,,,
7,2299,1.4267587661743164,,,,
7,2349,1.4076054096221924,,,,
7,2399,1.248523473739624,,,,
7,2449,1.6102231740951538,,,,
7,2495,,0.527400016784668,1.3445590734481812,,
7,2495,,,,0.09424446523189545,0.5027293562889099
8,2499,1.434476375579834,,,,
8,2549,1.21444571018219,,,,
8,2599,1.4093507528305054,,,,
8,2649,1.3740206956863403,,,,
8,2699,1.3467204570770264,,,,
8,2749,1.2550197839736938,,,,
8,2799,1.4214589595794678,,,,
8,2807,,0.5343000292778015,1.3713871240615845,,
8,2807,,,,0.09424446523189545,0.5344300866127014
9,2849,1.3024694919586182,,,,
9,2899,1.2566003799438477,,,,
9,2949,1.2257171869277954,,,,
9,2999,1.2305853366851807,,,,
9,3049,1.1760506629943848,,,,
9,3099,0.9845648407936096,,,,
9,3119,,0.5669999718666077,1.2768664360046387,,
9,3119,,,,0.09424446523189545,0.5623247027397156
10,3149,1.1605746746063232,,,,
10,3199,1.0551137924194336,,,,
10,3249,1.3021565675735474,,,,
10,3299,1.3625712394714355,,,,
10,3349,1.1832765340805054,,,,
10,3399,1.1379492282867432,,,,
10,3431,,0.5813000202178955,1.236561894416809,,
10,3431,,,,0.09424446523189545,0.5812800526618958
11,3449,0.8473552465438843,,,,
11,3499,0.8582382798194885,,,,
11,3549,1.0497403144836426,,,,
11,3599,1.0107736587524414,,,,
11,3649,0.8228495121002197,,,,
11,3699,0.9308804273605347,,,,
11,3743,,0.5853000283241272,1.275786280632019,,
11,3743,,,,0.09424446523189545,0.5832331776618958
12,3749,0.4147624969482422,,,,
12,3799,0.8937498331069946,,,,
12,3849,0.311881422996521,,,,
12,3899,0.5235878229141235,,,,
12,3949,0.5979700684547424,,,,
12,3999,0.3985905647277832,,,,
12,4049,0.30126065015792847,,,,
12,4055,,0.5737000107765198,1.397951602935791,,
12,4055,,,,0.09424446523189545,0.5860627293586731
13,4099,0.17542994022369385,,,,
13,4149,-0.09663605690002441,,,,
13,4199,0.18949377536773682,,,,
13,4249,0.32857275009155273,,,,
13,4299,0.12327539920806885,,,,
13,4349,0.1342761516571045,,,,
13,4367,,0.5795000195503235,1.5726937055587769,,
13,4367,,,,0.09424446523189545,0.5853114724159241
14,4399,-0.36553680896759033,,,,
14,4449,-0.31298673152923584,,,,
14,4499,-0.2628535032272339,,,,
14,4549,-0.4480656385421753,,,,
14,4599,-0.9469385147094727,,,,
14,4649,-0.12026405334472656,,,,
14,4679,,0.623199999332428,1.5605796575546265,,
14,4679,,,,0.09424446523189545,0.5992838740348816
15,4699,-1.0531965494155884,,,,
15,4749,-0.7293792963027954,,,,
15,4799,-0.5809742212295532,,,,
15,4849,-1.1152244806289673,,,,
15,4899,-0.7077337503433228,,,,
15,4949,-0.6962647438049316,,,,
15,4991,,0.5726000070571899,1.9608426094055176,,
15,4991,,,,0.09424446523189545,0.6095502972602844
16,4999,-1.7395199537277222,,,,
16,5049,-1.611809253692627,,,,
16,5099,-1.3232395648956299,,,,
16,5149,-2.147397994995117,,,,
16,5199,-1.5266447067260742,,,,
16,5249,-1.786763072013855,,,,
16,5299,-1.3737049102783203,,,,
16,5303,,0.6110000014305115,1.783458948135376,,
16,5303,,,,0.09424446523189545,0.6196914911270142
17,5349,-2.1748275756835938,,,,
17,5399,-1.7980502843856812,,,,
17,5449,-1.297501564025879,,,,
17,5499,-2.1530818939208984,,,,
17,5549,-2.3194494247436523,,,,
17,5599,-2.108957290649414,,,,
17,5615,,0.6202999949455261,1.8609410524368286,,
17,5615,,,,0.09424446523189545,0.625901460647583
18,5649,-2.8036680221557617,,,,
18,5699,-2.929173231124878,,,,
18,5749,-2.3168764114379883,,,,
18,5799,-3.152690887451172,,,,
18,5849,-2.5126442909240723,,,,
18,5899,-2.632598400115967,,,,
18,5927,,0.633400022983551,1.8324198722839355,,
18,5927,,,,0.09424446523189545,0.6313351392745972
19,5949,-3.1422927379608154,,,,
19,5999,-3.497361183166504,,,,
19,6049,-3.000152349472046,,,,
19,6099,-2.9796252250671387,,,,
19,6149,-3.735041379928589,,,,
19,6199,-3.6029813289642334,,,,
19,6239,,0.6162999868392944,2.1489133834838867,,
19,6239,,,,0.09424446523189545,0.642653226852417
20,6249,-4.477566242218018,,,,
20,6299,-4.0578718185424805,,,,
20,6349,-4.074942588806152,,,,
20,6399,-3.3912971019744873,,,,
20,6449,-3.7729501724243164,,,,
20,6499,-3.7833502292633057,,,,
20,6549,-3.5588066577911377,,,,
20,6551,,0.6064000129699707,2.263831377029419,,
20,6551,,,,0.09424446523189545,0.6453575491905212
21,6599,-4.5491042137146,,,,
21,6649,-4.826618671417236,,,,
21,6699,-4.549684047698975,,,,
21,6749,-4.854437828063965,,,,
21,6799,-4.550169944763184,,,,
21,6849,-4.656993865966797,,,,
21,6863,,0.6653000116348267,1.9238731861114502,,
21,6863,,,,0.09424446523189545,0.6513421535491943
22,6899,-5.397138595581055,,,,
22,6949,-4.550396919250488,,,,
22,6999,-5.226222038269043,,,,
22,7049,-4.843254566192627,,,,
