epoch,step,train_loss,val_loss,val_acc,train_acc,test_acc
24,7799,-12.3992919921875,,,,
24,7799,,-10.969079971313477,0.7031000256538391,,
24,7799,,,,0.7669270634651184,0.8062999844551086
25,7849,-13.590771675109863,,,,
25,7899,-12.907638549804688,,,,
25,7949,-13.896673202514648,,,,
25,7999,-12.858125686645508,,,,
25,8049,-13.242137908935547,,,,
25,8099,-12.93378734588623,,,,
25,8111,,-12.288580894470215,0.7121000289916992,,
25,8111,,,,0.7680538892745972,0.8101000189781189
26,8149,-14.617840766906738,,,,
26,8199,-14.389913558959961,,,,
26,8249,-14.69415283203125,,,,
26,8299,-13.29543685913086,,,,
26,8349,-15.511771202087402,,,,
26,8399,-14.71202278137207,,,,
26,8423,,-13.53956127166748,0.7328000068664551,,
26,8423,,,,0.7736378312110901,0.8446000218391418
27,8449,-15.666093826293945,,,,
27,8499,-15.225975036621094,,,,
27,8549,-15.725854873657227,,,,
27,8599,-14.077816009521484,,,,
27,8649,-15.632463455200195,,,,
27,8699,-15.727411270141602,,,,
27,8735,,-14.69628620147705,0.7282999753952026,,
27,8735,,,,0.7786959409713745,0.8349999785423279
28,8749,-16.986682891845703,,,,
28,8799,-16.67171859741211,,,,
28,8849,-16.6953067779541,,,,
28,8899,-17.10312271118164,,,,
28,8949,-16.964889526367188,,,,
28,8999,-16.942529678344727,,,,
28,9047,,-15.735601425170898,0.7342000007629395,,
28,9047,,,,0.7796975374221802,0.8500999808311462
29,9049,-18.16069793701172,,,,
29,9099,-17.60795021057129,,,,
29,9149,-17.612335205078125,,,,
29,9199,-17.66570281982422,,,,
29,9249,-18.474075317382812,,,,
29,9299,-17.672563552856445,,,,
29,9349,-18.644023895263672,,,,
29,9359,,-16.53197479248047,0.7159000039100647,,
29,9359,,,,0.7866085767745972,0.8198999762535095
30,9399,-19.528121948242188,,,,
30,9449,-19.4315128326416,,,,
30,9499,-20.25304412841797,,,,
30,9549,-18.1531982421875,,,,
30,9599,-20.056394577026367,,,,
30,9649,-18.774181365966797,,,,
30,9671,,-17.844045639038086,0.7264999747276306,,
30,9671,,,,0.7907401919364929,0.8427000045776367
31,9699,-22.587303161621094,,,,
31,9749,-22.695053100585938,,,,
31,9799,-21.83953285217285,,,,
31,9849,-22.664106369018555,,,,
31,9899,-22.15135955810547,,,,
31,9949,-22.464189529418945,,,,
31,9983,,-22.46296501159668,0.7088000178337097,,
31,9983,,,,0.7725110054016113,0.8094000220298767
32,9999,-23.05109977722168,,,,
32,10049,-23.74466896057129,,,,
32,10099,-23.888832092285156,,,,
32,10149,-23.457054138183594,,,,
32,10199,-23.790802001953125,,,,
32,10249,-23.05302619934082,,,,
32,10295,,-23.512985229492188,0.7049000263214111,,
32,10295,,,,0.7646985054016113,0.8119000196456909
33,10299,-24.700082778930664,,,,
33,10349,-24.99146842956543,,,,
33,10399,-24.957313537597656,,,,
33,10449,-25.06180191040039,,,,
33,10499,-24.815771102905273,,,,
33,10549,-24.69632339477539,,,,
33,10599,-25.056838989257812,,,,
33,10607,,-24.814891815185547,0.7188000082969666,,
33,10607,,,,0.7717848420143127,0.8266000151634216
34,10649,-26.132051467895508,,,,
34,10699,-26.42194175720215,,,,
34,10749,-25.882320404052734,,,,
34,10799,-26.18194007873535,,,,
34,10849,-26.16929054260254,,,,
34,10899,-26.285512924194336,,,,
34,10919,,-25.98381805419922,0.715499997138977,,
34,10919,,,,0.7754156589508057,0.822700023651123
35,10949,-27.22100067138672,,,,
35,10999,-27.594144821166992,,,,
35,11049,-27.527681350708008,,,,
35,11099,-27.37928009033203,,,,
35,11149,-26.98067283630371,,,,
35,11199,-27.15316390991211,,,,
35,11231,,-27.161043167114258,0.7226999998092651,,
35,11231,,,,0.779296875,0.8384000062942505
36,11249,-28.43820571899414,,,,
36,11299,-28.44997215270996,,,,
36,11349,-28.52702522277832,,,,
36,11399,-28.794246673583984,,,,
36,11449,-28.806230545043945,,,,
36,11499,-28.085567474365234,,,,
36,11543,,-28.282590866088867,0.7156000137329102,,
36,11543,,,,0.781174898147583,0.8199999928474426
37,11549,-29.139162063598633,,,,
37,11599,-29.218372344970703,,,,
37,11649,-30.19663429260254,,,,
37,11699,-29.783245086669922,,,,
37,11749,-29.424707412719727,,,,
37,11799,-29.673818588256836,,,,
37,11849,-29.11385726928711,,,,
37,11855,,-29.55540657043457,0.7271999716758728,,
37,11855,,,,0.7833032608032227,0.845300018787384
38,11899,-30.55509376525879,,,,
38,11949,-30.98073959350586,,,,
38,11999,-30.675630569458008,,,,
38,12049,-30.792516708374023,,,,
38,12099,-30.930776596069336,,,,
38,12149,-31.386573791503906,,,,
38,12167,,-30.755878448486328,0.7246000170707703,,
38,12167,,,,0.7873848080635071,0.8396000266075134
39,12199,-31.961057662963867,,,,
39,12249,-32.11515808105469,,,,
39,12299,-31.748334884643555,,,,
39,12349,-31.864608764648438,,,,
39,12399,-32.197715759277344,,,,
39,12449,-32.4708137512207,,,,
39,12479,,-31.96100616455078,0.7310000061988831,,
39,12479,,,,0.7916416525840759,0.8446000218391418
40,12499,-32.21464157104492,,,,
40,12549,-32.15331268310547,,,,
40,12599,-31.737192153930664,,,,
40,12649,-32.47569274902344,,,,
40,12699,-32.69845199584961,,,,
40,12749,-32.622467041015625,,,,
40,12791,,-32.07072830200195,0.7390999794006348,,
40,12791,,,,0.7918920516967773,0.8518999814987183
41,12799,-32.204689025878906,,,,
41,12849,-32.09457015991211,,,,
41,12899,-32.012840270996094,,,,
41,12949,-31.929080963134766,,,,
41,12999,-32.573158264160156,,,,
41,13049,-32.24962615966797,,,,
41,13099,-32.44898986816406,,,,
41,13103,,-31.979543685913086,0.738099992275238,,
41,13103,,,,0.7917668223381042,0.8536999821662903
42,13149,-32.469749450683594,,,,
42,13199,-32.308841705322266,,,,
42,13249,-32.001197814941406,,,,
42,13299,-31.559797286987305,,,,
42,13349,-32.0435905456543,,,,
42,13399,-32.41616439819336,,,,
42,13415,,-31.865734100341797,0.6995000243186951,,
42,13415,,,,0.7974258661270142,0.8051000237464905
43,13449,-32.65434646606445,,,,
43,13499,-32.52594757080078,,,,
43,13549,-31.994489669799805,,,,
43,13599,-32.481353759765625,,,,
43,13649,-32.12590408325195,,,,
43,13699,-32.15218734741211,,,,
43,13727,,-32.009700775146484,0.7353000044822693,,
43,13727,,,,0.7970753312110901,0.8578000068664551
44,13749,-31.853275299072266,,,,
44,13799,-32.42061996459961,,,,
44,13849,-32.02180862426758,,,,
44,13899,-32.24238586425781,,,,
44,13949,-31.731599807739258,,,,
44,13999,-32.384239196777344,,,,
44,14039,,-32.06678771972656,0.7351999878883362,,
44,14039,,,,0.7985777258872986,0.8468999862670898
45,14049,-32.28928756713867,,,,
45,14099,-31.7620792388916,,,,
45,14149,-32.200714111328125,,,,
45,14199,-32.3689079284668,,,,
45,14249,-32.406253814697266,,,,
45,14299,-32.554264068603516,,,,
45,14349,-32.01594543457031,,,,
45,14351,,-31.97109031677246,0.728600025177002,,
45,14351,,,,0.8008813858032227,0.8382999897003174
46,14399,-32.66166305541992,,,,
46,14449,-32.32028579711914,,,,
46,14499,-31.615222930908203,,,,
46,14549,-31.941204071044922,,,,
46,14599,-31.343616485595703,,,,
46,14649,-32.07692337036133,,,,
46,14663,,-31.923240661621094,0.7217000126838684,,
46,14663,,,,0.8003555536270142,0.8349000215530396
47,14699,-32.29457473754883,,,,
47,14749,-32.38740921020508,,,,
47,14799,-31.957815170288086,,,,
47,14849,-32.319091796875,,,,
47,14899,-31.92801856994629,,,,
47,14949,-32.169273376464844,,,,
47,14975,,-32.048484802246094,0.7351999878883362,,
47,14975,,,,0.8044371008872986,0.845300018787384
48,14999,-31.977924346923828,,,,
48,15049,-32.5721549987793,,,,
48,15099,-32.57046127319336,,,,
48,15149,-32.362083435058594,,,,
48,15199,-32.474369049072266,,,,
48,15249,-32.22579574584961,,,,
48,15287,,-31.955368041992188,0.7282999753952026,,
48,15287,,,,0.8059895634651184,0.840499997138977
49,15299,-32.336116790771484,,,,
49,15349,-31.820268630981445,,,,
49,15399,-32.271854400634766,,,,
49,15449,-32.52566146850586,,,,
49,15499,-32.08788299560547,,,,
49,15549,-32.654014587402344,,,,
49,15599,-32.41813278198242,,,,
49,15599,,-32.080745697021484,0.7387999892234802,,
49,15599,,,,0.8078926205635071,0.8427000045776367
50,15649,-32.21525192260742,,,,
50,15699,-32.806182861328125,,,,
50,15749,-32.81498336791992,,,,
50,15799,-32.4312858581543,,,,
50,15849,-32.61671829223633,,,,
50,15899,-32.42289733886719,,,,
50,15911,,-32.371551513671875,0.7638000249862671,,
50,15911,,,,0.8305538892745972,0.8813999891281128
51,15949,-32.591270446777344,,,,
51,15999,-32.59975051879883,,,,
51,16049,-32.46261978149414,,,,
51,16099,-32.69525146484375,,,,
51,16149,-32.422752380371094,,,,
51,16199,-32.323890686035156,,,,
51,16223,,-32.3432502746582,0.7628999948501587,,
51,16223,,,,0.8423477411270142,0.8816999793052673
52,16249,-32.6426887512207,,,,
52,16299,-32.724639892578125,,,,
52,16349,-33.013450622558594,,,,
52,16399,-32.69535446166992,,,,
52,16449,-32.70170974731445,,,,
52,16499,-32.84823226928711,,,,
52,16535,,-32.421260833740234,0.765500009059906,,
52,16535,,,,0.8460536599159241,0.8838000297546387
53,16549,-32.57373046875,,,,
53,16599,-32.56488800048828,,,,
53,16649,-32.57218551635742,,,,
53,16699,-32.56170654296875,,,,
53,16749,-32.814998626708984,,,,
53,16799,-32.62690353393555,,,,
53,16847,,-32.462242126464844,0.7653999924659729,,
53,16847,,,,0.8497596383094788,0.8858000040054321
54,16849,-32.67401123046875,,,,
54,16899,-32.427921295166016,,,,
54,16949,-32.77992248535156,,,,
54,16999,-32.700721740722656,,,,
54,17049,-32.62593078613281,,,,
54,17099,-32.88849639892578,,,,
54,17149,-32.710601806640625,,,,
54,17159,,-32.44049835205078,0.7646999955177307,,
54,17159,,,,0.8523887991905212,0.8831999897956848
55,17199,-32.874122619628906,,,,
55,17249,-32.91239547729492,,,,
55,17299,-32.507118225097656,,,,
55,17349,-32.90837860107422,,,,
55,17399,-32.63370895385742,,,,
55,17449,-32.675540924072266,,,,
55,17471,,-32.4361457824707,0.7631000280380249,,
55,17471,,,,0.8551933169364929,0.8848000168800354
56,17499,-32.7127571105957,,,,
56,17549,-32.862579345703125,,,,
56,17599,-32.82229995727539,,,,
56,17649,-32.945838928222656,,,,
56,17699,-33.01124572753906,,,,
56,17749,-32.72106170654297,,,,
56,17783,,-32.447200775146484,0.7620000243186951,,
56,17783,,,,0.857346773147583,0.8791000247001648
57,17799,-32.798954010009766,,,,
57,17849,-32.2780647277832,,,,
57,17899,-33.02064895629883,,,,
57,17949,-32.73135757446289,,,,
57,17999,-32.699398040771484,,,,
57,18049,-32.85519027709961,,,,
57,18095,,-32.43754959106445,0.7630000114440918,,
57,18095,,,,0.8587239384651184,0.8784999847412109
58,18099,-32.73347854614258,,,,
58,18149,-32.810970306396484,,,,
58,18199,-32.904239654541016,,,,
58,18249,-32.8637580871582,,,,
58,18299,-32.71506118774414,,,,
58,18349,-32.95429992675781,,,,
58,18399,-32.65896224975586,,,,
58,18407,,-32.45630645751953,0.7617999911308289,,
58,18407,,,,0.8597506284713745,0.8791000247001648
59,18449,-32.968727111816406,,,,
59,18499,-32.48963928222656,,,,
59,18549,-32.67949676513672,,,,
59,18599,-32.80657196044922,,,,
59,18649,-32.790748596191406,,,,
59,18699,-32.94441223144531,,,,
59,18719,,-32.449031829833984,0.7620000243186951,,
59,18719,,,,0.8604016304016113,0.8812000155448914
60,18749,-32.92280197143555,,,,
60,18799,-32.93229293823242,,,,
60,18849,-32.71495056152344,,,,
60,18899,-32.58698272705078,,,,
60,18949,-32.7399787902832,,,,
60,18999,-32.742549896240234,,,,
60,19031,,-32.45389938354492,0.7598000168800354,,
60,19031,,,,0.8624549508094788,0.8781999945640564
61,19049,-32.89302444458008,,,,
61,19099,-32.74616622924805,,,,
61,19149,-32.924190521240234,,,,
61,19199,-32.75509262084961,,,,
61,19249,-33.06924057006836,,,,
61,19299,-33.052650451660156,,,,
61,19343,,-32.44327926635742,0.7577000260353088,,
61,19343,,,,0.8650590777397156,0.8759999871253967
62,19349,-33.03232955932617,,,,
62,19399,-32.99213409423828,,,,
62,19449,-32.59367370605469,,,,
62,19499,-32.66196823120117,,,,
62,19549,-32.95505142211914,,,,
62,19599,-32.6915283203125,,,,
62,19649,-33.00822830200195,,,,
62,19655,,-32.46075439453125,0.7570000290870667,,
62,19655,,,,0.8665364384651184,0.8784999847412109
63,19699,-32.96689987182617,,,,
63,19749,-32.74847412109375,,,,
63,19799,-32.9166374206543,,,,
63,19849,-32.93086242675781,,,,
63,19899,-32.772499084472656,,,,
63,19949,-32.803436279296875,,,,
63,19967,,-32.45695495605469,0.7556999921798706,,
63,19967,,,,0.8680388331413269,0.8734999895095825
64,19999,-32.80153274536133,,,,
64,20049,-32.50653839111328,,,,
64,20099,-32.75565719604492,,,,
64,20149,-32.81039047241211,,,,
64,20199,-32.912269592285156,,,,
64,20249,-32.837318420410156,,,,
64,20279,,-32.47547149658203,0.7576000094413757,,
64,20279,,,,0.8684645295143127,0.8758000135421753
65,20299,-32.704647064208984,,,,
65,20349,-32.572696685791016,,,,
65,20399,-32.854679107666016,,,,
65,20449,-32.92475128173828,,,,
65,20499,-33.105934143066406,,,,
65,20549,-32.860076904296875,,,,
65,20591,,-32.464229583740234,0.7566999793052673,,
65,20591,,,,0.8692908883094788,0.8715999722480774
66,20599,-32.9290885925293,,,,
66,20649,-33.06379318237305,,,,
66,20699,-32.70359420776367,,,,
66,20749,-32.83955764770508,,,,
66,20799,-32.75536346435547,,,,
66,20849,-33.01942443847656,,,,
66,20899,-32.89683532714844,,,,
66,20903,,-32.476356506347656,0.755299985408783,,
66,20903,,,,0.8720452785491943,0.8736000061035156
67,20949,-32.76305389404297,,,,
67,20999,-33.05207061767578,,,,
67,21049,-32.47513961791992,,,,
67,21099,-32.897735595703125,,,,
67,21149,-32.58819580078125,,,,
67,21199,-32.808128356933594,,,,
67,21215,,-32.47103500366211,0.7540000081062317,,
67,21215,,,,0.8714693784713745,0.8689000010490417
68,21249,-32.59429168701172,,,,
68,21299,-32.92299270629883,,,,
68,21349,-32.64079284667969,,,,
68,21399,-32.91694259643555,,,,
68,21449,-32.80908966064453,,,,
68,21499,-32.96146011352539,,,,
68,21527,,-32.490997314453125,0.7552000284194946,,
68,21527,,,,0.8732472062110901,0.8726000189781189
69,21549,-32.978309631347656,,,,
69,21599,-32.68901062011719,,,,
69,21649,-32.906829833984375,,,,
69,21699,-32.84908676147461,,,,
69,21749,-32.81256103515625,,,,
69,21799,-32.92658615112305,,,,
69,21839,,-32.49216079711914,0.7549999952316284,,
69,21839,,,,0.8745743036270142,0.8716999888420105
70,21849,-32.934547424316406,,,,
70,21899,-32.893150329589844,,,,
70,21949,-32.92205047607422,,,,
70,21999,-32.86189651489258,,,,
70,22049,-32.920249938964844,,,,
70,22099,-32.878170013427734,,,,
70,22149,-32.833351135253906,,,,
70,22151,,-32.52173614501953,0.7544000148773193,,
70,22151,,,,0.8747996687889099,0.8734999895095825
71,22199,-33.004859924316406,,,,
71,22249,-32.829891204833984,,,,
71,22299,-32.932071685791016,,,,
71,22349,-32.82090759277344,,,,
71,22399,-32.657222747802734,,,,
71,22449,-32.7991828918457,,,,
71,22463,,-32.51423263549805,0.7541999816894531,,
71,22463,,,,0.8756009340286255,0.8707000017166138
72,22499,-32.86410140991211,,,,
72,22549,-33.029754638671875,,,,
72,22599,-33.01736831665039,,,,
72,22649,-32.9787712097168,,,,
72,22699,-32.993900299072266,,,,
72,22749,-32.895450592041016,,,,
72,22775,,-32.50818634033203,0.7541000247001648,,
72,22775,,,,0.8756760954856873,0.8684999942779541
73,22799,-32.885257720947266,,,,
73,22849,-32.83768844604492,,,,
73,22899,-32.917972564697266,,,,
73,22949,-32.721946716308594,,,,
73,22999,-32.8308219909668,,,,
73,23049,-32.5814094543457,,,,
73,23087,,-32.51555633544922,0.7559000253677368,,
73,23087,,,,0.8774288892745972,0.8711000084877014
74,23099,-32.79422378540039,,,,
74,23149,-32.86456298828125,,,,
74,23199,-32.79092788696289,,,,
74,23249,-33.02117156982422,,,,
74,23299,-33.0728874206543,,,,
74,23349,-32.966514587402344,,,,
74,23399,-32.85779571533203,,,,
74,23399,,-32.505523681640625,0.7541000247001648,,
74,23399,,,,0.8779547214508057,0.867900013923645
75,23449,-32.918785095214844,,,,
75,23499,-33.06376266479492,,,,
75,23549,-32.86148452758789,,,,
75,23599,-32.91701126098633,,,,
75,23649,-32.96883773803711,,,,
75,23699,-33.01779556274414,,,,
75,23711,,-32.50519561767578,0.7555999755859375,,
75,23711,,,,0.8794070482254028,0.8715999722480774
76,23749,-33.069862365722656,,,,
76,23799,-32.9869384765625,,,,
76,23849,-32.6811408996582,,,,
76,23899,-33.10239028930664,,,,
76,23949,-32.93885803222656,,,,
76,23999,-32.95311737060547,,,,
76,24023,,-32.50113296508789,0.7554000020027161,,
76,24023,,,,0.8799328804016113,0.8695999979972839
77,24049,-32.961341857910156,,,,
77,24099,-32.893306732177734,,,,
77,24149,-32.92135238647461,,,,
77,24199,-32.69529342651367,,,,
77,24249,-32.936519622802734,,,,
77,24299,-32.865936279296875,,,,
77,24335,,-32.50299072265625,0.7544000148773193,,
77,24335,,,,0.8807091116905212,0.8682000041007996
78,24349,-32.899696350097656,,,,
78,24399,-33.00931167602539,,,,
78,24449,-33.08605194091797,,,,
78,24499,-32.767494201660156,,,,
78,24549,-32.87682342529297,,,,
78,24599,-32.90676498413086,,,,
78,24647,,-32.5418815612793,0.7512999773025513,,
78,24647,,,,0.8811598420143127,0.8640999794006348
79,24649,-33.081661224365234,,,,
79,24699,-32.89109420776367,,,,
79,24749,-32.624595642089844,,,,
79,24799,-32.915245056152344,,,,
79,24849,-32.873252868652344,,,,
79,24899,-32.803672790527344,,,,
79,24949,-33.0411491394043,,,,
79,24959,,-32.54146194458008,0.7545999884605408,,
79,24959,,,,0.8828625679016113,0.8666999936103821
80,24999,-32.96881866455078,,,,
80,25049,-33.00251770019531,,,,
80,25099,-32.97533416748047,,,,
80,25149,-32.931297302246094,,,,
80,25199,-33.00053024291992,,,,
80,25249,-33.052528381347656,,,,
80,25271,,-32.53824996948242,0.7524999976158142,,
80,25271,,,,0.8824368715286255,0.8661999702453613
81,25299,-33.02303695678711,,,,
81,25349,-33.11845397949219,,,,
81,25399,-32.94315719604492,,,,
81,25449,-32.68138122558594,,,,
81,25499,-32.89180374145508,,,,
81,25549,-33.099029541015625,,,,
81,25583,,-32.505531311035156,0.7487999796867371,,
81,25583,,,,0.8835887312889099,0.8658999800682068
82,25599,-32.91372299194336,,,,
82,25649,-33.07671356201172,,,,
82,25699,-33.09052276611328,,,,
82,25749,-33.044715881347656,,,,
82,25799,-33.09264373779297,,,,
82,25849,-33.14143371582031,,,,
82,25895,,-32.56167984008789,0.7519999742507935,,
82,25895,,,,0.8835887312889099,0.8673999905586243
83,25899,-32.636653900146484,,,,
83,25949,-33.10264587402344,,,,
83,25999,-32.97273254394531,,,,
83,26049,-33.059146881103516,,,,
83,26099,-33.07636260986328,,,,
83,26149,-32.896358489990234,,,,
83,26199,-33.02885055541992,,,,
83,26207,,-32.54900360107422,0.7515000104904175,,
83,26207,,,,0.8854417204856873,0.8651999831199646
84,26249,-32.83705520629883,,,,
84,26299,-33.137901306152344,,,,
84,26349,-32.98288345336914,,,,
84,26399,-32.93499755859375,,,,
84,26449,-32.67387008666992,,,,
84,26499,-33.02381134033203,,,,
84,26519,,-32.58426284790039,0.7501000165939331,,
84,26519,,,,0.8863431215286255,0.8644999861717224
85,26549,-32.984153747558594,,,,
