train_loss,epoch,step,val_acc,test_acc,train_acc
0.5012767314910889,0,49,,,
0.40138015151023865,0,99,,,
0.40084150433540344,0,149,,,
0.3014650046825409,0,199,,,
0.3234088718891144,0,249,,,
0.3528063893318176,0,299,,,
,0,311,0.3889999985694885,,
,0,311,,0.42570000886917114,0.3190855383872986
0.16613464057445526,1,349,,,
0.26709210872650146,1,399,,,
0.21585245430469513,1,449,,,
0.18949195742607117,1,499,,,
0.18703943490982056,1,549,,,
0.1809115707874298,1,599,,,
,1,623,0.4438000023365021,,
,1,623,,0.5052000284194946,0.4395783245563507
0.16492393612861633,2,649,,,
0.06344170868396759,2,699,,,
0.0918794646859169,2,749,,,
0.16429796814918518,2,799,,,
0.0913352221250534,2,849,,,
0.18910622596740723,2,899,,,
,2,935,0.521399974822998,,
,2,935,,0.5695000290870667,0.5006510615348816
0.04723246023058891,3,949,,,
0.07033342868089676,3,999,,,
0.2426576465368271,3,1049,,,
0.07401985675096512,3,1099,,,
0.04374794289469719,3,1149,,,
0.04898083209991455,3,1199,,,
,3,1247,0.5411999821662903,,
,3,1247,,0.5943999886512756,0.5492287874221802
0.061880677938461304,4,1249,,,
0.04763416945934296,4,1299,,,
0.07694636285305023,4,1349,,,
0.009646376594901085,4,1399,,,
0.005839791148900986,4,1449,,,
-0.012570632621645927,4,1499,,,
0.07402338832616806,4,1549,,,
,4,1559,0.5896000266075134,,
,4,1559,,0.6606000065803528,0.5788761973381042
-0.010007854551076889,5,1599,,,
0.019231773912906647,5,1649,,,
-0.03558988496661186,5,1699,,,
-0.0246649868786335,5,1749,,,
-0.02529919706285,5,1799,,,
-0.007204808294773102,5,1849,,,
,5,1871,0.6133999824523926,,
,5,1871,,0.6869999766349792,0.6117788553237915
-0.04022472724318504,6,1899,,,
-0.06658211350440979,6,1949,,,
-0.02166285365819931,6,1999,,,
0.012717166915535927,6,2049,,,
-0.1625097095966339,6,2099,,,
0.026408279314637184,6,2149,,,
,6,2183,0.6140000224113464,,
,6,2183,,0.6917999982833862,0.6312099099159241
-0.09571361541748047,7,2199,,,
-0.07703016698360443,7,2249,,,
-0.07630891352891922,7,2299,,,
0.01254095509648323,7,2349,,,
-0.10374531149864197,7,2399,,,
-0.06898948550224304,7,2449,,,
,7,2495,0.6308000087738037,,
,7,2495,,0.7196000218391418,0.6489132642745972
-0.14329025149345398,8,2499,,,
-0.08313021808862686,8,2549,,,
-0.06550858914852142,8,2599,,,
-0.13087549805641174,8,2649,,,
-0.10824417322874069,8,2699,,,
-0.10515202581882477,8,2749,,,
-0.02336708828806877,8,2799,,,
,8,2807,0.6625999808311462,,
,8,2807,,0.7494999766349792,0.6613331437110901
-0.07597839087247849,9,2849,,,
-0.04610326141119003,9,2899,,,
-0.11509862542152405,9,2949,,,
-0.16052529215812683,9,2999,,,
-0.07241500914096832,9,3049,,,
-0.16726529598236084,9,3099,,,
,9,3119,0.6678000092506409,,
,9,3119,,0.7617999911308289,0.6729767918586731
-0.09917303919792175,10,3149,,,
-0.12965665757656097,10,3199,,,
-0.07966209948062897,10,3249,,,
-0.11390574276447296,10,3299,,,
-0.10463421046733856,10,3349,,,
-0.14418768882751465,10,3399,,,
,10,3431,0.679099977016449,,
,10,3431,,0.7627999782562256,0.6830428838729858
-0.1807626485824585,11,3449,,,
-0.16749723255634308,11,3499,,,
-0.19267700612545013,11,3549,,,
-0.11661233007907867,11,3599,,,
-0.07711684703826904,11,3649,,,
-0.082852303981781,11,3699,,,
,11,3743,0.6553000211715698,,
,11,3743,,0.7472000122070312,0.6919070482254028
-0.18512019515037537,12,3749,,,
-0.161343052983284,12,3799,,,
-0.11666098982095718,12,3849,,,
-0.1148093044757843,12,3899,,,
-0.1346658617258072,12,3949,,,
-0.17379577457904816,12,3999,,,
-0.1979011446237564,12,4049,,,
,12,4055,0.6818000078201294,,
,12,4055,,0.774399995803833,0.6961638331413269
-0.04917224496603012,13,4099,,,
-0.06413493305444717,13,4149,,,
-0.14744307100772858,13,4199,,,
-0.11620592325925827,13,4249,,,
-0.10054723918437958,13,4299,,,
-0.17914223670959473,13,4349,,,
,13,4367,0.6610999703407288,,
,13,4367,,0.7491999864578247,0.705153226852417
-0.1285949945449829,14,4399,,,
-0.1485982984304428,14,4449,,,
-0.12364844232797623,14,4499,,,
-0.11503587663173676,14,4549,,,
-0.14038966596126556,14,4599,,,
-0.1840285360813141,14,4649,,,
,14,4679,0.6830999851226807,,
,14,4679,,0.7868000268936157,0.7121143937110901
-0.09932257235050201,15,4699,,,
-0.125645250082016,15,4749,,,
-0.21005286276340485,15,4799,,,
-0.1625201404094696,15,4849,,,
-0.1686110496520996,15,4899,,,
-0.1459108293056488,15,4949,,,
,15,4991,0.6820999979972839,,
,15,4991,,0.781000018119812,0.7136167883872986
-0.19828426837921143,16,4999,,,
-0.025387383997440338,16,5049,,,
-0.214816153049469,16,5099,,,
-0.24611671268939972,16,5149,,,
-0.1181502491235733,16,5199,,,
-0.06943228095769882,16,5249,,,
-0.10949112474918365,16,5299,,,
,16,5303,0.7001000046730042,,
,16,5303,,0.7972000241279602,0.7222055196762085
-0.13435673713684082,17,5349,,,
-0.14746427536010742,17,5399,,,
-0.19875258207321167,17,5449,,,
-0.17145711183547974,17,5499,,,
-0.18578585982322693,17,5549,,,
-0.19025938212871552,17,5599,,,
,17,5615,0.677299976348877,,
,17,5615,,0.7706999778747559,0.7233323454856873
-0.20356585085391998,18,5649,,,
-0.19480599462985992,18,5699,,,
-0.10946701467037201,18,5749,,,
-0.1680232733488083,18,5799,,,
-0.19545969367027283,18,5849,,,
-0.20178493857383728,18,5899,,,
,18,5927,0.6937999725341797,,
,18,5927,,0.7886000275611877,0.725510835647583
-0.20872066915035248,19,5949,,,
-0.19197022914886475,19,5999,,,
-0.16066068410873413,19,6049,,,
-0.2254839837551117,19,6099,,,
-0.07267630100250244,19,6149,,,
-0.2480410635471344,19,6199,,,
,19,6239,0.6970000267028809,,
,19,6239,,0.7890999913215637,0.7311698794364929
-0.1488267183303833,20,6249,,,
-0.15876293182373047,20,6299,,,
-0.2300136387348175,20,6349,,,
-0.1792392134666443,20,6399,,,
-0.12532521784305573,20,6449,,,
-0.16760894656181335,20,6499,,,
-0.21137528121471405,20,6549,,,
,20,6551,0.7014999985694885,,
,20,6551,,0.7957000136375427,0.7366536259651184
-0.1495269238948822,21,6599,,,
-0.18587720394134521,21,6649,,,
-0.15138596296310425,21,6699,,,
-0.1447303593158722,21,6749,,,
-0.19299285113811493,21,6799,,,
-0.12206345051527023,21,6849,,,
,21,6863,0.7080000042915344,,
,21,6863,,0.8112000226974487,0.7404597401618958
-0.17664119601249695,22,6899,,,
-0.26988691091537476,22,6949,,,
-0.15893885493278503,22,6999,,,
-0.21268466114997864,22,7049,,,
-0.21473509073257446,22,7099,,,
-0.10402421653270721,22,7149,,,
,22,7175,0.6815000176429749,,
,22,7175,,0.7767000198364258,0.7429386973381042
-0.11442220211029053,23,7199,,,
-0.17268173396587372,23,7249,,,
-0.13805079460144043,23,7299,,,
-0.22104205191135406,23,7349,,,
-0.1728038787841797,23,7399,,,
-0.23833593726158142,23,7449,,,
,23,7487,0.7135999798774719,,
,23,7487,,0.8166000247001648,0.7459434866905212
-0.15495392680168152,24,7499,,,
-0.1656348705291748,24,7549,,,
-0.2720705270767212,24,7599,,,
-0.13763542473316193,24,7649,,,
-0.1533181220293045,24,7699,,,
-0.13109320402145386,24,7749,,,
-0.12976954877376556,24,7799,,,
,24,7799,0.7088000178337097,,
,24,7799,,0.8123999834060669,0.749924898147583
-0.3051513731479645,25,7849,,,
-0.25278499722480774,25,7899,,,
-0.18262341618537903,25,7949,,,
-0.16464519500732422,25,7999,,,
-0.2057221233844757,25,8049,,,
-0.12411670386791229,25,8099,,,
,25,8111,0.7106000185012817,,
,25,8111,,0.8127999901771545,0.7506009340286255
-0.22902840375900269,26,8149,,,
-0.2915085554122925,26,8199,,,
-0.25294017791748047,26,8249,,,
-0.15452256798744202,26,8299,,,
-0.29614877700805664,26,8349,,,
-0.18596403300762177,26,8399,,,
,26,8423,0.7063999772071838,,
,26,8423,,0.8083999752998352,0.7561848759651184
-0.18042419850826263,27,8449,,,
-0.19280174374580383,27,8499,,,
-0.25740480422973633,27,8549,,,
-0.20685499906539917,27,8599,,,
-0.1754881739616394,27,8649,,,
-0.22477827966213226,27,8699,,,
,27,8735,0.7293000221252441,,
,27,8735,,0.8274000287055969,0.7562350034713745
-0.27560845017433167,28,8749,,,
-0.2256559431552887,28,8799,,,
-0.11895906925201416,28,8849,,,
-0.16564851999282837,28,8899,,,
-0.21119311451911926,28,8949,,,
-0.16050919890403748,28,8999,,,
,28,9047,0.7311000227928162,,
,28,9047,,0.83160001039505,0.7584885954856873
-0.2252037227153778,29,9049,,,
-0.21391193568706512,29,9099,,,
-0.28665387630462646,29,9149,,,
-0.1548001766204834,29,9199,,,
-0.2034846842288971,29,9249,,,
-0.3380991220474243,29,9299,,,
-0.2287837564945221,29,9349,,,
,29,9359,0.7296000123023987,,
,29,9359,,0.8367999792098999,0.7609675526618958
-0.2587907314300537,30,9399,,,
-0.3089151978492737,30,9449,,,
-0.23917913436889648,30,9499,,,
-0.26961854100227356,30,9549,,,
-0.13140907883644104,30,9599,,,
-0.3394486904144287,30,9649,,,
,30,9671,0.7206000089645386,,
,30,9671,,0.8366000056266785,0.7664262652397156
-0.25638943910598755,31,9699,,,
-0.16464820504188538,31,9749,,,
-0.27751094102859497,31,9799,,,
-0.1876416653394699,31,9849,,,
-0.18596263229846954,31,9899,,,
-0.23423625528812408,31,9949,,,
,31,9983,0.7214000225067139,,
,31,9983,,0.8282999992370605,0.7630709409713745
-0.22997701168060303,32,9999,,,
-0.20750001072883606,32,10049,,,
-0.24506941437721252,32,10099,,,
-0.22775274515151978,32,10149,,,
-0.22192467749118805,32,10199,,,
-0.13209637999534607,32,10249,,,
,32,10295,0.7027000188827515,,
,32,10295,,0.7996000051498413,0.7656750679016113
-0.1977812498807907,33,10299,,,
-0.18221738934516907,33,10349,,,
-0.25504380464553833,33,10399,,,
-0.27055275440216064,33,10449,,,
-0.22974982857704163,33,10499,,,
-0.30321234464645386,33,10549,,,
-0.2151450663805008,33,10599,,,
,33,10607,0.7240999937057495,,
,33,10607,,0.8270999789237976,0.7719601392745972
-0.24761739373207092,34,10649,,,
-0.21897125244140625,34,10699,,,
-0.1902732253074646,34,10749,,,
-0.2281842976808548,34,10799,,,
-0.15954989194869995,34,10849,,,
-0.24221324920654297,34,10899,,,
,34,10919,0.7267000079154968,,
,34,10919,,0.8345999717712402,0.7731119990348816
-0.2284955382347107,35,10949,,,
-0.28549182415008545,35,10999,,,
-0.12757451832294464,35,11049,,,
-0.19922715425491333,35,11099,,,
-0.1778908371925354,35,11149,,,
-0.2496044933795929,35,11199,,,
,35,11231,0.7361999750137329,,
,35,11231,,0.8463000059127808,0.7734375
-0.16935758292675018,36,11249,,,
-0.31352725625038147,36,11299,,,
-0.24638228118419647,36,11349,,,
-0.2039128541946411,36,11399,,,
-0.28642892837524414,36,11449,,,
-0.19461186230182648,36,11499,,,
,36,11543,0.7148000001907349,,
,36,11543,,0.8101000189781189,0.7737129330635071
-0.18510310351848602,37,11549,,,
-0.2822418212890625,37,11599,,,
-0.2794973850250244,37,11649,,,
-0.33422160148620605,37,11699,,,
-0.2571965157985687,37,11749,,,
-0.29731661081314087,37,11799,,,
-0.29599273204803467,37,11849,,,
,37,11855,0.7408999800682068,,
,37,11855,,0.8518999814987183,0.7754406929016113
-0.23517099022865295,38,11899,,,
-0.23445013165473938,38,11949,,,
-0.22285068035125732,38,11999,,,
-0.2713612914085388,38,12049,,,
-0.3177643418312073,38,12099,,,
-0.21273431181907654,38,12149,,,
,38,12167,0.7310000061988831,,
,38,12167,,0.840499997138977,0.7773187160491943
-0.29446151852607727,39,12199,,,
-0.2242550253868103,39,12249,,,
-0.26148778200149536,39,12299,,,
-0.2421448528766632,39,12349,,,
-0.24204380810260773,39,12399,,,
-0.2280946522951126,39,12449,,,
,39,12479,0.7049000263214111,,
,39,12479,,0.8040000200271606,0.7797976732254028
-0.37639716267585754,40,12499,,,
-0.4244295358657837,40,12549,,,
-0.3758167326450348,40,12599,,,
-0.3525720238685608,40,12649,,,
-0.36268359422683716,40,12699,,,
-0.3379904627799988,40,12749,,,
,40,12791,0.7493000030517578,,
,40,12791,,0.8633999824523926,0.787184476852417
-0.38164734840393066,41,12799,,,
-0.380983829498291,41,12849,,,
-0.4081442058086395,41,12899,,,
-0.4007585048675537,41,12949,,,
-0.36547234654426575,41,12999,,,
-0.3448232114315033,41,13049,,,
-0.37057173252105713,41,13099,,,
,41,13103,0.7379000186920166,,
,41,13103,,0.8447999954223633,0.7872846722602844
-0.37108224630355835,42,13149,,,
-0.38287580013275146,42,13199,,,
-0.3895905911922455,42,13249,,,
-0.34591129422187805,42,13299,,,
-0.3807712495326996,42,13349,,,
-0.39715343713760376,42,13399,,,
,42,13415,0.7502999901771545,,
,42,13415,,0.8598999977111816,0.7880859375
-0.38363927602767944,43,13449,,,
-0.3412070870399475,43,13499,,,
-0.4047662019729614,43,13549,,,
-0.3814598321914673,43,13599,,,
-0.3999711871147156,43,13649,,,
-0.3901948928833008,43,13699,,,
,43,13727,0.7476999759674072,,
,43,13727,,0.8561999797821045,0.7875601053237915
-0.4239691495895386,44,13749,,,
-0.3759310245513916,44,13799,,,
-0.40438008308410645,44,13849,,,
-0.37389808893203735,44,13899,,,
-0.3706907033920288,44,13949,,,
-0.4077022075653076,44,13999,,,
,44,14039,0.7475000023841858,,
,44,14039,,0.8582000136375427,0.7879356741905212
-0.4063986539840698,45,14049,,,
-0.3736165463924408,45,14099,,,
-0.4011404514312744,45,14149,,,
-0.37602877616882324,45,14199,,,
-0.36834776401519775,45,14249,,,
-0.3739199638366699,45,14299,,,
-0.41805851459503174,45,14349,,,
,45,14351,0.7534000277519226,,
,45,14351,,0.863099992275238,0.7875601053237915
-0.38807690143585205,46,14399,,,
-0.39519596099853516,46,14449,,,
-0.3177916407585144,46,14499,,,
-0.4055587649345398,46,14549,,,
-0.39099299907684326,46,14599,,,
-0.3636115789413452,46,14649,,,
,46,14663,0.7355999946594238,,
,46,14663,,0.8457000255584717,0.7878605723381042
-0.3788420855998993,47,14699,,,
-0.41696807742118835,47,14749,,,
-0.37534698843955994,47,14799,,,
-0.36767756938934326,47,14849,,,
-0.37706291675567627,47,14899,,,
-0.381595253944397,47,14949,,,
,47,14975,0.7408000230789185,,
,47,14975,,0.8454999923706055,0.7874348759651184
-0.40327414870262146,48,14999,,,
-0.39783868193626404,48,15049,,,
-0.3747897148132324,48,15099,,,
-0.35578516125679016,48,15149,,,
-0.35272592306137085,48,15199,,,
-0.4040448069572449,48,15249,,,
,48,15287,0.7439000010490417,,
,48,15287,,0.8533999919891357,0.7864583134651184
-0.3597114682197571,49,15299,,,
-0.3739978075027466,49,15349,,,
-0.36902081966400146,49,15399,,,
-0.34370478987693787,49,15449,,,
-0.36416757106781006,49,15499,,,
-0.41550564765930176,49,15549,,,
-0.40006914734840393,49,15599,,,
,49,15599,0.742900013923645,,
,49,15599,,0.8532000184059143,0.7888872027397156
-0.3787024915218353,50,15649,,,
-0.3615075945854187,50,15699,,,
-0.3772749602794647,50,15749,,,
-0.3917921781539917,50,15799,,,
-0.41528230905532837,50,15849,,,
-0.37165185809135437,50,15899,,,
,50,15911,0.7524999976158142,,
,50,15911,,0.8690000176429749,0.7871594429016113
-0.3443010449409485,51,15949,,,
-0.37092238664627075,51,15999,,,
-0.3792917728424072,51,16049,,,
-0.35905492305755615,51,16099,,,
-0.3631819486618042,51,16149,,,
-0.4107819199562073,51,16199,,,
,51,16223,0.7260000109672546,,
,51,16223,,0.8187999725341797,0.7881109714508057
-0.39272111654281616,52,16249,,,
-0.4200890064239502,52,16299,,,
-0.4019528925418854,52,16349,,,
-0.38061994314193726,52,16399,,,
-0.36254745721817017,52,16449,,,
-0.37344223260879517,52,16499,,,
,52,16535,0.7343999743461609,,
,52,16535,,0.8440999984741211,0.7877354025840759
-0.39264115691185,53,16549,,,
-0.34355834126472473,53,16599,,,
-0.3589068055152893,53,16649,,,
-0.37409400939941406,53,16699,,,
-0.3764246702194214,53,16749,,,
-0.38761425018310547,53,16799,,,
,53,16847,0.7462999820709229,,
,53,16847,,0.85589998960495,0.7879607081413269
-0.3984692692756653,54,16849,,,
-0.40446776151657104,54,16899,,,
-0.35730594396591187,54,16949,,,
-0.42365163564682007,54,16999,,,
-0.4059026837348938,54,17049,,,
-0.3818839192390442,54,17099,,,
-0.40755388140678406,54,17149,,,
,54,17159,0.737500011920929,,
,54,17159,,0.8518999814987183,0.7913160920143127
-0.3699248433113098,55,17199,,,
-0.42374342679977417,55,17249,,,
-0.3878796100616455,55,17299,,,
-0.380657434463501,55,17349,,,
-0.4021959602832794,55,17399,,,
-0.42379724979400635,55,17449,,,
,55,17471,0.7440999746322632,,
,55,17471,,0.8597000241279602,0.7883864045143127
-0.40115445852279663,56,17499,,,
-0.35297518968582153,56,17549,,,
-0.38830190896987915,56,17599,,,
-0.3410366475582123,56,17649,,,
-0.3666098415851593,56,17699,,,
-0.4051429033279419,56,17749,,,
,56,17783,0.7522000074386597,,
,56,17783,,0.8644999861717224,0.7875350713729858
-0.3812117576599121,57,17799,,,
-0.3926467001438141,57,17849,,,
-0.3384042978286743,57,17899,,,
-0.41592609882354736,57,17949,,,
-0.42090630531311035,57,17999,,,
-0.39168161153793335,57,18049,,,
,57,18095,0.7401999831199646,,
,57,18095,,0.8432000279426575,0.7915915250778198
-0.35447070002555847,58,18099,,,
-0.3849857449531555,58,18149,,,
-0.42575007677078247,58,18199,,,
-0.34391382336616516,58,18249,,,
-0.38313478231430054,58,18299,,,
-0.4078778028488159,58,18349,,,
-0.3766420781612396,58,18399,,,
,58,18407,0.7529000043869019,,
,58,18407,,0.8689000010490417,0.7919421195983887
-0.4208056926727295,59,18449,,,
-0.378135085105896,59,18499,,,
-0.350181519985199,59,18549,,,
-0.3932493329048157,59,18599,,,
-0.36285319924354553,59,18649,,,
-0.3579191565513611,59,18699,,,
,59,18719,0.7519999742507935,,
,59,18719,,0.8632000088691711,0.7913661599159241
-0.3656768798828125,60,18749,,,
-0.4328887164592743,60,18799,,,
-0.374458372592926,60,18849,,,
-0.4045264720916748,60,18899,,,
-0.35484176874160767,60,18949,,,
-0.4076306223869324,60,18999,,,
,60,19031,0.7698000073432922,,
,60,19031,,0.8845999836921692,0.8048878312110901
-0.4075668156147003,61,19049,,,
-0.43580830097198486,61,19099,,,
-0.4092533588409424,61,19149,,,
-0.42478808760643005,61,19199,,,
-0.4155445098876953,61,19249,,,
-0.39987966418266296,61,19299,,,
,61,19343,0.7727000117301941,,
,61,19343,,0.8876000046730042,0.8109475374221802
-0.41699033975601196,62,19349,,,
-0.4194861352443695,62,19399,,,
-0.3836435377597809,62,19449,,,
-0.381159245967865,62,19499,,,
-0.41603484749794006,62,19549,,,
-0.3978397846221924,62,19599,,,
-0.42821401357650757,62,19649,,,
,62,19655,0.771399974822998,,
,62,19655,,0.8877000212669373,0.8131260275840759
-0.38390105962753296,63,19699,,,
-0.3917587697505951,63,19749,,,
-0.40584832429885864,63,19799,,,
-0.3880397081375122,63,19849,,,
-0.445515900850296,63,19899,,,
-0.3718565106391907,63,19949,,,
,63,19967,0.7738999724388123,,
,63,19967,,0.8916000127792358,0.8133764266967773
-0.3940926492214203,64,19999,,,
-0.39254212379455566,64,20049,,,
-0.40895506739616394,64,20099,,,
-0.4207952320575714,64,20149,,,
-0.37702617049217224,64,20199,,,
-0.4760728180408478,64,20249,,,
,64,20279,0.7741000056266785,,
,64,20279,,0.8909000158309937,0.8162059187889099
-0.46789127588272095,65,20299,,,
-0.4275292158126831,65,20349,,,
-0.4160047769546509,65,20399,,,
-0.41720515489578247,65,20449,,,
-0.4181547164916992,65,20499,,,
-0.4284658133983612,65,20549,,,
,65,20591,0.7749000191688538,,
,65,20591,,0.891700029373169,0.8167567849159241
-0.4343896210193634,66,20599,,,
-0.424569308757782,66,20649,,,
-0.37962791323661804,66,20699,,,
-0.3868495225906372,66,20749,,,
-0.4133835434913635,66,20799,,,
-0.40086784958839417,66,20849,,,
-0.43885189294815063,66,20899,,,
,66,20903,0.7738999724388123,,
,66,20903,,0.891700029373169,0.8185346722602844
-0.440399169921875,67,20949,,,
-0.3669082522392273,67,20999,,,
-0.4451773762702942,67,21049,,,
-0.4132101833820343,67,21099,,,
-0.4531943202018738,67,21149,,,
-0.4441434144973755,67,21199,,,
,67,21215,0.7741000056266785,,
,67,21215,,0.892799973487854,0.8195613026618958
-0.439493328332901,68,21249,,,
-0.44455790519714355,68,21299,,,
-0.3821996748447418,68,21349,,,
-0.42264893651008606,68,21399,,,
-0.40969738364219666,68,21449,,,
-0.3828006684780121,68,21499,,,
,68,21527,0.7746000289916992,,
,68,21527,,0.8924000263214111,0.8194862008094788
-0.4126819670200348,69,21549,,,
-0.43823665380477905,69,21599,,,
-0.42840874195098877,69,21649,,,
-0.4266282618045807,69,21699,,,
-0.4388708472251892,69,21749,,,
-0.3859591782093048,69,21799,,,
,69,21839,0.7753999829292297,,
,69,21839,,0.8942000269889832,0.8194360733032227
-0.4379749894142151,70,21849,,,
-0.46140164136886597,70,21899,,,
-0.4232397675514221,70,21949,,,
-0.4112420380115509,70,21999,,,
-0.4273843467235565,70,22049,,,
-0.4387221932411194,70,22099,,,
-0.4527313709259033,70,22149,,,
,70,22151,0.7759000062942505,,
,70,22151,,0.892300009727478,0.8206881284713745
-0.428001344203949,71,22199,,,
-0.46099546551704407,71,22249,,,
-0.4188322424888611,71,22299,,,
-0.41397011280059814,71,22349,,,
-0.438519150018692,71,22399,,,
-0.42765429615974426,71,22449,,,
,71,22463,0.7778000235557556,,
,71,22463,,0.891700029373169,0.8211387991905212
-0.4272271990776062,72,22499,,,
-0.4429548382759094,72,22549,,,
-0.43385738134384155,72,22599,,,
-0.4334034323692322,72,22649,,,
-0.41658443212509155,72,22699,,,
-0.42634373903274536,72,22749,,,
,72,22775,0.7760999798774719,,
,72,22775,,0.8949000239372253,0.8221153616905212
-0.4658079743385315,73,22799,,,
-0.4326269030570984,73,22849,,,
-0.4156753420829773,73,22899,,,
-0.4258638620376587,73,22949,,,
-0.43810248374938965,73,22999,,,
-0.4088226854801178,73,23049,,,
,73,23087,0.7760999798774719,,
,73,23087,,0.8938999772071838,0.8236428499221802
-0.4394002854824066,74,23099,,,
-0.445185124874115,74,23149,,,
-0.4347924292087555,74,23199,,,
-0.43756094574928284,74,23249,,,
-0.43472814559936523,74,23299,,,
-0.4430927634239197,74,23349,,,
-0.43702197074890137,74,23399,,,
,74,23399,0.7764000296592712,,
,74,23399,,0.8952000141143799,0.8242437839508057
-0.4419509172439575,75,23449,,,
-0.43990474939346313,75,23499,,,
-0.39764225482940674,75,23549,,,
-0.42243435978889465,75,23599,,,
-0.4242103397846222,75,23649,,,
-0.44450029730796814,75,23699,,,
,75,23711,0.777400016784668,,
