train_loss,step,epoch,train_acc,test_acc
3.599076271057129,49,0,,
3.1005592346191406,99,0,,
2.7891979217529297,149,0,,
2.909693717956543,199,0,,
2.8337087631225586,249,0,,
2.487001657485962,299,0,,
2.6630287170410156,349,0,,
,389,0,0.3936498463153839,0.5396999716758728
2.6613354682922363,399,1,,
2.4748032093048096,449,1,,
2.370767116546631,499,1,,
2.571378469467163,549,1,,
2.190629482269287,599,1,,
1.952843189239502,649,1,,
2.11283278465271,699,1,,
2.4039478302001953,749,1,,
,779,1,0.539843738079071,0.6338000297546387
2.445298671722412,799,2,,
1.819523572921753,849,2,,
2.0228657722473145,899,2,,
1.8397371768951416,949,2,,
2.0078091621398926,999,2,,
2.0603368282318115,1049,2,,
1.8400795459747314,1099,2,,
1.8420658111572266,1149,2,,
,1169,2,0.6040064096450806,0.6851999759674072
2.018070697784424,1199,3,,
1.8278353214263916,1249,3,,
2.148674488067627,1299,3,,
1.5096396207809448,1349,3,,
2.0757007598876953,1399,3,,
1.9714720249176025,1449,3,,
1.6577157974243164,1499,3,,
1.66204833984375,1549,3,,
,1559,3,0.6464343070983887,0.6608999967575073
1.5322076082229614,1599,4,,
1.7655882835388184,1649,4,,
1.595582127571106,1699,4,,
1.3665070533752441,1749,4,,
2.031005620956421,1799,4,,
1.6993598937988281,1849,4,,
1.7207444906234741,1899,4,,
1.4336708784103394,1949,4,,
,1949,4,0.6726962924003601,0.7548999786376953
1.5105595588684082,1999,5,,
1.4364285469055176,2049,5,,
1.2650808095932007,2099,5,,
1.6186405420303345,2149,5,,
1.7628339529037476,2199,5,,
1.736970067024231,2249,5,,
1.6878279447555542,2299,5,,
,2339,5,0.6870793104171753,0.7835999727249146
1.9582970142364502,2349,6,,
1.3009657859802246,2399,6,,
1.4022295475006104,2449,6,,
1.639699935913086,2499,6,,
1.3571652173995972,2549,6,,
1.579329490661621,2599,6,,
1.7765655517578125,2649,6,,
1.4280917644500732,2699,6,,
,2729,6,0.7012619972229004,0.7896000146865845
1.3891937732696533,2749,7,,
1.123519778251648,2799,7,,
1.176635980606079,2849,7,,
1.2480467557907104,2899,7,,
1.3586314916610718,2949,7,,
1.4606144428253174,2999,7,,
1.4354486465454102,3049,7,,
1.6991124153137207,3099,7,,
,3119,7,0.7120392918586731,0.8093000054359436
1.2988427877426147,3149,8,,
1.1598228216171265,3199,8,,
1.2020224332809448,3249,8,,
1.316156268119812,3299,8,,
1.0492459535598755,3349,8,,
1.196486234664917,3399,8,,
1.2216343879699707,3449,8,,
1.300939917564392,3499,8,,
,3509,8,0.7197515964508057,0.8162000179290771
0.9125491976737976,3549,9,,
1.259429931640625,3599,9,,
1.267357349395752,3649,9,,
1.0437486171722412,3699,9,,
1.257803201675415,3749,9,,
1.4053627252578735,3799,9,,
1.2062013149261475,3849,9,,
1.4646730422973633,3899,9,,
,3899,9,0.7317908406257629,0.8246999979019165
1.0470366477966309,3949,10,,
1.117190957069397,3999,10,,
1.3430225849151611,4049,10,,
0.9331715106964111,4099,10,,
1.1646493673324585,4149,10,,
1.1944005489349365,4199,10,,
0.8381729125976562,4249,10,,
