train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc,mix_match_loss
,18,5927,1.1180051565170288,0.6316999793052673,,,
,18,5927,,,0.7050039768218994,0.6746794581413269,
0.9514062404632568,19,5949,,,,,
1.0304237604141235,19,5999,,,,,
0.8735030889511108,19,6049,,,,,
0.930109977722168,19,6099,,,,,
0.924439013004303,19,6149,,,,,
0.8221840262413025,19,6199,,,,,
,19,6239,1.059285044670105,0.6467000246047974,,,
,19,6239,,,0.7139042615890503,0.6812649965286255,
,20,6249,,,,,1.7412360906600952
,20,6299,,,,,1.778484582901001
,20,6349,,,,,1.6720454692840576
,20,6399,,,,,1.6751686334609985
,20,6449,,,,,1.251467227935791
,20,6499,,,,,1.7207638025283813
,20,6549,,,,,1.8164427280426025
,20,6554,1.149784803390503,0.6470999717712402,,,
1.4284158945083618,20,6554,,,0.7092563509941101,0.6649789810180664,
,21,6599,,,,,1.7828305959701538
,21,6649,,,,,1.7401823997497559
,21,6699,,,,,1.8698610067367554
,21,6749,,,,,1.5053460597991943
,21,6799,,,,,1.5664535760879517
,21,6849,,,,,1.6728357076644897
,21,6871,1.1226388216018677,0.661899983882904,,,
,21,6871,,,0.7059928774833679,,
,22,6899,,,,,1.285021185874939
,22,6949,,,,,1.2535464763641357
,22,6999,,,,,1.4298222064971924
,22,7049,,,,,1.615331768989563
,22,7099,,,,,nan
,22,7149,,,,,nan
,22,7184,nan,0.10790000110864639,,,
,22,7184,,,0.1002769023180008,,
,23,7199,,,,,nan
,23,7249,,,,,nan
,23,7299,,,,,nan
,23,7349,,,,,nan
,23,7399,,,,,nan
,23,7449,,,,,nan
,23,7499,,,,,nan
,23,7549,,,,,nan
,23,7599,,,,,nan
,23,7649,,,,,nan
,23,7699,,,,,nan
,23,7742,nan,0.10790000110864639,,,
,23,7742,,,0.1002769023180008,,
,24,7749,,,,,nan
,24,7799,,,,,nan
,24,7849,,,,,nan
,24,7899,,,,,nan
,24,7949,,,,,nan
,24,7999,,,,,nan
,24,8049,,,,,nan
,24,8099,,,,,nan
,24,8149,,,,,nan
,24,8199,,,,,nan
,24,8249,,,,,nan
,24,8299,,,,,nan
,24,8300,nan,0.10790000110864639,,,
,24,8300,,,0.1002769023180008,,
,25,8349,,,,,nan
,25,8399,,,,,nan
,25,8449,,,,,nan
,25,8499,,,,,nan
,25,8549,,,,,nan
,25,8599,,,,,nan
,25,8649,,,,,nan
,25,8699,,,,,nan
,25,8749,,,,,nan
,25,8799,,,,,nan
,25,8849,,,,,nan
,25,8858,nan,0.10790000110864639,,,
,25,8858,,,0.1002769023180008,,
,26,8899,,,,,nan
,26,8949,,,,,nan
,26,8999,,,,,nan
,26,9049,,,,,nan
,26,9099,,,,,nan
,26,9149,,,,,nan
,26,9199,,,,,nan
,26,9249,,,,,nan
,26,9299,,,,,nan
,26,9349,,,,,nan
,26,9399,,,,,nan
,26,9416,nan,0.10790000110864639,,,
,26,9416,,,0.1002769023180008,,
,27,9449,,,,,nan
,27,9499,,,,,nan
,27,9549,,,,,nan
,27,9599,,,,,nan
,27,9649,,,,,nan
,27,9699,,,,,nan
,27,9749,,,,,nan
,27,9799,,,,,nan
,27,9849,,,,,nan
,27,9899,,,,,nan
,27,9949,,,,,nan
,27,9974,nan,0.10790000110864639,,,
,27,9974,,,0.1002769023180008,,
,28,9999,,,,,nan
,28,10049,,,,,nan
,28,10099,,,,,nan
,28,10149,,,,,nan
,28,10199,,,,,nan
,28,10249,,,,,nan
,28,10299,,,,,nan
,28,10349,,,,,nan
,28,10399,,,,,nan
,28,10449,,,,,nan
,28,10499,,,,,nan
,28,10532,nan,0.10790000110864639,,,
,28,10532,,,0.1002769023180008,,
,29,10549,,,,,nan
,29,10599,,,,,nan
,29,10649,,,,,nan
,29,10699,,,,,nan
,29,10749,,,,,nan
,29,10799,,,,,nan
,29,10849,,,,,nan
,29,10899,,,,,nan
,29,10949,,,,,nan
,29,10999,,,,,nan
,29,11049,,,,,nan
,29,11090,nan,0.10790000110864639,,,
,29,11090,,,0.1002769023180008,,
,30,11099,,,,,nan
,30,11149,,,,,nan
,30,11199,,,,,nan
,30,11249,,,,,nan
,30,11299,,,,,nan
,30,11349,,,,,nan
,30,11399,,,,,nan
,30,11449,,,,,nan
,30,11499,,,,,nan
,30,11549,,,,,nan
,30,11599,,,,,nan
,30,11648,nan,0.10790000110864639,,,
,30,11648,,,0.1002769023180008,,
,31,11649,,,,,nan
,31,11699,,,,,nan
,31,11749,,,,,nan
,31,11799,,,,,nan
,31,11849,,,,,nan
,31,11899,,,,,nan
,31,11949,,,,,nan
,31,11999,,,,,nan
,31,12049,,,,,nan
,31,12099,,,,,nan
,31,12149,,,,,nan
,31,12199,,,,,nan
,31,12206,nan,0.10790000110864639,,,
,31,12206,,,0.1002769023180008,,
,32,12249,,,,,nan
,32,12299,,,,,nan
,32,12349,,,,,nan
,32,12399,,,,,nan
,32,12449,,,,,nan
,32,12499,,,,,nan
,32,12549,,,,,nan
,32,12599,,,,,nan
,32,12649,,,,,nan
,32,12699,,,,,nan
,32,12749,,,,,nan
,32,12764,nan,0.10790000110864639,,,
,32,12764,,,0.1002769023180008,,
,33,12799,,,,,nan
,33,12849,,,,,nan
,33,12899,,,,,nan
,33,12949,,,,,nan
,33,12999,,,,,nan
,33,13049,,,,,nan
,33,13099,,,,,nan
,33,13149,,,,,nan
,33,13199,,,,,nan
,33,13249,,,,,nan
,33,13299,,,,,nan
,33,13322,nan,0.10790000110864639,,,
,33,13322,,,0.1002769023180008,,
,34,13349,,,,,nan
,34,13399,,,,,nan
,34,13449,,,,,nan
,34,13499,,,,,nan
,34,13549,,,,,nan
,34,13599,,,,,nan
,34,13649,,,,,nan
,34,13699,,,,,nan
,34,13749,,,,,nan
,34,13799,,,,,nan
,34,13849,,,,,nan
,34,13880,nan,0.10790000110864639,,,
,34,13880,,,0.1002769023180008,,
,35,13899,,,,,nan
,35,13949,,,,,nan
,35,13999,,,,,nan
,35,14049,,,,,nan
,35,14099,,,,,nan
,35,14149,,,,,nan
,35,14199,,,,,nan
,35,14249,,,,,nan
,35,14299,,,,,nan
,35,14349,,,,,nan
,35,14399,,,,,nan
,35,14438,nan,0.10790000110864639,,,
,35,14438,,,0.1002769023180008,,
,36,14449,,,,,nan
,36,14499,,,,,nan
,36,14549,,,,,nan
,36,14599,,,,,nan
,36,14649,,,,,nan
,36,14699,,,,,nan
,36,14749,,,,,nan
,36,14799,,,,,nan
,36,14849,,,,,nan
,36,14899,,,,,nan
,36,14949,,,,,nan
,36,14996,nan,0.10790000110864639,,,
,36,14996,,,0.1002769023180008,,
,37,14999,,,,,nan
,37,15049,,,,,nan
,37,15099,,,,,nan
,37,15149,,,,,nan
,37,15199,,,,,nan
,37,15249,,,,,nan
,37,15299,,,,,nan
,37,15349,,,,,nan
,37,15399,,,,,nan
,37,15449,,,,,nan
,37,15499,,,,,nan
,37,15549,,,,,nan
,37,15554,nan,0.10790000110864639,,,
,37,15554,,,0.1002769023180008,,
,38,15599,,,,,nan
,38,15649,,,,,nan
,38,15699,,,,,nan
,38,15749,,,,,nan
,38,15799,,,,,nan
,38,15849,,,,,nan
,38,15899,,,,,nan
,38,15949,,,,,nan
,38,15999,,,,,nan
,38,16049,,,,,nan
,38,16099,,,,,nan
,38,16112,nan,0.10790000110864639,,,
,38,16112,,,0.1002769023180008,,
,39,16149,,,,,nan
,39,16199,,,,,nan
,39,16249,,,,,nan
,39,16299,,,,,nan
,39,16349,,,,,nan
,39,16399,,,,,nan
,39,16449,,,,,nan
,39,16499,,,,,nan
,39,16549,,,,,nan
,39,16599,,,,,nan
,39,16649,,,,,nan
,39,16670,nan,0.10790000110864639,,,
,39,16670,,,0.1002769023180008,,
,40,16699,,,,,nan
,40,16749,,,,,nan
,40,16799,,,,,nan
,40,16849,,,,,nan
,40,16899,,,,,nan
,40,16949,,,,,nan
,40,16999,,,,,nan
,40,17049,,,,,nan
,40,17099,,,,,nan
,40,17149,,,,,nan
,40,17199,,,,,nan
,40,17228,nan,0.10790000110864639,,,
,40,17228,,,0.1002769023180008,,
,41,17249,,,,,nan
,41,17299,,,,,nan
,41,17349,,,,,nan
,41,17399,,,,,nan
,41,17449,,,,,nan
,41,17499,,,,,nan
,41,17549,,,,,nan
,41,17599,,,,,nan
,41,17649,,,,,nan
,41,17699,,,,,nan
,41,17749,,,,,nan
,41,17786,nan,0.10790000110864639,,,
,41,17786,,,0.1002769023180008,,
,42,17799,,,,,nan
,42,17849,,,,,nan
,42,17899,,,,,nan
,42,17949,,,,,nan
,42,17999,,,,,nan
,42,18049,,,,,nan
,42,18099,,,,,nan
,42,18149,,,,,nan
,42,18199,,,,,nan
,42,18249,,,,,nan
,42,18299,,,,,nan
,42,18344,nan,0.10790000110864639,,,
,42,18344,,,0.1002769023180008,,
,43,18349,,,,,nan
,43,18399,,,,,nan
,43,18449,,,,,nan
,43,18499,,,,,nan
,43,18549,,,,,nan
,43,18599,,,,,nan
,43,18649,,,,,nan
,43,18699,,,,,nan
,43,18749,,,,,nan
,43,18799,,,,,nan
,43,18849,,,,,nan
,43,18899,,,,,nan
,43,18902,nan,0.10790000110864639,,,
,43,18902,,,0.1002769023180008,,
,44,18949,,,,,nan
,44,18999,,,,,nan
,44,19049,,,,,nan
,44,19099,,,,,nan
,44,19149,,,,,nan
,44,19199,,,,,nan
,44,19249,,,,,nan
,44,19299,,,,,nan
,44,19349,,,,,nan
,44,19399,,,,,nan
,44,19449,,,,,nan
,44,19460,nan,0.10790000110864639,,,
,44,19460,,,0.1002769023180008,,
,45,19499,,,,,nan
,45,19549,,,,,nan
,45,19599,,,,,nan
,45,19649,,,,,nan
,45,19699,,,,,nan
,45,19749,,,,,nan
,45,19799,,,,,nan
,45,19849,,,,,nan
,45,19899,,,,,nan
,45,19949,,,,,nan
,45,19999,,,,,nan
,45,20018,nan,0.10790000110864639,,,
,45,20018,,,0.1002769023180008,,
,46,20049,,,,,nan
,46,20099,,,,,nan
,46,20149,,,,,nan
,46,20199,,,,,nan
,46,20249,,,,,nan
,46,20299,,,,,nan
,46,20349,,,,,nan
,46,20399,,,,,nan
,46,20449,,,,,nan
,46,20499,,,,,nan
,46,20549,,,,,nan
,46,20576,nan,0.10790000110864639,,,
,46,20576,,,0.1002769023180008,,
,47,20599,,,,,nan
,47,20649,,,,,nan
,47,20699,,,,,nan
,47,20749,,,,,nan
,47,20799,,,,,nan
,47,20849,,,,,nan
,47,20899,,,,,nan
,47,20949,,,,,nan
,47,20999,,,,,nan
,47,21049,,,,,nan
,47,21099,,,,,nan
,47,21134,nan,0.10790000110864639,,,
,47,21134,,,0.1002769023180008,,
,48,21149,,,,,nan
,48,21199,,,,,nan
,48,21249,,,,,nan
,48,21299,,,,,nan
,48,21349,,,,,nan
,48,21399,,,,,nan
,48,21449,,,,,nan
,48,21499,,,,,nan
,48,21549,,,,,nan
,48,21599,,,,,nan
,48,21649,,,,,nan
,48,21692,nan,0.10790000110864639,,,
,48,21692,,,0.1002769023180008,,
,49,21699,,,,,nan
,49,21749,,,,,nan
,49,21799,,,,,nan
,49,21849,,,,,nan
,49,21899,,,,,nan
,49,21949,,,,,nan
,49,21999,,,,,nan
,49,22049,,,,,nan
,49,22099,,,,,nan
,49,22149,,,,,nan
,49,22199,,,,,nan
,49,22249,,,,,nan
,49,22250,nan,0.10790000110864639,,,
,49,22250,,,0.1002769023180008,,
,50,22299,,,,,nan
,50,22349,,,,,nan
,50,22399,,,,,nan
,50,22449,,,,,nan
,50,22499,,,,,nan
,50,22549,,,,,nan
,50,22599,,,,,nan
,50,22649,,,,,nan
,50,22699,,,,,nan
,50,22749,,,,,nan
,50,22799,,,,,nan
,50,22808,nan,0.10790000110864639,,,
,50,22808,,,0.1002769023180008,,
,51,22849,,,,,nan
,51,22899,,,,,nan
,51,22949,,,,,nan
,51,22999,,,,,nan
,51,23049,,,,,nan
,51,23099,,,,,nan
,51,23149,,,,,nan
,51,23199,,,,,nan
,51,23249,,,,,nan
,51,23299,,,,,nan
,51,23349,,,,,nan
,51,23366,nan,0.10790000110864639,,,
,51,23366,,,0.1002769023180008,,
,52,23399,,,,,nan
,52,23449,,,,,nan
,52,23499,,,,,nan
,52,23549,,,,,nan
,52,23599,,,,,nan
,52,23649,,,,,nan
,52,23699,,,,,nan
,52,23749,,,,,nan
,52,23799,,,,,nan
,52,23849,,,,,nan
,52,23899,,,,,nan
,52,23924,nan,0.10790000110864639,,,
,52,23924,,,0.1002769023180008,,
,53,23949,,,,,nan
,53,23999,,,,,nan
,53,24049,,,,,nan
,53,24099,,,,,nan
,53,24149,,,,,nan
,53,24199,,,,,nan
,53,24249,,,,,nan
,53,24299,,,,,nan
,53,24349,,,,,nan
,53,24399,,,,,nan
,53,24449,,,,,nan
,53,24482,nan,0.10790000110864639,,,
,53,24482,,,0.1002769023180008,,
,54,24499,,,,,nan
,54,24549,,,,,nan
,54,24599,,,,,nan
,54,24649,,,,,nan
,54,24699,,,,,nan
,54,24749,,,,,nan
,54,24799,,,,,nan
,54,24849,,,,,nan
,54,24899,,,,,nan
,54,24949,,,,,nan
,54,24999,,,,,nan
,54,25040,nan,0.10790000110864639,,,
,54,25040,,,0.1002769023180008,,
,55,25049,,,,,nan
,55,25099,,,,,nan
,55,25149,,,,,nan
,55,25199,,,,,nan
,55,25249,,,,,nan
,55,25299,,,,,nan
,55,25349,,,,,nan
,55,25399,,,,,nan
,55,25449,,,,,nan
,55,25499,,,,,nan
,55,25549,,,,,nan
,55,25598,nan,0.10790000110864639,,,
,55,25598,,,0.1002769023180008,,
,56,25599,,,,,nan
,56,25649,,,,,nan
,56,25699,,,,,nan
,56,25749,,,,,nan
,56,25799,,,,,nan
,56,25849,,,,,nan
,56,25899,,,,,nan
,56,25949,,,,,nan
,56,25999,,,,,nan
,56,26049,,,,,nan
,56,26099,,,,,nan
,56,26149,,,,,nan
,56,26156,nan,0.10790000110864639,,,
,56,26156,,,0.1002769023180008,,
,57,26199,,,,,nan
,57,26249,,,,,nan
,57,26299,,,,,nan
,57,26349,,,,,nan
,57,26399,,,,,nan
,57,26449,,,,,nan
,57,26499,,,,,nan
,57,26549,,,,,nan
,57,26599,,,,,nan
,57,26649,,,,,nan
,57,26699,,,,,nan
,57,26714,nan,0.10790000110864639,,,
,57,26714,,,0.1002769023180008,,
,58,26749,,,,,nan
,58,26799,,,,,nan
,58,26849,,,,,nan
,58,26899,,,,,nan
,58,26949,,,,,nan
,58,26999,,,,,nan
,58,27049,,,,,nan
,58,27099,,,,,nan
,58,27149,,,,,nan
,58,27199,,,,,nan
,58,27249,,,,,nan
,58,27272,nan,0.10790000110864639,,,
,58,27272,,,0.1002769023180008,,
,59,27299,,,,,nan
,59,27349,,,,,nan
,59,27399,,,,,nan
,59,27449,,,,,nan
,59,27499,,,,,nan
,59,27549,,,,,nan
,59,27599,,,,,nan
,59,27649,,,,,nan
,59,27699,,,,,nan
,59,27749,,,,,nan
,59,27799,,,,,nan
,59,27830,nan,0.10790000110864639,,,
,59,27830,,,0.1002769023180008,,
,60,27849,,,,,nan
,60,27899,,,,,nan
,60,27949,,,,,nan
,60,27999,,,,,nan
,60,28049,,,,,nan
,60,28099,,,,,nan
,60,28149,,,,,nan
,60,28199,,,,,nan
,60,28249,,,,,nan
,60,28299,,,,,nan
,60,28349,,,,,nan
,60,28388,nan,0.10790000110864639,,,
,60,28388,,,0.1002769023180008,,
,61,28399,,,,,nan
,61,28449,,,,,nan
,61,28499,,,,,nan
,61,28549,,,,,nan
,61,28599,,,,,nan
,61,28649,,,,,nan
,61,28699,,,,,nan
,61,28749,,,,,nan
,61,28799,,,,,nan
,61,28849,,,,,nan
,61,28899,,,,,nan
,61,28946,nan,0.10790000110864639,,,
,61,28946,,,0.1002769023180008,,
,62,28949,,,,,nan
,62,28999,,,,,nan
,62,29049,,,,,nan
,62,29099,,,,,nan
,62,29149,,,,,nan
,62,29199,,,,,nan
,62,29249,,,,,nan
,62,29299,,,,,nan
,62,29349,,,,,nan
,62,29399,,,,,nan
,62,29449,,,,,nan
,62,29499,,,,,nan
,62,29504,nan,0.10790000110864639,,,
,62,29504,,,0.1002769023180008,,
,63,29549,,,,,nan
,63,29599,,,,,nan
,63,29649,,,,,nan
,63,29699,,,,,nan
,63,29749,,,,,nan
,63,29799,,,,,nan
,63,29849,,,,,nan
,63,29899,,,,,nan
,63,29949,,,,,nan
,63,29999,,,,,nan
,63,30049,,,,,nan
,63,30062,nan,0.10790000110864639,,,
,63,30062,,,0.1002769023180008,,
,64,30099,,,,,nan
,64,30149,,,,,nan
,64,30199,,,,,nan
,64,30249,,,,,nan
,64,30299,,,,,nan
,64,30349,,,,,nan
,64,30399,,,,,nan
,64,30449,,,,,nan
,64,30499,,,,,nan
,64,30549,,,,,nan
,64,30599,,,,,nan
,64,30620,nan,0.10790000110864639,,,
,64,30620,,,0.1002769023180008,,
,65,30649,,,,,nan
,65,30699,,,,,nan
,65,30749,,,,,nan
,65,30799,,,,,nan
,65,30849,,,,,nan
,65,30899,,,,,nan
,65,30949,,,,,nan
,65,30999,,,,,nan
,65,31049,,,,,nan
,65,31099,,,,,nan
,65,31149,,,,,nan
,65,31178,nan,0.10790000110864639,,,
,65,31178,,,0.1002769023180008,,
,66,31199,,,,,nan
,66,31249,,,,,nan
,66,31299,,,,,nan
,66,31349,,,,,nan
,66,31399,,,,,nan
,66,31449,,,,,nan
,66,31499,,,,,nan
,66,31549,,,,,nan
,66,31599,,,,,nan
,66,31649,,,,,nan
,66,31699,,,,,nan
,66,31736,nan,0.10790000110864639,,,
,66,31736,,,0.1002769023180008,,
,67,31749,,,,,nan
,67,31799,,,,,nan
,67,31849,,,,,nan
,67,31899,,,,,nan
,67,31949,,,,,nan
,67,31999,,,,,nan
,67,32049,,,,,nan
,67,32099,,,,,nan
,67,32149,,,,,nan
,67,32199,,,,,nan
,67,32249,,,,,nan
,67,32294,nan,0.10790000110864639,,,
,67,32294,,,0.1002769023180008,,
,68,32299,,,,,nan
,68,32349,,,,,nan
,68,32399,,,,,nan
,68,32449,,,,,nan
,68,32499,,,,,nan
,68,32549,,,,,nan
,68,32599,,,,,nan
,68,32649,,,,,nan
,68,32699,,,,,nan
,68,32749,,,,,nan
,68,32799,,,,,nan
,68,32849,,,,,nan
,68,32852,nan,0.10790000110864639,,,
,68,32852,,,0.1002769023180008,,
,69,32899,,,,,nan
,69,32949,,,,,nan
,69,32999,,,,,nan
,69,33049,,,,,nan
,69,33099,,,,,nan
,69,33149,,,,,nan
,69,33199,,,,,nan
,69,33249,,,,,nan
,69,33299,,,,,nan
,69,33349,,,,,nan
,69,33399,,,,,nan
,69,33410,nan,0.10790000110864639,,,
,69,33410,,,0.1002769023180008,,
,70,33449,,,,,nan
,70,33499,,,,,nan
,70,33549,,,,,nan
,70,33599,,,,,nan
,70,33649,,,,,nan
,70,33699,,,,,nan
,70,33749,,,,,nan
,70,33799,,,,,nan
,70,33849,,,,,nan
,70,33899,,,,,nan
,70,33949,,,,,nan
,70,33968,nan,0.10790000110864639,,,
,70,33968,,,0.1002769023180008,,
,71,33999,,,,,nan
,71,34049,,,,,nan
,71,34099,,,,,nan
,71,34149,,,,,nan
,71,34199,,,,,nan
,71,34249,,,,,nan
,71,34299,,,,,nan
,71,34349,,,,,nan
,71,34399,,,,,nan
,71,34449,,,,,nan
,71,34499,,,,,nan
,71,34526,nan,0.10790000110864639,,,
,71,34526,,,0.1002769023180008,,
,72,34549,,,,,nan
,72,34599,,,,,nan
,72,34649,,,,,nan
,72,34699,,,,,nan
,72,34749,,,,,nan
,72,34799,,,,,nan
,72,34849,,,,,nan
,72,34899,,,,,nan
,72,34949,,,,,nan
,72,34999,,,,,nan
,72,35049,,,,,nan
,72,35084,nan,0.10790000110864639,,,
,72,35084,,,0.1002769023180008,,
,73,35099,,,,,nan
,73,35149,,,,,nan
,73,35199,,,,,nan
,73,35249,,,,,nan
,73,35299,,,,,nan
,73,35349,,,,,nan
,73,35399,,,,,nan
,73,35449,,,,,nan
,73,35499,,,,,nan
,73,35549,,,,,nan
,73,35599,,,,,nan
,73,35642,nan,0.10790000110864639,,,
,73,35642,,,0.1002769023180008,,
,74,35649,,,,,nan
,74,35699,,,,,nan
,74,35749,,,,,nan
,74,35799,,,,,nan
,74,35849,,,,,nan
,74,35899,,,,,nan
,74,35949,,,,,nan
,74,35999,,,,,nan
,74,36049,,,,,nan
,74,36099,,,,,nan
,74,36149,,,,,nan
,74,36199,,,,,nan
,74,36200,nan,0.10790000110864639,,,
,74,36200,,,0.1002769023180008,,
,75,36249,,,,,nan
,75,36299,,,,,nan
,75,36349,,,,,nan
,75,36399,,,,,nan
,75,36449,,,,,nan
,75,36499,,,,,nan
,75,36549,,,,,nan
,75,36599,,,,,nan
,75,36649,,,,,nan
,75,36699,,,,,nan
,75,36749,,,,,nan
,75,36758,nan,0.10790000110864639,,,
,75,36758,,,0.1002769023180008,,
,76,36799,,,,,nan
,76,36849,,,,,nan
,76,36899,,,,,nan
,76,36949,,,,,nan
,76,36999,,,,,nan
,76,37049,,,,,nan
,76,37099,,,,,nan
,76,37149,,,,,nan
,76,37199,,,,,nan
,76,37249,,,,,nan
,76,37299,,,,,nan
,76,37316,nan,0.10790000110864639,,,
,76,37316,,,0.1002769023180008,,
,77,37349,,,,,nan
