step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc
49,2.7991385459899902,0,,,,
99,2.523723602294922,0,,,,
149,2.6328070163726807,0,,,,
199,2.5429604053497314,0,,,,
249,2.4060800075531006,0,,,,
299,2.320126533508301,0,,,,
311,,0,0.13300000131130219,52.049842834472656,,
311,,0,,,0.13850000500679016,0.11771333962678909
349,2.2959022521972656,1,,,,
399,2.487706184387207,1,,,,
449,2.2969143390655518,1,,,,
499,2.4756124019622803,1,,,,
549,3.1037895679473877,1,,,,
599,2.280172824859619,1,,,,
623,,1,0.1850000023841858,7.158385276794434,,
623,,1,,,0.20239999890327454,0.16594050824642181
649,2.523022174835205,2,,,,
699,2.237436294555664,2,,,,
749,2.217115640640259,2,,,,
799,2.212284803390503,2,,,,
849,1.9687546491622925,2,,,,
899,2.1835641860961914,2,,,,
935,,2,0.20149999856948853,3.1658966541290283,,
935,,2,,,0.2143000066280365,0.19025440514087677
949,2.3478472232818604,3,,,,
999,2.1694114208221436,3,,,,
1049,2.4028282165527344,3,,,,
1099,2.0821828842163086,3,,,,
1149,2.2419002056121826,3,,,,
1199,1.9763689041137695,3,,,,
1247,,3,0.2522999942302704,2.090449333190918,,
1247,,3,,,0.27869999408721924,0.21579527854919434
1249,1.9634618759155273,4,,,,
1299,1.9881229400634766,4,,,,
1349,1.9266060590744019,4,,,,
1399,1.9565351009368896,4,,,,
1449,1.8129017353057861,4,,,,
1499,1.9508867263793945,4,,,,
1549,1.8298640251159668,4,,,,
1559,,4,0.2962000072002411,1.931322693824768,,
1559,,4,,,0.3296999931335449,0.2862079441547394
1599,1.8880444765090942,5,,,,
1649,1.8515713214874268,5,,,,
1699,1.9475809335708618,5,,,,
1749,1.852124571800232,5,,,,
1799,1.8825498819351196,5,,,,
1849,1.7244495153427124,5,,,,
1871,,5,0.313400000333786,2.1217947006225586,,
1871,,5,,,0.35089999437332153,0.3277494013309479
1899,1.8089925050735474,6,,,,
1949,1.8670036792755127,6,,,,
1999,1.5384706258773804,6,,,,
2049,1.6875251531600952,6,,,,
2099,1.7974417209625244,6,,,,
2149,1.7484207153320312,6,,,,
2183,,6,0.39010000228881836,1.7249823808670044,,
2183,,6,,,0.41780000925064087,0.373046875
2199,1.7342020273208618,7,,,,
2249,1.572083592414856,7,,,,
2299,1.5184893608093262,7,,,,
2349,1.758549451828003,7,,,,
2399,1.7246851921081543,7,,,,
2449,1.589348554611206,7,,,,
2495,,7,0.37619999051094055,1.7615300416946411,,
2495,,7,,,0.4212999939918518,0.4210987687110901
2499,1.5686999559402466,8,,,,
2549,1.5790420770645142,8,,,,
2599,1.50813627243042,8,,,,
2649,1.625594139099121,8,,,,
2699,1.4027589559555054,8,,,,
2749,1.473158359527588,8,,,,
2799,1.560092568397522,8,,,,
2807,,8,0.4537999927997589,1.5832464694976807,,
2807,,8,,,0.48899999260902405,0.4543018937110901
2849,1.5807762145996094,9,,,,
2899,1.387112021446228,9,,,,
2949,1.5382969379425049,9,,,,
2999,1.5338469743728638,9,,,,
3049,1.4682927131652832,9,,,,
3099,1.4429863691329956,9,,,,
3119,,9,0.5034000277519226,1.4390045404434204,,
3119,,9,,,0.5475000143051147,0.49782150983810425
3149,1.3273119926452637,10,,,,
3199,1.3495410680770874,10,,,,
3249,1.2379909753799438,10,,,,
3299,1.4401131868362427,10,,,,
3349,1.4812860488891602,10,,,,
3399,1.3358941078186035,10,,,,
3431,,10,0.5584999918937683,1.345372200012207,,
3431,,10,,,0.6171000003814697,0.5441706776618958
3449,0.9710985422134399,11,,,,
3499,0.882571816444397,11,,,,
3549,1.0564466714859009,11,,,,
3599,1.1910561323165894,11,,,,
3649,1.1209192276000977,11,,,,
3699,0.9257088899612427,11,,,,
3743,,11,0.5638999938964844,1.4221426248550415,,
3743,,11,,,0.6341999769210815,0.5735676884651184
3749,0.7723378539085388,12,,,,
3799,0.7687281966209412,12,,,,
3849,0.3613189458847046,12,,,,
3899,0.5154904127120972,12,,,,
3949,0.8065134882926941,12,,,,
3999,0.8030009269714355,12,,,,
4049,0.7057909369468689,12,,,,
4055,,12,0.5791000127792358,1.430768370628357,,
4055,,12,,,0.6579999923706055,0.5853114724159241
4099,0.289652943611145,13,,,,
4149,0.2513413429260254,13,,,,
4199,0.6700611114501953,13,,,,
4249,-0.06418085098266602,13,,,,
4299,0.16346514225006104,13,,,,
4349,0.026493191719055176,13,,,,
4367,,13,0.5577999949455261,1.83766508102417,,
4367,,13,,,0.6323000192642212,0.6026391983032227
4399,-0.14363515377044678,14,,,,
4449,-0.08963346481323242,14,,,,
4499,-0.20620405673980713,14,,,,
4549,-0.24530792236328125,14,,,,
4599,0.024273276329040527,14,,,,
