epoch,step,train_loss1,train_loss2,test_acc,train_acc2,train_acc1
31,12249,0.0004262264119461179,0.0009133975254371762,,,
31,12299,0.0001421635242877528,0.0002561116998549551,,,
31,12349,0.0010735031682997942,0.0012867775512859225,,,
31,12399,0.0004653089854400605,0.001724663539789617,,,
31,12449,0.001326745841652155,0.001070497208274901,,,
31,12479,,,0.8833000063896179,0.797616183757782,0.7964743375778198
32,12499,0.0005589806823991239,0.000417101924540475,,,
32,12549,0.00017741514602676034,0.00019516207976266742,,,
32,12599,0.0010367050999775529,0.001319674775004387,,,
32,12649,0.00045627530198544264,0.00043476963764987886,,,
32,12699,0.0025278443936258554,0.0018279607174918056,,,
32,12749,0.0010134009644389153,0.0009004213497973979,,,
32,12799,0.001198096084408462,0.0011904950952157378,,,
32,12849,0.00197112956084311,0.002383179496973753,,,
32,12869,,,0.8776999711990356,0.7993789911270142,0.7993189096450806
33,12899,0.001278592273592949,0.0011740891495719552,,,
33,12949,0.0005771506112068892,0.0007763929897919297,,,
33,12999,0.0012491635279729962,0.00025038403691723943,,,
33,13049,0.00032121609547175467,0.0010650218464434147,,,
33,13099,0.001159188337624073,0.0017182630253955722,,,
33,13149,0.0018552840920165181,0.002143850550055504,,,
33,13199,0.001271106069907546,0.0012390913907438517,,,
33,13249,0.0010655695805326104,0.0007580550154671073,,,
33,13259,,,0.8641999959945679,0.799258828163147,0.7987780570983887
34,13299,0.0010698786936700344,0.00042246418888680637,,,
34,13349,0.0012284201802685857,0.0012717903591692448,,,
34,13399,0.0003862152516376227,0.00040749568142928183,,,
34,13449,0.0002939210971817374,0.00041711278026923537,,,
34,13499,0.0003448437200859189,0.0005414146580733359,,,
34,13549,0.0014595950488001108,0.0009335507056675851,,,
34,13599,0.00017801577632781118,0.0005194687400944531,,,
34,13649,0.001796720433048904,0.0015403797151520848,,,
34,13649,,,0.8780999779701233,0.8033453822135925,0.8010817170143127
35,13699,0.0006737418589182198,0.0012581186601892114,,,
35,13749,0.00034899526508525014,0.00029465611441992223,,,
35,13799,0.00043246455607004464,0.0005288395914249122,,,
35,13849,0.000159638118930161,0.0005729947588406503,,,
35,13899,0.0005861015524715185,0.0015404940349981189,,,
35,13949,0.0005974320811219513,0.0005707836244255304,,,
35,13999,0.001355181448161602,0.0005944472504779696,,,
35,14039,,,0.8845000267028809,0.8012620210647583,0.8033252954483032
36,14049,0.0009633848676458001,0.0007808881928212941,,,
36,14099,0.0005050771869719028,0.0006230197031982243,,,
36,14149,0.0006283301045186818,0.0010283644078299403,,,
36,14199,0.0007573573966510594,0.0013051009736955166,,,
36,14249,0.0010437752353027463,0.0006558661698363721,,,
36,14299,0.0020351640414446592,0.002686083083972335,,,
36,14349,0.0005237123696133494,0.0006033342215232551,,,
36,14399,0.0007681105635128915,0.001284985919483006,,,
36,14429,,,0.8848999738693237,0.8053686022758484,0.8060095906257629
37,14449,0.0005608753417618573,0.0008439342491328716,,,
37,14499,0.0015672820154577494,0.0007723089656792581,,,
37,14549,0.0009094042470678687,0.0010281354188919067,,,
37,14599,0.0009232328739017248,0.0009639208437874913,,,
37,14649,0.0002175348054151982,0.0004783171461895108,,,
37,14699,0.0003683191607706249,0.0004974461626261473,,,
37,14749,0.00046743208076804876,0.0005637530703097582,,,
37,14799,0.00021858167019672692,0.0005499980179592967,,,
37,14819,,,0.8848999738693237,0.8052083253860474,0.8051882982254028
38,14849,0.0009462875896133482,0.000633387709967792,,,
38,14899,0.0017061332473531365,0.002288845833390951,,,
38,14949,0.0004923251690343022,0.0003379702684469521,,,
38,14999,0.00013711319479625672,0.00018103538604918867,,,
38,15049,0.002065621316432953,0.0019054673612117767,,,
38,15099,0.0008098395774140954,0.0002825953415594995,,,
38,15149,0.0005585295730270445,0.000527820666320622,,,
38,15199,0.0006008291384205222,0.0006160652847029269,,,
38,15209,,,0.871999979019165,0.8061898946762085,0.8057692050933838
39,15249,0.0003013131790794432,0.00017120256961788982,,,
39,15299,0.0002329090639250353,0.00024297063646372408,,,
39,15349,0.0008043438429012895,0.0008102189749479294,,,
39,15399,0.001173612312413752,0.0013638376258313656,,,
39,15449,0.00034810969373211265,0.00026975342188961804,,,
39,15499,0.0011256145080551505,0.0011697502341121435,,,
39,15549,0.004021569155156612,0.004368363879621029,,,
39,15599,0.00028175467741675675,0.0003561918274499476,,,
39,15599,,,0.8853999972343445,0.8101963400840759,0.8097756505012512
40,15649,0.0011618449352681637,0.0007804848719388247,,,
40,15699,0.0006695262272842228,0.0007671903003938496,,,
40,15749,0.00015513287507928908,0.00029028442804701626,,,
40,15799,0.00035730283707380295,0.00046870834194123745,,,
40,15849,0.0008872360340319574,0.0005690400721505284,,,
40,15899,0.0005691848346032202,0.00029371879645623267,,,
40,15949,0.002124273916706443,0.0010382815962657332,,,
40,15989,,,0.8877999782562256,0.810116171836853,0.8105368614196777
41,15999,0.0006046307389624417,0.0006711849709972739,,,
41,16049,0.0006572221172973514,0.00041471244185231626,,,
41,16099,0.00015779677778482437,0.00019621844694484025,,,
41,16149,0.0006091477116569877,0.00016040090122260153,,,
41,16199,0.00038271129596978426,0.0003470065421424806,,,
41,16249,0.0009700349764898419,0.0012655019527301192,,,
41,16299,0.0010532233864068985,0.0007259058766067028,,,
41,16349,0.0006760665564797819,0.0010786277707666159,,,
41,16379,,,0.8784999847412109,0.8136017918586731,0.8111779093742371
42,16399,0.0003053627733606845,0.00021226894750725478,,,
42,16449,0.0008218681905418634,0.0009525937493890524,,,
42,16499,0.0013832113472744823,0.0020685698837041855,,,
42,16549,0.0006596726016141474,0.000547637464478612,,,
42,16599,0.00047501339577138424,0.0003233989991713315,,,
42,16649,0.0007900466443970799,0.0017356094904243946,,,
42,16699,0.0005374891916289926,0.0012047180207446218,,,
42,16749,0.0008173399837687612,0.000401594239519909,,,
42,16769,,,0.8833000063896179,0.8101762533187866,0.8117788434028625
43,16799,0.00178406888153404,0.0017045189160853624,,,
43,16849,0.00022755839745514095,0.0008259585592895746,,,
43,16899,0.0002821684756781906,0.00031326460884884,,,
43,16949,0.0003028982027899474,0.0008183977333828807,,,
43,16999,0.0005041985423304141,0.0003441341395955533,,,
43,17049,0.0016661662375554442,0.0016762801678851247,,,
43,17099,0.0004580238601192832,0.000609594164416194,,,
43,17149,0.0005037999362684786,0.00039213598938658834,,,
43,17159,,,0.8827999830245972,0.8135015964508057,0.814182698726654
44,17199,0.0021612776909023523,0.002212406834587455,,,
44,17249,0.000514386803843081,0.0006626270478591323,,,
44,17299,0.0009121581097133458,0.0007195877842605114,,,
44,17349,0.0009865571046248078,0.00047957885544747114,,,
44,17399,0.0006196309695951641,0.0002666587824933231,,,
44,17449,0.0016771472292020917,0.0011133651714771986,,,
44,17499,0.0006409193738363683,0.00027172663249075413,,,
44,17549,0.0008266119984909892,0.00046319334069266915,,,
44,17549,,,0.8855999708175659,0.8142427802085876,0.8117387890815735
45,17599,0.00018920926959253848,0.00019985350081697106,,,
45,17649,0.0009412028011865914,0.000369723595213145,,,
45,17699,0.0004237675166223198,0.00035960436798632145,,,
45,17749,0.0005885057616978884,0.0006077303551137447,,,
45,17799,0.0004105294938199222,0.0007422278285957873,,,
45,17849,0.0003653551684692502,0.0002963682636618614,,,
45,17899,0.001368296449072659,0.00046320693218149245,,,
45,17939,,,0.8809999823570251,0.816566526889801,0.8163661956787109
46,17949,6.168007530504838e-05,8.170104410964996e-05,,,
46,17999,0.00010296364052919671,0.0002151293883798644,,,
46,18049,0.0001692808436928317,0.0002725606318563223,,,
46,18099,0.0007135224295780063,0.0012236033799126744,,,
46,18149,0.0005769194103777409,0.00019722169963642955,,,
46,18199,0.0005169620271772146,0.00035648103221319616,,,
46,18249,0.00030111288651824,0.0002883569977711886,,,
46,18299,0.0005979705601930618,0.0009104511700570583,,,
46,18329,,,0.892300009727478,0.8160256147384644,0.8171274065971375
47,18349,0.00013342747115530074,0.0009790195617824793,,,
47,18399,0.00014655392442364246,0.00016133439203258604,,,
47,18449,0.00020636206318158656,0.0002980335266329348,,,
47,18499,0.00041711656376719475,0.0006462773308157921,,,
47,18549,0.000651209382340312,0.0009366368176415563,,,
47,18599,0.00029251837986521423,0.0003706624556798488,,,
47,18649,0.00030658364994451404,0.0005311783752404153,,,
47,18699,0.00018675865430850536,0.0001682449073996395,,,
47,18719,,,0.8902000188827515,0.8170272707939148,0.8191706538200378
48,18749,0.00019946366955991834,0.0004232423088978976,,,
48,18799,0.0003344360738992691,0.00021744761033914983,,,
48,18849,0.0002065037697320804,0.00011438968067523092,,,
48,18899,0.0009572214330546558,0.0008248676313087344,,,
48,18949,0.0005381777882575989,0.0007291306392289698,,,
48,18999,0.0006998086464591324,0.0007395732682198286,,,
48,19049,0.00034619387588463724,0.00015977561997715384,,,
48,19099,0.0007199131650850177,0.0008146990439854562,,,
48,19109,,,0.8823999762535095,0.8183293342590332,0.8176282048225403
49,19149,0.00036220723995938897,0.0006530607934109867,,,
49,19199,0.0011065722210332751,0.0006815908127464354,,,
49,19249,0.0008564487798139453,0.0006015991675667465,,,
49,19299,0.0010643319692462683,0.0006682356470264494,,,
49,19349,0.00024037969706114382,0.000318567908834666,,,
49,19399,0.00016735916142351925,6.863749877084047e-05,,,
49,19449,0.0006363679422065616,0.0003927263314835727,,,
49,19499,0.0004567686701193452,0.0005722490604966879,,,
49,19499,,,0.8841999769210815,0.8206931352615356,0.8199118375778198
50,19549,0.0005728575051762164,0.000758509966544807,,,
50,19599,0.0007950955186970532,0.0013006856897845864,,,
50,19649,0.000546775059774518,0.000864229048602283,,,
50,19699,0.00045520829735323787,0.0004886530223302543,,,
50,19749,0.0013859787723049521,0.0016709897900000215,,,
50,19799,0.0003207883855793625,0.00040394533425569534,,,
50,19849,0.0005039738607592881,0.0004053782904520631,,,
50,19889,,,0.8894000053405762,0.8214543461799622,0.821834921836853
51,19899,0.00019548974523786455,0.0003755930520128459,,,
51,19949,0.0012742039980366826,0.0006196507601998746,,,
51,19999,0.0005653253174386919,0.0006581778288818896,,,
51,20049,0.0006911605596542358,0.00024548539659008384,,,
51,20099,0.0001274552196264267,0.0005199085571803153,,,
51,20149,0.0007085285615175962,0.0017239893786609173,,,
51,20199,0.0002644000924192369,0.0003565092047210783,,,
51,20249,6.775189831387252e-05,0.0005174112739041448,,,
51,20279,,,0.8841999769210815,0.8224559426307678,0.8207532167434692
52,20299,0.00020732743723783642,0.0006319356034509838,,,
52,20349,0.0005480482941493392,0.0012817817041650414,,,
52,20399,0.0006095942226238549,0.0011529081966727972,,,
52,20449,0.0016241107368841767,0.0005445444257929921,,,
52,20499,0.0005019536474719644,0.0007126927375793457,,,
52,20549,0.00019942519429605454,0.00011535005614859983,,,
52,20599,0.0003097914741374552,0.00023818800400476903,,,
52,20649,0.0005797829944640398,0.0006314826896414161,,,
52,20669,,,0.8877999782562256,0.8222155570983887,0.8225560784339905
53,20699,0.00032110881875269115,0.0005619266885332763,,,
53,20749,0.0023656857665628195,0.0020563609432429075,,,
53,20799,0.00043284171260893345,0.0003143456415273249,,,
53,20849,0.000581017229706049,0.0007097824127413332,,,
53,20899,0.0002642378967721015,0.0005008151638321579,,,
53,20949,0.00010987762652803212,0.0003969085228163749,,,
53,20999,0.001346494653262198,0.000419445161242038,,,
53,21049,4.081724546267651e-05,0.0006975498399697244,,,
53,21059,,,0.8917999863624573,0.825701117515564,0.8235777020454407
54,21099,0.00016227253945544362,0.00018168128735851496,,,
54,21149,0.00013007575762458146,0.0003366550663486123,,,
54,21199,0.00013690392370335758,0.0007614233763888478,,,
54,21249,0.0002860647509805858,0.0004826879012398422,,,
54,21299,0.0005306259263306856,0.00034797220723703504,,,
54,21349,0.0004709300701506436,0.0005239380989223719,,,
54,21399,0.0004209019534755498,0.0005301521741785109,,,
54,21449,0.00035695379483513534,0.0006502098403871059,,,
54,21449,,,0.8761000037193298,0.8254006505012512,0.8233774304389954
55,21499,0.00022818698198534548,0.00011804758833022788,,,
55,21549,0.001025803037919104,0.0011265012435615063,,,
55,21599,0.0012501388555392623,0.001536621362902224,,,
55,21649,0.00030696525936946273,0.000320419785566628,,,
55,21699,0.0003235117474105209,0.0005046785227023065,,,
55,21749,0.0014093831414356828,0.0006293151527643204,,,
55,21799,0.002128883032128215,0.0018214551964774728,,,
55,21839,,,0.8870999813079834,0.8250400424003601,0.823437511920929
56,21849,0.0007671102648600936,0.0003694776969496161,,,
56,21899,0.001080636284314096,0.0008974869851954281,,,
56,21949,0.00014384173846337944,0.00020231603411957622,,,
56,21999,0.0007854115101508796,0.00046685233246535063,,,
