epoch,train_loss,step,val_loss,val_acc,test_acc,train_acc
0,2.328868865966797,49,,,,
0,2.832158327102661,99,,,,
0,2.93717622756958,149,,,,
0,2.5906782150268555,199,,,,
0,2.5573325157165527,249,,,,
0,2.2199599742889404,299,,,,
0,,312,9.462776184082031,0.08780000358819962,,
0,,312,,,0.10047468543052673,0.13727499544620514
1,2.285400867462158,349,,,,
1,2.0601274967193604,399,,,,
1,2.0986626148223877,449,,,,
1,2.1361138820648193,499,,,,
1,1.8751051425933838,549,,,,
1,1.8688082695007324,599,,,,
1,,625,1.9556763172149658,0.21699999272823334,,
1,,625,,,0.10047468543052673,0.22724999487400055
2,1.8073750734329224,649,,,,
2,1.7533577680587769,699,,,,
2,1.7994340658187866,749,,,,
2,1.8636904954910278,799,,,,
2,1.7192546129226685,849,,,,
2,1.8619110584259033,899,,,,
2,,938,1.819179654121399,0.2797999978065491,,
2,,938,,,0.10047468543052673,0.28654998540878296
3,1.7043598890304565,949,,,,
3,1.7470656633377075,999,,,,
3,1.727583408355713,1049,,,,
3,1.7275474071502686,1099,,,,
3,1.6921242475509644,1149,,,,
3,1.73816978931427,1199,,,,
3,1.7478435039520264,1249,,,,
3,,1251,1.9075103998184204,0.2676999866962433,,
3,,1251,,,0.10047468543052673,0.3080250024795532
4,1.7487924098968506,1299,,,,
4,1.6388773918151855,1349,,,,
4,1.651476263999939,1399,,,,
4,1.5936585664749146,1449,,,,
4,1.6642837524414062,1499,,,,
4,1.715267539024353,1549,,,,
4,,1564,1.649794101715088,0.375,,
4,,1564,,,0.10047468543052673,0.3461250066757202
5,1.5628777742385864,1599,,,,
5,1.5939520597457886,1649,,,,
5,1.7141821384429932,1699,,,,
5,1.6595810651779175,1749,,,,
5,1.5927602052688599,1799,,,,
5,1.5917675495147705,1849,,,,
5,,1877,1.5089585781097412,0.42649999260902405,,
5,,1877,,,0.10047468543052673,0.3941749930381775
6,1.4531714916229248,1899,,,,
6,1.631274700164795,1949,,,,
6,1.387261152267456,1999,,,,
6,1.3450618982315063,2049,,,,
6,1.6876071691513062,2099,,,,
6,1.6843624114990234,2149,,,,
6,,2190,1.4078454971313477,0.4855000078678131,,
6,,2190,,,0.10047468543052673,0.4380500018596649
7,1.38114333152771,2199,,,,
7,1.56851065158844,2249,,,,
7,1.4004848003387451,2299,,,,
7,1.4295244216918945,2349,,,,
7,1.407530426979065,2399,,,,
7,1.3868013620376587,2449,,,,
7,1.4775124788284302,2499,,,,
7,,2503,1.4816021919250488,0.453900009393692,,
7,,2503,,,0.10047468543052673,0.4826500117778778
8,1.3159191608428955,2549,,,,
8,1.4878325462341309,2599,,,,
8,1.387962818145752,2649,,,,
8,1.4368242025375366,2699,,,,
8,1.2195836305618286,2749,,,,
8,1.451717734336853,2799,,,,
8,,2816,1.2637050151824951,0.5410000085830688,,
8,,2816,,,0.10047468543052673,0.5113750100135803
9,1.2855368852615356,2849,,,,
9,1.3769527673721313,2899,,,,
9,1.3909716606140137,2949,,,,
9,1.4316860437393188,2999,,,,
9,1.2879663705825806,3049,,,,
9,1.2900301218032837,3099,,,,
9,,3129,1.5995885133743286,0.45019999146461487,,
9,,3129,,,0.10047468543052673,0.5265499949455261
10,1.3677459955215454,3149,,,,
10,1.2885799407958984,3199,,,,
10,1.2799144983291626,3249,,,,
10,1.085557222366333,3299,,,,
10,1.2977732419967651,3349,,,,
10,1.3968228101730347,3399,,,,
10,,3442,1.3705520629882812,0.5203999876976013,,
10,,3442,,,0.10047468543052673,0.5385249853134155
11,1.0277372598648071,3449,,,,
11,0.9428677558898926,3499,,,,
11,0.9391598701477051,3549,,,,
11,0.8814684152603149,3599,,,,
11,0.941437304019928,3649,,,,
11,1.0014795064926147,3699,,,,
11,1.1236462593078613,3749,,,,
11,,3755,1.2584891319274902,0.5598000288009644,,
11,,3755,,,0.10047468543052673,0.5425999760627747
12,0.6188102960586548,3799,,,,
12,0.7410375475883484,3849,,,,
12,0.3007017970085144,3899,,,,
12,0.46697181463241577,3949,,,,
12,0.22376173734664917,3999,,,,
12,0.730109691619873,4049,,,,
12,,4068,3.7074179649353027,0.4489000141620636,,
12,,4068,,,0.10047468543052673,0.565625011920929
13,0.09958600997924805,4099,,,,
13,0.14588582515716553,4149,,,,
13,0.05128836631774902,4199,,,,
13,-0.09658253192901611,4249,,,,
13,0.15343427658081055,4299,,,,
13,-0.2750018835067749,4349,,,,
13,,4381,1.4582927227020264,0.5715000033378601,,
13,,4381,,,0.10047468543052673,0.5792250037193298
14,-0.2604738473892212,4399,,,,
14,-0.44197380542755127,4449,,,,
14,-0.45588088035583496,4499,,,,
14,-0.7984685897827148,4549,,,,
14,-0.8259952068328857,4599,,,,
14,-0.8869985342025757,4649,,,,
14,,4694,1.5553944110870361,0.5911999940872192,,
14,,4694,,,0.10047468543052673,0.5953500270843506
15,-0.6870418787002563,4699,,,,
15,-1.1408252716064453,4749,,,,
15,-0.9223645925521851,4799,,,,
15,-1.3871066570281982,4849,,,,
15,-1.2001330852508545,4899,,,,
15,-1.4710205793380737,4949,,,,
15,-1.3445937633514404,4999,,,,
15,,5007,1.3324471712112427,0.6524999737739563,,
15,,5007,,,0.10047468543052673,0.6093000173568726
16,-1.581286072731018,5049,,,,
16,-2.0126287937164307,5099,,,,
16,-1.358018398284912,5149,,,,
16,-1.4820884466171265,5199,,,,
16,-1.8776522874832153,5249,,,,
16,-1.3291163444519043,5299,,,,
16,,5320,1.6110812425613403,0.619700014591217,,
16,,5320,,,0.10047468543052673,0.6273499727249146
17,-2.265063762664795,5349,,,,
17,-2.3034186363220215,5399,,,,
17,-1.9754678010940552,5449,,,,
17,-2.249709129333496,5499,,,,
17,-2.422161102294922,5549,,,,
17,-2.506990671157837,5599,,,,
17,,5633,1.4273738861083984,0.6618000268936157,,
17,,5633,,,0.10047468543052673,0.6405500173568726
18,-2.6088993549346924,5649,,,,
18,-3.41416597366333,5699,,,,
18,-2.6887993812561035,5749,,,,
18,-3.421243667602539,5799,,,,
18,-3.352057933807373,5849,,,,
18,-3.429619312286377,5899,,,,
18,,5946,1.645089030265808,0.6553000211715698,,
18,,5946,,,0.10047468543052673,0.6535000205039978
19,-3.735952854156494,5949,,,,
19,-3.4982376098632812,5999,,,,
19,-3.30942440032959,6049,,,,
19,-3.588026285171509,6099,,,,
19,-3.9138569831848145,6149,,,,
19,-3.664762020111084,6199,,,,
19,-3.807000160217285,6249,,,,
19,,6259,1.6289441585540771,0.6614000201225281,,
19,,6259,,,0.10047468543052673,0.6629499793052673
20,-3.981597900390625,6299,,,,
20,-4.457790374755859,6349,,,,
20,-4.366286277770996,6399,,,,
20,-4.377823829650879,6449,,,,
20,-4.3888702392578125,6499,,,,
20,-4.492689609527588,6549,,,,
20,,6572,1.8336025476455688,0.6401000022888184,,
20,,6572,,,0.10047468543052673,0.6704249978065491
21,-4.680172920227051,6599,,,,
21,-5.226273059844971,6649,,,,
21,-4.7187628746032715,6699,,,,
21,-4.865317344665527,6749,,,,
21,-5.103192329406738,6799,,,,
21,-5.428377151489258,6849,,,,
21,,6885,2.4783687591552734,0.6090999841690063,,
21,,6885,,,0.10047468543052673,0.6827499866485596
22,-5.794156074523926,6899,,,,
22,-5.5819854736328125,6949,,,,
22,-6.018423557281494,6999,,,,
22,-5.471930503845215,7049,,,,
22,-5.52392053604126,7099,,,,
22,-4.991456985473633,7149,,,,
22,,7198,1.8109992742538452,0.6732000112533569,,
22,,7198,,,0.10047468543052673,0.6905500292778015
23,-6.533446311950684,7199,,,,
23,-6.8282880783081055,7249,,,,
23,-6.701146602630615,7299,,,,
23,-6.846440315246582,7349,,,,
23,-6.235023498535156,7399,,,,
23,-5.943862438201904,7449,,,,
23,-6.27024507522583,7499,,,,
23,,7511,1.6588364839553833,0.7020999789237976,,
23,,7511,,,0.10047468543052673,0.6937999725341797
24,-7.35414981842041,7549,,,,
24,-6.175464630126953,7599,,,,
24,-6.7820258140563965,7649,,,,
24,-6.566797256469727,7699,,,,
24,-6.694931983947754,7749,,,,
24,-7.347970962524414,7799,,,,
24,,7824,1.5091190338134766,0.7290999889373779,,
24,,7824,,,0.10047468543052673,0.7001749873161316
25,-7.546140193939209,7849,,,,
25,-7.853899955749512,7899,,,,
25,-7.554490566253662,7949,,,,
25,-7.730605125427246,7999,,,,
25,-7.2353620529174805,8049,,,,
25,-7.484947681427002,8099,,,,
25,,8137,2.1776680946350098,0.661899983882904,,
25,,8137,,,0.10047468543052673,0.7076749801635742
26,-8.327320098876953,8149,,,,
26,-8.237896919250488,8199,,,,
26,-8.549768447875977,8249,,,,
26,-8.267687797546387,8299,,,,
26,-8.79052448272705,8349,,,,
26,-8.333451271057129,8399,,,,
26,-8.643917083740234,8449,,,,
26,,8450,1.8556435108184814,0.694100022315979,,
26,,8450,,,0.10047468543052673,0.711650013923645
27,-9.23239517211914,8499,,,,
27,-9.25520133972168,8549,,,,
27,-9.262618064880371,8599,,,,
27,-9.174596786499023,8649,,,,
27,-8.719110488891602,8699,,,,
27,-8.731985092163086,8749,,,,
27,,8763,2.203032970428467,0.6959999799728394,,
27,,8763,,,0.10047468543052673,0.7126749753952026
28,-9.760600090026855,8799,,,,
28,-9.917970657348633,8849,,,,
28,-9.578365325927734,8899,,,,
28,-9.74441146850586,8949,,,,
28,-8.777454376220703,8999,,,,
28,-9.374489784240723,9049,,,,
28,,9076,2.0799412727355957,0.7087000012397766,,
28,,9076,,,0.10047468543052673,0.7205250263214111
29,-9.947134017944336,9099,,,,
29,-10.045843124389648,9149,,,,
29,-10.718053817749023,9199,,,,
29,-10.605425834655762,9249,,,,
29,-9.995786666870117,9299,,,,
29,-10.75411605834961,9349,,,,
29,,9389,2.1721246242523193,0.70660001039505,,
29,,9389,,,0.10047468543052673,0.7255250215530396
30,-10.91671371459961,9399,,,,
30,-11.507758140563965,9449,,,,
30,-11.306194305419922,9499,,,,
30,-10.958521842956543,9549,,,,
30,-10.291683197021484,9599,,,,
30,-11.146856307983398,9649,,,,
30,-10.983020782470703,9699,,,,
30,,9702,2.0434489250183105,0.7361000180244446,,
30,,9702,,,0.10047468543052673,0.7248250246047974
31,-11.873550415039062,9749,,,,
31,-11.36161994934082,9799,,,,
31,-11.392642974853516,9849,,,,
31,-11.80247688293457,9899,,,,
31,-11.694958686828613,9949,,,,
31,-11.175305366516113,9999,,,,
31,,10015,2.2373998165130615,0.7268999814987183,,
31,,10015,,,0.10047468543052673,0.7267249822616577
32,-12.473902702331543,10049,,,,
32,-12.246545791625977,10099,,,,
32,-12.114378929138184,10149,,,,
