train_loss,epoch,step,val_loss,val_acc,test_acc
2.657503128051758,0,49,,,
2.6396632194519043,0,99,,,
2.360957384109497,0,149,,,
2.285325050354004,0,199,,,
2.2898354530334473,0,249,,,
2.2511234283447266,0,299,,,
,0,312,2.467076539993286,0.15919999778270721,
,0,312,,,0.11778085678815842
3.092594861984253,1,349,,,
2.4979288578033447,1,399,,,
2.446165084838867,1,449,,,
2.2144253253936768,1,499,,,
2.1762359142303467,1,549,,,
2.2210817337036133,1,599,,,
,1,625,2.1215951442718506,0.25040000677108765,
,1,625,,,0.3176423907279968
2.219405174255371,2,649,,,
2.267104148864746,2,699,,,
2.1842029094696045,2,749,,,
2.1307966709136963,2,799,,,
2.192857265472412,2,849,,,
2.2428712844848633,2,899,,,
,2,938,1.9297070503234863,0.30709999799728394,
,2,938,,,0.3176423907279968
2.143817663192749,3,949,,,
1.9894999265670776,3,999,,,
2.031658172607422,3,1049,,,
1.9195599555969238,3,1099,,,
2.053392171859741,3,1149,,,
2.1305184364318848,3,1199,,,
1.9416881799697876,3,1249,,,
,3,1251,1.8870601654052734,0.3434000015258789,
,3,1251,,,0.3907238841056824
2.001807451248169,4,1299,,,
2.143758773803711,4,1349,,,
2.167691946029663,4,1399,,,
2.089421272277832,4,1449,,,
2.150163412094116,4,1499,,,
1.9307425022125244,4,1549,,,
,4,1564,1.7546708583831787,0.3804999887943268,
,4,1564,,,0.390031635761261
2.1323506832122803,5,1599,,,
2.059161424636841,5,1649,,,
2.0716872215270996,5,1699,,,
1.9706133604049683,5,1749,,,
1.8806626796722412,5,1799,,,
2.002309560775757,5,1849,,,
,5,1877,1.7159916162490845,0.39989998936653137,
,5,1877,,,0.4277096390724182
1.957327961921692,6,1899,,,
2.1558988094329834,6,1949,,,
1.9972704648971558,6,1999,,,
1.9971035718917847,6,2049,,,
2.127943754196167,6,2099,,,
2.0452115535736084,6,2149,,,
,6,2190,1.6595054864883423,0.4293999969959259,
,6,2190,,,0.43571993708610535
1.9354912042617798,7,2199,,,
1.8882062435150146,7,2249,,,
1.689340591430664,7,2299,,,
1.4427984952926636,7,2349,,,
2.0088677406311035,7,2399,,,
1.9385528564453125,7,2449,,,
1.9301304817199707,7,2499,,,
,7,2503,1.594254732131958,0.4763999879360199,
,7,2503,,,0.47774919867515564
1.9816288948059082,8,2549,,,
2.0136330127716064,8,2599,,,
2.1827361583709717,8,2649,,,
2.1573328971862793,8,2699,,,
2.0472469329833984,8,2749,,,
1.9653527736663818,8,2799,,,
,8,2816,1.550206184387207,0.46970000863075256,
,8,2816,,,0.4684533178806305
1.9258942604064941,9,2849,,,
2.092937707901001,9,2899,,,
1.84628164768219,9,2949,,,
2.0915918350219727,9,2999,,,
1.925156831741333,9,3049,,,
1.9773448705673218,9,3099,,,
,9,3129,1.4898079633712769,0.4977000057697296,
,9,3129,,,0.5113726258277893
2.0687355995178223,10,3149,,,
1.966609239578247,10,3199,,,
1.8773891925811768,10,3249,,,
1.7991987466812134,10,3299,,,
1.8180055618286133,10,3349,,,
2.1170380115509033,10,3399,,,
,10,3442,1.4413727521896362,0.5130000114440918,
,10,3442,,,0.5149327516555786
1.680311918258667,11,3449,,,
1.3111615180969238,11,3499,,,
1.5545711517333984,11,3549,,,
1.907468318939209,11,3599,,,
2.0322492122650146,11,3649,,,
1.6975858211517334,11,3699,,,
1.4049627780914307,11,3749,,,
,11,3755,1.4075274467468262,0.5392000079154968,
,11,3755,,,0.5605221390724182
1.8176774978637695,12,3799,,,
1.6243722438812256,12,3849,,,
1.9331105947494507,12,3899,,,
2.0693435668945312,12,3949,,,
1.7588114738464355,12,3999,,,
2.015536308288574,12,4049,,,
,12,4068,1.2994922399520874,0.560699999332428,
,12,4068,,,0.5519185066223145
1.996145248413086,13,4099,,,
1.484115719795227,13,4149,,,
1.6689534187316895,13,4199,,,
1.9114251136779785,13,4249,,,
1.5723849534988403,13,4299,,,
1.4178270101547241,13,4349,,,
,13,4381,1.3644622564315796,0.5338000059127808,
,13,4381,,,0.5426226258277893
1.7779390811920166,14,4399,,,
1.6844767332077026,14,4449,,,
1.838236689567566,14,4499,,,
1.6608922481536865,14,4549,,,
1.720689058303833,14,4599,,,
1.6405904293060303,14,4649,,,
