epoch train_acc1 train_acc2 test_acc1 test_acc2
84 64.04246794871794 64.69751602564102 59.244791666666664 57.86258012820513
85 64.37900641025641 64.75160256410257 58.1630608974359 58.313301282051285
86 64.28084935897436 64.83974358974359 59.13461538461539 57.421875
87 64.39703525641026 64.77363782051282 59.42508012820513 56.2900641025641
88 64.46514423076923 65.2764423076923 59.83573717948718 57.79246794871795
89 65.05008012820512 65.04407051282051 58.80408653846154 57.131410256410255
90 64.91185897435898 65.24238782051282 58.74399038461539 56.97115384615385
91 65.22035256410257 65.52684294871794 58.81410256410256 56.80088141025641
92 65.20232371794872 65.48677884615384 59.00440705128205 57.72235576923077
93 65.39863782051282 65.65905448717949 59.05448717948718 56.71073717948718
94 65.33653846153847 65.83533653846153 58.78405448717949 58.05288461538461
95 65.4266826923077 65.78725961538461 58.884214743589745 57.8125
96 65.65304487179488 65.5849358974359 59.294871794871796 57.62219551282051
97 65.65304487179488 66.37820512820512 58.81410256410256 57.87259615384615
98 65.92748397435898 66.41225961538461 58.984375 58.102964743589745
99 66.21995192307692 66.4042467948718 58.41346153846154 57.47195512820513
100 66.38621794871794 66.41025641025641 58.54366987179487 57.40184294871795
101 66.2099358974359 66.90304487179488 59.17467948717949 57.87259615384615
102 66.53245192307692 67.09134615384616 58.82411858974359 58.11298076923077
103 66.6426282051282 66.94511217948718 59.57532051282051 57.48197115384615
104 66.93509615384616 66.9911858974359 58.92427884615385 57.86258012820513
105 67.08333333333333 67.12740384615384 59.32491987179487 58.15304487179487
106 66.70673076923077 67.59014423076923 59.0244391025641 57.80248397435897
107 67.23357371794872 67.41586538461539 59.13461538461539 57.78245192307692
108 67.14142628205128 67.58814102564102 59.00440705128205 57.61217948717949
109 67.60416666666667 67.67427884615384 58.95432692307692 57.78245192307692
110 67.55809294871794 67.96073717948718 59.17467948717949 57.7724358974359
111 67.84655448717949 68.03285256410257 59.30488782051282 57.942708333333336
112 67.75841346153847 67.98677884615384 58.64383012820513 57.78245192307692
113 67.82652243589743 68.29326923076923 59.16466346153846 57.26161858974359
114 67.85857371794872 67.97876602564102 58.60376602564103 57.83253205128205
115 68.03084935897436 68.73397435897436 59.05448717948718 57.8525641025641
116 68.41947115384616 68.60176282051282 59.3349358974359 57.8525641025641
117 68.33333333333333 68.7920673076923 58.96434294871795 56.770833333333336
118 68.50160256410257 68.63982371794872 58.884214743589745 57.61217948717949
119 68.3954326923077 69.04246794871794 58.9443108974359 57.912660256410255
120 68.89423076923077 68.7880608974359 59.69551282051282 57.66225961538461
121 68.60977564102564 69.19871794871794 58.79407051282051 57.49198717948718
122 68.80008012820512 69.39903846153847 58.79407051282051 57.40184294871795
123 69.05649038461539 69.28685897435898 58.92427884615385 57.22155448717949
124 69.14463141025641 69.30689102564102 58.79407051282051 57.552083333333336
125 69.50721153846153 69.58533653846153 59.00440705128205 57.21153846153846
126 69.27283653846153 69.7275641025641 58.83413461538461 57.39182692307692
127 69.50921474358974 69.78766025641026 59.274839743589745 56.61057692307692
128 69.69350961538461 69.42708333333333 58.86418269230769 57.63221153846154
129 69.8798076923077 69.93189102564102 59.18469551282051 57.79246794871795
130 69.79967948717949 70.09014423076923 58.21314102564103 58.01282051282051
131 70.00400641025641 70.31850961538461 58.75400641025641 57.161458333333336
132 69.92788461538461 70.17427884615384 59.294871794871796 57.54206730769231
133 69.97796474358974 70.35657051282051 59.12459935897436 57.532051282051285
134 70.0 70.61899038461539 58.874198717948715 57.87259615384615
135 70.35657051282051 70.38261217948718 58.86418269230769 57.00120192307692
136 70.3525641025641 70.60296474358974 58.904246794871796 57.291666666666664
137 70.47876602564102 70.6229967948718 58.984375 57.40184294871795
138 70.67908653846153 70.93149038461539 58.84415064102564 57.74238782051282
139 70.59094551282051 70.87940705128206 58.64383012820513 57.33173076923077
140 70.78725961538461 70.83934294871794 58.97435897435897 57.37179487179487
141 70.72916666666667 71.07772435897436 59.475160256410255 57.86258012820513
142 71.03766025641026 71.18189102564102 59.18469551282051 57.76241987179487
143 70.95753205128206 71.15184294871794 58.854166666666664 56.58052884615385
144 71.27804487179488 71.41225961538461 59.44511217948718 57.712339743589745
145 71.14983974358974 71.24198717948718 59.064503205128204 57.09134615384615
146 71.39222756410257 71.64863782051282 59.23477564102564 57.45192307692308
147 71.2900641025641 71.49439102564102 59.0244391025641 57.892628205128204
148 71.35016025641026 71.79086538461539 58.6338141025641 57.06129807692308
149 71.40224358974359 71.82491987179488 59.22475961538461 57.45192307692308
150 71.70272435897436 71.80288461538461 58.66386217948718 57.291666666666664
151 71.41626602564102 71.89302884615384 58.82411858974359 57.39182692307692
152 71.61458333333333 72.1514423076923 59.064503205128204 57.06129807692308
153 71.81891025641026 72.05729166666667 59.05448717948718 57.62219551282051
154 71.8389423076923 72.04727564102564 59.21474358974359 56.63060897435897
155 71.71274038461539 72.29166666666667 58.874198717948715 56.98116987179487
156 72.03926282051282 72.19150641025641 58.6338141025641 57.4619391025641
157 72.20953525641026 72.33974358974359 59.0244391025641 57.83253205128205
158 72.20953525641026 72.36378205128206 59.15464743589744 56.9911858974359
159 72.37179487179488 72.43990384615384 58.693910256410255 57.58213141025641
160 72.27564102564102 72.25961538461539 58.80408653846154 57.36177884615385
161 72.49399038461539 72.51001602564102 58.62379807692308 57.28165064102564
162 72.50400641025641 72.58814102564102 59.274839743589745 56.98116987179487
163 72.50600961538461 72.70633012820512 58.81410256410256 57.72235576923077
164 72.61017628205128 72.83052884615384 58.79407051282051 57.321714743589745
165 72.70633012820512 72.83653846153847 58.92427884615385 57.39182692307692
166 72.7363782051282 72.89863782051282 59.01442307692308 57.10136217948718
167 72.8104967948718 72.98277243589743 58.884214743589745 57.131410256410255
168 72.890625 73.0108173076923 58.75400641025641 57.15144230769231
169 72.92267628205128 72.89663461538461 58.79407051282051 57.15144230769231
170 73.01883012820512 73.05288461538461 58.84415064102564 57.3818108974359
171 73.13301282051282 73.1270032051282 58.65384615384615 57.421875
172 73.09094551282051 73.18709935897436 58.77403846153846 57.23157051282051
173 73.1670673076923 73.13501602564102 58.93429487179487 56.87099358974359
174 73.27323717948718 72.98477564102564 58.93429487179487 57.08133012820513
175 73.26522435897436 73.33533653846153 59.084535256410255 57.291666666666664
176 73.40344551282051 73.42748397435898 58.77403846153846 57.03125
177 73.37940705128206 73.42948717948718 58.93429487179487 57.3818108974359
178 73.31129807692308 73.4775641025641 58.80408653846154 57.41185897435897
179 73.46955128205128 73.48557692307692 58.74399038461539 57.41185897435897
180 73.57972756410257 73.52363782051282 58.80408653846154 57.48197115384615
181 73.48557692307692 73.53565705128206 58.984375 57.321714743589745
182 73.56570512820512 73.62379807692308 58.78405448717949 57.37179487179487
183 73.69391025641026 73.65584935897436 58.93429487179487 57.30168269230769
184 73.69991987179488 73.64983974358974 58.723958333333336 57.4619391025641
185 73.75801282051282 73.7139423076923 58.79407051282051 56.9911858974359
186 73.79607371794872 73.77003205128206 58.68389423076923 57.09134615384615
187 73.84014423076923 73.74198717948718 58.74399038461539 56.951121794871796
188 73.84214743589743 73.81209935897436 58.81410256410256 57.23157051282051
189 73.81209935897436 73.8661858974359 58.95432692307692 56.901041666666664
190 73.87219551282051 73.84214743589743 58.79407051282051 57.24158653846154
191 73.99439102564102 73.90625 58.703926282051285 57.08133012820513
192 73.99439102564102 73.96834935897436 58.68389423076923 57.161458333333336
193 73.97636217948718 73.93229166666667 58.66386217948718 57.131410256410255
194 74.05649038461539 73.96834935897436 58.60376602564103 57.00120192307692
195 74.05849358974359 73.99038461538461 58.64383012820513 57.00120192307692
196 74.09254807692308 74.00841346153847 58.463541666666664 57.0713141025641
197 74.12860576923077 74.01842948717949 58.74399038461539 56.98116987179487
198 74.1826923076923 74.04647435897436 58.60376602564103 57.04126602564103
199 74.17467948717949 74.05849358974359 58.56370192307692 56.931089743589745
