step,epoch,train_loss,val_acc,train_acc,test_acc
2183,6,,,0.4650440812110901,0.6353999972343445
2199,7,0.14879922568798065,,,
2249,7,0.1796530783176422,,,
2299,7,0.09543032944202423,,,
2349,7,-0.0155112836509943,,,
2399,7,0.08671542257070541,,,
2449,7,0.1304028034210205,,,
2495,7,,0.48030000925064087,,
2495,7,,,0.48192107677459717,0.6668000221252441
2499,8,0.1856626570224762,,,
2549,8,0.05490773171186447,,,
2599,8,0.19914376735687256,,,
2649,8,0.1935182511806488,,,
2699,8,0.09135691821575165,,,
2749,8,0.12372903525829315,,,
2799,8,0.053675565868616104,,,
2807,8,,0.48179998993873596,,
2807,8,,,0.49379006028175354,0.6654999852180481
2849,9,0.1357419490814209,,,
2899,9,0.23166950047016144,,,
2949,9,0.09391573071479797,,,
2999,9,0.14805954694747925,,,
3049,9,0.17179441452026367,,,
3099,9,0.1406707912683487,,,
3119,9,,0.5026000142097473,,
3119,9,,,0.5029797554016113,0.708299994468689
3149,10,0.011645112186670303,,,
3199,10,0.04216970503330231,,,
3249,10,0.07309044897556305,,,
3299,10,0.17596060037612915,,,
3349,10,0.08123044669628143,,,
3399,10,0.07495713233947754,,,
3431,10,,0.5001999735832214,,
3431,10,,,0.5113180875778198,0.6991999745368958
3449,11,0.143862783908844,,,
3499,11,0.2010214924812317,,,
3549,11,0.1198369711637497,,,
3599,11,0.1186562031507492,,,
3649,11,0.07865086942911148,,,
3699,11,0.13108722865581512,,,
3743,11,,0.5027999877929688,,
3743,11,,,0.5222105383872986,0.7027000188827515
3749,12,0.0708451047539711,,,
3799,12,0.0834682434797287,,,
3849,12,0.060242168605327606,,,
3899,12,0.1005745679140091,,,
3949,12,0.20428571105003357,,,
3999,12,0.03286740556359291,,,
4049,12,0.12418285012245178,,,
4055,12,,0.5162000060081482,,
4055,12,,,0.524338960647583,0.7264999747276306
4099,13,0.09665153920650482,,,
4149,13,0.011136211454868317,,,
4199,13,0.1690441071987152,,,
4249,13,0.11113248765468597,,,
4299,13,0.03590665012598038,,,
4349,13,0.17710807919502258,,,
4367,13,,0.4921000003814697,,
4367,13,,,0.5307492017745972,0.6797999739646912
4399,14,0.042586080729961395,,,
4449,14,0.13023194670677185,,,
4499,14,0.11908818036317825,,,
4549,14,0.09091067314147949,,,
4599,14,0.13922695815563202,,,
4649,14,0.20731115341186523,,,
4679,14,,0.5084999799728394,,
4679,14,,,0.5393379330635071,0.7103000283241272
4699,15,0.049145352095365524,,,
4749,15,0.07515998929738998,,,
4799,15,0.11134952306747437,,,
4849,15,0.09383422881364822,,,
4899,15,0.06059436500072479,,,
4949,15,0.05550156161189079,,,
4991,15,,0.5257999897003174,,
4991,15,,,0.5418168902397156,0.7368999719619751
4999,16,0.11709664762020111,,,
5049,16,0.10488807410001755,,,
5099,16,0.042544782161712646,,,
5149,16,0.16755732893943787,,,
5199,16,0.0752795860171318,,,
5249,16,0.13112671673297882,,,
5299,16,0.10137921571731567,,,
5303,16,,0.5189999938011169,,
5303,16,,,0.5447966456413269,0.7378000020980835
5349,17,-0.05153191089630127,,,
5399,17,0.09680803120136261,,,
5449,17,0.10348297655582428,,,
5499,17,0.12346644699573517,,,
5549,17,0.09973684698343277,,,
5599,17,0.06410054117441177,,,
5615,17,,0.5224999785423279,,
5615,17,,,0.5480268597602844,0.7361000180244446
5649,18,0.10488685965538025,,,
5699,18,0.11130376160144806,,,
5749,18,0.06352370977401733,,,
5799,18,-0.05689239874482155,,,
5849,18,0.0472017340362072,,,
5899,18,0.0773908793926239,,,
5927,18,,0.5238000154495239,,
5927,18,,,0.551832914352417,0.7373999953269958
5949,19,0.1243576854467392,,,
5999,19,0.08152398467063904,,,
6049,19,0.09245449304580688,,,
6099,19,0.11607614159584045,,,
6149,19,-0.039980728179216385,,,
6199,19,0.05396419018507004,,,
6239,19,,0.5285000205039978,,
6239,19,,,0.5544120669364929,0.7674000263214111
6249,20,0.0270809605717659,,,
6299,20,0.12281051278114319,,,
6349,20,0.050825390964746475,,,
6399,20,0.0189882293343544,,,
6449,20,-0.03779934346675873,,,
6499,20,0.11759000271558762,,,
6549,20,0.07815049588680267,,,
6551,20,,0.5472000241279602,,
6551,20,,,0.5560897588729858,0.7734000086784363
6599,21,-0.03036067634820938,,,
6649,21,0.042317889630794525,,,
6699,21,0.09478643536567688,,,
6749,21,0.022721322253346443,,,
6799,21,0.03148018941283226,,,
6849,21,0.06690661609172821,,,
6863,21,,0.5268999934196472,,
6863,21,,,0.5587690472602844,0.7422999739646912
6899,22,-0.00444457121193409,,,
6949,22,0.04086068272590637,,,
6999,22,0.08994371443986893,,,
7049,22,0.0662790834903717,,,
7099,22,0.11920490115880966,,,
7149,22,0.023770365864038467,,,
7175,22,,0.5231000185012817,,
7175,22,,,0.5635015964508057,0.7311999797821045
7199,23,0.11360474675893784,,,
7249,23,0.07693587988615036,,,
7299,23,0.03257104754447937,,,
7349,23,0.01750144362449646,,,
7399,23,-0.060675084590911865,,,
7449,23,0.004523603245615959,,,
7487,23,,0.5281999707221985,,
7487,23,,,0.5632762312889099,0.7293999791145325
7499,24,0.01632040925323963,,,
7549,24,-0.010843918658792973,,,
7599,24,0.053947579115629196,,,
7649,24,0.01695271022617817,,,
7699,24,-0.05039110407233238,,,
7749,24,0.15943247079849243,,,
7799,24,0.07091066241264343,,,
7799,24,,0.5335000157356262,,
7799,24,,,0.5686348080635071,0.7398999929428101
7849,25,0.11440536379814148,,,
7899,25,0.04310818389058113,,,
7949,25,0.1866169422864914,,,
7999,25,0.07652664184570312,,,
8049,25,0.03917742893099785,,,
8099,25,0.007972454652190208,,,
8111,25,,0.5296000242233276,,
8111,25,,,0.5707882642745972,0.7547000050544739
8149,26,0.029077760875225067,,,
8199,26,-0.011202927678823471,,,
8249,26,0.05596282705664635,,,
8299,26,0.034970033913850784,,,
8349,26,0.054283227771520615,,,
8399,26,0.06927859038114548,,,
8423,26,,0.54339998960495,,
8423,26,,,0.5731420516967773,0.7749999761581421
8449,27,0.012310504913330078,,,
8499,27,0.0279269739985466,,,
8549,27,0.026931200176477432,,,
8599,27,0.015886809676885605,,,
8649,27,0.010324083268642426,,,
8699,27,0.037828922271728516,,,
8735,27,,0.5440999865531921,,
8735,27,,,0.5759214758872986,0.7591000199317932
8749,28,0.021940290927886963,,,
8799,28,-0.0827026218175888,,,
8849,28,-0.0026303771883249283,,,
8899,28,0.11329463869333267,,,
8949,28,0.09807198494672775,,,
8999,28,0.019080307334661484,,,
9047,28,,0.5437999963760376,,
9047,28,,,0.5776742696762085,0.7644000053405762
9049,29,-0.012443449348211288,,,
9099,29,0.10827533900737762,,,
9149,29,0.005557000637054443,,,
9199,29,0.025824863463640213,,,
9249,29,0.043172962963581085,,,
9299,29,-0.020112987607717514,,,
9349,29,0.0421581044793129,,,
9359,29,,0.5322999954223633,,
9359,29,,,0.5771234035491943,0.7565000057220459
9399,30,0.05731624364852905,,,
9449,30,0.0035401061177253723,,,
9499,30,0.013401633128523827,,,
9549,30,0.0669175460934639,,,
9599,30,0.00732896663248539,,,
9649,30,-0.05071403831243515,,,
9671,30,,0.5327000021934509,,
9671,30,,,0.5775741338729858,0.75
9699,31,0.019572706893086433,,,
9749,31,0.022994425147771835,,,
9799,31,-0.02025429904460907,,,
9849,31,0.08456067740917206,,,
9899,31,0.045078378170728683,,,
9949,31,0.014063730835914612,,,
9983,31,,0.5188000202178955,,
9983,31,,,0.5805789232254028,0.7174999713897705
9999,32,0.014714490622282028,,,
10049,32,-0.02058401331305504,,,
10099,32,0.07442472130060196,,,
10149,32,0.007455429062247276,,,
10199,32,-0.025046613067388535,,,
10249,32,-0.021590784192085266,,,
10295,32,,0.5419999957084656,,
10295,32,,,0.583909273147583,0.7749999761581421
10299,33,-0.03033902868628502,,,
10349,33,0.09777995944023132,,,
10399,33,-0.011020766571164131,,,
10449,33,-0.017693713307380676,,,
10499,33,0.19271786510944366,,,
10549,33,0.050088927149772644,,,
10599,33,0.07340176403522491,,,
10607,33,,0.5465999841690063,,
10607,33,,,0.5854367017745972,0.7609000205993652
10649,34,0.03409764915704727,,,
10699,34,0.0464109405875206,,,
10749,34,0.026654332876205444,,,
10799,34,0.09933759272098541,,,
10849,34,0.01739082857966423,,,
10899,34,0.04945237189531326,,,
10919,34,,0.534500002861023,,
10919,34,,,0.5877403616905212,0.7623999714851379
10949,35,-0.07155783474445343,,,
10999,35,-0.03718908131122589,,,
11049,35,-0.008456069976091385,,,
11099,35,0.017023852095007896,,,
11149,35,0.05313767120242119,,,
11199,35,-0.03327391296625137,,,
11231,35,,0.529699981212616,,
11231,35,,,0.5883914232254028,0.7440999746322632
11249,36,0.11320959776639938,,,
11299,36,0.1372503936290741,,,
11349,36,0.028902743011713028,,,
11399,36,0.035931311547756195,,,
11449,36,-0.03665444627404213,,,
11499,36,-0.05057171359658241,,,
11543,36,,0.5444999933242798,,
11543,36,,,0.5890675187110901,0.7906000018119812
11549,37,0.10047850757837296,,,
11599,37,-0.0027846693992614746,,,
11649,37,-0.045103106647729874,,,
11699,37,0.02309979684650898,,,
11749,37,0.08816807717084885,,,
11799,37,0.012365786358714104,,,
11849,37,0.09876292943954468,,,
11855,37,,0.532800018787384,,
11855,37,,,0.5927233695983887,0.75
11899,38,0.061499565839767456,,,
11949,38,0.01823606714606285,,,
11999,38,0.054500825703144073,,,
12049,38,0.05604478344321251,,,
12099,38,-0.003687109798192978,,,
12149,38,8.084997534751892e-05,,,
12167,38,,0.5220000147819519,,
12167,38,,,0.5950270295143127,0.7034000158309937
12199,39,0.1413106918334961,,,
12249,39,-0.04440632462501526,,,
12299,39,0.03980722650885582,,,
12349,39,-0.018775274977087975,,,
12399,39,0.016446992754936218,,,
12449,39,0.03890906274318695,,,
12479,39,,0.5580999851226807,,
12479,39,,,0.5971053838729858,0.7958999872207642
12499,40,-0.28279268741607666,,,
12549,40,-0.26531511545181274,,,
12599,40,-0.28282585740089417,,,
12649,40,-0.27980542182922363,,,
12699,40,-0.25622910261154175,,,
12749,40,-0.29391390085220337,,,
12791,40,,0.5388000011444092,,
12791,40,,,0.6065454483032227,0.7578999996185303
12799,41,-0.2971079349517822,,,
12849,41,-0.3024722933769226,,,
12899,41,-0.30090969800949097,,,
12949,41,-0.25256749987602234,,,
12999,41,-0.2531321942806244,,,
13049,41,-0.1989448517560959,,,
13099,41,-0.27166223526000977,,,
13103,41,,0.5504999756813049,,
13103,41,,,0.6041416525840759,0.7724000215530396
13149,42,-0.21220770478248596,,,
13199,42,-0.2772820293903351,,,
13249,42,-0.285595178604126,,,
13299,42,-0.2568466365337372,,,
13349,42,-0.2887093126773834,,,
13399,42,-0.2466585338115692,,,
13415,42,,0.5515000224113464,,
13415,42,,,0.6025891304016113,0.7875999808311462
13449,43,-0.2398700714111328,,,
13499,43,-0.3021441102027893,,,
13549,43,-0.26982903480529785,,,
13599,43,-0.25769418478012085,,,
13649,43,-0.27367347478866577,,,
13699,43,-0.2789710760116577,,,
13727,43,,0.54830002784729,,
13727,43,,,0.6012119650840759,0.7793999910354614
13749,44,-0.22365087270736694,,,
13799,44,-0.2899511754512787,,,
13849,44,-0.2644122242927551,,,
13899,44,-0.29602909088134766,,,
13949,44,-0.19934606552124023,,,
13999,44,-0.2832792401313782,,,
14039,44,,0.5435000061988831,,
14039,44,,,0.599534273147583,0.7592999935150146
14049,45,-0.2589157521724701,,,
14099,45,-0.2887360155582428,,,
14149,45,-0.2438935935497284,,,
14199,45,-0.21425023674964905,,,
14249,45,-0.2653188705444336,,,
14299,45,-0.2231263816356659,,,
14349,45,-0.27641820907592773,,,
14351,45,,0.5465999841690063,,
14351,45,,,0.5988581776618958,0.7824000120162964
14399,46,-0.30381715297698975,,,
14449,46,-0.2788121700286865,,,
14499,46,-0.2651742100715637,,,
14549,46,-0.2911832332611084,,,
14599,46,-0.24042464792728424,,,
14649,46,-0.2842531204223633,,,
14663,46,,0.550000011920929,,
14663,46,,,0.5991336107254028,0.7806000113487244
14699,47,-0.2975076138973236,,,
14749,47,-0.23694896697998047,,,
14799,47,-0.2235812246799469,,,
14849,47,-0.2500801086425781,,,
14899,47,-0.2734372913837433,,,
14949,47,-0.28585171699523926,,,
14975,47,,0.5551000237464905,,
14975,47,,,0.6005859375,0.7896000146865845
14999,48,-0.2790766954421997,,,
15049,48,-0.28120988607406616,,,
15099,48,-0.2660074234008789,,,
15149,48,-0.3182680606842041,,,
15199,48,-0.24011078476905823,,,
15249,48,-0.24873510003089905,,,
15287,48,,0.54830002784729,,
15287,48,,,0.6021384000778198,0.7868000268936157
15299,49,-0.20799675583839417,,,
15349,49,-0.2785019278526306,,,
15399,49,-0.2742310166358948,,,
15449,49,-0.2562253177165985,,,
15499,49,-0.2895806133747101,,,
15549,49,-0.25724413990974426,,,
15599,49,-0.26107239723205566,,,
15599,49,,0.5457000136375427,,
15599,49,,,0.6049679517745972,0.7803999781608582
15649,50,-0.30775102972984314,,,
15699,50,-0.2507430613040924,,,
15749,50,-0.278624564409256,,,
15799,50,-0.27174943685531616,,,
15849,50,-0.26908326148986816,,,
15899,50,-0.28128406405448914,,,
15911,50,,0.5544000267982483,,
15911,50,,,0.599684476852417,0.7900000214576721
15949,51,-0.30554908514022827,,,
15999,51,-0.24402685463428497,,,
16049,51,-0.27476412057876587,,,
16099,51,-0.2933303117752075,,,
16149,51,-0.26082050800323486,,,
16199,51,-0.2643655240535736,,,
16223,51,,0.5486999750137329,,
16223,51,,,0.6008864045143127,0.7811999917030334
16249,52,-0.29907724261283875,,,
16299,52,-0.29918450117111206,,,
16349,52,-0.17991968989372253,,,
16399,52,-0.23547600209712982,,,
16449,52,-0.254856139421463,,,
16499,52,-0.2653384506702423,,,
16535,52,,0.5444999933242798,,
16535,52,,,0.6038411259651184,0.7641000151634216
16549,53,-0.28652116656303406,,,
16599,53,-0.2971678376197815,,,
16649,53,-0.2674098014831543,,,
16699,53,-0.30179455876350403,,,
16749,53,-0.2926681637763977,,,
16799,53,-0.3011014461517334,,,
16847,53,,0.5476999878883362,,
16847,53,,,0.6030148267745972,0.775600016117096
16849,54,-0.2899119257926941,,,
16899,54,-0.22866760194301605,,,
16949,54,-0.2882457375526428,,,
16999,54,-0.26738882064819336,,,
17049,54,-0.23944927752017975,,,
17099,54,-0.2771655023097992,,,
17149,54,-0.28102946281433105,,,
17159,54,,0.5562000274658203,,
17159,54,,,0.6025891304016113,0.7989000082015991
17199,55,-0.26328349113464355,,,
17249,55,-0.3511650562286377,,,
17299,55,-0.24911697208881378,,,
17349,55,-0.300188273191452,,,
17399,55,-0.23990486562252045,,,
17449,55,-0.28982987999916077,,,
17471,55,,0.5568000078201294,,
17471,55,,,0.6027644276618958,0.7973999977111816
17499,56,-0.27862441539764404,,,
17549,56,-0.32800155878067017,,,
17599,56,-0.3198176622390747,,,
17649,56,-0.24233075976371765,,,
17699,56,-0.2938244342803955,,,
17749,56,-0.2663544714450836,,,
17783,56,,0.5471000075340271,,
17783,56,,,0.6055939793586731,0.7811999917030334
17799,57,-0.2680203914642334,,,
17849,57,-0.2759503424167633,,,
17899,57,-0.2925455570220947,,,
17949,57,-0.30272313952445984,,,
17999,57,-0.2880392074584961,,,
18049,57,-0.28837066888809204,,,
18095,57,,0.5493000149726868,,
18095,57,,,0.6031399965286255,0.7871000170707703
18099,58,-0.24686366319656372,,,
18149,58,-0.27499231696128845,,,
18199,58,-0.25711914896965027,,,
18249,58,-0.2636606991291046,,,
18299,58,-0.2188347578048706,,,
18349,58,-0.2422303557395935,,,
18399,58,-0.332608699798584,,,
18407,58,,0.5547000169754028,,
18407,58,,,0.6089743375778198,0.7857000231742859
18449,59,-0.24470305442810059,,,
18499,59,-0.24765275418758392,,,
18549,59,-0.2488921582698822,,,
18599,59,-0.26779621839523315,,,
18649,59,-0.3209221363067627,,,
18699,59,-0.25987544655799866,,,
18719,59,,0.5540000200271606,,
18719,59,,,0.6051432490348816,0.7896999716758728
18749,60,-0.29953238368034363,,,
18799,60,-0.2825683355331421,,,
18849,60,-0.2781839072704315,,,
18899,60,-0.2670169472694397,,,
18949,60,-0.2878081500530243,,,
18999,60,-0.2265712022781372,,,
19031,60,,0.5638999938964844,,
19031,60,,,0.6180137991905212,0.821399986743927
19049,61,-0.31574147939682007,,,
19099,61,-0.3052228093147278,,,
19149,61,-0.2594151496887207,,,
19199,61,-0.29840075969696045,,,
19249,61,-0.31052523851394653,,,
19299,61,-0.29011887311935425,,,
19343,61,,0.5684000253677368,,
19343,61,,,0.6247496008872986,0.8245000243186951
19349,62,-0.26762017607688904,,,
19399,62,-0.32428985834121704,,,
19449,62,-0.3128378391265869,,,
19499,62,-0.31697261333465576,,,
19549,62,-0.27748405933380127,,,
19599,62,-0.3162353038787842,,,
19649,62,-0.2503522038459778,,,
19655,62,,0.5706999897956848,,
19655,62,,,0.6281800866127014,0.8256999850273132
19699,63,-0.2819083333015442,,,
19749,63,-0.2790237069129944,,,
19799,63,-0.273928701877594,,,
19849,63,-0.2800059914588928,,,
19899,63,-0.24895267188549042,,,
19949,63,-0.2704414129257202,,,
19967,63,,0.5702999830245972,,
19967,63,,,0.6300080418586731,0.8260999917984009
19999,64,-0.27144670486450195,,,
20049,64,-0.3081616163253784,,,
20099,64,-0.29411178827285767,,,
20149,64,-0.30778586864471436,,,
20199,64,-0.3301040530204773,,,
20249,64,-0.31245729327201843,,,
20279,64,,0.5702999830245972,,
20279,64,,,0.6330879330635071,0.8246999979019165
20299,65,-0.3249002695083618,,,
20349,65,-0.38502585887908936,,,
20399,65,-0.276045024394989,,,
20449,65,-0.2819596230983734,,,
20499,65,-0.30267974734306335,,,
20549,65,-0.29685208201408386,,,
20591,65,,0.5694000124931335,,
20591,65,,,0.6341145634651184,0.8253999948501587
20599,66,-0.3332545757293701,,,
20649,66,-0.3162401020526886,,,
20699,66,-0.2955256700515747,,,
20749,66,-0.33001914620399475,,,
20799,66,-0.35491764545440674,,,
20849,66,-0.31137514114379883,,,
20899,66,-0.2943548262119293,,,
20903,66,,0.5702999830245972,,
20903,66,,,0.6349909901618958,0.8179000020027161
20949,67,-0.31568318605422974,,,
20999,67,-0.33047962188720703,,,
21049,67,-0.33996835350990295,,,
21099,67,-0.2998899221420288,,,
21149,67,-0.2620547413825989,,,
21199,67,-0.325663685798645,,,
21215,67,,0.5730999708175659,,
21215,67,,,0.6360426545143127,0.8278999924659729
21249,68,-0.3234536945819855,,,
21299,68,-0.321163535118103,,,
21349,68,-0.33792731165885925,,,
21399,68,-0.32238590717315674,,,
21449,68,-0.2608957886695862,,,
21499,68,-0.3334204852581024,,,
21527,68,,0.5737000107765198,,
21527,68,,,0.6375450491905212,0.8216000199317932
21549,69,-0.2982446551322937,,,
21599,69,-0.3442065119743347,,,
21649,69,-0.309450626373291,,,
21699,69,-0.3055666983127594,,,
21749,69,-0.34301871061325073,,,
21799,69,-0.2634600102901459,,,
21839,69,,0.5719000101089478,,
21839,69,,,0.638671875,0.8241999745368958
21849,70,-0.31637823581695557,,,
21899,70,-0.3204747140407562,,,
21949,70,-0.27848386764526367,,,
21999,70,-0.29550355672836304,,,
22049,70,-0.3231876790523529,,,
22099,70,-0.3278489112854004,,,
22149,70,-0.3057629466056824,,,
22151,70,,0.5715000033378601,,
22151,70,,,0.6382461786270142,0.8238999843597412
22199,71,-0.328113317489624,,,
22249,71,-0.3449747562408447,,,
22299,71,-0.33176863193511963,,,
22349,71,-0.3172643780708313,,,
22399,71,-0.3362818658351898,,,
22449,71,-0.3329769968986511,,,
22463,71,,0.5717999935150146,,
22463,71,,,0.6388722062110901,0.8263000249862671
22499,72,-0.33672040700912476,,,
22549,72,-0.31889107823371887,,,
22599,72,-0.33865886926651,,,
22649,72,-0.3616175055503845,,,
22699,72,-0.3229212760925293,,,
22749,72,-0.33685892820358276,,,
22775,72,,0.5724999904632568,,
22775,72,,,0.640625,0.8210999965667725
22799,73,-0.3084228038787842,,,
22849,73,-0.3261714577674866,,,
22899,73,-0.33318811655044556,,,
22949,73,-0.3392147421836853,,,
22999,73,-0.3395848274230957,,,
23049,73,-0.3240891098976135,,,
23087,73,,0.571399986743927,,
23087,73,,,0.6429286599159241,0.8199999928474426
23099,74,-0.32855015993118286,,,
23149,74,-0.3577921986579895,,,
23199,74,-0.33172503113746643,,,
23249,74,-0.33894139528274536,,,
23299,74,-0.30631253123283386,,,
23349,74,-0.3018491864204407,,,
23399,74,-0.3352247476577759,,,
23399,74,,0.5692999958992004,,
23399,74,,,0.6431540250778198,0.8181999921798706
23449,75,-0.3019949197769165,,,
23499,75,-0.2962944805622101,,,
23549,75,-0.2935773432254791,,,
23599,75,-0.3198055326938629,,,
23649,75,-0.37530168890953064,,,
23699,75,-0.35079139471054077,,,
23711,75,,0.5706999897956848,,
23711,75,,,0.6435046195983887,0.8216000199317932
23749,76,-0.31800758838653564,,,
23799,76,-0.30161240696907043,,,
23849,76,-0.3472108244895935,,,
23899,76,-0.34426045417785645,,,
23949,76,-0.35565006732940674,,,
23999,76,-0.3187563419342041,,,
24023,76,,0.5712000131607056,,
24023,76,,,0.6460336446762085,0.8198000192642212
24049,77,-0.3290747404098511,,,
24099,77,-0.3591976761817932,,,
24149,77,-0.30764901638031006,,,
24199,77,-0.33737218379974365,,,
24249,77,-0.32646313309669495,,,
24299,77,-0.33783966302871704,,,
24335,77,,0.5722000002861023,,
24335,77,,,0.6463591456413269,0.8219000101089478
24349,78,-0.2937288284301758,,,
24399,78,-0.35861918330192566,,,
24449,78,-0.34586411714553833,,,
24499,78,-0.3292105793952942,,,
24549,78,-0.3532530665397644,,,
24599,78,-0.3134700655937195,,,
24647,78,,0.5715000033378601,,
24647,78,,,0.6459585428237915,0.8252999782562256
24649,79,-0.34107890725135803,,,
24699,79,-0.336971640586853,,,
24749,79,-0.34667637944221497,,,
24799,79,-0.31098687648773193,,,
24849,79,-0.3175808787345886,,,
24899,79,-0.3250807523727417,,,
24949,79,-0.3229745626449585,,,
24959,79,,0.5691999793052673,,
24959,79,,,0.6464343070983887,0.824999988079071
24999,80,-0.43283236026763916,,,
25049,80,-0.35215097665786743,,,
25099,80,-0.3205677270889282,,,
25149,80,-0.32882022857666016,,,
25199,80,-0.33802706003189087,,,
25249,80,-0.33737650513648987,,,
25271,80,,0.5716999769210815,,
25271,80,,,0.6470352411270142,0.8241000175476074
25299,81,-0.32091188430786133,,,
25349,81,-0.3227806091308594,,,
25399,81,-0.33907175064086914,,,
25449,81,-0.33057206869125366,,,
25499,81,-0.315157413482666,,,
25549,81,-0.3853257894515991,,,
25583,81,,0.571399986743927,,
25583,81,,,0.6472856402397156,0.8213000297546387
25599,82,-0.34380632638931274,,,
25649,82,-0.30381476879119873,,,
25699,82,-0.34734994173049927,,,
25749,82,-0.27694064378738403,,,
25799,82,-0.35881561040878296,,,
25849,82,-0.3195394277572632,,,
25895,82,,0.5723999738693237,,
25895,82,,,0.6481370329856873,0.8274999856948853
25899,83,-0.3272760212421417,,,
25949,83,-0.34494006633758545,,,
25999,83,-0.3036775290966034,,,
26049,83,-0.38507556915283203,,,
26099,83,-0.34248435497283936,,,
26149,83,-0.29529494047164917,,,
26199,83,-0.27410101890563965,,,
26207,83,,0.5706999897956848,,
26207,83,,,0.6486127972602844,0.8278999924659729
26249,84,-0.33379799127578735,,,
26299,84,-0.30137234926223755,,,
26349,84,-0.3680722713470459,,,
26399,84,-0.3141988515853882,,,
26449,84,-0.27547335624694824,,,
26499,84,-0.31069642305374146,,,
26519,84,,0.5740000009536743,,
26519,84,,,0.648512601852417,0.8245000243186951
26549,85,-0.31384900212287903,,,
26599,85,-0.3457661271095276,,,
26649,85,-0.3408835232257843,,,
26699,85,-0.3384400010108948,,,
26749,85,-0.3517605662345886,,,
26799,85,-0.3120505213737488,,,
26831,85,,0.571399986743927,,
26831,85,,,0.6490635275840759,0.8234000205993652
26849,86,-0.3215671479701996,,,
26899,86,-0.34555524587631226,,,
26949,86,-0.3090899586677551,,,
26999,86,-0.35765790939331055,,,
27049,86,-0.37346455454826355,,,
27099,86,-0.3760465383529663,,,
27143,86,,0.5720000267028809,,
27143,86,,,0.6495392918586731,0.8245000243186951
27149,87,-0.3371344804763794,,,
27199,87,-0.34361666440963745,,,
27249,87,-0.3257332742214203,,,
27299,87,-0.3172326683998108,,,
27349,87,-0.33823543787002563,,,
27399,87,-0.35559362173080444,,,
27449,87,-0.33250004053115845,,,
27455,87,,0.5742999911308289,,
27455,87,,,0.6505659222602844,0.8255000114440918
27499,88,-0.3497881591320038,,,
27549,88,-0.35654670000076294,,,
27599,88,-0.3514418303966522,,,
27649,88,-0.35311299562454224,,,
27699,88,-0.3471643924713135,,,
27749,88,-0.3849503993988037,,,
27767,88,,0.5730000138282776,,
27767,88,,,0.6516926884651184,0.8216999769210815
27799,89,-0.34172600507736206,,,
27849,89,-0.32112330198287964,,,
27899,89,-0.319095253944397,,,
27949,89,-0.30580323934555054,,,
27999,89,-0.3148753046989441,,,
28049,89,-0.34995225071907043,,,
28079,89,,0.5717999935150146,,
28079,89,,,0.6510917544364929,0.819100022315979
28099,90,-0.32594382762908936,,,
28149,90,-0.3348112404346466,,,
28199,90,-0.35620027780532837,,,
28249,90,-0.3637005090713501,,,
28299,90,-0.315912127494812,,,
28349,90,-0.3546561300754547,,,
28391,90,,0.5741999745368958,,
28391,90,,,0.6504156589508057,0.8256999850273132
28399,91,-0.36887919902801514,,,
28449,91,-0.35600459575653076,,,
28499,91,-0.3263060748577118,,,
28549,91,-0.3348236680030823,,,
28599,91,-0.36967992782592773,,,
28649,91,-0.36973971128463745,,,
28699,91,-0.34875521063804626,,,
28703,91,,0.5720999836921692,,
28703,91,,,0.6528445482254028,0.8206999897956848
28749,92,-0.3578837513923645,,,
28799,92,-0.3357917070388794,,,
