train_loss,epoch,step,test_acc,train_acc
3.3939082622528076,0,49,,
3.121540069580078,0,99,,
2.874159574508667,0,149,,
2.650399684906006,0,199,,
2.7752325534820557,0,249,,
2.7123935222625732,0,299,,
2.7130565643310547,0,349,,
,0,389,0.5799999833106995,0.4024238884449005
2.330563545227051,1,399,,
2.779362201690674,1,449,,
2.6497418880462646,1,499,,
2.3031680583953857,1,549,,
2.391730785369873,1,599,,
2.259133815765381,1,649,,
2.2601687908172607,1,699,,
2.1245532035827637,1,749,,
,1,779,0.6474999785423279,0.5464543104171753
1.964698314666748,2,799,,
2.2244958877563477,2,849,,
1.7361400127410889,2,899,,
1.9193212985992432,2,949,,
1.8898566961288452,2,999,,
1.9281988143920898,2,1049,,
1.883460521697998,2,1099,,
1.8805320262908936,2,1149,,
,2,1169,0.7297999858856201,0.6105969548225403
1.8773469924926758,3,1199,,
2.0485334396362305,3,1249,,
2.0137815475463867,3,1299,,
1.5587313175201416,3,1349,,
2.2132389545440674,3,1399,,
1.9723163843154907,3,1449,,
2.2163705825805664,3,1499,,
1.9112904071807861,3,1549,,
,3,1559,0.7497000098228455,0.6535256505012512
1.6521623134613037,4,1599,,
1.5375237464904785,4,1649,,
1.6383192539215088,4,1699,,
1.4792962074279785,4,1749,,
1.7402288913726807,4,1799,,
2.0901172161102295,4,1849,,
1.6649775505065918,4,1899,,
1.9204565286636353,4,1949,,
,4,1949,0.7760999798774719,0.677303671836853
1.6491869688034058,5,1999,,
1.4226751327514648,5,2049,,
2.0589382648468018,5,2099,,
1.9204633235931396,5,2149,,
1.771760106086731,5,2199,,
1.2838003635406494,5,2249,,
1.4724814891815186,5,2299,,
,5,2339,0.784500002861023,0.6921674609184265
1.2968003749847412,6,2349,,
1.5748783349990845,6,2399,,
1.2767493724822998,6,2449,,
1.4476768970489502,6,2499,,
1.1323270797729492,6,2549,,
1.6349409818649292,6,2599,,
1.7418220043182373,6,2649,,
1.419252634048462,6,2699,,
,6,2729,0.7634999752044678,0.7061498165130615
1.3549180030822754,7,2749,,
1.4422006607055664,7,2799,,
1.4451122283935547,7,2849,,
1.4326293468475342,7,2899,,
1.444187879562378,7,2949,,
1.3740266561508179,7,2999,,
1.737254023551941,7,3049,,
1.3222932815551758,7,3099,,
,7,3119,0.807699978351593,0.7136217951774597
