train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
2.2304816246032715,0,49,,,,
2.487650156021118,0,99,,,,
2.5353641510009766,0,149,,,,
2.134690046310425,0,199,,,,
1.8036247491836548,0,249,,,,
1.905401587486267,0,299,,,,
,0,311,1.928514003753662,0.2840999960899353,,
,0,311,,,0.21519431471824646,0.3157634437084198
1.8076858520507812,1,349,,,,
1.8282393217086792,1,399,,,,
1.7261966466903687,1,449,,,,
1.775375485420227,1,499,,,,
1.8492954969406128,1,549,,,,
1.7550771236419678,1,599,,,,
,1,623,1.682761549949646,0.38029998540878296,,
,1,623,,,0.3373647928237915,0.40150317549705505
1.73638117313385,2,649,,,,
1.6555191278457642,2,699,,,,
1.5661356449127197,2,749,,,,
1.6025474071502686,2,799,,,,
1.7154556512832642,2,849,,,,
1.5183353424072266,2,899,,,,
,2,935,1.5468889474868774,0.4472000002861023,,
,2,935,,,0.39716047048568726,0.45658624172210693
1.5864721536636353,3,949,,,,
1.5313482284545898,3,999,,,,
1.6287322044372559,3,1049,,,,
1.5066722631454468,3,1099,,,,
1.6031993627548218,3,1149,,,,
1.5843223333358765,3,1199,,,,
,3,1247,1.5000903606414795,0.45739999413490295,,
,3,1247,,,0.43504607677459717,0.4801226258277893
1.4282599687576294,4,1249,,,,
1.4998852014541626,4,1299,,,,
1.5582197904586792,4,1349,,,,
1.5652095079421997,4,1399,,,,
1.4037697315216064,4,1449,,,,
1.4710707664489746,4,1499,,,,
1.386029601097107,4,1549,,,,
,4,1559,1.472310185432434,0.47609999775886536,,
,4,1559,,,0.48089441657066345,0.5418314933776855
1.2971515655517578,5,1599,,,,
1.4541714191436768,5,1649,,,,
1.342258095741272,5,1699,,,,
1.3932108879089355,5,1749,,,,
1.323715329170227,5,1799,,,,
1.2499396800994873,5,1849,,,,
,5,1871,1.4766082763671875,0.47929999232292175,,
,5,1871,,,0.5158002972602844,0.546875
1.381761074066162,6,1899,,,,
1.3617688417434692,6,1949,,,,
1.3469009399414062,6,1999,,,,
1.4143785238265991,6,2049,,,,
1.5318491458892822,6,2099,,,,
1.3805872201919556,6,2149,,,,
,6,2183,1.3304229974746704,0.531499981880188,,
,6,2183,,,0.5120692849159241,0.559335470199585
1.4056895971298218,7,2199,,,,
1.2913669347763062,7,2249,,,,
1.4045580625534058,7,2299,,,,
1.1447408199310303,7,2349,,,,
1.2309962511062622,7,2399,,,,
1.1868901252746582,7,2449,,,,
,7,2495,1.8368158340454102,0.49219998717308044,,
,7,2495,,,0.5396634340286255,0.5773338675498962
1.3109478950500488,8,2499,,,,
0.9980241060256958,8,2549,,,,
1.0303994417190552,8,2599,,,,
1.160699725151062,8,2649,,,,
1.1173557043075562,8,2699,,,,
1.101529598236084,8,2749,,,,
1.1669453382492065,8,2799,,,,
,8,2807,1.1282265186309814,0.6215000152587891,,
,8,2807,,,0.5739683508872986,0.6339003443717957
1.0500706434249878,9,2849,,,,
1.1980763673782349,9,2899,,,,
1.111663818359375,9,2949,,,,
1.2002452611923218,9,2999,,,,
0.9947822093963623,9,3049,,,,
1.1262906789779663,9,3099,,,,
,9,3119,1.2062029838562012,0.5893999934196472,,
,9,3119,,,0.6007862687110901,0.6357792615890503
1.1136502027511597,10,3149,,,,
1.122428297996521,10,3199,,,,
1.1297376155853271,10,3249,,,,
1.2326512336730957,10,3299,,,,
1.3863989114761353,10,3349,,,,
0.9802439212799072,10,3399,,,,
,10,3431,1.0974137783050537,0.6288999915122986,,
,10,3431,,,0.6100260615348816,0.6536787748336792
1.2271825075149536,11,3449,,,,
1.0180630683898926,11,3499,,,,
0.8973549008369446,11,3549,,,,
1.064772367477417,11,3599,,,,
1.3379943370819092,11,3649,,,,
1.0960358381271362,11,3699,,,,
,11,3743,1.1813443899154663,0.6019999980926514,,
,11,3743,,,0.6297075152397156,0.6577333807945251
1.0311133861541748,12,3749,,,,
0.9931446313858032,12,3799,,,,
0.9862385988235474,12,3849,,,,
0.9751617908477783,12,3899,,,,
1.0588206052780151,12,3949,,,,
1.0824002027511597,12,3999,,,,
0.9975800514221191,12,4049,,,,
,12,4055,1.0874545574188232,0.6381999850273132,,
,12,4055,,,0.6391726732254028,0.675632894039154
0.8112215399742126,13,4099,,,,
0.942156195640564,13,4149,,,,
1.1706671714782715,13,4199,,,,
1.0499653816223145,13,4249,,,,
0.9313846826553345,13,4299,,,,
1.1137244701385498,13,4349,,,,
,13,4367,1.1008538007736206,0.6417999863624573,,
,13,4367,,,0.6507912874221802,0.6703916192054749
0.9996430277824402,14,4399,,,,
1.016563892364502,14,4449,,,,
1.0972392559051514,14,4499,,,,
0.745673656463623,14,4549,,,,
0.9685556888580322,14,4599,,,,
0.8326776027679443,14,4649,,,,
,14,4679,1.0628173351287842,0.6491000056266785,,
,14,4679,,,0.6589793562889099,0.6899722814559937
0.9901331067085266,15,4699,,,,
1.2288206815719604,15,4749,,,,
0.9515365362167358,15,4799,,,,
0.7215989232063293,15,4849,,,,
0.947569727897644,15,4899,,,,
1.0423121452331543,15,4949,,,,
,15,4991,1.0451761484146118,0.6579999923706055,,
,15,4991,,,0.6628856062889099,0.6965981125831604
0.9209275245666504,16,4999,,,,
0.8488239645957947,16,5049,,,,
0.9284827709197998,16,5099,,,,
0.8633309006690979,16,5149,,,,
0.8954327702522278,16,5199,,,,
0.9924660325050354,16,5249,,,,
0.8936580419540405,16,5299,,,,
,16,5303,1.1731196641921997,0.612500011920929,,
,16,5303,,,0.6668419241905212,0.6923457384109497
0.7704898118972778,17,5349,,,,
0.884057343006134,17,5399,,,,
0.8441372513771057,17,5449,,,,
1.0258575677871704,17,5499,,,,
0.9409748315811157,17,5549,,,,
0.9624415636062622,17,5599,,,,
,17,5615,1.0786182880401611,0.6541000008583069,,
,17,5615,,,0.6734024286270142,0.707179605960846
0.9181382060050964,18,5649,,,,
0.7548104524612427,18,5699,,,,
0.8409685492515564,18,5749,,,,
0.7044796347618103,18,5799,,,,
1.0650562047958374,18,5849,,,,
0.7003659605979919,18,5899,,,,
,18,5927,1.0268858671188354,0.6651999950408936,,
,18,5927,,,0.6798377633094788,0.696499228477478
0.7980999946594238,19,5949,,,,
1.0140868425369263,19,5999,,,,
0.8310171365737915,19,6049,,,,
0.9372832775115967,19,6099,,,,
0.9970277547836304,19,6149,,,,
0.8465890884399414,19,6199,,,,
,19,6239,1.0833404064178467,0.6456999778747559,,
,19,6239,,,0.6830178499221802,0.7079707384109497
0.9083594083786011,20,6249,,,,
0.7535455822944641,20,6299,,,,
0.7713325023651123,20,6349,,,,
0.832090437412262,20,6399,,,,
0.7344451546669006,20,6449,,,,
0.8628090023994446,20,6499,,,,
1.3101866245269775,20,6549,,,,
,20,6551,1.1419837474822998,0.6298999786376953,,
,20,6551,,,0.6882261633872986,0.7129153609275818
0.9173179864883423,21,6599,,,,
0.9027669429779053,21,6649,,,,
0.885472297668457,21,6699,,,,
0.8937250971794128,21,6749,,,,
0.5913558006286621,21,6799,,,,
0.8642864227294922,21,6849,,,,
,21,6863,1.0156668424606323,0.6700000166893005,,
,21,6863,,,0.6904296875,0.7064873576164246
0.8231232762336731,22,6899,,,,
0.7779864072799683,22,6949,,,,
0.8829663991928101,22,6999,,,,
0.6684892177581787,22,7049,,,,
1.017484188079834,22,7099,,,,
1.0685136318206787,22,7149,,,,
,22,7175,1.0425776243209839,0.6608999967575073,,
,22,7175,,,0.6896784901618958,0.6926423907279968
0.692618727684021,23,7199,,,,
0.7064746022224426,23,7249,,,,
0.9790712594985962,23,7299,,,,
0.8570802211761475,23,7349,,,,
0.9207521080970764,23,7399,,,,
0.9075751304626465,23,7449,,,,
,23,7487,1.1054210662841797,0.6531999707221985,,
,23,7487,,,0.6912559866905212,0.7016416192054749
0.7951886653900146,24,7499,,,,
0.9128320813179016,24,7549,,,,
0.8419865369796753,24,7599,,,,
0.8019670248031616,24,7649,,,,
0.8067847490310669,24,7699,,,,
0.8981441259384155,24,7749,,,,
0.5922410488128662,24,7799,,,,
,24,7799,1.028048038482666,0.6723999977111816,,
,24,7799,,,0.6988180875778198,0.7345727682113647
0.919133186340332,25,7849,,,,
0.7019551992416382,25,7899,,,,
0.8163505792617798,25,7949,,,,
