train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
2.2945556640625,49,0,,,,
2.0939366817474365,99,0,,,,
2.2371814250946045,149,0,,,,
1.82599937915802,199,0,,,,
1.7875438928604126,249,0,,,,
1.8865880966186523,299,0,,,,
,311,0,1.7916425466537476,0.3427000045776367,,
,311,0,,,0.35440000891685486,0.2302684336900711
1.7868858575820923,349,1,,,,
1.7542848587036133,399,1,,,,
1.6369304656982422,449,1,,,,
1.607566475868225,499,1,,,,
1.6469603776931763,549,1,,,,
1.587984323501587,599,1,,,,
,623,1,1.6781684160232544,0.3977000117301941,,
,623,1,,,0.40549999475479126,0.3682391941547394
1.5450212955474854,649,2,,,,
1.458914041519165,699,2,,,,
1.5654401779174805,749,2,,,,
1.5586464405059814,799,2,,,,
1.4603978395462036,849,2,,,,
1.5341628789901733,899,2,,,,
,935,2,1.500391960144043,0.46549999713897705,,
,935,2,,,0.47510001063346863,0.44378504157066345
1.6373844146728516,949,3,,,,
1.2801969051361084,999,3,,,,
1.5009034872055054,1049,3,,,,
1.2834235429763794,1099,3,,,,
1.4727023839950562,1149,3,,,,
1.2425427436828613,1199,3,,,,
,1247,3,1.3294037580490112,0.5350000262260437,,
,1247,3,,,0.5410000085830688,0.5034555196762085
1.2453875541687012,1249,4,,,,
1.417839527130127,1299,4,,,,
1.4638992547988892,1349,4,,,,
1.2584538459777832,1399,4,,,,
1.2996306419372559,1449,4,,,,
1.2389845848083496,1499,4,,,,
1.336961030960083,1549,4,,,,
,1559,4,1.2706549167633057,0.5647000074386597,,
,1559,4,,,0.5849000215530396,0.5640274286270142
1.0413967370986938,1599,5,,,,
1.269890546798706,1649,5,,,,
1.2306199073791504,1699,5,,,,
1.107157588005066,1749,5,,,,
1.153395175933838,1799,5,,,,
1.1877604722976685,1849,5,,,,
,1871,5,1.2660834789276123,0.5751000046730042,,
,1871,5,,,0.5899999737739563,0.6103515625
1.1267608404159546,1899,6,,,,
1.2048590183258057,1949,6,,,,
1.1077414751052856,1999,6,,,,
1.0601184368133545,2049,6,,,,
1.0528589487075806,2099,6,,,,
1.0065670013427734,2149,6,,,,
,2183,6,1.1585990190505981,0.607699990272522,,
,2183,6,,,0.6273000240325928,0.6354667544364929
1.091537356376648,2199,7,,,,
1.0652952194213867,2249,7,,,,
1.0520325899124146,2299,7,,,,
1.1072388887405396,2349,7,,,,
0.8639233112335205,2399,7,,,,
1.194900393486023,2449,7,,,,
,2495,7,1.1647969484329224,0.6136000156402588,,
,2495,7,,,0.6424999833106995,0.6652644276618958
0.9177364706993103,2499,8,,,,
0.9803127646446228,2549,8,,,,
0.8626478910446167,2599,8,,,,
0.9408416748046875,2649,8,,,,
1.0206576585769653,2699,8,,,,
0.8564125299453735,2749,8,,,,
1.1019103527069092,2799,8,,,,
,2807,8,1.1888699531555176,0.6176999807357788,,
,2807,8,,,0.6373999714851379,0.6891776919364929
0.7000098824501038,2849,9,,,,
1.0990632772445679,2899,9,,,,
0.8827776908874512,2949,9,,,,
1.028939962387085,2999,9,,,,
0.8977276086807251,3049,9,,,,
0.8789792060852051,3099,9,,,,
,3119,9,1.145755410194397,0.6568999886512756,,
,3119,9,,,0.6800000071525574,0.7124148607254028
0.8982451558113098,3149,10,,,,
0.823788046836853,3199,10,,,,
0.9370095133781433,3249,10,,,,
0.6983636617660522,3299,10,,,,
0.791184663772583,3349,10,,,,
0.8094952702522278,3399,10,,,,
,3431,10,0.8767902255058289,0.7208999991416931,,
,3431,10,,,0.7562000155448914,0.7291666865348816
0.6602241396903992,3449,11,,,,
0.8795578479766846,3499,11,,,,
0.7466312646865845,3549,11,,,,
0.6522772312164307,3599,11,,,,
0.9696937203407288,3649,11,,,,
0.9793481826782227,3699,11,,,,
,3743,11,0.9464806914329529,0.7024999856948853,,
,3743,11,,,0.7210999727249146,0.7441656589508057
0.7858315110206604,3749,12,,,,
0.7374780774116516,3799,12,,,,
0.725092351436615,3849,12,,,,
0.8646396398544312,3899,12,,,,
0.8550248146057129,3949,12,,,,
0.7097713351249695,3999,12,,,,
0.9415482878684998,4049,12,,,,
,4055,12,0.9284403324127197,0.7062000036239624,,
,4055,12,,,0.7366999983787537,0.7547826766967773
0.7083658576011658,4099,13,,,,
0.7899092435836792,4149,13,,,,
0.8045984506607056,4199,13,,,,
0.8366517424583435,4249,13,,,,
0.7860231995582581,4299,13,,,,
0.7272641062736511,4349,13,,,,
,4367,13,0.8608741164207458,0.7282999753952026,,
,4367,13,,,0.7621999979019165,0.7586137652397156
0.9222938418388367,4399,14,,,,
0.7254244685173035,4449,14,,,,
0.7077193260192871,4499,14,,,,
0.7935700416564941,4549,14,,,,
0.7074154019355774,4599,14,,,,
0.6854944825172424,4649,14,,,,
,4679,14,0.7923176884651184,0.7522000074386597,,
,4679,14,,,0.7901999950408936,0.7655999660491943
0.5660675764083862,4699,15,,,,
0.7774381637573242,4749,15,,,,
0.732696533203125,4799,15,,,,
0.701295018196106,4849,15,,,,
0.7326400279998779,4899,15,,,,
0.6183922290802002,4949,15,,,,
,4991,15,1.2066510915756226,0.5900999903678894,,
,4991,15,,,0.6090999841690063,0.7701823115348816
0.6250113248825073,4999,16,,,,
0.7324075698852539,5049,16,,,,
0.7675506472587585,5099,16,,,,
0.718539834022522,5149,16,,,,
0.8479184508323669,5199,16,,,,
0.9101778268814087,5249,16,,,,
0.6604592204093933,5299,16,,,,
,5303,16,0.7835317254066467,0.7597000002861023,,
,5303,16,,,0.7979999780654907,0.7741886973381042
0.8242369294166565,5349,17,,,,
0.6102758646011353,5399,17,,,,
0.5611162185668945,5449,17,,,,
0.8052549958229065,5499,17,,,,
0.6729872822761536,5549,17,,,,
0.7633545398712158,5599,17,,,,
,5615,17,0.9253531098365784,0.711899995803833,,
,5615,17,,,0.7355999946594238,0.7777193784713745
0.7711326479911804,5649,18,,,,
0.7104542851448059,5699,18,,,,
0.6527760624885559,5749,18,,,,
0.8101469874382019,5799,18,,,,
0.8577473759651184,5849,18,,,,
0.7038431167602539,5899,18,,,,
,5927,18,0.8147934079170227,0.7475000023841858,,
,5927,18,,,0.781499981880188,0.7797976732254028
0.6681145429611206,5949,19,,,,
0.62674480676651,5999,19,,,,
0.7214174270629883,6049,19,,,,
0.6836209297180176,6099,19,,,,
0.70518559217453,6149,19,,,,
0.6227822303771973,6199,19,,,,
,6239,19,0.8245782256126404,0.7429999709129333,,
,6239,19,,,0.7702999711036682,0.7868089079856873
0.8116443157196045,6249,20,,,,
0.6992650628089905,6299,20,,,,
0.6336119771003723,6349,20,,,,
0.6045739650726318,6399,20,,,,
0.5962111949920654,6449,20,,,,
0.9996064901351929,6499,20,,,,
0.7211037278175354,6549,20,,,,
,6551,20,0.9956668019294739,0.6988000273704529,,
,6551,20,,,0.7269999980926514,0.787184476852417
0.6106386184692383,6599,21,,,,
0.6456015110015869,6649,21,,,,
0.7708951830863953,6699,21,,,,
0.6646319627761841,6749,21,,,,
0.7925790548324585,6799,21,,,,
0.7150974273681641,6849,21,,,,
,6863,21,0.8994402289390564,0.7245000004768372,,
,6863,21,,,0.7581999897956848,0.7908653616905212
0.726287841796875,6899,22,,,,
0.4806825816631317,6949,22,,,,
0.8105774521827698,6999,22,,,,
0.558925211429596,7049,22,,,,
0.6741032004356384,7099,22,,,,
0.6830025315284729,7149,22,,,,
,7175,22,0.7924301028251648,0.7598999738693237,,
,7175,22,,,0.7918000221252441,0.7908653616905212
0.7892479300498962,7199,23,,,,
0.5905649662017822,7249,23,,,,
0.9295440912246704,7299,23,,,,
0.6462148427963257,7349,23,,,,
0.7636844515800476,7399,23,,,,
0.5005841255187988,7449,23,,,,
,7487,23,0.781810462474823,0.7578999996185303,,
,7487,23,,,0.7979999780654907,0.7951973080635071
0.8738331198692322,7499,24,,,,
0.7411059141159058,7549,24,,,,
