step,epoch,train_loss,val_acc2,val_acc1,test_acc,train_acc1,train_acc2
23949,76,0.1436159908771515,,,,,
23999,76,0.17733490467071533,,,,,
24023,76,,0.5604000091552734,0.5579000115394592,,,
24023,76,,,,0.5649722814559937,0.5361828804016113,0.5355067849159241
24049,77,0.13253054022789001,,,,,
24099,77,0.16037073731422424,,,,,
24149,77,0.22599241137504578,,,,,
24199,77,0.1872895509004593,,,,,
24249,77,0.19103819131851196,,,,,
24299,77,0.14880667626857758,,,,,
24335,77,,0.5601999759674072,0.559499979019165,,,
24335,77,,,,0.5687302350997925,0.5390374660491943,0.5386868715286255
24349,78,0.15761986374855042,,,,,
24399,78,0.1632428616285324,,,,,
24449,78,0.17919127643108368,,,,,
24499,78,0.19845418632030487,,,,,
24549,78,0.18558746576309204,,,,,
24599,78,0.18111279606819153,,,,,
24647,78,,0.5656999945640564,0.5669000148773193,,,
24647,78,,,,0.566257894039154,0.5450471043586731,0.5453475713729858
24649,79,0.19688160717487335,,,,,
24699,79,0.2044968456029892,,,,,
24749,79,0.216543048620224,,,,,
24799,79,0.16493350267410278,,,,,
24849,79,0.18334445357322693,,,,,
24899,79,0.19573909044265747,,,,,
24949,79,0.21977439522743225,,,,,
24959,79,,0.5719000101089478,0.5705999732017517,,,
24959,79,,,,0.5783227682113647,0.5494791865348816,0.549879789352417
24999,80,0.1324760913848877,,,,,
25049,80,0.17446529865264893,,,,,
25099,80,0.17011113464832306,,,,,
25149,80,0.2077181190252304,,,,,
25199,80,0.1456676721572876,,,,,
25249,80,0.17963774502277374,,,,,
25271,80,,0.5748000144958496,0.5745999813079834,,,
25271,80,,,,0.578125,0.5538110733032227,0.5535857081413269
25299,81,0.18699149787425995,,,,,
25349,81,0.15971815586090088,,,,,
25399,81,0.19621528685092926,,,,,
25449,81,0.19851826131343842,,,,,
25499,81,0.16017413139343262,,,,,
25549,81,0.17808495461940765,,,,,
25583,81,,0.5738999843597412,0.5787000060081482,,,
25583,81,,,,0.5874208807945251,0.5566155910491943,0.5562399625778198
25599,82,0.17045843601226807,,,,,
25649,82,0.163985013961792,,,,,
25699,82,0.17957960069179535,,,,,
25749,82,0.18509145081043243,,,,,
25799,82,0.17156557738780975,,,,,
25849,82,0.16055914759635925,,,,,
25895,82,,0.5781000256538391,0.5738000273704529,,,
25895,82,,,,0.5813884735107422,0.5548377633094788,0.5568409562110901
25899,83,0.1443084478378296,,,,,
25949,83,0.22695614397525787,,,,,
25999,83,0.15279865264892578,,,,,
26049,83,0.2055937647819519,,,,,
26099,83,0.24465060234069824,,,,,
26149,83,0.1863323152065277,,,,,
26199,83,0.17596347630023956,,,,,
26207,83,,0.588100016117096,0.5834000110626221,,,
26207,83,,,,0.5861352682113647,0.5600460767745972,0.5614984035491943
26249,84,0.16362468898296356,,,,,
26299,84,0.16736344993114471,,,,,
26349,84,0.16088426113128662,,,,,
26399,84,0.16611813008785248,,,,,
26449,84,0.1268492341041565,,,,,
26499,84,0.1555088758468628,,,,,
26519,84,,0.5853000283241272,0.5860999822616577,,,
26519,84,,,,0.590585470199585,0.5633262991905212,0.5650290250778198
26549,85,0.16083380579948425,,,,,
26599,85,0.20394177734851837,,,,,
26649,85,0.21798217296600342,,,,,
26699,85,0.16509105265140533,,,,,
26749,85,0.17464962601661682,,,,,
26799,85,0.16092753410339355,,,,,
26831,85,,0.5902000069618225,0.5871000289916992,,,
26831,85,,,,0.5928599834442139,0.5655799508094788,0.5673577785491943
26849,86,0.176157146692276,,,,,
26899,86,0.1766752004623413,,,,,
26949,86,0.1710590273141861,,,,,
26999,86,0.16626755893230438,,,,,
27049,86,0.17004862427711487,,,,,
27099,86,0.16022701561450958,,,,,
27143,86,,0.5853999853134155,0.5877000093460083,,,
27143,86,,,,0.5926621556282043,0.5688351392745972,0.5707632303237915
27149,87,0.14504697918891907,,,,,
27199,87,0.15571115911006927,,,,,
27249,87,0.1531333327293396,,,,,
27299,87,0.17900703847408295,,,,,
27349,87,0.17229212820529938,,,,,
27399,87,0.13902781903743744,,,,,
27449,87,0.20678381621837616,,,,,
27455,87,,0.586899995803833,0.5914999842643738,,,
27455,87,,,,0.6034414768218994,0.5719150900840759,0.5708633661270142
27499,88,0.14449506998062134,,,,,
27549,88,0.16610753536224365,,,,,
27599,88,0.1572956144809723,,,,,
27649,88,0.1538936048746109,,,,,
27699,88,0.19244082272052765,,,,,
27749,88,0.20319588482379913,,,,,
27767,88,,0.5940999984741211,0.5949000120162964,,,
27767,88,,,,0.600375771522522,0.5698868036270142,0.5729166865348816
27799,89,0.17866770923137665,,,,,
27849,89,0.14906185865402222,,,,,
27899,89,0.1525801718235016,,,,,
27949,89,0.11769195646047592,,,,,
27999,89,0.17729198932647705,,,,,
28049,89,0.18732790648937225,,,,,
28079,89,,0.5949000120162964,0.5943999886512756,,,
28079,89,,,,0.6049248576164246,0.5755208134651184,0.5742437839508057
28099,90,0.1497965306043625,,,,,
28149,90,0.13426512479782104,,,,,
28199,90,0.12909844517707825,,,,,
28249,90,0.17215502262115479,,,,,
28299,90,0.18893826007843018,,,,,
28349,90,0.12808826565742493,,,,,
28391,90,,0.5946999788284302,0.5910000205039978,,,
28391,90,,,,0.597804605960846,0.5762971043586731,0.5764222741127014
28399,91,0.20286010205745697,,,,,
28449,91,0.1945110708475113,,,,,
28499,91,0.14775776863098145,,,,,
28549,91,0.1882583349943161,,,,,
28599,91,0.16634802520275116,,,,,
28649,91,0.16266575455665588,,,,,
28699,91,0.2068152129650116,,,,,
28703,91,,0.5961999893188477,0.5985999703407288,,,
28703,91,,,,0.6114517450332642,0.5780749320983887,0.5788511633872986
28749,92,0.1743275374174118,,,,,
28799,92,0.15929165482521057,,,,,
28849,92,0.1723465472459793,,,,,
28899,92,0.14741608500480652,,,,,
28949,92,0.1690499484539032,,,,,
28999,92,0.15738235414028168,,,,,
29015,92,,0.5995000004768372,0.6033999919891357,,,
29015,92,,,,0.6108583807945251,0.5837840437889099,0.5841096043586731
29049,93,0.14876969158649445,,,,,
29099,93,0.13114038109779358,,,,,
29149,93,0.2017596811056137,,,,,
29199,93,0.14879100024700165,,,,,
29249,93,0.15846221148967743,,,,,
29299,93,0.1447356939315796,,,,,
29327,93,,0.6017000079154968,0.6015999913215637,,,
29327,93,,,,0.6095727682113647,0.5843098759651184,0.5841596722602844
29349,94,0.1523789018392563,,,,,
29399,94,0.18391413986682892,,,,,
29449,94,0.14805227518081665,,,,,
29499,94,0.1516403704881668,,,,,
29549,94,0.18902602791786194,,,,,
29599,94,0.14928166568279266,,,,,
29639,94,,0.6001999974250793,0.6021000146865845,,,
29639,94,,,,0.6092761158943176,0.5855869650840759,0.5849108695983887
29649,95,0.16715078055858612,,,,,
29699,95,0.13550801575183868,,,,,
29749,95,0.23501086235046387,,,,,
29799,95,0.14758603274822235,,,,,
29849,95,0.15793387591838837,,,,,
29899,95,0.16574575006961823,,,,,
29949,95,0.2395128309726715,,,,,
29951,95,,0.6092000007629395,0.604200005531311,,,
29951,95,,,,0.618967592716217,0.5870643258094788,0.5868639945983887
29999,96,0.1503695547580719,,,,,
30049,96,0.16769914329051971,,,,,
30099,96,0.19736889004707336,,,,,
30149,96,0.14430496096611023,,,,,
30199,96,0.13972000777721405,,,,,
30249,96,0.20252881944179535,,,,,
30263,96,,0.6075999736785889,0.6100000143051147,,,
30263,96,,,,0.6153085231781006,0.5870893597602844,0.5882662534713745
30299,97,0.17550572752952576,,,,,
30349,97,0.19399531185626984,,,,,
30399,97,0.15299996733665466,,,,,
30449,97,0.2034607082605362,,,,,
30499,97,0.16446399688720703,,,,,
30549,97,0.17051345109939575,,,,,
30575,97,,0.6123999953269958,0.6075999736785889,,,
30575,97,,,,0.6158030033111572,0.5893179178237915,0.5885416865348816
30599,98,0.12384781986474991,,,,,
30649,98,0.16872026026248932,,,,,
30699,98,0.16166675090789795,,,,,
30749,98,0.13806647062301636,,,,,
30799,98,0.14505071938037872,,,,,
30849,98,0.16836996376514435,,,,,
30887,98,,0.6136000156402588,0.613099992275238,,,
30887,98,,,,0.6215387582778931,0.5924229025840759,0.5915715098381042
30899,99,0.16914573311805725,,,,,
30949,99,0.14342926442623138,,,,,
30999,99,0.1456362009048462,,,,,
31049,99,0.18464058637619019,,,,,
31099,99,0.12288109213113785,,,,,
31149,99,0.19294098019599915,,,,,
31199,99,0.1836731731891632,,,,,
31199,99,,0.6093999743461609,0.6110000014305115,,,
31199,99,,,,0.6242088675498962,0.5902694463729858,0.591871976852417
