train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
2.177128553390503,0,49,,,,
2.127437114715576,0,99,,,,
2.0004591941833496,0,149,,,,
1.8251293897628784,0,199,,,,
1.891434907913208,0,249,,,,
1.642606496810913,0,299,,,,
,0,312,1.8472113609313965,0.36570000648498535,,
,0,312,,,0.29702499508857727,0.405656635761261
1.835796594619751,1,349,,,,
1.8135257959365845,1,399,,,,
1.746610403060913,1,449,,,,
1.7601659297943115,1,499,,,,
1.6509548425674438,1,549,,,,
1.7129448652267456,1,599,,,,
,1,625,1.6112556457519531,0.44029998779296875,,
,1,625,,,0.4085249900817871,0.4466969966888428
1.5788424015045166,2,649,,,,
1.7048335075378418,2,699,,,,
1.476786494255066,2,749,,,,
1.6994726657867432,2,799,,,,
1.525665044784546,2,849,,,,
1.633416771888733,2,899,,,,
,2,938,1.5201610326766968,0.48649999499320984,,
,2,938,,,0.45412498712539673,0.4879351258277893
1.5181424617767334,3,949,,,,
1.5560593605041504,3,999,,,,
1.5446555614471436,3,1049,,,,
1.518282175064087,3,1099,,,,
1.490949034690857,3,1149,,,,
1.4909123182296753,3,1199,,,,
1.4975272417068481,3,1249,,,,
,3,1251,1.466860055923462,0.5156999826431274,,
,3,1251,,,0.4879249930381775,0.5270965099334717
1.3827711343765259,4,1299,,,,
1.4258921146392822,4,1349,,,,
1.4915378093719482,4,1399,,,,
1.386583924293518,4,1449,,,,
1.4289603233337402,4,1499,,,,
1.3149285316467285,4,1549,,,,
,4,1564,1.3842469453811646,0.5443999767303467,,
,4,1564,,,0.5216249823570251,0.5436115264892578
1.3631916046142578,5,1599,,,,
1.3105326890945435,5,1649,,,,
1.228782057762146,5,1699,,,,
1.524240255355835,5,1749,,,,
1.4366799592971802,5,1799,,,,
1.345976710319519,5,1849,,,,
,5,1877,1.4715914726257324,0.5167999863624573,,
,5,1877,,,0.5472249984741211,0.5735759735107422
1.3445348739624023,6,1899,,,,
1.285443902015686,6,1949,,,,
1.3527806997299194,6,1999,,,,
1.2660391330718994,6,2049,,,,
1.3468624353408813,6,2099,,,,
1.3804457187652588,6,2149,,,,
,6,2190,1.3188368082046509,0.5723000168800354,,
,6,2190,,,0.5777000188827515,0.6041337251663208
1.314780354499817,7,2199,,,,
1.2670553922653198,7,2249,,,,
1.3340665102005005,7,2299,,,,
1.265622854232788,7,2349,,,,
1.1852471828460693,7,2399,,,,
1.1894149780273438,7,2449,,,,
1.1808905601501465,7,2499,,,,
,7,2503,1.2267447710037231,0.6086999773979187,,
,7,2503,,,0.6015999913215637,0.615407407283783
1.299863576889038,8,2549,,,,
1.1146210432052612,8,2599,,,,
1.279584527015686,8,2649,,,,
1.2628297805786133,8,2699,,,,
1.1590427160263062,8,2749,,,,
1.2215261459350586,8,2799,,,,
,8,2816,1.2036677598953247,0.625,,
,8,2816,,,0.6153249740600586,0.625593364238739
1.196545958518982,9,2849,,,,
1.0731055736541748,9,2899,,,,
1.263609528541565,9,2949,,,,
