train_loss2,train_loss1,step,epoch,val_acc1,val_acc2,test_acc,train_acc1,train_acc2
,,1877,5,,,0.5774327516555786,0.5522500276565552,0.5540750026702881
0.008378180675208569,0.007955454289913177,1899,6,,,,,
0.007955122739076614,0.00818207859992981,1949,6,,,,,
0.008731206879019737,0.008417877368628979,1999,6,,,,,
0.009390393272042274,0.008406785316765308,2049,6,,,,,
0.007379766087979078,0.007746548391878605,2099,6,,,,,
0.0063684252090752125,0.007439654320478439,2149,6,,,,,
,,2190,6,0.5947999954223633,0.5874000191688538,,,
,,2190,6,,,0.6091772317886353,0.5763499736785889,0.5745000243186951
0.007414206862449646,0.008222011849284172,2199,7,,,,,
0.006943935994058847,0.006922618020325899,2249,7,,,,,
0.007077204529196024,0.006333297584205866,2299,7,,,,,
0.009081699885427952,0.008580692112445831,2349,7,,,,,
0.008721066638827324,0.008574861101806164,2399,7,,,,,
0.0069351051934063435,0.006979221012443304,2449,7,,,,,
0.007801535539329052,0.007698545232415199,2499,7,,,,,
,,2503,7,0.6252999901771545,0.6305000185966492,,,
,,2503,7,,,0.6230221390724182,0.5960500240325928,0.5966249704360962
0.007568736094981432,0.0068993521854281425,2549,8,,,,,
0.006826858967542648,0.007210440468043089,2599,8,,,,,
0.004792531952261925,0.005811470095068216,2649,8,,,,,
0.0066548860631883144,0.006313376594334841,2699,8,,,,,
0.005105642136186361,0.00555363530293107,2749,8,,,,,
0.007767592556774616,0.006772457621991634,2799,8,,,,,
,,2816,8,0.6370000243186951,0.6262999773025513,,,
,,2816,8,,,0.6346914768218994,0.6128749847412109,0.6129000186920166
0.00471203587949276,0.005969023797661066,2849,9,,,,,
0.006411916110664606,0.005686476826667786,2899,9,,,,,
0.006498366594314575,0.006158458534628153,2949,9,,,,,
0.006031504832208157,0.004688784014433622,2999,9,,,,,
0.005660445429384708,0.0053328718058764935,3049,9,,,,,
0.005661425180733204,0.005844210274517536,3099,9,,,,,
,,3129,9,0.5555999875068665,0.6043000221252441,,,
,,3129,9,,,0.600969135761261,0.6193749904632568,0.62295001745224
0.006008013617247343,0.006529541686177254,3149,10,,,,,
0.005665348842740059,0.006121357437223196,3199,10,,,,,
0.0065871174447238445,0.005954909138381481,3249,10,,,,,
0.006620867643505335,0.007643440272659063,3299,10,,,,,
0.004914401564747095,0.004741481970995665,3349,10,,,,,
0.00771565455943346,0.008846702985465527,3399,10,,,,,
,,3442,10,0.6355000138282776,0.6644999980926514,,,
,,3442,10,,,0.644382894039154,0.6310250163078308,0.6311749815940857
0.006240378599613905,0.0058201937936246395,3449,11,,,,,
0.004688717890530825,0.005280504003167152,3499,11,,,,,
0.005351902451366186,0.005355745553970337,3549,11,,,,,
0.006218975875526667,0.006609502248466015,3599,11,,,,,
0.00564722903072834,0.00562488054856658,3649,11,,,,,
0.006905387621372938,0.007425259333103895,3699,11,,,,,
0.0046651181764900684,0.004749066662043333,3749,11,,,,,
,,3755,11,0.6424000263214111,0.6596999764442444,,,
,,3755,11,,,0.6575356125831604,0.6399250030517578,0.643975019454956
0.006075482815504074,0.005054150242358446,3799,12,,,,,
0.005625114310532808,0.004939205013215542,3849,12,,,,,
0.006530177779495716,0.005795045290142298,3899,12,,,,,
0.004356893710792065,0.005166582763195038,3949,12,,,,,
0.0056160567328333855,0.0057421112433075905,3999,12,,,,,
0.005366455763578415,0.00511486129835248,4049,12,,,,,
,,4068,12,0.6266999840736389,0.6482999920845032,,,
,,4068,12,,,0.6800830960273743,0.654574990272522,0.652525007724762
0.005252397153526545,0.005956651642918587,4099,13,,,,,
0.0075403908267617226,0.00812004879117012,4149,13,,,,,
0.005088532343506813,0.005276424344629049,4199,13,,,,,
0.005916655994951725,0.005999450571835041,4249,13,,,,,
0.003928692080080509,0.004084054380655289,4299,13,,,,,
0.0072051407769322395,0.006423173937946558,4349,13,,,,,
,,4381,13,0.6704000234603882,0.6349999904632568,,,
,,4381,13,,,0.6728639006614685,0.6613249778747559,0.6570500135421753
0.005840696860104799,0.00585969677194953,4399,14,,,,,
0.005534634459763765,0.005026903934776783,4449,14,,,,,
0.005548189859837294,0.004799484740942717,4499,14,,,,,
0.004290994256734848,0.004754588007926941,4549,14,,,,,
0.005154082085937262,0.005933626089245081,4599,14,,,,,
0.004767219070345163,0.005321407224982977,4649,14,,,,,
,,4694,14,0.6714000105857849,0.666700005531311,,,
,,4694,14,,,0.6757317781448364,0.6714749932289124,0.676675021648407
0.008047464303672314,0.006599060259759426,4699,15,,,,,
0.006915128789842129,0.006150495260953903,4749,15,,,,,
0.008719433099031448,0.009614638984203339,4799,15,,,,,
0.005189703777432442,0.005222553387284279,4849,15,,,,,
0.0049436939880251884,0.005451518576592207,4899,15,,,,,
0.004540291614830494,0.003636875655502081,4949,15,,,,,
0.006790765095502138,0.007363957352936268,4999,15,,,,,
,,5007,15,0.6866999864578247,0.7024000287055969,,,
,,5007,15,,,0.6919501423835754,0.6749500036239624,0.6743999719619751
0.005613388493657112,0.005647605750709772,5049,16,,,,,
0.007525068707764149,0.006765612866729498,5099,16,,,,,
0.005390568170696497,0.005811695940792561,5149,16,,,,,
0.0054564038291573524,0.004837744403630495,5199,16,,,,,
0.005317639093846083,0.0050646099261939526,5249,16,,,,,
0.006067955866456032,0.0053481790237128735,5299,16,,,,,
,,5320,16,0.6292999982833862,0.6592000126838684,,,
,,5320,16,,,0.6840387582778931,0.6791750192642212,0.6822999715805054
0.006042372435331345,0.005513675045222044,5349,17,,,,,
0.004681454040110111,0.005919957999140024,5399,17,,,,,
0.0047841062769293785,0.004916424863040447,5449,17,,,,,
0.006758468225598335,0.006741486955434084,5499,17,,,,,
0.005984403658658266,0.0058123879134655,5549,17,,,,,
0.005613119341433048,0.005549756344407797,5599,17,,,,,
,,5633,17,0.630299985408783,0.6784999966621399,,,
,,5633,17,,,0.6659414768218994,0.6855999827384949,0.6847249865531921
0.006228836718946695,0.005885733757168055,5649,18,,,,,
0.004306675400584936,0.004817525390535593,5699,18,,,,,
0.005630724132061005,0.006309964694082737,5749,18,,,,,
0.005951694678515196,0.005794398486614227,5799,18,,,,,
0.006258255802094936,0.00475655123591423,5849,18,,,,,
0.005474583245813847,0.005788272246718407,5899,18,,,,,
,,5946,18,0.6378999948501587,0.6758999824523926,,,
,,5946,18,,,0.6731606125831604,0.6898249983787537,0.6898750066757202
0.006387088913470507,0.005895889364182949,5949,19,,,,,
0.004774595610797405,0.003751680487766862,5999,19,,,,,
0.005063597112894058,0.005544868763536215,6049,19,,,,,
0.0044951727613806725,0.005452388431876898,6099,19,,,,,
0.00504091614857316,0.004991362802684307,6149,19,,,,,
0.006615926045924425,0.006775419693440199,6199,19,,,,,
0.005541847087442875,0.004838440101593733,6249,19,,,,,
,,6259,19,0.6626999974250793,0.7117000222206116,,,
,,6259,19,,,0.671875,0.6923249959945679,0.696025013923645
0.04857031628489494,0.049313776195049286,6299,20,,,,,
0.044458940625190735,0.0441766157746315,6349,20,,,,,
0.05139666423201561,0.0513121522963047,6399,20,,,,,
0.05152583867311478,0.054771289229393005,6449,20,,,,,
0.06442468613386154,0.06464257091283798,6499,20,,,,,
0.0576731413602829,0.0568024143576622,6549,20,,,,,
,,6572,20,0.5612999796867371,0.5091999769210815,,,
,,6572,20,,,0.613429605960846,0.5855000019073486,0.5894749760627747
0.06573843210935593,0.062191493809223175,6599,21,,,,,
0.0779249295592308,0.07485835254192352,6649,21,,,,,
0.047312505543231964,0.05135907605290413,6699,21,,,,,
0.053114574402570724,0.05384569987654686,6749,21,,,,,
0.05829796567559242,0.05863003060221672,6799,21,,,,,
0.07046867907047272,0.07083918154239655,6849,21,,,,,
,,6885,21,0.5800999999046326,0.5600000023841858,,,
,,6885,21,,,0.6283623576164246,0.5939499735832214,0.5959749817848206
0.03961331769824028,0.03961152583360672,6899,22,,,,,
0.06781258434057236,0.06495123356580734,6949,22,,,,,
0.05174305662512779,0.053537994623184204,6999,22,,,,,
0.05725434795022011,0.05761262774467468,7049,22,,,,,
0.0492100827395916,0.0474836565554142,7099,22,,,,,
0.07794419676065445,0.08192510902881622,7149,22,,,,,
,,7198,22,0.580299973487854,0.6179999709129333,,,
,,7198,22,,,0.6228243708610535,0.5916500091552734,0.5925250053405762
0.0657101720571518,0.06755014508962631,7199,23,,,,,
0.06264779716730118,0.058949749916791916,7249,23,,,,,
0.07045886665582657,0.07177309691905975,7299,23,,,,,
0.05711368843913078,0.05673115327954292,7349,23,,,,,
0.06053315848112106,0.0586593821644783,7399,23,,,,,
0.07731852680444717,0.07644899189472198,7449,23,,,,,
0.05943259969353676,0.05679761618375778,7499,23,,,,,
,,7511,23,0.6115000247955322,0.589900016784668,,,
,,7511,23,,,0.6338014006614685,0.613349974155426,0.607200026512146
0.06830788403749466,0.06789319217205048,7549,24,,,,,
0.0748000368475914,0.07258804142475128,7599,24,,,,,
0.08280402421951294,0.07871328294277191,7649,24,,,,,
0.07726317644119263,0.07455482333898544,7699,24,,,,,
0.06532920897006989,0.06865910440683365,7749,24,,,,,
0.058986689895391464,0.060829244554042816,7799,24,,,,,
,,7824,24,0.6211000084877014,0.6230000257492065,,,
,,7824,24,,,0.6304391026496887,0.6090499758720398,0.6107500195503235
0.0682399645447731,0.06359954923391342,7849,25,,,,,
0.050074417144060135,0.05322960764169693,7899,25,,,,,
0.06726418435573578,0.06593506038188934,7949,25,,,,,
0.07002882659435272,0.06335367262363434,7999,25,,,,,
0.059164635837078094,0.06106497719883919,8049,25,,,,,
0.08658383786678314,0.08726939558982849,8099,25,,,,,
,,8137,25,0.5317000150680542,0.5950999855995178,,,
,,8137,25,,,0.6187697649002075,0.6136500239372253,0.6102250218391418
0.05144444853067398,0.05549333244562149,8149,26,,,,,
0.07329319417476654,0.07479910552501678,8199,26,,,,,
0.09317421913146973,0.09387678653001785,8249,26,,,,,
0.04656695947051048,0.048644501715898514,8299,26,,,,,
0.06463705003261566,0.06584792584180832,8349,26,,,,,
0.06951017677783966,0.06946155428886414,8399,26,,,,,
0.05949261412024498,0.05855564400553703,8449,26,,,,,
,,8450,26,0.4544999897480011,0.5845999717712402,,,
,,8450,26,,,0.6108583807945251,0.6067000031471252,0.6050000190734863
0.06591621041297913,0.06798503547906876,8499,27,,,,,
0.0801267996430397,0.07931705564260483,8549,27,,,,,
0.06961488723754883,0.06750130653381348,8599,27,,,,,
0.07549901306629181,0.07722906023263931,8649,27,,,,,
0.06973444670438766,0.07151029258966446,8699,27,,,,,
0.08788694441318512,0.0843336433172226,8749,27,,,,,
,,8763,27,0.5943999886512756,0.5996000170707703,,,
,,8763,27,,,0.6284612417221069,0.6061999797821045,0.6128249764442444
0.05452609062194824,0.05289049819111824,8799,28,,,,,
0.05858172848820686,0.05948363244533539,8849,28,,,,,
0.08253186196088791,0.07792757451534271,8899,28,,,,,
0.07298336178064346,0.07286210358142853,8949,28,,,,,
0.0689530149102211,0.07023937255144119,8999,28,,,,,
0.06170669198036194,0.06154469773173332,9049,28,,,,,
,,9076,28,0.5735999941825867,0.6193000078201294,,,
,,9076,28,,,0.6224287748336792,0.6155999898910522,0.6175000071525574
0.05065928399562836,0.051287632435560226,9099,29,,,,,
0.09179917722940445,0.09326779842376709,9149,29,,,,,
0.07749827206134796,0.07811903208494186,9199,29,,,,,
0.052941735833883286,0.054336946457624435,9249,29,,,,,
0.05832724645733833,0.060014963150024414,9299,29,,,,,
0.05935145169496536,0.060311052948236465,9349,29,,,,,
,,9389,29,0.6021000146865845,0.5103999972343445,,,
,,9389,29,,,0.6119462251663208,0.6130750179290771,0.6176750063896179
0.05995455011725426,0.058238521218299866,9399,30,,,,,
0.08133861422538757,0.08307090401649475,9449,30,,,,,
0.07625948637723923,0.07683370262384415,9499,30,,,,,
0.07415663450956345,0.07295377552509308,9549,30,,,,,
0.061826106160879135,0.057739004492759705,9599,30,,,,,
0.06895988434553146,0.06878069788217545,9649,30,,,,,
0.07122074067592621,0.06938932836055756,9699,30,,,,,
,,9702,30,0.5903000235557556,0.5479000210762024,,,
,,9702,30,,,0.6214398741722107,0.6259999871253967,0.621025025844574
0.053409136831760406,0.05444178357720375,9749,31,,,,,
0.05723676458001137,0.05791525915265083,9799,31,,,,,
0.08596135675907135,0.08558008074760437,9849,31,,,,,
0.07413353770971298,0.07827858626842499,9899,31,,,,,
0.05808230862021446,0.05924732983112335,9949,31,,,,,
0.07423843443393707,0.07386331260204315,9999,31,,,,,
,,10015,31,0.6305999755859375,0.5480999946594238,,,
,,10015,31,,,0.6313291192054749,0.6030499935150146,0.6153749823570251
0.05980295315384865,0.061430882662534714,10049,32,,,,,
0.05337174981832504,0.054148122668266296,10099,32,,,,,
0.07739651948213577,0.07809355854988098,10149,32,,,,,
0.06373212486505508,0.06543722748756409,10199,32,,,,,
0.06568646430969238,0.06525936722755432,10249,32,,,,,
0.060181014239788055,0.05888329818844795,10299,32,,,,,
,,10328,32,0.5511999726295471,0.6136999726295471,,,
,,10328,32,,,0.6017602682113647,0.6230999827384949,0.6224499940872192
0.04686392843723297,0.05145104601979256,10349,33,,,,,
0.05432998389005661,0.05892147496342659,10399,33,,,,,
0.058942608535289764,0.05850654095411301,10449,33,,,,,
0.08169201761484146,0.07905226200819016,10499,33,,,,,
0.07085373997688293,0.07161804288625717,10549,33,,,,,
0.06655824184417725,0.06820894777774811,10599,33,,,,,
,,10641,33,0.6032000184059143,0.6535000205039978,,,
,,10641,33,,,0.6201542615890503,0.6042500138282776,0.6253250241279602
0.07681208103895187,0.08117519319057465,10649,34,,,,,
0.08694073557853699,0.0848301351070404,10699,34,,,,,
0.07147736102342606,0.06906231492757797,10749,34,,,,,
0.08989627659320831,0.09167434275150299,10799,34,,,,,
0.0666811391711235,0.06255947053432465,10849,34,,,,,
0.06537403911352158,0.0631273165345192,10899,34,,,,,
0.05734756961464882,0.05584132298827171,10949,34,,,,,
,,10954,34,0.5954999923706055,0.5534999966621399,,,
,,10954,34,,,0.625593364238739,0.623324990272522,0.6225000023841858
0.06423820555210114,0.06600125879049301,10999,35,,,,,
0.07422732561826706,0.07211478799581528,11049,35,,,,,
0.07193385064601898,0.07287485897541046,11099,35,,,,,
0.05872604623436928,0.05847427621483803,11149,35,,,,,
0.06534279137849808,0.0661163404583931,11199,35,,,,,
0.058373622596263885,0.06104471534490585,11249,35,,,,,
,,11267,35,0.576200008392334,0.6272000074386597,,,
,,11267,35,,,0.6280656456947327,0.6256750226020813,0.6276249885559082
0.06298961490392685,0.06242320314049721,11299,36,,,,,
0.0815783366560936,0.08081325143575668,11349,36,,,,,
0.07965616881847382,0.07580923289060593,11399,36,,,,,
0.06664302200078964,0.07004024088382721,11449,36,,,,,
0.07795881479978561,0.07410792261362076,11499,36,,,,,
0.0754273533821106,0.0759955421090126,11549,36,,,,,
,,11580,36,0.6446999907493591,0.6226000189781189,,,
,,11580,36,,,0.649624228477478,0.6280999779701233,0.6292499899864197
0.060476310551166534,0.06114787235856056,11599,37,,,,,
0.065252885222435,0.06691533327102661,11649,37,,,,,
0.059114888310432434,0.05723549425601959,11699,37,,,,,
0.06778993457555771,0.07201499491930008,11749,37,,,,,
0.10217982530593872,0.09934095293283463,11799,37,,,,,
0.06774663180112839,0.06876463443040848,11849,37,,,,,
,,11893,37,0.5800999999046326,0.5719000101089478,,,
,,11893,37,,,0.6211432218551636,0.6267250180244446,0.6266499757766724
0.07241121679544449,0.07286212593317032,11899,38,,,,,
0.06589249521493912,0.06719925254583359,11949,38,,,,,
0.06269633024930954,0.06641688942909241,11999,38,,,,,
0.07973034679889679,0.08095452934503555,12049,38,,,,,
0.05731154605746269,0.05546153336763382,12099,38,,,,,
0.06548731029033661,0.06511940807104111,12149,38,,,,,
0.07477191090583801,0.06997170299291611,12199,38,,,,,
,,12206,38,0.557699978351593,0.6118999719619751,,,
,,12206,38,,,0.5721914768218994,0.6281999945640564,0.6266999840736389
0.07956181466579437,0.08446798473596573,12249,39,,,,,
0.08296326547861099,0.0791756734251976,12299,39,,,,,
0.0696980208158493,0.07057313621044159,12349,39,,,,,
0.06250821053981781,0.06211433559656143,12399,39,,,,,
0.06277225911617279,0.06457646936178207,12449,39,,,,,
0.059516165405511856,0.061955198645591736,12499,39,,,,,
,,12519,39,0.5946000218391418,0.5964000225067139,,,
,,12519,39,,,0.6188686490058899,0.6202750205993652,0.6269500255584717
0.07236025482416153,0.06916459649801254,12549,40,,,,,
0.07312086224555969,0.07349663227796555,12599,40,,,,,
0.0699942484498024,0.06944194436073303,12649,40,,,,,
0.08793620765209198,0.08638975024223328,12699,40,,,,,
0.07464870065450668,0.07587762176990509,12749,40,,,,,
0.10734846442937851,0.11046168953180313,12799,40,,,,,
,,12832,40,0.5992000102996826,0.5778999924659729,,,
,,12832,40,,,0.6279667615890503,0.6304500102996826,0.6327000260353088
0.08165214210748672,0.08619023114442825,12849,41,,,,,
0.07501880079507828,0.07860026508569717,12899,41,,,,,
0.05704273656010628,0.055138975381851196,12949,41,,,,,
0.07433062791824341,0.07346790283918381,12999,41,,,,,
0.057934362441301346,0.058073990046978,13049,41,,,,,
0.05446819216012955,0.05211998149752617,13099,41,,,,,
,,13145,41,0.6223000288009644,0.6324999928474426,,,
,,13145,41,,,0.6514042615890503,0.6274999976158142,0.6276749968528748
0.05819718539714813,0.05820946395397186,13149,42,,,,,
0.06779776513576508,0.06491664797067642,13199,42,,,,,
0.057060446590185165,0.059389982372522354,13249,42,,,,,
0.0627899020910263,0.06471238285303116,13299,42,,,,,
0.06684702634811401,0.06336243450641632,13349,42,,,,,
0.05383995175361633,0.05371027812361717,13399,42,,,,,
0.09181135147809982,0.08797179162502289,13449,42,,,,,
,,13458,42,0.6035000085830688,0.6175000071525574,,,
,,13458,42,,,0.6307357549667358,0.6308749914169312,0.6309249997138977
0.0752091258764267,0.07437535375356674,13499,43,,,,,
0.07662327587604523,0.07587283849716187,13549,43,,,,,
0.06374125927686691,0.06656819581985474,13599,43,,,,,
0.06502969563007355,0.06681117415428162,13649,43,,,,,
0.058728862553834915,0.05848994478583336,13699,43,,,,,
0.0589168407022953,0.05864754691720009,13749,43,,,,,
,,13771,43,0.645799994468689,0.6157000064849854,,,
,,13771,43,,,0.6402294039726257,0.6279000043869019,0.6325250267982483
0.06006454676389694,0.056920357048511505,13799,44,,,,,
0.05778919905424118,0.058941975235939026,13849,44,,,,,
0.07084238529205322,0.07117593288421631,13899,44,,,,,
0.06595031172037125,0.06274668872356415,13949,44,,,,,
0.07019343972206116,0.06786186248064041,13999,44,,,,,
0.05631497874855995,0.059604935348033905,14049,44,,,,,
,,14084,44,0.5430999994277954,0.44429999589920044,,,
,,14084,44,,,0.5947389006614685,0.6334750056266785,0.6331750154495239
0.03463643416762352,0.032756295055150986,14099,45,,,,,
0.0538315512239933,0.049467381089925766,14149,45,,,,,
0.05412852391600609,0.05300772935152054,14199,45,,,,,
0.0641661062836647,0.061149246990680695,14249,45,,,,,
0.060193367302417755,0.059454794973134995,14299,45,,,,,
0.06529702991247177,0.05717041343450546,14349,45,,,,,
,,14397,45,0.6050000190734863,0.5806999802589417,,,
,,14397,45,,,0.6122428774833679,0.5613499879837036,0.5183500051498413
0.06489915400743484,0.06494088470935822,14399,46,,,,,
0.06914195418357849,0.07187679409980774,14449,46,,,,,
0.05873103439807892,0.05697819963097572,14499,46,,,,,
0.0619347020983696,0.061373598873615265,14549,46,,,,,
0.0675949975848198,0.06741506606340408,14599,46,,,,,
0.0783267617225647,0.07783671468496323,14649,46,,,,,
0.06602191179990768,0.06348035484552383,14699,46,,,,,
,,14710,46,0.5875999927520752,0.612500011920929,,,
,,14710,46,,,0.6159018874168396,0.6136500239372253,0.6029250025749207
0.07592587172985077,0.07626109570264816,14749,47,,,,,
0.052759479731321335,0.05360447242856026,14799,47,,,,,
0.0648675486445427,0.06737645715475082,14849,47,,,,,
0.0867924615740776,0.08810026943683624,14899,47,,,,,
0.06941042095422745,0.06968386471271515,14949,47,,,,,
0.07644008845090866,0.07293297350406647,14999,47,,,,,
,,15023,47,0.5952000021934509,0.58160001039505,,,
,,15023,47,,,0.608188271522522,0.6249750256538391,0.6155750155448914
0.06767680495977402,0.06314444541931152,15049,48,,,,,
0.06667384505271912,0.06134529784321785,15099,48,,,,,
0.06737655401229858,0.07046418637037277,15149,48,,,,,
0.07451537996530533,0.079487644135952,15199,48,,,,,
0.06979754567146301,0.06872817873954773,15249,48,,,,,
0.06604129076004028,0.06658918410539627,15299,48,,,,,
,,15336,48,0.6031000018119812,0.5845999717712402,,,
,,15336,48,,,0.625593364238739,0.6169499754905701,0.6113250255584717
0.06937354803085327,0.06794216483831406,15349,49,,,,,
0.05514277145266533,0.05569390580058098,15399,49,,,,,
0.0667627602815628,0.06304372847080231,15449,49,,,,,
0.05909385904669762,0.056907132267951965,15499,49,,,,,
0.0958319678902626,0.09583687782287598,15549,49,,,,,
0.06157062202692032,0.060025136917829514,15599,49,,,,,
0.1012866422533989,0.10519499331712723,15649,49,,,,,
,,15649,49,0.6209999918937683,0.6281999945640564,,,
,,15649,49,,,0.6158030033111572,0.624875009059906,0.6180999875068665
0.05711932107806206,0.058433759957551956,15699,50,,,,,
0.05783315375447273,0.0557924322783947,15749,50,,,,,
0.06023107469081879,0.06334474682807922,15799,50,,,,,
0.06573300808668137,0.0658952072262764,15849,50,,,,,
0.0710267573595047,0.07503967732191086,15899,50,,,,,
0.053606778383255005,0.05749242380261421,15949,50,,,,,
,,15962,50,0.580299973487854,0.6187999844551086,,,
,,15962,50,,,0.6216376423835754,0.6248999834060669,0.6218500137329102
0.09200266003608704,0.09117227047681808,15999,51,,,,,
0.06617727875709534,0.06361577659845352,16049,51,,,,,
0.06328724324703217,0.0672169178724289,16099,51,,,,,
0.06919445097446442,0.06893407553434372,16149,51,,,,,
0.0635581836104393,0.05916116386651993,16199,51,,,,,
0.07797805964946747,0.07452265918254852,16249,51,,,,,
,,16275,51,0.6212999820709229,0.5795999765396118,,,
,,16275,51,,,0.6342958807945251,0.6266999840736389,0.621749997138977
0.07458501309156418,0.07585952430963516,16299,52,,,,,
0.06310484558343887,0.0632481798529625,16349,52,,,,,
0.06352194398641586,0.06599576026201248,16399,52,,,,,
0.06360723823308945,0.06944157928228378,16449,52,,,,,
0.05801525339484215,0.05738762393593788,16499,52,,,,,
0.07257590442895889,0.06785641610622406,16549,52,,,,,
,,16588,52,0.5547999739646912,0.6384999752044678,,,
,,16588,52,,,0.6306368708610535,0.6341000199317932,0.6316499710083008
0.0628875195980072,0.061431899666786194,16599,53,,,,,
0.06293124705553055,0.06301778554916382,16649,53,,,,,
0.07634439319372177,0.08066621422767639,16699,53,,,,,
0.06271295994520187,0.06327278167009354,16749,53,,,,,
0.10336668789386749,0.11023841053247452,16799,53,,,,,
0.07030685245990753,0.07279057055711746,16849,53,,,,,
0.05604403093457222,0.057063329964876175,16899,53,,,,,
,,16901,53,0.5248000025749207,0.6116999983787537,,,
,,16901,53,,,0.5990902185440063,0.6281999945640564,0.6249750256538391
0.07776005566120148,0.07707007229328156,16949,54,,,,,
0.07546728849411011,0.07375600188970566,16999,54,,,,,
0.07632321119308472,0.07400589436292648,17049,54,,,,,
0.06770600378513336,0.06966806948184967,17099,54,,,,,
0.07958108931779861,0.07678833603858948,17149,54,,,,,
0.06658318638801575,0.06694544851779938,17199,54,,,,,
,,17214,54,0.5950999855995178,0.6241000294685364,,,
,,17214,54,,,0.6338014006614685,0.6277250051498413,0.626675009727478
0.07033447176218033,0.07127316296100616,17249,55,,,,,
0.08237055689096451,0.08436977118253708,17299,55,,,,,
0.05254265293478966,0.05277444049715996,17349,55,,,,,
0.0531022883951664,0.051972225308418274,17399,55,,,,,
0.06153729557991028,0.06462477892637253,17449,55,,,,,
0.08661447465419769,0.09277249872684479,17499,55,,,,,
,,17527,55,0.6274999976158142,0.6345000267028809,,,
,,17527,55,,,0.6335047483444214,0.6361749768257141,0.6326249837875366
0.06424175202846527,0.06727103888988495,17549,56,,,,,
0.08754970878362656,0.08791449666023254,17599,56,,,,,
0.07271527498960495,0.07485971599817276,17649,56,,,,,
0.06772825866937637,0.06810183078050613,17699,56,,,,,
0.05537381023168564,0.05748746916651726,17749,56,,,,,
0.052842676639556885,0.051754869520664215,17799,56,,,,,
,,17840,56,0.607200026512146,0.6333000063896179,,,
,,17840,56,,,0.6356803774833679,0.6313250064849854,0.6278749704360962
0.051296427845954895,0.048875365406274796,17849,57,,,,,
0.07541052997112274,0.07595907896757126,17899,57,,,,,
0.07625345885753632,0.07346703857183456,17949,57,,,,,
0.07095438241958618,0.06963691115379333,17999,57,,,,,
0.06113964691758156,0.06153203547000885,18049,57,,,,,
0.07430531829595566,0.07486842572689056,18099,57,,,,,
0.05274256691336632,0.05084024742245674,18149,57,,,,,
,,18153,57,0.6169000267982483,0.5580000281333923,,,
,,18153,57,,,0.6228243708610535,0.6346250176429749,0.6319000124931335
0.06233422830700874,0.05960914120078087,18199,58,,,,,
0.09693638235330582,0.0969441831111908,18249,58,,,,,
