step,train_loss,epoch,test_acc,train_acc
49,2.3901870250701904,0,,
99,1.962295651435852,0,,
149,1.917020320892334,0,,
199,1.842358946800232,0,,
249,1.924922227859497,0,,
299,1.8005568981170654,0,,
349,1.996584415435791,0,,
389,,0,0.3865000009536743,0.26091745495796204
399,1.8434946537017822,1,,
449,1.5039231777191162,1,,
499,1.7545076608657837,1,,
549,1.7571731805801392,1,,
599,1.6601109504699707,1,,
649,1.571703314781189,1,,
699,1.6385889053344727,1,,
749,1.4622336626052856,1,,
779,,1,0.45339998602867126,0.3934294879436493
799,1.4602550268173218,2,,
849,1.3613580465316772,2,,
899,1.3937649726867676,2,,
949,1.3396307229995728,2,,
999,1.5283129215240479,2,,
1049,1.3387491703033447,2,,
1099,1.271558165550232,2,,
1149,1.2504076957702637,2,,
1169,,2,0.5192999839782715,0.4828124940395355
1199,1.2792713642120361,3,,
1249,1.2542016506195068,3,,
1299,1.2177401781082153,3,,
1349,1.1569643020629883,3,,
1399,1.093167781829834,3,,
1449,1.242357850074768,3,,
1499,1.2196751832962036,3,,
1549,1.0850623846054077,3,,
1559,,3,0.5752000212669373,0.5629807710647583
1599,0.9419959187507629,4,,
1649,0.9392280578613281,4,,
1699,1.0939809083938599,4,,
1749,1.1088136434555054,4,,
1799,1.027014970779419,4,,
1849,0.9175592064857483,4,,
1899,1.1769870519638062,4,,
1949,0.9839354157447815,4,,
1949,,4,0.6563000082969666,0.6349559426307678
1999,0.9094897508621216,5,,
2049,0.8938793540000916,5,,
2099,0.8719059228897095,5,,
2149,0.9355719685554504,5,,
2199,0.8200175166130066,5,,
2249,0.8816794753074646,5,,
2299,0.7634162902832031,5,,
2339,,5,0.7006999850273132,0.6870592832565308
2349,0.7791969776153564,6,,
2399,0.8561004996299744,6,,
2449,0.7684885263442993,6,,
2499,0.8492029905319214,6,,
2549,0.8505406379699707,6,,
2599,0.7772089242935181,6,,
2649,0.8493993282318115,6,,
2699,0.6462432146072388,6,,
2729,,6,0.6988999843597412,0.7255408763885498
2749,0.6552053689956665,7,,
2799,0.7226797938346863,7,,
2849,0.8781880736351013,7,,
2899,0.6530086398124695,7,,
2949,0.7216901183128357,7,,
2999,0.7169603705406189,7,,
3049,0.6251776814460754,7,,
3099,0.7577585577964783,7,,
3119,,7,0.7081000208854675,0.7568509578704834
3149,0.6165826916694641,8,,
3199,0.5943761467933655,8,,
3249,0.5956537127494812,8,,
3299,0.5530411601066589,8,,
3349,0.6369602680206299,8,,
3399,0.6445996165275574,8,,
3449,0.7386728525161743,8,,
3499,0.702653706073761,8,,
3509,,8,0.7455000281333923,0.7867788672447205
3549,0.5992650389671326,9,,
3599,0.4691368043422699,9,,
3649,0.5622807145118713,9,,
3699,0.6222257614135742,9,,
3749,0.6341469883918762,9,,
3799,0.457362562417984,9,,
3849,0.4747588634490967,9,,
3899,0.4783337712287903,9,,
3899,,9,0.7785999774932861,0.8025240302085876
3949,0.5449702739715576,10,,
3999,0.5352185368537903,10,,
4049,0.6257056593894958,10,,
4099,0.6260370016098022,10,,
4149,0.5482406616210938,10,,
4199,0.3964531719684601,10,,
4249,0.6418569087982178,10,,
4289,,10,0.7979000210762024,0.8141025900840759
4299,0.697088360786438,11,,
4349,0.5511568784713745,11,,
4399,0.44160327315330505,11,,
4449,0.5469112992286682,11,,
4499,0.4925418794155121,11,,
4549,0.4689483642578125,11,,
4599,0.35807961225509644,11,,
4649,0.39988628029823303,11,,
4679,,11,0.7645000219345093,0.8232972621917725
4699,0.5295502543449402,12,,
4749,0.4746452271938324,12,,
4799,0.4279122054576874,12,,
4849,0.5088786482810974,12,,
4899,0.5262144207954407,12,,
4949,0.5222576856613159,12,,
4999,0.5130852460861206,12,,
5049,0.4467398524284363,12,,
5069,,12,0.7799999713897705,0.8300080299377441
5099,0.5244335532188416,13,,
5149,0.645270049571991,13,,
5199,0.41926664113998413,13,,
5249,0.5450248122215271,13,,
5299,0.6474489569664001,13,,
5349,0.4673250615596771,13,,
5399,0.564659833908081,13,,
5449,0.48698827624320984,13,,
5459,,13,0.765999972820282,0.8355969786643982
5499,0.4410792589187622,14,,
5549,0.43082234263420105,14,,
5599,0.3694702982902527,14,,
5649,0.5567396879196167,14,,
5699,0.5865625739097595,14,,
5749,0.48334619402885437,14,,
5799,0.45713362097740173,14,,
5849,0.3573879301548004,14,,
5849,,14,0.7588000297546387,0.840624988079071
5899,0.526289701461792,15,,
5949,0.39389732480049133,15,,
5999,0.4876367449760437,15,,
6049,0.4332733452320099,15,,
6099,0.54905104637146,15,,
6149,0.5089737176895142,15,,
6199,0.3855380713939667,15,,
6239,,15,0.7563999891281128,0.8474759459495544
6249,0.326028436422348,16,,
6299,0.45755210518836975,16,,
6349,0.389069527387619,16,,
6399,0.42373496294021606,16,,
6449,0.4738098680973053,16,,
6499,0.4234934449195862,16,,
6549,0.39502063393592834,16,,
6599,0.4879530072212219,16,,
6629,,16,0.8335000276565552,0.8493990302085876
6649,0.393705815076828,17,,
6699,0.3968856930732727,17,,
6749,0.20400503277778625,17,,
6799,0.24900339543819427,17,,
6849,0.48165833950042725,17,,
6899,0.47237470746040344,17,,
6949,0.585769534111023,17,,
6999,0.2885436415672302,17,,
7019,,17,0.7961999773979187,0.8521033525466919
7049,0.3440021574497223,18,,
7099,0.3157760202884674,18,,
7149,0.36150532960891724,18,,
7199,0.5992855429649353,18,,
7249,0.39432892203330994,18,,
7299,0.4291972219944,18,,
7349,0.3895258605480194,18,,
7399,0.3994051218032837,18,,
7409,,18,0.8065999746322632,0.8576522469520569
7449,0.36431050300598145,19,,
7499,0.4157577157020569,19,,
7549,0.4023919403553009,19,,
7599,0.5589861869812012,19,,
7649,0.3245728015899658,19,,
7699,0.2840416431427002,19,,
7749,0.3268827795982361,19,,
7799,0.586641788482666,19,,
7799,,19,0.7904000282287598,0.8592748641967773
7849,0.6226077079772949,20,,
7899,0.45175901055336,20,,
7949,0.28232520818710327,20,,
7999,0.48044392466545105,20,,
8049,0.37760990858078003,20,,
8099,0.40859168767929077,20,,
8149,0.5015258193016052,20,,
8189,,20,0.8047000169754028,0.8627403974533081
8199,0.4356001913547516,21,,
8249,0.39077332615852356,21,,
8299,0.29323479533195496,21,,
8349,0.5252938270568848,21,,
8399,0.3741505444049835,21,,
8449,0.3671903610229492,21,,
8499,0.465094655752182,21,,
8549,0.573671281337738,21,,
8579,,21,0.8123999834060669,0.8635817170143127
8599,0.43636876344680786,22,,
8649,0.4316122829914093,22,,
8699,0.5232717990875244,22,,
8749,0.5945876240730286,22,,
8799,0.49230098724365234,22,,
8849,0.3476026654243469,22,,
8899,0.49630284309387207,22,,
8949,0.39834752678871155,22,,
8969,,22,0.8396000266075134,0.8672275543212891
8999,0.2947714626789093,23,,
9049,0.3236381411552429,23,,
9099,0.37482795119285583,23,,
9149,0.33162885904312134,23,,
9199,0.4956848919391632,23,,
9249,0.371530681848526,23,,
9299,0.43355128169059753,23,,
9349,0.4072766900062561,23,,
9359,,23,0.8511999845504761,0.8707332015037537
9399,0.3451403081417084,24,,
9449,0.3992437422275543,24,,
9499,0.38247403502464294,24,,
9549,0.3726000487804413,24,,
9599,0.34910666942596436,24,,
9649,0.3095575273036957,24,,
9699,0.33443546295166016,24,,
9749,0.37211140990257263,24,,
9749,,24,0.8215000033378601,0.869411051273346
9799,0.24555782973766327,25,,
9849,0.4896264672279358,25,,
9899,0.30023208260536194,25,,
9949,0.2972894012928009,25,,
9999,0.2962229251861572,25,,
10049,0.3583086133003235,25,,
10099,0.5185062885284424,25,,
10139,,25,0.8460999727249146,0.8730969429016113
10149,0.37030571699142456,26,,
10199,0.3356597423553467,26,,
10249,0.4343276917934418,26,,
10299,0.3464852273464203,26,,
10349,0.39223748445510864,26,,
10399,0.336264967918396,26,,
10449,0.4985782206058502,26,,
10499,0.4181689918041229,26,,
10529,,26,0.8360000252723694,0.8730969429016113
10549,0.2967458665370941,27,,
10599,0.3208346366882324,27,,
10649,0.210549995303154,27,,
10699,0.3865547776222229,27,,
10749,0.15029413998126984,27,,
10799,0.2876059114933014,27,,
10849,0.26662370562553406,27,,
10899,0.42055177688598633,27,,
10919,,27,0.8065999746322632,0.8765825033187866
10949,0.5207700729370117,28,,
10999,0.4307571053504944,28,,
11049,0.43535903096199036,28,,
11099,0.29354915022850037,28,,
11149,0.42998817563056946,28,,
11199,0.41552209854125977,28,,
11249,0.34357064962387085,28,,
11299,0.3026745915412903,28,,
11309,,28,0.8356999754905701,0.8773638010025024
11349,0.23693816363811493,29,,
11399,0.26527103781700134,29,,
11449,0.34364110231399536,29,,
11499,0.43970710039138794,29,,
11549,0.35721513628959656,29,,
11599,0.3397357761859894,29,,
11649,0.2617502212524414,29,,
11699,0.3788968324661255,29,,
11699,,29,0.8489000201225281,0.8764022588729858
11749,0.3434523344039917,30,,
11799,0.3567614257335663,30,,
11849,0.45909565687179565,30,,
11899,0.2785933315753937,30,,
11949,0.4655119478702545,30,,
11999,0.3368723392486572,30,,
12049,0.41127195954322815,30,,
12089,,30,0.8109999895095825,0.8751001358032227
12099,0.3851088285446167,31,,
12149,0.40405115485191345,31,,
12199,0.39873993396759033,31,,
12249,0.3445734679698944,31,,
12299,0.3499152958393097,31,,
12349,0.4068940579891205,31,,
12399,0.4208192527294159,31,,
12449,0.22274918854236603,31,,
12479,,31,0.8334000110626221,0.8781450390815735
12499,0.30942589044570923,32,,
12549,0.3452637493610382,32,,
12599,0.31545332074165344,32,,
12649,0.5162134170532227,32,,
12699,0.596976101398468,32,,
12749,0.2748449146747589,32,,
12799,0.2948930859565735,32,,
12849,0.3506391942501068,32,,
12869,,32,0.8285999894142151,0.8813701868057251
12899,0.4000104069709778,33,,
12949,0.40511465072631836,33,,
12999,0.31519609689712524,33,,
13049,0.41005945205688477,33,,
13099,0.39100217819213867,33,,
13149,0.33727699518203735,33,,
13199,0.2946401834487915,33,,
13249,0.3796674907207489,33,,
13259,,33,0.8424000144004822,0.8783653974533081
13299,0.38844507932662964,34,,
13349,0.3520958125591278,34,,
13399,0.3032703399658203,34,,
13449,0.48977959156036377,34,,
13499,0.3632933497428894,34,,
13549,0.2922331988811493,34,,
13599,0.34721770882606506,34,,
13649,0.37356433272361755,34,,
