epoch,step,test_acc,train_acc,train_loss
0,49,,,2.4699320793151855
0,99,,,2.563450336456299
0,149,,,2.1904702186584473
0,199,,,2.244598150253296
0,249,,,2.1724400520324707
0,299,,,2.174603223800659
0,349,,,2.2135915756225586
0,390,0.3068000078201294,0.1873600035905838,
1,399,,,2.087049961090088
1,449,,,2.2456634044647217
1,499,,,2.03688645362854
1,549,,,1.9414153099060059
1,599,,,2.033872365951538
1,649,,,1.8228116035461426
1,699,,,1.927380084991455
1,749,,,1.8436617851257324
1,781,0.3546999990940094,0.29322001338005066,
2,799,,,1.7139211893081665
2,849,,,1.7614132165908813
2,899,,,1.8219337463378906
2,949,,,1.7512372732162476
2,999,,,1.7029500007629395
2,1049,,,1.737433910369873
2,1099,,,1.8197191953659058
2,1149,,,1.6599626541137695
2,1172,0.4343000054359436,0.3641200065612793,
3,1199,,,1.6450201272964478
3,1249,,,1.7011642456054688
3,1299,,,1.499809980392456
3,1349,,,1.697371006011963
3,1399,,,1.593118667602539
3,1449,,,1.5259678363800049
3,1499,,,1.7066686153411865
3,1549,,,1.6488919258117676
3,1563,0.45509999990463257,0.4196000099182129,
4,1599,,,1.478795051574707
4,1649,,,1.5025147199630737
4,1699,,,1.367173194885254
4,1749,,,1.3990638256072998
4,1799,,,1.5034451484680176
4,1849,,,1.6547340154647827
4,1899,,,1.3587658405303955
4,1949,,,1.3956983089447021
4,1954,0.534500002861023,0.4716799855232239,
5,1999,,,1.2771180868148804
5,2049,,,1.557661533355713
5,2099,,,1.2974597215652466
5,2149,,,1.330808162689209
5,2199,,,1.3031375408172607
5,2249,,,1.409348726272583
5,2299,,,1.2085046768188477
5,2345,0.5769000053405762,0.5328199863433838,
6,2349,,,1.3282839059829712
6,2399,,,1.2230067253112793
6,2449,,,1.2111560106277466
6,2499,,,1.130835771560669
6,2549,,,1.1493929624557495
6,2599,,,1.084330677986145
6,2649,,,1.07953941822052
6,2699,,,1.002038836479187
6,2736,0.6047000288963318,0.5969399809837341,
7,2749,,,1.1213165521621704
7,2799,,,1.0710928440093994
7,2849,,,1.2607269287109375
7,2899,,,1.128260612487793
7,2949,,,1.0136123895645142
7,2999,,,0.9390360713005066
7,3049,,,1.047428846359253
7,3099,,,0.928987979888916
7,3127,0.704200029373169,0.6469200253486633,
8,3149,,,1.0523805618286133
8,3199,,,0.9117810130119324
8,3249,,,1.0248031616210938
8,3299,,,0.9456456303596497
8,3349,,,0.8951805233955383
8,3399,,,0.893481969833374
8,3449,,,0.9529290795326233
8,3499,,,0.8761764764785767
8,3518,0.7272999882698059,0.6894999742507935,
9,3549,,,0.771353542804718
9,3599,,,0.7109616994857788
9,3649,,,0.9492906928062439
9,3699,,,0.9038235545158386
9,3749,,,0.8281142711639404
9,3799,,,0.9721403121948242
9,3849,,,0.7674036026000977
9,3899,,,0.730047345161438
9,3909,0.7386999726295471,0.7175400257110596,
10,3949,,,0.839847207069397
10,3999,,,0.9447290897369385
10,4049,,,0.790482223033905
10,4099,,,0.9391680955886841
10,4149,,,1.0290980339050293
10,4199,,,0.8563201427459717
10,4249,,,0.7479646801948547
10,4299,,,0.5352461338043213
10,4300,0.7437999844551086,0.7348799705505371,
11,4349,,,0.6252555847167969
11,4399,,,0.48877066373825073
11,4449,,,0.4381856322288513
11,4499,,,0.39473384618759155
11,4549,,,0.2585839033126831
11,4599,,,0.5162108540534973
11,4649,,,0.38890379667282104
11,4691,0.7235999703407288,0.7277799844741821,
12,4699,,,-0.020801901817321777
12,4749,,,-0.01089388132095337
12,4799,,,0.15724414587020874
12,4849,,,0.2088138461112976
12,4899,,,0.07675802707672119
12,4949,,,-0.0008165836334228516
12,4999,,,-0.20641368627548218
12,5049,,,-0.20321595668792725
12,5082,0.7289999723434448,0.7298799753189087,
13,5099,,,-0.32485735416412354
13,5149,,,-0.34811246395111084
13,5199,,,-0.5361177921295166
13,5249,,,-0.46213436126708984
13,5299,,,-0.1932833194732666
13,5349,,,-0.7410585880279541
13,5399,,,-0.14774739742279053
13,5449,,,-0.7525315880775452
13,5473,0.7297999858856201,0.7374600172042847,
14,5499,,,-1.0632646083831787
14,5549,,,-0.95538330078125
14,5599,,,-0.9865208864212036
14,5649,,,-0.9269324541091919
14,5699,,,-1.541132926940918
14,5749,,,-1.0023174285888672
14,5799,,,-1.1786816120147705
14,5849,,,-1.3671410083770752
14,5864,0.760200023651123,0.7435200214385986,
15,5899,,,-1.2927824258804321
15,5949,,,-1.9403181076049805
15,5999,,,-1.601597785949707
15,6049,,,-1.357669711112976
15,6099,,,-1.788686990737915
15,6149,,,-2.041548252105713
15,6199,,,-1.742039680480957
15,6249,,,-0.8947452306747437
15,6255,0.7512000203132629,0.7505599856376648,
16,6299,,,-2.6914544105529785
16,6349,,,-2.1868228912353516
16,6399,,,-2.3675718307495117
16,6449,,,-2.6905272006988525
16,6499,,,-2.183749198913574
16,6549,,,-2.377511501312256
16,6599,,,-2.1308913230895996
16,6646,0.776199996471405,0.7573999762535095,
17,6649,,,-2.8986623287200928
17,6699,,,-2.9261088371276855
17,6749,,,-3.2575201988220215
17,6799,,,-3.1278038024902344
17,6849,,,-2.987370729446411
17,6899,,,-3.070699453353882
17,6949,,,-2.7013394832611084
17,6999,,,-2.9360737800598145
17,7037,0.7967000007629395,0.7621999979019165,
18,7049,,,-3.727640151977539
18,7099,,,-3.673262357711792
18,7149,,,-3.3757619857788086
18,7199,,,-3.4699573516845703
18,7249,,,-3.6693010330200195
18,7299,,,-3.667858600616455
18,7349,,,-3.47688364982605
18,7399,,,-3.7892069816589355
18,7428,0.7675999999046326,0.7678200006484985,
19,7449,,,-3.743811845779419
19,7499,,,-4.195371150970459
19,7549,,,-3.7226550579071045
19,7599,,,-4.061389923095703
19,7649,,,-3.932133674621582
19,7699,,,-3.905550718307495
19,7749,,,-4.0544562339782715
19,7799,,,-4.283713340759277
19,7819,0.7684000134468079,0.7696200013160706,
20,7849,,,-4.9487128257751465
20,7899,,,-5.1953864097595215
20,7949,,,-4.253302574157715
20,7999,,,-4.777467250823975
20,8049,,,-4.840601444244385
20,8099,,,-5.01770544052124
20,8149,,,-4.828551292419434
20,8199,,,-5.195016860961914
20,8210,0.7980999946594238,0.7763000130653381,
21,8249,,,-5.635802268981934
21,8299,,,-5.184138774871826
21,8349,,,-5.33225154876709
21,8399,,,-5.780886173248291
21,8449,,,-5.220165252685547
21,8499,,,-5.210410118103027
21,8549,,,-5.8336181640625
21,8599,,,-5.690033912658691
21,8601,0.8016999959945679,0.7796800136566162,
22,8649,,,-5.836961269378662
22,8699,,,-6.464962959289551
22,8749,,,-6.408514976501465
22,8799,,,-6.095391750335693
22,8849,,,-5.330124378204346
22,8899,,,-6.130971431732178
22,8949,,,-6.1514668464660645
22,8992,0.7792999744415283,0.7814000248908997,
23,8999,,,-6.917428970336914
23,9049,,,-6.892821311950684
23,9099,,,-6.724407196044922
23,9149,,,-7.008072853088379
23,9199,,,-7.450701713562012
23,9249,,,-6.543033599853516
23,9299,,,-6.556480884552002
23,9349,,,-6.488697052001953
23,9383,0.77920001745224,0.7854800224304199,
24,9399,,,-7.790548324584961
24,9449,,,-7.752574920654297
24,9499,,,-7.1186628341674805
24,9549,,,-7.22623348236084
24,9599,,,-7.544236660003662
24,9649,,,-7.736706256866455
24,9699,,,-7.412055015563965
24,9749,,,-7.638049602508545
24,9774,0.8122000098228455,0.7882400155067444,
25,9799,,,-8.566449165344238
25,9849,,,-8.522149085998535
25,9899,,,-8.000003814697266
25,9949,,,-7.777801513671875
25,9999,,,-8.406947135925293
25,10049,,,-7.433276176452637
25,10099,,,-8.090837478637695
25,10149,,,-8.397695541381836
25,10165,0.7818999886512756,0.7877200245857239,
26,10199,,,-8.420121192932129
26,10249,,,-9.109827995300293
26,10299,,,-8.837479591369629
26,10349,,,-8.876166343688965
26,10399,,,-8.913541793823242
26,10449,,,-8.709012031555176
26,10499,,,-8.869070053100586
26,10549,,,-9.237754821777344
26,10556,0.7680000066757202,0.7914599776268005,
27,10599,,,-9.757442474365234
27,10649,,,-9.614744186401367
27,10699,,,-9.731538772583008
27,10749,,,-9.880854606628418
27,10799,,,-9.3016357421875
27,10849,,,-9.35983657836914
27,10899,,,-9.235448837280273
27,10947,0.7993999719619751,0.7959200143814087,
28,10949,,,-10.33181095123291
28,10999,,,-10.028071403503418
28,11049,,,-10.046259880065918
28,11099,,,-10.199739456176758
28,11149,,,-10.186718940734863
28,11199,,,-10.058944702148438
28,11249,,,-9.981620788574219
28,11299,,,-10.544048309326172
28,11338,0.7612000107765198,0.7955600023269653,
29,11349,,,-10.582091331481934
29,11399,,,-11.048393249511719
29,11449,,,-9.893777847290039
29,11499,,,-10.305795669555664
29,11549,,,-10.76332950592041
29,11599,,,-10.732582092285156
29,11649,,,-10.534550666809082
29,11699,,,-11.353341102600098
29,11729,0.7979999780654907,0.7985399961471558,
30,11749,,,-11.579179763793945
30,11799,,,-11.749303817749023
30,11849,,,-11.351540565490723
30,11899,,,-11.446667671203613
30,11949,,,-11.864011764526367
30,11999,,,-11.317293167114258
30,12049,,,-11.476044654846191
30,12099,,,-10.70316219329834
30,12120,0.7696999907493591,0.7999600172042847,
31,12149,,,-12.153322219848633
31,12199,,,-12.824788093566895
31,12249,,,-11.853792190551758
31,12299,,,-12.326723098754883
31,12349,,,-11.279314994812012
31,12399,,,-12.523426055908203
31,12449,,,-12.200787544250488
31,12499,,,-12.487709045410156
31,12511,0.7831000089645386,0.8014799952507019,
32,12549,,,-12.551989555358887
32,12599,,,-13.144594192504883
32,12649,,,-12.934914588928223
32,12699,,,-12.275156021118164
32,12749,,,-12.365985870361328
32,12799,,,-13.351388931274414
32,12849,,,-12.980823516845703
32,12899,,,-12.558252334594727
32,12902,0.8385000228881836,0.8011800050735474,
33,12949,,,-13.75643253326416
33,12999,,,-13.226044654846191
33,13049,,,-13.97459602355957
33,13099,,,-13.462296485900879
33,13149,,,-13.013839721679688
33,13199,,,-14.260872840881348
33,13249,,,-13.719382286071777
33,13293,0.8294000029563904,0.8010200262069702,
34,13299,,,-13.614729881286621
34,13349,,,-14.704580307006836
34,13399,,,-14.189946174621582
34,13449,,,-14.025968551635742
34,13499,,,-13.857258796691895
34,13549,,,-14.642463684082031
34,13599,,,-13.93388843536377
34,13649,,,-14.049104690551758
34,13684,0.7901999950408936,0.8034600019454956,
35,13699,,,-15.32493782043457
35,13749,,,-14.747413635253906
35,13799,,,-14.952188491821289
35,13849,,,-14.725434303283691
35,13899,,,-15.345717430114746
35,13949,,,-14.88076114654541
35,13999,,,-15.087465286254883
35,14049,,,-14.952621459960938
35,14075,0.8278999924659729,0.8040000200271606,
36,14099,,,-16.14927864074707
36,14149,,,-15.457778930664062
36,14199,,,-15.33467960357666
36,14249,,,-15.720046043395996
36,14299,,,-16.0170841217041
36,14349,,,-16.10997772216797
36,14399,,,-14.892181396484375
36,14449,,,-15.729595184326172
36,14466,0.819100022315979,0.8036800026893616,
37,14499,,,-16.89519691467285
37,14549,,,-16.798166275024414
37,14599,,,-16.657316207885742
37,14649,,,-16.9606990814209
37,14699,,,-15.743034362792969
37,14749,,,-16.599124908447266
37,14799,,,-15.639850616455078
37,14849,,,-16.178112030029297
37,14857,0.7925999760627747,0.8077999949455261,
38,14899,,,-17.268329620361328
38,14949,,,-16.989816665649414
38,14999,,,-16.330177307128906
38,15049,,,-17.049087524414062
38,15099,,,-16.814668655395508
38,15149,,,-17.41208839416504
38,15199,,,-16.9788818359375
38,15248,0.781000018119812,0.8051999807357788,
39,15249,,,-17.42487907409668
39,15299,,,-17.674413681030273
39,15349,,,-17.024715423583984
39,15399,,,-18.26527976989746
39,15449,,,-18.043834686279297
39,15499,,,-17.92202377319336
39,15549,,,-16.9163818359375
39,15599,,,-18.046117782592773
39,15639,0.8177000284194946,0.8065199851989746,
40,15649,,,-18.70008659362793
40,15699,,,-18.15829849243164
40,15749,,,-18.330495834350586
40,15799,,,-17.816001892089844
40,15849,,,-17.91170310974121
40,15899,,,-18.78130340576172
40,15949,,,-18.478273391723633
40,15999,,,-18.19339942932129
40,16030,0.7232000231742859,0.8069400191307068,
41,16049,,,-17.83430290222168
41,16099,,,-18.502994537353516
41,16149,,,-17.818769454956055
41,16199,,,-18.272083282470703
41,16249,,,-18.534564971923828
41,16299,,,-17.385879516601562
41,16349,,,-18.69178009033203
41,16399,,,-17.934797286987305
41,16421,0.8102999925613403,0.8055999875068665,
42,16449,,,-19.021446228027344
42,16499,,,-18.158920288085938
42,16549,,,-18.768047332763672
42,16599,,,-17.479127883911133
42,16649,,,-17.69417953491211
42,16699,,,-18.07830047607422
42,16749,,,-18.444713592529297
42,16799,,,-17.699508666992188
42,16812,0.8238999843597412,0.8063200116157532,
43,16849,,,-18.683582305908203
43,16899,,,-18.67034339904785
43,16949,,,-18.13028907775879
43,16999,,,-18.60158920288086
43,17049,,,-18.4064998626709
43,17099,,,-18.45900535583496
43,17149,,,-18.281856536865234
43,17199,,,-17.610103607177734
43,17203,0.8001000285148621,0.8082799911499023,
44,17249,,,-18.351272583007812
44,17299,,,-18.727832794189453
44,17349,,,-17.705608367919922
44,17399,,,-18.49648094177246
44,17449,,,-17.827842712402344
44,17499,,,-18.11016082763672
44,17549,,,-19.31429100036621
44,17594,0.8499000072479248,0.8090800046920776,
45,17599,,,-17.989206314086914
45,17649,,,-18.14128303527832
45,17699,,,-18.29492950439453
45,17749,,,-18.11728286743164
45,17799,,,-18.04009437561035
45,17849,,,-18.613113403320312
45,17899,,,-18.34503173828125
45,17949,,,-18.28940773010254
45,17985,0.8325999975204468,0.8095399737358093,
46,17999,,,-18.879165649414062
46,18049,,,-17.999631881713867
46,18099,,,-18.332639694213867
46,18149,,,-18.040851593017578
46,18199,,,-17.415386199951172
46,18249,,,-18.456148147583008
46,18299,,,-18.28474998474121
46,18349,,,-18.312545776367188
46,18376,0.8098000288009644,0.8117200136184692,
47,18399,,,-18.286876678466797
47,18449,,,-18.156206130981445
47,18499,,,-18.4002685546875
47,18549,,,-18.250085830688477
47,18599,,,-18.762834548950195
47,18649,,,-18.515249252319336
47,18699,,,-18.236127853393555
47,18749,,,-18.010704040527344
47,18767,0.8289999961853027,0.808459997177124,
48,18799,,,-18.365596771240234
48,18849,,,-17.952741622924805
48,18899,,,-18.09079360961914
48,18949,,,-18.14556312561035
48,18999,,,-18.02998924255371
48,19049,,,-18.427698135375977
48,19099,,,-17.701648712158203
48,19149,,,-18.057296752929688
48,19158,0.8086000084877014,0.8106399774551392,
49,19199,,,-18.34142303466797
49,19249,,,-18.36859703063965
49,19299,,,-17.618642807006836
49,19349,,,-17.552032470703125
49,19399,,,-18.56374168395996
49,19449,,,-18.683534622192383
49,19499,,,-18.08625030517578
49,19549,,,-17.744140625
49,19549,0.7663999795913696,0.8120999932289124,
50,19599,,,-18.845563888549805
50,19649,,,-17.710895538330078
50,19699,,,-19.085542678833008
50,19749,,,-18.68133544921875
50,19799,,,-18.63178825378418
50,19849,,,-17.772565841674805
50,19899,,,-18.153770446777344
50,19940,0.7882000207901001,0.8078200221061707,
51,19949,,,-18.061635971069336
51,19999,,,-18.482229232788086
51,20049,,,-17.913997650146484
51,20099,,,-18.693344116210938
51,20149,,,-17.685949325561523
51,20199,,,-18.11767578125
51,20249,,,-18.595937728881836
51,20299,,,-18.2069034576416
51,20331,0.7897999882698059,0.813539981842041,
52,20349,,,-18.296276092529297
52,20399,,,-18.210847854614258
52,20449,,,-18.218381881713867
52,20499,,,-18.236248016357422
52,20549,,,-18.2141056060791
52,20599,,,-18.282642364501953
52,20649,,,-18.40451431274414
52,20699,,,-17.96837615966797
52,20722,0.8191999793052673,0.811739981174469,
53,20749,,,-19.183685302734375
53,20799,,,-18.44708251953125
53,20849,,,-17.436885833740234
53,20899,,,-18.236278533935547
53,20949,,,-17.774681091308594
53,20999,,,-18.0733699798584
53,21049,,,-19.316415786743164
53,21099,,,-18.205787658691406
53,21113,0.8090999722480774,0.8114200234413147,
54,21149,,,-17.888507843017578
54,21199,,,-18.656757354736328
54,21249,,,-18.584455490112305
54,21299,,,-18.297277450561523
54,21349,,,-18.916109085083008
54,21399,,,-18.419921875
54,21449,,,-18.223798751831055
54,21499,,,-18.254552841186523
54,21504,0.8234999775886536,0.8119199872016907,
55,21549,,,-17.94283103942871
55,21599,,,-18.274494171142578
55,21649,,,-18.411556243896484
55,21699,,,-18.07320785522461
55,21749,,,-19.083261489868164
55,21799,,,-18.945301055908203
55,21849,,,-18.68435287475586
55,21895,0.8352000117301941,0.8129400014877319,
56,21899,,,-18.79979705810547
56,21949,,,-18.594396591186523
56,21999,,,-18.15056037902832
56,22049,,,-19.158470153808594
56,22099,,,-18.301599502563477
56,22149,,,-18.4409236907959
56,22199,,,-18.458852767944336
56,22249,,,-18.40332794189453
56,22286,0.8226000070571899,0.8126999735832214,
57,22299,,,-18.314584732055664
57,22349,,,-18.61553382873535
57,22399,,,-17.71893310546875
57,22449,,,-17.593143463134766
57,22499,,,-18.26065444946289
57,22549,,,-18.22324562072754
57,22599,,,-18.936538696289062
57,22649,,,-18.134668350219727
57,22677,0.743399977684021,0.811240017414093,
58,22699,,,-18.71263885498047
58,22749,,,-17.98564910888672
58,22799,,,-18.080949783325195
58,22849,,,-18.093273162841797
58,22899,,,-18.467082977294922
58,22949,,,-18.065502166748047
58,22999,,,-18.676193237304688
58,23049,,,-18.168272018432617
58,23068,0.8220000267028809,0.8131999969482422,
59,23099,,,-18.322912216186523
59,23149,,,-17.956605911254883
59,23199,,,-18.046276092529297
59,23249,,,-18.656761169433594
59,23299,,,-18.02199935913086
59,23349,,,-17.581079483032227
59,23399,,,-18.519248962402344
59,23449,,,-18.363723754882812
59,23459,0.807699978351593,0.8105199933052063,
60,23499,,,-19.129024505615234
60,23549,,,-18.96658706665039
60,23599,,,-18.77524757385254
60,23649,,,-18.90564727783203
60,23699,,,-19.328699111938477
60,23749,,,-18.750551223754883
60,23799,,,-18.8743953704834
60,23849,,,-18.58702850341797
60,23850,0.9114000201225281,0.862280011177063,
61,23899,,,-19.34880256652832
61,23949,,,-19.07463264465332
61,23999,,,-19.3703556060791
61,24049,,,-18.86026382446289
61,24099,,,-18.389822006225586
61,24149,,,-18.740753173828125
61,24199,,,-19.295543670654297
61,24241,0.9150000214576721,0.8794999718666077,
62,24249,,,-19.17262077331543
62,24299,,,-19.685693740844727
62,24349,,,-18.654769897460938
62,24399,,,-19.03970718383789
62,24449,,,-18.976858139038086
62,24499,,,-19.366548538208008
62,24549,,,-18.735519409179688
62,24599,,,-19.089725494384766
62,24632,0.9160000085830688,0.8861799836158752,
63,24649,,,-19.233680725097656
63,24699,,,-19.25835609436035
63,24749,,,-19.333290100097656
63,24799,,,-19.7641658782959
63,24849,,,-19.0087890625
63,24899,,,-20.2049560546875
63,24949,,,-18.689191818237305
63,24999,,,-18.33539581298828
63,25023,0.916700005531311,0.8902400135993958,
64,25049,,,-19.786203384399414
64,25099,,,-19.716222763061523
64,25149,,,-19.201650619506836
64,25199,,,-19.028518676757812
64,25249,,,-19.153242111206055
64,25299,,,-19.537595748901367
64,25349,,,-19.474349975585938
64,25399,,,-19.018310546875
64,25414,0.9153000116348267,0.895799994468689,
65,25449,,,2.699721336364746
65,25499,,,2.6605191230773926
65,25549,,,2.6579997539520264
65,25599,,,2.1820907592773438
65,25649,,,2.3502700328826904
65,25699,,,2.3277878761291504
65,25749,,,2.740719795227051
65,25799,,,2.2867445945739746
65,25805,0.1746000051498413,0.14555999636650085,
66,25849,,,2.2570571899414062
66,25899,,,2.485905647277832
66,25949,,,2.2237813472747803
66,25999,,,2.1364452838897705
66,26049,,,2.117218017578125
66,26099,,,2.228898048400879
66,26149,,,1.9974242448806763
66,26196,0.30970001220703125,0.2250799983739853,
67,26199,,,2.198472023010254
67,26249,,,2.075077772140503
67,26299,,,1.9108905792236328
67,26349,,,1.9885268211364746
67,26399,,,1.904056191444397
67,26449,,,1.9678720235824585
67,26499,,,1.8512871265411377
67,26549,,,1.7579463720321655
67,26587,0.39340001344680786,0.31352001428604126,
68,26599,,,1.751510739326477
68,26649,,,1.675398349761963
68,26699,,,1.758683443069458
68,26749,,,1.7554982900619507
68,26799,,,1.5784308910369873
68,26849,,,1.8330457210540771
68,26899,,,1.6074421405792236
68,26949,,,1.6133451461791992
68,26978,0.4571000039577484,0.39678001403808594,
69,26999,,,1.535478115081787
69,27049,,,1.5125112533569336
69,27099,,,1.4130845069885254
69,27149,,,1.6244380474090576
69,27199,,,1.4622946977615356
69,27249,,,1.508836030960083
69,27299,,,1.4540551900863647
69,27349,,,1.4074554443359375
69,27369,0.5600000023841858,0.4848400056362152,
70,27399,,,1.3125296831130981
70,27449,,,1.3235231637954712
70,27499,,,1.410902500152588
70,27549,,,1.346872091293335
70,27599,,,1.44785737991333
70,27649,,,1.2950807809829712
70,27699,,,1.2108291387557983
70,27749,,,1.2673721313476562
70,27760,0.6064000129699707,0.5652400255203247,
71,27799,,,1.045454502105713
71,27849,,,1.0831118822097778
71,27899,,,1.1578447818756104
71,27949,,,1.0956312417984009
71,27999,,,1.1947336196899414
71,28049,,,1.003158688545227
71,28099,,,0.9941333532333374
71,28149,,,1.0252928733825684
