step,train_loss,epoch,val_acc,test_acc,train_acc
28299,-0.43677884340286255,90,,,
28349,-0.46138355135917664,90,,,
28391,,90,0.765999972820282,,
28391,,90,,0.8949999809265137,0.8224659562110901
28399,-0.4636942744255066,91,,,
28449,-0.4329880177974701,91,,,
28499,-0.41770604252815247,91,,,
28549,-0.47481095790863037,91,,,
28599,-0.43366414308547974,91,,,
28649,-0.44172829389572144,91,,,
28699,-0.41701173782348633,91,,,
28703,,91,0.7657999992370605,,
28703,,91,,0.8949000239372253,0.8235927224159241
28749,-0.4524175822734833,92,,,
28799,-0.4447222352027893,92,,,
28849,-0.4149528443813324,92,,,
28899,-0.4215317368507385,92,,,
28949,-0.40647852420806885,92,,,
28999,-0.40124842524528503,92,,,
29015,,92,0.7677000164985657,,
29015,,92,,0.8952000141143799,0.8216395974159241
29049,-0.4183717370033264,93,,,
29099,-0.44489169120788574,93,,,
29149,-0.4268580973148346,93,,,
29199,-0.47380831837654114,93,,,
29249,-0.43324553966522217,93,,,
29299,-0.43225935101509094,93,,,
29327,,93,0.7656000256538391,,
29327,,93,,0.8944000005722046,0.8233924508094788
29349,-0.4108184576034546,94,,,
29399,-0.4568498134613037,94,,,
29449,-0.4508686363697052,94,,,
29499,-0.42006099224090576,94,,,
29549,-0.4345986545085907,94,,,
29599,-0.443164587020874,94,,,
29639,,94,0.7671999931335449,,
29639,,94,,0.8960000276565552,0.8234425187110901
29649,-0.46613621711730957,95,,,
29699,-0.4435621500015259,95,,,
29749,-0.45426657795906067,95,,,
29799,-0.4220598340034485,95,,,
29849,-0.4160034954547882,95,,,
29899,-0.47115689516067505,95,,,
29949,-0.4197753071784973,95,,,
29951,,95,0.7659000158309937,,
29951,,95,,0.8964999914169312,0.8245943784713745
29999,-0.44956523180007935,96,,,
30049,-0.43291351199150085,96,,,
30099,-0.42297616600990295,96,,,
30149,-0.450302392244339,96,,,
30199,-0.42571812868118286,96,,,
30249,-0.477634072303772,96,,,
30263,,96,0.7660999894142151,,
30263,,96,,0.8949000239372253,0.8244691491127014
30299,-0.4493681788444519,97,,,
30349,-0.45179834961891174,97,,,
30399,-0.42829465866088867,97,,,
30449,-0.4665625989437103,97,,,
30499,-0.4205445647239685,97,,,
30549,-0.46402204036712646,97,,,
30575,,97,0.7670000195503235,,
30575,,97,,0.8945000171661377,0.8245692849159241
30599,-0.4315575659275055,98,,,
30649,-0.42161762714385986,98,,,
30699,-0.4258999526500702,98,,,
30749,-0.4243883490562439,98,,,
30799,-0.4325703978538513,98,,,
30849,-0.4287504553794861,98,,,
30887,,98,0.7652999758720398,,
30887,,98,,0.8928999900817871,0.8247946500778198
30899,-0.38204872608184814,99,,,
30949,-0.44580626487731934,99,,,
30999,-0.46258124709129333,99,,,
31049,-0.4290678799152374,99,,,
31099,-0.45683425664901733,99,,,
31149,-0.436254620552063,99,,,
31199,-0.44915130734443665,99,,,
31199,,99,0.7671999931335449,,
31199,,99,,0.8942000269889832,0.8245943784713745
