train_loss,epoch,step,val_acc,test_acc,train_acc
nan,33,10599,,,
,33,10607,0.10790000110864639,,
,33,10607,,0.1002769023180008,0.10596954822540283
nan,34,10649,,,
nan,34,10699,,,
nan,34,10749,,,
nan,34,10799,,,
nan,34,10849,,,
nan,34,10899,,,
,34,10919,0.10790000110864639,,
,34,10919,,0.1002769023180008,0.10581930726766586
nan,35,10949,,,
nan,35,10999,,,
nan,35,11049,,,
nan,35,11099,,,
nan,35,11149,,,
nan,35,11199,,,
,35,11231,0.10790000110864639,,
,35,11231,,0.1002769023180008,0.10589443147182465
nan,36,11249,,,
nan,36,11299,,,
nan,36,11349,,,
nan,36,11399,,,
nan,36,11449,,,
nan,36,11499,,,
,36,11543,0.10790000110864639,,
,36,11543,,0.1002769023180008,0.10586939007043839
nan,37,11549,,,
nan,37,11599,,,
nan,37,11649,,,
nan,37,11699,,,
nan,37,11749,,,
nan,37,11799,,,
nan,37,11849,,,
,37,11855,0.10790000110864639,,
,37,11855,,0.1002769023180008,0.10586939007043839
nan,38,11899,,,
nan,38,11949,,,
nan,38,11999,,,
nan,38,12049,,,
nan,38,12099,,,
nan,38,12149,,,
,38,12167,0.10790000110864639,,
,38,12167,,0.1002769023180008,0.10584434866905212
nan,39,12199,,,
nan,39,12249,,,
nan,39,12299,,,
nan,39,12349,,,
nan,39,12399,,,
nan,39,12449,,,
,39,12479,0.10790000110864639,,
,39,12479,,0.1002769023180008,0.10584434866905212
nan,40,12499,,,
nan,40,12549,,,
nan,40,12599,,,
nan,40,12649,,,
nan,40,12699,,,
nan,40,12749,,,
,40,12791,0.10790000110864639,,
,40,12791,,0.1002769023180008,0.10584434866905212
nan,41,12799,,,
nan,41,12849,,,
nan,41,12899,,,
nan,41,12949,,,
nan,41,12999,,,
nan,41,13049,,,
nan,41,13099,,,
,41,13103,0.10790000110864639,,
,41,13103,,0.1002769023180008,0.10584434866905212
nan,42,13149,,,
nan,42,13199,,,
nan,42,13249,,,
nan,42,13299,,,
nan,42,13349,,,
nan,42,13399,,,
,42,13415,0.10790000110864639,,
,42,13415,,0.1002769023180008,0.10594451427459717
nan,43,13449,,,
nan,43,13499,,,
nan,43,13549,,,
nan,43,13599,,,
nan,43,13649,,,
nan,43,13699,,,
,43,13727,0.10790000110864639,,
,43,13727,,0.1002769023180008,0.10581930726766586
nan,44,13749,,,
nan,44,13799,,,
nan,44,13849,,,
nan,44,13899,,,
nan,44,13949,,,
nan,44,13999,,,
,44,14039,0.10790000110864639,,
,44,14039,,0.1002769023180008,0.10586939007043839
nan,45,14049,,,
nan,45,14099,,,
nan,45,14149,,,
nan,45,14199,,,
nan,45,14249,,,
nan,45,14299,,,
nan,45,14349,,,
,45,14351,0.10790000110864639,,
,45,14351,,0.1002769023180008,0.10594451427459717
nan,46,14399,,,
nan,46,14449,,,
nan,46,14499,,,
nan,46,14549,,,
nan,46,14599,,,
nan,46,14649,,,
,46,14663,0.10790000110864639,,
,46,14663,,0.1002769023180008,0.10586939007043839
nan,47,14699,,,
nan,47,14749,,,
nan,47,14799,,,
nan,47,14849,,,
nan,47,14899,,,
nan,47,14949,,,
,47,14975,0.10790000110864639,,
,47,14975,,0.1002769023180008,0.10589443147182465
nan,48,14999,,,
nan,48,15049,,,
nan,48,15099,,,
nan,48,15149,,,
nan,48,15199,,,
nan,48,15249,,,
,48,15287,0.10790000110864639,,
,48,15287,,0.1002769023180008,0.10576923191547394
nan,49,15299,,,
nan,49,15349,,,
nan,49,15399,,,
nan,49,15449,,,
nan,49,15499,,,
nan,49,15549,,,
nan,49,15599,,,
,49,15599,0.10790000110864639,,
,49,15599,,0.1002769023180008,0.10586939007043839
nan,50,15649,,,
nan,50,15699,,,
nan,50,15749,,,
nan,50,15799,,,
nan,50,15849,,,
nan,50,15899,,,
,50,15911,0.10790000110864639,,
,50,15911,,0.1002769023180008,0.10581930726766586
nan,51,15949,,,
nan,51,15999,,,
nan,51,16049,,,
nan,51,16099,,,
nan,51,16149,,,
nan,51,16199,,,
,51,16223,0.10790000110864639,,
,51,16223,,0.1002769023180008,0.1057942733168602
nan,52,16249,,,
nan,52,16299,,,
nan,52,16349,,,
nan,52,16399,,,
nan,52,16449,,,
nan,52,16499,,,
,52,16535,0.10790000110864639,,
,52,16535,,0.1002769023180008,0.10589443147182465
nan,53,16549,,,
nan,53,16599,,,
nan,53,16649,,,
nan,53,16699,,,
nan,53,16749,,,
nan,53,16799,,,
,53,16847,0.10790000110864639,,
,53,16847,,0.1002769023180008,0.10589443147182465
nan,54,16849,,,
nan,54,16899,,,
nan,54,16949,,,
nan,54,16999,,,
nan,54,17049,,,
nan,54,17099,,,
nan,54,17149,,,
,54,17159,0.10790000110864639,,
,54,17159,,0.1002769023180008,0.10584434866905212
nan,55,17199,,,
nan,55,17249,,,
nan,55,17299,,,
nan,55,17349,,,
nan,55,17399,,,
nan,55,17449,,,
,55,17471,0.10790000110864639,,
,55,17471,,0.1002769023180008,0.10584434866905212
nan,56,17499,,,
nan,56,17549,,,
nan,56,17599,,,
nan,56,17649,,,
nan,56,17699,,,
nan,56,17749,,,
,56,17783,0.10790000110864639,,
,56,17783,,0.1002769023180008,0.10584434866905212
nan,57,17799,,,
nan,57,17849,,,
nan,57,17899,,,
nan,57,17949,,,
nan,57,17999,,,
nan,57,18049,,,
,57,18095,0.10790000110864639,,
,57,18095,,0.1002769023180008,0.10589443147182465
nan,58,18099,,,
nan,58,18149,,,
nan,58,18199,,,
nan,58,18249,,,
nan,58,18299,,,
nan,58,18349,,,
nan,58,18399,,,
,58,18407,0.10790000110864639,,
,58,18407,,0.1002769023180008,0.10589443147182465
nan,59,18449,,,
nan,59,18499,,,
nan,59,18549,,,
nan,59,18599,,,
nan,59,18649,,,
nan,59,18699,,,
,59,18719,0.10790000110864639,,
,59,18719,,0.1002769023180008,0.10591947287321091
nan,60,18749,,,
nan,60,18799,,,
nan,60,18849,,,
nan,60,18899,,,
nan,60,18949,,,
nan,60,18999,,,
,60,19031,0.10790000110864639,,
,60,19031,,0.1002769023180008,0.10589443147182465
nan,61,19049,,,
nan,61,19099,,,
nan,61,19149,,,
nan,61,19199,,,
nan,61,19249,,,
nan,61,19299,,,
,61,19343,0.10790000110864639,,
,61,19343,,0.1002769023180008,0.10591947287321091
nan,62,19349,,,
nan,62,19399,,,
nan,62,19449,,,
nan,62,19499,,,
nan,62,19549,,,
nan,62,19599,,,
nan,62,19649,,,
,62,19655,0.10790000110864639,,
,62,19655,,0.1002769023180008,0.10591947287321091
nan,63,19699,,,
nan,63,19749,,,
nan,63,19799,,,
nan,63,19849,,,
nan,63,19899,,,
nan,63,19949,,,
,63,19967,0.10790000110864639,,
,63,19967,,0.1002769023180008,0.10574419051408768
nan,64,19999,,,
nan,64,20049,,,
nan,64,20099,,,
nan,64,20149,,,
nan,64,20199,,,
nan,64,20249,,,
,64,20279,0.10790000110864639,,
,64,20279,,0.1002769023180008,0.10586939007043839
nan,65,20299,,,
nan,65,20349,,,
nan,65,20399,,,
nan,65,20449,,,
nan,65,20499,,,
nan,65,20549,,,
,65,20591,0.10790000110864639,,
,65,20591,,0.1002769023180008,0.1057942733168602
nan,66,20599,,,
nan,66,20649,,,
nan,66,20699,,,
nan,66,20749,,,
nan,66,20799,,,
nan,66,20849,,,
nan,66,20899,,,
,66,20903,0.10790000110864639,,
,66,20903,,0.1002769023180008,0.10594451427459717
nan,67,20949,,,
nan,67,20999,,,
nan,67,21049,,,
nan,67,21099,,,
nan,67,21149,,,
nan,67,21199,,,
,67,21215,0.10790000110864639,,
,67,21215,,0.1002769023180008,0.10594451427459717
nan,68,21249,,,
nan,68,21299,,,
nan,68,21349,,,
nan,68,21399,,,
nan,68,21449,,,
nan,68,21499,,,
,68,21527,0.10790000110864639,,
,68,21527,,0.1002769023180008,0.10576923191547394
nan,69,21549,,,
nan,69,21599,,,
nan,69,21649,,,
nan,69,21699,,,
nan,69,21749,,,
nan,69,21799,,,
,69,21839,0.10790000110864639,,
,69,21839,,0.1002769023180008,0.10581930726766586
nan,70,21849,,,
nan,70,21899,,,
nan,70,21949,,,
nan,70,21999,,,
nan,70,22049,,,
nan,70,22099,,,
nan,70,22149,,,
,70,22151,0.10790000110864639,,
,70,22151,,0.1002769023180008,0.10584434866905212
nan,71,22199,,,
nan,71,22249,,,
nan,71,22299,,,
nan,71,22349,,,
nan,71,22399,,,
nan,71,22449,,,
,71,22463,0.10790000110864639,,
,71,22463,,0.1002769023180008,0.10599458962678909
nan,72,22499,,,
nan,72,22549,,,
nan,72,22599,,,
nan,72,22649,,,
nan,72,22699,,,
nan,72,22749,,,
,72,22775,0.10790000110864639,,
,72,22775,,0.1002769023180008,0.10589443147182465
nan,73,22799,,,
nan,73,22849,,,
nan,73,22899,,,
nan,73,22949,,,
nan,73,22999,,,
nan,73,23049,,,
,73,23087,0.10790000110864639,,
,73,23087,,0.1002769023180008,0.10581930726766586
nan,74,23099,,,
nan,74,23149,,,
nan,74,23199,,,
nan,74,23249,,,
nan,74,23299,,,
nan,74,23349,,,
nan,74,23399,,,
,74,23399,0.10790000110864639,,
,74,23399,,0.1002769023180008,0.10604467242956161
nan,75,23449,,,
nan,75,23499,,,
nan,75,23549,,,
nan,75,23599,,,
nan,75,23649,,,
nan,75,23699,,,
,75,23711,0.10790000110864639,,
,75,23711,,0.1002769023180008,0.1057942733168602
nan,76,23749,,,
nan,76,23799,,,
nan,76,23849,,,
nan,76,23899,,,
nan,76,23949,,,
nan,76,23999,,,
,76,24023,0.10790000110864639,,
,76,24023,,0.1002769023180008,0.10581930726766586
nan,77,24049,,,
nan,77,24099,,,
nan,77,24149,,,
nan,77,24199,,,
nan,77,24249,,,
nan,77,24299,,,
,77,24335,0.10790000110864639,,
,77,24335,,0.1002769023180008,0.10591947287321091
nan,78,24349,,,
nan,78,24399,,,
nan,78,24449,,,
nan,78,24499,,,
nan,78,24549,,,
nan,78,24599,,,
,78,24647,0.10790000110864639,,
,78,24647,,0.1002769023180008,0.10591947287321091
nan,79,24649,,,
nan,79,24699,,,
nan,79,24749,,,
nan,79,24799,,,
nan,79,24849,,,
nan,79,24899,,,
nan,79,24949,,,
,79,24959,0.10790000110864639,,
,79,24959,,0.1002769023180008,0.10591947287321091
nan,80,24999,,,
nan,80,25049,,,
nan,80,25099,,,
nan,80,25149,,,
nan,80,25199,,,
nan,80,25249,,,
,80,25271,0.10790000110864639,,
,80,25271,,0.1002769023180008,0.10591947287321091
nan,81,25299,,,
nan,81,25349,,,
nan,81,25399,,,
nan,81,25449,,,
nan,81,25499,,,
nan,81,25549,,,
,81,25583,0.10790000110864639,,
,81,25583,,0.1002769023180008,0.10576923191547394
nan,82,25599,,,
nan,82,25649,,,
nan,82,25699,,,
nan,82,25749,,,
nan,82,25799,,,
nan,82,25849,,,
,82,25895,0.10790000110864639,,
,82,25895,,0.1002769023180008,0.1057942733168602
nan,83,25899,,,
nan,83,25949,,,
nan,83,25999,,,
nan,83,26049,,,
nan,83,26099,,,
nan,83,26149,,,
nan,83,26199,,,
,83,26207,0.10790000110864639,,
,83,26207,,0.1002769023180008,0.10584434866905212
nan,84,26249,,,
nan,84,26299,,,
nan,84,26349,,,
nan,84,26399,,,
nan,84,26449,,,
nan,84,26499,,,
,84,26519,0.10790000110864639,,
,84,26519,,0.1002769023180008,0.1057942733168602
nan,85,26549,,,
nan,85,26599,,,
nan,85,26649,,,
nan,85,26699,,,
nan,85,26749,,,
nan,85,26799,,,
,85,26831,0.10790000110864639,,
,85,26831,,0.1002769023180008,0.10589443147182465
nan,86,26849,,,
nan,86,26899,,,
nan,86,26949,,,
nan,86,26999,,,
nan,86,27049,,,
nan,86,27099,,,
,86,27143,0.10790000110864639,,
,86,27143,,0.1002769023180008,0.10574419051408768
nan,87,27149,,,
nan,87,27199,,,
nan,87,27249,,,
nan,87,27299,,,
nan,87,27349,,,
nan,87,27399,,,
nan,87,27449,,,
,87,27455,0.10790000110864639,,
,87,27455,,0.1002769023180008,0.10594451427459717
nan,88,27499,,,
nan,88,27549,,,
nan,88,27599,,,
nan,88,27649,,,
nan,88,27699,,,
nan,88,27749,,,
,88,27767,0.10790000110864639,,
,88,27767,,0.1002769023180008,0.10584434866905212
nan,89,27799,,,
nan,89,27849,,,
nan,89,27899,,,
nan,89,27949,,,
nan,89,27999,,,
nan,89,28049,,,
,89,28079,0.10790000110864639,,
,89,28079,,0.1002769023180008,0.10586939007043839
nan,90,28099,,,
nan,90,28149,,,
nan,90,28199,,,
nan,90,28249,,,
nan,90,28299,,,
nan,90,28349,,,
,90,28391,0.10790000110864639,,
,90,28391,,0.1002769023180008,0.10586939007043839
nan,91,28399,,,
nan,91,28449,,,
nan,91,28499,,,
nan,91,28549,,,
nan,91,28599,,,
nan,91,28649,,,
nan,91,28699,,,
,91,28703,0.10790000110864639,,
,91,28703,,0.1002769023180008,0.10594451427459717
nan,92,28749,,,
nan,92,28799,,,
nan,92,28849,,,
nan,92,28899,,,
nan,92,28949,,,
nan,92,28999,,,
,92,29015,0.10790000110864639,,
,92,29015,,0.1002769023180008,0.10576923191547394
nan,93,29049,,,
nan,93,29099,,,
nan,93,29149,,,
nan,93,29199,,,
nan,93,29249,,,
nan,93,29299,,,
,93,29327,0.10790000110864639,,
,93,29327,,0.1002769023180008,0.10581930726766586
nan,94,29349,,,
nan,94,29399,,,
nan,94,29449,,,
nan,94,29499,,,
nan,94,29549,,,
nan,94,29599,,,
,94,29639,0.10790000110864639,,
,94,29639,,0.1002769023180008,0.10586939007043839
nan,95,29649,,,
nan,95,29699,,,
nan,95,29749,,,
nan,95,29799,,,
nan,95,29849,,,
nan,95,29899,,,
nan,95,29949,,,
,95,29951,0.10790000110864639,,
,95,29951,,0.1002769023180008,0.10591947287321091
nan,96,29999,,,
nan,96,30049,,,
nan,96,30099,,,
nan,96,30149,,,
nan,96,30199,,,
nan,96,30249,,,
,96,30263,0.10790000110864639,,
,96,30263,,0.1002769023180008,0.1057942733168602
nan,97,30299,,,
nan,97,30349,,,
nan,97,30399,,,
nan,97,30449,,,
nan,97,30499,,,
nan,97,30549,,,
,97,30575,0.10790000110864639,,
,97,30575,,0.1002769023180008,0.10584434866905212
nan,98,30599,,,
nan,98,30649,,,
nan,98,30699,,,
nan,98,30749,,,
nan,98,30799,,,
nan,98,30849,,,
,98,30887,0.10790000110864639,,
,98,30887,,0.1002769023180008,0.10594451427459717
nan,99,30899,,,
nan,99,30949,,,
nan,99,30999,,,
nan,99,31049,,,
nan,99,31099,,,
nan,99,31149,,,
nan,99,31199,,,
,99,31199,0.10790000110864639,,
,99,31199,,0.1002769023180008,0.10594451427459717
