train_loss1,step,train_loss2,epoch,val_acc1,val_acc2,train_acc1,train_acc2,test_acc
0.006917275954037905,3899,0.007652344182133675,12,,,,,
0.0051080454140901566,3949,0.004629543982446194,12,,,,,
0.005237659439444542,3999,0.005220052320510149,12,,,,,
0.007910122163593769,4049,0.008253891952335835,12,,,,,
,4055,,12,0.6118000149726868,0.6248000264167786,,,
,4055,,12,,,0.6192658543586731,0.6283303499221802,0.6666337251663208
0.007075625937432051,4099,0.007186358328908682,13,,,,,
0.005537685472518206,4149,0.005795099772512913,13,,,,,
0.008009325712919235,4199,0.008560881949961185,13,,,,,
0.006670787464827299,4249,0.00732589652761817,13,,,,,
0.006008137483149767,4299,0.005683444906026125,13,,,,,
0.006338056642562151,4349,0.005908014252781868,13,,,,,
,4367,,13,0.6304000020027161,0.6302000284194946,,,
,4367,,13,,,0.6310346722602844,0.6333884000778198,0.6621835231781006
0.008462436497211456,4399,0.008317908272147179,14,,,,,
0.005335864145308733,4449,0.005186206661164761,14,,,,,
0.0059932321310043335,4499,0.007615489885210991,14,,,,,
0.006501972209662199,4549,0.006812770385295153,14,,,,,
0.005822429899126291,4599,0.00621056417003274,14,,,,,
0.006474447436630726,4649,0.007425997871905565,14,,,,,
,4679,,14,0.640500009059906,0.6532999873161316,,,
,4679,,14,,,0.6353665590286255,0.6416265964508057,0.6757317781448364
0.006718087010085583,4699,0.006861268077045679,15,,,,,
0.006475411355495453,4749,0.006643632892519236,15,,,,,
0.008115452714264393,4799,0.008142990060150623,15,,,,,
0.004123137332499027,4849,0.005169733893126249,15,,,,,
0.006821453105658293,4899,0.006973994430154562,15,,,,,
0.005162687972187996,4949,0.005622046068310738,15,,,,,
,4991,,15,0.6521999835968018,0.6365000009536743,,,
,4991,,15,,,0.6439553499221802,0.6452824473381042,0.6717761158943176
0.005658139009028673,4999,0.0062027983367443085,16,,,,,
0.006175629794597626,5049,0.00801321305334568,16,,,,,
0.004839465022087097,5099,0.004969834350049496,16,,,,,
0.004840857814997435,5149,0.005292793270200491,16,,,,,
0.007000124081969261,5199,0.007145046256482601,16,,,,,
0.0064333342015743256,5249,0.006652569863945246,16,,,,,
0.006685990374535322,5299,0.00564653379842639,16,,,,,
,5303,,16,0.6610000133514404,0.6496999859809875,,,
,5303,,16,,,0.6503405570983887,0.6527694463729858,0.683445394039154
0.005824140273034573,5349,0.004400444682687521,17,,,,,
0.008303588256239891,5399,0.008188977837562561,17,,,,,
0.005612585693597794,5449,0.006750248838216066,17,,,,,
0.007137128617614508,5499,0.0066811321303248405,17,,,,,
0.006251598708331585,5549,0.006324196234345436,17,,,,,
0.005480793304741383,5599,0.0056448280811309814,17,,,,,
,5615,,17,0.6531000137329102,0.6496999859809875,,,
,5615,,17,,,0.653395414352417,0.6553235054016113,0.701344907283783
0.005289068445563316,5649,0.005992242135107517,18,,,,,
0.006579730659723282,5699,0.006638478487730026,18,,,,,
0.006578609813004732,5749,0.006418442353606224,18,,,,,
0.005601861979812384,5799,0.0059196921065449715,18,,,,,
0.005200546234846115,5849,0.005618163384497166,18,,,,,
0.0048765321262180805,5899,0.005214414559304714,18,,,,,
,5927,,18,0.6158999800682068,0.6366999745368958,,,
,5927,,18,,,0.6614833474159241,0.6600561141967773,0.6792919039726257
0.0061354306526482105,5949,0.007181902416050434,19,,,,,
0.005079283844679594,5999,0.004844190087169409,19,,,,,
0.0060135661624372005,6049,0.006383657455444336,19,,,,,
0.00785899255424738,6099,0.007192856166511774,19,,,,,
0.008347371593117714,6149,0.006511985789984465,19,,,,,
0.005254985298961401,6199,0.0048777093179523945,19,,,,,
,6239,,19,0.6446999907493591,0.6161999702453613,,,
,6239,,19,,,0.6597806215286255,0.6615585088729858,0.6926423907279968
0.006334170699119568,6249,0.006657158490270376,20,,,,,
0.006261369213461876,6299,0.00766945444047451,20,,,,,
0.0071988217532634735,6349,0.007150339428335428,20,,,,,
0.006381246726959944,6399,0.006425795145332813,20,,,,,
0.007705977652221918,6449,0.007803118322044611,20,,,,,
0.006686672102659941,6499,0.007147238124161959,20,,,,,
0.004737076815217733,6549,0.00492023816332221,20,,,,,
,6551,,20,0.6097999811172485,0.5759000182151794,,,
,6551,,20,,,0.6642628312110901,0.6657902598381042,0.6986748576164246
0.006120334379374981,6599,0.005633332766592503,21,,,,,
0.005214628763496876,6649,0.0054876054637134075,21,,,,,
0.005689145531505346,6699,0.006118305493146181,21,,,,,
0.00633738050237298,6749,0.006715922616422176,21,,,,,
0.007518041413277388,6799,0.006415221840143204,21,,,,,
0.006250850390642881,6849,0.00588612025603652,21,,,,,
,6863,,21,0.6431999802589417,0.6398000121116638,,,
,6863,,21,,,0.6709234714508057,0.6744040250778198,0.702531635761261
0.006136260461062193,6899,0.005016995128244162,22,,,,,
0.005335875786840916,6949,0.0053975870832800865,22,,,,,
0.006462272256612778,6999,0.006097721867263317,22,,,,,
0.0062376391142606735,7049,0.0061940099112689495,22,,,,,
0.005714714527130127,7099,0.004613146185874939,22,,,,,
0.006550498306751251,7149,0.005635819397866726,22,,,,,
,7175,,22,0.6380000114440918,0.6414999961853027,,,
,7175,,22,,,0.6736027598381042,0.6760566830635071,0.6980814933776855
0.0067666699178516865,7199,0.007450432982295752,23,,,,,
0.006907743401825428,7249,0.007666280958801508,23,,,,,
0.00543446559458971,7299,0.006026898510754108,23,,,,,
0.005790662951767445,7349,0.005010329186916351,23,,,,,
0.005410805344581604,7399,0.006033589132130146,23,,,,,
0.003832346759736538,7449,0.004573593847453594,23,,,,,
,7487,,23,0.6636999845504761,0.6506999731063843,,,
,7487,,23,,,0.6802383661270142,0.6809645295143127,0.7053006291389465
0.004067201167345047,7499,0.004073050804436207,24,,,,,
0.007396577391773462,7549,0.006960015278309584,24,,,,,
0.006296210456639528,7599,0.0056347171775996685,24,,,,,
0.006266080308705568,7649,0.005595788825303316,24,,,,,
0.006914731580764055,7699,0.0066604698076844215,24,,,,,
0.005217654164880514,7749,0.005262039601802826,24,,,,,
0.004696630407124758,7799,0.004367202986031771,24,,,,,
,7799,,24,0.6298999786376953,0.6705999970436096,,,
,7799,,24,,,0.6838191151618958,0.6862730383872986,0.7011471390724182
0.0064482055604457855,7849,0.006308242678642273,25,,,,,
0.005470439326018095,7899,0.006154149305075407,25,,,,,
0.005566277541220188,7949,0.006463443394750357,25,,,,,
0.006667230278253555,7999,0.0059630475006997585,25,,,,,
0.006110382732003927,8049,0.00539788231253624,25,,,,,
0.005335207097232342,8099,0.005009102169424295,25,,,,,
,8111,,25,0.6491000056266785,0.6676999926567078,,,
,8111,,25,,,0.6846203804016113,0.6876001358032227,0.699070394039154
0.005423367954790592,8149,0.005428353324532509,26,,,,,
0.004374823998659849,8199,0.004333902150392532,26,,,,,
0.007094107568264008,8249,0.006262116599828005,26,,,,,
0.005237303674221039,8299,0.004716531839221716,26,,,,,
0.005162835121154785,8349,0.0049509815871715546,26,,,,,
0.00593589898198843,8399,0.005157783627510071,26,,,,,
,8423,,26,0.6269999742507935,0.6807000041007996,,,
,8423,,26,,,0.6860977411270142,0.6889773607254028,0.6979826092720032
0.00521109951660037,8449,0.005480295512825251,27,,,,,
0.005391975399106741,8499,0.004099985118955374,27,,,,,
0.006308373529464006,8549,0.006226829718798399,27,,,,,
0.005682020448148251,8599,0.006272945553064346,27,,,,,
0.005515519063919783,8649,0.005191764794290066,27,,,,,
0.007165255956351757,8699,0.007557795383036137,27,,,,,
,8735,,27,0.671500027179718,0.6220999956130981,,,
,8735,,27,,,0.688401460647583,0.688551664352417,0.7170688509941101
0.005200917366892099,8749,0.00502008618786931,28,,,,,
0.005213860422372818,8799,0.006538586691021919,28,,,,,
0.005932964384555817,8849,0.00597086688503623,28,,,,,
0.006213725544512272,8899,0.005985692609101534,28,,,,,
0.0027645928785204887,8949,0.0034421319141983986,28,,,,,
0.003972082864493132,8999,0.005013380199670792,28,,,,,
,9047,,28,0.673799991607666,0.6676999926567078,,,
,9047,,28,,,0.6916816830635071,0.6896284222602844,0.7232990264892578
0.0028531739953905344,9049,0.0032071045134216547,29,,,,,
0.005026005208492279,9099,0.004583172965794802,29,,,,,
0.0046240948140621185,9149,0.004704501014202833,29,,,,,
0.005077430047094822,9199,0.0052637276239693165,29,,,,,
0.003835404757410288,9249,0.0047746519558131695,29,,,,,
0.0038418967742472887,9299,0.004088034853339195,29,,,,,
0.004509249236434698,9349,0.004848994314670563,29,,,,,
,9359,,29,0.67330002784729,0.6471999883651733,,,
,9359,,29,,,0.6904046535491943,0.693359375,0.715585470199585
0.0060892365872859955,9399,0.006343260407447815,30,,,,,
0.0054189302027225494,9449,0.004853017162531614,30,,,,,
0.006584617309272289,9499,0.007249053567647934,30,,,,,
0.005074864719063044,9549,0.005205696448683739,30,,,,,
0.004844247363507748,9599,0.004979179240763187,30,,,,,
0.005193413235247135,9649,0.0056403325870633125,30,,,,,
,9671,,30,0.6887000203132629,0.6970000267028809,,,
,9671,,30,,,0.6937600374221802,0.6943860054016113,0.7281447649002075
0.0055746776051819324,9699,0.0049545071087777615,31,,,,,
0.004997218027710915,9749,0.004314859863370657,31,,,,,
0.004351659212261438,9799,0.003523294348269701,31,,,,,
0.004578502848744392,9849,0.004795595072209835,31,,,,,
0.004886738024652004,9899,0.004200621508061886,31,,,,,
0.005420750472694635,9949,0.0050840373151004314,31,,,,,
,9983,,31,0.6690000295639038,0.6722000241279602,,,
,9983,,31,,,0.689528226852417,0.6941105723381042,0.7174643874168396
0.0035603658761829138,9999,0.003722630674019456,32,,,,,
0.005291816312819719,10049,0.004687695298343897,32,,,,,
0.005973904859274626,10099,0.005766759626567364,32,,,,,
0.005766004323959351,10149,0.00659398315474391,32,,,,,
0.004809915088117123,10199,0.004800744820386171,32,,,,,
0.004694654606282711,10249,0.005513859447091818,32,,,,,
,10295,,32,0.673799991607666,0.6589999794960022,,,
,10295,,32,,,0.6955628991127014,0.6948117017745972,0.707772970199585
0.004116415046155453,10299,0.0043422463349998,33,,,,,
0.004421155899763107,10349,0.0037718696985393763,33,,,,,
0.005368663463741541,10399,0.005272722337394953,33,,,,,
0.007896581664681435,10449,0.008389212191104889,33,,,,,
0.005566535051912069,10499,0.005263716913759708,33,,,,,
0.003931267652660608,10549,0.004355462733656168,33,,,,,
0.005704882089048624,10599,0.005066893063485622,33,,,,,
,10607,,33,0.5929999947547913,0.6033999919891357,,,
,10607,,33,,,0.6962389945983887,0.6949869990348816,0.6872033476829529
0.004491759929805994,10649,0.0043626041151583195,34,,,,,
0.005824624560773373,10699,0.005390881560742855,34,,,,,
0.004801686853170395,10749,0.0043922788463532925,34,,,,,
0.004710511304438114,10799,0.005071528721600771,34,,,,,
0.004202055744826794,10849,0.0035401552449911833,34,,,,,
0.005060537252575159,10899,0.0050441548228263855,34,,,,,
,10919,,34,0.6812000274658203,0.6703000068664551,,,
,10919,,34,,,0.6976662874221802,0.6967898607254028,0.7035205960273743
0.0041619036346673965,10949,0.003880320582538843,35,,,,,
0.004317715764045715,10999,0.005179871339350939,35,,,,,
0.004707129206508398,11049,0.004282512702047825,35,,,,,
0.004566608462482691,11099,0.0042602019384503365,35,,,,,
0.003865688107907772,11149,0.004264394752681255,35,,,,,
0.006163897458463907,11199,0.006309946067631245,35,,,,,
,11231,,35,0.6881999969482422,0.6638000011444092,,,
,11231,,35,,,0.6989933848381042,0.6978665590286255,0.7211233973503113
0.004611959680914879,11249,0.005024637095630169,36,,,,,
0.005669542122632265,11299,0.005090746562927961,36,,,,,
0.0065864152275025845,11349,0.005367077421396971,36,,,,,
0.00466256495565176,11399,0.004766702186316252,36,,,,,
0.004398141521960497,11449,0.004846998956054449,36,,,,,
0.004003897309303284,11499,0.004283210262656212,36,,,,,
,11543,,36,0.6924999952316284,0.6675000190734863,,,
,11543,,36,,,0.7003956437110901,0.7033253312110901,0.7261669039726257
0.004505322780460119,11549,0.004088576417416334,37,,,,,
0.005581366363912821,11599,0.006815328728407621,37,,,,,
0.004888188559561968,11649,0.005417467560619116,37,,,,,
0.004099425859749317,11699,0.004079844802618027,37,,,,,
0.006759128998965025,11749,0.006821867544203997,37,,,,,
0.004935787990689278,11799,0.004911880008876324,37,,,,,
0.0038709028158336878,11849,0.004840426612645388,37,,,,,
,11855,,37,0.6536999940872192,0.6658999919891357,,,
,11855,,37,,,0.6996694803237915,0.6995943784713745,0.7220134735107422
0.005491842050105333,11899,0.005700170528143644,38,,,,,
0.005767015274614096,11949,0.005632524378597736,38,,,,,
0.004151665605604649,11999,0.004400197416543961,38,,,,,
0.005691061727702618,12049,0.004838969558477402,38,,,,,
0.004990650340914726,12099,0.005861198995262384,38,,,,,
0.005302224308252335,12149,0.004277240019291639,38,,,,,
,12167,,38,0.6328999996185303,0.6680999994277954,,,
,12167,,38,,,0.6967147588729858,0.6975911259651184,0.7090585231781006
0.005549320485442877,12199,0.006849371362477541,39,,,,,
0.004149124026298523,12249,0.0033534488175064325,39,,,,,
0.00588993588462472,12299,0.005179048981517553,39,,,,,
0.004736081697046757,12349,0.004787894897162914,39,,,,,
0.004103706683963537,12399,0.0038941369857639074,39,,,,,
0.004559861961752176,12449,0.004085941705852747,39,,,,,
,12479,,39,0.6840000152587891,0.6658999919891357,,,
,12479,,39,,,0.7019481062889099,0.7004707455635071,0.7248813509941101
0.003803250379860401,12499,0.00401679752394557,40,,,,,
0.004055590368807316,12549,0.004301432520151138,40,,,,,
0.005027397535741329,12599,0.005889534018933773,40,,,,,
0.006306621711701155,12649,0.005766911432147026,40,,,,,
0.004918936640024185,12699,0.005182620137929916,40,,,,,
0.004650931805372238,12749,0.003873341716825962,40,,,,,
,12791,,40,0.6816999912261963,0.6898000240325928,,,
,12791,,40,,,0.7017979025840759,0.7029497027397156,0.7131131291389465
0.004052678123116493,12799,0.003612798871472478,41,,,,,
0.004329639486968517,12849,0.004800152033567429,41,,,,,
0.004953088704496622,12899,0.004234896972775459,41,,,,,
0.003958746790885925,12949,0.004462221171706915,41,,,,,
0.005666700191795826,12999,0.005544320680201054,41,,,,,
0.006865597330033779,13049,0.006270425859838724,41,,,,,
0.0052253808826208115,13099,0.005615314468741417,41,,,,,
,13103,,41,0.6793000102043152,0.6840999722480774,,,
,13103,,41,,,0.7054286599159241,0.7024989724159241,0.7132120132446289
0.004992080852389336,13149,0.005400152876973152,42,,,,,
0.006026121322065592,13199,0.005782615393400192,42,,,,,
0.004013909492641687,13249,0.004751232918351889,42,,,,,
0.005111981648951769,13299,0.005612166598439217,42,,,,,
0.006051511969417334,13349,0.005510271992534399,42,,,,,
0.005555927287787199,13399,0.005594655405730009,42,,,,,
,13415,,42,0.6672999858856201,0.6381999850273132,,,
,13415,,42,,,0.7036508321762085,0.7051782608032227,0.7295292615890503
0.005423573311418295,13449,0.005117377266287804,43,,,,,
0.0037064417265355587,13499,0.004055473022162914,43,,,,,
0.004887020215392113,13549,0.00434840377420187,43,,,,,
0.0037711248733103275,13599,0.0043264408595860004,43,,,,,
0.005120031535625458,13649,0.00532609224319458,43,,,,,
0.004741383250802755,13699,0.004763241857290268,43,,,,,
,13727,,43,0.661899983882904,0.7141000032424927,,,
,13727,,43,,,0.7034755349159241,0.701171875,0.7203322649002075
0.006251635029911995,13749,0.005833025090396404,44,,,,,
0.0044644661247730255,13799,0.005146455019712448,44,,,,,
0.00407153507694602,13849,0.003202493069693446,44,,,,,
0.005843109451234341,13899,0.005336237605661154,44,,,,,
0.004339849576354027,13949,0.004052219446748495,44,,,,,
0.004295806400477886,13999,0.00429648719727993,44,,,,,
,14039,,44,0.6812999844551086,0.6829000115394592,,,
,14039,,44,,,0.7013972401618958,0.7038761973381042,0.7100474834442139
0.004679160658270121,14049,0.004576404113322496,45,,,,,
0.0065901572816073895,14099,0.0060793329030275345,45,,,,,
0.004297505132853985,14149,0.0035954425111413,45,,,,,
0.006968684494495392,14199,0.007214597892016172,45,,,,,
0.004086371976882219,14249,0.0038088245783001184,45,,,,,
0.005768962670117617,14299,0.005543399136513472,45,,,,,
0.004636869765818119,14349,0.004184117540717125,45,,,,,
,14351,,45,0.699999988079071,0.6953999996185303,,,
,14351,,45,,,0.7012219429016113,0.7029997706413269,0.7223101258277893
0.005431053228676319,14399,0.004421806428581476,46,,,,,
0.005686709191650152,14449,0.005141888279467821,46,,,,,
0.00566589692607522,14499,0.005499602295458317,46,,,,,
0.005757965613156557,14549,0.005799293052405119,46,,,,,
0.0049169776029884815,14599,0.004395974334329367,46,,,,,
0.004629917908459902,14649,0.004757099784910679,46,,,,,
,14663,,46,0.6492999792098999,0.6546000242233276,,,
,14663,,46,,,0.7044520974159241,0.7049779891967773,0.7185522317886353
0.004604371730238199,14699,0.004598257597535849,47,,,,,
0.005046946462243795,14749,0.006384644191712141,47,,,,,
0.003739906707778573,14799,0.0036321927327662706,47,,,,,
0.0060028997249901295,14849,0.005921511445194483,47,,,,,
0.005804989952594042,14899,0.005445261485874653,47,,,,,
0.006403406150639057,14949,0.005656277760863304,47,,,,,
,14975,,47,0.6552000045776367,0.6536999940872192,,,
,14975,,47,,,0.7004206776618958,0.7060797214508057,0.7180577516555786
0.003503411076962948,14999,0.0038390487898141146,48,,,,,
0.004689250607043505,15049,0.0037169535644352436,48,,,,,
0.004267980344593525,15099,0.004428158514201641,48,,,,,
0.004724804777652025,15149,0.005068331491202116,48,,,,,
0.004073093179613352,15199,0.004573786165565252,48,,,,,
0.004910083021968603,15249,0.003802868304774165,48,,,,,
,15287,,48,0.6809999942779541,0.6664000153541565,,,
,15287,,48,,,0.7058543562889099,0.7070562839508057,0.7177610993385315
0.006523874122649431,15299,0.005411474499851465,49,,,,,
0.0031995640601962805,15349,0.0029153393115848303,49,,,,,
0.004715146962553263,15399,0.0049845087341964245,49,,,,,
0.005366998724639416,15449,0.005388252437114716,49,,,,,
0.004787823185324669,15499,0.004912222735583782,49,,,,,
0.004595321137458086,15549,0.004693624563515186,49,,,,,
0.00542646087706089,15599,0.005119943525642157,49,,,,,
,15599,,49,0.6504999995231628,0.6877999901771545,,,
,15599,,49,,,0.7057542204856873,0.7046023607254028,0.7065862417221069
0.00597762456163764,15649,0.0054121543653309345,50,,,,,
0.004515130538493395,15699,0.003750556381419301,50,,,,,
0.004526619799435139,15749,0.004572971723973751,50,,,,,
0.00402123061940074,15799,0.0038493189495056868,50,,,,,
0.005091380327939987,15849,0.005415911320596933,50,,,,,
0.0056710694916546345,15899,0.004793060477823019,50,,,,,
,15911,,50,0.6764000058174133,0.6777999997138977,,,
,15911,,50,,,0.7094851732254028,0.7071313858032227,0.7288370132446289
0.0050022597424685955,15949,0.004708493128418922,51,,,,,
0.0066845230758190155,15999,0.006738663651049137,51,,,,,
0.004218947608023882,16049,0.004254162311553955,51,,,,,
0.004897687118500471,16099,0.005359016824513674,51,,,,,
0.004576865583658218,16149,0.004120831377804279,51,,,,,
0.004590353928506374,16199,0.0046210517175495625,51,,,,,
,16223,,51,0.6991999745368958,0.7059000134468079,,,
,16223,,51,,,0.7045773267745972,0.7081831097602844,0.7300237417221069
0.003736162791028619,16249,0.004044623114168644,52,,,,,
0.004199609160423279,16299,0.003981653600931168,52,,,,,
0.00476837856695056,16349,0.005082979798316956,52,,,,,
0.004214181564748287,16399,0.0037662656977772713,52,,,,,
0.005140775814652443,16449,0.004642139188945293,52,,,,,
0.0056497203186154366,16499,0.005629255902022123,52,,,,,
,16535,,52,0.6855000257492065,0.6589000225067139,,,
,16535,,52,,,0.7076321840286255,0.7060296535491943,0.7208267450332642
0.0037558646872639656,16549,0.003491685027256608,53,,,,,
0.006515805143862963,16599,0.005600193049758673,53,,,,,
0.0066835577599704266,16649,0.0057917991653084755,53,,,,,
0.005836563650518656,16699,0.005178621970117092,53,,,,,
0.004667937755584717,16749,0.0038412893190979958,53,,,,,
0.005201427731662989,16799,0.0043845344334840775,53,,,,,
,16847,,53,0.6783999800682068,0.6929000020027161,,,
,16847,,53,,,0.7049528956413269,0.7082832455635071,0.731210470199585
0.003944055177271366,16849,0.004360129591077566,54,,,,,
0.005568428430706263,16899,0.0050958567298948765,54,,,,,
0.0033552581444382668,16949,0.0037672945763915777,54,,,,,
0.005602994002401829,16999,0.005164989735931158,54,,,,,
0.0052302442491054535,17049,0.004772953223437071,54,,,,,
0.005154900718480349,17099,0.005097197834402323,54,,,,,
0.0049712988547980785,17149,0.0045388429425656796,54,,,,,
,17159,,54,0.6607000231742859,0.6722000241279602,,,
,17159,,54,,,0.7082832455635071,0.7093850374221802,0.7183544039726257
0.0041013313457369804,17199,0.005246991757303476,55,,,,,
0.0041834088042378426,17249,0.005176309496164322,55,,,,,
0.005758695304393768,17299,0.005670796148478985,55,,,,,
0.006082723382860422,17349,0.006968309171497822,55,,,,,
0.0044592078775167465,17399,0.004557885695248842,55,,,,,
0.004750095773488283,17449,0.00471228314563632,55,,,,,
,17471,,55,0.6953999996185303,0.6930999755859375,,,
,17471,,55,,,0.7076823115348816,0.7062800526618958,0.7352650165557861
0.003928729332983494,17499,0.0047440966591238976,56,,,,,
0.0047243754379451275,17549,0.004806567914783955,56,,,,,
0.003824645886197686,17599,0.003978817258030176,56,,,,,
0.005302148405462503,17649,0.005485069938004017,56,,,,,
0.00474653672426939,17699,0.00448962114751339,56,,,,,
0.005206662230193615,17749,0.004321929533034563,56,,,,,
,17783,,56,0.6710000038146973,0.7038999795913696,,,
,17783,,56,,,0.7113631963729858,0.7130659222602844,0.7316060066223145
0.0063047707080841064,17799,0.0074581303633749485,57,,,,,
0.0035955477505922318,17849,0.004428055137395859,57,,,,,
0.005125978495925665,17899,0.0045197769068181515,57,,,,,
0.004506767261773348,17949,0.005020294804126024,57,,,,,
0.0041595506481826305,17999,0.003999256994575262,57,,,,,
0.004660262260586023,18049,0.003927423618733883,57,,,,,
,18095,,57,0.6937000155448914,0.6962000131607056,,,
,18095,,57,,,0.7052784562110901,0.7080578804016113,0.732594907283783
0.004177980124950409,18099,0.004554010462015867,58,,,,,
