epoch,step,train_loss,val_acc,val_loss,test_acc
24,7649,-0.3860163688659668,,,
24,7699,-1.9658534526824951,,,
24,7749,-2.0920846462249756,,,
24,7799,-3.378615379333496,,,
24,7799,,0.767300009727478,0.8452252149581909,
24,7799,,,,0.804099977016449
25,7849,0.45616185665130615,,,
25,7899,-0.46786022186279297,,,
25,7949,-4.247107982635498,,,
25,7999,0.375667929649353,,,
25,8049,-1.3052136898040771,,,
25,8099,-2.5676956176757812,,,
25,8111,,0.7825999855995178,0.789135754108429,
25,8111,,,,0.8195000290870667
26,8149,-4.3342390060424805,,,
26,8199,0.2275388240814209,,,
26,8249,-1.9428818225860596,,,
26,8299,-4.0327558517456055,,,
26,8349,0.6166059970855713,,,
26,8399,-1.7650444507598877,,,
26,8423,,0.7858999967575073,0.7841171622276306,
26,8423,,,,0.8235999941825867
27,8449,-2.634939670562744,,,
27,8499,-0.16559791564941406,,,
27,8549,0.03227651119232178,,,
27,8599,-3.1060898303985596,,,
27,8649,-1.101928472518921,,,
27,8699,-3.6379587650299072,,,
27,8735,,0.792900025844574,0.7690809369087219,
27,8735,,,,0.8359000086784363
28,8749,-0.014830470085144043,,,
28,8799,0.7546756267547607,,,
28,8849,-2.509766101837158,,,
28,8899,-3.976865768432617,,,
28,8949,-4.930455207824707,,,
28,8999,0.2328202724456787,,,
28,9047,,0.7971000075340271,0.7675987482070923,
28,9047,,,,0.8382999897003174
29,9049,-0.014415860176086426,,,
29,9099,-1.1582458019256592,,,
29,9149,-0.9789352416992188,,,
29,9199,-2.225325584411621,,,
29,9249,0.4149768352508545,,,
29,9299,-3.7581005096435547,,,
29,9349,-1.0868659019470215,,,
29,9359,,0.7840999960899353,0.820110559463501,
29,9359,,,,0.8292999863624573
30,9399,-3.2146291732788086,,,
30,9449,-2.3099379539489746,,,
30,9499,0.2688300609588623,,,
30,9549,-2.691694974899292,,,
30,9599,-0.914893627166748,,,
30,9649,0.06150507926940918,,,
30,9671,,0.78329998254776,0.8298671841621399,
30,9671,,,,0.824999988079071
31,9699,-2.2596006393432617,,,
31,9749,-1.2514277696609497,,,
31,9799,-0.4701201915740967,,,
31,9849,-1.4108812808990479,,,
31,9899,0.1976318359375,,,
31,9949,-2.3221287727355957,,,
31,9983,,0.796500027179718,0.7799001932144165,
31,9983,,,,0.8420000076293945
32,9999,0.3741264343261719,,,
32,10049,-2.264338970184326,,,
32,10099,0.1969386339187622,,,
32,10149,0.16299974918365479,,,
32,10199,-0.6075359582901001,,,
32,10249,-3.0061793327331543,,,
32,10295,,0.8083999752998352,0.7479098439216614,
32,10295,,,,0.8519999980926514
33,10299,-2.113917350769043,,,
33,10349,-2.0949506759643555,,,
33,10399,-0.024204015731811523,,,
33,10449,-2.6733756065368652,,,
33,10499,-1.4049162864685059,,,
33,10549,-3.428776741027832,,,
33,10599,-2.7804861068725586,,,
33,10607,,0.8058000206947327,0.7490370273590088,
33,10607,,,,0.8465999960899353
34,10649,0.3395504951477051,,,
34,10699,-6.218461990356445,,,
34,10749,-0.6798973083496094,,,
34,10799,-2.2158989906311035,,,
34,10849,-1.8519048690795898,,,
34,10899,-3.4604556560516357,,,
34,10919,,0.7994999885559082,0.77655428647995,
34,10919,,,,0.8424999713897705
35,10949,-0.8136535882949829,,,
35,10999,-3.3628792762756348,,,
35,11049,0.36127912998199463,,,
35,11099,-5.271004676818848,,,
35,11149,-2.5087859630584717,,,
35,11199,0.09861123561859131,,,
35,11231,,0.7949000000953674,0.8104370832443237,
35,11231,,,,0.84170001745224
36,11249,-0.32752346992492676,,,
36,11299,-0.851008415222168,,,
36,11349,-5.617499351501465,,,
36,11399,-3.1186106204986572,,,
36,11449,-0.4747682809829712,,,
36,11499,-4.868525505065918,,,
36,11543,,0.7940999865531921,0.8147653341293335,
36,11543,,,,0.8355000019073486
37,11549,-2.386578321456909,,,
37,11599,-1.499950885772705,,,
37,11649,-2.123044490814209,,,
37,11699,-0.03247690200805664,,,
37,11749,-1.1135057210922241,,,
37,11799,-2.4620113372802734,,,
37,11849,0.15104174613952637,,,
37,11855,,0.8040000200271606,0.7582495212554932,
37,11855,,,,0.849399983882904
38,11899,-0.42553234100341797,,,
38,11949,-4.3543291091918945,,,
38,11999,-0.8704609870910645,,,
38,12049,-4.33864688873291,,,
38,12099,-3.7754111289978027,,,
38,12149,-1.9738378524780273,,,
38,12167,,0.8004000186920166,0.7793205380439758,
38,12167,,,,0.8436999917030334
39,12199,-0.05602312088012695,,,
39,12249,-6.679566383361816,,,
39,12299,-2.2089333534240723,,,
39,12349,0.3636740446090698,,,
39,12399,-2.379941940307617,,,
39,12449,-3.2355642318725586,,,
39,12479,,0.7957000136375427,0.7875460982322693,
39,12479,,,,0.8399999737739563
40,12499,-4.835947513580322,,,
40,12549,-2.561896324157715,,,
40,12599,-1.8457891941070557,,,
40,12649,-0.5062835216522217,,,
40,12699,-2.061999559402466,,,
40,12749,-3.0727896690368652,,,
40,12791,,0.7975000143051147,0.8008272647857666,
40,12791,,,,0.8375999927520752
41,12799,-0.1991121768951416,,,
41,12849,-4.088839530944824,,,
41,12899,-1.1554923057556152,,,
41,12949,-4.717392921447754,,,
41,12999,-0.9875178337097168,,,
41,13049,-5.825130462646484,,,
41,13099,-0.09715080261230469,,,
41,13103,,0.8140000104904175,0.7498297095298767,
41,13103,,,,0.8586000204086304
42,13149,0.11508989334106445,,,
42,13199,-4.0181660652160645,,,
42,13249,-1.3042356967926025,,,
42,13299,0.16549813747406006,,,
42,13349,-2.222808599472046,,,
42,13399,-2.230668783187866,,,
42,13415,,0.817300021648407,0.7476546168327332,
42,13415,,,,0.863099992275238
43,13449,-3.3321378231048584,,,
43,13499,-5.235943794250488,,,
43,13549,-0.3399217128753662,,,
43,13599,-0.1919422149658203,,,
43,13649,-0.05451536178588867,,,
43,13699,-1.204010009765625,,,
43,13727,,0.8126999735832214,0.755177915096283,
43,13727,,,,0.858299970626831
44,13749,-0.6306605339050293,,,
44,13799,-0.6597092151641846,,,
44,13849,-1.0129013061523438,,,
44,13899,-1.1403006315231323,,,
44,13949,-1.773406744003296,,,
44,13999,-0.06293702125549316,,,
44,14039,,0.8155999779701233,0.7422580718994141,
44,14039,,,,0.8593000173568726
45,14049,-3.505115032196045,,,
45,14099,-2.6995420455932617,,,
45,14149,-0.22685885429382324,,,
45,14199,0.17854201793670654,,,
45,14249,-2.222738027572632,,,
45,14299,-3.015017509460449,,,
45,14349,-2.138613224029541,,,
45,14351,,0.8165000081062317,0.7694087028503418,
45,14351,,,,0.8604000210762024
46,14399,-2.213616371154785,,,
46,14449,-5.587263107299805,,,
46,14499,-0.7152905464172363,,,
46,14549,-0.6392862796783447,,,
46,14599,-0.6596846580505371,,,
46,14649,-0.4187037944793701,,,
46,14663,,0.8172000050544739,0.8042271733283997,
46,14663,,,,0.8601999878883362
47,14699,-0.9586353302001953,,,
47,14749,-1.1377589702606201,,,
47,14799,-0.04703235626220703,,,
47,14849,-5.229569911956787,,,
47,14899,-0.10006904602050781,,,
47,14949,-0.3906625509262085,,,
47,14975,,0.810699999332428,0.8103421926498413,
47,14975,,,,0.8551999926567078
48,14999,0.34522032737731934,,,
48,15049,-1.8690218925476074,,,
48,15099,-5.984428405761719,,,
48,15149,-0.7907507419586182,,,
48,15199,-2.7219743728637695,,,
48,15249,-1.7249399423599243,,,
48,15287,,0.8151999711990356,0.76188063621521,
48,15287,,,,0.8610000014305115
49,15299,-0.9263436794281006,,,
49,15349,-1.5770505666732788,,,
49,15399,-2.977048873901367,,,
49,15449,-1.4259496927261353,,,
49,15499,-10.253219604492188,,,
49,15549,-1.4733331203460693,,,
49,15599,-2.0728225708007812,,,
49,15599,,0.8237000107765198,0.7582407593727112,
49,15599,,,,0.8740000128746033
50,15649,-0.46547460556030273,,,
50,15699,-0.07806026935577393,,,
50,15749,-1.1737282276153564,,,
50,15799,-4.6901960372924805,,,
50,15849,-0.7557047605514526,,,
50,15899,-3.295802354812622,,,
50,15911,,0.8102999925613403,0.8057913184165955,
50,15911,,,,0.8579000234603882
51,15949,-0.37818479537963867,,,
51,15999,-3.2520689964294434,,,
51,16049,-4.428916931152344,,,
51,16099,-0.37331533432006836,,,
51,16149,-0.655052661895752,,,
51,16199,0.17301630973815918,,,
51,16223,,0.8165000081062317,0.7895674705505371,
51,16223,,,,0.8614000082015991
52,16249,-0.17084336280822754,,,
52,16299,-6.213302135467529,,,
52,16349,-4.95750617980957,,,
52,16399,-3.2272467613220215,,,
52,16449,-3.838539123535156e-05,,,
52,16499,0.042719125747680664,,,
52,16535,,0.8270999789237976,0.7738975882530212,
52,16535,,,,0.8708000183105469
53,16549,-9.035421371459961,,,
53,16599,-4.44066047668457,,,
53,16649,0.23647010326385498,,,
53,16699,-4.34171199798584,,,
53,16749,-3.0791172981262207,,,
53,16799,-0.29064273834228516,,,
53,16847,,0.8245999813079834,0.7536448836326599,
53,16847,,,,0.8672000169754028
54,16849,-1.466109037399292,,,
54,16899,-2.268998622894287,,,
54,16949,-0.2650177478790283,,,
54,16999,-1.7773282527923584,,,
54,17049,-2.791496992111206,,,
54,17099,-0.7273602485656738,,,
54,17149,-0.4010664224624634,,,
54,17159,,0.823199987411499,0.7537665963172913,
54,17159,,,,0.8737999796867371
55,17199,-0.5739803314208984,,,
55,17249,-3.2028651237487793,,,
55,17299,0.34782469272613525,,,
55,17349,-0.8862190246582031,,,
55,17399,-6.95190954208374,,,
55,17449,-0.617523193359375,,,
55,17471,,0.817799985408783,0.8146212697029114,
55,17471,,,,0.866599977016449
56,17499,-0.18682360649108887,,,
56,17549,-2.735065460205078,,,
56,17599,0.21592557430267334,,,
56,17649,-1.261026382446289,,,
56,17699,-3.739551067352295,,,
56,17749,0.13161373138427734,,,
56,17783,,0.8255000114440918,0.7707161903381348,
56,17783,,,,0.8690999746322632
57,17799,-1.2976186275482178,,,
57,17849,0.06119680404663086,,,
57,17899,-0.3212120532989502,,,
57,17949,-0.509436845779419,,,
57,17999,-7.428016185760498,,,
57,18049,-6.738333702087402,,,
57,18095,,0.8273000121116638,0.7768990397453308,
57,18095,,,,0.8695999979972839
58,18099,-0.05546164512634277,,,
58,18149,-5.071774005889893,,,
58,18199,-8.374181747436523,,,
58,18249,-5.073437213897705,,,
58,18299,-0.22197246551513672,,,
58,18349,-1.424933910369873,,,
58,18399,-0.2413465976715088,,,
58,18407,,0.8285999894142151,0.7794012427330017,
58,18407,,,,0.8726999759674072
59,18449,-3.6143128871917725,,,
59,18499,0.08546590805053711,,,
59,18549,-1.2385287284851074,,,
59,18599,-4.264837265014648,,,
59,18649,-0.5671367645263672,,,
59,18699,-6.985858917236328,,,
59,18719,,0.8208000063896179,0.7960032820701599,
59,18719,,,,0.8654999732971191
60,18749,-5.701298713684082,,,
60,18799,-0.26704394817352295,,,
60,18849,-5.442833423614502,,,
60,18899,-2.4036240577697754,,,
60,18949,-3.3042664527893066,,,
60,18999,-3.81073260307312,,,
60,19031,,0.819100022315979,0.8275998830795288,
60,19031,,,,0.8575000166893005
61,19049,-4.054404258728027,,,
61,19099,-0.16694247722625732,,,
61,19149,-4.924499034881592,,,
61,19199,-1.0359103679656982,,,
61,19249,-0.9717881679534912,,,
61,19299,-4.774574279785156,,,
61,19343,,0.830299973487854,0.7665583491325378,
61,19343,,,,0.8765000104904175
62,19349,-4.833132743835449,,,
62,19399,-7.911581993103027,,,
62,19449,-0.46850478649139404,,,
62,19499,-1.1104751825332642,,,
62,19549,-7.2618794441223145,,,
62,19599,0.02427053451538086,,,
62,19649,-10.426515579223633,,,
62,19655,,0.8289999961853027,0.7311466336250305,
62,19655,,,,0.873199999332428
63,19699,-1.4702048301696777,,,
63,19749,-2.1823277473449707,,,
63,19799,-4.370150566101074,,,
63,19849,-3.385972261428833,,,
63,19899,-5.433195114135742,,,
63,19949,-1.164549708366394,,,
63,19967,,0.819100022315979,0.7609702348709106,
63,19967,,,,0.8554999828338623
64,19999,-0.6690609455108643,,,
64,20049,-0.8170065879821777,,,
64,20099,-2.421271324157715,,,
64,20149,-1.5957942008972168,,,
64,20199,-3.807912588119507,,,
64,20249,-4.138097763061523,,,
64,20279,,0.829200029373169,0.7334594130516052,
64,20279,,,,0.8752999901771545
65,20299,-5.45158576965332,,,
65,20349,-0.8644952774047852,,,
65,20399,-6.095316410064697,,,
65,20449,-1.2441794872283936,,,
65,20499,-0.8978805541992188,,,
65,20549,-3.945885181427002,,,
65,20591,,0.8346999883651733,0.7467142343521118,
65,20591,,,,0.8794999718666077
66,20599,-4.980844974517822,,,
66,20649,-1.7601039409637451,,,
66,20699,-1.5591747760772705,,,
66,20749,-0.5261836051940918,,,
66,20799,-7.779801845550537,,,
66,20849,-0.5470855236053467,,,
66,20899,-1.3306896686553955,,,
66,20903,,0.8353999853134155,0.7471275329589844,
66,20903,,,,0.8833000063896179
67,20949,-3.279221773147583,,,
67,20999,0.020100116729736328,,,
67,21049,-1.059037208557129,,,
67,21099,-1.5811409950256348,,,
67,21149,-0.9724581241607666,,,
67,21199,-1.0654929876327515,,,
67,21215,,0.8258000016212463,0.787907063961029,
67,21215,,,,0.8766000270843506
68,21249,-1.6481993198394775,,,
68,21299,-5.59661865234375,,,
68,21349,-0.626218318939209,,,
68,21399,-3.751633882522583,,,
68,21449,-0.6323401927947998,,,
68,21499,-5.5662336349487305,,,
68,21527,,0.8391000032424927,0.7507503628730774,
68,21527,,,,0.8870000243186951
69,21549,-0.35613346099853516,,,
69,21599,-2.894653797149658,,,
69,21649,-1.2903530597686768,,,
69,21699,-4.898825168609619,,,
69,21749,-9.564867973327637,,,
69,21799,0.028366804122924805,,,
69,21839,,0.8370000123977661,0.7350644469261169,
69,21839,,,,0.8881999850273132
70,21849,-0.34549617767333984,,,
70,21899,-0.9872857332229614,,,
70,21949,-3.2324304580688477,,,
70,21999,-1.031493902206421,,,
70,22049,-5.85632848739624,,,
70,22099,-1.40840744972229,,,
70,22149,-4.113572597503662,,,
70,22151,,0.8373000025749207,0.7328647971153259,
70,22151,,,,0.892300009727478
71,22199,-9.559520721435547,,,
71,22249,-6.575651168823242,,,
71,22299,-9.352636337280273,,,
71,22349,-9.11631965637207,,,
71,22399,-1.935811996459961,,,
71,22449,-4.238429069519043,,,
71,22463,,0.8321999907493591,0.7420162558555603,
71,22463,,,,0.8809000253677368
72,22499,-3.442553997039795,,,
72,22549,-8.029501914978027,,,
72,22599,-9.182303428649902,,,
72,22649,-0.2868514060974121,,,
72,22699,-3.1469473838806152,,,
72,22749,-3.8809103965759277,,,
72,22775,,0.83160001039505,0.7197332382202148,
72,22775,,,,0.8780999779701233
73,22799,-5.1606621742248535,,,
73,22849,-10.761589050292969,,,
73,22899,-3.5554447174072266,,,
73,22949,-3.0573012828826904,,,
73,22999,-3.309652805328369,,,
73,23049,-0.25393199920654297,,,
73,23087,,0.8303999900817871,0.7698878645896912,
73,23087,,,,0.8733999729156494
74,23099,-2.989400625228882,,,
74,23149,0.1676785945892334,,,
74,23199,-3.299710750579834,,,
74,23249,-0.27066946029663086,,,
74,23299,0.4325542449951172,,,
74,23349,-1.932827353477478,,,
74,23399,-4.421717643737793,,,
74,23399,,0.8312000036239624,0.786554217338562,
74,23399,,,,0.8730999827384949
75,23449,-3.2195839881896973,,,
75,23499,-4.350566864013672,,,
75,23549,-6.143843173980713,,,
75,23599,-0.9946680068969727,,,
75,23649,-0.625190258026123,,,
75,23699,-10.913698196411133,,,
75,23711,,0.8234999775886536,0.7877365946769714,
75,23711,,,,0.8694999814033508
76,23749,-0.277937650680542,,,
76,23799,-0.08698487281799316,,,
76,23849,-3.8953137397766113,,,
76,23899,-0.05344533920288086,,,
76,23949,-0.26981401443481445,,,
76,23999,-1.0192338228225708,,,
76,24023,,0.8323000073432922,0.7280192375183105,
76,24023,,,,0.8758000135421753
77,24049,-6.153800010681152,,,
77,24099,-2.8165111541748047,,,
77,24149,-2.0655198097229004,,,
77,24199,-0.5210258960723877,,,
77,24249,-0.7246016263961792,,,
77,24299,-0.892289400100708,,,
77,24335,,0.833899974822998,0.7450906038284302,
77,24335,,,,0.8776000142097473
78,24349,-0.2496945858001709,,,
78,24399,-0.27880001068115234,,,
78,24449,-8.680407524108887,,,
78,24499,-4.65043830871582,,,
78,24549,-0.820946455001831,,,
78,24599,-4.5653977394104,,,
78,24647,,0.8398000001907349,0.7452004551887512,
78,24647,,,,0.8859000205993652
79,24649,-10.154929161071777,,,
79,24699,-2.381024122238159,,,
79,24749,-2.390108346939087,,,
79,24799,-0.6694865226745605,,,
79,24849,-0.7616755962371826,,,
79,24899,-0.3767969608306885,,,
79,24949,-1.0225324630737305,,,
79,24959,,0.8348000049591064,0.7362005114555359,
79,24959,,,,0.8842999935150146
80,24999,-0.5094671249389648,,,
80,25049,-4.661808967590332,,,
80,25099,-3.565772533416748,,,
80,25149,-2.638251304626465,,,
80,25199,-1.3989338874816895,,,
80,25249,-3.3864481449127197,,,
80,25271,,0.8314999938011169,0.765798807144165,
80,25271,,,,0.8766999840736389
81,25299,-0.44235873222351074,,,
81,25349,-1.7788753509521484,,,
81,25399,-2.6063404083251953,,,
81,25449,-0.9463160037994385,,,
81,25499,-1.44447922706604,,,
81,25549,-0.46822285652160645,,,
81,25583,,0.8338000178337097,0.7651129364967346,
81,25583,,,,0.8783000111579895
82,25599,-1.3432118892669678,,,
82,25649,-7.368974208831787,,,
82,25699,-3.5346713066101074,,,
82,25749,-2.376389503479004,,,
82,25799,0.44362759590148926,,,
82,25849,-7.205604553222656,,,
82,25895,,0.8391000032424927,0.7294904589653015,
82,25895,,,,0.8906000256538391
83,25899,-2.328207492828369,,,
83,25949,-0.22543573379516602,,,
83,25999,-0.34905219078063965,,,
83,26049,-0.04052591323852539,,,
83,26099,-3.8195791244506836,,,
83,26149,-6.197928428649902,,,
83,26199,-0.49706315994262695,,,
83,26207,,0.8302000164985657,0.7857927083969116,
83,26207,,,,0.8851000070571899
84,26249,-0.5467987060546875,,,
84,26299,-3.0287632942199707,,,
84,26349,-1.0134236812591553,,,
84,26399,-5.938199520111084,,,
84,26449,-1.6515069007873535,,,
84,26499,-0.41436767578125,,,
84,26519,,0.8331000208854675,0.7825824022293091,
84,26519,,,,0.8833000063896179
85,26549,-7.540114879608154,,,
85,26599,-0.2462151050567627,,,
85,26649,-6.859340190887451,,,
85,26699,-1.1520975828170776,,,
85,26749,-1.20768141746521,,,
85,26799,-3.9556851387023926,,,
85,26831,,0.8431000113487244,0.7267281413078308,
85,26831,,,,0.8881000280380249
86,26849,-1.5901415348052979,,,
86,26899,-2.879509449005127,,,
86,26949,-3.4119491577148438,,,
86,26999,-1.9825901985168457,,,
86,27049,-3.2428994178771973,,,
86,27099,-1.864488124847412,,,
86,27143,,0.845300018787384,0.7265686392784119,
86,27143,,,,0.8946999907493591
87,27149,-8.257607460021973,,,
87,27199,-0.5629394054412842,,,
87,27249,-3.2607486248016357,,,
87,27299,-11.122601509094238,,,
87,27349,-1.8478347063064575,,,
87,27399,0.2848149538040161,,,
87,27449,-2.0921413898468018,,,
87,27455,,0.8442999720573425,0.7422508597373962,
87,27455,,,,0.8949999809265137
88,27499,-3.576124429702759,,,
88,27549,-0.10735869407653809,,,
88,27599,-0.7662663459777832,,,
88,27649,-0.9952549934387207,,,
88,27699,-0.21195459365844727,,,
88,27749,-9.996247291564941,,,
88,27767,,0.84170001745224,0.7259066700935364,
88,27767,,,,0.8901000022888184
89,27799,-1.7493715286254883,,,
89,27849,-0.263502836227417,,,
89,27899,-2.1509196758270264,,,
89,27949,-6.8177289962768555,,,
89,27999,-6.205577850341797,,,
89,28049,-1.5842275619506836,,,
89,28079,,0.8374999761581421,0.7399919033050537,
89,28079,,,,0.8842999935150146
90,28099,0.006824493408203125,,,
90,28149,-3.4861769676208496,,,
90,28199,-4.45879602432251,,,
90,28249,-0.4123086929321289,,,
90,28299,-4.05402135848999,,,
90,28349,-0.828520655632019,,,
90,28391,,0.8327000141143799,0.734833300113678,
90,28391,,,,0.8865000009536743
91,28399,-0.3026242256164551,,,
91,28449,-0.557180643081665,,,
91,28499,-2.872283935546875,,,
91,28549,-10.256290435791016,,,
91,28599,-0.7093048095703125,,,
91,28649,-4.347708225250244,,,
91,28699,-3.5287065505981445,,,
91,28703,,0.8353000283241272,0.752159833908081,
91,28703,,,,0.8833000063896179
92,28749,-3.8694210052490234,,,
92,28799,-1.1776206493377686,,,
92,28849,-1.927259922027588,,,
92,28899,-0.42885124683380127,,,
92,28949,-1.634904146194458,,,
92,28999,-0.591555118560791,,,
92,29015,,0.8456000089645386,0.7177414894104004,
92,29015,,,,0.8974999785423279
