train_loss,step,epoch,val_acc2,val_acc1,test_acc,train_acc1,train_acc2
1.5855131149291992,49,0,,,,,
2.150918960571289,99,0,,,,,
2.9581222534179688,149,0,,,,,
0.5127293467521667,199,0,,,,,
0.8024059534072876,249,0,,,,,
4.328773498535156,299,0,,,,,
,312,0,0.10140000283718109,0.10140000283718109,,,
,312,0,,,0.1002769023180008,0.10497500002384186,0.10254999995231628
0.5409017205238342,349,1,,,,,
0.5383411645889282,399,1,,,,,
0.5219034552574158,449,1,,,,,
0.5341330170631409,499,1,,,,,
0.46201109886169434,549,1,,,,,
0.5132279396057129,599,1,,,,,
,625,1,0.10670000314712524,0.10530000180006027,,,
,625,1,,,0.10907832533121109,0.10140000283718109,0.10440000146627426
0.4637908935546875,649,2,,,,,
0.46194419264793396,699,2,,,,,
0.46329987049102783,749,2,,,,,
0.46717172861099243,799,2,,,,,
0.45947572588920593,849,2,,,,,
0.4619813561439514,899,2,,,,,
,938,2,0.10570000112056732,0.10719999670982361,,,
,938,2,,,0.1058148741722107,0.10454999655485153,0.10615000128746033
0.463217556476593,949,3,,,,,
0.46303656697273254,999,3,,,,,
0.45594659447669983,1049,3,,,,,
0.4668024480342865,1099,3,,,,,
0.44954103231430054,1149,3,,,,,
0.45814141631126404,1199,3,,,,,
0.45689553022384644,1249,3,,,,,
,1251,3,0.10509999841451645,0.10660000145435333,,,
,1251,3,,,0.10492484271526337,0.10482499748468399,0.10405000299215317
0.4565349817276001,1299,4,,,,,
0.4506497085094452,1349,4,,,,,
0.44855910539627075,1399,4,,,,,
0.4434104859828949,1449,4,,,,,
0.447477787733078,1499,4,,,,,
0.44786304235458374,1549,4,,,,,
,1564,4,0.10570000112056732,0.10589999705553055,,,
,1564,4,,,0.10413370281457901,0.10109999775886536,0.10260000079870224
0.4423026144504547,1599,5,,,,,
0.45849332213401794,1649,5,,,,,
0.4393497109413147,1699,5,,,,,
0.4420294761657715,1749,5,,,,,
0.44231387972831726,1799,5,,,,,
0.4430033564567566,1849,5,,,,,
,1877,5,0.10419999808073044,0.10450000315904617,,,
,1877,5,,,0.1048259511590004,0.10530000180006027,0.1080000028014183
0.44048768281936646,1899,6,,,,,
0.4287329614162445,1949,6,,,,,
0.4386557638645172,1999,6,,,,,
0.4332219958305359,2049,6,,,,,
0.44286006689071655,2099,6,,,,,
0.4351288676261902,2149,6,,,,,
,2190,6,0.13699999451637268,0.14059999585151672,,,
,2190,6,,,0.1386471539735794,0.1148499995470047,0.11692500114440918
0.4312458038330078,2199,7,,,,,
0.44003692269325256,2249,7,,,,,
0.4323825538158417,2299,7,,,,,
0.4117104709148407,2349,7,,,,,
0.42286980152130127,2399,7,,,,,
0.42210403084754944,2449,7,,,,,
0.3954131603240967,2499,7,,,,,
,2503,7,0.1623000055551529,0.16519999504089355,,,
,2503,7,,,0.1630735695362091,0.14890000224113464,0.1501999944448471
0.42025691270828247,2549,8,,,,,
0.4086421728134155,2599,8,,,,,
0.42149966955184937,2649,8,,,,,
0.38808274269104004,2699,8,,,,,
0.3675427734851837,2749,8,,,,,
0.39312058687210083,2799,8,,,,,
,2816,8,0.19900000095367432,0.19740000367164612,,,
,2816,8,,,0.20787183940410614,0.17949999868869781,0.17945000529289246
0.3703143894672394,2849,9,,,,,
0.3679777681827545,2899,9,,,,,
0.35053059458732605,2949,9,,,,,
0.36460426449775696,2999,9,,,,,
0.3592459261417389,3049,9,,,,,
0.3340247571468353,3099,9,,,,,
,3129,9,0.2249000072479248,0.21780000627040863,,,
,3129,9,,,0.2223101258277893,0.2076999992132187,0.20897500216960907
0.3559918999671936,3149,10,,,,,
0.3384798467159271,3199,10,,,,,
0.36482226848602295,3249,10,,,,,
0.33892935514450073,3299,10,,,,,
0.34505489468574524,3349,10,,,,,
0.34315434098243713,3399,10,,,,,
,3442,10,0.24369999766349792,0.2515999972820282,,,
,3442,10,,,0.2470332235097885,0.21892499923706055,0.21922500431537628
0.3108175992965698,3449,11,,,,,
0.32635968923568726,3499,11,,,,,
0.31667184829711914,3549,11,,,,,
0.3532636761665344,3599,11,,,,,
0.3521583676338196,3649,11,,,,,
0.35215893387794495,3699,11,,,,,
0.33967575430870056,3749,11,,,,,
,3755,11,0.24250000715255737,0.24060000479221344,,,
,3755,11,,,0.2460443079471588,0.23319999873638153,0.2355249971151352
0.4026505947113037,3799,12,,,,,
0.33666864037513733,3849,12,,,,,
0.3444189429283142,3899,12,,,,,
0.3775627613067627,3949,12,,,,,
0.32029297947883606,3999,12,,,,,
0.31659796833992004,4049,12,,,,,
,4068,12,0.273499995470047,0.25609999895095825,,,
,4068,12,,,0.2705696225166321,0.24330000579357147,0.24250000715255737
0.4001271724700928,4099,13,,,,,
0.34925079345703125,4149,13,,,,,
0.3369438350200653,4199,13,,,,,
0.42178964614868164,4249,13,,,,,
0.37025776505470276,4299,13,,,,,
0.4444099962711334,4349,13,,,,,
,4381,13,0.1632000058889389,0.15850000083446503,,,
,4381,13,,,0.1789952516555786,0.20704999566078186,0.20595000684261322
0.41926923394203186,4399,14,,,,,
0.3878810405731201,4449,14,,,,,
0.3616829812526703,4499,14,,,,,
0.3701607286930084,4549,14,,,,,
0.338285893201828,4599,14,,,,,
0.34171879291534424,4649,14,,,,,
,4694,14,0.23600000143051147,0.23810000717639923,,,
,4694,14,,,0.24881328642368317,0.20457500219345093,0.20614999532699585
0.3374116122722626,4699,15,,,,,
0.35950616002082825,4749,15,,,,,
0.36274847388267517,4799,15,,,,,
0.3119754493236542,4849,15,,,,,
0.33862924575805664,4899,15,,,,,
