step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc,mix_match_loss
27049,,57,,,,,2.9325541618163697e-05
27093,,57,0.11180000007152557,11.224011421203613,,,
27093,,57,,,0.10000000149011612,,
27099,,58,,,,,2.9206332328612916e-05
27149,,58,,,,,2.9087119401083328e-05
27199,,58,,,,,2.9087119401083328e-05
27249,,58,,,,,2.9087117582093924e-05
27299,,58,,,,,2.896791193052195e-05
27349,,58,,,,,2.896791193052195e-05
27399,,58,,,,,2.861027496692259e-05
27449,,58,,,,,2.861027496692259e-05
27499,,58,,,,,2.861027496692259e-05
27549,,58,,,,,2.861027496692259e-05
27599,,58,,,,,2.861027496692259e-05
27648,,58,0.11180000007152557,11.247761726379395,,,
27648,,58,,,0.10000000149011612,,
27649,,59,,,,,2.8491065677371807e-05
27699,,59,,,,,2.837185274984222e-05
27749,,59,,,,,2.8252641641302034e-05
27799,,59,,,,,2.8133428713772446e-05
27849,,59,,,,,2.8133428713772446e-05
27899,,59,,,,,2.8014215786242858e-05
27949,,59,,,,,2.8014215786242858e-05
27999,,59,,,,,2.8014215786242858e-05
28049,,59,,,,,2.7895011953660287e-05
28099,,59,,,,,2.7775800845120102e-05
28149,,59,,,,,2.7775800845120102e-05
28199,,59,,,,,2.7656587917590514e-05
28203,,59,0.11180000007152557,11.27392292022705,,,
28203,,59,,,0.10000000149011612,,
28249,,60,,,,,2.7537400455912575e-05
28299,,60,,,,,2.7537400455912575e-05
28349,,60,,,,,2.7418191166361794e-05
28399,,60,,,,,2.7298978238832206e-05
28449,,60,,,,,2.7298978238832206e-05
28499,,60,,,,,2.7298978238832206e-05
28549,,60,,,,,2.7298978238832206e-05
28599,,60,,,,,2.717976713029202e-05
28649,,60,,,,,2.7060554202762432e-05
28699,,60,,,,,2.7060554202762432e-05
28749,,60,,,,,2.6941348551190458e-05
28758,,60,0.11180000007152557,11.29637336730957,,,
28758,,60,,,0.10000000149011612,,
28799,,61,,,,,2.6941348551190458e-05
28849,,61,,,,,2.6941348551190458e-05
28899,,61,,,,,2.6822137442650273e-05
28949,,61,,,,,2.670292633411009e-05
28999,,61,,,,,2.670292633411009e-05
29049,,61,,,,,2.670292633411009e-05
29099,,61,,,,,2.65837134065805e-05
29149,,61,,,,,2.634529118950013e-05
29199,,61,,,,,2.634529118950013e-05
29249,,61,,,,,2.634529118950013e-05
29299,,61,,,,,2.634529118950013e-05
29313,,61,0.11180000007152557,11.314806938171387,,,
29313,,61,,,0.10000000149011612,,
29349,,62,,,,,2.634529118950013e-05
29399,,62,,,,,2.6226078261970542e-05
29449,,62,,,,,2.6226078261970542e-05
29499,,62,,,,,2.6226078261970542e-05
29549,,62,,,,,2.6106867153430358e-05
29599,,62,,,,,2.6106867153430358e-05
29649,,62,,,,,2.598765422590077e-05
29699,,62,,,,,2.5868443117360584e-05
29749,,62,,,,,2.5868443117360584e-05
29799,,62,,,,,2.5749239284778014e-05
29849,,62,,,,,2.5749239284778014e-05
29868,,62,0.11180000007152557,11.3380708694458,,,
29868,,62,,,0.10000000149011612,,
29899,,63,,,,,2.563002817623783e-05
29949,,63,,,,,2.563002817623783e-05
29999,,63,,,,,2.563002817623783e-05
30049,,63,,,,,2.5510817067697644e-05
30099,,63,,,,,2.5510817067697644e-05
30149,,63,,,,,2.5391604140168056e-05
30199,,63,,,,,2.5391604140168056e-05
30249,,63,,,,,2.527239303162787e-05
30299,,63,,,,,2.527239303162787e-05
30349,,63,,,,,2.527239303162787e-05
30399,,63,,,,,2.515320375096053e-05
30423,,63,0.11180000007152557,11.356110572814941,,,
30423,,63,,,0.10000000149011612,,
30449,,64,,,,,2.515320375096053e-05
30499,,64,,,,,2.515320375096053e-05
30549,,64,,,,,2.503399082343094e-05
30599,,64,,,,,2.503399082343094e-05
30649,,64,,,,,2.503399082343094e-05
30699,,64,,,,,2.503399082343094e-05
30749,,64,,,,,2.479556860635057e-05
30799,,64,,,,,2.4676366592757404e-05
30849,,64,,,,,2.4676366592757404e-05
30899,,64,,,,,2.4676366592757404e-05
30949,,64,,,,,2.4676366592757404e-05
30978,,64,0.11180000007152557,11.374539375305176,,,
30978,,64,,,0.10000000149011612,,
30999,,65,,,,,2.4676366592757404e-05
31049,,65,,,,,2.4557153665227816e-05
31099,,65,,,,,2.4557153665227816e-05
31149,,65,,,,,2.4437944375677034e-05
31199,,65,,,,,2.443794255668763e-05
31249,,65,,,,,2.443794255668763e-05
31299,,65,,,,,2.4318731448147446e-05
31349,,65,,,,,2.4318731448147446e-05
31399,,65,,,,,2.4318731448147446e-05
31449,,65,,,,,2.4199518520617858e-05
31499,,65,,,,,2.4080309231067076e-05
31533,,65,0.11180000007152557,11.393363952636719,,,
31533,,65,,,0.10000000149011612,,
31549,,66,,,,,2.4080309231067076e-05
31599,,66,,,,,2.4080309231067076e-05
31649,,66,,,,,2.4080309231067076e-05
31699,,66,,,,,2.4080309231067076e-05
31749,,66,,,,,2.3961096303537488e-05
31799,,66,,,,,2.3961096303537488e-05
31849,,66,,,,,2.3961096303537488e-05
31899,,66,,,,,2.372267408645712e-05
31949,,66,,,,,2.372267408645712e-05
31999,,66,,,,,2.372267408645712e-05
32049,,66,,,,,2.372267408645712e-05
32088,,66,0.11180000007152557,11.410269737243652,,,
32088,,66,,,0.10000000149011612,,
32099,,67,,,,,2.372267408645712e-05
32149,,67,,,,,2.3603462977916934e-05
32199,,67,,,,,2.3603462977916934e-05
32249,,67,,,,,2.3603462977916934e-05
32299,,67,,,,,2.348425186937675e-05
32349,,67,,,,,2.3484250050387345e-05
32399,,67,,,,,2.3484250050387345e-05
32449,,67,,,,,2.3365048036794178e-05
32499,,67,,,,,2.3365048036794178e-05
32549,,67,,,,,2.3245836928253993e-05
32599,,67,,,,,2.3245836928253993e-05
32643,,67,0.11180000007152557,11.427478790283203,,,
32643,,67,,,0.10000000149011612,,
32649,,68,,,,,2.3245836928253993e-05
32699,,68,,,,,2.3245836928253993e-05
32749,,68,,,,,2.312662581971381e-05
32799,,68,,,,,2.3007414711173624e-05
32849,,68,,,,,2.3007414711173624e-05
32899,,68,,,,,2.3007414711173624e-05
32949,,68,,,,,2.3007414711173624e-05
32999,,68,,,,,2.3007414711173624e-05
33049,,68,,,,,2.288821997353807e-05
33099,,68,,,,,2.288821997353807e-05
33149,,68,,,,,2.288821997353807e-05
33198,,68,0.11180000007152557,11.4451265335083,,,
33198,,68,,,0.10000000149011612,,
33199,,69,,,,,2.288821997353807e-05
33249,,69,,,,,2.276901068398729e-05
33299,,69,,,,,2.2649799575447105e-05
33349,,69,,,,,2.2649799575447105e-05
33399,,69,,,,,2.2649799575447105e-05
33449,,69,,,,,2.2649799575447105e-05
33499,,69,,,,,2.2649799575447105e-05
33549,,69,,,,,2.2530586647917517e-05
33599,,69,,,,,2.241137917735614e-05
33649,,69,,,,,2.241137917735614e-05
33699,,69,,,,,2.241137917735614e-05
33749,,69,,,,,2.2411377358366735e-05
33753,,69,0.11180000007152557,11.458779335021973,,,
33753,,69,,,0.10000000149011612,,
33799,,70,,,,,2.2411377358366735e-05
33849,,70,,,,,2.2411377358366735e-05
33899,,70,,,,,2.229216624982655e-05
33949,,70,,,,,2.217296241724398e-05
33999,,70,,,,,2.217296241724398e-05
34049,,70,,,,,2.217296241724398e-05
34099,,70,,,,,2.217296241724398e-05
34149,,70,,,,,2.217296241724398e-05
34199,,70,,,,,2.2053751308703795e-05
34249,,70,,,,,2.205374948971439e-05
34299,,70,,,,,2.1934542019153014e-05
34308,,70,0.11180000007152557,11.478850364685059,,,
34308,,70,,,0.10000000149011612,,
34349,,71,,,,,2.1934542019153014e-05
34399,,71,,,,,2.1934542019153014e-05
34449,,71,,,,,2.1815329091623425e-05
34499,,71,,,,,2.1815329091623425e-05
34549,,71,,,,,2.1815329091623425e-05
34599,,71,,,,,2.1815329091623425e-05
34649,,71,,,,,2.169611798308324e-05
34699,,71,,,,,2.169611798308324e-05
34749,,71,,,,,2.169611798308324e-05
34799,,71,,,,,2.1576906874543056e-05
34849,,71,,,,,2.1576906874543056e-05
34863,,71,0.11180000007152557,11.491442680358887,,,
34863,,71,,,0.10000000149011612,,
34899,,72,,,,,2.1576906874543056e-05
34949,,72,,,,,2.1576906874543056e-05
34999,,72,,,,,2.1576906874543056e-05
35049,,72,,,,,2.1576906874543056e-05
35099,,72,,,,,2.1457697584992275e-05
35149,,72,,,,,2.1338484657462686e-05
35199,,72,,,,,2.1338484657462686e-05
35249,,72,,,,,2.1338484657462686e-05
35299,,72,,,,,2.1338484657462686e-05
35349,,72,,,,,2.1338484657462686e-05
35399,,72,,,,,2.1338484657462686e-05
35418,,72,0.11180000007152557,11.508418083190918,,,
35418,,72,,,0.10000000149011612,,
35449,,73,,,,,2.110006425937172e-05
35499,,73,,,,,2.110006425937172e-05
35549,,73,,,,,2.110006425937172e-05
35599,,73,,,,,2.110006425937172e-05
35649,,73,,,,,2.110006425937172e-05
35699,,73,,,,,2.0980853150831535e-05
35749,,73,,,,,2.0980851331842132e-05
35799,,73,,,,,2.0980851331842132e-05
35849,,73,,,,,2.0980851331842132e-05
35899,,73,,,,,2.0980851331842132e-05
35949,,73,,,,,2.0980851331842132e-05
35973,,73,0.11180000007152557,11.524796485900879,,,
35973,,73,,,0.10000000149011612,,
35999,,74,,,,,2.0742440028698184e-05
36049,,74,,,,,2.0742440028698184e-05
36099,,74,,,,,2.0742440028698184e-05
36149,,74,,,,,2.074243820970878e-05
36199,,74,,,,,2.074243820970878e-05
36249,,74,,,,,2.0623227101168595e-05
36299,,74,,,,,2.0623227101168595e-05
36349,,74,,,,,2.0623227101168595e-05
36399,,74,,,,,2.0623227101168595e-05
36449,,74,,,,,2.0504019630607218e-05
36499,,74,,,,,2.0504019630607218e-05
36528,,74,0.11180000007152557,11.535533905029297,,,
36528,,74,,,0.10000000149011612,,
36549,,75,,,,,2.0504019630607218e-05
36599,,75,,,,,2.0504017811617814e-05
36649,,75,,,,,2.0504017811617814e-05
36699,,75,,,,,2.0504017811617814e-05
36749,,75,,,,,2.0504017811617814e-05
36799,,75,,,,,2.038480670307763e-05
36849,,75,,,,,2.038480670307763e-05
36899,,75,,,,,2.0265595594537444e-05
36949,,75,,,,,2.0265595594537444e-05
36999,,75,,,,,2.014638448599726e-05
37049,,75,,,,,2.014638448599726e-05
37083,,75,0.11180000007152557,11.5545015335083,,,
37083,,75,,,0.10000000149011612,,
37099,,76,,,,,2.014638448599726e-05
37149,,76,,,,,2.014638448599726e-05
37199,,76,,,,,2.014638448599726e-05
37249,,76,,,,,2.0027187929372303e-05
37299,,76,,,,,2.0027187929372303e-05
37349,,76,,,,,2.00271861103829e-05
37399,,76,,,,,1.990797682083212e-05
37449,,76,,,,,1.990797682083212e-05
37499,,76,,,,,1.990797682083212e-05
37549,,76,,,,,1.990797682083212e-05
37599,,76,,,,,1.990797682083212e-05
37638,,76,0.11180000007152557,11.567912101745605,,,
37638,,76,,,0.10000000149011612,,
37649,,77,,,,,1.990797682083212e-05
37699,,77,,,,,1.990797682083212e-05
37749,,77,,,,,1.9788765712291934e-05
37799,,77,,,,,1.9669556422741152e-05
37849,,77,,,,,1.9669556422741152e-05
37899,,77,,,,,1.9788765712291934e-05
37949,,77,,,,,1.9669556422741152e-05
37999,,77,,,,,1.9669556422741152e-05
38049,,77,,,,,1.9550345314200968e-05
38099,,77,,,,,1.9550345314200968e-05
38149,,77,,,,,1.9550345314200968e-05
38193,,77,0.11180000007152557,11.575667381286621,,,
38193,,77,,,0.10000000149011612,,
38199,,78,,,,,1.9550345314200968e-05
38249,,78,,,,,1.9550345314200968e-05
38299,,78,,,,,1.9550345314200968e-05
38349,,78,,,,,1.9550345314200968e-05
38399,,78,,,,,1.94311433006078e-05
38449,,78,,,,,1.94311433006078e-05
38499,,78,,,,,1.94311433006078e-05
38549,,78,,,,,1.94311433006078e-05
38599,,78,,,,,1.94311433006078e-05
38649,,78,,,,,1.94311433006078e-05
38699,,78,,,,,1.94311433006078e-05
38748,,78,0.11180000007152557,11.590740203857422,,,
38748,,78,,,0.10000000149011612,,
38749,,79,,,,,1.94311433006078e-05
38799,,79,,,,,1.9311932192067616e-05
38849,,79,,,,,1.9311932192067616e-05
38899,,79,,,,,1.9311932192067616e-05
38949,,79,,,,,1.9192719264538027e-05
38999,,79,,,,,1.907351179397665e-05
39049,,79,,,,,1.907351179397665e-05
39099,,79,,,,,1.907351179397665e-05
39149,,79,,,,,1.907351179397665e-05
39199,,79,,,,,1.907351179397665e-05
39249,,79,,,,,1.907351179397665e-05
39299,,79,,,,,1.907351179397665e-05
39303,,79,0.11180000007152557,11.606039047241211,,,
39303,,79,,,0.10000000149011612,,
39349,,80,,,,,1.907351179397665e-05
39399,,80,,,,,1.8954300685436465e-05
39449,,80,,,,,1.8954300685436465e-05
39499,,80,,,,,1.8835087757906877e-05
39549,,80,,,,,1.895336936286185e-05
39599,,80,,,,,1.8835087757906877e-05
39649,,80,,,,,1.8835087757906877e-05
39699,,80,,,,,1.8835087757906877e-05
39749,,80,,,,,1.8835087757906877e-05
39799,,80,,,,,1.8835087757906877e-05
39849,,80,,,,,1.8835087757906877e-05
39858,,80,0.11180000007152557,11.616530418395996,,,
39858,,80,,,0.10000000149011612,,
39899,,81,,,,,1.8835087757906877e-05
39949,,81,,,,,1.8715878468356095e-05
39999,,81,,,,,1.8715878468356095e-05
40049,,81,,,,,1.8596669178805314e-05
40099,,81,,,,,1.8715878468356095e-05
40149,,81,,,,,1.8596669178805314e-05
40199,,81,,,,,1.8715878468356095e-05
40249,,81,,,,,1.8596669178805314e-05
40299,,81,,,,,1.8596669178805314e-05
40349,,81,,,,,1.8596669178805314e-05
40399,,81,,,,,1.8596669178805314e-05
40413,,81,0.11180000007152557,11.622262954711914,,,
40413,,81,,,0.10000000149011612,,
40449,,82,,,,,1.8596669178805314e-05
40499,,82,,,,,1.8596669178805314e-05
40549,,82,,,,,1.8596669178805314e-05
40599,,82,,,,,1.8477456251275726e-05
40649,,82,,,,,1.8477456251275726e-05
40699,,82,,,,,1.8477456251275726e-05
40749,,82,,,,,1.8477456251275726e-05
40799,,82,,,,,1.8477456251275726e-05
40849,,82,,,,,1.8477456251275726e-05
40899,,82,,,,,1.835824514273554e-05
40949,,82,,,,,1.835824514273554e-05
40968,,82,0.11180000007152557,11.630516052246094,,,
40968,,82,,,0.10000000149011612,,
40999,,83,,,,,1.835824514273554e-05
41049,,83,,,,,1.835824514273554e-05
41099,,83,,,,,1.835824514273554e-05
41149,,83,,,,,1.835824514273554e-05
41199,,83,,,,,1.835824514273554e-05
41249,,83,,,,,1.835824514273554e-05
41299,,83,,,,,1.835824514273554e-05
41349,,83,,,,,1.8239037672174163e-05
41399,,83,,,,,1.8239037672174163e-05
41449,,83,,,,,1.8239037672174163e-05
41499,,83,,,,,1.823903585318476e-05
41523,,83,0.11180000007152557,11.64936351776123,,,
41523,,83,,,0.10000000149011612,,
41549,,84,,,,,1.823903585318476e-05
41599,,84,,,,,1.8119824744644575e-05
41649,,84,,,,,1.800061363610439e-05
41699,,84,,,,,1.800061363610439e-05
41749,,84,,,,,1.800061363610439e-05
41799,,84,,,,,1.800061363610439e-05
41849,,84,,,,,1.800061363610439e-05
41899,,84,,,,,1.800061363610439e-05
41949,,84,,,,,1.800061363610439e-05
41999,,84,,,,,1.800061363610439e-05
42049,,84,,,,,1.800061363610439e-05
42078,,84,0.11180000007152557,11.657050132751465,,,
42078,,84,,,0.10000000149011612,,
42099,,85,,,,,1.800061363610439e-05
42149,,85,,,,,1.800061363610439e-05
42199,,85,,,,,1.788140434655361e-05
42249,,85,,,,,1.788140434655361e-05
42299,,85,,,,,1.788140434655361e-05
42349,,85,,,,,1.788140434655361e-05
42399,,85,,,,,1.788140434655361e-05
42449,,85,,,,,1.7762204151949845e-05
42499,,85,,,,,1.788140434655361e-05
42549,,85,,,,,1.788140434655361e-05
42599,,85,,,,,1.7762204151949845e-05
42633,,85,0.11180000007152557,11.664996147155762,,,
42633,,85,,,0.10000000149011612,,
42649,,86,,,,,1.7762204151949845e-05
42699,,86,,,,,1.788140434655361e-05
42749,,86,,,,,1.788140434655361e-05
42799,,86,,,,,1.7762204151949845e-05
42849,,86,,,,,1.7762204151949845e-05
42899,,86,,,,,1.7762204151949845e-05
42949,,86,,,,,1.7762204151949845e-05
42999,,86,,,,,1.7762204151949845e-05
43049,,86,,,,,1.7762204151949845e-05
43099,,86,,,,,1.7762204151949845e-05
43149,,86,,,,,1.7762204151949845e-05
43188,,86,0.11180000007152557,11.67187786102295,,,
43188,,86,,,0.10000000149011612,,
43199,,87,,,,,1.764299304340966e-05
43249,,87,,,,,1.764299304340966e-05
43299,,87,,,,,1.764299304340966e-05
43349,,87,,,,,1.764299304340966e-05
43399,,87,,,,,1.764299304340966e-05
43449,,87,,,,,1.764299304340966e-05
43499,,87,,,,,1.7523785572848283e-05
43549,,87,,,,,1.7523785572848283e-05
43599,,87,,,,,1.7523785572848283e-05
43649,,87,,,,,1.7523785572848283e-05
43699,,87,,,,,1.7523785572848283e-05
43743,,87,0.11180000007152557,11.672141075134277,,,
43743,,87,,,0.10000000149011612,,
43749,,88,,,,,1.7523785572848283e-05
43799,,88,,,,,1.7523785572848283e-05
43849,,88,,,,,1.7523785572848283e-05
43899,,88,,,,,1.7523785572848283e-05
43949,,88,,,,,1.7523785572848283e-05
43999,,88,,,,,1.7523785572848283e-05
44049,,88,,,,,1.7523785572848283e-05
44099,,88,,,,,1.7523785572848283e-05
44149,,88,,,,,1.7523785572848283e-05
44199,,88,,,,,1.7523785572848283e-05
44249,,88,,,,,1.7404574464308098e-05
44298,,88,0.11180000007152557,11.682332038879395,,,
44298,,88,,,0.10000000149011612,,
44299,,89,,,,,1.7404574464308098e-05
44349,,89,,,,,1.7404574464308098e-05
44399,,89,,,,,1.7285363355767913e-05
44449,,89,,,,,1.7404574464308098e-05
44499,,89,,,,,1.7285363355767913e-05
44549,,89,,,,,1.7285363355767913e-05
44599,,89,,,,,1.7285363355767913e-05
44649,,89,,,,,1.7285363355767913e-05
44699,,89,,,,,1.7285363355767913e-05
44749,,89,,,,,1.7285363355767913e-05
44799,,89,,,,,1.7285363355767913e-05
44849,,89,,,,,1.7285363355767913e-05
44853,,89,0.11180000007152557,11.682291030883789,,,
44853,,89,,,0.10000000149011612,,
44899,,90,,,,,1.7285363355767913e-05
44949,,90,,,,,1.7285363355767913e-05
44999,,90,,,,,1.7285363355767913e-05
45049,,90,,,,,1.7285363355767913e-05
45099,,90,,,,,1.7285363355767913e-05
45149,,90,,,,,1.7285363355767913e-05
45199,,90,,,,,1.7285363355767913e-05
45249,,90,,,,,1.7285363355767913e-05
45299,,90,,,,,1.7285363355767913e-05
45349,,90,,,,,1.7285363355767913e-05
45399,,90,,,,,1.7285363355767913e-05
45408,,90,0.11180000007152557,11.691100120544434,,,
45408,,90,,,0.10000000149011612,,
45449,,91,,,,,1.7285363355767913e-05
45499,,91,,,,,1.716615224722773e-05
45549,,91,,,,,1.716615224722773e-05
45599,,91,,,,,1.716615224722773e-05
45649,,91,,,,,1.716615224722773e-05
45699,,91,,,,,1.716615224722773e-05
45749,,91,,,,,1.716615224722773e-05
45799,,91,,,,,1.716615224722773e-05
45849,,91,,,,,1.716615224722773e-05
45899,,91,,,,,1.7046948414645158e-05
45949,,91,,,,,1.7046948414645158e-05
45963,,91,0.11180000007152557,11.704139709472656,,,
45963,,91,,,0.10000000149011612,,
45999,,92,,,,,1.7046948414645158e-05
46049,,92,,,,,1.7046948414645158e-05
46099,,92,,,,,1.7046948414645158e-05
46149,,92,,,,,1.7046948414645158e-05
46199,,92,,,,,1.7046948414645158e-05
46249,,92,,,,,1.7046948414645158e-05
46299,,92,,,,,1.7046948414645158e-05
46349,,92,,,,,1.7046948414645158e-05
46399,,92,,,,,1.7046948414645158e-05
46449,,92,,,,,1.6927737306104973e-05
46499,,92,,,,,1.6927737306104973e-05
46518,,92,0.11180000007152557,11.709426879882812,,,
46518,,92,,,0.10000000149011612,,
46549,,93,,,,,1.6927737306104973e-05
46599,,93,,,,,1.7046948414645158e-05
46649,,93,,,,,1.7046948414645158e-05
46699,,93,,,,,1.6927737306104973e-05
46749,,93,,,,,1.6927737306104973e-05
46799,,93,,,,,1.6927737306104973e-05
46849,,93,,,,,1.6927737306104973e-05
46899,,93,,,,,1.6927737306104973e-05
46949,,93,,,,,1.6927737306104973e-05
46999,,93,,,,,1.6927737306104973e-05
47049,,93,,,,,1.6927737306104973e-05
47073,,93,0.11180000007152557,11.710617065429688,,,
47073,,93,,,0.10000000149011612,,
47099,,94,,,,,1.692773548711557e-05
47149,,94,,,,,1.692773548711557e-05
47199,,94,,,,,1.692773548711557e-05
47249,,94,,,,,1.692773548711557e-05
47299,,94,,,,,1.692773548711557e-05
47349,,94,,,,,1.692773548711557e-05
47399,,94,,,,,1.6808524378575385e-05
47449,,94,,,,,1.6808524378575385e-05
47499,,94,,,,,1.692773548711557e-05
47549,,94,,,,,1.6808524378575385e-05
47599,,94,,,,,1.6808524378575385e-05
47628,,94,0.11180000007152557,11.715147018432617,,,
47628,,94,,,0.10000000149011612,,
47649,,95,,,,,1.692773548711557e-05
47699,,95,,,,,1.6808524378575385e-05
47749,,95,,,,,1.692773548711557e-05
47799,,95,,,,,1.6808524378575385e-05
47849,,95,,,,,1.6808524378575385e-05
47899,,95,,,,,1.6808524378575385e-05
47949,,95,,,,,1.6808524378575385e-05
47999,,95,,,,,1.6808524378575385e-05
48049,,95,,,,,1.6808524378575385e-05
48099,,95,,,,,1.6808524378575385e-05
48149,,95,,,,,1.6808524378575385e-05
48183,,95,0.11180000007152557,11.716652870178223,,,
48183,,95,,,0.10000000149011612,,
48199,,96,,,,,1.6808524378575385e-05
48249,,96,,,,,1.6808524378575385e-05
48299,,96,,,,,1.6808524378575385e-05
48349,,96,,,,,1.6808524378575385e-05
48399,,96,,,,,1.6808524378575385e-05
48449,,96,,,,,1.6808524378575385e-05
48499,,96,,,,,1.6808524378575385e-05
48549,,96,,,,,1.6808524378575385e-05
48599,,96,,,,,1.66893132700352e-05
48649,,96,,,,,1.66893132700352e-05
48699,,96,,,,,1.66893132700352e-05
48738,,96,0.11180000007152557,11.72350788116455,,,
48738,,96,,,0.10000000149011612,,
48749,,97,,,,,1.66893132700352e-05
48799,,97,,,,,1.6808524378575385e-05
48849,,97,,,,,1.66893132700352e-05
48899,,97,,,,,1.66893132700352e-05
48949,,97,,,,,1.66893132700352e-05
48999,,97,,,,,1.66893132700352e-05
49049,,97,,,,,1.66893132700352e-05
49099,,97,,,,,1.66893132700352e-05
49149,,97,,,,,1.66893132700352e-05
49199,,97,,,,,1.6808524378575385e-05
49249,,97,,,,,1.6808524378575385e-05
49293,,97,0.11180000007152557,11.723689079284668,,,
49293,,97,,,0.10000000149011612,,
49299,,98,,,,,1.66893132700352e-05
49349,,98,,,,,1.66893132700352e-05
49399,,98,,,,,1.6808524378575385e-05
49449,,98,,,,,1.66893132700352e-05
49499,,98,,,,,1.66893132700352e-05
49549,,98,,,,,1.66893132700352e-05
49599,,98,,,,,1.66893132700352e-05
49649,,98,,,,,1.66893132700352e-05
49699,,98,,,,,1.66893132700352e-05
49749,,98,,,,,1.6808524378575385e-05
49799,,98,,,,,1.66893132700352e-05
49848,,98,0.11180000007152557,11.72386360168457,,,
49848,,98,,,0.10000000149011612,,
49849,,99,,,,,1.66893132700352e-05
49899,,99,,,,,1.66893132700352e-05
49949,,99,,,,,1.66893132700352e-05
49999,,99,,,,,1.6808524378575385e-05
50049,,99,,,,,1.66893132700352e-05
50099,,99,,,,,1.66893132700352e-05
50149,,99,,,,,1.66893132700352e-05
50199,,99,,,,,1.66893132700352e-05
50249,,99,,,,,1.66893132700352e-05
50299,,99,,,,,1.66893132700352e-05
50349,,99,,,,,1.66893132700352e-05
50399,,99,,,,,1.66893132700352e-05
50403,,99,0.11180000007152557,11.724669456481934,,,
50403,,99,,,0.10000000149011612,,
50449,,100,,,,,1.66893132700352e-05
50499,,100,,,,,1.66893132700352e-05
50549,,100,,,,,1.66893132700352e-05
50599,,100,,,,,1.66893132700352e-05
50649,,100,,,,,1.6570105799473822e-05
50699,,100,,,,,1.6570105799473822e-05
50749,,100,,,,,1.66893132700352e-05
50799,,100,,,,,1.66893132700352e-05
50849,,100,,,,,1.66893132700352e-05
50899,,100,,,,,1.6570105799473822e-05
50949,,100,,,,,1.6570105799473822e-05
50958,,100,0.11180000007152557,11.72617244720459,,,
50958,,100,,,0.10000000149011612,,
50999,,101,,,,,1.6570105799473822e-05
51049,,101,,,,,1.6570105799473822e-05
51099,,101,,,,,1.6570105799473822e-05
51149,,101,,,,,1.6570105799473822e-05
51199,,101,,,,,1.6570105799473822e-05
51249,,101,,,,,1.6570105799473822e-05
51299,,101,,,,,1.6570105799473822e-05
51349,,101,,,,,1.6570105799473822e-05
51399,,101,,,,,1.6570105799473822e-05
51449,,101,,,,,1.6570105799473822e-05
51499,,101,,,,,1.6570105799473822e-05
51513,,101,0.11180000007152557,11.726171493530273,,,
51513,,101,,,0.10000000149011612,,
51549,,102,,,,,1.6570105799473822e-05
51599,,102,,,,,1.6570105799473822e-05
51649,,102,,,,,1.6570105799473822e-05
51699,,102,,,,,1.6570105799473822e-05
51749,,102,,,,,1.6570105799473822e-05
51799,,102,,,,,1.6570105799473822e-05
51849,,102,,,,,1.6570105799473822e-05
51899,,102,,,,,1.6570105799473822e-05
51949,,102,,,,,1.6570105799473822e-05
51999,,102,,,,,1.645089650992304e-05
52049,,102,,,,,1.6570105799473822e-05
52068,,102,0.11180000007152557,11.72616195678711,,,
52068,,102,,,0.10000000149011612,,
52099,,103,,,,,1.6570105799473822e-05
52149,,103,,,,,1.6570105799473822e-05
52199,,103,,,,,1.6570105799473822e-05
52249,,103,,,,,1.6570105799473822e-05
52299,,103,,,,,1.6570105799473822e-05
52349,,103,,,,,1.6570105799473822e-05
52399,,103,,,,,1.6570105799473822e-05
52449,,103,,,,,1.6570105799473822e-05
52499,,103,,,,,1.6570105799473822e-05
52549,,103,,,,,1.6570105799473822e-05
52599,,103,,,,,1.645089650992304e-05
52623,,103,0.11180000007152557,11.72611141204834,,,
52623,,103,,,0.10000000149011612,,
52649,,104,,,,,1.645089650992304e-05
52699,,104,,,,,1.645089650992304e-05
52749,,104,,,,,1.645089650992304e-05
52799,,104,,,,,1.645089650992304e-05
52849,,104,,,,,1.6570105799473822e-05
52899,,104,,,,,1.645089650992304e-05
52949,,104,,,,,1.645089650992304e-05
52999,,104,,,,,1.6570105799473822e-05
53049,,104,,,,,1.6570105799473822e-05
53099,,104,,,,,1.6570105799473822e-05
53149,,104,,,,,1.6570105799473822e-05
53178,,104,0.11180000007152557,11.726066589355469,,,
53178,,104,,,0.10000000149011612,,
53199,,105,,,,,1.6570105799473822e-05
53249,,105,,,,,1.6570105799473822e-05
53299,,105,,,,,1.6570105799473822e-05
53349,,105,,,,,1.6570105799473822e-05
53399,,105,,,,,1.6570105799473822e-05
53449,,105,,,,,1.645089650992304e-05
53499,,105,,,,,1.6570105799473822e-05
53549,,105,,,,,1.645089650992304e-05
53599,,105,,,,,1.645089650992304e-05
53649,,105,,,,,1.6570105799473822e-05
53699,,105,,,,,1.6570105799473822e-05
53733,,105,0.11180000007152557,11.726055145263672,,,
53733,,105,,,0.10000000149011612,,
53749,,106,,,,,1.6570105799473822e-05
53799,,106,,,,,1.6570105799473822e-05
53849,,106,,,,,1.645089650992304e-05
53899,,106,,,,,1.6570105799473822e-05
53949,,106,,,,,1.645089650992304e-05
53999,,106,,,,,1.645089650992304e-05
54049,,106,,,,,1.6570105799473822e-05
54099,,106,,,,,1.645089650992304e-05
54149,,106,,,,,1.6570105799473822e-05
