step,epoch,train_loss,val_loss,val_acc,test_acc,train_acc
49,0,2.0200297832489014,,,,
99,0,1.9728748798370361,,,,
149,0,1.9480501413345337,,,,
199,0,1.9019063711166382,,,,
249,0,1.779590129852295,,,,
299,0,1.5174343585968018,,,,
311,0,,2.028925895690918,0.296099990606308,,
311,0,,,,0.3553999960422516,0.2543569803237915
349,1,1.584261178970337,,,,
399,1,1.5228002071380615,,,,
449,1,1.4090065956115723,,,,
499,1,1.4231654405593872,,,,
549,1,1.4478545188903809,,,,
599,1,1.233909249305725,,,,
623,1,,2.050666093826294,0.328900009393692,,
623,1,,,,0.4025999903678894,0.3444761633872986
649,2,1.2640528678894043,,,,
699,2,1.140552043914795,,,,
749,2,1.2176564931869507,,,,
799,2,1.4584335088729858,,,,
849,2,1.120327115058899,,,,
899,2,0.9911476373672485,,,,
935,2,,1.94951331615448,0.3797999918460846,,
935,2,,,,0.48339998722076416,0.3917267620563507
949,3,1.085993766784668,,,,
999,3,0.8766887784004211,,,,
1049,3,0.9412809610366821,,,,
1099,3,0.9091688990592957,,,,
1149,3,0.8826291561126709,,,,
1199,3,0.6066135168075562,,,,
1247,3,,1.8544282913208008,0.4309999942779541,,
1247,3,,,,0.5774000287055969,0.42352765798568726
1249,4,0.5135033130645752,,,,
1299,4,0.504377007484436,,,,
1349,4,0.46076107025146484,,,,
1399,4,0.24681103229522705,,,,
1449,4,0.26916372776031494,,,,
1499,4,-0.11924779415130615,,,,
1549,4,0.20859742164611816,,,,
1559,4,,1.8099355697631836,0.4675000011920929,,
1559,4,,,,0.6301000118255615,0.4520733058452606
1599,5,-0.15772783756256104,,,,
1649,5,0.12978339195251465,,,,
1699,5,0.11461782455444336,,,,
1749,5,0.24829459190368652,,,,
1799,5,0.13324201107025146,,,,
1849,5,-0.4626915454864502,,,,
1871,5,,1.8541558980941772,0.47769999504089355,,
1871,5,,,,0.6557999849319458,0.47633713483810425
1899,6,-0.43268418312072754,,,,
1949,6,-0.4636669158935547,,,,
1999,6,-0.2952141761779785,,,,
2049,6,-0.38872289657592773,,,,
2099,6,-0.18826937675476074,,,,
2149,6,-0.4898416996002197,,,,
2183,6,,1.8899002075195312,0.49160000681877136,,
2183,6,,,,0.6800000071525574,0.4943409562110901
2199,7,-1.2567609548568726,,,,
2249,7,-0.9265832901000977,,,,
2299,7,-1.197885513305664,,,,
2349,7,-0.9718400239944458,,,,
2399,7,-1.0239269733428955,,,,
2449,7,-0.6879416704177856,,,,
2495,7,,1.8803962469100952,0.515500009059906,,
2495,7,,,,0.7156999707221985,0.5139973759651184
2499,8,-1.2640098333358765,,,,
2549,8,-1.7116626501083374,,,,
2599,8,-1.1901564598083496,,,,
2649,8,-1.5975500345230103,,,,
2699,8,-1.7639493942260742,,,,
2749,8,-1.4562182426452637,,,,
2799,8,-2.0482640266418457,,,,
2807,8,,2.0528125762939453,0.5163999795913696,,
2807,8,,,,0.7143999934196472,0.5281199812889099
2849,9,-2.4295456409454346,,,,
2899,9,-1.7912899255752563,,,,
2949,9,-1.8297690153121948,,,,
2999,9,-1.9136168956756592,,,,
3049,9,-1.9332016706466675,,,,
3099,9,-2.1251087188720703,,,,
3119,9,,2.079289436340332,0.5317999720573425,,
3119,9,,,,0.7476000189781189,0.5380609035491943
3149,10,-1.629279375076294,,,,
3199,10,-1.4110925197601318,,,,
3249,10,-1.9634735584259033,,,,
3299,10,-1.5907809734344482,,,,
3349,10,-2.2300281524658203,,,,
3399,10,-2.5485339164733887,,,,
3431,10,,2.57073974609375,0.45509999990463257,,
3431,10,,,,0.6154999732971191,0.47080329060554504
3449,11,-1.4485657215118408,,,,
3499,11,-2.480778455734253,,,,
3549,11,-2.3595869541168213,,,,
3599,11,-2.656445264816284,,,,
3649,11,-1.9062209129333496,,,,
3699,11,-2.421192169189453,,,,
3743,11,,2.373847246170044,0.49050000309944153,,
3743,11,,,,0.6696000099182129,0.49964943528175354
3749,12,-2.6964168548583984,,,,
3799,12,-3.408135414123535,,,,
3849,12,-3.343522310256958,,,,
3899,12,-2.9794318675994873,,,,
3949,12,-2.6783621311187744,,,,
3999,12,-2.971156358718872,,,,
4049,12,-3.085800886154175,,,,
4055,12,,2.4359169006347656,0.5117999911308289,,
4055,12,,,,0.7221999764442444,0.5183543562889099
4099,13,-3.163886308670044,,,,
4149,13,-3.461937665939331,,,,
4199,13,-2.507136583328247,,,,
4249,13,-2.7042548656463623,,,,
4299,13,-3.429241418838501,,,,
4349,13,-3.1402297019958496,,,,
4367,13,,2.4444847106933594,0.51419997215271,,
4367,13,,,,0.7085000276565552,0.5268179178237915
4399,14,-3.323801279067993,,,,
4449,14,-3.5731422901153564,,,,
4499,14,-4.054332733154297,,,,
4549,14,-3.484760284423828,,,,
4599,14,-4.393857002258301,,,,
4649,14,-3.3024845123291016,,,,
4679,14,,2.4427406787872314,0.5281000137329102,,
4679,14,,,,0.7387999892234802,0.5382362008094788
4699,15,-4.0206451416015625,,,,
4749,15,-3.890749216079712,,,,
4799,15,-5.12632942199707,,,,
4849,15,-4.247969627380371,,,,
4899,15,-4.405379772186279,,,,
4949,15,-4.387131214141846,,,,
4991,15,,2.6305477619171143,0.5340999960899353,,
4991,15,,,,0.734000027179718,0.5436949133872986
4999,16,-5.855045795440674,,,,
5049,16,-4.601892471313477,,,,
5099,16,-5.288259506225586,,,,
5149,16,-4.819931983947754,,,,
5199,16,-5.592097282409668,,,,
5249,16,-4.510186195373535,,,,
5299,16,-5.181998252868652,,,,
5303,16,,2.5412707328796387,0.5449000000953674,,
5303,16,,,,0.7638000249862671,0.5541616678237915
5349,17,-5.655111312866211,,,,
5399,17,-6.038365364074707,,,,
5449,17,-6.027308940887451,,,,
5499,17,-6.062190532684326,,,,
5549,17,-4.743144512176514,,,,
5599,17,-5.426315784454346,,,,
5615,17,,2.6202220916748047,0.5483999848365784,,
5615,17,,,,0.7728999853134155,0.5607722401618958
5649,18,-5.694896221160889,,,,
5699,18,-6.834406852722168,,,,
5749,18,-5.975358963012695,,,,
5799,18,-6.148410797119141,,,,
5849,18,-6.068647384643555,,,,
5899,18,-6.864774703979492,,,,
5927,18,,2.663531541824341,0.5548999905586243,,
5927,18,,,,0.7860000133514404,0.5683343410491943
5949,19,-6.483294486999512,,,,
5999,19,-6.817359447479248,,,,
6049,19,-7.241532802581787,,,,
6099,19,-6.67244815826416,,,,
6149,19,-6.783731460571289,,,,
6199,19,-6.231688499450684,,,,
6239,19,,2.784367084503174,0.5565999746322632,,
6239,19,,,,0.784600019454956,0.5739933848381042
6249,20,-7.030345439910889,,,,
6299,20,-5.651577472686768,,,,
6349,20,-6.088747024536133,,,,
6399,20,-6.50060510635376,,,,
6449,20,-6.265415191650391,,,,
6499,20,-6.343652725219727,,,,
6549,20,-6.316966533660889,,,,
6551,20,,3.082348346710205,0.512499988079071,,
6551,20,,,,0.7312999963760376,0.5133964419364929
6599,21,-5.704048156738281,,,,
6649,21,-6.190019130706787,,,,
6699,21,-6.659576416015625,,,,
6749,21,-6.576062202453613,,,,
6799,21,-7.670407295227051,,,,
6849,21,-6.905231475830078,,,,
6863,21,,3.0552947521209717,0.5220999717712402,,
6863,21,,,,0.7318000197410583,0.5319010615348816
6899,22,-6.510126113891602,,,,
6949,22,-6.494847297668457,,,,
6999,22,-6.856775760650635,,,,
7049,22,-6.194142818450928,,,,
7099,22,-7.563368797302246,,,,
7149,22,-8.023643493652344,,,,
7175,22,,3.105724811553955,0.5302000045776367,,
7175,22,,,,0.7422999739646912,0.5423928499221802
7199,23,-7.722060680389404,,,,
7249,23,-7.258825302124023,,,,
7299,23,-6.584738254547119,,,,
7349,23,-6.320501804351807,,,,
7399,23,-6.89314079284668,,,,
7449,23,-7.746753215789795,,,,
7487,23,,2.947061061859131,0.5561000108718872,,
7487,23,,,,0.7890999913215637,0.5505058169364929
7499,24,-7.896171569824219,,,,
7549,24,-7.426298141479492,,,,
7599,24,-8.942197799682617,,,,
7649,24,-7.732474327087402,,,,
7699,24,-7.617534637451172,,,,
7749,24,-8.512065887451172,,,,
7799,24,-7.872437477111816,,,,
7799,24,,2.9595932960510254,0.5479999780654907,,
7799,24,,,,0.7771000266075134,0.5585436820983887
7849,25,-7.701974868774414,,,,
7899,25,-7.798189163208008,,,,
7949,25,-7.693185806274414,,,,
7999,25,-7.306954860687256,,,,
8049,25,-8.720353126525879,,,,
8099,25,-7.132818222045898,,,,
8111,25,,3.019822835922241,0.558899998664856,,
8111,25,,,,0.7990000247955322,0.5652543902397156
8149,26,-8.340462684631348,,,,
8199,26,-8.51109504699707,,,,
8249,26,-8.362927436828613,,,,
8299,26,-7.550525665283203,,,,
8349,26,-8.343464851379395,,,,
8399,26,-9.035848617553711,,,,
8423,26,,3.020872116088867,0.5604000091552734,,
8423,26,,,,0.7980999946594238,0.5720903277397156
8449,27,-8.784513473510742,,,,
8499,27,-9.590194702148438,,,,
8549,27,-9.758248329162598,,,,
8599,27,-8.657025337219238,,,,
8649,27,-7.917370796203613,,,,
8699,27,-10.022029876708984,,,,
8735,27,,3.0737743377685547,0.5652999877929688,,
8735,27,,,,0.8032000064849854,0.5773237347602844
8749,28,-10.187828063964844,,,,
8799,28,-10.279935836791992,,,,
8849,28,-9.440776824951172,,,,
8899,28,-8.500694274902344,,,,
8949,28,-10.74871826171875,,,,
8999,28,-8.884666442871094,,,,
9047,28,,3.1396868228912354,0.566100001335144,,
9047,28,,,,0.8090000152587891,0.5838591456413269
9049,29,-9.954486846923828,,,,
9099,29,-8.68549919128418,,,,
9149,29,-9.585916519165039,,,,
9199,29,-11.314178466796875,,,,
9249,29,-9.453826904296875,,,,
9299,29,-10.440471649169922,,,,
9349,29,-9.298309326171875,,,,
9359,29,,3.138420581817627,0.5676000118255615,,
9359,29,,,,0.8069999814033508,0.5859625339508057
9399,30,-9.843133926391602,,,,
9449,30,-8.217227935791016,,,,
9499,30,-9.383002281188965,,,,
9549,30,-9.161603927612305,,,,
9599,30,-7.628690719604492,,,,
9649,30,-7.753985404968262,,,,
9671,30,,3.4896082878112793,0.5242000222206116,,
9671,30,,,,0.7267000079154968,0.5353065133094788
9699,31,-8.317431449890137,,,,
9749,31,-9.252461433410645,,,,
9799,31,-8.532899856567383,,,,
9849,31,-8.610750198364258,,,,
9899,31,-8.230653762817383,,,,
9949,31,-9.283849716186523,,,,
9983,31,,3.351181745529175,0.5357999801635742,,
9983,31,,,,0.7491000294685364,0.5436448454856873
9999,32,-8.859601020812988,,,,
10049,32,-7.617007255554199,,,,
10099,32,-9.586214065551758,,,,
10149,32,-9.05433464050293,,,,
10199,32,-9.109193801879883,,,,
10249,32,-9.552399635314941,,,,
10295,32,,3.301203489303589,0.5404999852180481,,
10295,32,,,,0.7767999768257141,0.5546624660491943
10299,33,-8.017778396606445,,,,
10349,33,-8.45081901550293,,,,
10399,33,-9.536200523376465,,,,
10449,33,-9.177553176879883,,,,
10499,33,-8.223991394042969,,,,
10549,33,-9.894708633422852,,,,
10599,33,-8.262399673461914,,,,
10607,33,,3.179392099380493,0.5600000023841858,,
10607,33,,,,0.7924000024795532,0.5629507303237915
10649,34,-9.20754623413086,,,,
10699,34,-7.461889266967773,,,,
10749,34,-9.189367294311523,,,,
10799,34,-9.926814079284668,,,,
10849,34,-8.329778671264648,,,,
10899,34,-9.957311630249023,,,,
10919,34,,3.2737045288085938,0.5554999709129333,,
10919,34,,,,0.7978000044822693,0.5690855383872986
10949,35,-9.338003158569336,,,,
10999,35,-9.321846008300781,,,,
11049,35,-8.200023651123047,,,,
11099,35,-8.819043159484863,,,,
11149,35,-11.042617797851562,,,,
11199,35,-10.747157096862793,,,,
11231,35,,3.2452309131622314,0.5619000196456909,,
11231,35,,,,0.8082000017166138,0.5774238705635071
11249,36,-9.606290817260742,,,,
11299,36,-10.215365409851074,,,,
11349,36,-9.888557434082031,,,,
11399,36,-10.503775596618652,,,,
11449,36,-9.067157745361328,,,,
11499,36,-11.31938648223877,,,,
11543,36,,3.2240073680877686,0.5651999711990356,,
11543,36,,,,0.8151000142097473,0.5823567509651184
11549,37,-9.678977966308594,,,,
11599,37,-9.311986923217773,,,,
11649,37,-9.38905143737793,,,,
11699,37,-11.809463500976562,,,,
11749,37,-11.577032089233398,,,,
11799,37,-10.997779846191406,,,,
11849,37,-10.024147033691406,,,,
11855,37,,3.2515573501586914,0.5680999755859375,,
11855,37,,,,0.8256999850273132,0.5884915590286255
11899,38,-10.072015762329102,,,,
11949,38,-10.836236953735352,,,,
11999,38,-10.047853469848633,,,,
12049,38,-11.974868774414062,,,,
