train_loss1,step,epoch,train_loss2,val_acc1,val_acc2,train_acc2,train_acc1,test_acc
0.0021514082327485085,6299,20,0.0018785077845677733,,,,,
0.001137979095801711,6349,20,0.001263600424863398,,,,,
0.0009056117269210517,6399,20,0.0006727966829203069,,,,,
0.001250710804015398,6449,20,0.0008108896436169744,,,,,
0.0019517343025654554,6499,20,0.002621822990477085,,,,,
0.0010613157646730542,6549,20,0.0013507120311260223,,,,,
,6551,20,,0.7269999980926514,0.7195000052452087,,,
,6551,20,,,,0.755934476852417,0.7587640285491943,0.8406000137329102
0.0028875141870230436,6599,21,0.003173164092004299,,,,,
0.0017757961759343743,6649,21,0.001955893822014332,,,,,
0.0026392978616058826,6699,21,0.0032984723802655935,,,,,
0.0008839031797833741,6749,21,0.0011586358305066824,,,,,
0.0016259272815659642,6799,21,0.001488521578721702,,,,,
0.0009621153003536165,6849,21,0.0008148587075993419,,,,,
,6863,21,,0.7193999886512756,0.7261000275611877,,,
,6863,21,,,,0.7561848759651184,0.7590394616127014,0.8324000239372253
0.000860363885294646,6899,22,0.0008713387069292367,,,,,
0.0015516697894781828,6949,22,0.002162111923098564,,,,,
0.0033842232078313828,6999,22,0.003783884923905134,,,,,
0.002468130551278591,7049,22,0.0025696950033307076,,,,,
0.001189849921502173,7099,22,0.0007698770496062934,,,,,
0.0016544403042644262,7149,22,0.0013715223176404834,,,,,
,7175,22,,0.7408999800682068,0.7390000224113464,,,
,7175,22,,,,0.7626702785491943,0.7633714079856873,0.859000027179718
0.0014541751006618142,7199,23,0.0015197739703580737,,,,,
0.0011704040225595236,7249,23,0.0006729375454597175,,,,,
0.002025325782597065,7299,23,0.0024535958655178547,,,,,
0.0009910226799547672,7349,23,0.0008649641531519592,,,,,
0.0018431409262120724,7399,23,0.002417981391772628,,,,,
0.0020461666863411665,7449,23,0.002620078856125474,,,,,
,7487,23,,0.7315999865531921,0.7384999990463257,,,
,7487,23,,,,0.7672776579856873,0.7670773267745972,0.8453999757766724
0.002118756528943777,7499,24,0.001042602234520018,,,,,
0.002626225119456649,7549,24,0.002204186748713255,,,,,
0.0011685248464345932,7599,24,0.0011130041675642133,,,,,
0.0025880998000502586,7649,24,0.0014120861887931824,,,,,
0.001792670926079154,7699,24,0.0012381294509395957,,,,,
0.0007783050532452762,7749,24,0.0008490268955938518,,,,,
0.0015921291196718812,7799,24,0.000961514946538955,,,,,
,7799,24,,0.7387999892234802,0.7195000052452087,,,
,7799,24,,,,0.7696815133094788,0.7619190812110901,0.8551999926567078
0.002320414874702692,7849,25,0.002664039609953761,,,,,
0.0010630958713591099,7899,25,0.0014090158510953188,,,,,
0.0005427140276879072,7949,25,0.00041311720269732177,,,,,
0.001106700161471963,7999,25,0.0007142673130147159,,,,,
0.0007907341932877898,8049,25,0.0007157122017815709,,,,,
0.0005640948074869812,8099,25,0.0004989507724530995,,,,,
,8111,25,,0.7372000217437744,0.7376999855041504,,,
,8111,25,,,,0.7715094089508057,0.7706330418586731,0.8555999994277954
0.0015218231128528714,8149,26,0.0022942512296140194,,,,,
0.0008414189796894789,8199,26,0.001168357557617128,,,,,
0.0007362021133303642,8249,26,0.0010647771414369345,,,,,
0.0008105067536234856,8299,26,0.00036094608367420733,,,,,
0.0008126862812787294,8349,26,0.0010960388462990522,,,,,
0.0021059708669781685,8399,26,0.002005815738812089,,,,,
,8423,26,,0.7354999780654907,0.7433000206947327,,,
,8423,26,,,,0.7712089419364929,0.7757411599159241,0.8510000109672546
0.001085632829926908,8449,27,0.001439172076061368,,,,,
0.0013917305041104555,8499,27,0.0017580153653398156,,,,,
0.0015288086142390966,8549,27,0.0014712950214743614,,,,,
0.001340752001851797,8599,27,0.0009321127436123788,,,,,
0.0007657856913283467,8649,27,0.0007074695313349366,,,,,
0.0027012142818421125,8699,27,0.004217496141791344,,,,,
,8735,27,,0.7444000244140625,0.7379999756813049,,,
,8735,27,,,,0.7779697775840759,0.7766676545143127,0.8632000088691711
0.000574435165617615,8749,28,0.0003940351016353816,,,,,
0.0008089712355285883,8799,28,0.001316351699642837,,,,,
0.0019776856061071157,8849,28,0.0030573506373912096,,,,,
0.0010437763994559646,8899,28,0.0014931070618331432,,,,,
0.0021571952383965254,8949,28,0.002782300813123584,,,,,
0.0007176664657890797,8999,28,0.0009079670999199152,,,,,
,9047,28,,0.7378000020980835,0.7300999760627747,,,
,9047,28,,,,0.779221773147583,0.7797476053237915,0.8547999858856201
0.00040622783126309514,9049,29,0.000440502364654094,,,,,
0.0014838819624856114,9099,29,0.002255245577543974,,,,,
0.0027322652749717236,9149,29,0.0022139823995530605,,,,,
0.00036286181421019137,9199,29,0.000430035317549482,,,,,
0.0007773247780278325,9249,29,0.0006828120676800609,,,,,
0.002626016503199935,9299,29,0.0016950647113844752,,,,,
0.0018264676909893751,9349,29,0.002109999768435955,,,,,
,9359,29,,0.7314000129699707,0.7315000295639038,,,
,9359,29,,,,0.7824519276618958,0.7846053838729858,0.8457000255584717
0.0028706330340355635,9399,30,0.0015272164018824697,,,,,
0.0009876987896859646,9449,30,0.0017746652010828257,,,,,
0.0021613300777971745,9499,30,0.002700741868466139,,,,,
0.001240135752595961,9549,30,0.0018586147343739867,,,,,
0.0014679910382255912,9599,30,0.0012254620669409633,,,,,
0.0013176363427191973,9649,30,0.0010213247733190656,,,,,
,9671,30,,0.7340999841690063,0.7434999942779541,,,
,9671,30,,,,0.783128023147583,0.7823517918586731,0.8482000231742859
0.0014682954642921686,9699,31,0.0010176816722378135,,,,,
0.0008959848782978952,9749,31,0.0012159732868894935,,,,,
0.000979539006948471,9799,31,0.0012880832655355334,,,,,
0.0015454960521310568,9849,31,0.0017472432227805257,,,,,
0.0007719682180322707,9899,31,0.0013320287689566612,,,,,
0.0010092222364619374,9949,31,0.0006330870091915131,,,,,
,9983,31,,0.748199999332428,0.5863999724388123,,,
,9983,31,,,,0.7848307490348816,0.7887620329856873,0.8723000288009644
0.0017774211009964347,9999,32,0.003074280684813857,,,,,
0.0011041848920285702,10049,32,0.0007552444003522396,,,,,
0.003272305941209197,10099,32,0.0023320638574659824,,,,,
0.0024576913565397263,10149,32,0.0029564881697297096,,,,,
0.0006021062145009637,10199,32,0.0004441909259185195,,,,,
0.0007256419630721211,10249,32,0.0006409106426872313,,,,,
,10295,32,,0.7415000200271606,0.7343999743461609,,,
,10295,32,,,,0.7741886973381042,0.7899138331413269,0.8640000224113464
0.0018629849655553699,10299,33,0.0014642522437497973,,,,,
0.0006252225139178336,10349,33,0.0010010534897446632,,,,,
0.0005929152248427272,10399,33,0.00040622512460686266,,,,,
0.0002240947214886546,10449,33,0.00027409050380811095,,,,,
0.0012233268935233355,10499,33,0.001605540164746344,,,,,
0.0004009778203908354,10549,33,0.000549717340618372,,,,,
0.002773080952465534,10599,33,0.003272431902587414,,,,,
,10607,33,,0.7383999824523926,0.7394999861717224,,,
,10607,33,,,,0.7874599099159241,0.7908152937889099,0.855400025844574
0.001441443688236177,10649,34,0.0012784969294443727,,,,,
0.0015792020130902529,10699,34,0.0020025386475026608,,,,,
0.0011179937282577157,10749,34,0.0019164736149832606,,,,,
0.001322294003330171,10799,34,0.001006497535854578,,,,,
0.0006156315794214606,10849,34,0.0004737862618640065,,,,,
0.0009047428611665964,10899,34,0.0011937125818803906,,,,,
,10919,34,,0.753600001335144,0.7476000189781189,,,
,10919,34,,,,0.7709835767745972,0.7920422554016113,0.8698999881744385
0.0002166558988392353,10949,35,0.0004682445724029094,,,,,
0.0009739022352732718,10999,35,0.0007466100505553186,,,,,
0.0008821349474601448,11049,35,0.0009513048571534455,,,,,
0.0012568481033667922,11099,35,0.0004335298726800829,,,,,
0.0004860864137299359,11149,35,0.0005315096932463348,,,,,
0.0014094157377257943,11199,35,0.001931808772496879,,,,,
,11231,35,,0.7508999705314636,0.7454000115394592,,,
,11231,35,,,,0.7891877293586731,0.7941957116127014,0.8686000108718872
0.0006260075024329126,11249,36,0.0004683799925260246,,,,,
0.0018622109200805426,11299,36,0.0025729576591402292,,,,,
0.0007006982923485339,11349,36,0.0004465623351279646,,,,,
0.0017272982513532043,11399,36,0.0018568525556474924,,,,,
0.0006630755960941315,11449,36,0.0005137232365086675,,,,,
0.0013720757560804486,11499,36,0.0015211818972602487,,,,,
,11543,36,,0.744700014591217,0.7526000142097473,,,
,11543,36,,,,0.7933694124221802,0.7917918562889099,0.8651000261306763
0.0013287798501551151,11549,37,0.0011736894957721233,,,,,
0.0009475204860791564,11599,37,0.0009055512491613626,,,,,
0.0005519923288375139,11649,37,0.0006912321550771594,,,,,
0.0023144350852817297,11699,37,0.0027285160031169653,,,,,
0.00131727266125381,11749,37,0.0012991277035325766,,,,,
0.001084460411220789,11799,37,0.0010079160565510392,,,,,
0.0007467936957255006,11849,37,0.0004782448522746563,,,,,
,11855,37,,0.7397000193595886,0.7538999915122986,,,
,11855,37,,,,0.7966746687889099,0.7954977750778198,0.8633999824523926
0.000523294263985008,11899,38,0.0003832531801890582,,,,,
0.0024020164273679256,11949,38,0.0031343819573521614,,,,,
0.00014639284927397966,11999,38,0.0002145946491509676,,,,,
0.0011032801121473312,12049,38,0.0006911163218319416,,,,,
0.0005587624036706984,12099,38,0.0009022625163197517,,,,,
0.0010799927404150367,12149,38,0.0017391402507200837,,,,,
,12167,38,,0.751800000667572,0.7527999877929688,,,
,12167,38,,,,0.7989783883094788,0.7980518937110901,0.8769000172615051
0.0011047503212466836,12199,39,0.0018275545444339514,,,,,
0.00032827656832523644,12249,39,0.0008341138600371778,,,,,
0.0010815701680257916,12299,39,0.0009205475216731429,,,,,
0.0014800962526351213,12349,39,0.0011274797143414617,,,,,
0.0015247993869706988,12399,39,0.0012666843831539154,,,,,
0.0005584950558841228,12449,39,0.00033230616827495396,,,,,
,12479,39,,0.7524999976158142,0.7409999966621399,,,
,12479,39,,,,0.7998547554016113,0.7979767918586731,0.869700014591217
0.0005939137772656977,12499,40,0.0004569232987705618,,,,,
0.0009229780407622457,12549,40,0.0005515700904652476,,,,,
0.0014613587409257889,12599,40,0.0010052527068182826,,,,,
0.0009351425687782466,12649,40,0.00034178790519945323,,,,,
0.0003851155925076455,12699,40,0.0003183112421538681,,,,,
0.0013832896947860718,12749,40,0.0012541599571704865,,,,,
,12791,40,,0.7549999952316284,0.7540000081062317,,,
,12791,40,,,,0.8015074133872986,0.8009815812110901,0.8701000213623047
0.0007744464674033225,12799,41,0.0007302521844394505,,,,,
0.000900869257748127,12849,41,0.0006120885955169797,,,,,
0.001479182974435389,12899,41,0.0019108944106847048,,,,,
0.0007524388493038714,12949,41,0.0011149581987410784,,,,,
0.0016836838331073523,12999,41,0.0019497787579894066,,,,,
0.0009616069728508592,13049,41,0.0012376008089631796,,,,,
0.0009945430792868137,13099,41,0.001114499755203724,,,,,
,13103,41,,0.7484999895095825,0.7502999901771545,,,
,13103,41,,,,0.8000050187110901,0.8020582795143127,0.8702999949455261
0.0012357205851003528,13149,42,0.0010449407855048776,,,,,
0.0007588652661070228,13199,42,0.00037959852488711476,,,,,
0.0002898965612985194,13249,42,0.0005931248888373375,,,,,
0.0009933743858709931,13299,42,0.0013483802322298288,,,,,
0.0002913789649028331,13349,42,0.0007212322088889778,,,,,
0.0015715124318376184,13399,42,0.0009838410187512636,,,,,
,13415,42,,0.7466999888420105,0.7444999814033508,,,
,13415,42,,,,0.8030598759651184,0.8050380349159241,0.8720999956130981
0.0006064392509870231,13449,43,0.0009235191973857582,,,,,
0.0017242028843611479,13499,43,0.0005314508453011513,,,,,
0.0005511928466148674,13549,43,0.0006443696329370141,,,,,
0.0011812981683760881,13599,43,0.0019804206676781178,,,,,
0.0005923419375903904,13649,43,0.0007910314598120749,,,,,
0.0002516431559342891,13699,43,0.0001586430153110996,,,,,
,13727,43,,0.7447999715805054,0.7462999820709229,,,
,13727,43,,,,0.8052884340286255,0.8069661259651184,0.8592000007629395
0.000658778881188482,13749,44,0.0012737741926684976,,,,,
0.00033385190181434155,13799,44,0.00039109709905460477,,,,,
0.0003676628402899951,13849,44,0.0003353593638166785,,,,,
0.0024976234417408705,13899,44,0.0021807344164699316,,,,,
0.00040398287819698453,13949,44,0.00048301523202098906,,,,,
0.00061927450587973,13999,44,0.001104277791455388,,,,,
,14039,44,,0.7461000084877014,0.7498000264167786,,,
,14039,44,,,,0.8059895634651184,0.8057141304016113,0.8578000068664551
0.00036123988684266806,14049,45,0.0015121514443308115,,,,,
0.0007545195985585451,14099,45,0.0012251122388988733,,,,,
0.0002882321714423597,14149,45,0.00037247309228405356,,,,,
7.922053919173777e-05,14199,45,0.00030089053325355053,,,,,
0.00048517496907152236,14249,45,0.0003429560165386647,,,,,
0.00027529572253115475,14299,45,0.0003437097475398332,,,,,
0.0005432451725937426,14349,45,0.0007937437039799988,,,,,
,14351,45,,0.753600001335144,0.7534999847412109,,,
,14351,45,,,,0.8070663213729858,0.8089442849159241,0.8751000165939331
0.0004721588338725269,14399,46,0.00048419859376735985,,,,,
0.0012438546400517225,14449,46,0.0013341759331524372,,,,,
0.000841459259390831,14499,46,0.0006156900781206787,,,,,
0.0010093582095578313,14549,46,0.0008320074412040412,,,,,
0.0008417778881266713,14599,46,0.0009679787326604128,,,,,
0.0003925162891391665,14649,46,0.0002662369515746832,,,,,
,14663,46,,0.7498000264167786,0.7516999840736389,,,
,14663,46,,,,0.8080178499221802,0.8108473420143127,0.8734999895095825
0.00020357564790174365,14699,47,0.00047873955918475986,,,,,
0.0004472015716601163,14749,47,0.0004755940171889961,,,,,
0.0010834127897396684,14799,47,0.00038735358975827694,,,,,
0.00014694461424369365,14849,47,0.00012033343955408782,,,,,
0.0010107394773513079,14899,47,0.0006275451160036027,,,,,
0.0005042767734266818,14949,47,0.0006609726697206497,,,,,
,14975,47,,0.7455999851226807,0.753000020980835,,,
,14975,47,,,,0.809495210647583,0.8093950152397156,0.8701000213623047
0.0006807511672377586,14999,48,0.0013713013613596559,,,,,
0.0008220112649723887,15049,48,0.001284369733184576,,,,,
0.00029887567507103086,15099,48,0.00060882797697559,,,,,
0.0015645710518583655,15149,48,0.0017931587062776089,,,,,
0.000558338244445622,15199,48,0.00035640952410176396,,,,,
0.0008572398801334202,15249,48,0.0010499738855287433,,,,,
,15287,48,,0.7534000277519226,0.7555999755859375,,,
,15287,48,,,,0.8090444803237915,0.8113231062889099,0.8745999932289124
5.6419678003294393e-05,15299,49,0.00017996983660850674,,,,,
0.0008404830005019903,15349,49,0.00040651377639733255,,,,,
0.0010160163510590792,15399,49,0.0007329725194722414,,,,,
0.0017590582137927413,15449,49,0.001462655491195619,,,,,
0.0005506914458237588,15499,49,0.0006748238229192793,,,,,
0.0004280254361219704,15549,49,0.0005744924419559538,,,,,
8.70899748406373e-05,15599,49,0.000382046215236187,,,,,
,15599,49,,0.753000020980835,0.7515000104904175,,,
,15599,49,,,,0.8116987347602844,0.8145783543586731,0.8725000023841858
0.0003340660477988422,15649,50,0.0004342517349869013,,,,,
0.0011638121213763952,15699,50,0.0003022060263901949,,,,,
0.00028782797744497657,15749,50,0.00026500862441025674,,,,,
0.000591004965826869,15799,50,0.0005847364664077759,,,,,
0.0005162197630852461,15849,50,0.0005737243918702006,,,,,
0.0003439812280703336,15899,50,0.0007226310553960502,,,,,
,15911,50,,0.753000020980835,0.7538999915122986,,,
,15911,50,,,,0.8132511973381042,0.8127253651618958,0.8787000179290771
0.0004902889486402273,15949,51,0.0005323500954546034,,,,,
0.00020071321341674775,15999,51,0.00016439573664683849,,,,,
0.0016170571325346828,16049,51,0.0015666907420381904,,,,,
0.00043738866224884987,16099,51,0.00127291155513376,,,,,
0.0009020688012242317,16149,51,0.00030570541275665164,,,,,
0.00015477515989914536,16199,51,0.00022839961457066238,,,,,
,16223,51,,0.75,0.7513999938964844,,,
,16223,51,,,,0.8149038553237915,0.8161308169364929,0.8708999752998352
0.0014954470098018646,16249,52,0.0004960550577379763,,,,,
0.0002900478430092335,16299,52,0.0005755131714977324,,,,,
0.00014454309712164104,16349,52,0.0002637279103510082,,,,,
0.00032968868617899716,16399,52,0.00046256795758381486,,,,,
0.0004611648037098348,16449,52,0.0005730623961426318,,,,,
0.0004458617477212101,16499,52,0.0007394577842205763,,,,,
,16535,52,,0.7577999830245972,0.755299985408783,,,
,16535,52,,,,0.8137019276618958,0.8145783543586731,0.8820000290870667
0.00015697086928412318,16549,53,0.00022792868549004197,,,,,
0.0008274829597212374,16599,53,0.00022435287246480584,,,,,
0.0010234704241156578,16649,53,0.0011224178597331047,,,,,
0.0004947914276272058,16699,53,0.0006130006513558328,,,,,
0.0007575374329462647,16749,53,0.0010318235727027059,,,,,
0.000367512897355482,16799,53,0.0002040807594312355,,,,,
,16847,53,,0.7549999952316284,0.7534000277519226,,,
,16847,53,,,,0.8171324133872986,0.8178836107254028,0.8774999976158142
0.0009987446246668696,16849,54,0.0010793799301609397,,,,,
0.0009528670343570411,16899,54,0.0007426064112223685,,,,,
0.0005076602101325989,16949,54,0.0009647915721870959,,,,,
0.0004093496245332062,16999,54,0.00026964035350829363,,,,,
0.00039250694680958986,17049,54,0.00043270259629935026,,,,,
0.0005451184115372598,17099,54,0.0007255121599882841,,,,,
0.00016964453971013427,17149,54,0.00010933689191006124,,,,,
,17159,54,,0.7455999851226807,0.7498999834060669,,,
,17159,54,,,,0.8169821500778198,0.8170322775840759,0.8680999875068665
0.0009171296842396259,17199,55,0.0012241549557074904,,,,,
0.0008201085147447884,17249,55,0.0008073975332081318,,,,,
0.00010114423639606684,17299,55,0.00020866625709459186,,,,,
0.0010825030039995909,17349,55,0.0008364000823348761,,,,,
0.0007460008491761982,17399,55,0.00038978797965683043,,,,,
0.00015468016499653459,17449,55,0.00012449566565919667,,,,,
,17471,55,,0.7547000050544739,0.7511000037193298,,,
,17471,55,,,,0.8167067170143127,0.8182091116905212,0.8747000098228455
0.00023849647550377995,17499,56,0.00040464397170580924,,,,,
0.0006299983360804617,17549,56,0.001147553906776011,,,,,
0.0001236090320162475,17599,56,0.00020495224453043193,,,,,
0.0008376959594897926,17649,56,0.0008305569062940776,,,,,
