train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
3.8404815196990967,49,0,,,,
3.302640438079834,99,0,,,,
3.280552864074707,149,0,,,,
3.2902097702026367,199,0,,,,
3.3064053058624268,249,0,,,,
2.692763566970825,299,0,,,,
,311,0,2.0903408527374268,0.35910001397132874,,
,311,0,,,0.39719998836517334,0.3009064495563507
2.8940770626068115,349,1,,,,
3.165095329284668,399,1,,,,
2.9489665031433105,449,1,,,,
2.932429313659668,499,1,,,,
2.9619860649108887,549,1,,,,
2.7502479553222656,599,1,,,,
,623,1,1.6155128479003906,0.4350000023841858,,
,623,1,,,0.4950999915599823,0.40509817004203796
2.624647378921509,649,2,,,,
2.987107276916504,699,2,,,,
2.4413275718688965,749,2,,,,
2.4537782669067383,799,2,,,,
2.1353652477264404,849,2,,,,
2.392455577850342,899,2,,,,
,935,2,1.5715324878692627,0.4733999967575073,,
,935,2,,,0.5264999866485596,0.4742337763309479
2.4448204040527344,949,3,,,,
2.202052116394043,999,3,,,,
2.3524839878082275,1049,3,,,,
2.2340033054351807,1099,3,,,,
2.3227992057800293,1149,3,,,,
2.3007352352142334,1199,3,,,,
,1247,3,1.3977199792861938,0.5493999719619751,,
,1247,3,,,0.5997999906539917,0.5364833474159241
2.132141590118408,1249,4,,,,
1.993865966796875,1299,4,,,,
2.2879300117492676,1349,4,,,,
1.587834358215332,1399,4,,,,
1.784703254699707,1449,4,,,,
2.155271053314209,1499,4,,,,
1.9835631847381592,1549,4,,,,
,1559,4,1.3296782970428467,0.5720999836921692,,
,1559,4,,,0.6432999968528748,0.585862398147583
2.2511696815490723,1599,5,,,,
2.121635913848877,1649,5,,,,
1.9227795600891113,1699,5,,,,
1.7183034420013428,1749,5,,,,
2.0450472831726074,1799,5,,,,
1.5446088314056396,1849,5,,,,
,1871,5,1.1931723356246948,0.6284999847412109,,
,1871,5,,,0.7074000239372253,0.6239233016967773
1.7335245609283447,1899,6,,,,
1.513249397277832,1949,6,,,,
1.8031891584396362,1999,6,,,,
1.8703340291976929,2049,6,,,,
1.769531488418579,2099,6,,,,
1.799175500869751,2149,6,,,,
,2183,6,1.2086416482925415,0.6317999958992004,,
,2183,6,,,0.7199000120162964,0.6532952785491943
1.6176178455352783,2199,7,,,,
1.8153033256530762,2249,7,,,,
1.821580171585083,2299,7,,,,
