train_loss1,step,epoch,train_loss2,val_acc1,val_acc2,test_acc,train_acc1,train_acc2
0.007736986968666315,2099,6,0.007790438365191221,,,,,
0.008177902549505234,2149,6,0.007933225482702255,,,,,
,2190,6,,0.6046000123023987,0.585099995136261,,,
,2190,6,,,,0.5977057218551636,0.5744249820709229,0.5691750049591064
0.0055717723444104195,2199,7,0.005813817027956247,,,,,
0.007634714711457491,2249,7,0.007622862234711647,,,,,
0.008625833317637444,2299,7,0.007896524854004383,,,,,
0.007346778642386198,2349,7,0.00790252536535263,,,,,
0.006437147036194801,2399,7,0.006560564506798983,,,,,
0.007733169477432966,2449,7,0.007758176885545254,,,,,
0.007321184501051903,2499,7,0.006499232724308968,,,,,
,2503,7,,0.5882999897003174,0.6159999966621399,,,
,2503,7,,,,0.617780864238739,0.5968000292778015,0.5935500264167786
0.007613216061145067,2549,8,0.007349889259785414,,,,,
0.006630281917750835,2599,8,0.006725035607814789,,,,,
0.006302458234131336,2649,8,0.006830763071775436,,,,,
0.007369401399046183,2699,8,0.007882553152740002,,,,,
0.006256539840251207,2749,8,0.0063094221986830235,,,,,
0.008161752484738827,2799,8,0.008095292374491692,,,,,
,2816,8,,0.6061999797821045,0.6033999919891357,,,
,2816,8,,,,0.6413172483444214,0.6078749895095825,0.6082000136375427
0.00884687528014183,2849,9,0.008204660378396511,,,,,
0.005924778059124947,2899,9,0.0062702493742108345,,,,,
0.007439123932272196,2949,9,0.00736377015709877,,,,,
0.006024772766977549,2999,9,0.0055332728661596775,,,,,
0.006536743603646755,3049,9,0.007047863677144051,,,,,
0.006491993088275194,3099,9,0.0073304446414113045,,,,,
,3129,9,,0.6065999865531921,0.6251000165939331,,,
,3129,9,,,,0.6219343543052673,0.6196500062942505,0.618025004863739
0.006964139174669981,3149,10,0.007014984730631113,,,,,
0.006305221933871508,3199,10,0.006595444865524769,,,,,
0.006451630964875221,3249,10,0.006252876482903957,,,,,
0.00737210176885128,3299,10,0.008244985714554787,,,,,
0.007571312598884106,3349,10,0.006415828596800566,,,,,
0.00732978992164135,3399,10,0.007258727680891752,,,,,
,3442,10,,0.6266000270843506,0.6453999876976013,,,
,3442,10,,,,0.6392405033111572,0.631600022315979,0.6327499747276306
0.004908889066427946,3449,11,0.005164093803614378,,,,,
0.004355656914412975,3499,11,0.005221100058406591,,,,,
0.005312924273312092,3549,11,0.005178847815841436,,,,,
0.006143019534647465,3599,11,0.0051359254866838455,,,,,
0.0061287647113204,3649,11,0.006661022547632456,,,,,
0.006686805281788111,3699,11,0.005831390153616667,,,,,
0.00446197297424078,3749,11,0.005960844922810793,,,,,
,3755,11,,0.6621000170707703,0.6507999897003174,,,
,3755,11,,,,0.6648536324501038,0.6381499767303467,0.6387749910354614
0.005823423154652119,3799,12,0.005538512486964464,,,,,
0.005522632505744696,3849,12,0.005030450411140919,,,,,
0.005180706270039082,3899,12,0.005046050995588303,,,,,
0.005909554660320282,3949,12,0.0046463836915791035,,,,,
0.004671551752835512,3999,12,0.004882065579295158,,,,,
0.005611789878457785,4049,12,0.004389243200421333,,,,,
,4068,12,,0.6585000157356262,0.6718999743461609,,,
,4068,12,,,,0.6597112417221069,0.6518499851226807,0.6524249911308289
0.007709854282438755,4099,13,0.00775108253583312,,,,,
0.006007448770105839,4149,13,0.006484519690275192,,,,,
0.005262443795800209,4199,13,0.0050083789974451065,,,,,
0.006845594849437475,4249,13,0.006241000257432461,,,,,
0.006987935863435268,4299,13,0.00811784341931343,,,,,
0.0070881107822060585,4349,13,0.005693555809557438,,,,,
,4381,13,,0.6601999998092651,0.652400016784668,,,
,4381,13,,,,0.6640625,0.6596500277519226,0.6589249968528748
0.007175882812589407,4399,14,0.0071334620006382465,,,,,
0.0048525226302444935,4449,14,0.0046940455213189125,,,,,
0.006322880741208792,4499,14,0.006093508098274469,,,,,
0.006519685965031385,4549,14,0.0074135735630989075,,,,,
0.00555583368986845,4599,14,0.006262046750634909,,,,,
0.0066960337571799755,4649,14,0.005753362085670233,,,,,
,4694,14,,0.671500027179718,0.677299976348877,,,
,4694,14,,,,0.6669303774833679,0.6687750220298767,0.6664000153541565
0.006975012831389904,4699,15,0.00615414185449481,,,,,
0.004867378156632185,4749,15,0.004762736149132252,,,,,
0.006562193389981985,4799,15,0.006631297990679741,,,,,
0.004414463881403208,4849,15,0.0046355887316167355,,,,,
0.006980363745242357,4899,15,0.006074037402868271,,,,,
0.004762696102261543,4949,15,0.005998548585921526,,,,,
0.005414556711912155,4999,15,0.006120923440903425,,,,,
,5007,15,,0.6672000288963318,0.6740999817848206,,,
,5007,15,,,,0.6817642450332642,0.6749250292778015,0.6706249713897705
0.006168426480144262,5049,16,0.005542380269616842,,,,,
0.0039412518963217735,5099,16,0.004110041074454784,,,,,
0.006639095954596996,5149,16,0.006338490638881922,,,,,
0.0074111055582761765,5199,16,0.007586766500025988,,,,,
0.004817102570086718,5249,16,0.004696007817983627,,,,,
0.0057491399347782135,5299,16,0.004998788237571716,,,,,
,5320,16,,0.6740000247955322,0.6805999875068665,,,
,5320,16,,,,0.6715783476829529,0.680649995803833,0.6771249771118164
0.006207174155861139,5349,17,0.005185053218156099,,,,,
0.006400571204721928,5399,17,0.006711507681757212,,,,,
0.005263403058052063,5449,17,0.004969959147274494,,,,,
0.007360922638326883,5499,17,0.006963546387851238,,,,,
0.0054004681296646595,5549,17,0.004932595416903496,,,,,
0.004038252867758274,5599,17,0.004511246457695961,,,,,
,5633,17,,0.6570000052452087,0.6955999732017517,,,
,5633,17,,,,0.6981803774833679,0.6831750273704529,0.6822249889373779
0.007037480361759663,5649,18,0.0066485279239714146,,,,,
0.005490871146321297,5699,18,0.0056810397654771805,,,,,
0.0065415301360189915,5749,18,0.006145980674773455,,,,,
0.00475632818415761,5799,18,0.004394784104079008,,,,,
0.0050597162917256355,5849,18,0.005215234123170376,,,,,
0.005621350836008787,5899,18,0.005625268444418907,,,,,
,5946,18,,0.6608999967575073,0.6622999906539917,,,
,5946,18,,,,0.6981803774833679,0.6914499998092651,0.6897749900817871
0.004015674814581871,5949,19,0.0038023528177291155,,,,,
0.005923500284552574,5999,19,0.006192847620695829,,,,,
0.005775724072009325,6049,19,0.005545847583562136,,,,,
0.005835584830492735,6099,19,0.005175675265491009,,,,,
0.005578390322625637,6149,19,0.0048128766939044,,,,,
0.005316486582159996,6199,19,0.006057176273316145,,,,,
0.005814411211758852,6249,19,0.005324807949364185,,,,,
,6259,19,,0.667900025844574,0.678600013256073,,,
,6259,19,,,,0.6780063509941101,0.6931999921798706,0.6926500201225281
0.04261172562837601,6299,20,0.04525170475244522,,,,,
0.0443265400826931,6349,20,0.04411136731505394,,,,,
0.0662512481212616,6399,20,0.06582361459732056,,,,,
0.05463320389389992,6449,20,0.05555960536003113,,,,,
0.05064094811677933,6499,20,0.05216697230935097,,,,,
0.06776165217161179,6549,20,0.0677645206451416,,,,,
,6572,20,,0.5091000199317932,0.5156000256538391,,,
,6572,20,,,,0.5999802350997925,0.5947499871253967,0.5855749845504761
0.06630130857229233,6599,21,0.06896422058343887,,,,,
0.07763124257326126,6649,21,0.0797334685921669,,,,,
0.05670429766178131,6699,21,0.059865254908800125,,,,,
0.06127527356147766,6749,21,0.06241215020418167,,,,,
0.05880110710859299,6799,21,0.05920064449310303,,,,,
0.0569174624979496,6849,21,0.06144443899393082,,,,,
,6885,21,,0.5914999842643738,0.578000009059906,,,
,6885,21,,,,0.6204509735107422,0.593500018119812,0.5979499816894531
0.06745962798595428,6899,22,0.06229700148105621,,,,,
0.08021752536296844,6949,22,0.0715172216296196,,,,,
0.04915618523955345,6999,22,0.04873847961425781,,,,,
0.051506295800209045,7049,22,0.05361313000321388,,,,,
0.05759543925523758,7099,22,0.059625912457704544,,,,,
0.05010531097650528,7149,22,0.049671564251184464,,,,,
,7198,22,,0.5382000207901001,0.5482000112533569,,,
,7198,22,,,,0.6173852682113647,0.6030250191688538,0.6020749807357788
0.057025302201509476,7199,23,0.057278070598840714,,,,,
0.05499845743179321,7249,23,0.05286053568124771,,,,,
0.07850729674100876,7299,23,0.08027157932519913,,,,,
0.056889940053224564,7349,23,0.05827053263783455,,,,,
0.05496034398674965,7399,23,0.057854924350976944,,,,,
0.059536855667829514,7449,23,0.05662860348820686,,,,,
0.0673060193657875,7499,23,0.06671799719333649,,,,,
,7511,23,,0.6310999989509583,0.603600025177002,,,
,7511,23,,,,0.6383504867553711,0.6051999926567078,0.6016749739646912
0.05584411323070526,7549,24,0.05798687785863876,,,,,
0.058929383754730225,7599,24,0.060648251324892044,,,,,
0.07151206582784653,7649,24,0.06920798867940903,,,,,
0.05790995433926582,7699,24,0.059883661568164825,,,,,
0.07474887371063232,7749,24,0.07695493847131729,,,,,
0.06303839385509491,7799,24,0.06369920819997787,,,,,
,7824,24,,0.6025000214576721,0.6288999915122986,,,
,7824,24,,,,0.6040347814559937,0.6085000038146973,0.607824981212616
0.0619451142847538,7849,25,0.06167701259255409,,,,,
0.06393875926733017,7899,25,0.06326183676719666,,,,,
0.05753261595964432,7949,25,0.057467009872198105,,,,,
0.06814294308423996,7999,25,0.07031016051769257,,,,,
0.06257762014865875,8049,25,0.06385499238967896,,,,,
0.06936471909284592,8099,25,0.06920383125543594,,,,,
,8137,25,,0.6101999878883362,0.6047000288963318,,,
,8137,25,,,,0.6243077516555786,0.620074987411499,0.6201750040054321
0.058119118213653564,8149,26,0.05784083902835846,,,,,
0.06263137608766556,8199,26,0.06253685802221298,,,,,
0.059384699910879135,8249,26,0.060332175344228745,,,,,
0.06548057496547699,8299,26,0.06633788347244263,,,,,
0.07549304515123367,8349,26,0.07506585121154785,,,,,
0.06442195177078247,8399,26,0.06852229684591293,,,,,
0.07450811564922333,8449,26,0.07254069298505783,,,,,
,8450,26,,0.5907999873161316,0.6388999819755554,,,
,8450,26,,,,0.6305379867553711,0.6211000084877014,0.6175500154495239
0.06876420229673386,8499,27,0.06766631454229355,,,,,
0.09430492669343948,8549,27,0.09431195259094238,,,,,
0.07686202228069305,8599,27,0.07414653152227402,,,,,
0.0664968267083168,8649,27,0.06955403089523315,,,,,
0.06119050830602646,8699,27,0.06033827364444733,,,,,
0.07308449596166611,8749,27,0.07588423788547516,,,,,
,8763,27,,0.633899986743927,0.6388000249862671,,,
,8763,27,,,,0.6413172483444214,0.6224499940872192,0.6231250166893005
0.07033029943704605,8799,28,0.06874130666255951,,,,,
0.07624463737010956,8849,28,0.08026505261659622,,,,,
0.07549236714839935,8899,28,0.08049745857715607,,,,,
0.08953191339969635,8949,28,0.09045460820198059,,,,,
0.07303503155708313,8999,28,0.07628700882196426,,,,,
0.06558558344841003,9049,28,0.0651554986834526,,,,,
,9076,28,,0.5972999930381775,0.5552999973297119,,,
,9076,28,,,,0.6378560066223145,0.6201249957084656,0.6178749799728394
0.06374538689851761,9099,29,0.061103373765945435,,,,,
0.0765061005949974,9149,29,0.07623185217380524,,,,,
0.06531860679388046,9199,29,0.06601718813180923,,,,,
0.08986853808164597,9249,29,0.08651626110076904,,,,,
0.0740709900856018,9299,29,0.07444774359464645,,,,,
0.06676264852285385,9349,29,0.06844671815633774,,,,,
,9389,29,,0.6327000260353088,0.6190999746322632,,,
,9389,29,,,,0.6417128443717957,0.624750018119812,0.6154249906539917
0.06323794275522232,9399,30,0.06422322243452072,,,,,
0.08558598160743713,9449,30,0.08413435518741608,,,,,
0.06385296583175659,9499,30,0.06848035007715225,,,,,
0.06546930968761444,9549,30,0.06590517610311508,,,,,
0.05871766060590744,9599,30,0.06405852735042572,,,,,
0.054041411727666855,9649,30,0.051378730684518814,,,,,
0.06582150608301163,9699,30,0.06613028049468994,,,,,
,9702,30,,0.6186000108718872,0.5712000131607056,,,
,9702,30,,,,0.6275712251663208,0.6194000244140625,0.6189749836921692
0.05732530355453491,9749,31,0.05847620964050293,,,,,
0.07851383835077286,9799,31,0.07791431248188019,,,,,
0.06390480697154999,9849,31,0.06403011828660965,,,,,
0.07355932891368866,9899,31,0.07427264750003815,,,,,
0.07088103145360947,9949,31,0.07510501146316528,,,,,
0.07764188200235367,9999,31,0.0747031569480896,,,,,
,10015,31,,0.541100025177002,0.5963000059127808,,,
,10015,31,,,,0.6199564933776855,0.6141499876976013,0.6002249717712402
0.07447712868452072,10049,32,0.07494740188121796,,,,,
0.07648931443691254,10099,32,0.0825480967760086,,,,,
0.053072698414325714,10149,32,0.05239463597536087,,,,,
0.06516615301370621,10199,32,0.06758660078048706,,,,,
0.05317164212465286,10249,32,0.05229303240776062,,,,,
0.05568866804242134,10299,32,0.05337764695286751,,,,,
,10328,32,,0.6223000288009644,0.6129999756813049,,,
,10328,32,,,,0.636867105960846,0.6225249767303467,0.6215000152587891
0.06823794543743134,10349,33,0.0676768496632576,,,,,
0.06356488168239594,10399,33,0.06649528443813324,,,,,
0.06522328406572342,10449,33,0.061652373522520065,,,,,
0.06182670220732689,10499,33,0.06872287392616272,,,,,
0.07858449220657349,10549,33,0.07410870492458344,,,,,
0.060344114899635315,10599,33,0.06192983686923981,,,,,
,10641,33,,0.5608000159263611,0.5884000062942505,,,
,10641,33,,,,0.615407407283783,0.6264749765396118,0.6255000233650208
0.06125511974096298,10649,34,0.05956494063138962,,,,,
0.05670250579714775,10699,34,0.05802629515528679,,,,,
0.08021292835474014,10749,34,0.07659315317869186,,,,,
0.060895662754774094,10799,34,0.058424562215805054,,,,,
0.0880269706249237,10849,34,0.08713336288928986,,,,,
0.06316249817609787,10899,34,0.06115676462650299,,,,,
0.06717491894960403,10949,34,0.06527293473482132,,,,,
,10954,34,,0.5950999855995178,0.59579998254776,,,
,10954,34,,,,0.6328125,0.6268500089645386,0.6261749863624573
0.05763573944568634,10999,35,0.05780784413218498,,,,,
0.06860373169183731,11049,35,0.06511126458644867,,,,,
0.057225584983825684,11099,35,0.058315932750701904,,,,,
0.054031502455472946,11149,35,0.052214253693819046,,,,,
0.06395278126001358,11199,35,0.06625542789697647,,,,,
0.06660384684801102,11249,35,0.06586882472038269,,,,,
,11267,35,,0.6294999718666077,0.5860999822616577,,,
,11267,35,,,,0.652195394039154,0.6239749789237976,0.6220750212669373
0.05827832221984863,11299,36,0.05888737365603447,,,,,
0.06316298991441727,11349,36,0.06706906110048294,,,,,
0.06168053299188614,11399,36,0.062355946749448776,,,,,
0.056275319308042526,11449,36,0.05473653972148895,,,,,
0.057681240141391754,11499,36,0.058496542274951935,,,,,
0.07327736914157867,11549,36,0.07655587047338486,,,,,
,11580,36,,0.6075000166893005,0.6202999949455261,,,
,11580,36,,,,0.605320394039154,0.6277750134468079,0.6265749931335449
0.06839164346456528,11599,37,0.06640449911355972,,,,,
0.05972316488623619,11649,37,0.06024526059627533,,,,,
0.0738578662276268,11699,37,0.07741151005029678,,,,,
0.07576706260442734,11749,37,0.07474339008331299,,,,,
0.06606869399547577,11799,37,0.06534112989902496,,,,,
0.06652165204286575,11849,37,0.06851447373628616,,,,,
,11893,37,,0.6092000007629395,0.6151999831199646,,,
,11893,37,,,,0.6295490264892578,0.6236749887466431,0.6255999803543091
0.06746502965688705,11899,38,0.06791292130947113,,,,,
0.06776629388332367,11949,38,0.06750652194023132,,,,,
0.06120065227150917,11999,38,0.057411398738622665,,,,,
0.08246099203824997,12049,38,0.0783037468791008,,,,,
0.09068301320075989,12099,38,0.08505292236804962,,,,,
0.07402034848928452,12149,38,0.07763073593378067,,,,,
0.06566712260246277,12199,38,0.06484372913837433,,,,,
,12206,38,,0.6305999755859375,0.5866000056266785,,,
,12206,38,,,,0.6387460231781006,0.6251500248908997,0.6290749907493591
0.0650491863489151,12249,39,0.06348121911287308,,,,,
0.07076504081487656,12299,39,0.07118115574121475,,,,,
0.059202950447797775,12349,39,0.06048818305134773,,,,,
0.08021339774131775,12399,39,0.07795749604701996,,,,,
0.06533097475767136,12449,39,0.06537500768899918,,,,,
0.059233758598566055,12499,39,0.06167659908533096,,,,,
,12519,39,,0.6184999942779541,0.5986999869346619,,,
,12519,39,,,,0.6230221390724182,0.6286749839782715,0.6256499886512756
0.06364396959543228,12549,40,0.06627871841192245,,,,,
0.05559349060058594,12599,40,0.0562778078019619,,,,,
0.06696513295173645,12649,40,0.06723867356777191,,,,,
0.07084038853645325,12699,40,0.06782596558332443,,,,,
0.076982282102108,12749,40,0.07410557568073273,,,,,
0.0712255910038948,12799,40,0.06931634247303009,,,,,
,12832,40,,0.6175000071525574,0.642300009727478,,,
,12832,40,,,,0.6330102682113647,0.6279749870300293,0.6290000081062317
0.06388047337532043,12849,41,0.06203446164727211,,,,,
0.06852805614471436,12899,41,0.07021042704582214,,,,,
0.05804067477583885,12949,41,0.060825034976005554,,,,,
0.06702244281768799,12999,41,0.06616783887147903,,,,,
0.08061119168996811,13049,41,0.08176984637975693,,,,,
0.08399001508951187,13099,41,0.0856003612279892,,,,,
,13145,41,,0.5982999801635742,0.5900999903678894,,,
,13145,41,,,,0.6158030033111572,0.6269999742507935,0.6302000284194946
0.07479176670312881,13149,42,0.07538969814777374,,,,,
0.08812635391950607,13199,42,0.09028540551662445,,,,,
0.08978527039289474,13249,42,0.09316067397594452,,,,,
0.07910420000553131,13299,42,0.0751645565032959,,,,,
0.08138348162174225,13349,42,0.08059973269701004,,,,,
0.056204602122306824,13399,42,0.05670394375920296,,,,,
0.05488191172480583,13449,42,0.06218087300658226,,,,,
,13458,42,,0.607200026512146,0.6087999939918518,,,
,13458,42,,,,0.6233188509941101,0.630050003528595,0.6275749802589417
0.07238323241472244,13499,43,0.06959588825702667,,,,,
0.08814745396375656,13549,43,0.08908074349164963,,,,,
0.06977980583906174,13599,43,0.06566979736089706,,,,,
0.08183784037828445,13649,43,0.08228959143161774,,,,,
0.05976499617099762,13699,43,0.058996692299842834,,,,,
0.06394502520561218,13749,43,0.06449141353368759,,,,,
,13771,43,,0.6128000020980835,0.6388999819755554,,,
,13771,43,,,,0.6271756291389465,0.6291750073432922,0.6294249892234802
0.0662960559129715,13799,44,0.06584018468856812,,,,,
0.0798298716545105,13849,44,0.07786320149898529,,,,,
0.06383313238620758,13899,44,0.06619369983673096,,,,,
0.06538346409797668,13949,44,0.06612425297498703,,,,,
0.07364347577095032,13999,44,0.0723143070936203,,,,,
0.07787266373634338,14049,44,0.07690798491239548,,,,,
,14084,44,,0.593999981880188,0.6327999830245972,,,
,14084,44,,,,0.6150118708610535,0.6298750042915344,0.6345499753952026
0.062463853508234024,14099,45,0.06054888665676117,,,,,
0.06456431746482849,14149,45,0.06720086932182312,,,,,
0.07620346546173096,14199,45,0.07631101459264755,,,,,
0.06762813776731491,14249,45,0.06615958362817764,,,,,
0.06113592907786369,14299,45,0.06166091561317444,,,,,
0.0850866436958313,14349,45,0.08945527672767639,,,,,
,14397,45,,0.6000000238418579,0.6205000281333923,,,
,14397,45,,,,0.6150118708610535,0.6337000131607056,0.6345499753952026
0.059588219970464706,14399,46,0.05727851018309593,,,,,
0.08966297656297684,14449,46,0.08956864476203918,,,,,
0.07619980722665787,14499,46,0.07527761906385422,,,,,
0.08791664242744446,14549,46,0.09522660076618195,,,,,
0.07541243731975555,14599,46,0.07430651783943176,,,,,
0.07772636413574219,14649,46,0.07060655951499939,,,,,
0.07052672654390335,14699,46,0.0686880573630333,,,,,
,14710,46,,0.6323999762535095,0.5892999768257141,,,
,14710,46,,,,0.6492286324501038,0.6277750134468079,0.6355249881744385
0.09730876982212067,14749,47,0.09489402174949646,,,,,
0.07409153133630753,14799,47,0.07397828251123428,,,,,
0.06251084804534912,14849,47,0.06741468608379364,,,,,
0.07614538818597794,14899,47,0.07650862634181976,,,,,
0.06929761171340942,14949,47,0.0731191337108612,,,,,
0.07543706893920898,14999,47,0.07689593732357025,,,,,
,15023,47,,0.6363999843597412,0.6478999853134155,,,
,15023,47,,,,0.6375593543052673,0.6378250122070312,0.6327750086784363
0.10658758133649826,15049,48,0.10051589459180832,,,,,
0.056169260293245316,15099,48,0.05434650555253029,,,,,
0.07962645590305328,15149,48,0.07747109979391098,,,,,
0.06662572920322418,15199,48,0.06591977924108505,,,,,
0.07767774909734726,15249,48,0.07359795272350311,,,,,
0.06869874149560928,15299,48,0.06615623831748962,,,,,
,15336,48,,0.6190000176429749,0.6121000051498413,,,
,15336,48,,,,0.644679605960846,0.6302250027656555,0.6329749822616577
0.07998163998126984,15349,49,0.08452869206666946,,,,,
0.0699872300028801,15399,49,0.06650695204734802,,,,,
0.07293375581502914,15449,49,0.07500104606151581,,,,,
0.06346438825130463,15499,49,0.060059282928705215,,,,,
0.05963689461350441,15549,49,0.0570993646979332,,,,,
0.07269398868083954,15599,49,0.07358120381832123,,,,,
0.20514070987701416,15649,49,0.20209453999996185,,,,,
,15649,49,,0.5960000157356262,0.6245999932289124,,,
,15649,49,,,,0.6307357549667358,0.6365500092506409,0.6352750062942505
0.07304775714874268,15699,50,0.06779957562685013,,,,,
0.07845102250576019,15749,50,0.07479824125766754,,,,,
0.08324205875396729,15799,50,0.08360644429922104,,,,,
0.07556270807981491,15849,50,0.07249756157398224,,,,,
0.06125938147306442,15899,50,0.06482940912246704,,,,,
0.07255051285028458,15949,50,0.07791285216808319,,,,,
,15962,50,,0.6234999895095825,0.6424999833106995,,,
,15962,50,,,,0.6474485993385315,0.6238499879837036,0.6295499801635742
0.09865858405828476,15999,51,0.10274293273687363,,,,,
0.06499797105789185,16049,51,0.06588123738765717,,,,,
0.07174187153577805,16099,51,0.07456308603286743,,,,,
0.057532284408807755,16149,51,0.05731138959527016,,,,,
0.07171863317489624,16199,51,0.07394339144229889,,,,,
0.0568496473133564,16249,51,0.05642496049404144,,,,,
,16275,51,,0.6208000183105469,0.651199996471405,,,
,16275,51,,,,0.6230221390724182,0.632099986076355,0.6355500221252441
0.061845771968364716,16299,52,0.06181798875331879,,,,,
0.07021454721689224,16349,52,0.06835468858480453,,,,,
0.06782118231058121,16399,52,0.07042502611875534,,,,,
0.07818511128425598,16449,52,0.07495230436325073,,,,,
0.06796885281801224,16499,52,0.06504039466381073,,,,,
0.07251360267400742,16549,52,0.07129344344139099,,,,,
,16588,52,,0.5874000191688538,0.5864999890327454,,,
,16588,52,,,,0.6167919039726257,0.6344749927520752,0.6362000107765198
0.06836146116256714,16599,53,0.06828968226909637,,,,,
0.07359085977077484,16649,53,0.07264397293329239,,,,,
0.06819848716259003,16699,53,0.06466013938188553,,,,,
0.07144317030906677,16749,53,0.07041497528553009,,,,,
0.07093678414821625,16799,53,0.06856176257133484,,,,,
0.06619644165039062,16849,53,0.06496000289916992,,,,,
0.06583899259567261,16899,53,0.06298843026161194,,,,,
,16901,53,,0.5325000286102295,0.5339999794960022,,,
,16901,53,,,,0.6163963675498962,0.6291999816894531,0.6305999755859375
0.056630540639162064,16949,54,0.0589115172624588,,,,,
0.06701295077800751,16999,54,0.06711805611848831,,,,,
0.07364840805530548,17049,54,0.07770638167858124,,,,,
0.0774024948477745,17099,54,0.07491263002157211,,,,,
0.08775373548269272,17149,54,0.08527832478284836,,,,,
0.07502283155918121,17199,54,0.07227194309234619,,,,,
,17214,54,,0.6348000168800354,0.6430000066757202,,,
,17214,54,,,,0.6449762582778931,0.6372249722480774,0.6359999775886536
0.07451269775629044,17249,55,0.07581576704978943,,,,,
0.06750089675188065,17299,55,0.07098561525344849,,,,,
0.06018483266234398,17349,55,0.05900271236896515,,,,,
0.05107003450393677,17399,55,0.05297340080142021,,,,,
0.06497213989496231,17449,55,0.06839989870786667,,,,,
0.0842093750834465,17499,55,0.09296353161334991,,,,,
,17527,55,,0.6367999911308289,0.6175000071525574,,,
,17527,55,,,,0.6491297483444214,0.6359750032424927,0.6352750062942505
0.07502461969852448,17549,56,0.0714595839381218,,,,,
0.05648360773921013,17599,56,0.060018546879291534,,,,,
0.08373118937015533,17649,56,0.08382061123847961,,,,,
0.05452814698219299,17699,56,0.05428515374660492,,,,,
0.0776955708861351,17749,56,0.07832107692956924,,,,,
0.07569721341133118,17799,56,0.07675294578075409,,,,,
,17840,56,,0.6327000260353088,0.6198999881744385,,,
,17840,56,,,,0.6442840099334717,0.6371999979019165,0.6383249759674072
0.07085154205560684,17849,57,0.0677318125963211,,,,,
0.06700654327869415,17899,57,0.06785283982753754,,,,,
0.05910336226224899,17949,57,0.060988448560237885,,,,,
0.06740923970937729,17999,57,0.06793937087059021,,,,,
0.06956269592046738,18049,57,0.0711357370018959,,,,,
0.08614539355039597,18099,57,0.08693893253803253,,,,,
0.08108916133642197,18149,57,0.08379220962524414,,,,,
,18153,57,,0.6146000027656555,0.5788000226020813,,,
,18153,57,,,,0.6241099834442139,0.6351500153541565,0.6380749940872192
0.06019871309399605,18199,58,0.05715452879667282,,,,,
0.06572358310222626,18249,58,0.06660523265600204,,,,,
