train_loss1,step,epoch,train_loss2,val_acc1,val_acc2,test_acc,train_acc2,train_acc1
,4381,13,,0.6704000234603882,0.6349999904632568,,,
,4381,13,,,,0.6728639006614685,0.6570500135421753,0.6613249778747559
0.00585969677194953,4399,14,0.005840696860104799,,,,,
0.005026903934776783,4449,14,0.005534634459763765,,,,,
0.004799484740942717,4499,14,0.005548189859837294,,,,,
0.004754588007926941,4549,14,0.004290994256734848,,,,,
0.005933626089245081,4599,14,0.005154082085937262,,,,,
0.005321407224982977,4649,14,0.004767219070345163,,,,,
,4694,14,,0.6714000105857849,0.666700005531311,,,
,4694,14,,,,0.6757317781448364,0.676675021648407,0.6714749932289124
0.006599060259759426,4699,15,0.008047464303672314,,,,,
0.006150495260953903,4749,15,0.006915128789842129,,,,,
0.009614638984203339,4799,15,0.008719433099031448,,,,,
0.005222553387284279,4849,15,0.005189703777432442,,,,,
0.005451518576592207,4899,15,0.0049436939880251884,,,,,
0.003636875655502081,4949,15,0.004540291614830494,,,,,
0.007363957352936268,4999,15,0.006790765095502138,,,,,
,5007,15,,0.6866999864578247,0.7024000287055969,,,
,5007,15,,,,0.6919501423835754,0.6743999719619751,0.6749500036239624
0.005647605750709772,5049,16,0.005613388493657112,,,,,
0.006765612866729498,5099,16,0.007525068707764149,,,,,
0.005811695940792561,5149,16,0.005390568170696497,,,,,
0.004837744403630495,5199,16,0.0054564038291573524,,,,,
0.0050646099261939526,5249,16,0.005317639093846083,,,,,
0.0053481790237128735,5299,16,0.006067955866456032,,,,,
,5320,16,,0.6292999982833862,0.6592000126838684,,,
,5320,16,,,,0.6840387582778931,0.6822999715805054,0.6791750192642212
0.005513675045222044,5349,17,0.006042372435331345,,,,,
0.005919957999140024,5399,17,0.004681454040110111,,,,,
0.004916424863040447,5449,17,0.0047841062769293785,,,,,
0.006741486955434084,5499,17,0.006758468225598335,,,,,
0.0058123879134655,5549,17,0.005984403658658266,,,,,
0.005549756344407797,5599,17,0.005613119341433048,,,,,
,5633,17,,0.630299985408783,0.6784999966621399,,,
,5633,17,,,,0.6659414768218994,0.6847249865531921,0.6855999827384949
0.005885733757168055,5649,18,0.006228836718946695,,,,,
0.004817525390535593,5699,18,0.004306675400584936,,,,,
0.006309964694082737,5749,18,0.005630724132061005,,,,,
0.005794398486614227,5799,18,0.005951694678515196,,,,,
0.00475655123591423,5849,18,0.006258255802094936,,,,,
0.005788272246718407,5899,18,0.005474583245813847,,,,,
,5946,18,,0.6378999948501587,0.6758999824523926,,,
,5946,18,,,,0.6731606125831604,0.6898750066757202,0.6898249983787537
0.005895889364182949,5949,19,0.006387088913470507,,,,,
0.003751680487766862,5999,19,0.004774595610797405,,,,,
0.005544868763536215,6049,19,0.005063597112894058,,,,,
0.005452388431876898,6099,19,0.0044951727613806725,,,,,
0.004991362802684307,6149,19,0.00504091614857316,,,,,
0.006775419693440199,6199,19,0.006615926045924425,,,,,
0.004838440101593733,6249,19,0.005541847087442875,,,,,
,6259,19,,0.6626999974250793,0.7117000222206116,,,
,6259,19,,,,0.671875,0.696025013923645,0.6923249959945679
0.00509421294555068,6299,20,0.0057061100378632545,,,,,
0.006578109692782164,6349,20,0.0068355100229382515,,,,,
0.004234700463712215,6399,20,0.004521976690739393,,,,,
0.005247978959232569,6449,20,0.004319652449339628,,,,,
0.005181165877729654,6499,20,0.0057163480669260025,,,,,
0.006494928617030382,6549,20,0.006127856206148863,,,,,
,6572,20,,0.7052000164985657,0.6820999979972839,,,
,6572,20,,,,0.7099485993385315,0.6964499950408936,0.6979749798774719
0.00429996894672513,6599,21,0.004661017097532749,,,,,
0.00476317061111331,6649,21,0.0056691416539251804,,,,,
0.005179531406611204,6699,21,0.005210275761783123,,,,,
0.006350200157612562,6749,21,0.005544189363718033,,,,,
0.005255391355603933,6799,21,0.005185048095881939,,,,,
0.0045098429545760155,6849,21,0.005066249519586563,,,,,
,6885,21,,0.67330002784729,0.6833999752998352,,,
,6885,21,,,,0.6972903609275818,0.701574981212616,0.7039499878883362
0.005564785562455654,6899,22,0.005924308206886053,,,,,
0.004399524535983801,6949,22,0.005297715310007334,,,,,
0.005927037447690964,6999,22,0.0050756423734128475,,,,,
0.0052350410260260105,7049,22,0.005530528258532286,,,,,
0.006829054094851017,7099,22,0.006239129230380058,,,,,
0.005307209677994251,7149,22,0.005242498591542244,,,,,
,7198,22,,0.670199990272522,0.6452999711036682,,,
,7198,22,,,,0.6954113841056824,0.7107499837875366,0.7101749777793884
0.005661823786795139,7199,23,0.005882100202143192,,,,,
0.005172473844140768,7249,23,0.005482649430632591,,,,,
0.00439837109297514,7299,23,0.004545105155557394,,,,,
0.004334917291998863,7349,23,0.004297370091080666,,,,,
0.005037518683820963,7399,23,0.005206835921853781,,,,,
0.003300383919849992,7449,23,0.003640321781858802,,,,,
0.004164906218647957,7499,23,0.003853189991787076,,,,,
,7511,23,,0.7279999852180481,0.7172999978065491,,,
,7511,23,,,,0.7186511158943176,0.7139250040054321,0.7156500220298767
0.0052457875572144985,7549,24,0.005325671751052141,,,,,
0.0038733272813260555,7599,24,0.004142740275710821,,,,,
0.00439406419172883,7649,24,0.005396802444010973,,,,,
0.003165548201650381,7699,24,0.0033521864097565413,,,,,
0.005086490884423256,7749,24,0.005986939650028944,,,,,
0.0047765630297362804,7799,24,0.005377945490181446,,,,,
,7824,24,,0.7080000042915344,0.7278000116348267,,,
,7824,24,,,,0.7143987417221069,0.718999981880188,0.7168499827384949
0.004971558228135109,7849,25,0.004235735163092613,,,,,
0.004250916186720133,7899,25,0.004498717840760946,,,,,
0.004249469377100468,7949,25,0.004564886912703514,,,,,
0.004223193973302841,7999,25,0.003917190711945295,,,,,
0.004275586921721697,8049,25,0.004179512150585651,,,,,
0.004320115782320499,8099,25,0.004085610155016184,,,,,
,8137,25,,0.6833999752998352,0.6751999855041504,,,
,8137,25,,,,0.7123219966888428,0.7185999751091003,0.7179250121116638
0.0045771002769470215,8149,26,0.004391267895698547,,,,,
0.0030414212960749865,8199,26,0.003434766549617052,,,,,
0.004092210438102484,8249,26,0.004443779122084379,,,,,
0.005825860891491175,8299,26,0.005177461076527834,,,,,
0.006257276516407728,8349,26,0.006047999486327171,,,,,
0.005322413984686136,8399,26,0.0055156005546450615,,,,,
0.004318973049521446,8449,26,0.004181732423603535,,,,,
,8450,26,,0.6786999702453613,0.6819999814033508,,,
,8450,26,,,,0.7125197649002075,0.7196750044822693,0.7227500081062317
0.0035485054831951857,8499,27,0.0038713261019438505,,,,,
0.005703544244170189,8549,27,0.005194268189370632,,,,,
0.005647007841616869,8599,27,0.004558295011520386,,,,,
0.004566647578030825,8649,27,0.005358906928449869,,,,,
0.003248737193644047,8699,27,0.0037431095261126757,,,,,
0.005256816279143095,8749,27,0.005303416401147842,,,,,
,8763,27,,0.7160999774932861,0.6834999918937683,,,
,8763,27,,,,0.7280458807945251,0.7236250042915344,0.7248250246047974
0.0038123151753097773,8799,28,0.004348988179117441,,,,,
0.0044500213116407394,8849,28,0.004714007489383221,,,,,
0.005013830028474331,8899,28,0.004895881284028292,,,,,
0.006607016548514366,8949,28,0.005697120446711779,,,,,
0.004797967616468668,8999,28,0.004770870786160231,,,,,
0.005190298892557621,9049,28,0.004965852480381727,,,,,
,9076,28,,0.6941999793052673,0.7062000036239624,,,
,9076,28,,,,0.7088607549667358,0.7296000123023987,0.7248499989509583
0.007167545147240162,9099,29,0.006124687846750021,,,,,
0.003279885044321418,9149,29,0.003839741926640272,,,,,
0.004780891351401806,9199,29,0.004604598507285118,,,,,
0.0046743606217205524,9249,29,0.005475237965583801,,,,,
0.003747505834326148,9299,29,0.00409303605556488,,,,,
0.00494415033608675,9349,29,0.006152778398245573,,,,,
,9389,29,,0.7146000266075134,0.7199000120162964,,,
,9389,29,,,,0.7204311490058899,0.725600004196167,0.7265750169754028
0.008192379027605057,9399,30,0.006145095452666283,,,,,
0.004745034500956535,9449,30,0.004665545653551817,,,,,
0.007371030747890472,9499,30,0.006684094201773405,,,,,
0.0037945907097309828,9549,30,0.00306870904751122,,,,,
0.004626915790140629,9599,30,0.004488141741603613,,,,,
0.004345347173511982,9649,30,0.005216286517679691,,,,,
0.004666638094931841,9699,30,0.004440609831362963,,,,,
,9702,30,,0.6983000040054321,0.7059000134468079,,,
,9702,30,,,,0.7221123576164246,0.727649986743927,0.7250249981880188
0.004549750592559576,9749,31,0.004195805639028549,,,,,
0.005023424047976732,9799,31,0.005167808849364519,,,,,
0.003187870606780052,9849,31,0.003009516978636384,,,,,
0.005263591185212135,9899,31,0.004847849253565073,,,,,
0.0047325738705694675,9949,31,0.005757368169724941,,,,,
0.0038885001558810472,9999,31,0.004849476274102926,,,,,
,10015,31,,0.72079998254776,0.6834999918937683,,,
,10015,31,,,,0.7220134735107422,0.7299749851226807,0.7295250296592712
0.004014954902231693,10049,32,0.004165243823081255,,,,,
0.004172635730355978,10099,32,0.005124511197209358,,,,,
0.0039474437944591045,10149,32,0.0043517728336155415,,,,,
0.004791132174432278,10199,32,0.004703531973063946,,,,,
0.003690200624987483,10249,32,0.0038162879645824432,,,,,
0.004835160449147224,10299,32,0.004730153363198042,,,,,
,10328,32,,0.7182999849319458,0.6802999973297119,,,
,10328,32,,,,0.7197389006614685,0.7316250205039978,0.7287999987602234
0.005593503825366497,10349,33,0.0056260721758008,,,,,
0.004204997792840004,10399,33,0.004187335260212421,,,,,
0.0069536506198346615,10449,33,0.006367017515003681,,,,,
0.005205882713198662,10499,33,0.006024820264428854,,,,,
0.004205144010484219,10549,33,0.004983642604202032,,,,,
0.004243195056915283,10599,33,0.004502104129642248,,,,,
,10641,33,,0.6974999904632568,0.7109000086784363,,,
,10641,33,,,,0.7318037748336792,0.7271249890327454,0.731124997138977
0.00549665093421936,10649,34,0.00572652043774724,,,,,
0.004021039232611656,10699,34,0.0040750158950686455,,,,,
0.005137479864060879,10749,34,0.0054570408537983894,,,,,
0.003635559231042862,10799,34,0.003244641702622175,,,,,
0.005185981281101704,10849,34,0.005720819346606731,,,,,
0.0030013560317456722,10899,34,0.004134727641940117,,,,,
0.004280338063836098,10949,34,0.004754040855914354,,,,,
,10954,34,,0.7170000076293945,0.6898999810218811,,,
,10954,34,,,,0.722507894039154,0.7330499887466431,0.7320500016212463
0.005060578230768442,10999,35,0.00526007916778326,,,,,
0.005038047209382057,11049,35,0.005717312917113304,,,,,
0.004362690728157759,11099,35,0.004616086371243,,,,,
0.005969084799289703,11149,35,0.005230852402746677,,,,,
0.005030331201851368,11199,35,0.004773762542754412,,,,,
0.0045548914931714535,11249,35,0.004644304513931274,,,,,
,11267,35,,0.6904000043869019,0.7263000011444092,,,
,11267,35,,,,0.7224090099334717,0.7333750128746033,0.7361000180244446
0.005133002530783415,11299,36,0.00452457508072257,,,,,
0.004667072091251612,11349,36,0.005098023917526007,,,,,
0.005065947771072388,11399,36,0.0043318490497767925,,,,,
0.004797704052180052,11449,36,0.0048111253418028355,,,,,
0.003937512636184692,11499,36,0.00450924364849925,,,,,
0.0032357177697122097,11549,36,0.00373830390162766,,,,,
,11580,36,,0.690500020980835,0.7129999995231628,,,
,11580,36,,,,0.7215189933776855,0.7314500212669373,0.7284500002861023
0.004578528460115194,11599,37,0.004820163827389479,,,,,
0.00480756675824523,11649,37,0.004130865912884474,,,,,
0.003927535377442837,11699,37,0.0036978719290345907,,,,,
0.005814164411276579,11749,37,0.005292139481753111,,,,,
0.0027657754253596067,11799,37,0.003098179819062352,,,,,
0.004334480036050081,11849,37,0.004419656004756689,,,,,
,11893,37,,0.739799976348877,0.7391999959945679,,,
,11893,37,,,,0.7365506291389465,0.7301250100135803,0.7309499979019165
0.003117429092526436,11899,38,0.003979445435106754,,,,,
0.004159598611295223,11949,38,0.00371279614046216,,,,,
0.004528115037828684,11999,38,0.004364528227597475,,,,,
0.005569234490394592,12049,38,0.005665055941790342,,,,,
0.00441341195255518,12099,38,0.004682650789618492,,,,,
0.0027842125855386257,12149,38,0.0037130804266780615,,,,,
0.004611825104802847,12199,38,0.0048788804560899734,,,,,
,12206,38,,0.6934999823570251,0.7135000228881836,,,
,12206,38,,,,0.7178599834442139,0.7382000088691711,0.7373250126838684
0.004347227979451418,12249,39,0.0033976624254137278,,,,,
0.003712521633133292,12299,39,0.0033317869529128075,,,,,
0.0029364635702222586,12349,39,0.003490949748083949,,,,,
0.0036419646348804235,12399,39,0.0036179597955197096,,,,,
0.004723913036286831,12449,39,0.004966068081557751,,,,,
0.0037350694183260202,12499,39,0.003940023016184568,,,,,
,12519,39,,0.7228000164031982,0.7232000231742859,,,
,12519,39,,,,0.7296281456947327,0.734749972820282,0.7337750196456909
0.0038999791722744703,12549,40,0.003227187553420663,,,,,
0.005146585404872894,12599,40,0.005875031929463148,,,,,
0.003952825907617807,12649,40,0.0035739762242883444,,,,,
0.003560808254405856,12699,40,0.003901400836184621,,,,,
0.003943637944757938,12749,40,0.004554237704724073,,,,,
0.0032707047648727894,12799,40,0.0031912876293063164,,,,,
,12832,40,,0.7026000022888184,0.7103000283241272,,,
,12832,40,,,,0.730617105960846,0.7336999773979187,0.7332000136375427
0.004533481318503618,12849,41,0.0050253248773515224,,,,,
0.0038217254914343357,12899,41,0.003834720002487302,,,,,
0.003495023353025317,12949,41,0.00414781179279089,,,,,
0.004565348383039236,12999,41,0.005335602909326553,,,,,
0.004259480629116297,13049,41,0.003969208337366581,,,,,
0.005168590694665909,13099,41,0.0057112909853458405,,,,,
,13145,41,,0.6787999868392944,0.7228999733924866,,,
,13145,41,,,,0.7129153609275818,0.7318249940872192,0.7359750270843506
0.006395431235432625,13149,42,0.006791166495531797,,,,,
0.00453692814335227,13199,42,0.003596058813855052,,,,,
0.005289728753268719,13249,42,0.005563725251704454,,,,,
0.004132457543164492,13299,42,0.0038787981029599905,,,,,
0.0038535131607204676,13349,42,0.0035947191063314676,,,,,
0.003858843119814992,13399,42,0.004066689405590296,,,,,
0.003312864573672414,13449,42,0.0032919482327997684,,,,,
,13458,42,,0.669700026512146,0.7215999960899353,,,
,13458,42,,,,0.7263647317886353,0.7356749773025513,0.732574999332428
0.0031131214927881956,13499,43,0.003827776527032256,,,,,
0.003656473709270358,13549,43,0.004332649987190962,,,,,
0.005865119397640228,13599,43,0.004035612102597952,,,,,
0.004663244821131229,13649,43,0.004021909553557634,,,,,
0.004411946516484022,13699,43,0.0045853666961193085,,,,,
0.005216266959905624,13749,43,0.005064594559371471,,,,,
,13771,43,,0.7394999861717224,0.7480999827384949,,,
,13771,43,,,,0.7392207384109497,0.7383750081062317,0.7397500276565552
0.0041798874735832214,13799,44,0.004520767368376255,,,,,
0.0047719236463308334,13849,44,0.005469835828989744,,,,,
0.004859174136072397,13899,44,0.005069195292890072,,,,,
0.005678371526300907,13949,44,0.004698381759226322,,,,,
0.004255795851349831,13999,44,0.004448093008249998,,,,,
0.0034531301353126764,14049,44,0.004286170471459627,,,,,
,14084,44,,0.7307999730110168,0.7206000089645386,,,
,14084,44,,,,0.7368472814559937,0.7387750148773193,0.7371000051498413
0.0036282967776060104,14099,45,0.004539715591818094,,,,,
0.005150860641151667,14149,45,0.004170574713498354,,,,,
0.0036443285644054413,14199,45,0.0032896166667342186,,,,,
0.004325603600591421,14249,45,0.0033639802131801844,,,,,
0.003936046734452248,14299,45,0.0049034301191568375,,,,,
0.005169860552996397,14349,45,0.005288000218570232,,,,,
,14397,45,,0.6067000031471252,0.6886000037193298,,,
,14397,45,,,,0.719343364238739,0.740149974822998,0.7392749786376953
0.006027008406817913,14399,46,0.004559451714158058,,,,,
0.004703875631093979,14449,46,0.004845816176384687,,,,,
0.004284504801034927,14499,46,0.0041064913384616375,,,,,
0.0043768128380179405,14549,46,0.004147304221987724,,,,,
0.00492214597761631,14599,46,0.004023432265967131,,,,,
0.003925075754523277,14649,46,0.003965894691646099,,,,,
0.0043694814667105675,14699,46,0.004712976980954409,,,,,
,14710,46,,0.7452999949455261,0.742900013923645,,,
,14710,46,,,,0.736155092716217,0.7388499975204468,0.7386000156402588
0.005457450170069933,14749,47,0.004947631619870663,,,,,
0.004901754204183817,14799,47,0.004596331622451544,,,,,
0.00435212766751647,14849,47,0.0047743115574121475,,,,,
0.0031599642243236303,14899,47,0.0033896605018526316,,,,,
0.004176975227892399,14949,47,0.0036859745159745216,,,,,
0.00436754897236824,14999,47,0.004317606333643198,,,,,
,15023,47,,0.7426999807357788,0.7508000135421753,,,
,15023,47,,,,0.7339794039726257,0.7408499717712402,0.7421000003814697
0.004513921681791544,15049,48,0.004684321116656065,,,,,
0.00384615664370358,15099,48,0.0035723818000406027,,,,,
0.0041608004830777645,15149,48,0.003914332948625088,,,,,
0.004153347574174404,15199,48,0.003313379595056176,,,,,
0.004935410805046558,15249,48,0.004203835502266884,,,,,
0.004667776636779308,15299,48,0.005270388443022966,,,,,
,15336,48,,0.7418000102043152,0.7258999943733215,,,
,15336,48,,,,0.7336827516555786,0.7412499785423279,0.7402999997138977
0.003986196126788855,15349,49,0.003683543298393488,,,,,
0.004955651704221964,15399,49,0.004093976225703955,,,,,
0.0039940145798027515,15449,49,0.004182283766567707,,,,,
0.00420494144782424,15499,49,0.00416153110563755,,,,,
0.005962826311588287,15549,49,0.004328292328864336,,,,,
0.0038944813422858715,15599,49,0.003931406419724226,,,,,
0.016172155737876892,15649,49,0.014252251014113426,,,,,
,15649,49,,0.708299994468689,0.6899999976158142,,,
,15649,49,,,,0.733781635761261,0.7390499711036682,0.741100013256073
0.004564802162349224,15699,50,0.005462565924972296,,,,,
0.004147682338953018,15749,50,0.0037082508206367493,,,,,
0.004100090358406305,15799,50,0.003884880803525448,,,,,
0.00476967915892601,15849,50,0.0039962949231266975,,,,,
0.00433070445433259,15899,50,0.004648145753890276,,,,,
0.0034359581768512726,15949,50,0.003979164641350508,,,,,
,15962,50,,0.7247999906539917,0.7361999750137329,,,
,15962,50,,,,0.7352650165557861,0.7382749915122986,0.7376000285148621
0.004954784642904997,15999,51,0.004703790880739689,,,,,
0.004239859525114298,16049,51,0.003767473855987191,,,,,
0.004418797325342894,16099,51,0.004141523502767086,,,,,
0.004796305671334267,16149,51,0.005131279118359089,,,,,
0.003424459369853139,16199,51,0.0029410840943455696,,,,,
0.00385117856785655,16249,51,0.004126193467527628,,,,,
,16275,51,,0.7211999893188477,0.6779999732971191,,,
,16275,51,,,,0.7159810066223145,0.7416250109672546,0.739799976348877
0.005558832082897425,16299,52,0.0050790393725037575,,,,,
0.004160020966082811,16349,52,0.004592516925185919,,,,,
0.004680154845118523,16399,52,0.003957429435104132,,,,,
0.004977778065949678,16449,52,0.00557865621522069,,,,,
0.004886897746473551,16499,52,0.004619671497493982,,,,,
0.004391697701066732,16549,52,0.004933138843625784,,,,,
,16588,52,,0.7088000178337097,0.703499972820282,,,
,16588,52,,,,0.7280458807945251,0.7429249882698059,0.7409250140190125
0.003929772414267063,16599,53,0.004246608354151249,,,,,
0.004775324836373329,16649,53,0.005057735834270716,,,,,
0.003934704698622227,16699,53,0.0041855573654174805,,,,,
0.004899966064840555,16749,53,0.004581458400934935,,,,,
0.0046987771056592464,16799,53,0.004505278542637825,,,,,
0.003991886507719755,16849,53,0.004309602547436953,,,,,
0.0055654956959187984,16899,53,0.004810451529920101,,,,,
,16901,53,,0.7290999889373779,0.7361000180244446,,,
,16901,53,,,,0.728342592716217,0.7396500110626221,0.7398999929428101
0.0031798856798559427,16949,54,0.0029535056091845036,,,,,
0.003911369480192661,16999,54,0.00344259524717927,,,,,
0.003244363935664296,17049,54,0.0037557389587163925,,,,,
0.0037702973932027817,17099,54,0.004217513371258974,,,,,
0.0033627620432525873,17149,54,0.002965728286653757,,,,,
0.004473936278373003,17199,54,0.005708988755941391,,,,,
,17214,54,,0.7310000061988831,0.734000027179718,,,
,17214,54,,,,0.7321004867553711,0.7420499920845032,0.745074987411499
0.004628893453627825,17249,55,0.004521728493273258,,,,,
0.0046971626579761505,17299,55,0.003511024173349142,,,,,
0.0029493418987840414,17349,55,0.003362746676430106,,,,,
0.007397193927317858,17399,55,0.006495312787592411,,,,,
0.003376339329406619,17449,55,0.003893626620993018,,,,,
0.0036894017830491066,17499,55,0.00368988118134439,,,,,
,17527,55,,0.7186999917030334,0.7317000031471252,,,
,17527,55,,,,0.7194422483444214,0.7429749965667725,0.7454000115394592
0.0028345852624624968,17549,56,0.003784558968618512,,,,,
0.0036503388546407223,17599,56,0.004716095048934221,,,,,
0.003967580385506153,17649,56,0.0041318293660879135,,,,,
0.005216845311224461,17699,56,0.0045828549191355705,,,,,
0.0034342529252171516,17749,56,0.00377002265304327,,,,,
0.004158387426286936,17799,56,0.0033849067986011505,,,,,
,17840,56,,0.7182999849319458,0.7080000042915344,,,
,17840,56,,,,0.7254746556282043,0.7406250238418579,0.7398250102996826
0.004086770582944155,17849,57,0.004197761882096529,,,,,
0.004302888177335262,17899,57,0.004508743993937969,,,,,
0.004226697143167257,17949,57,0.0035487692803144455,,,,,
0.005045411176979542,17999,57,0.004972246941179037,,,,,
0.004811489954590797,18049,57,0.004065841902047396,,,,,
0.005380603950470686,18099,57,0.005021343007683754,,,,,
0.0045915162190794945,18149,57,0.005012527573853731,,,,,
,18153,57,,0.714900016784668,0.7300999760627747,,,
