step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc
3049,0.5921052694320679,9,,,,
3099,0.4653826355934143,9,,,,
3119,,9,0.7465999722480774,0.8244343996047974,,
3119,,9,,,0.7806000113487244,0.8070412874221802
3149,0.6649121046066284,10,,,,
3199,0.577128529548645,10,,,,
3249,0.4738616943359375,10,,,,
3299,0.557977557182312,10,,,,
3349,0.7567368745803833,10,,,,
3399,0.6546989679336548,10,,,,
3431,,10,0.7724000215530396,0.7726770639419556,,
3431,,10,,,0.8069999814033508,0.8146284222602844
3449,0.11377957463264465,11,,,,
3499,-0.08718636631965637,11,,,,
3549,0.1922188401222229,11,,,,
3599,0.09807992726564407,11,,,,
3649,-0.07006648182868958,11,,,,
3699,0.009793579578399658,11,,,,
3743,,11,0.7838000059127808,0.1739434003829956,,
3743,,11,,,0.8299999833106995,0.7941206097602844
3749,-0.5007855892181396,12,,,,
3799,-0.6804032325744629,12,,,,
3849,-0.6960238218307495,12,,,,
3899,-0.6317743062973022,12,,,,
3949,-0.4982019066810608,12,,,,
3999,-0.4964355528354645,12,,,,
4049,-0.30615323781967163,12,,,,
4055,,12,0.770799994468689,-0.5047861933708191,,
4055,,12,,,0.8129000067710876,0.7822015285491943
4099,-1.1594666242599487,13,,,,
4149,-1.3383948802947998,13,,,,
4199,-1.703115463256836,13,,,,
4249,-1.4309905767440796,13,,,,
4299,-0.7889974117279053,13,,,,
4349,-1.3487763404846191,13,,,,
4367,,13,0.7728000283241272,-1.337386965751648,,
4367,,13,,,0.8201000094413757,0.7898637652397156
4399,-3.2226881980895996,14,,,,
4449,-2.7552127838134766,14,,,,
4499,-2.0867180824279785,14,,,,
4549,-2.608924150466919,14,,,,
4599,-2.6208314895629883,14,,,,
4649,-2.6183242797851562,14,,,,
4679,,14,0.7634999752044678,-2.121852159500122,,
4679,,14,,,0.8012999892234802,0.7952223420143127
4699,-3.9995272159576416,15,,,,
4749,-3.297974109649658,15,,,,
4799,-3.4631826877593994,15,,,,
4849,-3.930695056915283,15,,,,
4899,-3.754929542541504,15,,,,
4949,-3.744781494140625,15,,,,
4991,,15,0.7688000202178955,-3.0915353298187256,,
4991,,15,,,0.8030999898910522,0.8074669241905212
4999,-4.883376121520996,16,,,,
5049,-4.358271598815918,16,,,,
5099,-4.610311985015869,16,,,,
5149,-4.669302463531494,16,,,,
5199,-4.589794158935547,16,,,,
5249,-4.399296760559082,16,,,,
5299,-4.250669479370117,16,,,,
5303,,16,0.7915999889373779,-4.3018388748168945,,
5303,,16,,,0.8317000269889832,0.8142527937889099
5349,-4.885461330413818,17,,,,
5399,-6.37088680267334,17,,,,
5449,-5.736196517944336,17,,,,
5499,-5.492810249328613,17,,,,
5549,-5.653055191040039,17,,,,
5599,-5.743062973022461,17,,,,
5615,,17,0.76910001039505,-5.070982456207275,,
5615,,17,,,0.8082000017166138,0.8236428499221802
5649,-6.8847761154174805,18,,,,
5699,-7.0125322341918945,18,,,,
5749,-6.661181926727295,18,,,,
5799,-5.99543571472168,18,,,,
5849,-6.464346885681152,18,,,,
5899,-7.200236797332764,18,,,,
5927,,18,0.7986999750137329,-6.323365211486816,,
5927,,18,,,0.8453999757766724,0.8306039571762085
5949,-8.156352043151855,19,,,,
5999,-7.840310096740723,19,,,,
6049,-8.475276947021484,19,,,,
6099,-8.634678840637207,19,,,,
6149,-8.129528999328613,19,,,,
6199,-8.276721954345703,19,,,,
6239,,19,0.8086000084877014,-7.4753289222717285,,
6239,,19,,,0.8490999937057495,0.837965726852417
6249,-9.234127044677734,20,,,,
6299,-9.281329154968262,20,,,,
6349,-8.956258773803711,20,,,,
6399,-8.703868865966797,20,,,,
6449,-9.948659896850586,20,,,,
6499,-9.813963890075684,20,,,,
6549,-9.556870460510254,20,,,,
6551,,20,0.8119000196456909,-8.550402641296387,,
6551,,20,,,0.8580999970436096,0.8457281589508057
6599,-10.382085800170898,21,,,,
6649,-10.683890342712402,21,,,,
6699,-9.915264129638672,21,,,,
6749,-9.241240501403809,21,,,,
6799,-10.331298828125,21,,,,
6849,-10.800032615661621,21,,,,
6863,,21,0.8166000247001648,-9.654854774475098,,
6863,,21,,,0.8531000018119812,0.8480067849159241
6899,-12.06235408782959,22,,,,
6949,-12.077415466308594,22,,,,
6999,-10.777894020080566,22,,,,
7049,-11.123533248901367,22,,,,
7099,-11.633801460266113,22,,,,
7149,-11.481762886047363,22,,,,
7175,,22,0.8047999739646912,-10.573383331298828,,
7175,,22,,,0.8503000140190125,0.8545422554016113
7199,-13.414992332458496,23,,,,
7249,-12.73875617980957,23,,,,
7299,-13.215134620666504,23,,,,
7349,-12.94359016418457,23,,,,
7399,-13.464117050170898,23,,,,
7449,-13.430103302001953,23,,,,
7487,,23,0.8039000034332275,-11.59971809387207,,
7487,,23,,,0.8449000120162964,0.8590494990348816
7499,-14.615034103393555,24,,,,
7549,-13.982926368713379,24,,,,
7599,-14.11332893371582,24,,,,
7649,-13.98474407196045,24,,,,
7699,-13.172619819641113,24,,,,
7749,-14.152351379394531,24,,,,
7799,-13.911808013916016,24,,,,
7799,,24,0.8090000152587891,-12.782028198242188,,
7799,,24,,,0.8531000018119812,0.8675881624221802
7849,-15.366792678833008,25,,,,
7899,-14.466379165649414,25,,,,
7949,-15.517877578735352,25,,,,
7999,-15.266414642333984,25,,,,
8049,-14.669395446777344,25,,,,
8099,-15.631292343139648,25,,,,
8111,,25,0.8230000138282776,-14.045567512512207,,
8111,,25,,,0.8694999814033508,0.8670873641967773
8149,-16.023696899414062,26,,,,
8199,-15.848372459411621,26,,,,
8249,-16.270383834838867,26,,,,
8299,-15.820518493652344,26,,,,
8349,-16.764617919921875,26,,,,
8399,-16.69110107421875,26,,,,
8423,,26,0.8173999786376953,-15.026115417480469,,
8423,,26,,,0.8604999780654907,0.8734475374221802
8449,-17.340600967407227,27,,,,
8499,-17.321739196777344,27,,,,
8549,-18.033220291137695,27,,,,
8599,-16.901771545410156,27,,,,
8649,-16.728771209716797,27,,,,
8699,-17.100109100341797,27,,,,
8735,,27,0.8324999809265137,-16.23631477355957,,
8735,,27,,,0.8777999877929688,0.8795071840286255
8749,-18.658477783203125,28,,,,
8799,-18.958471298217773,28,,,,
8849,-18.4163875579834,28,,,,
8899,-19.28782081604004,28,,,,
8949,-18.30072784423828,28,,,,
8999,-18.217605590820312,28,,,,
9047,,28,0.8119000196456909,-16.878355026245117,,
9047,,28,,,0.8521000146865845,0.8811348080635071
9049,-19.46495246887207,29,,,,
9099,-19.696205139160156,29,,,,
9149,-20.378402709960938,29,,,,
9199,-19.629642486572266,29,,,,
9249,-19.705791473388672,29,,,,
9299,-19.631425857543945,29,,,,
9349,-19.609407424926758,29,,,,
9359,,29,0.8219000101089478,-18.32162094116211,,
9359,,29,,,0.8698999881744385,0.8870943784713745
9399,-21.127784729003906,30,,,,
9449,-21.453004837036133,30,,,,
9499,-22.03864288330078,30,,,,
9549,-20.109771728515625,30,,,,
9599,-21.024097442626953,30,,,,
9649,-21.264102935791016,30,,,,
9671,,30,0.8352000117301941,-19.480342864990234,,
9671,,30,,,0.8755999803543091,0.8928285241127014
9699,-23.07541275024414,31,,,,
9749,-23.28037452697754,31,,,,
9799,-22.744619369506836,31,,,,
9849,-23.21280860900879,31,,,,
9899,-23.187049865722656,31,,,,
9949,-23.097591400146484,31,,,,
9983,,31,0.8130999803543091,-22.83822250366211,,
9983,,31,,,0.8546000123023987,0.8808844089508057
9999,-24.1724853515625,32,,,,
10049,-24.234355926513672,32,,,,
10099,-24.383922576904297,32,,,,
10149,-24.289371490478516,32,,,,
10199,-24.28945541381836,32,,,,
10249,-23.98365020751953,32,,,,
10295,,32,0.8047999739646912,-23.990644454956055,,
10295,,32,,,0.8503000140190125,0.8767778277397156
10299,-25.3831787109375,33,,,,
10349,-25.204055786132812,33,,,,
10399,-25.45782470703125,33,,,,
10449,-25.885746002197266,33,,,,
10499,-25.721397399902344,33,,,,
10549,-25.466236114501953,33,,,,
10599,-25.485429763793945,33,,,,
10607,,33,0.82669997215271,-25.29195213317871,,
10607,,33,,,0.869700014591217,0.879957914352417
10649,-26.48338508605957,34,,,,
10699,-27.0559024810791,34,,,,
10749,-26.113094329833984,34,,,,
10799,-26.640018463134766,34,,,,
10849,-26.455289840698242,34,,,,
10899,-26.512920379638672,34,,,,
10919,,34,0.8148999810218811,-26.37021255493164,,
10919,,34,,,0.8550000190734863,0.8819611668586731
10949,-27.382915496826172,35,,,,
10999,-27.771480560302734,35,,,,
11049,-27.698665618896484,35,,,,
11099,-27.87359046936035,35,,,,
11149,-27.35306167602539,35,,,,
11199,-27.38983726501465,35,,,,
11231,,35,0.8155999779701233,-27.517107009887695,,
11231,,35,,,0.8549000024795532,0.8848657608032227
11249,-28.643491744995117,36,,,,
11299,-29.10979652404785,36,,,,
11349,-28.359113693237305,36,,,,
11399,-29.134469985961914,36,,,,
11449,-29.100788116455078,36,,,,
11499,-28.468849182128906,36,,,,
11543,,36,0.8208000063896179,-28.825571060180664,,
11543,,36,,,0.8715000152587891,0.8874198794364929
11549,-29.956920623779297,37,,,,
11599,-30.16505241394043,37,,,,
11649,-30.49485969543457,37,,,,
11699,-30.175628662109375,37,,,,
11749,-30.020830154418945,37,,,,
11799,-30.162443161010742,37,,,,
11849,-29.604795455932617,37,,,,
11855,,37,0.8198999762535095,-29.98330307006836,,
11855,,37,,,0.8754000067710876,0.8887219429016113
11899,-31.17314338684082,38,,,,
11949,-31.50824737548828,38,,,,
11999,-31.516204833984375,38,,,,
12049,-31.209674835205078,38,,,,
12099,-31.64442253112793,38,,,,
12149,-31.302989959716797,38,,,,
12167,,38,0.8238000273704529,-31.111297607421875,,
12167,,38,,,0.8672999739646912,0.8960336446762085
12199,-32.1634407043457,39,,,,
12249,-32.52234649658203,39,,,,
12299,-32.562984466552734,39,,,,
12349,-32.49470901489258,39,,,,
12399,-32.57350158691406,39,,,,
12449,-32.35551071166992,39,,,,
12479,,39,0.8137000203132629,-32.20680618286133,,
12479,,39,,,0.859000027179718,0.8972606062889099
12499,-32.533485412597656,40,,,,
12549,-32.58484649658203,40,,,,
12599,-32.48745346069336,40,,,,
12649,-32.4783821105957,40,,,,
12699,-32.57721710205078,40,,,,
12749,-32.27109146118164,40,,,,
12791,,40,0.8309000134468079,-32.29423522949219,,
12791,,40,,,0.8708000183105469,0.8974609375
12799,-32.43385314941406,41,,,,
12849,-32.43781280517578,41,,,,
12899,-32.512332916259766,41,,,,
12949,-32.143856048583984,41,,,,
12999,-32.54481887817383,41,,,,
13049,-32.681949615478516,41,,,,
13099,-32.436553955078125,41,,,,
13103,,41,0.8263000249862671,-32.27008819580078,,
13103,,41,,,0.8741999864578247,0.8984375
13149,-32.60490417480469,42,,,,
13199,-32.786651611328125,42,,,,
13249,-32.791500091552734,42,,,,
13299,-32.34593963623047,42,,,,
13349,-32.33490753173828,42,,,,
13399,-32.62977600097656,42,,,,
13415,,42,0.8260999917984009,-32.281532287597656,,
13415,,42,,,0.8700000047683716,0.9010667204856873
13449,-32.48992156982422,43,,,,
13499,-32.75648498535156,43,,,,
13549,-32.53608703613281,43,,,,
13599,-32.68536376953125,43,,,,
13649,-32.429908752441406,43,,,,
13699,-32.40534973144531,43,,,,
13727,,43,0.817799985408783,-32.24749755859375,,
13727,,43,,,0.8597000241279602,0.9028946161270142
13749,-32.34558868408203,44,,,,
13799,-32.68577575683594,44,,,,
13849,-32.52677917480469,44,,,,
13899,-32.59449768066406,44,,,,
13949,-32.40237045288086,44,,,,
13999,-32.65852737426758,44,,,,
14039,,44,0.8319000005722046,-32.368438720703125,,
14039,,44,,,0.8736000061035156,0.9041967391967773
14049,-32.616878509521484,45,,,,
14099,-32.59563446044922,45,,,,
14149,-32.41712188720703,45,,,,
14199,-32.6395378112793,45,,,,
14249,-32.741127014160156,45,,,,
14299,-32.409759521484375,45,,,,
14349,-32.23137664794922,45,,,,
14351,,45,0.8148999810218811,-32.21940231323242,,
14351,,45,,,0.8618999719619751,0.905348539352417
14399,-32.425228118896484,46,,,,
14449,-32.677001953125,46,,,,
14499,-32.4788818359375,46,,,,
14549,-32.75409698486328,46,,,,
14599,-32.48068618774414,46,,,,
14649,-32.406734466552734,46,,,,
14663,,46,0.8252999782562256,-32.333984375,,
14663,,46,,,0.8712000250816345,0.9091296195983887
14699,-32.67900085449219,47,,,,
14749,-32.669769287109375,47,,,,
14799,-32.498226165771484,47,,,,
14849,-32.29486846923828,47,,,,
14899,-32.5135612487793,47,,,,
14949,-32.738285064697266,47,,,,
14975,,47,0.8313000202178955,-32.38568878173828,,
14975,,47,,,0.8672000169754028,0.9071264266967773
14999,-32.66352081298828,48,,,,
15049,-32.781097412109375,48,,,,
15099,-33.03263473510742,48,,,,
15149,-32.69282531738281,48,,,,
15199,-32.55421829223633,48,,,,
15249,-32.16154098510742,48,,,,
15287,,48,0.8324999809265137,-32.406494140625,,
15287,,48,,,0.8773000240325928,0.9096554517745972
15299,-32.62925720214844,49,,,,
15349,-32.714752197265625,49,,,,
15399,-32.78170394897461,49,,,,
15449,-32.74386215209961,49,,,,
15499,-32.55116653442383,49,,,,
15549,-32.443748474121094,49,,,,
15599,-32.481109619140625,49,,,,
15599,,49,0.82669997215271,-32.37841033935547,,
15599,,49,,,0.8712000250816345,0.9127354025840759
15649,-32.73882293701172,50,,,,
15699,-32.48048782348633,50,,,,
15749,-32.83855438232422,50,,,,
15799,-32.726646423339844,50,,,,
15849,-32.959014892578125,50,,,,
15899,-33.02947998046875,50,,,,
15911,,50,0.8464999794960022,-32.48323059082031,,
15911,,50,,,0.8970000147819519,0.9302634000778198
15949,-32.90617370605469,51,,,,
15999,-32.86527633666992,51,,,,
16049,-33.00281524658203,51,,,,
16099,-33.02798843383789,51,,,,
16149,-32.88595199584961,51,,,,
16199,-32.878501892089844,51,,,,
16223,,51,0.8511000275611877,-32.549903869628906,,
16223,,51,,,0.8956000208854675,0.9398287534713745
16249,-32.94725799560547,52,,,,
16299,-33.01651382446289,52,,,,
16349,-32.87602615356445,52,,,,
16399,-32.673946380615234,52,,,,
16449,-32.998043060302734,52,,,,
16499,-33.028202056884766,52,,,,
16535,,52,0.8500999808311462,-32.534568786621094,,
16535,,52,,,0.8984000086784363,0.9423828125
16549,-32.9973030090332,53,,,,
16599,-32.7325439453125,53,,,,
16649,-32.821441650390625,53,,,,
16699,-32.95444107055664,53,,,,
16749,-32.97202682495117,53,,,,
16799,-32.9398193359375,53,,,,
16847,,53,0.8511000275611877,-32.56435775756836,,
16847,,53,,,0.8999999761581421,0.9452874660491943
16849,-33.00584411621094,54,,,,
16899,-33.01728439331055,54,,,,
16949,-33.01515197753906,54,,,,
16999,-32.86568832397461,54,,,,
17049,-32.9288444519043,54,,,,
17099,-33.09562301635742,54,,,,
17149,-32.96369171142578,54,,,,
17159,,54,0.8517000079154968,-32.54627227783203,,
17159,,54,,,0.8992000222206116,0.9464142918586731
17199,-33.12615203857422,55,,,,
17249,-32.863155364990234,55,,,,
17299,-33.057373046875,55,,,,
17349,-33.002864837646484,55,,,,
17399,-32.96284484863281,55,,,,
17449,-32.83816146850586,55,,,,
17471,,55,0.850600004196167,-32.53388595581055,,
17471,,55,,,0.8964999914169312,0.9486428499221802
17499,-32.953041076660156,56,,,,
17549,-32.93495178222656,56,,,,
17599,-32.92509078979492,56,,,,
17649,-32.88224792480469,56,,,,
17699,-33.09189224243164,56,,,,
17749,-32.85675811767578,56,,,,
17783,,56,0.8501999974250793,-32.56734085083008,,
17783,,56,,,0.8956999778747559,0.9499198794364929
17799,-32.90925598144531,57,,,,
17849,-32.850406646728516,57,,,,
17899,-32.87967300415039,57,,,,
17949,-33.10129165649414,57,,,,
17999,-33.03342056274414,57,,,,
18049,-33.11298370361328,57,,,,
18095,,57,0.8519999980926514,-32.584224700927734,,
18095,,57,,,0.8978000283241272,0.9508964419364929
18099,-32.75789260864258,58,,,,
18149,-32.990787506103516,58,,,,
18199,-33.151432037353516,58,,,,
18249,-33.100521087646484,58,,,,
18299,-32.961647033691406,58,,,,
18349,-33.079349517822266,58,,,,
18399,-33.09297561645508,58,,,,
18407,,58,0.852400004863739,-32.56645202636719,,
18407,,58,,,0.8968999981880188,0.9505458474159241
18449,-33.14153289794922,59,,,,
18499,-33.07905578613281,59,,,,
18549,-32.951072692871094,59,,,,
18599,-32.841575622558594,59,,,,
18649,-33.01919937133789,59,,,,
18699,-33.001991271972656,59,,,,
18719,,59,0.847599983215332,-32.564064025878906,,
18719,,59,,,0.8948000073432922,0.9514222741127014
18749,-33.16982650756836,60,,,,
18799,-33.10797119140625,60,,,,
18849,-32.931514739990234,60,,,,
18899,-33.064212799072266,60,,,,
18949,-33.07998275756836,60,,,,
18999,-32.882869720458984,60,,,,
19031,,60,0.8504999876022339,-32.568695068359375,,
19031,,60,,,0.8970999717712402,0.953049898147583
19049,-33.09021759033203,61,,,,
19099,-32.7982063293457,61,,,,
19149,-33.10123062133789,61,,,,
19199,-32.890869140625,61,,,,
19249,-32.94696044921875,61,,,,
19299,-33.04568099975586,61,,,,
19343,,61,0.8478000164031982,-32.542442321777344,,
19343,,61,,,0.8955000042915344,0.9542518258094788
19349,-33.009220123291016,62,,,,
19399,-32.97880554199219,62,,,,
19449,-32.91707992553711,62,,,,
19499,-33.12568283081055,62,,,,
19549,-33.01438522338867,62,,,,
19599,-33.05077362060547,62,,,,
19649,-33.123775482177734,62,,,,
19655,,62,0.8475000262260437,-32.55276107788086,,
19655,,62,,,0.8925999999046326,0.9541516304016113
19699,-32.941890716552734,63,,,,
19749,-32.78083038330078,63,,,,
19799,-32.55205154418945,63,,,,
19849,-33.079872131347656,63,,,,
19899,-33.067848205566406,63,,,,
19949,-33.02356719970703,63,,,,
19967,,63,0.8490999937057495,-32.56523132324219,,
19967,,63,,,0.8968999981880188,0.9548527598381042
19999,-33.1092529296875,64,,,,
20049,-32.99556350708008,64,,,,
20099,-32.882381439208984,64,,,,
20149,-33.0953483581543,64,,,,
20199,-33.103660583496094,64,,,,
20249,-33.050148010253906,64,,,,
20279,,64,0.848800003528595,-32.58514404296875,,
20279,,64,,,0.89410001039505,0.9559044241905212
20299,-32.967620849609375,65,,,,
20349,-33.09352493286133,65,,,,
20399,-32.88633346557617,65,,,,
20449,-32.957489013671875,65,,,,
20499,-33.03810119628906,65,,,,
20549,-32.91463088989258,65,,,,
20591,,65,0.8478999733924866,-32.577613830566406,,
20591,,65,,,0.892300009727478,0.9556790590286255
20599,-32.81928253173828,66,,,,
20649,-32.96990203857422,66,,,,
20699,-33.040245056152344,66,,,,
20749,-32.95651626586914,66,,,,
20799,-33.04039001464844,66,,,,
20849,-33.027862548828125,66,,,,
20899,-32.843997955322266,66,,,,
20903,,66,0.8478000164031982,-32.58247375488281,,
20903,,66,,,0.8949999809265137,0.9564052224159241
20949,-32.892738342285156,67,,,,
20999,-33.0594482421875,67,,,,
21049,-33.07419967651367,67,,,,
21099,-32.83710479736328,67,,,,
21149,-32.972198486328125,67,,,,
21199,-33.12348937988281,67,,,,
21215,,67,0.8483999967575073,-32.59046173095703,,
21215,,67,,,0.895799994468689,0.9556289911270142
21249,-33.00828552246094,68,,,,
21299,-33.07199478149414,68,,,,
21349,-33.103302001953125,68,,,,
21399,-33.059112548828125,68,,,,
21449,-33.00971984863281,68,,,,
21499,-33.06078338623047,68,,,,
21527,,68,0.8463000059127808,-32.584564208984375,,
21527,,68,,,0.8942000269889832,0.957106351852417
21549,-32.94819641113281,69,,,,
21599,-32.74740219116211,69,,,,
21649,-33.09217071533203,69,,,,
21699,-33.11608123779297,69,,,,
21749,-32.913726806640625,69,,,,
21799,-32.962196350097656,69,,,,
21839,,69,0.8461999893188477,-32.55085372924805,,
21839,,69,,,0.8910999894142151,0.9580078125
21849,-32.85538101196289,70,,,,
21899,-32.97873306274414,70,,,,
21949,-33.094722747802734,70,,,,
21999,-32.96880340576172,70,,,,
22049,-32.930564880371094,70,,,,
22099,-32.91880416870117,70,,,,
22149,-33.01546859741211,70,,,,
22151,,70,0.8478999733924866,-32.61655807495117,,
22151,,70,,,0.8930000066757202,0.9577824473381042
22199,-33.07088851928711,71,,,,
22249,-33.12126541137695,71,,,,
22299,-33.0300178527832,71,,,,
22349,-32.99199676513672,71,,,,
22399,-32.90735626220703,71,,,,
22449,-33.06745147705078,71,,,,
22463,,71,0.8476999998092651,-32.600196838378906,,
22463,,71,,,0.8931999802589417,0.9576321840286255
22499,-33.100711822509766,72,,,,
22549,-32.94469451904297,72,,,,
22599,-33.10818862915039,72,,,,
22649,-33.100059509277344,72,,,,
22699,-33.07544708251953,72,,,,
22749,-33.11104965209961,72,,,,
22775,,72,0.8457000255584717,-32.56159591674805,,
22775,,72,,,0.8910999894142151,0.958984375
22799,-33.03664779663086,73,,,,
22849,-33.1132698059082,73,,,,
22899,-33.10421371459961,73,,,,
22949,-32.89984130859375,73,,,,
22999,-33.10589599609375,73,,,,
23049,-33.08221435546875,73,,,,
23087,,73,0.848800003528595,-32.59237289428711,,
23087,,73,,,0.8938999772071838,0.9594100713729858
23099,-33.1185188293457,74,,,,
23149,-33.02402877807617,74,,,,
23199,-32.989078521728516,74,,,,
23249,-32.97877502441406,74,,,,
23299,-33.07536697387695,74,,,,
23349,-33.03464889526367,74,,,,
23399,-32.92173767089844,74,,,,
23399,,74,0.8492000102996826,-32.62218475341797,,
23399,,74,,,0.8935999870300293,0.9593349099159241
23449,-33.10462188720703,75,,,,
23499,-33.10509490966797,75,,,,
23549,-32.97108459472656,75,,,,
23599,-33.11531066894531,75,,,,
23649,-32.99807357788086,75,,,,
23699,-32.96784591674805,75,,,,
23711,,75,0.847599983215332,-32.583248138427734,,
23711,,75,,,0.8919000029563904,0.9597105383872986
23749,-33.1231689453125,76,,,,
23799,-33.065330505371094,76,,,,
23849,-33.1353645324707,76,,,,
23899,-33.08428192138672,76,,,,
23949,-33.1265754699707,76,,,,
23999,-33.126930236816406,76,,,,
24023,,76,0.8485000133514404,-32.59025573730469,,
24023,,76,,,0.8931000232696533,0.9599609375
24049,-33.12266159057617,77,,,,
24099,-33.13546371459961,77,,,,
24149,-32.938594818115234,77,,,,
24199,-32.851322174072266,77,,,,
24249,-32.9688835144043,77,,,,
24299,-32.971927642822266,77,,,,
24335,,77,0.8475000262260437,-32.59310531616211,,
24335,,77,,,0.8938999772071838,0.9616386294364929
24349,-33.117671966552734,78,,,,
24399,-33.047767639160156,78,,,,
24449,-33.083221435546875,78,,,,
24499,-32.982051849365234,78,,,,
24549,-33.03837966918945,78,,,,
24599,-33.11700439453125,78,,,,
24647,,78,0.8460000157356262,-32.58888244628906,,
24647,,78,,,0.8914999961853027,0.9610627293586731
24649,-33.024879455566406,79,,,,
24699,-32.8489875793457,79,,,,
24749,-33.00947189331055,79,,,,
24799,-33.094295501708984,79,,,,
24849,-33.04176330566406,79,,,,
24899,-32.98442077636719,79,,,,
24949,-33.0313606262207,79,,,,
24959,,79,0.8446000218391418,-32.577919006347656,,
24959,,79,,,0.8902000188827515,0.9612630009651184
24999,-33.10895919799805,80,,,,
25049,-32.98060989379883,80,,,,
25099,-33.11100769042969,80,,,,
25149,-33.11723709106445,80,,,,
25199,-33.13783264160156,80,,,,
25249,-33.03340148925781,80,,,,
25271,,80,0.8446000218391418,-32.59174728393555,,
25271,,80,,,0.8901000022888184,0.9615885615348816
25299,-33.11128616333008,81,,,,
25349,-33.11383819580078,81,,,,
25399,-33.14094543457031,81,,,,
25449,-33.094879150390625,81,,,,
25499,-33.030941009521484,81,,,,
25549,-33.09428024291992,81,,,,
25583,,81,0.8447999954223633,-32.598838806152344,,
25583,,81,,,0.8899000287055969,0.9618890285491943
25599,-32.94159698486328,82,,,,
25649,-33.117340087890625,82,,,,
25699,-33.112911224365234,82,,,,
25749,-33.105106353759766,82,,,,
25799,-32.85592269897461,82,,,,
25849,-33.141456604003906,82,,,,
25895,,82,0.8461999893188477,-32.58311080932617,,
25895,,82,,,0.8914999961853027,0.9616135954856873
25899,-33.01290512084961,83,,,,
25949,-32.884735107421875,83,,,,
25999,-33.01908493041992,83,,,,
26049,-33.10814666748047,83,,,,
26099,-32.928897857666016,83,,,,
26149,-33.067039489746094,83,,,,
26199,-33.14746856689453,83,,,,
26207,,83,0.8435999751091003,-32.56240463256836,,
26207,,83,,,0.890999972820282,0.9617888331413269
26249,-33.1132926940918,84,,,,
26299,-33.128910064697266,84,,,,
26349,-33.12675857543945,84,,,,
26399,-33.0274658203125,84,,,,
26449,-33.122711181640625,84,,,,
26499,-33.016597747802734,84,,,,
26519,,84,0.845300018787384,-32.57691192626953,,
26519,,84,,,0.8899999856948853,0.9625149965286255
26549,-33.1484375,85,,,,
26599,-33.08003234863281,85,,,,
