step,train_loss2,train_loss1,epoch,test_acc,train_acc2,train_acc1
22049,0.0006848247139714658,8.628180512459949e-05,56,,,
22099,0.0006592472782358527,0.001049394952133298,56,,,
22149,0.0009566791704855859,0.0013914299197494984,56,,,
22199,0.0006049404037185013,0.000699506897944957,56,,,
22229,,,56,0.8883000016212463,0.8247195482254028,0.8250200152397156
22249,0.0001784584455890581,0.00021331718016881496,57,,,
22299,0.0012392443604767323,0.001281178672797978,57,,,
22349,0.00023656040139030665,0.00026182105648331344,57,,,
22399,0.0006217005429789424,0.0002845225390046835,57,,,
22449,0.0007433522841893137,0.00043183774687349796,57,,,
22499,0.0015587015077471733,0.0007120014051906765,57,,,
22549,0.0005414637271314859,0.0008269140380434692,57,,,
22599,0.0003862264275085181,0.0005930662155151367,57,,,
22619,,,57,0.8925999999046326,0.8265825510025024,0.8270432949066162
22649,0.00045468652388080955,0.0012364565627649426,58,,,
22699,0.0003600209311116487,0.00018703359819483012,58,,,
22749,7.193814963102341e-05,0.0003109860117547214,58,,,
22799,0.00023485757992602885,0.0004400336474645883,58,,,
22849,9.020460129249841e-05,0.00014036423817742616,58,,,
22899,0.0001754001568770036,0.0007457368774339557,58,,,
22949,0.0007771442760713398,0.0012897129636257887,58,,,
22999,0.0010206225560978055,0.0006109242094680667,58,,,
23009,,,58,0.8906999826431274,0.8270232081413269,0.8270633220672607
23049,0.0009272771421819925,0.0007134543848223984,59,,,
23099,0.0002757598413154483,0.00033729345886968076,59,,,
23149,8.472074841847643e-05,0.00014460751845035702,59,,,
23199,0.002467331476509571,0.0016354788094758987,59,,,
23249,0.0006041958113200963,0.00041382655035704374,59,,,
23299,0.001103991991840303,0.0011782782385125756,59,,,
23349,0.0004981032107025385,0.0009004101739265025,59,,,
23399,0.0008783226367086172,0.0004659854748751968,59,,,
23399,,,59,0.8873000144958496,0.8285456895828247,0.8266226053237915
23449,0.00032533303601667285,0.001072589075192809,60,,,
23499,0.0006260263617150486,0.0001845309598138556,60,,,
23549,7.069887215038761e-05,4.530743899522349e-05,60,,,
23599,0.0005999995046295226,0.000494280131533742,60,,,
23649,0.0007462666253559291,0.0004387659428175539,60,,,
23699,0.000559137377422303,0.00042411478352732956,60,,,
23749,0.00020758803293574601,9.011926886159927e-05,60,,,
23789,,,60,0.8878999948501587,0.8290865421295166,0.8280448913574219
23799,0.00013887487875763327,0.0002659448073245585,61,,,
23849,0.00016368691285606474,0.00011771941353799775,61,,,
23899,0.0001868626131908968,8.015601633815095e-05,61,,,
23949,0.0006859235581941903,0.00012198860349599272,61,,,
23999,0.0003789561160374433,0.0007636158261448145,61,,,
24049,0.00015060430450830609,0.00012265100667718798,61,,,
24099,0.0001828293316066265,0.00024455823586322367,61,,,
24149,0.001357818255200982,0.0005593475652858615,61,,,
24179,,,61,0.8891000151634216,0.8283854126930237,0.8279046416282654
24199,0.00011563301814021543,0.000143369659781456,62,,,
24249,7.451163401128724e-05,0.0004825674695894122,62,,,
24299,0.00016233678616117686,0.00043552296119742095,62,,,
24349,9.670216968515888e-05,0.0003269049047958106,62,,,
24399,0.00027087045600637794,0.00028537752223201096,62,,,
24449,0.00048187884385697544,0.0003851117508020252,62,,,
24499,0.00029727068613283336,0.0004438960168045014,62,,,
24549,0.0017920914106070995,0.0006463039899244905,62,,,
24569,,,62,0.8834999799728394,0.8287460207939148,0.8293269276618958
24599,0.0008834947948344052,0.0013840534957125783,63,,,
24649,0.0008252009283751249,0.0005499899853020906,63,,,
24699,0.00034734272048808634,4.657051249523647e-05,63,,,
24749,0.0009193688165396452,0.0022866358049213886,63,,,
24799,0.00030704133678227663,0.00011663811164908111,63,,,
24849,0.00024878603289835155,0.00030944496393203735,63,,,
24899,0.00031696760561317205,0.0007710048230364919,63,,,
24949,5.936052548349835e-05,0.0001387938391417265,63,,,
24959,,,63,0.8878999948501587,0.8310096263885498,0.8303285241127014
24999,0.0016219678800553083,0.0008307359530590475,64,,,
25049,0.0003014964750036597,0.0006155401933938265,64,,,
25099,0.0027146232314407825,0.002013838617131114,64,,,
25149,0.0003862225858028978,0.0005758482730016112,64,,,
25199,0.00011059904500143602,0.00016014112043194473,64,,,
25249,0.0004574706545099616,0.0004612890479620546,64,,,
25299,0.0007265196763910353,0.00027643603971228004,64,,,
25349,0.0009487419156357646,0.0009356429800391197,64,,,
25349,,,64,0.8966000080108643,0.8291265964508057,0.8303285241127014
25399,0.00023869350843597203,0.00024090131046250463,65,,,
25449,0.00016554143803659827,0.00015039528079796582,65,,,
25499,0.0001916794863063842,0.00012007730401819572,65,,,
25549,0.0006099471938796341,0.000902483006939292,65,,,
25599,0.0002649398520588875,0.0005299214390106499,65,,,
25649,0.00011286549124633893,0.00025499085313640535,65,,,
25699,0.00014776617172174156,0.00024548982037231326,65,,,
25739,,,65,0.8980000019073486,0.8317107558250427,0.8315504789352417
25749,0.00025272773928008974,0.0001283275632886216,66,,,
25799,0.0008188494248315692,0.00042992125963792205,66,,,
25849,0.0028599610086530447,0.001660502515733242,66,,,
25899,0.002091064117848873,0.002760393777862191,66,,,
25949,0.000354486342985183,0.0007749577634967864,66,,,
25999,0.00034365669125691056,0.0007875344599597156,66,,,
26049,0.000325608067214489,0.0007486477843485773,66,,,
26099,0.001781830214895308,0.003082469804212451,66,,,
26129,,,66,0.8881999850273132,0.8323717713356018,0.8325520753860474
26149,0.00017778800975065678,0.0003003497258760035,67,,,
26199,0.00027533023967407644,0.00045451195910573006,67,,,
26249,0.00023572129430249333,6.301760004134849e-05,67,,,
26299,0.0009397238027304411,0.000506846234202385,67,,,
26349,0.00010003524948842824,0.000761064060498029,67,,,
26399,2.5579036446288228e-05,5.883334233658388e-05,67,,,
26449,0.0004885001108050346,0.0002898653328884393,67,,,
26499,6.500800373032689e-05,5.5983236961765215e-05,67,,,
26519,,,67,0.8902000188827515,0.832772433757782,0.8319311141967773
26549,0.00014306606317404658,0.0005578360287472606,68,,,
26599,0.0005260096513666213,0.0006382440915331244,68,,,
26649,0.00028888400993309915,0.000872875505592674,68,,,
26699,0.00019832739781122655,0.00016466541273985058,68,,,
26749,0.0016147124115377665,0.0007280886056832969,68,,,
26799,0.0008211024105548859,0.0003259371151216328,68,,,
26849,0.0001333750260528177,0.00036174923297949135,68,,,
26899,4.6833272790536284e-05,6.703304825350642e-05,68,,,
26909,,,68,0.8896999955177307,0.8325520753860474,0.8322115540504456
26949,6.612078141188249e-05,0.0003470221708994359,69,,,
26999,0.00012218875053804368,0.0002947413013316691,69,,,
27049,0.0003131184494122863,0.0006451241206377745,69,,,
27099,0.0005726831732317805,0.0001090008081519045,69,,,
27149,0.0003544562205206603,0.00033279048511758447,69,,,
27199,0.0005136977997608483,0.0006667810957878828,69,,,
27249,0.000485702563310042,0.0001752502575982362,69,,,
27299,0.0007274477393366396,0.0003356726956553757,69,,,
27299,,,69,0.897599995136261,0.8337339758872986,0.8325721025466919
27349,0.0002560142893344164,0.00010761083831312135,70,,,
27399,0.0005192587850615382,0.0008766976534388959,70,,,
27449,0.0006736893556080759,0.0004981671227142215,70,,,
27499,4.2346026020823047e-05,4.7364592319354415e-05,70,,,
27549,3.8131242035888135e-05,0.00025390347582288086,70,,,
27599,0.0010896404273808002,0.0007480825879611075,70,,,
27649,0.0003465651534497738,0.00034253051853738725,70,,,
27689,,,70,0.8981999754905701,0.8355568647384644,0.8351762890815735
27699,0.00021191747509874403,7.00688615324907e-05,71,,,
27749,0.00019740051357075572,0.00017087539890781045,71,,,
27799,0.0002881622058339417,0.0003161925415042788,71,,,
27849,0.0005738271283917129,0.0006989571847952902,71,,,
27899,0.0001234514347743243,0.00010680104605853558,71,,,
27949,0.0009334945934824646,0.0015463982708752155,71,,,
27999,0.00016316963592544198,0.0005363075761124492,71,,,
28049,0.0008105188608169556,0.0003155415179207921,71,,,
28079,,,71,0.8871999979019165,0.834455132484436,0.8349959850311279
28099,0.00010636193474056199,5.4673695558449253e-05,72,,,
28149,0.00042572207166813314,0.00038417571340687573,72,,,
28199,0.00024836394004523754,8.496416558045894e-05,72,,,
28249,0.00020876216876786202,0.00028562411898747087,72,,,
28299,0.00023559672990813851,0.0004833493730984628,72,,,
28349,0.0006864658207632601,0.0004332642420195043,72,,,
28399,0.0003823072474915534,6.43843668513e-05,72,,,
28449,0.0009968421654775739,0.0014305260265246034,72,,,
28469,,,72,0.8927000164985657,0.8361778855323792,0.8353766202926636
28499,0.00023678426805417985,0.00017025713168550283,73,,,
28549,9.747227159095928e-05,0.00010633208876242861,73,,,
28599,0.00032733671832829714,8.960606646724045e-05,73,,,
28649,0.0008613648824393749,0.00018455879762768745,73,,,
28699,0.00025272881612181664,0.0002297647442901507,73,,,
28749,0.00034045413485728204,0.0006204782985150814,73,,,
28799,0.00035204581217840314,0.0001724997564451769,73,,,
28849,0.0001216889068018645,0.00017511504120193422,73,,,
28859,,,73,0.8895000219345093,0.8356570601463318,0.835196316242218
28899,0.00013772674719803035,0.00010141875827684999,74,,,
28949,3.708334770635702e-05,3.432851372053847e-05,74,,,
28999,0.00021527466014958918,0.0001761288585839793,74,,,
29049,0.0002727456740103662,0.00026124194846488535,74,,,
29099,0.00025146896950900555,0.0006312510231509805,74,,,
29149,0.00011354906746419147,7.874725270085037e-05,74,,,
29199,0.0003048755170311779,0.00036372666363604367,74,,,
29249,0.00011533898941706866,0.00022000850003678352,74,,,
29249,,,74,0.8945000171661377,0.8392428159713745,0.8376001715660095
29299,0.0002669154782779515,0.00018675773753784597,75,,,
29349,4.6712721086805686e-05,3.1398656574310735e-05,75,,,
29399,0.000266393122728914,0.00011344761151121929,75,,,
29449,0.00035137913073413074,0.000947219377849251,75,,,
29499,0.000445650628535077,0.0003804702719207853,75,,,
29549,0.00011782981164287776,0.000154294102685526,75,,,
29599,0.0001100275112548843,0.00011032018664991483,75,,,
29639,,,75,0.8925999999046326,0.8365585207939148,0.836678683757782
29649,0.00017311397823505104,0.0001548250438645482,76,,,
29699,0.00020373397273942828,0.00032178047695197165,76,,,
29749,0.00018264248501509428,5.246201908448711e-05,76,,,
29799,0.0003131951380055398,3.9010137697914615e-05,76,,,
29849,0.00015056192933116108,0.00013577066420111805,76,,,
29899,0.000562162313144654,0.0003751383919734508,76,,,
29949,9.4286871899385e-05,8.564276504330337e-05,76,,,
29999,0.00028591236332431436,0.0010171834146603942,76,,,
30029,,,76,0.8902999758720398,0.8379206657409668,0.8379807472229004
30049,0.0005872197798453271,0.000390270579373464,77,,,
30099,0.00044938933569937944,0.00012161183258285746,77,,,
30149,9.43583800108172e-05,0.00012690716539509594,77,,,
30199,0.0007918270421214402,0.0009875776013359427,77,,,
30249,0.00011771372373914346,0.0006816674722358584,77,,,
30299,1.9144941688864492e-05,4.391074617160484e-05,77,,,
30349,4.815393185708672e-05,0.00012607395183295012,77,,,
30399,0.00011239299783483148,0.0002160643198294565,77,,,
30419,,,77,0.8917999863624573,0.839262843132019,0.837459921836853
30449,0.0004941514343954623,0.00048178108409047127,78,,,
30499,6.589730764972046e-05,0.00021002822904847562,78,,,
30549,3.9490198105340824e-05,0.0004458560433704406,78,,,
30599,7.813567208359018e-05,0.0002752033178694546,78,,,
30649,0.0006294669001363218,0.0004646783054340631,78,,,
30699,0.0006436386029236019,0.00047884980449452996,78,,,
30749,0.00024313991889357567,8.935254300013185e-05,78,,,
30799,0.0005631870590150356,0.00016929492994677275,78,,,
30809,,,78,0.8784999847412109,0.8390224575996399,0.8382211327552795
30849,0.00029831717256456614,0.00010588434088276699,79,,,
30899,0.0011000896338373423,0.001424554386176169,79,,,
30949,0.0009713093750178814,0.0008553019724786282,79,,,
30999,5.060287003288977e-05,1.9274319129181094e-05,79,,,
31049,0.0003029392391908914,0.00013049395056441426,79,,,
31099,0.0003211367584299296,0.000619922240730375,79,,,
31149,0.0011793302837759256,0.0019176724599674344,79,,,
31199,0.00030099012656137347,0.00011375472240615636,79,,,
31199,,,79,0.8944000005722046,0.8370392918586731,0.8387620449066162
31249,0.00022207362053450197,0.00017970861517824233,80,,,
31299,6.814082007622346e-05,0.0006784926517866552,80,,,
31349,0.00040276418440043926,0.0002272660203743726,80,,,
31399,0.00026009613065980375,0.00019772254745475948,80,,,
31449,0.00030862767016515136,0.00039223834755830467,80,,,
31499,9.121357288677245e-05,3.4584249078761786e-05,80,,,
31549,0.00016094707825686783,0.00015737098874524236,80,,,
31589,,,80,0.892799973487854,0.8406049609184265,0.8386217951774597
31599,0.0006542954943142831,7.336939597735181e-05,81,,,
31649,0.0001046810721163638,0.00030605989741161466,81,,,
31699,0.0005213852855376899,0.00014125820598565042,81,,,
31749,0.00022363160678651184,4.23146593675483e-05,81,,,
31799,0.00011155325773870572,0.0003199098282493651,81,,,
31849,0.0004264313029125333,0.00014074280625209212,81,,,
31899,0.0001515042531536892,4.759520379593596e-05,81,,,
31949,0.0001845827209763229,0.00014661966997664422,81,,,
31979,,,81,0.8931000232696533,0.8399038314819336,0.8393229246139526
31999,9.426695760339499e-05,7.33828783268109e-05,82,,,
32049,0.0008137918193824589,0.0007620068499818444,82,,,
32099,0.0011591044021770358,0.0009062861790880561,82,,,
32149,1.7227766875294037e-05,0.00015248909767251462,82,,,
32199,0.0006822110735811293,0.0003223679377697408,82,,,
32249,2.2681193513562903e-05,0.0003422242880333215,82,,,
32299,0.004821905866265297,0.006269947625696659,82,,,
32349,0.00041008414700627327,9.48368469835259e-05,82,,,
32369,,,82,0.8903999924659729,0.8397836685180664,0.8405048251152039
32399,7.427822129102424e-05,0.00028969638515263796,83,,,
32449,0.000494158361107111,0.00034128627157770097,83,,,
32499,0.00011466738942544907,0.00015359303506556898,83,,,
32549,0.00032522622495889664,8.843494288157672e-05,83,,,
32599,2.5963265215978026e-05,0.0002995245740748942,83,,,
32649,0.0014419088838621974,0.0016902604838833213,83,,,
32699,0.0015371444169431925,0.0028741382993757725,83,,,
32749,0.00018807934247888625,0.0002510574704501778,83,,,
32759,,,83,0.8960999846458435,0.8411458134651184,0.8397235870361328
32799,2.6684283511713147e-05,3.536322037689388e-05,84,,,
32849,1.6539732314413413e-05,4.0156690374715254e-05,84,,,
32899,3.6879377148579806e-05,9.498973668087274e-05,84,,,
32949,1.3886090528103523e-05,0.00010288157500326633,84,,,
32999,0.00040004123002290726,0.0006908297655172646,84,,,
33049,0.0004290914803277701,0.00016115103790070862,84,,,
33099,0.00030491550569422543,1.3400564967014361e-05,84,,,
33149,7.240400009322912e-05,4.1548530134605244e-05,84,,,
33149,,,84,0.8974000215530396,0.8417267799377441,0.840584933757782
33199,0.0007510448922403157,0.00018799368990585208,85,,,
33249,7.781694148434326e-05,0.00013361698074731976,85,,,
33299,0.0003383636649232358,0.0004415143630467355,85,,,
33349,0.00018051390361506492,0.0002025074209086597,85,,,
33399,0.0009933740366250277,0.00046950753312557936,85,,,
33449,0.0005313116707839072,0.0003500786260701716,85,,,
33499,5.98005426581949e-05,4.224242002237588e-05,85,,,
33539,,,85,0.8877000212669373,0.8427283763885498,0.8417267799377441
33549,0.0009592380374670029,0.000650633592158556,86,,,
33599,7.252502837218344e-05,0.0006346890004351735,86,,,
33649,1.9798944776994176e-05,0.0007316164555959404,86,,,
33699,2.714504262257833e-05,0.0003186813846696168,86,,,
33749,0.0003306788275949657,0.00027305822004564106,86,,,
33799,0.0005974617088213563,0.0005433121114037931,86,,,
33849,7.771940727252513e-05,0.00010439568723086268,86,,,
33899,7.693647785345092e-05,5.758984843851067e-05,86,,,
33929,,,86,0.8901000022888184,0.8434495329856873,0.8408453464508057
33949,0.00012970142415724695,3.7240464735077694e-05,87,,,
33999,0.00032068786094896495,7.820944301784039e-05,87,,,
34049,7.19601521268487e-05,0.00034549078554846346,87,,,
34099,0.00042537410627119243,0.00020565283193718642,87,,,
34149,0.0001362488983431831,2.9632672521984205e-05,87,,,
34199,0.00012896909902337939,2.6103578420588747e-05,87,,,
34249,0.00041847399552352726,0.0004103521350771189,87,,,
34299,3.9991758967516944e-05,3.805758751695976e-05,87,,,
34319,,,87,0.8968999981880188,0.8425280451774597,0.8427484035491943
34349,0.00016548649000469595,0.00011938500392716378,88,,,
34399,0.0003471410309430212,0.0008199741132557392,88,,,
34449,0.0003032484673894942,0.0003738488885574043,88,,,
34499,0.0006184005760587752,0.0001419046602677554,88,,,
34549,0.0006197166512720287,7.045204256428406e-05,88,,,
34599,4.107466520508751e-05,0.00021683567319996655,88,,,
34649,0.00019940525817219168,0.00038091809256002307,88,,,
34699,3.374751395313069e-05,2.6136051019420847e-05,88,,,
34709,,,88,0.8944000005722046,0.8425080180168152,0.8428685665130615
34749,0.00010258223483106121,0.00012621100177057087,89,,,
34799,0.0003625409444794059,0.00025874507264234126,89,,,
34849,0.0004010196716990322,9.569849680701736e-06,89,,,
34899,0.00016112586308736354,0.0003405838506296277,89,,,
34949,0.000104704056866467,0.00017704852507449687,89,,,
34999,3.08533817587886e-05,6.153610593173653e-05,89,,,
35049,0.0003571045526769012,0.0004940028302371502,89,,,
35099,0.00012551403779070824,0.0005762418732047081,89,,,
35099,,,89,0.8913000226020813,0.8455728888511658,0.844611406326294
35149,8.157207048498094e-05,0.00012275855988264084,90,,,
35199,0.0003096002619713545,6.0983100411249325e-05,90,,,
35249,0.0006361347623169422,9.241760562872514e-05,90,,,
35299,0.0001271059300052002,0.0002765872050076723,90,,,
35349,0.0003660849470179528,0.00013617648801300675,90,,,
35399,0.0008466934086754918,0.0005254152347333729,90,,,
35449,0.00013860297622159123,0.0011156774125993252,90,,,
35489,,,90,0.8928999900817871,0.8443108797073364,0.8434495329856873
35499,1.9259754481026903e-05,0.00012094479461666197,91,,,
35549,2.273927748319693e-05,0.00012792680354323238,91,,,
35599,0.00010495387687114999,0.0001327737554674968,91,,,
35649,7.953218300826848e-05,0.00018967325740959495,91,,,
35699,0.00039988348726183176,0.0002251922123832628,91,,,
35749,0.000374246301362291,6.0837755881948397e-05,91,,,
35799,0.00014266298967413604,7.659175025764853e-05,91,,,
35849,0.00027029402554035187,0.0007761926972307265,91,,,
35879,,,91,0.8949999809265137,0.8452523946762085,0.8451322317123413
35899,4.7132507461356e-05,0.00036494986852630973,92,,,
35949,9.361041156807914e-05,7.095644832588732e-05,92,,,
35999,0.0002877117076423019,0.0004964791587553918,92,,,
36049,0.0002908766909968108,0.0004410957044456154,92,,,
36099,3.116385414614342e-05,0.0006368611357174814,92,,,
36149,1.0702162398956716e-05,6.873028905829415e-05,92,,,
36199,0.00011499629908939824,0.0002847194264177233,92,,,
36249,7.454147998942062e-05,0.00016906761447899044,92,,,
36269,,,92,0.9000999927520752,0.8458934426307678,0.8449118733406067
36299,0.0001770022645359859,0.0005841487436555326,93,,,
36349,2.1264027964207344e-05,6.54483592370525e-05,93,,,
36399,0.0001949715515365824,0.0007554867770522833,93,,,
36449,3.600311902118847e-05,4.385991269373335e-05,93,,,
36499,0.0005483764689415693,4.258463377482258e-05,93,,,
36549,4.264788731234148e-05,9.301630052505061e-05,93,,,
36599,5.406911805039272e-05,5.481101470650174e-05,93,,,
36649,4.4254225940676406e-05,0.0002558477863203734,93,,,
36659,,,93,0.8934000134468079,0.8454727530479431,0.8460336327552795
36699,9.863916784524918e-05,8.379563223570585e-05,94,,,
36749,7.618981908308342e-05,0.00028814474353566766,94,,,
36799,0.00015434900706168264,0.0003950827813241631,94,,,
36849,0.00033031339989975095,3.5847373510478064e-05,94,,,
36899,0.00037711800541728735,0.0003464726032689214,94,,,
36949,3.427436968195252e-05,0.0003214468015357852,94,,,
36999,0.00011074207577621564,0.0002010963944485411,94,,,
37049,0.00011615070980042219,0.0005664183991029859,94,,,
37049,,,94,0.8971999883651733,0.8460536599159241,0.8454126715660095
37099,0.00047382217599079013,8.476222865283489e-05,95,,,
37149,4.4144697312731296e-05,2.0171872165519744e-05,95,,,
37199,0.0001296403497690335,0.000462154857814312,95,,,
37249,0.0017202682793140411,0.0017197217093780637,95,,,
37299,3.860275319311768e-05,0.00018624767835717648,95,,,
37349,0.00021258574270177633,0.00021538743749260902,95,,,
37399,0.0010630583856254816,0.0006671168375760317,95,,,
37439,,,95,0.8932999968528748,0.8479166626930237,0.8451923131942749
37449,1.606011028343346e-05,6.608181865885854e-05,96,,,
37499,0.00034266759757883847,7.615385402459651e-05,96,,,
37549,7.875439223425929e-06,5.4638068831991404e-05,96,,,
37599,0.0001313796965405345,0.00014701730106025934,96,,,
37649,0.00044117466313764453,0.0007885711384005845,96,,,
37699,8.931486081564799e-05,0.00011296733282506466,96,,,
37749,1.9310587958898395e-05,0.00013904360821470618,96,,,
37799,9.72348716459237e-05,9.393017535330728e-05,96,,,
37829,,,96,0.8937000036239624,0.8466145992279053,0.8464743494987488
37849,0.00021997834846843034,0.0002989326894748956,97,,,
37899,0.00028635383932851255,0.00027372437762096524,97,,,
37949,0.0012213429436087608,0.0015864507295191288,97,,,
37999,0.0006419959827326238,0.0005996986874379218,97,,,
38049,0.00019520997011568397,0.0003866154875140637,97,,,
38099,6.311241304501891e-05,0.00011804496898548678,97,,,
38149,0.0003311860200483352,0.0007516712648794055,97,,,
38199,7.473806181224063e-05,6.273469625739381e-05,97,,,
38219,,,97,0.8902000188827515,0.8471354246139526,0.847075343132019
38249,7.498016930185258e-05,0.00026013824390247464,98,,,
38299,1.148727551480988e-05,0.0002881506225094199,98,,,
38349,0.0002171071682823822,5.043104465585202e-05,98,,,
38399,0.0002335368626518175,0.0005256502190604806,98,,,
38449,0.0004192971682641655,0.0005470531177707016,98,,,
38499,2.6704085030360147e-05,2.5095951059483923e-05,98,,,
38549,0.0006224460666999221,0.00010893886064877734,98,,,
38599,6.312513869488612e-05,5.069761391496286e-05,98,,,
38609,,,98,0.897599995136261,0.8480569124221802,0.8476161956787109
38649,1.0906377610808704e-05,1.7476351786172017e-05,99,,,
38699,1.563048135722056e-05,0.00013652131019625813,99,,,
38749,9.728386794449762e-05,4.538820212474093e-05,99,,,
38799,3.355772059876472e-05,0.0006537536974065006,99,,,
38849,4.482983786147088e-05,0.00016854879504535347,99,,,
38899,7.761547749396414e-05,6.664463580818847e-05,99,,,
38949,0.0004375643329694867,0.00041273527313023806,99,,,
38999,5.376624903874472e-05,0.0002207616635132581,99,,,
38999,,,99,0.8942999839782715,0.8487580418586731,0.8465144038200378
39049,2.3424090613843873e-05,0.00018448549963068217,100,,,
39099,0.00016499370394740254,0.00026548089226707816,100,,,
39149,2.874650090234354e-05,9.334500646218657e-05,100,,,
39199,0.0005036399234086275,0.0006342813721857965,100,,,
39249,0.0003264570841565728,0.0004559439548756927,100,,,
39299,0.00015610324044246227,0.0002838044601958245,100,,,
39349,0.00011382233788026497,1.3234527614258695e-05,100,,,
39389,,,100,0.8964999914169312,0.8476963043212891,0.8472555875778198
39399,7.267160981427878e-05,7.935004396131262e-05,101,,,
39449,0.00025304677546955645,0.00022487223031930625,101,,,
39499,6.100079190218821e-05,3.901492164004594e-05,101,,,
39549,0.0004979761433787644,0.000905855733435601,101,,,
39599,0.00014997308608144522,0.00013073529407847673,101,,,
39649,0.00010581479000393301,0.00012713222531601787,101,,,
39699,0.0006051184609532356,0.00030593466362915933,101,,,
39749,0.00042974407551810145,0.0002906035224441439,101,,,
39779,,,101,0.8977000117301941,0.8464342951774597,0.8493790030479431
39799,0.00011104557779617608,0.00011110357445431873,102,,,
39849,0.0011927150189876556,0.0008933376520872116,102,,,
39899,0.00019272728241048753,4.410925612319261e-05,102,,,
39949,0.0001883675722638145,7.557532808277756e-05,102,,,
39999,0.0004870000120718032,8.841665840009227e-05,102,,,
40049,0.00014117624959908426,2.3903163310023956e-05,102,,,
40099,0.0001655028754612431,0.00012197204341646284,102,,,
40149,0.00011573202937142923,0.000501326285302639,102,,,
40169,,,102,0.8956999778747559,0.8433894515037537,0.8488181233406067
40199,7.399155583698303e-05,5.924222568864934e-05,103,,,
40249,7.8390738053713e-05,0.0001256337418453768,103,,,
40299,0.00031763900187797844,0.00017754596774466336,103,,,
40349,0.0003229600843042135,5.170835356693715e-05,103,,,
40399,8.575381798436865e-05,3.65011474059429e-05,103,,,
40449,3.1479325116379187e-05,2.293895340699237e-05,103,,,
40499,1.9707391402334906e-05,2.508581201254856e-05,103,,,
40549,2.9021295631537214e-05,9.306612628279254e-05,103,,,
40559,,,103,0.8956999778747559,0.8495192527770996,0.8497396111488342
40599,0.00040558705222792923,0.0006242499803192914,104,,,
40649,1.8095128325512633e-05,1.880997297121212e-05,104,,,
40699,0.00014834312605671585,0.0003443730529397726,104,,,
40749,1.2249261999386363e-05,8.764320955378935e-05,104,,,
40799,1.0903147995122708e-05,2.0284382117097266e-05,104,,,
40849,1.0366156857344322e-05,5.528259862330742e-05,104,,,
40899,1.6212876289500855e-05,5.242465340415947e-05,104,,,
40949,0.0002983763988595456,0.00042118364945054054,104,,,
40949,,,104,0.8705999851226807,0.8503004908561707,0.8506810665130615
40999,0.0001777290744939819,3.73755392502062e-05,105,,,
41049,0.00020538270473480225,0.0003963810158893466,105,,,
41099,0.0001611873449292034,2.6880305085796863e-05,105,,,
41149,0.00017568010662216693,0.00015525541675742716,105,,,
41199,0.00020667970238719136,0.00025751395151019096,105,,,
41249,0.00022897630697116256,0.00015652815636713058,105,,,
41299,0.0011851033195853233,0.0010528218699619174,105,,,
41339,,,105,0.894599974155426,0.850080132484436,0.8477363586425781
41349,0.001267027109861374,0.00021368940360844135,106,,,
41399,0.00015255594917107373,0.00039496595854870975,106,,,
41449,0.0008319122134707868,0.0004514980537351221,106,,,
41499,0.0001061189323081635,0.00012647829134948552,106,,,
41549,0.00011825298133771867,2.3333024728344753e-05,106,,,
41599,2.0712512196041644e-05,1.1605116014834493e-05,106,,,
41649,0.0018056031549349427,0.003032810054719448,106,,,
41699,2.5942923457478173e-05,4.165506470599212e-05,106,,,
41729,,,106,0.8989999890327454,0.8479366898536682,0.8496394157409668
41749,6.955278513487428e-05,0.0003348024911247194,107,,,
41799,0.00021278626809362322,6.83255639160052e-05,107,,,
41849,1.418555712007219e-05,0.0001666922471486032,107,,,
41899,7.135921623557806e-05,1.5012079529697075e-05,107,,,
41949,8.78607443155488e-06,2.0640467482735403e-05,107,,,
41999,9.716120985103771e-05,6.351593765430152e-05,107,,,
42049,0.0005023673875257373,4.110176087124273e-05,107,,,
42099,3.3386964787496254e-05,5.192677417653613e-05,107,,,
42119,,,107,0.9014000296592712,0.8514623641967773,0.8513421416282654
42149,8.851334132486954e-05,6.756354559911415e-05,108,,,
42199,0.00010259695409331471,8.515120134688914e-05,108,,,
42249,0.0003894542751368135,5.9580390370683745e-05,108,,,
42299,0.0009104926139116287,0.00016521479119546711,108,,,
42349,3.096435102634132e-05,2.3186048565548845e-05,108,,,
42399,5.856878851773217e-05,3.072971958317794e-05,108,,,
42449,0.0004692150105256587,0.0004370624665170908,108,,,
42499,9.080369636649266e-05,0.00017506847507320344,108,,,
42509,,,108,0.8937000036239624,0.8519230484962463,0.8511618375778198
42549,8.166203770088032e-06,9.117981244344264e-05,109,,,
42599,3.3551030355738476e-05,0.0003292249166406691,109,,,
42649,3.883076715283096e-05,1.3220033906691242e-05,109,,,
42699,8.21412140794564e-06,4.62500102003105e-05,109,,,
42749,0.000609077513217926,0.00017090355686377734,109,,,
42799,0.0002197100839111954,1.968201104318723e-05,109,,,
42849,0.0006979432655498385,0.001440080814063549,109,,,
42899,7.778538019920234e-06,2.3138685719459318e-05,109,,,
42899,,,109,0.8924000263214111,0.8520032167434692,0.852343738079071
42949,2.029495135502657e-06,3.205192479072139e-05,110,,,
42999,0.00015120147145353258,3.8491103623528033e-05,110,,,
43049,0.0004136767820455134,0.00010048120020655915,110,,,
43099,0.00041409372352063656,0.00018542958423495293,110,,,
43149,6.582205969607458e-05,0.0003065553610213101,110,,,
43199,3.1424660846823826e-05,7.072135304042604e-06,110,,,
