train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
2.086071252822876,49,0,,,,
1.9681578874588013,99,0,,,,
1.9972084760665894,149,0,,,,
1.8447803258895874,199,0,,,,
1.8458731174468994,249,0,,,,
1.8629556894302368,299,0,,,,
,311,0,0.36739999055862427,1.794805884361267,,
,311,0,,,0.3765000104904175,0.294921875
1.7630070447921753,349,1,,,,
1.8037766218185425,399,1,,,,
1.6997637748718262,449,1,,,,
1.7159740924835205,499,1,,,,
1.6967195272445679,549,1,,,,
1.8408805131912231,599,1,,,,
,623,1,0.42010000348091125,1.6607470512390137,,
,623,1,,,0.4311000108718872,0.39500701427459717
1.5414842367172241,649,2,,,,
1.5761946439743042,699,2,,,,
1.6208254098892212,749,2,,,,
1.5342333316802979,799,2,,,,
1.5459712743759155,849,2,,,,
1.5581884384155273,899,2,,,,
,935,2,0.4767000079154968,1.5908653736114502,,
,935,2,,,0.4903999865055084,0.4755108058452606
1.5079151391983032,949,3,,,,
1.4305702447891235,999,3,,,,
1.4402576684951782,1049,3,,,,
1.3052730560302734,1099,3,,,,
1.3837296962738037,1149,3,,,,
1.4742223024368286,1199,3,,,,
,1247,3,0.5537999868392944,1.4335774183273315,,
,1247,3,,,0.5759000182151794,0.5498547554016113
1.3376346826553345,1249,4,,,,
1.4760024547576904,1299,4,,,,
1.2127094268798828,1349,4,,,,
1.2113415002822876,1399,4,,,,
1.4309520721435547,1449,4,,,,
1.2983375787734985,1499,4,,,,
1.321482539176941,1549,4,,,,
,1559,4,0.5967000126838684,1.3332839012145996,,
,1559,4,,,0.6205999851226807,0.5939252972602844
1.4575155973434448,1599,5,,,,
1.3229466676712036,1649,5,,,,
1.3068372011184692,1699,5,,,,
1.1654369831085205,1749,5,,,,
1.2669041156768799,1799,5,,,,
1.2524232864379883,1849,5,,,,
,1871,5,0.6413000226020813,1.1967120170593262,,
,1871,5,,,0.6723999977111816,0.6267527937889099
1.0265392065048218,1899,6,,,,
1.1296828985214233,1949,6,,,,
1.2193166017532349,1999,6,,,,
0.9864738583564758,2049,6,,,,
1.2915709018707275,2099,6,,,,
1.0844907760620117,2149,6,,,,
,2183,6,0.6370999813079834,1.1905841827392578,,
,2183,6,,,0.6664999723434448,0.6570762991905212
1.1430562734603882,2199,7,,,,
1.142756700515747,2249,7,,,,
1.0360909700393677,2299,7,,,,
1.0498626232147217,2349,7,,,,
1.04188871383667,2399,7,,,,
1.2252360582351685,2449,7,,,,
,2495,7,0.6675999760627747,1.0889548063278198,,
,2495,7,,,0.6955999732017517,0.6815153956413269
1.1173230409622192,2499,8,,,,
1.0127630233764648,2549,8,,,,
1.1102967262268066,2599,8,,,,
1.0921740531921387,2649,8,,,,
1.059342622756958,2699,8,,,,
0.9821128249168396,2749,8,,,,
1.094921350479126,2799,8,,,,
,2807,8,0.6937999725341797,1.0699653625488281,,
,2807,8,,,0.7127000093460083,0.692457914352417
0.998138427734375,2849,9,,,,
1.0701793432235718,2899,9,,,,
0.9275984168052673,2949,9,,,,
1.1334773302078247,2999,9,,,,
1.0228351354599,3049,9,,,,
1.0467736721038818,3099,9,,,,
,3119,9,0.6552000045776367,1.1045594215393066,,
,3119,9,,,0.6837999820709229,0.7031750679016113
1.0134483575820923,3149,10,,,,
0.9025368094444275,3199,10,,,,
0.9321207404136658,3249,10,,,,
1.0636498928070068,3299,10,,,,
0.8333020210266113,3349,10,,,,
0.9552271962165833,3399,10,,,,
,3431,10,0.6559000015258789,1.1159412860870361,,
,3431,10,,,0.6865000128746033,0.7088090777397156
0.9686407446861267,3449,11,,,,
1.0414843559265137,3499,11,,,,
1.0374709367752075,3549,11,,,,
0.9796068668365479,3599,11,,,,
0.8728621602058411,3649,11,,,,
0.8820978403091431,3699,11,,,,
,3743,11,0.6420999765396118,1.1631993055343628,,
,3743,11,,,0.6661999821662903,0.7133413553237915
0.9529333710670471,3749,12,,,,
0.8229414820671082,3799,12,,,,
0.896897554397583,3849,12,,,,
0.9552274942398071,3899,12,,,,
1.0156751871109009,3949,12,,,,
0.8544513583183289,3999,12,,,,
1.0468720197677612,4049,12,,,,
,4055,12,0.6467999815940857,1.0950512886047363,,
,4055,12,,,0.6675999760627747,0.7120141983032227
0.9229229092597961,4099,13,,,,
0.9570538401603699,4149,13,,,,
0.9264468550682068,4199,13,,,,
0.9412558078765869,4249,13,,,,
0.8837460279464722,4299,13,,,,
0.9733583331108093,4349,13,,,,
,4367,13,0.7062000036239624,0.9668909907341003,,
,4367,13,,,0.739300012588501,0.7170222401618958
0.9793564081192017,4399,14,,,,
1.1858489513397217,4449,14,,,,
0.8935534954071045,4499,14,,,,
0.7905843257904053,4549,14,,,,
0.9162449240684509,4599,14,,,,
0.9706886410713196,4649,14,,,,
,4679,14,0.6398000121116638,1.2059659957885742,,
,4679,14,,,0.6549999713897705,0.7236578464508057
0.9817500710487366,4699,15,,,,
0.9970439076423645,4749,15,,,,
0.9507203698158264,4799,15,,,,
0.9443939924240112,4849,15,,,,
0.8892803192138672,4899,15,,,,
0.949314296245575,4949,15,,,,
,4991,15,0.6780999898910522,1.0365192890167236,,
,4991,15,,,0.7049999833106995,0.7222806215286255
0.9850810766220093,4999,16,,,,
0.7535086274147034,5049,16,,,,
0.9968898892402649,5099,16,,,,
0.918513834476471,5149,16,,,,
0.9237862825393677,5199,16,,,,
0.9072872996330261,5249,16,,,,
0.889320969581604,5299,16,,,,
,5303,16,0.6463000178337097,1.1224415302276611,,
