step,epoch,train_loss,val_acc,train_acc,test_acc
28799,92,-0.3282579183578491,,,
28849,92,-0.3081890940666199,,,
28899,92,-0.3313180208206177,,,
28949,92,-0.34309855103492737,,,
28999,92,-0.33201712369918823,,,
29015,92,,0.5806999802589417,,
29015,92,,,0.6493890285491943,0.8259000182151794
29049,93,-0.34169936180114746,,,
29099,93,-0.3546906113624573,,,
29149,93,-0.315328449010849,,,
29199,93,-0.36301591992378235,,,
29249,93,-0.3498654365539551,,,
29299,93,-0.3279503881931305,,,
29327,93,,0.5795999765396118,,
29327,93,,,0.6495643258094788,0.8255000114440918
29349,94,-0.3830114006996155,,,
29399,94,-0.34333115816116333,,,
29449,94,-0.3846576511859894,,,
29499,94,-0.3389515280723572,,,
29549,94,-0.3115495443344116,,,
29599,94,-0.3648236393928528,,,
29639,94,,0.5766000151634216,,
29639,94,,,0.6495893597602844,0.821399986743927
29649,95,-0.32664597034454346,,,
29699,95,-0.3356335163116455,,,
29749,95,-0.37047839164733887,,,
29799,95,-0.3207630515098572,,,
29849,95,-0.3379775285720825,,,
29899,95,-0.31152886152267456,,,
29949,95,-0.33603763580322266,,,
29951,95,,0.5792999863624573,,
29951,95,,,0.6493639945983887,0.8248000144958496
29999,96,-0.39198726415634155,,,
30049,96,-0.32531189918518066,,,
30099,96,-0.3595046401023865,,,
30149,96,-0.32814231514930725,,,
30199,96,-0.33158621191978455,,,
30249,96,-0.3064499497413635,,,
30263,96,,0.5788999795913696,,
30263,96,,,0.6512419581413269,0.8292999863624573
30299,97,-0.34476083517074585,,,
30349,97,-0.33298778533935547,,,
30399,97,-0.29700180888175964,,,
30449,97,-0.37812554836273193,,,
30499,97,-0.3726765513420105,,,
30549,97,-0.3170153796672821,,,
30575,97,,0.5778999924659729,,
30575,97,,,0.6512169241905212,0.8223000168800354
30599,98,-0.33596551418304443,,,
30649,98,-0.3600728213787079,,,
30699,98,-0.32126861810684204,,,
30749,98,-0.3240926265716553,,,
30799,98,-0.3602854013442993,,,
30849,98,-0.3322705030441284,,,
30887,98,,0.5774999856948853,,
30887,98,,,0.6511418223381042,0.8266000151634216
30899,99,-0.33558201789855957,,,
30949,99,-0.36929890513420105,,,
30999,99,-0.37129634618759155,,,
31049,99,-0.34282785654067993,,,
31099,99,-0.30565619468688965,,,
31149,99,-0.3540976047515869,,,
31199,99,-0.3569532036781311,,,
31199,99,,0.5763999819755554,,
31199,99,,,0.6515675187110901,0.8228999972343445
