train_loss,epoch,step,val_acc,val_loss,test_acc
,22,7955,,,0.8697999715805054
2.2430977821350098,23,7999,,,
2.248131275177002,23,8049,,,
2.333108901977539,23,8099,,,
2.0829381942749023,23,8149,,,
2.242940664291382,23,8199,,,
2.3533313274383545,23,8249,,,
,23,8267,0.7551000118255615,0.9921192526817322,
,23,8267,,,0.8691999912261963
2.2410240173339844,24,8299,,,
2.107624053955078,24,8349,,,
2.235226631164551,24,8399,,,
2.510077476501465,24,8449,,,
2.0404458045959473,24,8499,,,
2.576241970062256,24,8549,,,
,24,8579,0.7567999958992004,0.9900057911872864,
,24,8579,,,0.8718000054359436
2.3381738662719727,25,8599,,,
2.3802528381347656,25,8649,,,
2.122919797897339,25,8699,,,
2.5154829025268555,25,8749,,,
2.47464656829834,25,8799,,,
2.237839698791504,25,8849,,,
,25,8891,0.7572000026702881,0.984404981136322,
,25,8891,,,0.8744999766349792
2.1057040691375732,26,8899,,,
1.4458577632904053,26,8949,,,
2.3341827392578125,26,8999,,,
2.298872709274292,26,9049,,,
2.5158913135528564,26,9099,,,
2.3952856063842773,26,9149,,,
2.251112937927246,26,9199,,,
,26,9203,0.7591000199317932,1.0023798942565918,
,26,9203,,,0.8787000179290771
1.644578218460083,27,9249,,,
1.6330876350402832,27,9299,,,
2.45798921585083,27,9349,,,
2.07256817817688,27,9399,,,
2.5517971515655518,27,9449,,,
2.374056577682495,27,9499,,,
,27,9515,0.7613999843597412,0.9933316111564636,
,27,9515,,,0.8826000094413757
2.5344133377075195,28,9549,,,
2.4559035301208496,28,9599,,,
2.4078750610351562,28,9649,,,
2.442389726638794,28,9699,,,
2.334667205810547,28,9749,,,
1.9578094482421875,28,9799,,,
,28,9827,0.7620999813079834,0.9862762689590454,
,28,9827,,,0.8823000192642212
2.4697306156158447,29,9849,,,
2.5193967819213867,29,9899,,,
2.2044522762298584,29,9949,,,
2.1029868125915527,29,9999,,,
2.321545362472534,29,10049,,,
2.5185117721557617,29,10099,,,
,29,10139,0.7597000002861023,0.9815180897712708,
,29,10139,,,0.8798999786376953
2.2881715297698975,30,10149,,,
2.342690944671631,30,10199,,,
2.2159719467163086,30,10249,,,
1.7136719226837158,30,10299,,,
2.1015453338623047,30,10349,,,
2.147085189819336,30,10399,,,
2.058990240097046,30,10449,,,
,30,10451,0.7651000022888184,0.9793882966041565,
,30,10451,,,0.8859999775886536
2.3222312927246094,31,10499,,,
2.332657814025879,31,10549,,,
2.4255659580230713,31,10599,,,
2.2195849418640137,31,10649,,,
2.396027088165283,31,10699,,,
2.277207374572754,31,10749,,,
,31,10763,0.7623000144958496,0.9807561635971069,
,31,10763,,,0.8801000118255615
2.3337724208831787,32,10799,,,
1.5630524158477783,32,10849,,,
2.226823568344116,32,10899,,,
2.2872557640075684,32,10949,,,
2.351832389831543,32,10999,,,
2.3885083198547363,32,11049,,,
,32,11075,0.7608000040054321,0.9835410118103027,
,32,11075,,,0.8781999945640564
1.9670934677124023,33,11099,,,
2.025885820388794,33,11149,,,
2.305208444595337,33,11199,,,
1.9980112314224243,33,11249,,,
1.5320625305175781,33,11299,,,
2.4344425201416016,33,11349,,,
,33,11387,0.7644000053405762,0.9682345986366272,
,33,11387,,,0.8776999711990356
2.144789218902588,34,11399,,,
2.2489638328552246,34,11449,,,
1.889767050743103,34,11499,,,
2.421905517578125,34,11549,,,
2.3113322257995605,34,11599,,,
2.3495819568634033,34,11649,,,
2.275853157043457,34,11699,,,
,34,11699,0.7602999806404114,0.9828601479530334,
,34,11699,,,0.8810999989509583
2.4297776222229004,35,11749,,,
2.2627217769622803,35,11799,,,
2.2583425045013428,35,11849,,,
2.4602627754211426,35,11899,,,
2.2851412296295166,35,11949,,,
2.305802822113037,35,11999,,,
,35,12011,0.7627999782562256,1.0006331205368042,
,35,12011,,,0.883899986743927
1.6743441820144653,36,12049,,,
1.8980430364608765,36,12099,,,
1.8615684509277344,36,12149,,,
2.3012914657592773,36,12199,,,
2.2698397636413574,36,12249,,,
2.174161195755005,36,12299,,,
,36,12323,0.7675999999046326,0.9725279211997986,
,36,12323,,,0.8884999752044678
2.447606086730957,37,12349,,,
2.0134172439575195,37,12399,,,
2.225334405899048,37,12449,,,
2.1261496543884277,37,12499,,,
2.1593737602233887,37,12549,,,
2.1996850967407227,37,12599,,,
,37,12635,0.7641000151634216,0.9991936683654785,
,37,12635,,,0.8844000101089478
2.404620885848999,38,12649,,,
1.837381362915039,38,12699,,,
1.9414410591125488,38,12749,,,
2.3565096855163574,38,12799,,,
2.2608225345611572,38,12849,,,
2.274503469467163,38,12899,,,
,38,12947,0.7651000022888184,0.9944590926170349,
,38,12947,,,0.8902000188827515
1.4372254610061646,39,12949,,,
2.3478236198425293,39,12999,,,
1.777008295059204,39,13049,,,
1.8229070901870728,39,13099,,,
2.0119199752807617,39,13149,,,
2.358689069747925,39,13199,,,
2.2935657501220703,39,13249,,,
,39,13259,0.7627000212669373,0.9888851642608643,
,39,13259,,,0.8848000168800354
1.9071986675262451,40,13299,,,
2.1205220222473145,40,13349,,,
2.0916614532470703,40,13399,,,
2.376997947692871,40,13449,,,
2.29287052154541,40,13499,,,
2.330277919769287,40,13549,,,
,40,13571,0.7645000219345093,1.0009431838989258,
,40,13571,,,0.8855999708175659
2.2543601989746094,41,13599,,,
2.2113840579986572,41,13649,,,
2.327878713607788,41,13699,,,
2.148172378540039,41,13749,,,
2.3965628147125244,41,13799,,,
1.8351895809173584,41,13849,,,
,41,13883,0.765500009059906,0.9779070019721985,
,41,13883,,,0.8877999782562256
2.0109548568725586,42,13899,,,
1.7351229190826416,42,13949,,,
2.005514144897461,42,13999,,,
2.102672576904297,42,14049,,,
1.8816938400268555,42,14099,,,
1.9589238166809082,42,14149,,,
,42,14195,0.7649999856948853,0.9748701453208923,
,42,14195,,,0.8896999955177307
1.7032725811004639,43,14199,,,
2.3510477542877197,43,14249,,,
2.275592803955078,43,14299,,,
2.088253974914551,43,14349,,,
2.0275518894195557,43,14399,,,
2.225135564804077,43,14449,,,
1.9834132194519043,43,14499,,,
,43,14507,0.7638999819755554,0.997643768787384,
,43,14507,,,0.8862000107765198
2.196338653564453,44,14549,,,
2.192033290863037,44,14599,,,
2.134578227996826,44,14649,,,
2.0664474964141846,44,14699,,,
2.228437900543213,44,14749,,,
2.028151273727417,44,14799,,,
,44,14819,0.7652999758720398,0.9823048114776611,
,44,14819,,,0.8942000269889832
2.3808820247650146,45,14849,,,
2.3242242336273193,45,14899,,,
1.844559669494629,45,14949,,,
1.9857618808746338,45,14999,,,
2.2364253997802734,45,15049,,,
1.422774314880371,45,15099,,,
,45,15131,0.763700008392334,0.9777931571006775,
,45,15131,,,0.8877999782562256
1.905388355255127,46,15149,,,
2.2103731632232666,46,15199,,,
2.387491226196289,46,15249,,,
2.0811057090759277,46,15299,,,
1.9271771907806396,46,15349,,,
1.6873512268066406,46,15399,,,
,46,15443,0.7688999772071838,0.9789875745773315,
,46,15443,,,0.8924000263214111
1.8897783756256104,47,15449,,,
2.2326250076293945,47,15499,,,
1.7638051509857178,47,15549,,,
2.318693161010742,47,15599,,,
2.205958843231201,47,15649,,,
2.262317180633545,47,15699,,,
2.0526371002197266,47,15749,,,
,47,15755,0.769599974155426,0.9830939173698425,
,47,15755,,,0.890999972820282
2.0256805419921875,48,15799,,,
2.2093265056610107,48,15849,,,
2.1613945960998535,48,15899,,,
2.2903709411621094,48,15949,,,
1.8900914192199707,48,15999,,,
2.1667063236236572,48,16049,,,
,48,16067,0.7674999833106995,0.9698892831802368,
,48,16067,,,0.8950999975204468
2.108287811279297,49,16099,,,
1.4703166484832764,49,16149,,,
2.1429443359375,49,16199,,,
1.9570746421813965,49,16249,,,
2.248133659362793,49,16299,,,
2.29831600189209,49,16349,,,
,49,16379,0.7684999704360962,0.9675288200378418,
,49,16379,,,0.892300009727478
2.0593748092651367,50,16399,,,
2.2049453258514404,50,16449,,,
2.180434465408325,50,16499,,,
1.9557888507843018,50,16549,,,
2.2562012672424316,50,16599,,,
1.7800393104553223,50,16649,,,
,50,16691,0.7692000269889832,0.9753559827804565,
,50,16691,,,0.8906000256538391
2.2198574542999268,51,16699,,,
2.0392227172851562,51,16749,,,
2.2585675716400146,51,16799,,,
1.6497334241867065,51,16849,,,
2.085015296936035,51,16899,,,
2.362184762954712,51,16949,,,
2.297727108001709,51,16999,,,
,51,17003,0.7710000276565552,0.9775280356407166,
,51,17003,,,0.8898000121116638
2.191439628601074,52,17049,,,
2.1507651805877686,52,17099,,,
1.937466025352478,52,17149,,,
2.3324732780456543,52,17199,,,
1.9929300546646118,52,17249,,,
2.0184268951416016,52,17299,,,
,52,17315,0.7695000171661377,0.9694461226463318,
,52,17315,,,0.8934999704360962
2.147596597671509,53,17349,,,
1.822157621383667,53,17399,,,
1.846044898033142,53,17449,,,
1.9148365259170532,53,17499,,,
1.8768389225006104,53,17549,,,
2.218686819076538,53,17599,,,
,53,17627,0.7674000263214111,0.989634096622467,
,53,17627,,,0.8932999968528748
1.996649980545044,54,17649,,,
1.7873667478561401,54,17699,,,
2.0455050468444824,54,17749,,,
1.7319936752319336,54,17799,,,
2.1986145973205566,54,17849,,,
1.8970775604248047,54,17899,,,
,54,17939,0.767799973487854,0.9741179943084717,
,54,17939,,,0.8924000263214111
2.303339719772339,55,17949,,,
2.1121838092803955,55,17999,,,
1.6812916994094849,55,18049,,,
2.0668578147888184,55,18099,,,
1.9338560104370117,55,18149,,,
2.1435794830322266,55,18199,,,
1.6595244407653809,55,18249,,,
,55,18251,0.7732999920845032,0.967872679233551,
,55,18251,,,0.8960000276565552
2.3174052238464355,56,18299,,,
1.8952131271362305,56,18349,,,
2.1916251182556152,56,18399,,,
2.1700735092163086,56,18449,,,
1.331071138381958,56,18499,,,
2.1019530296325684,56,18549,,,
,56,18563,0.7684000134468079,0.9735924005508423,
,56,18563,,,0.8967999815940857
1.3319677114486694,57,18599,,,
1.5551292896270752,57,18649,,,
2.172013998031616,57,18699,,,
1.2162864208221436,57,18749,,,
2.2254180908203125,57,18799,,,
2.0748658180236816,57,18849,,,
,57,18875,0.7666000127792358,0.9792585968971252,
,57,18875,,,0.8913999795913696
2.116565465927124,58,18899,,,
2.020296096801758,58,18949,,,
1.8844149112701416,58,18999,,,
2.2196192741394043,58,19049,,,
2.14864444732666,58,19099,,,
2.156916618347168,58,19149,,,
,58,19187,0.7710000276565552,0.980139434337616,
,58,19187,,,0.8953999876976013
1.6849868297576904,59,19199,,,
1.8952840566635132,59,19249,,,
1.5902292728424072,59,19299,,,
2.065054178237915,59,19349,,,
2.0378949642181396,59,19399,,,
2.22579288482666,59,19449,,,
2.1749439239501953,59,19499,,,
,59,19499,0.7635999917984009,0.9763504862785339,
,59,19499,,,0.8906999826431274
2.259456157684326,60,19549,,,
2.145698070526123,60,19599,,,
1.8403249979019165,60,19649,,,
1.8226627111434937,60,19699,,,
2.2854771614074707,60,19749,,,
1.9490370750427246,60,19799,,,
,60,19811,0.767300009727478,0.986825704574585,
,60,19811,,,0.8931999802589417
2.226630210876465,61,19849,,,
1.636035680770874,61,19899,,,
1.820406436920166,61,19949,,,
2.100761890411377,61,19999,,,
2.243999481201172,61,20049,,,
2.137202739715576,61,20099,,,
,61,20123,0.7663000226020813,0.9838686585426331,
,61,20123,,,0.8906999826431274
2.2722651958465576,62,20149,,,
1.7429392337799072,62,20199,,,
1.8847548961639404,62,20249,,,
1.9586726427078247,62,20299,,,
1.9728200435638428,62,20349,,,
1.9052000045776367,62,20399,,,
,62,20435,0.7695000171661377,0.9705083966255188,
,62,20435,,,0.8921999931335449
1.7364377975463867,63,20449,,,
2.198103904724121,63,20499,,,
1.6925041675567627,63,20549,,,
1.9861674308776855,63,20599,,,
2.210266590118408,63,20649,,,
2.1452081203460693,63,20699,,,
,63,20747,0.7717000246047974,0.9605021476745605,
,63,20747,,,0.8985000252723694
1.9715144634246826,64,20749,,,
1.8790228366851807,64,20799,,,
2.0921401977539062,64,20849,,,
2.17631459236145,64,20899,,,
2.1782100200653076,64,20949,,,
1.8264765739440918,64,20999,,,
2.0488014221191406,64,21049,,,
,64,21059,0.7706000208854675,0.9835233688354492,
,64,21059,,,0.8974999785423279
1.7373156547546387,65,21099,,,
1.924378514289856,65,21149,,,
1.7172049283981323,65,21199,,,
2.059603691101074,65,21249,,,
2.3474504947662354,65,21299,,,
1.9144015312194824,65,21349,,,
,65,21371,0.7680000066757202,0.974751353263855,
,65,21371,,,0.8964999914169312
2.0586061477661133,66,21399,,,
1.657372236251831,66,21449,,,
2.071197986602783,66,21499,,,
2.2613043785095215,66,21549,,,
1.2364780902862549,66,21599,,,
2.0333099365234375,66,21649,,,
,66,21683,0.7699999809265137,0.9813295602798462,
,66,21683,,,0.8912000060081482
1.492032766342163,67,21699,,,
2.188894510269165,67,21749,,,
1.8691486120224,67,21799,,,
2.197091817855835,67,21849,,,
2.152451753616333,67,21899,,,
1.736541748046875,67,21949,,,
,67,21995,0.7687000036239624,0.9745263457298279,
,67,21995,,,0.8949000239372253
1.6569850444793701,68,21999,,,
1.8372185230255127,68,22049,,,
2.184126853942871,68,22099,,,
1.6196379661560059,68,22149,,,
2.0422890186309814,68,22199,,,
1.381638526916504,68,22249,,,
1.9379668235778809,68,22299,,,
,68,22307,0.7688999772071838,0.9753676056861877,
,68,22307,,,0.8995000123977661
1.9532349109649658,69,22349,,,
2.140120506286621,69,22399,,,
2.182906150817871,69,22449,,,
2.0935840606689453,69,22499,,,
2.2655367851257324,69,22549,,,
2.0916318893432617,69,22599,,,
,69,22619,0.7714999914169312,0.9787134528160095,
,69,22619,,,0.8952000141143799
1.841392159461975,70,22649,,,
1.5032247304916382,70,22699,,,
2.1717491149902344,70,22749,,,
1.9511629343032837,70,22799,,,
2.039494037628174,70,22849,,,
2.0538251399993896,70,22899,,,
,70,22931,0.7716000080108643,0.978629469871521,
,70,22931,,,0.9018999934196472
1.7627644538879395,71,22949,,,
1.8905925750732422,71,22999,,,
1.8816626071929932,71,23049,,,
1.927335500717163,71,23099,,,
1.9141194820404053,71,23149,,,
2.0550036430358887,71,23199,,,
,71,23243,0.7702999711036682,0.9805357456207275,
,71,23243,,,0.8960999846458435
2.0081942081451416,72,23249,,,
2.1908061504364014,72,23299,,,
1.8679234981536865,72,23349,,,
1.8910726308822632,72,23399,,,
1.9545269012451172,72,23449,,,
2.1018686294555664,72,23499,,,
1.964018702507019,72,23549,,,
,72,23555,0.7735000252723694,0.9640120267868042,
,72,23555,,,0.9006999731063843
1.9387755393981934,73,23599,,,
2.0254831314086914,73,23649,,,
2.0855937004089355,73,23699,,,
2.018397808074951,73,23749,,,
2.1011857986450195,73,23799,,,
2.2611093521118164,73,23849,,,
,73,23867,0.765500009059906,0.986528217792511,
,73,23867,,,0.8916000127792358
2.076528310775757,74,23899,,,
2.1286251544952393,74,23949,,,
1.9887454509735107,74,23999,,,
2.080641508102417,74,24049,,,
2.144824981689453,74,24099,,,
1.8563172817230225,74,24149,,,
,74,24179,0.7681999802589417,0.9955629706382751,
,74,24179,,,0.8938000202178955
1.7465479373931885,75,24199,,,
2.0711617469787598,75,24249,,,
1.952413558959961,75,24299,,,
2.1728873252868652,75,24349,,,
1.7843446731567383,75,24399,,,
1.782409429550171,75,24449,,,
,75,24491,0.7698000073432922,0.9809342622756958,
,75,24491,,,0.892799973487854
2.0103673934936523,76,24499,,,
1.6505913734436035,76,24549,,,
2.3187975883483887,76,24599,,,
2.0627033710479736,76,24649,,,
2.0385704040527344,76,24699,,,
1.9259759187698364,76,24749,,,
2.1460962295532227,76,24799,,,
,76,24803,0.7703999876976013,0.9752805829048157,
,76,24803,,,0.8946999907493591
1.762619972229004,77,24849,,,
1.949753999710083,77,24899,,,
1.9052743911743164,77,24949,,,
1.9542831182479858,77,24999,,,
1.7771847248077393,77,25049,,,
2.1510796546936035,77,25099,,,
,77,25115,0.7702000141143799,0.9672662019729614,
,77,25115,,,0.9003000259399414
2.0470058917999268,78,25149,,,
2.0533652305603027,78,25199,,,
2.053096294403076,78,25249,,,
2.068225145339966,78,25299,,,
1.9418699741363525,78,25349,,,
1.9517934322357178,78,25399,,,
,78,25427,0.7721999883651733,0.9748747944831848,
,78,25427,,,0.8946999907493591
2.0902204513549805,79,25449,,,
2.0833001136779785,79,25499,,,
2.13063383102417,79,25549,,,
2.175558567047119,79,25599,,,
1.903594732284546,79,25649,,,
2.109339475631714,79,25699,,,
,79,25739,0.770799994468689,0.979117214679718,
,79,25739,,,0.8989999890327454
1.9592869281768799,80,25749,,,
2.1517937183380127,80,25799,,,
1.7264515161514282,80,25849,,,
2.011509895324707,80,25899,,,
2.025467872619629,80,25949,,,
2.153899908065796,80,25999,,,
2.201301336288452,80,26049,,,
,80,26051,0.770799994468689,0.9862880706787109,
,80,26051,,,0.8956999778747559
2.0948948860168457,81,26099,,,
1.5050584077835083,81,26149,,,
2.140350818634033,81,26199,,,
1.9504084587097168,81,26249,,,
1.9038076400756836,81,26299,,,
2.1642723083496094,81,26349,,,
,81,26363,0.7712000012397766,0.9981390833854675,
,81,26363,,,0.8934999704360962
2.0354039669036865,82,26399,,,
2.024540901184082,82,26449,,,
1.975818395614624,82,26499,,,
2.0582797527313232,82,26549,,,
1.8496383428573608,82,26599,,,
1.4797885417938232,82,26649,,,
,82,26675,0.7714999914169312,0.9745431542396545,
,82,26675,,,0.8960000276565552
1.8677787780761719,83,26699,,,
1.936537742614746,83,26749,,,
1.7332977056503296,83,26799,,,
1.9338951110839844,83,26849,,,
1.9506114721298218,83,26899,,,
1.7887694835662842,83,26949,,,
,83,26987,0.7702999711036682,0.9967321157455444,
,83,26987,,,0.8942000269889832
2.0119071006774902,84,26999,,,
2.05340576171875,84,27049,,,
2.0610432624816895,84,27099,,,
2.0464792251586914,84,27149,,,
1.6030099391937256,84,27199,,,
1.8667744398117065,84,27249,,,
2.018659830093384,84,27299,,,
,84,27299,0.7685999870300293,0.9807878136634827,
,84,27299,,,0.8939999938011169
1.83939528465271,85,27349,,,
1.985084891319275,85,27399,,,
1.7241449356079102,85,27449,,,
1.708345651626587,85,27499,,,
2.058473587036133,85,27549,,,
1.978842854499817,85,27599,,,
,85,27611,0.7694000005722046,0.9759045839309692,
,85,27611,,,0.8998000025749207
1.6056954860687256,86,27649,,,
1.7552509307861328,86,27699,,,
2.0509939193725586,86,27749,,,
1.7756534814834595,86,27799,,,
1.9488818645477295,86,27849,,,
1.8652310371398926,86,27899,,,
,86,27923,0.7702000141143799,0.9650400280952454,
,86,27923,,,0.899399995803833
2.035653829574585,87,27949,,,
1.8509294986724854,87,27999,,,
1.6705067157745361,87,28049,,,
2.1174044609069824,87,28099,,,
2.1185355186462402,87,28149,,,
1.965461254119873,87,28199,,,
,87,28235,0.7705000042915344,0.978270411491394,
,87,28235,,,0.8959000110626221
1.4757421016693115,88,28249,,,
2.0284478664398193,88,28299,,,
1.9486035108566284,88,28349,,,
1.9677788019180298,88,28399,,,
2.1294472217559814,88,28449,,,
1.9517139196395874,88,28499,,,
,88,28547,0.7720999717712402,0.9853598475456238,
,88,28547,,,0.8971999883651733
2.032916784286499,89,28549,,,
1.5397334098815918,89,28599,,,
2.0851893424987793,89,28649,,,
2.003434658050537,89,28699,,,
2.0006113052368164,89,28749,,,
1.8059923648834229,89,28799,,,
1.9606980085372925,89,28849,,,
,89,28859,0.7709000110626221,0.9850791096687317,
,89,28859,,,0.900600016117096
1.6571882963180542,90,28899,,,
2.102163791656494,90,28949,,,
1.7162230014801025,90,28999,,,
2.0455715656280518,90,29049,,,
2.0512752532958984,90,29099,,,
1.7076473236083984,90,29149,,,
,90,29171,0.7716000080108643,0.9852728247642517,
,90,29171,,,0.9009000062942505
1.9051437377929688,91,29199,,,
1.8444843292236328,91,29249,,,
2.013430595397949,91,29299,,,
1.896671175956726,91,29349,,,
2.01865816116333,91,29399,,,
1.9239246845245361,91,29449,,,
,91,29483,0.7732999920845032,0.9613540768623352,
,91,29483,,,0.9010000228881836
1.0212810039520264,92,29499,,,
1.9409856796264648,92,29549,,,
2.1213219165802,92,29599,,,
1.9625399112701416,92,29649,,,
1.7192916870117188,92,29699,,,
2.0423645973205566,92,29749,,,
,92,29795,0.7713000178337097,0.9810775518417358,
,92,29795,,,0.89410001039505
1.751981258392334,93,29799,,,
1.9763545989990234,93,29849,,,
1.7746857404708862,93,29899,,,
1.703669548034668,93,29949,,,
2.0489957332611084,93,29999,,,
2.0315053462982178,93,30049,,,
2.1026804447174072,93,30099,,,
,93,30107,0.7713000178337097,0.9888498187065125,
,93,30107,,,0.8934999704360962
1.9271891117095947,94,30149,,,
1.7538448572158813,94,30199,,,
2.047182559967041,94,30249,,,
