train_loss,step,epoch,test_acc,train_acc
1.3930397033691406,4549,11,,
1.3355218172073364,4599,11,,
1.4287827014923096,4649,11,,
,4679,11,0.8490999937057495,0.7143930196762085
1.3521031141281128,4699,12,,
1.4839935302734375,4749,12,,
1.5122078657150269,4799,12,,
1.4873038530349731,4849,12,,
1.4388232231140137,4899,12,,
1.5856503248214722,4949,12,,
1.381816029548645,4999,12,,
1.2984615564346313,5049,12,,
,5069,12,0.8198000192642212,0.7199018597602844
1.3425819873809814,5099,13,,
1.3753459453582764,5149,13,,
1.092456579208374,5199,13,,
1.2872964143753052,5249,13,,
1.4787931442260742,5299,13,,
1.4289460182189941,5349,13,,
1.4698199033737183,5399,13,,
1.183081865310669,5449,13,,
,5459,13,0.8478000164031982,0.7244992256164551
1.098783254623413,5499,14,,
1.2414062023162842,5549,14,,
1.014054536819458,5599,14,,
1.2284350395202637,5649,14,,
1.3982281684875488,5699,14,,
1.182260513305664,5749,14,,
1.2382246255874634,5799,14,,
1.490950584411621,5849,14,,
,5849,14,0.8702999949455261,0.7285656929016113
1.0929405689239502,5899,15,,
1.2384859323501587,5949,15,,
1.3086696863174438,5999,15,,
1.164716124534607,6049,15,,
1.1189789772033691,6099,15,,
1.0521107912063599,6149,15,,
1.2586551904678345,6199,15,,
,6239,15,0.8531000018119812,0.7339342832565308
1.2065682411193848,6249,16,,
1.3649628162384033,6299,16,,
1.264045000076294,6349,16,,
1.1223957538604736,6399,16,,
1.126476764678955,6449,16,,
1.1617262363433838,6499,16,,
1.279557466506958,6549,16,,
1.1684659719467163,6599,16,,
,6629,16,0.8529000282287598,0.7371694445610046
1.00296151638031,6649,17,,
1.2876012325286865,6699,17,,
1.094332218170166,6749,17,,
1.0279483795166016,6799,17,,
1.025295376777649,6849,17,,
1.0905171632766724,6899,17,,
1.0932667255401611,6949,17,,
1.2746766805648804,6999,17,,
,7019,17,0.8791000247001648,0.7416266202926636
1.0795103311538696,7049,18,,
1.4242606163024902,7099,18,,
1.418518304824829,7149,18,,
1.107731580734253,7199,18,,
1.1670687198638916,7249,18,,
1.0984221696853638,7299,18,,
1.125241756439209,7349,18,,
1.2003178596496582,7399,18,,
,7409,18,0.8830999732017517,0.743088960647583
0.9913517832756042,7449,19,,
1.3038012981414795,7499,19,,
0.9558699131011963,7549,19,,
1.0151679515838623,7599,19,,
1.0092921257019043,7649,19,,
1.310289978981018,7699,19,,
1.2839354276657104,7749,19,,
1.147547960281372,7799,19,,
,7799,19,0.8751000165939331,0.747185468673706
1.1412843465805054,7849,20,,
1.1365817785263062,7899,20,,
1.111822247505188,7949,20,,
0.9483629465103149,7999,20,,
1.0634385347366333,8049,20,,
1.2995001077651978,8099,20,,
1.163893699645996,8149,20,,
,8189,20,0.88919997215271,0.747465968132019
1.015234351158142,8199,21,,
1.159876823425293,8249,21,,
1.1089513301849365,8299,21,,
0.919440746307373,8349,21,,
1.226636528968811,8399,21,,
0.8781496286392212,8449,21,,
1.0024356842041016,8499,21,,
1.165480375289917,8549,21,,
,8579,21,0.8755000233650208,0.751051664352417
0.9281277656555176,8599,22,,
1.291630506515503,8649,22,,
1.0918622016906738,8699,22,,
1.0220608711242676,8749,22,,
1.0652642250061035,8799,22,,
1.3861461877822876,8849,22,,
1.0394463539123535,8899,22,,
1.3489210605621338,8949,22,,
,8969,22,0.8759999871253967,0.7518930435180664
1.0521436929702759,8999,23,,
0.9522740244865417,9049,23,,
0.9335438013076782,9099,23,,
1.1175321340560913,9149,23,,
0.9165054559707642,9199,23,,
0.9327616691589355,9249,23,,
1.0678048133850098,9299,23,,
1.121824026107788,9349,23,,
,9359,23,0.8851000070571899,0.7570012211799622
1.0456904172897339,9399,24,,
1.1174193620681763,9449,24,,
1.2079237699508667,9499,24,,
1.0554509162902832,9549,24,,
0.8613072633743286,9599,24,,
0.8692947626113892,9649,24,,
1.118441104888916,9699,24,,
0.9521335959434509,9749,24,,
,9749,24,0.8934999704360962,0.7571113705635071
0.9438263773918152,9799,25,,
1.2922947406768799,9849,25,,
0.8057891130447388,9899,25,,
0.9959661364555359,9949,25,,
0.9789915084838867,9999,25,,
1.1747491359710693,10049,25,,
1.2453560829162598,10099,25,,
,10139,25,0.8970999717712402,0.7593749761581421
1.08246648311615,10149,26,,
1.0623751878738403,10199,26,,
1.0871044397354126,10249,26,,
0.9884535670280457,10299,26,,
1.0006159543991089,10349,26,,
0.9818212985992432,10399,26,,
0.9592985510826111,10449,26,,
0.9020453691482544,10499,26,,
,10529,26,0.8738999962806702,0.7602163553237915
1.1242122650146484,10549,27,,
0.9106349945068359,10599,27,,
0.9389820098876953,10649,27,,
0.9951784610748291,10699,27,,
1.0171284675598145,10749,27,,
0.8717405796051025,10799,27,,
0.9695852994918823,10849,27,,
1.015436053276062,10899,27,,
,10919,27,0.8999000191688538,0.7619190812110901
0.94538414478302,10949,28,,
0.9040747880935669,10999,28,,
0.8416369557380676,11049,28,,
1.0123196840286255,11099,28,,
1.178888201713562,11149,28,,
0.9161397218704224,11199,28,,
0.9538717269897461,11249,28,,
1.0619659423828125,11299,28,,
,11309,28,0.8956000208854675,0.7621995210647583
0.9240407943725586,11349,29,,
0.779471755027771,11399,29,,
0.9150228500366211,11449,29,,
0.9161274433135986,11499,29,,
0.8722454309463501,11549,29,,
0.9667043685913086,11599,29,,
1.0397006273269653,11649,29,,
0.8342994451522827,11699,29,,
,11699,29,0.8988999724388123,0.7629106640815735
0.9321278929710388,11749,30,,
1.176051378250122,11799,30,,
1.0945298671722412,11849,30,,
0.9336002469062805,11899,30,,
1.0202975273132324,11949,30,,
0.8668362498283386,11999,30,,
1.0051684379577637,12049,30,,
,12089,30,0.9013000130653381,0.7643930315971375
1.0126360654830933,12099,31,,
0.9403983950614929,12149,31,,
0.996810793876648,12199,31,,
1.02510666847229,12249,31,,
1.0912892818450928,12299,31,,
0.850799560546875,12349,31,,
0.9869047403335571,12399,31,,
0.9137715101242065,12449,31,,
,12479,31,0.8995000123977661,0.7660657167434692
0.9177266955375671,12499,32,,
1.0517511367797852,12549,32,,
1.0197482109069824,12599,32,,
0.9547280073165894,12649,32,,
1.087361454963684,12699,32,,
1.038587212562561,12749,32,,
0.9338775873184204,12799,32,,
1.068618655204773,12849,32,,
,12869,32,0.899399995803833,0.7660156488418579
0.8227140307426453,12899,33,,
1.052588701248169,12949,33,,
0.8393016457557678,12999,33,,
0.9586519002914429,13049,33,,
1.035527229309082,13099,33,,
0.896743655204773,13149,33,,
0.9417099356651306,13199,33,,
0.9918098449707031,13249,33,,
,13259,33,0.9016000032424927,0.7672976851463318
0.7976577877998352,13299,34,,
0.8503388166427612,13349,34,,
1.0007586479187012,13399,34,,
0.9167439937591553,13449,34,,
0.9178969860076904,13499,34,,
0.8371826410293579,13549,34,,
0.9064801931381226,13599,34,,
0.9453572034835815,13649,34,,
,13649,34,0.894599974155426,0.767307698726654
0.9618421792984009,13699,35,,
0.9085806608200073,13749,35,,
0.8937904238700867,13799,35,,
0.9763621687889099,13849,35,,
1.036086916923523,13899,35,,
0.9861510992050171,13949,35,,
0.7677376866340637,13999,35,,
,14039,35,0.9043999910354614,0.7688701748847961
0.9521331787109375,14049,36,,
0.9314984083175659,14099,36,,
0.9830919504165649,14149,36,,
1.0928547382354736,14199,36,,
1.1567599773406982,14249,36,,
0.8377854228019714,14299,36,,
0.9727658033370972,14349,36,,
0.7571305632591248,14399,36,,
,14429,36,0.9041000008583069,0.7694811820983887
1.0048614740371704,14449,37,,
0.9667649269104004,14499,37,,
0.9106665849685669,14549,37,,
0.8974072933197021,14599,37,,
1.1311674118041992,14649,37,,
0.9995368719100952,14699,37,,
0.868534505367279,14749,37,,
1.0042080879211426,14799,37,,
,14819,37,0.8973000049591064,0.7675280570983887
0.9815688133239746,14849,38,,
0.9277296662330627,14899,38,,
0.9114185571670532,14949,38,,
0.992590069770813,14999,38,,
0.9517240524291992,15049,38,,
1.0569736957550049,15099,38,,
0.8776746392250061,15149,38,,
0.9045865535736084,15199,38,,
,15209,38,0.9050999879837036,0.7683994174003601
0.9745045900344849,15249,39,,
0.8563045263290405,15299,39,,
0.8120992183685303,15349,39,,
0.9551514387130737,15399,39,,
1.1236987113952637,15449,39,,
0.9111952781677246,15499,39,,
1.006813883781433,15549,39,,
0.9959989190101624,15599,39,,
,15599,39,0.9035000205039978,0.7698116898536682
0.8885079622268677,15649,40,,
0.794800877571106,15699,40,,
1.0345802307128906,15749,40,,
1.0394196510314941,15799,40,,
0.9544538259506226,15849,40,,
0.9192975759506226,15899,40,,
0.91881263256073,15949,40,,
,15989,40,0.8830000162124634,0.7705729007720947
0.992796778678894,15999,41,,
0.9030207395553589,16049,41,,
0.9950549006462097,16099,41,,
0.9283962249755859,16149,41,,
0.9304170608520508,16199,41,,
0.8457656502723694,16249,41,,
1.0843755006790161,16299,41,,
0.8384702801704407,16349,41,,
,16379,41,0.9072999954223633,0.770582914352417
0.9741295576095581,16399,42,,
0.833284318447113,16449,42,,
0.9051035642623901,16499,42,,
0.8997887372970581,16549,42,,
0.8889386653900146,16599,42,,
0.9441643953323364,16649,42,,
0.8651317358016968,16699,42,,
0.6979491710662842,16749,42,,
,16769,42,0.9056000113487244,0.771213948726654
0.8371065855026245,16799,43,,
0.8781737089157104,16849,43,,
0.8743488788604736,16899,43,,
0.845770537853241,16949,43,,
0.9480384588241577,16999,43,,
0.9474772214889526,17049,43,,
1.1757720708847046,17099,43,,
0.8613136410713196,17149,43,,
,17159,43,0.9010999798774719,0.7701823115348816
0.8480319380760193,17199,44,,
0.9001264572143555,17249,44,,
0.9040092825889587,17299,44,,
0.9438402652740479,17349,44,,
0.999487042427063,17399,44,,
0.9804724454879761,17449,44,,
0.9318021535873413,17499,44,,
1.022151231765747,17549,44,,
,17549,44,0.9072999954223633,0.7719050645828247
0.8555827140808105,17599,45,,
0.9107258319854736,17649,45,,
0.5948312878608704,17699,45,,
0.9109899997711182,17749,45,,
0.9196733236312866,17799,45,,
1.0275832414627075,17849,45,,
0.8219848275184631,17899,45,,
,17939,45,0.9100000262260437,0.7727964520454407
0.9465113878250122,17949,46,,
1.0265982151031494,17999,46,,
0.8593215942382812,18049,46,,
0.9026144742965698,18099,46,,
0.6678869724273682,18149,46,,
0.827089786529541,18199,46,,
1.0163140296936035,18249,46,,
1.1306580305099487,18299,46,,
,18329,46,0.9010000228881836,0.7714943885803223
0.8973848223686218,18349,47,,
0.829789400100708,18399,47,,
0.9197853803634644,18449,47,,
0.9107259511947632,18499,47,,
0.8460248112678528,18549,47,,
0.8326376676559448,18599,47,,
1.0133676528930664,18649,47,,
0.969406008720398,18699,47,,
,18719,47,0.8934999704360962,0.7743890285491943
0.9292473196983337,18749,48,,
0.8916760683059692,18799,48,,
0.89908766746521,18849,48,,
0.9118924736976624,18899,48,,
0.8536825180053711,18949,48,,
0.8992376923561096,18999,48,,
0.8012710809707642,19049,48,,
0.9486875534057617,19099,48,,
,19109,48,0.902899980545044,0.7731069922447205
1.0548667907714844,19149,49,,
1.1887238025665283,19199,49,,
0.949633002281189,19249,49,,
1.015771508216858,19299,49,,
0.8446004390716553,19349,49,,
0.866489052772522,19399,49,,
0.8190078735351562,19449,49,,
0.9766495227813721,19499,49,,
,19499,49,0.902999997138977,0.7739282846450806
0.8760496973991394,19549,50,,
0.9664764404296875,19599,50,,
1.0680521726608276,19649,50,,
0.8678562045097351,19699,50,,
0.926694393157959,19749,50,,
0.8799414038658142,19799,50,,
1.0551862716674805,19849,50,,
,19889,50,0.9064000248908997,0.772856593132019
0.84373939037323,19899,51,,
0.7869272828102112,19949,51,,
0.9837412238121033,19999,51,,
0.894257128238678,20049,51,,
0.8197792768478394,20099,51,,
0.894501805305481,20149,51,,
0.7152420282363892,20199,51,,
0.8995004892349243,20249,51,,
,20279,51,0.9089999794960022,0.7728365659713745
0.7015630006790161,20299,52,,
0.9353048205375671,20349,52,,
1.0492035150527954,20399,52,,
0.8090569972991943,20449,52,,
0.9213159084320068,20499,52,,
0.8807464838027954,20549,52,,
0.9594581723213196,20599,52,,
0.7873952388763428,20649,52,,
,20669,52,0.907800018787384,0.773127019405365
0.8671983480453491,20699,53,,
0.9123095273971558,20749,53,,
0.7731462717056274,20799,53,,
0.8194369077682495,20849,53,,
0.7980061769485474,20899,53,,
0.8366425037384033,20949,53,,
0.8721681237220764,20999,53,,
1.0193703174591064,21049,53,,
,21059,53,0.909500002861023,0.7737579941749573
0.7167715430259705,21099,54,,
0.8454432487487793,21149,54,,
0.8864724636077881,21199,54,,
0.8045507669448853,21249,54,,
0.8432020545005798,21299,54,,
0.8072138428688049,21349,54,,
1.1428014039993286,21399,54,,
0.8672293424606323,21449,54,,
,21449,54,0.9099000096321106,0.7744491100311279
0.9857380986213684,21499,55,,
0.9795933961868286,21549,55,,
0.8496801853179932,21599,55,,
1.0180894136428833,21649,55,,
0.8549403548240662,21699,55,,
0.9219631552696228,21749,55,,
1.0040823221206665,21799,55,,
,21839,55,0.9107000231742859,0.7746894955635071
0.9589382410049438,21849,56,,
0.7548224925994873,21899,56,,
0.9626177549362183,21949,56,,
0.8485051393508911,21999,56,,
0.923527717590332,22049,56,,
0.8653758764266968,22099,56,,
0.8398566246032715,22149,56,,
1.1235127449035645,22199,56,,
,22229,56,0.9133999943733215,0.7746294140815735
0.7517924308776855,22249,57,,
0.9413546919822693,22299,57,,
0.9480633735656738,22349,57,,
0.9251353740692139,22399,57,,
0.8116779327392578,22449,57,,
0.8205258846282959,22499,57,,
1.0506129264831543,22549,57,,
0.9371232986450195,22599,57,,
,22619,57,0.9063000082969666,0.7755809426307678
0.9087259769439697,22649,58,,
0.7904568910598755,22699,58,,
0.8812774419784546,22749,58,,
0.9340692758560181,22799,58,,
0.9756355881690979,22849,58,,
0.783583402633667,22899,58,,
0.8849245309829712,22949,58,,
0.7650282382965088,22999,58,,
,23009,58,0.9169999957084656,0.7754807472229004
0.885608434677124,23049,59,,
0.8326066732406616,23099,59,,
0.9113322496414185,23149,59,,
1.1457685232162476,23199,59,,
0.8720042705535889,23249,59,,
0.9064578413963318,23299,59,,
0.7951415777206421,23349,59,,
0.9012193083763123,23399,59,,
,23399,59,0.9074000120162964,0.775230348110199
0.8881630301475525,23449,60,,
0.9623277187347412,23499,60,,
0.8855478763580322,23549,60,,
0.8211777210235596,23599,60,,
0.9549736976623535,23649,60,,
0.9498039484024048,23699,60,,
0.9080377817153931,23749,60,,
,23789,60,0.9207000136375427,0.7755308747291565
0.8613419532775879,23799,61,,
0.8410662412643433,23849,61,,
0.9225640892982483,23899,61,,
0.920425534248352,23949,61,,
0.9148719310760498,23999,61,,
0.7986394166946411,24049,61,,
0.8097306489944458,24099,61,,
0.8650059700012207,24149,61,,
,24179,61,0.9071000218391418,0.7763721942901611
0.9652810096740723,24199,62,,
0.8097741603851318,24249,62,,
0.9051893949508667,24299,62,,
0.9429018497467041,24349,62,,
0.7323288917541504,24399,62,,
0.8584573864936829,24449,62,,
0.7330315113067627,24499,62,,
0.9321502447128296,24549,62,,
,24569,62,0.9174000024795532,0.7771734595298767
0.824831485748291,24599,63,,
0.896066427230835,24649,63,,
0.9005084037780762,24699,63,,
0.9166029691696167,24749,63,,
0.928053081035614,24799,63,,
0.9192022085189819,24849,63,,
0.7675573229789734,24899,63,,
0.8413894176483154,24949,63,,
,24959,63,0.9111999869346619,0.7765324711799622
0.755245566368103,24999,64,,
0.73137366771698,25049,64,,
0.9014369249343872,25099,64,,
1.0371513366699219,25149,64,,
0.8368237018585205,25199,64,,
0.7562521696090698,25249,64,,
0.9555438756942749,25299,64,,
0.7885798811912537,25349,64,,
,25349,64,0.9133999943733215,0.7764022350311279
0.9050962924957275,25399,65,,
0.7499972581863403,25449,65,,
0.9505776166915894,25499,65,,
0.9071078300476074,25549,65,,
0.9193882346153259,25599,65,,
0.9474610090255737,25649,65,,
0.7578227519989014,25699,65,,
,25739,65,0.9190999865531921,0.7766826748847961
0.8466082811355591,25749,66,,
0.9147629141807556,25799,66,,
0.889606237411499,25849,66,,
0.9819054007530212,25899,66,,
0.8278003931045532,25949,66,,
0.8838642835617065,25999,66,,
0.8293063640594482,26049,66,,
0.7141596078872681,26099,66,,
,26129,66,0.8998000025749207,0.7760917544364929
0.8035241365432739,26149,67,,
0.7250530123710632,26199,67,,
0.7794435024261475,26249,67,,
0.7061693072319031,26299,67,,
0.8216286897659302,26349,67,,
0.7408381700515747,26399,67,,
0.7775500416755676,26449,67,,
0.9531941413879395,26499,67,,
,26519,67,0.910099983215332,0.776913046836853
0.905513346195221,26549,68,,
0.9274256229400635,26599,68,,
0.727350652217865,26649,68,,
0.728654146194458,26699,68,,
0.9051272869110107,26749,68,,
0.7673974633216858,26799,68,,
1.1215226650238037,26849,68,,
0.7696331739425659,26899,68,,
,26909,68,0.9125999808311462,0.776762843132019
0.7380800843238831,26949,69,,
0.8135820627212524,26999,69,,
0.7959158420562744,27049,69,,
0.8254549503326416,27099,69,,
0.9292433261871338,27149,69,,
0.7182599306106567,27199,69,,
0.8284448385238647,27249,69,,
0.8092279434204102,27299,69,,
,27299,69,0.9093000292778015,0.7768830060958862
0.8748863935470581,27349,70,,
0.868528425693512,27399,70,,
0.9262712001800537,27449,70,,
0.8558652400970459,27499,70,,
0.7368009686470032,27549,70,,
0.9806536436080933,27599,70,,
0.6636374592781067,27649,70,,
,27689,70,0.8980000019073486,0.7775240540504456
0.7812557220458984,27699,71,,
0.8181551694869995,27749,71,,
0.8411022424697876,27799,71,,
0.9053221940994263,27849,71,,
0.8287357687950134,27899,71,,
0.7294842004776001,27949,71,,
0.7148045301437378,27999,71,,
0.8571179509162903,28049,71,,
,28079,71,0.9079999923706055,0.7784455418586731
0.7695556879043579,28099,72,,
0.8205766677856445,28149,72,,
0.5997738838195801,28199,72,,
0.6817511916160583,28249,72,,
0.7503888607025146,28299,72,,
0.8232422471046448,28349,72,,
0.8469729423522949,28399,72,,
0.8058315515518188,28449,72,,
,28469,72,0.9060999751091003,0.7786357998847961
0.8051897287368774,28499,73,,
0.7133733034133911,28549,73,,
0.8868409395217896,28599,73,,
0.6743559241294861,28649,73,,
0.753724992275238,28699,73,,
0.874704122543335,28749,73,,
0.7833027839660645,28799,73,,
0.8183707594871521,28849,73,,
,28859,73,0.8992999792098999,0.7788161039352417
0.7781433463096619,28899,74,,
0.826563835144043,28949,74,,
0.8115705847740173,28999,74,,
0.7858830094337463,29049,74,,
0.9858446717262268,29099,74,,
0.7565906643867493,29149,74,,
0.6413360238075256,29199,74,,
0.6706288456916809,29249,74,,
,29249,74,0.9158999919891357,0.7783052921295166
0.6709101796150208,29299,75,,
0.7395154237747192,29349,75,,
0.6847212314605713,29399,75,,
0.8502066135406494,29449,75,,
0.7573855519294739,29499,75,,
0.7574428915977478,29549,75,,
0.7052297592163086,29599,75,,
,29639,75,0.8914999961853027,0.7790364623069763
0.7504262924194336,29649,76,,
0.6358025074005127,29699,76,,
0.7113919258117676,29749,76,,
0.8824483752250671,29799,76,,
0.7576985359191895,29849,76,,
0.6035913228988647,29899,76,,
0.7679530382156372,29949,76,,
0.7459477782249451,29999,76,,
,30029,76,0.9092000126838684,0.7791466116905212
0.6812344789505005,30049,77,,
0.6546290516853333,30099,77,,
0.758899450302124,30149,77,,
0.631483793258667,30199,77,,
0.72789466381073,30249,77,,
0.6962436437606812,30299,77,,
0.7141708135604858,30349,77,,
0.664212703704834,30399,77,,
,30419,77,0.9182999730110168,0.7784154415130615
0.644843339920044,30449,78,,
0.6160205602645874,30499,78,,
0.6400248408317566,30549,78,,
0.6935710906982422,30599,78,,
0.8343159556388855,30649,78,,
0.6459611654281616,30699,78,,
0.6514849662780762,30749,78,,
0.7827547788619995,30799,78,,
,30809,78,0.9179999828338623,0.7789663672447205
0.7728667259216309,30849,79,,
0.6688739061355591,30899,79,,
0.6626402139663696,30949,79,,
0.5723884105682373,30999,79,,
0.6498059034347534,31049,79,,
0.5779739022254944,31099,79,,
0.6593960523605347,31149,79,,
0.7603583931922913,31199,79,,
,31199,79,0.9223999977111816,0.7794471383094788
0.6332729458808899,31249,80,,
0.7275707721710205,31299,80,,
0.6693240404129028,31349,80,,
0.7033406496047974,31399,80,,
0.6755349636077881,31449,80,,
0.7450354099273682,31499,80,,
0.6715146899223328,31549,80,,
,31589,80,0.9121999740600586,0.7794371247291565
0.6813105940818787,31599,81,,
0.5437272787094116,31649,81,,
0.6905701160430908,31699,81,,
0.5843731164932251,31749,81,,
0.7366095781326294,31799,81,,
0.6711645722389221,31849,81,,
0.6606448888778687,31899,81,,
0.688374400138855,31949,81,,
,31979,81,0.9228000044822693,0.7790164351463318
0.6521797776222229,31999,82,,
0.5308523178100586,32049,82,,
0.7366536855697632,32099,82,,
0.7311198711395264,32149,82,,
0.7937273979187012,32199,82,,
0.664813756942749,32249,82,,
0.8095805644989014,32299,82,,
0.7389367818832397,32349,82,,
,32369,82,0.917900025844574,0.7794371247291565
0.6037811040878296,32399,83,,
0.7543489336967468,32449,83,,
0.6054800748825073,32499,83,,
0.5990664958953857,32549,83,,
0.6044967174530029,32599,83,,
0.6670963168144226,32649,83,,
0.6965440511703491,32699,83,,
0.5976874232292175,32749,83,,
,32759,83,0.9212999939918518,0.779877781867981
0.7469348907470703,32799,84,,
0.5674976706504822,32849,84,,
0.7787347435951233,32899,84,,
0.7565868496894836,32949,84,,
0.6799072027206421,32999,84,,
0.8633995056152344,33049,84,,
0.7137811183929443,33099,84,,
0.7855367660522461,33149,84,,
,33149,84,0.9139000177383423,0.7788761854171753
0.6632575392723083,33199,85,,
0.7224820852279663,33249,85,,
0.577173113822937,33299,85,,
0.7234132289886475,33349,85,,
0.5931614637374878,33399,85,,
0.5609549283981323,33449,85,,
0.595717191696167,33499,85,,
,33539,85,0.9104999899864197,0.7807692289352417
0.773261547088623,33549,86,,
0.6321624517440796,33599,86,,
0.6635792851448059,33649,86,,
0.7215349674224854,33699,86,,
0.7643247246742249,33749,86,,
0.665246844291687,33799,86,,
0.5746759176254272,33849,86,,
0.719891369342804,33899,86,,
,33929,86,0.9132999777793884,0.7809094786643982
0.707108199596405,33949,87,,
0.5589550733566284,33999,87,,
0.638744592666626,34049,87,,
0.7251088619232178,34099,87,,
0.6863610744476318,34149,87,,
0.5628160834312439,34199,87,,
0.6894943714141846,34249,87,,
0.5326563715934753,34299,87,,
,34319,87,0.9115999937057495,0.7822616100311279
0.6082823276519775,34349,88,,
0.6431291103363037,34399,88,,
0.7540459632873535,34449,88,,
0.6827290058135986,34499,88,,
0.6003440022468567,34549,88,,
0.6149342656135559,34599,88,,
0.5181452035903931,34649,88,,
0.6248653531074524,34699,88,,
,34709,88,0.9187999963760376,0.780158281326294
0.6709849834442139,34749,89,,
0.6442597508430481,34799,89,,
0.6342235207557678,34849,89,,
0.7762266397476196,34899,89,,
0.7127188444137573,34949,89,,
0.527451753616333,34999,89,,
0.7154630422592163,35049,89,,
0.7104713916778564,35099,89,,
,35099,89,0.9175000190734863,0.7807892560958862
0.6104199886322021,35149,90,,
0.6343219876289368,35199,90,,
0.620036244392395,35249,90,,
0.6828320026397705,35299,90,,
0.6726202964782715,35349,90,,
0.6584388017654419,35399,90,,
0.6336542963981628,35449,90,,
,35489,90,0.9257000088691711,0.7826822996139526
0.6165264248847961,35499,91,,
0.6006463766098022,35549,91,,
0.6562325954437256,35599,91,,
0.6278182864189148,35649,91,,
0.6496599912643433,35699,91,,
0.6585530638694763,35749,91,,
0.6460955142974854,35799,91,,
0.6473672389984131,35849,91,,
,35879,91,0.9189000129699707,0.7824419140815735
0.6960315704345703,35899,92,,
0.6369988918304443,35949,92,,
0.6770942211151123,35999,92,,
0.6422845125198364,36049,92,,
0.713437557220459,36099,92,,
0.6721601486206055,36149,92,,
0.7158113121986389,36199,92,,
0.8593443036079407,36249,92,,
,36269,92,0.9162999987602234,0.780038058757782
0.623521625995636,36299,93,,
0.617609977722168,36349,93,,
0.6595920324325562,36399,93,,
0.5372511148452759,36449,93,,
0.5478848218917847,36499,93,,
0.5928970575332642,36549,93,,
0.7294440269470215,36599,93,,
0.4535491168498993,36649,93,,
,36659,93,0.9235000014305115,0.7809996008872986
0.6480943560600281,36699,94,,
0.5969334840774536,36749,94,,
0.5113860368728638,36799,94,,
0.5790274739265442,36849,94,,
0.7039515376091003,36899,94,,
0.4880906641483307,36949,94,,
0.7178260087966919,36999,94,,
0.6155872941017151,37049,94,,
