epoch,step,train_loss,val_acc,val_loss,train_acc,test_acc,mix_match_loss
18,5699,0.857215404510498,,,,,
18,5749,0.9547162652015686,,,,,
18,5799,0.7315829992294312,,,,,
18,5849,0.7671568393707275,,,,,
18,5899,0.6268655061721802,,,,,
18,5927,,0.714900016784668,1.0129112005233765,,,
18,5927,,,,0.7544821500778198,0.8123000264167786,
19,5949,0.8878718614578247,,,,,
19,5999,0.8963381052017212,,,,,
19,6049,0.6646072864532471,,,,,
19,6099,0.7772053480148315,,,,,
19,6149,1.0076111555099487,,,,,
19,6199,0.8857955932617188,,,,,
19,6239,,0.7142000198364258,0.9815545678138733,,,
19,6239,,,,0.7600660920143127,0.8154000043869019,
20,6249,,,,,,1.929638147354126
20,6299,,,,,,1.3558712005615234
20,6349,,,,,,0.9777346253395081
20,6399,,,,,,1.7342071533203125
20,6449,,,,,,1.7360239028930664
20,6499,,,,,,1.5189212560653687
20,6549,,,,,,1.5092943906784058
20,6552,,0.6782000064849854,1.1441051959991455,,,
20,6552,1.057579517364502,,,0.7540113925933838,0.7680000066757202,
21,6599,,,,,,0.7606140375137329
21,6649,,,,,,1.4888694286346436
21,6699,,,,,,1.2781565189361572
21,6749,,,,,,1.2791428565979004
21,6799,,,,,,0.9861053228378296
21,6849,,,,,,1.5029809474945068
21,6872,,0.6955999732017517,1.0845063924789429,,,
21,6872,,,,,0.7829999923706055,
22,6899,,,,,,1.5955140590667725
22,6949,,,,,,1.7117514610290527
22,6999,,,,,,1.2413686513900757
22,7049,,,,,,1.5003734827041626
22,7099,,,,,,1.276981234550476
22,7149,,,,,,1.558617115020752
22,7192,,0.6917999982833862,1.1055458784103394,,,
22,7192,,,,,0.7910000085830688,
23,7199,,,,,,1.6248432397842407
23,7249,,,,,,1.190341591835022
23,7299,,,,,,0.9716745615005493
23,7349,,,,,,1.406684398651123
23,7399,,,,,,1.4943153858184814
23,7449,,,,,,1.2677394151687622
23,7499,,,,,,1.5428197383880615
23,7511,,0.7010999917984009,1.103006362915039,,,
23,7511,,,,,0.7929999828338623,
24,7549,,,,,,1.4689315557479858
24,7599,,,,,,1.2853940725326538
24,7649,,,,,,1.300571322441101
24,7699,,,,,,1.5341697931289673
24,7749,,,,,,1.4621888399124146
24,7799,,,,,,1.5218580961227417
24,7827,,0.6711999773979187,1.1652562618255615,,,
24,7827,,,,,0.7616000175476074,
25,7849,,,,,,1.1241039037704468
25,7899,,,,,,1.3911826610565186
25,7949,,,,,,1.6247789859771729
25,7999,,,,,,1.5201059579849243
25,8049,,,,,,1.5112639665603638
25,8099,,,,,,1.5085254907608032
25,8142,,0.703499972820282,1.0810636281967163,,,
25,8142,,,,,0.8027999997138977,
26,8149,,,,,,1.4733747243881226
26,8199,,,,,,0.9546031355857849
26,8249,,,,,,1.3730535507202148
26,8299,,,,,,1.544069528579712
26,8349,,,,,,1.4239671230316162
26,8399,,,,,,1.432518482208252
26,8449,,,,,,1.6624054908752441
26,8462,,0.715499997138977,1.0750343799591064,,,
26,8462,,,,,0.8234999775886536,
27,8499,,,,,,1.3787147998809814
27,8549,,,,,,1.4682999849319458
27,8599,,,,,,1.0892751216888428
27,8649,,,,,,1.6193900108337402
27,8699,,,,,,1.5092326402664185
27,8749,,,,,,1.3506903648376465
27,8775,,0.7027999758720398,1.0794641971588135,,,
27,8775,,,,,0.8044000267982483,
28,8799,,,,,,1.3244024515151978
28,8849,,,,,,1.4525989294052124
28,8899,,,,,,1.6479624509811401
28,8949,,,,,,1.3477977514266968
28,8999,,,,,,1.4884029626846313
28,9049,,,,,,1.1299558877944946
28,9095,,0.7093999981880188,1.0745506286621094,,,
28,9095,,,,,0.8050000071525574,
29,9099,,,,,,1.3710551261901855
29,9149,,,,,,1.4504096508026123
29,9199,,,,,,1.3996014595031738
29,9249,,,,,,1.582881212234497
29,9299,,,,,,0.8476106524467468
29,9349,,,,,,1.2415099143981934
29,9399,,,,,,1.564085602760315
29,9408,,0.7124999761581421,1.0811513662338257,,,
29,9408,,,,,0.8137999773025513,
30,9449,,,,,,1.3022067546844482
30,9499,,,,,,1.3423957824707031
30,9549,,,,,,1.1360453367233276
30,9599,,,,,,1.404480218887329
30,9649,,,,,,1.4366514682769775
30,9699,,,,,,1.6232073307037354
30,9729,,0.7200999855995178,1.0528063774108887,,,
30,9729,,,,,0.8271999955177307,
31,9749,,,,,,1.3658530712127686
31,9799,,,,,,1.056450605392456
31,9849,,,,,,1.4641755819320679
31,9899,,,,,,1.4157588481903076
31,9949,,,,,,1.4535092115402222
31,9999,,,,,,1.2965741157531738
31,10049,,,,,,1.2444416284561157
31,10049,,0.7062000036239624,1.1116362810134888,,,
31,10049,,,,,0.8022000193595886,
32,10099,,,,,,1.3418046236038208
32,10149,,,,,,1.523208737373352
32,10199,,,,,,1.1996558904647827
32,10249,,,,,,1.4334931373596191
32,10299,,,,,,1.1665557622909546
32,10349,,,,,,1.4312539100646973
32,10364,,0.7233999967575073,1.0350124835968018,,,
32,10364,,,,,0.8285999894142151,
33,10399,,,,,,1.4185670614242554
33,10449,,,,,,1.2987083196640015
33,10499,,,,,,1.3324816226959229
33,10549,,,,,,1.4609557390213013
33,10599,,,,,,1.1501197814941406
33,10649,,,,,,1.5297002792358398
33,10676,,0.7156000137329102,1.067413091659546,,,
33,10676,,,,,0.8234999775886536,
34,10699,,,,,,1.302577018737793
34,10749,,,,,,0.95396488904953
34,10799,,,,,,1.1277321577072144
34,10849,,,,,,1.5188968181610107
34,10899,,,,,,1.4376685619354248
34,10949,,,,,,1.4063917398452759
34,10990,,0.7146000266075134,1.0802817344665527,,,
34,10990,,,,,0.8181999921798706,
35,10999,,,,,,1.119844675064087
35,11049,,,,,,1.1886305809020996
35,11099,,,,,,1.515714406967163
35,11149,,,,,,1.437296986579895
35,11199,,,,,,0.9966769814491272
35,11249,,,,,,1.5686912536621094
35,11299,,,,,,1.3025416135787964
35,11305,,0.714900016784668,1.063209056854248,,,
35,11305,,,,,0.8258000016212463,
36,11349,,,,,,1.4466683864593506
36,11399,,,,,,1.5325140953063965
36,11449,,,,,,1.5447975397109985
36,11499,,,,,,1.4892387390136719
36,11549,,,,,,1.3975194692611694
36,11599,,,,,,1.4376581907272339
36,11620,,0.7167999744415283,1.0791332721710205,,,
36,11620,,,,,0.8238999843597412,
37,11649,,,,,,1.3421469926834106
37,11699,,,,,,1.171480655670166
37,11749,,,,,,1.48732590675354
37,11799,,,,,,1.5090587139129639
37,11849,,,,,,1.3915226459503174
37,11899,,,,,,1.5659763813018799
37,11934,,0.7197999954223633,1.074216365814209,,,
37,11934,,,,,0.8201000094413757,
38,11949,,,,,,1.4308624267578125
38,11999,,,,,,1.511906623840332
38,12049,,,,,,0.9989764094352722
38,12099,,,,,,1.2888063192367554
38,12149,,,,,,1.2986661195755005
38,12199,,,,,,1.4747405052185059
38,12249,,,,,,1.4503992795944214
38,12254,,0.7139000296592712,1.0883538722991943,,,
38,12254,,,,,0.8091999888420105,
39,12299,,,,,,1.4477753639221191
39,12349,,,,,,1.6393972635269165
39,12399,,,,,,1.4466264247894287
39,12449,,,,,,1.4529496431350708
39,12499,,,,,,1.27712881565094
39,12549,,,,,,1.2446987628936768
39,12574,,0.715499997138977,1.0747274160385132,,,
39,12574,,,,,0.8116000294685364,
40,12599,,,,,,1.41007399559021
40,12649,,,,,,1.405799388885498
40,12699,,,,,,1.3104573488235474
40,12749,,,,,,1.4888038635253906
40,12799,,,,,,1.2948353290557861
40,12849,,,,,,1.4805610179901123
40,12894,,0.7148000001907349,1.072157382965088,,,
40,12894,,,,,0.820900022983551,
41,12899,,,,,,1.398592233657837
41,12949,,,,,,1.4275712966918945
41,12999,,,,,,1.3460452556610107
41,13049,,,,,,1.3245683908462524
41,13099,,,,,,1.1822130680084229
41,13149,,,,,,1.175840973854065
41,13199,,,,,,0.8816846013069153
41,13209,,0.7215999960899353,1.0682355165481567,,,
41,13209,,,,,0.8282999992370605,
42,13249,,,,,,1.0406533479690552
42,13299,,,,,,1.5110843181610107
42,13349,,,,,,1.0913156270980835
42,13399,,,,,,1.412048101425171
42,13449,,,,,,1.2463526725769043
42,13499,,,,,,1.3828426599502563
42,13522,,0.7318000197410583,1.0314306020736694,,,
42,13522,,,,,0.833299994468689,
43,13549,,,,,,1.3109345436096191
43,13599,,,,,,1.4551738500595093
43,13649,,,,,,1.0822169780731201
43,13699,,,,,,1.6263395547866821
43,13749,,,,,,1.0678884983062744
43,13799,,,,,,1.1468185186386108
43,13843,,0.7045999765396118,1.0874807834625244,,,
43,13843,,,,,0.8025000095367432,
44,13849,,,,,,1.337849497795105
44,13899,,,,,,1.3893320560455322
44,13949,,,,,,0.5868145227432251
44,13999,,,,,,1.3535106182098389
44,14049,,,,,,1.345038652420044
44,14099,,,,,,1.3219621181488037
44,14149,,,,,,1.35628342628479
44,14161,,0.7290999889373779,1.0513850450515747,,,
44,14161,,,,,0.829200029373169,
45,14199,,,,,,1.1064839363098145
45,14249,,,,,,1.2813597917556763
45,14299,,,,,,1.360758900642395
45,14349,,,,,,1.4006625413894653
45,14399,,,,,,1.2670081853866577
45,14449,,,,,,0.7562427520751953
45,14475,,0.7148000001907349,1.0958917140960693,,,
45,14475,,,,,0.8131999969482422,
46,14499,,,,,,0.8177713751792908
46,14549,,,,,,1.4718937873840332
46,14599,,,,,,1.1254510879516602
46,14649,,,,,,1.4302154779434204
46,14699,,,,,,1.3287932872772217
46,14749,,,,,,1.4638737440109253
46,14791,,0.680899977684021,1.1760046482086182,,,
46,14791,,,,,0.7735000252723694,
47,14799,,,,,,1.4367989301681519
47,14849,,,,,,1.2421261072158813
47,14899,,,,,,1.4723355770111084
47,14949,,,,,,1.3784178495407104
47,14999,,,,,,1.4202609062194824
47,15049,,,,,,1.361016035079956
47,15099,,,,,,1.5366307497024536
47,15103,,0.7078999876976013,1.1094385385513306,,,
47,15103,,,,,0.8054999709129333,
48,15149,,,,,,1.5377964973449707
48,15199,,,,,,1.3174731731414795
48,15249,,,,,,1.2352945804595947
48,15299,,,,,,1.1793534755706787
48,15349,,,,,,1.2145164012908936
48,15399,,,,,,1.5290547609329224
48,15421,,0.7317000031471252,1.0430341958999634,,,
48,15421,,,,,0.8375999927520752,
49,15449,,,,,,1.1714023351669312
49,15499,,,,,,1.345858097076416
49,15549,,,,,,1.1919126510620117
49,15599,,,,,,1.364366888999939
49,15649,,,,,,1.1237539052963257
49,15699,,,,,,1.2835773229599
49,15740,,0.7232999801635742,1.0688844919204712,,,
49,15740,,,,,0.8281999826431274,
50,15749,,,,,,1.3266031742095947
50,15799,,,,,,1.3202767372131348
50,15849,,,,,,1.4136154651641846
50,15899,,,,,,1.4213676452636719
50,15949,,,,,,1.4436612129211426
50,15999,,,,,,1.40213942527771
50,16049,,,,,,1.3063517808914185
50,16058,,0.7303000092506409,1.0547738075256348,,,
50,16058,,,,,0.8402000069618225,
51,16099,,,,,,1.338719129562378
51,16149,,,,,,1.3173797130584717
51,16199,,,,,,0.9150265455245972
51,16249,,,,,,1.2752779722213745
51,16299,,,,,,1.4422311782836914
51,16349,,,,,,1.0058574676513672
51,16378,,0.728600025177002,1.0433295965194702,,,
51,16378,,,,,0.8406999707221985,
52,16399,,,,,,1.1615886688232422
52,16449,,,,,,1.001222848892212
52,16499,,,,,,1.3177472352981567
52,16549,,,,,,1.2343215942382812
52,16599,,,,,,1.0843253135681152
52,16649,,,,,,1.3117141723632812
52,16696,,0.7250000238418579,1.0595656633377075,,,
52,16696,,,,,0.8306000232696533,
53,16699,,,,,,1.3707351684570312
53,16749,,,,,,1.0802867412567139
53,16799,,,,,,1.4057786464691162
53,16849,,,,,,1.4197543859481812
53,16899,,,,,,1.1526093482971191
53,16949,,,,,,1.2496808767318726
53,16999,,,,,,1.0452903509140015
53,17008,,0.7235999703407288,1.069460391998291,,,
53,17008,,,,,0.8379999995231628,
54,17049,,,,,,1.2234776020050049
54,17099,,,,,,1.4709343910217285
54,17149,,,,,,1.3443665504455566
54,17199,,,,,,1.2699402570724487
54,17249,,,,,,1.4753220081329346
54,17299,,,,,,1.3611235618591309
54,17323,,0.7161999940872192,1.087465763092041,,,
54,17323,,,,,0.8163999915122986,
55,17349,,,,,,1.1834712028503418
55,17399,,,,,,1.4877556562423706
55,17449,,,,,,1.3712419271469116
55,17499,,,,,,1.056136131286621
55,17549,,,,,,1.051928162574768
55,17599,,,,,,1.0900399684906006
55,17644,,0.7250000238418579,1.054240107536316,,,
55,17644,,,,,0.826200008392334,
56,17649,,,,,,1.3938145637512207
56,17699,,,,,,1.3629869222640991
56,17749,,,,,,1.3494229316711426
56,17799,,,,,,1.1988199949264526
56,17849,,,,,,1.3650761842727661
56,17899,,,,,,1.3782739639282227
56,17949,,,,,,1.0863410234451294
56,17958,,0.7372999787330627,1.034220814704895,,,
56,17958,,,,,0.8447999954223633,
57,17999,,,,,,1.423766851425171
57,18049,,,,,,1.075078010559082
57,18099,,,,,,1.3757919073104858
57,18149,,,,,,1.3791431188583374
57,18199,,,,,,1.0605655908584595
57,18249,,,,,,1.3586326837539673
57,18279,,0.7325999736785889,1.0637733936309814,,,
57,18279,,,,,0.8371000289916992,
58,18299,,,,,,1.2553300857543945
58,18349,,,,,,1.503184199333191
58,18399,,,,,,1.0819971561431885
58,18449,,,,,,1.3383204936981201
58,18499,,,,,,1.4532318115234375
58,18549,,,,,,1.4241803884506226
58,18593,,0.7373999953269958,1.0443501472473145,,,
58,18593,,,,,0.8503999710083008,
59,18599,,,,,,1.4230461120605469
59,18649,,,,,,1.4421736001968384
59,18699,,,,,,1.4714677333831787
59,18749,,,,,,1.3180428743362427
59,18799,,,,,,1.4310181140899658
59,18849,,,,,,1.3865294456481934
59,18899,,,,,,0.9017071723937988
59,18908,,0.7350999712944031,1.0460542440414429,,,
59,18908,,,,,0.8427000045776367,
60,18949,,,,,,1.3848140239715576
60,18999,,,,,,1.3158360719680786
60,19049,,,,,,1.060523271560669
60,19099,,,,,,1.3518470525741577
60,19149,,,,,,1.3438102006912231
60,19199,,,,,,1.2034523487091064
60,19228,,0.7303000092506409,1.0469475984573364,,,
60,19228,,,,,0.8389999866485596,
61,19249,,,,,,1.3186534643173218
61,19299,,,,,,1.5167624950408936
61,19349,,,,,,1.134874939918518
61,19399,,,,,,1.2806406021118164
61,19449,,,,,,1.2609256505966187
61,19499,,,,,,1.2692601680755615
61,19541,,0.7432000041007996,1.0303077697753906,,,
61,19541,,,,,0.8550999760627747,
62,19549,,,,,,1.097484827041626
62,19599,,,,,,1.5127010345458984
62,19649,,,,,,1.3020226955413818
62,19699,,,,,,1.4559478759765625
62,19749,,,,,,1.3376861810684204
62,19799,,,,,,1.3259631395339966
62,19849,,,,,,1.2312272787094116
62,19853,,0.7206000089645386,1.0817104578018188,,,
62,19853,,,,,0.8342000246047974,
63,19899,,,,,,1.1464840173721313
63,19949,,,,,,1.2527669668197632
63,19999,,,,,,1.350944995880127
63,20049,,,,,,1.5172548294067383
63,20099,,,,,,1.3206193447113037
63,20149,,,,,,1.0897884368896484
63,20166,,0.7373999953269958,1.0278252363204956,,,
63,20166,,,,,0.8547000288963318,
64,20199,,,,,,1.4231617450714111
64,20249,,,,,,0.9978411793708801
64,20299,,,,,,1.3223743438720703
64,20349,,,,,,1.325523018836975
64,20399,,,,,,1.1383309364318848
64,20449,,,,,,1.3204596042633057
64,20482,,0.7373999953269958,1.04572331905365,,,
64,20482,,,,,0.8464999794960022,
65,20499,,,,,,1.346238136291504
65,20549,,,,,,1.1701772212982178
65,20599,,,,,,1.1765902042388916
65,20649,,,,,,1.1076048612594604
65,20699,,,,,,1.0537567138671875
65,20749,,,,,,1.1298866271972656
65,20799,,,,,,0.8067877292633057
65,20799,,0.7365000247955322,1.0577614307403564,,,
65,20799,,,,,0.8435999751091003,
66,20849,,,,,,1.324157953262329
66,20899,,,,,,1.307140827178955
66,20949,,,,,,1.2955920696258545
66,20999,,,,,,1.195406436920166
66,21049,,,,,,1.2374581098556519
66,21099,,,,,,1.403395652770996
66,21117,,0.7290999889373779,1.074653148651123,,,
66,21117,,,,,0.8345999717712402,
67,21149,,,,,,1.3646799325942993
67,21199,,,,,,0.9244662523269653
67,21249,,,,,,1.3898259401321411
67,21299,,,,,,1.237623929977417
67,21349,,,,,,1.3289185762405396
67,21399,,,,,,1.2827537059783936
67,21433,,0.7321000099182129,1.0435409545898438,,,
67,21433,,,,,0.8393999934196472,
68,21449,,,,,,1.3793846368789673
68,21499,,,,,,1.419878363609314
68,21549,,,,,,1.3243815898895264
68,21599,,,,,,1.274358868598938
68,21649,,,,,,1.290579915046692
68,21699,,,,,,1.270324468612671
68,21746,,0.7188000082969666,1.0719735622406006,,,
68,21746,,,,,0.8181999921798706,
69,21749,,,,,,1.3042815923690796
69,21799,,,,,,1.0805282592773438
69,21849,,,,,,1.254773736000061
69,21899,,,,,,1.369092583656311
69,21949,,,,,,1.048012137413025
69,21999,,,,,,1.3489861488342285
69,22049,,,,,,1.2897608280181885
69,22062,,0.7329000234603882,1.0713858604431152,,,
69,22062,,,,,0.847100019454956,
70,22099,,,,,,1.2127337455749512
70,22149,,,,,,1.3346056938171387
70,22199,,,,,,1.2064546346664429
70,22249,,,,,,1.009528398513794
70,22299,,,,,,1.3559414148330688
70,22349,,,,,,1.198199987411499
70,22383,,0.7343999743461609,1.0605528354644775,,,
70,22383,,,,,0.8483999967575073,
71,22399,,,,,,1.2301545143127441
71,22449,,,,,,1.3187898397445679
71,22499,,,,,,1.3604398965835571
71,22549,,,,,,0.7346468567848206
71,22599,,,,,,1.1917619705200195
71,22649,,,,,,1.1592148542404175
71,22699,,,,,,1.3628017902374268
71,22704,,0.7394000291824341,1.0530225038528442,,,
71,22704,,,,,0.8504999876022339,
72,22749,,,,,,1.354791283607483
72,22799,,,,,,0.8273752927780151
72,22849,,,,,,1.0726889371871948
72,22899,,,,,,1.3240619897842407
72,22949,,,,,,1.4094572067260742
72,22999,,,,,,1.2939643859863281
72,23019,,0.7297999858856201,1.0638128519058228,,,
72,23019,,,,,0.8410999774932861,
73,23049,,,,,,1.3685400485992432
73,23099,,,,,,1.2927719354629517
73,23149,,,,,,1.215671181678772
73,23199,,,,,,1.132250428199768
73,23249,,,,,,1.3418211936950684
73,23299,,,,,,1.272431492805481
73,23331,,0.7276999950408936,1.085237741470337,,,
73,23331,,,,,0.8357999920845032,
74,23349,,,,,,1.256468415260315
74,23399,,,,,,1.1889053583145142
74,23449,,,,,,1.240091323852539
74,23499,,,,,,1.3525238037109375
74,23549,,,,,,1.4311692714691162
74,23599,,,,,,1.0313355922698975
74,23646,,0.7324000000953674,1.0471463203430176,,,
74,23646,,,,,0.8461999893188477,
75,23649,,,,,,1.2661107778549194
75,23699,,,,,,1.2169556617736816
75,23749,,,,,,1.4171637296676636
75,23799,,,,,,1.4016989469528198
75,23849,,,,,,1.1793781518936157
75,23899,,,,,,1.2640767097473145
75,23949,,,,,,1.3768908977508545
75,23963,,0.7470999956130981,1.0165627002716064,,,
75,23963,,,,,0.8657000064849854,
76,23999,,,,,,0.8934780359268188
76,24049,,,,,,0.947733461856842
76,24099,,,,,,1.414704442024231
76,24149,,,,,,0.8757867813110352
76,24199,,,,,,1.3356727361679077
76,24249,,,,,,1.2938714027404785
76,24279,,0.7498999834060669,1.01950204372406,,,
76,24279,,,,,0.8636000156402588,
77,24299,,,,,,1.3472061157226562
77,24349,,,,,,1.2525264024734497
77,24399,,,,,,1.356920838356018
77,24449,,,,,,1.4123843908309937
77,24499,,,,,,1.2400258779525757
77,24549,,,,,,1.2712270021438599
77,24594,,0.7419999837875366,1.037580132484436,,,
77,24594,,,,,0.849399983882904,
78,24599,,,,,,1.2521418333053589
78,24649,,,,,,1.3537533283233643
78,24699,,,,,,1.384595274925232
78,24749,,,,,,1.3623433113098145
78,24799,,,,,,1.2755064964294434
78,24849,,,,,,1.3414123058319092
78,24899,,,,,,1.1990643739700317
78,24908,,0.7404999732971191,1.0279324054718018,,,
78,24908,,,,,0.8511999845504761,
79,24949,,,,,,1.2488393783569336
79,24999,,,,,,1.3855013847351074
79,25049,,,,,,0.9366496205329895
79,25099,,,,,,1.4375218152999878
79,25149,,,,,,1.0888853073120117
79,25199,,,,,,1.2261947393417358
79,25230,,0.739300012588501,1.0169315338134766,,,
79,25230,,,,,0.859000027179718,
80,25249,,,,,,1.3668029308319092
80,25299,,,,,,1.060716152191162
80,25349,,,,,,1.279525637626648
80,25399,,,,,,1.4401358366012573
80,25449,,,,,,1.3348910808563232
80,25499,,,,,,1.3589496612548828
80,25549,,,,,,0.7078951597213745
80,25549,,0.7493000030517578,0.9925363063812256,,,
80,25549,,,,,0.8636000156402588,
81,25599,,,,,,1.3403817415237427
81,25649,,,,,,1.2430520057678223
81,25699,,,,,,1.2414008378982544
81,25749,,,,,,1.2606528997421265
81,25799,,,,,,1.420033574104309
81,25849,,,,,,1.2895411252975464
81,25861,,0.7353000044822693,1.0442595481872559,,,
81,25861,,,,,0.8493000268936157,
82,25899,,,,,,1.411264419555664
82,25949,,,,,,1.317514419555664
82,25999,,,,,,1.3654499053955078
82,26049,,,,,,1.3988547325134277
82,26099,,,,,,1.3835358619689941
82,26149,,,,,,1.2213832139968872
82,26178,,0.7432000041007996,1.0112630128860474,,,
82,26178,,,,,0.8575000166893005,
83,26199,,,,,,1.0483133792877197
83,26249,,,,,,1.3854154348373413
83,26299,,,,,,1.2266664505004883
83,26349,,,,,,1.258533000946045
83,26399,,,,,,1.2030032873153687
83,26449,,,,,,1.2447336912155151
83,26495,,0.7305999994277954,1.0526899099349976,,,
