step,epoch,train_loss,val_loss,val_acc,test_acc
10999,35,0.13409185409545898,,,
11049,35,-2.776916027069092,,,
11099,35,0.6941074132919312,,,
11149,35,-0.015732765197753906,,,
11199,35,0.8665797710418701,,,
11231,35,,1.8338406085968018,0.5297999978065491,
11231,35,,,,0.7281000018119812
11249,36,-0.5327663421630859,,,
11299,36,1.1751790046691895,,,
11349,36,0.5839989185333252,,,
11399,36,-2.5209579467773438,,,
11449,36,-1.8354527950286865,,,
11499,36,0.8786723613739014,,,
11543,36,,1.864437460899353,0.5289999842643738,
11543,36,,,,0.7311000227928162
11549,37,0.754442572593689,,,
11599,37,0.2736389636993408,,,
11649,37,0.8959120512008667,,,
11699,37,-0.30840182304382324,,,
11749,37,-0.1712946891784668,,,
11799,37,0.5227692127227783,,,
11849,37,-0.4018099308013916,,,
11855,37,,1.9796007871627808,0.5322999954223633,
11855,37,,,,0.7343000173568726
11899,38,-0.3186681270599365,,,
11949,38,-1.4042325019836426,,,
11999,38,0.5978279113769531,,,
12049,38,0.07183480262756348,,,
12099,38,0.9480998516082764,,,
12149,38,0.4705381393432617,,,
12167,38,,1.9681665897369385,0.5390999913215637,
12167,38,,,,0.7527999877929688
12199,39,0.6430574655532837,,,
12249,39,-0.2327268123626709,,,
12299,39,-3.5212645530700684,,,
12349,39,0.06494426727294922,,,
12399,39,0.6441473960876465,,,
12449,39,-1.8654890060424805,,,
12479,39,,1.9123624563217163,0.5397999882698059,
12479,39,,,,0.7520999908447266
12499,40,-0.9103095531463623,,,
12549,40,-1.45186185836792,,,
12599,40,0.9727489948272705,,,
12649,40,0.6874245405197144,,,
12699,40,-1.0338119268417358,,,
12749,40,1.1391175985336304,,,
12791,40,,1.916111946105957,0.5343999862670898,
12791,40,,,,0.7415000200271606
12799,41,0.6282107830047607,,,
12849,41,0.8576228618621826,,,
12899,41,0.28158044815063477,,,
12949,41,0.8068861961364746,,,
12999,41,-0.5345039367675781,,,
13049,41,1.2028651237487793,,,
13099,41,-1.641120433807373,,,
13103,41,,1.8644390106201172,0.5450000166893005,
13103,41,,,,0.7598999738693237
13149,42,0.8871999979019165,,,
13199,42,0.8530255556106567,,,
13249,42,-0.6258621215820312,,,
13299,42,0.9193346500396729,,,
13349,42,0.497314453125,,,
13399,42,0.6842526197433472,,,
13415,42,,1.8490570783615112,0.545799970626831,
13415,42,,,,0.7569000124931335
13449,43,0.8747414350509644,,,
13499,43,-0.7727546691894531,,,
13549,43,0.11861968040466309,,,
13599,43,-2.861053943634033,,,
13649,43,-1.0604887008666992,,,
13699,43,-0.8577086925506592,,,
13727,43,,1.9112249612808228,0.5439000129699707,
13727,43,,,,0.76419997215271
13749,44,0.6685142517089844,,,
13799,44,-1.8826403617858887,,,
13849,44,-0.9102673530578613,,,
13899,44,-3.999272584915161,,,
13949,44,-0.782351016998291,,,
13999,44,0.39351344108581543,,,
14039,44,,1.9772428274154663,0.5457000136375427,
14039,44,,,,0.7785999774932861
14049,45,0.7763069868087769,,,
14099,45,-0.5842938423156738,,,
14149,45,-3.3053085803985596,,,
14199,45,-1.4479484558105469,,,
14249,45,0.852816104888916,,,
14299,45,0.5125213861465454,,,
14349,45,-1.8963854312896729,,,
14351,45,,1.920578956604004,0.5523999929428101,
14351,45,,,,0.7858999967575073
14399,46,0.4284095764160156,,,
14449,46,0.4349571466445923,,,
14499,46,0.5828843116760254,,,
14549,46,0.8476828336715698,,,
14599,46,0.5913189649581909,,,
14649,46,-0.0075855255126953125,,,
14663,46,,1.8935775756835938,0.5504000186920166,
14663,46,,,,0.7886000275611877
14699,47,0.08995771408081055,,,
14749,47,0.09196829795837402,,,
14799,47,-1.1880393028259277,,,
14849,47,-1.1277291774749756,,,
14899,47,0.5482320785522461,,,
14949,47,0.826939582824707,,,
14975,47,,1.862428069114685,0.5468000173568726,
14975,47,,,,0.78329998254776
14999,48,-0.6830768585205078,,,
15049,48,0.9000364542007446,,,
15099,48,-1.4723634719848633,,,
15149,48,0.021915197372436523,,,
15199,48,-1.585629940032959,,,
15249,48,-2.930298328399658,,,
15287,48,,1.9543049335479736,0.5418999791145325,
15287,48,,,,0.7700999975204468
15299,49,0.7442412376403809,,,
15349,49,-0.37433528900146484,,,
15399,49,0.7807959318161011,,,
15449,49,-2.683946132659912,,,
15499,49,0.9639899730682373,,,
15549,49,0.6281319856643677,,,
15599,49,0.6463881731033325,,,
15599,49,,2.1019506454467773,0.529699981212616,
15599,49,,,,0.7552000284194946
15649,50,-2.2765116691589355,,,
15699,50,0.08023571968078613,,,
15749,50,-4.454887390136719,,,
15799,50,-0.0689694881439209,,,
15849,50,-0.9461345672607422,,,
15899,50,-0.32419729232788086,,,
15911,50,,2.057812452316284,0.5396000146865845,
15911,50,,,,0.7639999985694885
15949,51,-1.511152744293213,,,
15999,51,-1.281087875366211,,,
16049,51,-1.431183099746704,,,
16099,51,0.6447265148162842,,,
16149,51,0.04445075988769531,,,
16199,51,-2.4076642990112305,,,
16223,51,,2.0011630058288574,0.5523999929428101,
16223,51,,,,0.7806000113487244
16249,52,0.0033273696899414062,,,
16299,52,-0.6286807060241699,,,
16349,52,1.107505202293396,,,
16399,52,-1.5476679801940918,,,
16449,52,0.3199608325958252,,,
16499,52,-1.595139980316162,,,
16535,52,,1.9508343935012817,0.5562999844551086,
16535,52,,,,0.7973999977111816
16549,53,-4.274255275726318,,,
16599,53,0.5257384777069092,,,
16649,53,-0.6307682991027832,,,
16699,53,0.5668537616729736,,,
16749,53,-1.4592773914337158,,,
16799,53,0.11452531814575195,,,
16847,53,,1.910188913345337,0.5613999962806702,
16847,53,,,,0.8084999918937683
16849,54,-1.504014015197754,,,
16899,54,-3.1888256072998047,,,
16949,54,-1.7307779788970947,,,
16999,54,-3.0034241676330566,,,
17049,54,0.7748348712921143,,,
17099,54,0.08855605125427246,,,
17149,54,0.45626211166381836,,,
17159,54,,1.9762376546859741,0.5521000027656555,
17159,54,,,,0.7907000184059143
17199,55,-4.711040496826172,,,
17249,55,0.4392738342285156,,,
17299,55,0.034423112869262695,,,
17349,55,-1.8953940868377686,,,
17399,55,-0.09125518798828125,,,
17449,55,-1.7220478057861328,,,
17471,55,,2.0014569759368896,0.5526000261306763,
17471,55,,,,0.7932000160217285
17499,56,-0.04012250900268555,,,
17549,56,-2.0024867057800293,,,
17599,56,0.451932430267334,,,
17649,56,-1.038874626159668,,,
17699,56,-2.210433006286621,,,
17749,56,0.8147056102752686,,,
17783,56,,1.9648462533950806,0.5566999912261963,
17783,56,,,,0.8023999929428101
17799,57,0.716447114944458,,,
17849,57,-3.5157809257507324,,,
17899,57,-0.11136698722839355,,,
17949,57,0.07079529762268066,,,
17999,57,-0.09678363800048828,,,
18049,57,-3.8156676292419434,,,
18095,57,,2.003551959991455,0.5598999857902527,
18095,57,,,,0.8173999786376953
18099,58,0.5504419803619385,,,
18149,58,-2.3195362091064453,,,
18199,58,0.2990105152130127,,,
18249,58,0.5086498260498047,,,
18299,58,0.046015024185180664,,,
18349,58,-1.571885108947754,,,
18399,58,0.05023622512817383,,,
18407,58,,2.0807223320007324,0.5573999881744385,
18407,58,,,,0.8026000261306763
18449,59,0.35907816886901855,,,
18499,59,-0.41112542152404785,,,
18549,59,-1.6778254508972168,,,
18599,59,0.5460641384124756,,,
18649,59,-1.0134317874908447,,,
18699,59,0.7278984785079956,,,
18719,59,,2.0631885528564453,0.5570999979972839,
18719,59,,,,0.8065000176429749
18749,60,0.020981788635253906,,,
18799,60,-1.0909154415130615,,,
18849,60,-2.596158504486084,,,
18899,60,-1.7507002353668213,,,
18949,60,1.0713987350463867,,,
18999,60,0.8787368535995483,,,
19031,60,,1.9876420497894287,0.5609999895095825,
19031,60,,,,0.8120999932289124
19049,61,-2.845767021179199,,,
19099,61,-0.11690950393676758,,,
19149,61,-0.9771602153778076,,,
19199,61,-0.5724022388458252,,,
19249,61,0.7761644124984741,,,
19299,61,-0.020473003387451172,,,
19343,61,,1.9996540546417236,0.5583000183105469,
19343,61,,,,0.7997000217437744
19349,62,-2.105100393295288,,,
19399,62,-2.444821834564209,,,
19449,62,-2.6331965923309326,,,
19499,62,-2.6976399421691895,,,
19549,62,-3.167363166809082,,,
19599,62,-4.140484809875488,,,
19649,62,0.5800198316574097,,,
19655,62,,2.0383641719818115,0.5600000023841858,
19655,62,,,,0.8047999739646912
19699,63,-1.0036611557006836,,,
19749,63,-4.97495698928833,,,
19799,63,-4.878386974334717,,,
19849,63,-2.0647006034851074,,,
19899,63,0.8283703327178955,,,
19949,63,-0.6272270679473877,,,
19967,63,,2.0041136741638184,0.5565999746322632,
19967,63,,,,0.8014000058174133
19999,64,0.19507908821105957,,,
20049,64,-3.2839531898498535,,,
20099,64,-1.0253331661224365,,,
20149,64,0.10987043380737305,,,
20199,64,0.6937453746795654,,,
20249,64,-0.869635820388794,,,
20279,64,,1.9929786920547485,0.5672000050544739,
20279,64,,,,0.8133000135421753
20299,65,-0.7561373710632324,,,
20349,65,0.40087831020355225,,,
20399,65,-0.9689950942993164,,,
20449,65,-2.113452434539795,,,
20499,65,-0.3850576877593994,,,
20549,65,-3.7324047088623047,,,
20591,65,,1.992737054824829,0.564300000667572,
20591,65,,,,0.8131999969482422
20599,66,0.5945475101470947,,,
20649,66,-4.916403293609619,,,
20699,66,0.0652623176574707,,,
20749,66,0.05132865905761719,,,
20799,66,0.06452822685241699,,,
20849,66,-0.13676834106445312,,,
20899,66,-0.44812750816345215,,,
20903,66,,1.9824427366256714,0.5656999945640564,
20903,66,,,,0.8230999708175659
20949,67,0.5906991958618164,,,
20999,67,0.4265553951263428,,,
21049,67,0.4552881717681885,,,
21099,67,-1.5431976318359375,,,
21149,67,0.16843199729919434,,,
21199,67,0.5546398162841797,,,
21215,67,,1.9874591827392578,0.5670999884605408,
21215,67,,,,0.828499972820282
21249,68,-2.0984508991241455,,,
21299,68,-5.5863938331604,,,
21349,68,-4.467753887176514,,,
21399,68,0.8575911521911621,,,
21449,68,-1.0975520610809326,,,
21499,68,0.8546427488327026,,,
21527,68,,2.0473215579986572,0.5716000199317932,
21527,68,,,,0.8357999920845032
21549,69,1.0235645771026611,,,
21599,69,-0.23708391189575195,,,
21649,69,0.2015821933746338,,,
21699,69,0.1953294277191162,,,
21749,69,-0.4289567470550537,,,
21799,69,0.024421215057373047,,,
21839,69,,2.109504222869873,0.5738999843597412,
21839,69,,,,0.8385999798774719
21849,70,0.25766563415527344,,,
21899,70,-0.23224711418151855,,,
21949,70,-1.8044133186340332,,,
21999,70,-0.9380404949188232,,,
22049,70,0.4040520191192627,,,
22099,70,-2.9227776527404785,,,
22149,70,-1.4495151042938232,,,
22151,70,,2.0827510356903076,0.5656999945640564,
22151,70,,,,0.816100001335144
22199,71,0.035032033920288086,,,
22249,71,0.2571289539337158,,,
22299,71,-0.6208555698394775,,,
22349,71,-0.6535360813140869,,,
22399,71,0.541751503944397,,,
22449,71,-1.614058494567871,,,
22463,71,,2.042511224746704,0.5625,
22463,71,,,,0.8131999969482422
22499,72,-0.3153972625732422,,,
22549,72,-0.20735692977905273,,,
22599,72,-1.010796070098877,,,
22649,72,-3.931288957595825,,,
22699,72,-0.17903995513916016,,,
22749,72,-6.27244758605957,,,
22775,72,,1.9799872636795044,0.5681999921798706,
22775,72,,,,0.8165000081062317
22799,73,-0.018409252166748047,,,
22849,73,-0.8014214038848877,,,
22899,73,0.5847080945968628,,,
22949,73,-0.8873653411865234,,,
22999,73,0.5342479944229126,,,
23049,73,-0.46265411376953125,,,
23087,73,,2.02643084526062,0.5618000030517578,
23087,73,,,,0.8116000294685364
23099,74,-2.2289586067199707,,,
23149,74,-1.0880444049835205,,,
23199,74,-1.0073704719543457,,,
23249,74,-2.095085620880127,,,
23299,74,-1.9280762672424316,,,
23349,74,-2.0093955993652344,,,
23399,74,-0.689528226852417,,,
23399,74,,2.0324230194091797,0.5697000026702881,
23399,74,,,,0.8259000182151794
23449,75,-4.404045104980469,,,
23499,75,-0.6373207569122314,,,
23549,75,-0.3135085105895996,,,
23599,75,0.7154366970062256,,,
23649,75,-1.1479358673095703,,,
23699,75,-6.205107688903809,,,
23711,75,,1.9942500591278076,0.5679000020027161,
23711,75,,,,0.8202999830245972
23749,76,0.3573179244995117,,,
23799,76,0.5224964618682861,,,
23849,76,-1.0249743461608887,,,
23899,76,-0.3743274211883545,,,
23949,76,-4.19849157333374,,,
23999,76,-0.13408112525939941,,,
24023,76,,2.0007381439208984,0.5633999705314636,
24023,76,,,,0.8090000152587891
24049,77,-0.846001386642456,,,
24099,77,-2.100648880004883,,,
24149,77,-1.9123029708862305,,,
24199,77,-0.42743539810180664,,,
24249,77,-1.8827228546142578,,,
24299,77,-1.2367806434631348,,,
24335,77,,2.055518865585327,0.5674999952316284,
24335,77,,,,0.828000009059906
24349,78,-2.675170421600342,,,
24399,78,-1.9880952835083008,,,
24449,78,0.9022960662841797,,,
24499,78,-0.7094807624816895,,,
24549,78,-0.000202178955078125,,,
24599,78,0.11112260818481445,,,
24647,78,,2.075760841369629,0.5738999843597412,
24647,78,,,,0.8324999809265137
24649,79,-0.5100898742675781,,,
24699,79,-1.769470453262329,,,
24749,79,-1.2434160709381104,,,
24799,79,-0.24509024620056152,,,
24849,79,-5.705465316772461,,,
24899,79,0.6185617446899414,,,
24949,79,-3.143244743347168,,,
24959,79,,2.094210624694824,0.5659000277519226,
24959,79,,,,0.8094000220298767
24999,80,0.8720219135284424,,,
25049,80,-4.846916198730469,,,
25099,80,-3.429230213165283,,,
25149,80,-0.20000243186950684,,,
25199,80,-4.440586090087891,,,
25249,80,0.4543023109436035,,,
25271,80,,2.122871160507202,0.5638999938964844,
25271,80,,,,0.8083999752998352
25299,81,-4.384034156799316,,,
25349,81,-0.03460264205932617,,,
25399,81,-2.5960469245910645,,,
25449,81,-0.6928577423095703,,,
25499,81,-0.21297407150268555,,,
25549,81,0.2994652986526489,,,
25583,81,,2.087700128555298,0.5629000067710876,
25583,81,,,,0.8183000087738037
25599,82,-0.5553021430969238,,,
25649,82,0.39844560623168945,,,
25699,82,0.25891900062561035,,,
25749,82,-4.235694885253906,,,
25799,82,-3.516645908355713,,,
25849,82,-0.42987585067749023,,,
25895,82,,2.0985217094421387,0.5626999735832214,
25895,82,,,,0.8228999972343445
25899,83,-2.735598087310791,,,
25949,83,-2.8990554809570312,,,
25999,83,-1.328871726989746,,,
26049,83,0.14969539642333984,,,
26099,83,0.47386765480041504,,,
26149,83,0.25304198265075684,,,
26199,83,-3.743781566619873,,,
26207,83,,2.056689500808716,0.5698999762535095,
26207,83,,,,0.8273000121116638
26249,84,-1.1948354244232178,,,
26299,84,-2.6897339820861816,,,
26349,84,0.5249519348144531,,,
26399,84,-0.013278007507324219,,,
26449,84,0.9581832885742188,,,
26499,84,0.23515915870666504,,,
26519,84,,2.1321630477905273,0.5666000247001648,
26519,84,,,,0.8122000098228455
26549,85,-0.21773624420166016,,,
26599,85,0.5511261224746704,,,
26649,85,0.5502045154571533,,,
26699,85,0.27256298065185547,,,
26749,85,-0.4583868980407715,,,
26799,85,0.841184139251709,,,
26831,85,,2.0621018409729004,0.5667999982833862,
26831,85,,,,0.8242999911308289
26849,86,-0.38538694381713867,,,
26899,86,-1.7989027500152588,,,
26949,86,-0.655512809753418,,,
26999,86,-3.838844060897827,,,
27049,86,-0.7103159427642822,,,
27099,86,-5.691222667694092,,,
27143,86,,1.9887689352035522,0.5776000022888184,
27143,86,,,,0.8479999899864197
27149,87,-0.42342662811279297,,,
27199,87,-3.4100160598754883,,,
27249,87,0.1818394660949707,,,
27299,87,-3.188645362854004,,,
27349,87,-0.6731805801391602,,,
27399,87,-1.984790563583374,,,
27449,87,-3.117809772491455,,,
27455,87,,2.0260746479034424,0.5777999758720398,
27455,87,,,,0.8447999954223633
27499,88,0.05145668983459473,,,
27549,88,-1.1558334827423096,,,
27599,88,0.6077015399932861,,,
27649,88,-0.429304838180542,,,
27699,88,0.4054856300354004,,,
27749,88,-1.8611235618591309,,,
27767,88,,2.0653457641601562,0.5737000107765198,
27767,88,,,,0.8348000049591064
27799,89,0.6599700450897217,,,
27849,89,0.4097170829772949,,,
27899,89,-5.05642032623291,,,
27949,89,-1.811075210571289,,,
27999,89,-2.1754326820373535,,,
28049,89,0.194321870803833,,,
28079,89,,2.0555360317230225,0.5795000195503235,
28079,89,,,,0.8427000045776367
28099,90,0.9044828414916992,,,
28149,90,-0.19660711288452148,,,
28199,90,0.12125325202941895,,,
28249,90,-0.9117982387542725,,,
28299,90,-1.6622974872589111,,,
28349,90,0.5143977403640747,,,
28391,90,,1.9799100160598755,0.5745999813079834,
28391,90,,,,0.8324999809265137
28399,91,0.3387826681137085,,,
28449,91,-4.657081604003906,,,
28499,91,0.5371450185775757,,,
28549,91,-2.1669676303863525,,,
28599,91,-3.0206263065338135,,,
28649,91,0.6403789520263672,,,
28699,91,-5.920191764831543,,,
28703,91,,2.0067288875579834,0.5674999952316284,
28703,91,,,,0.8217999935150146
28749,92,-5.657168388366699,,,
28799,92,-2.4628119468688965,,,
28849,92,0.5957399606704712,,,
28899,92,-2.5294785499572754,,,
28949,92,0.816718578338623,,,
28999,92,-2.3557305335998535,,,
29015,92,,2.13240909576416,0.5665000081062317,
29015,92,,,,0.8238999843597412
29049,93,0.31878626346588135,,,
29099,93,0.7142252922058105,,,
29149,93,0.456876277923584,,,
29199,93,-6.364544868469238,,,
29249,93,0.7413831949234009,,,
29299,93,0.22795486450195312,,,
