epoch,step,train_loss,test_acc,train_acc
0,49,2.1551177501678467,,
0,99,1.9601658582687378,,
0,149,1.7980148792266846,,
0,199,1.771329641342163,,
0,249,1.7137370109558105,,
0,299,1.8091967105865479,,
0,349,1.7882791757583618,,
0,389,,0.490200012922287,0.38217148184776306
1,399,1.615572214126587,,
1,449,1.471085786819458,,
1,499,1.717842936515808,,
1,549,1.5711042881011963,,
1,599,1.5359121561050415,,
1,649,1.4531474113464355,,
1,699,1.3778836727142334,,
1,749,1.3388394117355347,,
1,779,,0.5855000019073486,0.5460737347602844
2,799,1.4708560705184937,,
2,849,1.363521933555603,,
2,899,1.3003572225570679,,
2,949,1.4702774286270142,,
2,999,1.508161187171936,,
2,1049,1.3930001258850098,,
2,1099,1.4353522062301636,,
2,1149,1.2895209789276123,,
2,1169,,0.5961999893188477,0.6326321959495544
3,1199,1.2531650066375732,,
3,1249,1.3562874794006348,,
3,1299,1.2176896333694458,,
3,1349,1.1172822713851929,,
3,1399,1.135343074798584,,
3,1449,1.1413861513137817,,
3,1499,1.0111775398254395,,
3,1549,1.0527763366699219,,
3,1559,,0.7465999722480774,0.6886418461799622
4,1599,1.0942522287368774,,
4,1649,1.1311537027359009,,
4,1699,1.1853985786437988,,
4,1749,1.091752290725708,,
4,1799,1.1128987073898315,,
4,1849,1.0785177946090698,,
4,1899,1.1971412897109985,,
4,1949,1.0602473020553589,,
4,1949,,0.7512999773025513,0.7197515964508057
5,1999,1.0057436227798462,,
5,2049,1.1844384670257568,,
5,2099,0.9921866059303284,,
5,2149,1.0595930814743042,,
5,2199,1.0759308338165283,,
5,2249,1.0683197975158691,,
5,2299,1.0938050746917725,,
5,2339,,0.7821999788284302,0.7432491779327393
6,2349,1.0709598064422607,,
6,2399,1.0708171129226685,,
6,2449,0.8451525568962097,,
6,2499,1.1758166551589966,,
6,2549,1.036811351776123,,
6,2599,0.9545392990112305,,
6,2649,0.9076570868492126,,
6,2699,0.9108672738075256,,
6,2729,,0.7957000136375427,0.7594751715660095
7,2749,0.9855775833129883,,
7,2799,0.8657370209693909,,
7,2849,0.9557170271873474,,
7,2899,0.9687497019767761,,
7,2949,0.9597862958908081,,
7,2999,0.7726696729660034,,
7,3049,0.9453044533729553,,
7,3099,0.9100670218467712,,
7,3119,,0.8023999929428101,0.7749999761581421
8,3149,0.8912772536277771,,
8,3199,0.9373196959495544,,
8,3249,0.834434449672699,,
8,3299,0.9039409160614014,,
8,3349,0.8975769877433777,,
8,3399,0.8444475531578064,,
8,3449,0.958434522151947,,
8,3499,0.9491104483604431,,
8,3509,,0.8259999752044678,0.7861578464508057
9,3549,0.7509447336196899,,
9,3599,0.9041265249252319,,
9,3649,0.9183717370033264,,
9,3699,0.9619333148002625,,
9,3749,0.7869229316711426,,
9,3799,0.9000058770179749,,
9,3849,0.860280454158783,,
9,3899,0.9240208864212036,,
9,3899,,0.824999988079071,0.7949719429016113
10,3949,0.8398458957672119,,
10,3999,0.8819000124931335,,
10,4049,0.7193935513496399,,
10,4099,0.8441221117973328,,
10,4149,0.8888821005821228,,
10,4199,0.7680703997612,,
10,4249,0.937773585319519,,
10,4289,,0.8234999775886536,0.8066906929016113
11,4299,0.868649959564209,,
11,4349,0.8911806344985962,,
11,4399,0.9417359828948975,,
11,4449,0.7121666669845581,,
11,4499,0.8691566586494446,,
11,4549,0.7644686698913574,,
11,4599,0.798898458480835,,
11,4649,0.8242601752281189,,
11,4679,,0.8145999908447266,0.8121193647384644
12,4699,0.66605144739151,,
12,4749,0.7943612933158875,,
12,4799,0.810478150844574,,
12,4849,0.8255038857460022,,
12,4899,0.71380215883255,,
12,4949,0.758565366268158,,
12,4999,0.8828613758087158,,
12,5049,0.8773396015167236,,
12,5069,,0.8385999798774719,0.8204527497291565
13,5099,0.6325782537460327,,
13,5149,0.7301992177963257,,
13,5199,0.8687877058982849,,
13,5249,0.7472270131111145,,
13,5299,0.6760680079460144,,
13,5349,0.7340970039367676,,
13,5399,0.8124219179153442,,
13,5449,0.7478446960449219,,
13,5459,,0.8317000269889832,0.8277644515037537
14,5499,0.7509720325469971,,
14,5549,0.7260962128639221,,
14,5599,0.6229150295257568,,
14,5649,0.689575731754303,,
14,5699,0.6504326462745667,,
14,5749,0.5545637011528015,,
14,5799,0.5440789461135864,,
14,5849,0.7502437233924866,,
14,5849,,0.8529000282287598,0.8339743614196777
15,5899,0.8184017539024353,,
15,5949,0.7143480777740479,,
15,5999,0.6129684448242188,,
15,6049,0.6789969205856323,,
15,6099,0.7621055841445923,,
15,6149,0.7173252105712891,,
15,6199,0.614310622215271,,
15,6239,,0.8427000045776367,0.8387620449066162
16,6249,0.50519198179245,,
16,6299,0.7241317629814148,,
16,6349,0.5786406397819519,,
16,6399,0.5558297038078308,,
16,6449,0.7883564829826355,,
16,6499,0.6619634628295898,,
16,6549,0.6328996419906616,,
16,6599,0.6952488422393799,,
16,6629,,0.8615999817848206,0.8425881266593933
17,6649,0.5792608261108398,,
17,6699,0.7061896920204163,,
17,6749,0.6429569721221924,,
17,6799,0.6834237575531006,,
17,6849,0.6407872438430786,,
17,6899,0.6758360862731934,,
17,6949,0.5569372177124023,,
17,6999,0.7658079266548157,,
17,7019,,0.8549000024795532,0.8486378192901611
18,7049,0.6546468138694763,,
18,7099,0.6449673771858215,,
18,7149,0.6369087100028992,,
18,7199,0.6825783848762512,,
18,7249,0.6097491979598999,,
18,7299,0.7502303719520569,,
18,7349,0.645305871963501,,
18,7399,0.8339506983757019,,
18,7409,,0.8611000180244446,0.853826105594635
19,7449,0.5118855237960815,,
19,7499,0.6583941578865051,,
19,7549,0.6889406442642212,,
19,7599,0.45612943172454834,,
19,7649,0.6274493336677551,,
19,7699,0.6664376854896545,,
19,7749,0.7147444486618042,,
19,7799,0.5248780846595764,,
19,7799,,0.86080002784729,0.859214723110199
20,7849,0.7540212273597717,,
20,7899,0.6536471843719482,,
20,7949,0.6628403663635254,,
20,7999,0.735942006111145,,
20,8049,0.6819028258323669,,
20,8099,0.6390013694763184,,
20,8149,0.7342223525047302,,
20,8189,,0.8489000201225281,0.8596354126930237
21,8199,0.6190699934959412,,
21,8249,0.6122162342071533,,
21,8299,0.6317865252494812,,
21,8349,0.5986420512199402,,
21,8399,0.6014974117279053,,
21,8449,0.5954574346542358,,
21,8499,0.6790264844894409,,
21,8549,0.606349766254425,,
21,8579,,0.866100013256073,0.8642628192901611
22,8599,0.5120097398757935,,
22,8649,0.6203950643539429,,
22,8699,0.710875391960144,,
22,8749,0.6336796283721924,,
22,8799,0.4455852210521698,,
22,8849,0.6409952640533447,,
22,8899,0.6936573386192322,,
