epoch,step,train_loss,val_loss,val_acc,train_acc,test_acc
0,49,4.095455646514893,,,,
0,99,3.480189561843872,,,,
0,149,3.4851696491241455,,,,
0,199,3.305338144302368,,,,
0,249,3.2176098823547363,,,,
0,299,3.303368091583252,,,,
0,311,,1.6316181421279907,0.42649999260902405,,
0,311,,,,0.28476813435554504,0.45730000734329224
1,349,3.5069453716278076,,,,
1,399,2.8278512954711914,,,,
1,449,2.9580366611480713,,,,
1,499,3.149474620819092,,,,
1,549,3.3318560123443604,,,,
1,599,2.849966287612915,,,,
1,623,,1.4894773960113525,0.4966000020503998,,
1,623,,,,0.4214743673801422,0.5550000071525574
2,649,2.7536184787750244,,,,
2,699,2.9969277381896973,,,,
2,749,2.497870922088623,,,,
2,799,3.1506686210632324,,,,
2,849,2.693970203399658,,,,
2,899,2.4652230739593506,,,,
2,935,,1.5953645706176758,0.4952000081539154,,
2,935,,,,0.49896082282066345,0.5569000244140625
3,949,2.4287829399108887,,,,
3,999,2.728227138519287,,,,
3,1049,2.161569595336914,,,,
3,1099,2.543424367904663,,,,
3,1149,2.3991618156433105,,,,
3,1199,2.15745210647583,,,,
3,1247,,1.3224599361419678,0.5898000001907349,,
3,1247,,,,0.5576547384262085,0.6669999957084656
4,1249,2.2997207641601562,,,,
4,1299,2.5288195610046387,,,,
4,1349,2.5730199813842773,,,,
4,1399,2.501572370529175,,,,
4,1449,2.6030433177948,,,,
4,1499,2.241633892059326,,,,
4,1549,2.2605533599853516,,,,
4,1559,,1.2662440538406372,0.6100999712944031,,
4,1559,,,,0.5934495329856873,0.6967999935150146
5,1599,2.589972972869873,,,,
5,1649,2.1334145069122314,,,,
5,1699,2.1475603580474854,,,,
5,1749,2.0421931743621826,,,,
5,1799,2.6273036003112793,,,,
5,1849,2.139782190322876,,,,
5,1871,,1.1123522520065308,0.6686999797821045,,
5,1871,,,,0.6153971552848816,0.7652999758720398
6,1899,2.113556146621704,,,,
6,1949,2.2295126914978027,,,,
6,1999,2.3246917724609375,,,,
6,2049,2.2643179893493652,,,,
6,2099,2.1115238666534424,,,,
6,2149,2.0068256855010986,,,,
6,2183,,1.1494848728179932,0.6603000164031982,,
6,2183,,,,0.6344651579856873,0.7638999819755554
7,2199,1.938504934310913,,,,
7,2249,2.0061841011047363,,,,
7,2299,2.0675251483917236,,,,
7,2349,1.9037197828292847,,,,
7,2399,1.7992788553237915,,,,
7,2449,2.0380754470825195,,,,
7,2495,,1.1777660846710205,0.6610000133514404,,
7,2495,,,,0.6462089419364929,0.7595000267028809
8,2499,1.6813312768936157,,,,
8,2549,1.868543267250061,,,,
8,2599,1.9015806913375854,,,,
8,2649,1.7485212087631226,,,,
8,2699,1.7320008277893066,,,,
8,2749,1.764739751815796,,,,
8,2799,1.7209885120391846,,,,
8,2807,,1.213544249534607,0.6647999882698059,,
8,2807,,,,0.6593675017356873,0.7649999856948853
9,2849,1.4409013986587524,,,,
9,2899,1.8275880813598633,,,,
9,2949,1.826619267463684,,,,
9,2999,1.6374542713165283,,,,
9,3049,1.5616880655288696,,,,
9,3099,1.8849210739135742,,,,
9,3119,,1.228083848953247,0.6812999844551086,,
9,3119,,,,0.66845703125,0.7796000242233276
10,3149,1.674983024597168,,,,
10,3199,1.5872544050216675,,,,
10,3249,1.5045769214630127,,,,
10,3299,1.8035154342651367,,,,
10,3349,1.8267860412597656,,,,
10,3399,1.5907117128372192,,,,
10,3431,,1.2612203359603882,0.6873000264167786,,
10,3431,,,,0.6793369650840759,0.7875999808311462
11,3449,1.5147044658660889,,,,
11,3499,1.3672022819519043,,,,
11,3549,1.7368158102035522,,,,
11,3599,1.5053353309631348,,,,
11,3649,1.8286046981811523,,,,
11,3699,1.6029891967773438,,,,
11,3743,,1.2378343343734741,0.6906999945640564,,
11,3743,,,,0.6855593919754028,0.7914999723434448
12,3749,1.2650132179260254,,,,
12,3799,1.3865034580230713,,,,
12,3849,1.554700493812561,,,,
12,3899,1.3712689876556396,,,,
12,3949,1.6984423398971558,,,,
12,3999,1.5079562664031982,,,,
12,4049,1.5052824020385742,,,,
12,4055,,1.3042107820510864,0.6922000050544739,,
12,4055,,,,0.6909304857254028,0.7976999878883362
13,4099,1.431137204170227,,,,
13,4149,1.7176852226257324,,,,
13,4199,1.4972867965698242,,,,
13,4249,1.5391639471054077,,,,
13,4299,1.5195249319076538,,,,
13,4349,1.6027112007141113,,,,
13,4367,,1.2477670907974243,0.713100016117096,,
13,4367,,,,0.697190523147583,0.8141999840736389
14,4399,1.414220929145813,,,,
14,4449,1.2279870510101318,,,,
14,4499,1.210233449935913,,,,
14,4549,1.2624515295028687,,,,
14,4599,1.3925814628601074,,,,
14,4649,1.4494686126708984,,,,
14,4679,,1.2505615949630737,0.7390000224113464,,
14,4679,,,,0.7019355893135071,0.8568999767303467
15,4699,1.277754783630371,,,,
15,4749,1.3405370712280273,,,,
15,4799,1.3386075496673584,,,,
15,4849,1.431111216545105,,,,
15,4899,1.2207787036895752,,,,
15,4949,1.3534773588180542,,,,
15,4991,,1.2737823724746704,0.7310000061988831,,
15,4991,,,,0.7077198624610901,0.840499997138977
16,4999,1.1790688037872314,,,,
16,5049,1.0333704948425293,,,,
16,5099,1.5161259174346924,,,,
16,5149,1.2666432857513428,,,,
16,5199,1.2196706533432007,,,,
16,5249,1.2031853199005127,,,,
16,5299,1.3469535112380981,,,,
16,5303,,1.252295970916748,0.744700014591217,,
16,5303,,,,0.7113256454467773,0.8555999994277954
17,5349,1.2183434963226318,,,,
17,5399,1.4452869892120361,,,,
17,5449,1.1323951482772827,,,,
17,5499,1.346926212310791,,,,
17,5549,1.4455912113189697,,,,
17,5599,1.1577425003051758,,,,
17,5615,,1.4661823511123657,0.732200026512146,,
17,5615,,,,0.7167468070983887,0.8472999930381775
18,5649,1.2013781070709229,,,,
18,5699,1.258260726928711,,,,
18,5749,1.2884953022003174,,,,
18,5799,1.1059246063232422,,,,
18,5849,1.328768014907837,,,,
18,5899,1.171299695968628,,,,
18,5927,,1.4432485103607178,0.7470999956130981,,
18,5927,,,,0.7208032608032227,0.8615000247955322
19,5949,1.190859079360962,,,,
19,5999,1.2499810457229614,,,,
19,6049,1.3549050092697144,,,,
19,6099,1.3633756637573242,,,,
19,6149,1.0755950212478638,,,,
19,6199,1.17416250705719,,,,
19,6239,,1.4943984746932983,0.7416999936103821,,
19,6239,,,,0.7238206267356873,0.8592000007629395
20,6249,0.9303584098815918,,,,
20,6299,1.1836819648742676,,,,
20,6349,1.223464012145996,,,,
20,6399,1.287259817123413,,,,
20,6449,1.060878038406372,,,,
20,6499,1.0225526094436646,,,,
20,6549,1.432313084602356,,,,
20,6551,,1.4541412591934204,0.724399983882904,,
20,6551,,,,0.7284154891967773,0.8363000154495239
21,6599,1.051072597503662,,,,
21,6649,1.1338728666305542,,,,
21,6699,1.1070717573165894,,,,
21,6749,1.2354494333267212,,,,
21,6799,1.1653717756271362,,,,
21,6849,1.1026220321655273,,,,
21,6863,,1.4960638284683228,0.7472000122070312,,
21,6863,,,,0.7291792035102844,0.876800000667572
22,6899,1.076640248298645,,,,
22,6949,1.1579431295394897,,,,
22,6999,0.9588932991027832,,,,
22,7049,1.1942118406295776,,,,
22,7099,1.1332201957702637,,,,
22,7149,1.1980392932891846,,,,
