step,train_loss,epoch,val_loss,val_acc,train_acc,test_acc
2807,,8,1.3565276861190796,0.7092999815940857,,
2807,,8,,,0.7181991338729858,0.8105999827384949
2849,-4.469036102294922,9,,,,
2899,-3.513435125350952,9,,,,
2949,-3.9821455478668213,9,,,,
2999,-4.354765892028809,9,,,,
3049,-4.419686794281006,9,,,,
3099,-4.510927200317383,9,,,,
3119,,9,1.4254058599472046,0.7207000255584717,,
3119,,9,,,0.7305188179016113,0.8269000053405762
3149,-1.931032657623291,10,,,,
3199,-3.22479510307312,10,,,,
3249,-3.13464093208313,10,,,,
3299,-3.9059715270996094,10,,,,
3349,-4.0175676345825195,10,,,,
3399,-4.062036991119385,10,,,,
3431,,10,1.8289700746536255,0.6358000040054321,,
3431,,10,,,0.6233974099159241,0.7208999991416931
3449,-4.673004150390625,11,,,,
3499,-4.7531843185424805,11,,,,
3549,-4.550924301147461,11,,,,
3599,-5.137034893035889,11,,,,
3649,-4.280762195587158,11,,,,
3699,-4.627367973327637,11,,,,
3743,,11,1.894241452217102,0.6342999935150146,,
3743,,11,,,0.6752053499221802,0.7260000109672546
3749,-4.522983551025391,12,,,,
3799,-5.898257255554199,12,,,,
3849,-4.536745071411133,12,,,,
3899,-3.9882993698120117,12,,,,
3949,-4.46002197265625,12,,,,
3999,-5.601100444793701,12,,,,
4049,-5.017519950866699,12,,,,
4055,,12,1.6864525079727173,0.6855999827384949,,
4055,,12,,,0.6925581097602844,0.7797999978065491
4099,-5.736132621765137,13,,,,
4149,-4.991050720214844,13,,,,
4199,-6.039251804351807,13,,,,
4249,-5.541872978210449,13,,,,
4299,-5.811293601989746,13,,,,
4349,-6.097084045410156,13,,,,
4367,,13,1.7297812700271606,0.6991999745368958,,
4367,,13,,,0.7057542204856873,0.7885000109672546
4399,-6.139316558837891,14,,,,
4449,-6.629524230957031,14,,,,
4499,-6.1120781898498535,14,,,,
4549,-6.600742340087891,14,,,,
4599,-6.369637966156006,14,,,,
4649,-6.585978984832764,14,,,,
4679,,14,1.798156976699829,0.6987000107765198,,
4679,,14,,,0.7163962125778198,0.7932999730110168
4699,-7.250206470489502,15,,,,
4749,-6.291983604431152,15,,,,
4799,-6.684813499450684,15,,,,
4849,-7.010928153991699,15,,,,
4899,-6.544103622436523,15,,,,
4949,-6.683904647827148,15,,,,
4991,,15,1.6100096702575684,0.7281000018119812,,
4991,,15,,,0.7282401919364929,0.8296999931335449
4999,-8.456026077270508,16,,,,
5049,-7.654725551605225,16,,,,
5099,-7.697624206542969,16,,,,
5149,-7.777224540710449,16,,,,
5199,-8.237991333007812,16,,,,
5249,-8.387136459350586,16,,,,
5299,-7.157497406005859,16,,,,
5303,,16,1.6980152130126953,0.7257000207901001,,
5303,,16,,,0.7428135275840759,0.8414000272750854
5349,-8.32794189453125,17,,,,
5399,-8.809160232543945,17,,,,
5449,-9.023523330688477,17,,,,
5499,-8.43139362335205,17,,,,
5549,-8.407011032104492,17,,,,
5599,-8.62050724029541,17,,,,
5615,,17,1.6416224241256714,0.7412999868392944,,
5615,,17,,,0.7528044581413269,0.8529999852180481
5649,-9.181110382080078,18,,,,
5699,-9.345600128173828,18,,,,
5749,-8.798980712890625,18,,,,
5799,-9.061361312866211,18,,,,
5849,-9.037365913391113,18,,,,
5899,-8.602869987487793,18,,,,
5927,,18,1.6461925506591797,0.7484999895095825,,
5927,,18,,,0.7602914571762085,0.8560000061988831
5949,-10.49638843536377,19,,,,
5999,-10.407332420349121,19,,,,
6049,-9.588356018066406,19,,,,
6099,-10.119138717651367,19,,,,
6149,-9.541067123413086,19,,,,
6199,-9.895527839660645,19,,,,
6239,,19,1.6806037425994873,0.7540000081062317,,
6239,,19,,,0.7668769955635071,0.8659999966621399
6249,-9.670003890991211,20,,,,
6299,-7.624753952026367,20,,,,
6349,-7.722805976867676,20,,,,
6399,-8.092113494873047,20,,,,
6449,-9.33561897277832,20,,,,
6499,-8.391273498535156,20,,,,
6549,-8.635001182556152,20,,,,
6551,,20,2.340567111968994,0.6626999974250793,,
6551,,20,,,0.6753305196762085,0.7547000050544739
6599,-9.791110038757324,21,,,,
6649,-8.938408851623535,21,,,,
6699,-10.31500244140625,21,,,,
6749,-8.460100173950195,21,,,,
6799,-8.805243492126465,21,,,,
6849,-9.21425724029541,21,,,,
6863,,21,2.0640006065368652,0.6949999928474426,,
6863,,21,,,0.7030248641967773,0.7864000201225281
6899,-10.187724113464355,22,,,,
6949,-10.381232261657715,22,,,,
6999,-9.036746978759766,22,,,,
7049,-10.244073867797852,22,,,,
7099,-9.751595497131348,22,,,,
7149,-9.690608978271484,22,,,,
7175,,22,2.0366761684417725,0.7035999894142151,,
7175,,22,,,0.7190254330635071,0.8057000041007996
7199,-10.094244956970215,23,,,,
7249,-9.521759033203125,23,,,,
7299,-9.364571571350098,23,,,,
7349,-10.422572135925293,23,,,,
7399,-9.634430885314941,23,,,,
7449,-11.008340835571289,23,,,,
7487,,23,1.9256465435028076,0.7146000266075134,,
7487,,23,,,0.7290915250778198,0.8116999864578247
7499,-10.542818069458008,24,,,,
7549,-10.317264556884766,24,,,,
7599,-12.232521057128906,24,,,,
7649,-10.014188766479492,24,,,,
7699,-10.202454566955566,24,,,,
7749,-10.230331420898438,24,,,,
7799,-9.9859037399292,24,,,,
7799,,24,1.791731595993042,0.7332000136375427,,
7799,,24,,,0.740159273147583,0.847000002861023
7849,-11.411483764648438,25,,,,
7899,-10.677421569824219,25,,,,
7949,-10.38874626159668,25,,,,
7999,-10.611717224121094,25,,,,
8049,-12.43093490600586,25,,,,
8099,-11.29355239868164,25,,,,
8111,,25,1.8700618743896484,0.7425000071525574,,
8111,,25,,,0.7520783543586731,0.8445000052452087
8149,-10.088129997253418,26,,,,
8199,-12.438955307006836,26,,,,
8249,-11.405463218688965,26,,,,
8299,-12.247941017150879,26,,,,
8349,-11.922080993652344,26,,,,
8399,-11.931867599487305,26,,,,
8423,,26,1.7873455286026,0.7531999945640564,,
8423,,26,,,0.7616937160491943,0.8684999942779541
8449,-11.549287796020508,27,,,,
8499,-12.796120643615723,27,,,,
8549,-12.159744262695312,27,,,,
8599,-11.272988319396973,27,,,,
8649,-12.847357749938965,27,,,,
8699,-11.08470344543457,27,,,,
8735,,27,1.7904435396194458,0.7573999762535095,,
8735,,27,,,0.7701321840286255,0.8723000288009644
8749,-13.03881549835205,28,,,,
8799,-13.502605438232422,28,,,,
8849,-11.468572616577148,28,,,,
8899,-11.561034202575684,28,,,,
8949,-12.33735179901123,28,,,,
8999,-12.134024620056152,28,,,,
9047,,28,1.7483359575271606,0.7613999843597412,,
9047,,28,,,0.7757912874221802,0.8777999877929688
9049,-12.55103874206543,29,,,,
9099,-12.745800971984863,29,,,,
9149,-13.106226921081543,29,,,,
9199,-12.077981948852539,29,,,,
9249,-12.931079864501953,29,,,,
9299,-12.933197975158691,29,,,,
9349,-12.492979049682617,29,,,,
9359,,29,1.757774829864502,0.7638999819755554,,
9359,,29,,,0.7802484035491943,0.8809000253677368
9399,-12.828932762145996,30,,,,
9449,-11.359066009521484,30,,,,
9499,-13.275188446044922,30,,,,
9549,-9.89015007019043,30,,,,
9599,-9.920934677124023,30,,,,
9649,-12.968042373657227,30,,,,
9671,,30,2.6041836738586426,0.6718000173568726,,
9671,,30,,,0.7040014266967773,0.7515000104904175
9699,-9.722702026367188,31,,,,
9749,-9.319470405578613,31,,,,
9799,-11.743658065795898,31,,,,
9849,-11.04404354095459,31,,,,
9899,-10.912599563598633,31,,,,
9949,-11.860377311706543,31,,,,
9983,,31,2.14359450340271,0.710099995136261,,
9983,,31,,,0.7101863026618958,0.8009999990463257
9999,-11.212384223937988,32,,,,
10049,-11.192514419555664,32,,,,
10099,-11.619034767150879,32,,,,
10149,-10.53619384765625,32,,,,
10199,-10.353866577148438,32,,,,
10249,-10.499536514282227,32,,,,
10295,,32,2.0901057720184326,0.7293999791145325,,
10295,,32,,,0.7310196161270142,0.8245999813079834
10299,-10.879680633544922,33,,,,
10349,-12.427091598510742,33,,,,
10399,-12.26837158203125,33,,,,
10449,-10.549668312072754,33,,,,
10499,-11.09211540222168,33,,,,
10549,-12.705890655517578,33,,,,
10599,-11.469513893127441,33,,,,
10607,,33,2.025315761566162,0.7286999821662903,,
10607,,33,,,0.7462440133094788,0.8339999914169312
10649,-11.042956352233887,34,,,,
10699,-12.294548988342285,34,,,,
10749,-12.45447063446045,34,,,,
10799,-11.908499717712402,34,,,,
10849,-10.951520919799805,34,,,,
10899,-11.769933700561523,34,,,,
10919,,34,2.097781181335449,0.7243000268936157,,
10919,,34,,,0.7531049847602844,0.8223999738693237
10949,-11.219457626342773,35,,,,
10999,-13.116649627685547,35,,,,
11049,-12.489229202270508,35,,,,
11099,-12.835957527160645,35,,,,
11149,-12.605587005615234,35,,,,
11199,-11.683774948120117,35,,,,
11231,,35,1.8419207334518433,0.7544000148773193,,
11231,,35,,,0.7633213400840759,0.8689000010490417
11249,-11.493752479553223,36,,,,
11299,-12.669639587402344,36,,,,
11349,-12.895588874816895,36,,,,
11399,-12.546736717224121,36,,,,
11449,-13.111734390258789,36,,,,
11499,-12.111037254333496,36,,,,
11543,,36,1.793325424194336,0.7581999897956848,,
11543,,36,,,0.7721354365348816,0.8723000288009644
11549,-12.79928970336914,37,,,,
11599,-14.28608512878418,37,,,,
11649,-13.075794219970703,37,,,,
11699,-13.102307319641113,37,,,,
11749,-12.035490989685059,37,,,,
11799,-12.866190910339355,37,,,,
11849,-13.438530921936035,37,,,,
11855,,37,1.7939395904541016,0.7660999894142151,,
11855,,37,,,0.7793970108032227,0.8827999830245972
11899,-12.80952262878418,38,,,,
11949,-13.432596206665039,38,,,,
11999,-13.861568450927734,38,,,,
12049,-12.276012420654297,38,,,,
12099,-14.022730827331543,38,,,,
12149,-13.710257530212402,38,,,,
12167,,38,1.770254135131836,0.769599974155426,,
12167,,38,,,0.7851061820983887,0.8858000040054321
12199,-14.125711441040039,39,,,,
12249,-13.790471076965332,39,,,,
12299,-13.273356437683105,39,,,,
12349,-14.418915748596191,39,,,,
12399,-14.399579048156738,39,,,,
12449,-13.112210273742676,39,,,,
12479,,39,1.7711478471755981,0.771399974822998,,
12479,,39,,,0.7891626358032227,0.8906000256538391
12499,-12.895678520202637,40,,,,
12549,-10.690589904785156,40,,,,
12599,-10.483613967895508,40,,,,
12649,-11.375927925109863,40,,,,
12699,-11.479769706726074,40,,,,
12749,-12.276923179626465,40,,,,
12791,,40,2.428128242492676,0.6933000087738037,,
12791,,40,,,0.7187750339508057,0.7965999841690063
12799,-11.860182762145996,41,,,,
12849,-11.753429412841797,41,,,,
12899,-10.934056282043457,41,,,,
12949,-11.42851448059082,41,,,,
12999,-11.207992553710938,41,,,,
13049,-12.10372543334961,41,,,,
13099,-13.28464126586914,41,,,,
13103,,41,2.2577152252197266,0.7131999731063843,,
13103,,41,,,0.7215544581413269,0.8119000196456909
13149,-11.544785499572754,42,,,,
13199,-12.467183113098145,42,,,,
13249,-11.932073593139648,42,,,,
13299,-12.5757417678833,42,,,,
13349,-12.193909645080566,42,,,,
13399,-12.491843223571777,42,,,,
13415,,42,2.2678062915802,0.714900016784668,,
13415,,42,,,0.7419871687889099,0.8226000070571899
13449,-12.266531944274902,43,,,,
13499,-12.477737426757812,43,,,,
13549,-13.598410606384277,43,,,,
13599,-10.84305191040039,43,,,,
13649,-13.476341247558594,43,,,,
13699,-12.458110809326172,43,,,,
13727,,43,1.9638056755065918,0.7415000200271606,,
13727,,43,,,0.7522786259651184,0.8518999814987183
13749,-13.570411682128906,44,,,,
13799,-11.785394668579102,44,,,,
13849,-13.245753288269043,44,,,,
13899,-12.27780532836914,44,,,,
13949,-13.505760192871094,44,,,,
13999,-12.013282775878906,44,,,,
14039,,44,1.9284439086914062,0.7513999938964844,,
14039,,44,,,0.7622195482254028,0.8659999966621399
14049,-12.860841751098633,45,,,,
14099,-12.36444091796875,45,,,,
14149,-12.279000282287598,45,,,,
14199,-12.727683067321777,45,,,,
14249,-13.579222679138184,45,,,,
14299,-12.586088180541992,45,,,,
14349,-11.661859512329102,45,,,,
14351,,45,1.8326339721679688,0.7631999850273132,,
14351,,45,,,0.7725861668586731,0.8756999969482422
14399,-13.258598327636719,46,,,,
14449,-13.299652099609375,46,,,,
14499,-13.923383712768555,46,,,,
14549,-13.810881614685059,46,,,,
14599,-13.207698822021484,46,,,,
14649,-12.820252418518066,46,,,,
14663,,46,1.833612322807312,0.7616000175476074,,
14663,,46,,,0.7795222401618958,0.8755999803543091
14699,-12.8123140335083,47,,,,
14749,-13.68021297454834,47,,,,
14799,-11.452842712402344,47,,,,
14849,-13.62164306640625,47,,,,
14899,-13.652678489685059,47,,,,
14949,-13.176387786865234,47,,,,
14975,,47,1.7793794870376587,0.7714999914169312,,
14975,,47,,,0.7875350713729858,0.8898000121116638
14999,-13.862903594970703,48,,,,
15049,-13.541121482849121,48,,,,
15099,-13.82729434967041,48,,,,
15149,-13.1835355758667,48,,,,
15199,-13.748318672180176,48,,,,
15249,-14.471061706542969,48,,,,
15287,,48,1.7603123188018799,0.7749999761581421,,
15287,,48,,,0.792893648147583,0.8956999778747559
15299,-13.90133285522461,49,,,,
15349,-12.692749977111816,49,,,,
15399,-13.90164566040039,49,,,,
15449,-14.767791748046875,49,,,,
15499,-14.403776168823242,49,,,,
15549,-13.318792343139648,49,,,,
15599,-14.49069881439209,49,,,,
15599,,49,1.78231680393219,0.7764000296592712,,
15599,,49,,,0.7960987687110901,0.8956999778747559
15649,-13.274334907531738,50,,,,
15699,-13.040681838989258,50,,,,
15749,-13.064805030822754,50,,,,
15799,-11.037982940673828,50,,,,
15849,-11.050101280212402,50,,,,
15899,-12.729602813720703,50,,,,
15911,,50,2.8773226737976074,0.6603000164031982,,
15911,,50,,,0.7247346043586731,0.7534999847412109
15949,-12.393412590026855,51,,,,
15999,-11.350320816040039,51,,,,
16049,-12.503140449523926,51,,,,
16099,-10.236498832702637,51,,,,
16149,-11.221628189086914,51,,,,
16199,-11.422771453857422,51,,,,
16223,,51,2.5070600509643555,0.6970000267028809,,
16223,,51,,,0.724609375,0.7989000082015991
16249,-12.889241218566895,52,,,,
16299,-12.540685653686523,52,,,,
16349,-12.959526062011719,52,,,,
16399,-11.807280540466309,52,,,,
16449,-12.051920890808105,52,,,,
16499,-12.6180419921875,52,,,,
16535,,52,2.201220750808716,0.722000002861023,,
16535,,52,,,0.7418619990348816,0.8327999711036682
16549,-11.987089157104492,53,,,,
16599,-12.544018745422363,53,,,,
16649,-12.922080039978027,53,,,,
16699,-12.89345645904541,53,,,,
16749,-13.017355918884277,53,,,,
16799,-13.107992172241211,53,,,,
16847,,53,1.9857902526855469,0.7457000017166138,,
16847,,53,,,0.7538561820983887,0.8560000061988831
16849,-13.503511428833008,54,,,,
16899,-12.54581069946289,54,,,,
16949,-12.900592803955078,54,,,,
16999,-12.053214073181152,54,,,,
17049,-13.15485954284668,54,,,,
17099,-11.794425964355469,54,,,,
17149,-12.814699172973633,54,,,,
17159,,54,1.9845855236053467,0.7319999933242798,,
17159,,54,,,0.7696313858032227,0.8406000137329102
17199,-12.822251319885254,55,,,,
17249,-13.728080749511719,55,,,,
17299,-12.546808242797852,55,,,,
17349,-13.521198272705078,55,,,,
17399,-13.022088050842285,55,,,,
17449,-13.473344802856445,55,,,,
17471,,55,1.862898588180542,0.7663999795913696,,
17471,,55,,,0.7786207795143127,0.8798999786376953
17499,-13.117040634155273,56,,,,
17549,-13.18458366394043,56,,,,
17599,-15.143625259399414,56,,,,
17649,-12.957221984863281,56,,,,
17699,-12.813897132873535,56,,,,
17749,-13.85749626159668,56,,,,
17783,,56,1.8346467018127441,0.7656000256538391,,
17783,,56,,,0.7866586446762085,0.8837000131607056
17799,-14.125155448913574,57,,,,
17849,-13.376692771911621,57,,,,
17899,-13.51124382019043,57,,,,
17949,-13.960474014282227,57,,,,
17999,-12.20866870880127,57,,,,
18049,-13.844860076904297,57,,,,
18095,,57,1.8022693395614624,0.7724999785423279,,
18095,,57,,,0.7918168902397156,0.8962000012397766
18099,-13.564105987548828,58,,,,
18149,-14.123527526855469,58,,,,
18199,-14.337056159973145,58,,,,
18249,-12.763084411621094,58,,,,
18299,-14.542829513549805,58,,,,
18349,-14.5591402053833,58,,,,
18399,-13.998241424560547,58,,,,
18407,,58,1.7769191265106201,0.777400016784668,,
18407,,58,,,0.7974509000778198,0.8992000222206116
18449,-13.097749710083008,59,,,,
18499,-14.94698715209961,59,,,,
18549,-14.405195236206055,59,,,,
18599,-13.928557395935059,59,,,,
18649,-13.618258476257324,59,,,,
18699,-14.851234436035156,59,,,,
18719,,59,1.7691785097122192,0.7792999744415283,,
18719,,59,,,0.8018830418586731,0.9003000259399414
18749,-14.457636833190918,60,,,,
18799,-10.731816291809082,60,,,,
18849,-11.916120529174805,60,,,,
18899,-11.918115615844727,60,,,,
18949,-12.417766571044922,60,,,,
18999,-10.560970306396484,60,,,,
19031,,60,2.889991521835327,0.6543999910354614,,
19031,,60,,,0.7296424508094788,0.7418000102043152
19049,-11.140029907226562,61,,,,
19099,-12.063770294189453,61,,,,
19149,-12.74020004272461,61,,,,
19199,-12.625768661499023,61,,,,
19249,-10.973417282104492,61,,,,
19299,-12.862736701965332,61,,,,
19343,,61,2.319176435470581,0.7228999733924866,,
19343,,61,,,0.7284154891967773,0.8251000046730042
19349,-11.005438804626465,62,,,,
19399,-12.6264066696167,62,,,,
19449,-10.872178077697754,62,,,,
19499,-12.800555229187012,62,,,,
19549,-11.461202621459961,62,,,,
19599,-11.599221229553223,62,,,,
19649,-11.037832260131836,62,,,,
19655,,62,2.0847151279449463,0.7300999760627747,,
19655,,62,,,0.7471955418586731,0.8324000239372253
19699,-11.933927536010742,63,,,,
19749,-13.700393676757812,63,,,,
19799,-12.375799179077148,63,,,,
19849,-11.370885848999023,63,,,,
19899,-12.034515380859375,63,,,,
19949,-12.706042289733887,63,,,,
19967,,63,2.0107007026672363,0.748199999332428,,
19967,,63,,,0.7623196840286255,0.8652999997138977
19999,-12.742415428161621,64,,,,
20049,-12.809059143066406,64,,,,
20099,-13.715503692626953,64,,,,
20149,-13.706433296203613,64,,,,
20199,-13.248156547546387,64,,,,
20249,-12.10030460357666,64,,,,
20279,,64,1.8637568950653076,0.760699987411499,,
20279,,64,,,0.7727113366127014,0.8700000047683716
20299,-13.75898551940918,65,,,,
20349,-14.069653511047363,65,,,,
20399,-12.660181045532227,65,,,,
20449,-13.05591106414795,65,,,,
20499,-13.318726539611816,65,,,,
20549,-12.291070938110352,65,,,,
20591,,65,1.8358988761901855,0.7628999948501587,,
20591,,65,,,0.7808493375778198,0.8802000284194946
20599,-12.137221336364746,66,,,,
20649,-14.693107604980469,66,,,,
20699,-13.130428314208984,66,,,,
20749,-13.79333782196045,66,,,,
20799,-14.431958198547363,66,,,,
20849,-12.793608665466309,66,,,,
20899,-14.189358711242676,66,,,,
20903,,66,1.8157949447631836,0.7724000215530396,,
20903,,66,,,0.7905398607254028,0.8912000060081482
20949,-14.316268920898438,67,,,,
20999,-13.504569053649902,67,,,,
21049,-15.003019332885742,67,,,,
21099,-14.252739906311035,67,,,,
21149,-13.509193420410156,67,,,,
21199,-13.791009902954102,67,,,,
21215,,67,1.7657078504562378,0.7753999829292297,,
21215,,67,,,0.7959485054016113,0.8944000005722046
21249,-15.324542045593262,68,,,,
21299,-13.96448040008545,68,,,,
21349,-12.678711891174316,68,,,,
21399,-14.359006881713867,68,,,,
21449,-15.096492767333984,68,,,,
21499,-14.138747215270996,68,,,,
21527,,68,1.776128888130188,0.7789000272750854,,
21527,,68,,,0.8029597401618958,0.9006999731063843
21549,-14.422466278076172,69,,,,
21599,-14.38821792602539,69,,,,
21649,-15.407729148864746,69,,,,
21699,-13.852283477783203,69,,,,
21749,-14.694463729858398,69,,,,
21799,-13.188287734985352,69,,,,
21839,,69,1.7685781717300415,0.7788000106811523,,
21839,,69,,,0.8049629330635071,0.9031999707221985
21849,-14.393912315368652,70,,,,
21899,-14.22122859954834,70,,,,
21949,-13.24549674987793,70,,,,
21999,-14.068618774414062,70,,,,
22049,-11.892915725708008,70,,,,
22099,-12.196640014648438,70,,,,
22149,-12.93433666229248,70,,,,
22151,,70,2.4806501865386963,0.6973000168800354,,
22151,,70,,,0.7310947775840759,0.7975000143051147
22199,-11.932677268981934,71,,,,
22249,-12.19133472442627,71,,,,
22299,-13.853874206542969,71,,,,
22349,-12.344269752502441,71,,,,
22399,-10.647655487060547,71,,,,
22449,-10.366660118103027,71,,,,
22463,,71,2.5675594806671143,0.6920999884605408,,
22463,,71,,,0.731520414352417,0.79830002784729
22499,-13.625772476196289,72,,,,
22549,-12.279654502868652,72,,,,
22599,-13.883843421936035,72,,,,
22649,-13.057435989379883,72,,,,
22699,-10.280345916748047,72,,,,
22749,-12.66736125946045,72,,,,
22775,,72,2.066554546356201,0.7408000230789185,,
22775,,72,,,0.7502253651618958,0.8525000214576721
22799,-13.360199928283691,73,,,,
22849,-13.026430130004883,73,,,,
22899,-13.17510986328125,73,,,,
22949,-11.283224105834961,73,,,,
22999,-13.427525520324707,73,,,,
23049,-11.97323226928711,73,,,,
23087,,73,1.945544719696045,0.7577999830245972,,
23087,,73,,,0.7664763331413269,0.8633999824523926
23099,-13.850371360778809,74,,,,
23149,-13.277761459350586,74,,,,
23199,-11.87162971496582,74,,,,
23249,-12.707719802856445,74,,,,
23299,-13.998435974121094,74,,,,
23349,-12.770833015441895,74,,,,
23399,-13.024651527404785,74,,,,
23399,,74,1.9131789207458496,0.7554000020027161,,
23399,,74,,,0.7755909562110901,0.8711000084877014
23449,-13.846981048583984,75,,,,
23499,-12.231062889099121,75,,,,
23549,-12.510496139526367,75,,,,
23599,-13.008248329162598,75,,,,
23649,-13.135947227478027,75,,,,
23699,-12.092361450195312,75,,,,
23711,,75,1.8008865118026733,0.7710000276565552,,
23711,,75,,,0.7868089079856873,0.892300009727478
23749,-15.33775520324707,76,,,,
23799,-14.429309844970703,76,,,,
23849,-13.175788879394531,76,,,,
23899,-13.097513198852539,76,,,,
23949,-13.934296607971191,76,,,,
23999,-14.624975204467773,76,,,,
24023,,76,1.7456501722335815,0.7763000130653381,,
24023,,76,,,0.7932441830635071,0.8956000208854675
24049,-14.028756141662598,77,,,,
24099,-14.096755981445312,77,,,,
24149,-14.413686752319336,77,,,,
24199,-13.194059371948242,77,,,,
24249,-13.642578125,77,,,,
24299,-14.001625061035156,77,,,,
24335,,77,1.7780667543411255,0.7807999849319458,,
24335,,77,,,0.7997796535491943,0.901199996471405
24349,-13.34312629699707,78,,,,
24399,-14.36845874786377,78,,,,
24449,-14.301020622253418,78,,,,
24499,-14.775293350219727,78,,,,
24549,-14.950177192687988,78,,,,
24599,-13.767518043518066,78,,,,
24647,,78,1.7462384700775146,0.7813000082969666,,
24647,,78,,,0.8042868375778198,0.9038000106811523
24649,-13.539383888244629,79,,,,
24699,-14.355539321899414,79,,,,
24749,-14.501167297363281,79,,,,
24799,-13.461636543273926,79,,,,
24849,-14.30228042602539,79,,,,
24899,-14.366010665893555,79,,,,
24949,-14.776588439941406,79,,,,
24959,,79,1.73494291305542,0.784500002861023,,
24959,,79,,,0.807692289352417,0.9052000045776367
24999,-11.842992782592773,80,,,,
25049,-13.949930191040039,80,,,,
25099,-12.35535717010498,80,,,,
25149,-13.30037784576416,80,,,,
25199,-10.70645523071289,80,,,,
25249,-11.40167236328125,80,,,,
25271,,80,2.676426649093628,0.6729000210762024,,
25271,,80,,,0.7345502972602844,0.7628999948501587
25299,-11.937030792236328,81,,,,
25349,-13.684089660644531,81,,,,
25399,-13.376703262329102,81,,,,
25449,-12.420246124267578,81,,,,
25499,-13.163858413696289,81,,,,
25549,-11.673013687133789,81,,,,
25583,,81,2.2511160373687744,0.7067999839782715,,
25583,,81,,,0.7345002293586731,0.7993000149726868
25599,-10.955083847045898,82,,,,
25649,-12.467631340026855,82,,,,
25699,-14.17200756072998,82,,,,
25749,-12.396023750305176,82,,,,
25799,-12.358287811279297,82,,,,
25849,-13.20595645904541,82,,,,
25895,,82,2.1275641918182373,0.7384999990463257,,
25895,,82,,,0.7489733695983887,0.8482999801635742
25899,-13.534053802490234,83,,,,
25949,-13.622854232788086,83,,,,
25999,-10.64564323425293,83,,,,
26049,-13.052573204040527,83,,,,
26099,-12.852123260498047,83,,,,
26149,-12.54439640045166,83,,,,
26199,-13.879938125610352,83,,,,
26207,,83,1.9855198860168457,0.7494000196456909,,
26207,,83,,,0.7661758661270142,0.8629999756813049
26249,-12.632051467895508,84,,,,
26299,-13.43307876586914,84,,,,
26349,-13.548910140991211,84,,,,
26399,-13.436984062194824,84,,,,
26449,-14.14560604095459,84,,,,
26499,-12.678866386413574,84,,,,
26519,,84,1.8229950666427612,0.7642999887466431,,
26519,,84,,,0.776442289352417,0.883899986743927
26549,-14.122381210327148,85,,,,
