step,train_loss,epoch,val_loss,val_acc,train_acc,test_acc
3999,0.4874260425567627,12,,,,
4049,0.6822587847709656,12,,,,
4055,,12,1.4439268112182617,0.6230000257492065,,
4055,,12,,,0.6150590777397156,0.6952999830245972
4099,0.49665701389312744,13,,,,
4149,-0.14359068870544434,13,,,,
4199,0.03316831588745117,13,,,,
4249,0.04888343811035156,13,,,,
4299,0.3410027027130127,13,,,,
4349,-0.010758042335510254,13,,,,
4367,,13,1.6070359945297241,0.6092000007629395,,
4367,,13,,,0.6279046535491943,0.6902999877929688
4399,-0.16786408424377441,14,,,,
4449,-0.15461492538452148,14,,,,
4499,-0.7246698141098022,14,,,,
4549,-0.7222044467926025,14,,,,
4599,-0.5663096904754639,14,,,,
4649,-0.5980466604232788,14,,,,
4679,,14,1.6345685720443726,0.6486999988555908,,
4679,,14,,,0.6341395974159241,0.7172999978065491
4699,-0.7951349020004272,15,,,,
4749,-0.893004298210144,15,,,,
4799,-1.0137438774108887,15,,,,
4849,-0.8224756717681885,15,,,,
4899,-1.2984963655471802,15,,,,
4949,-1.4224984645843506,15,,,,
4991,,15,1.8545513153076172,0.6082000136375427,,
4991,,15,,,0.6476612687110901,0.6848000288009644
4999,-1.9908430576324463,16,,,,
5049,-1.3042248487472534,16,,,,
5099,-1.3726389408111572,16,,,,
5149,-1.2740190029144287,16,,,,
5199,-1.8349589109420776,16,,,,
5249,-1.2232404947280884,16,,,,
5299,-1.4595046043395996,16,,,,
5303,,16,2.01096248626709,0.611299991607666,,
5303,,16,,,0.6570512652397156,0.6812000274658203
5349,-1.772395372390747,17,,,,
5399,-1.311293125152588,17,,,,
5449,-1.7409534454345703,17,,,,
5499,-2.1122145652770996,17,,,,
5549,-1.8671331405639648,17,,,,
5599,-2.1474721431732178,17,,,,
5615,,17,2.184035539627075,0.6434999704360962,,
5615,,17,,,0.6589292883872986,0.713699996471405
5649,-2.990875720977783,18,,,,
5699,-2.4168701171875,18,,,,
5749,-2.960965156555176,18,,,,
5799,-3.059937000274658,18,,,,
5849,-2.107337236404419,18,,,,
5899,-2.126232624053955,18,,,,
5927,,18,2.0280020236968994,0.6478999853134155,,
5927,,18,,,0.6667918562889099,0.7333999872207642
5949,-2.8329689502716064,19,,,,
5999,-3.1467771530151367,19,,,,
6049,-3.5886213779449463,19,,,,
6099,-3.5088303089141846,19,,,,
6149,-3.6522865295410156,19,,,,
6199,-3.5066752433776855,19,,,,
6239,,19,2.188926935195923,0.6657000184059143,,
6239,,19,,,0.6738531589508057,0.7421000003814697
6249,-4.353686332702637,20,,,,
6299,-4.256749629974365,20,,,,
6349,-3.6867730617523193,20,,,,
6399,-4.075310230255127,20,,,,
6449,-3.5901806354522705,20,,,,
6499,-3.7231638431549072,20,,,,
6549,-4.173242568969727,20,,,,
6551,,20,2.6074159145355225,0.6366000175476074,,
6551,,20,,,0.6800380349159241,0.7146999835968018
6599,-4.483811378479004,21,,,,
6649,-4.525852203369141,21,,,,
6699,-4.491104602813721,21,,,,
6749,-5.111086845397949,21,,,,
6799,-4.695621013641357,21,,,,
6849,-4.049198150634766,21,,,,
6863,,21,2.6649246215820312,0.628600001335144,,
6863,,21,,,0.6827424168586731,0.7049000263214111
6899,-5.0520853996276855,22,,,,
6949,-5.421362400054932,22,,,,
6999,-5.347281455993652,22,,,,
7049,-5.504931926727295,22,,,,
7099,-5.673295021057129,22,,,,
7149,-4.738584518432617,22,,,,
7175,,22,2.8007240295410156,0.621399998664856,,
7175,,22,,,0.6869992017745972,0.7042999863624573
7199,-5.435152530670166,23,,,,
7249,-5.612075328826904,23,,,,
7299,-5.278660774230957,23,,,,
7349,-6.307214736938477,23,,,,
7399,-5.472537040710449,23,,,,
7449,-5.943058490753174,23,,,,
7487,,23,2.3402419090270996,0.6746000051498413,,
7487,,23,,,0.6919070482254028,0.7634999752044678
7499,-6.537367820739746,24,,,,
7549,-6.624370574951172,24,,,,
7599,-6.308321952819824,24,,,,
7649,-6.442111015319824,24,,,,
7699,-6.123675346374512,24,,,,
7749,-6.416584014892578,24,,,,
7799,-6.447117328643799,24,,,,
7799,,24,2.5177934169769287,0.6640999913215637,,
7799,,24,,,0.6987680196762085,0.7578999996185303
7849,-7.294475555419922,25,,,,
7899,-7.2064008712768555,25,,,,
7949,-8.021271705627441,25,,,,
7999,-6.9512200355529785,25,,,,
8049,-7.165712356567383,25,,,,
8099,-6.858565330505371,25,,,,
8111,,25,2.4967362880706787,0.6820999979972839,,
8111,,25,,,0.6984425187110901,0.7720999717712402
8149,-7.902011871337891,26,,,,
8199,-8.58738899230957,26,,,,
8249,-7.374017715454102,26,,,,
8299,-7.2874755859375,26,,,,
8349,-7.456305027008057,26,,,,
8399,-7.6726393699646,26,,,,
8423,,26,2.82946515083313,0.6284000277519226,,
8423,,26,,,0.7017227411270142,0.7127000093460083
8449,-8.266498565673828,27,,,,
8499,-8.917886734008789,27,,,,
8549,-8.184828758239746,27,,,,
8599,-8.23084545135498,27,,,,
8649,-8.48216438293457,27,,,,
8699,-8.115909576416016,27,,,,
8735,,27,2.9194211959838867,0.6464999914169312,,
8735,,27,,,0.7035506963729858,0.7211999893188477
8749,-8.711868286132812,28,,,,
8799,-8.339496612548828,28,,,,
8849,-9.496657371520996,28,,,,
8899,-9.265205383300781,28,,,,
8949,-8.933903694152832,28,,,,
8999,-8.947482109069824,28,,,,
9047,,28,2.7459566593170166,0.6599000096321106,,
9047,,28,,,0.7062049508094788,0.7483000159263611
9049,-10.235612869262695,29,,,,
9099,-9.419479370117188,29,,,,
9149,-9.293113708496094,29,,,,
9199,-9.535797119140625,29,,,,
9249,-10.388080596923828,29,,,,
9299,-9.415253639221191,29,,,,
9349,-9.75892162322998,29,,,,
9359,,29,2.9858553409576416,0.6539999842643738,,
9359,,29,,,0.7038511633872986,0.7418000102043152
9399,-10.045669555664062,30,,,,
9449,-10.420755386352539,30,,,,
9499,-10.653485298156738,30,,,,
9549,-10.116382598876953,30,,,,
9599,-10.216535568237305,30,,,,
9649,-10.452220916748047,30,,,,
9671,,30,2.776571035385132,0.6736000180244446,,
9671,,30,,,0.7087339758872986,0.7623999714851379
9699,-11.693560600280762,31,,,,
9749,-10.966268539428711,31,,,,
9799,-10.958852767944336,31,,,,
9849,-10.661932945251465,31,,,,
9899,-11.160447120666504,31,,,,
9949,-11.13899040222168,31,,,,
9983,,31,2.812725067138672,0.6747000217437744,,
9983,,31,,,0.7090845108032227,0.7577999830245972
9999,-10.880544662475586,32,,,,
10049,-12.262433052062988,32,,,,
10099,-12.276474952697754,32,,,,
10149,-12.19870662689209,32,,,,
10199,-10.968443870544434,32,,,,
10249,-12.666521072387695,32,,,,
10295,,32,3.0957446098327637,0.65829998254776,,
10295,,32,,,0.7147436141967773,0.7404999732971191
10299,-12.806842803955078,33,,,,
10349,-13.288643836975098,33,,,,
10399,-12.740056991577148,33,,,,
10449,-11.480788230895996,33,,,,
10499,-12.6603422164917,33,,,,
10549,-13.26041030883789,33,,,,
10599,-12.65424633026123,33,,,,
10607,,33,3.3778738975524902,0.6561999917030334,,
10607,,33,,,0.7122896909713745,0.7268000245094299
10649,-13.001636505126953,34,,,,
10699,-12.612212181091309,34,,,,
10749,-13.54428768157959,34,,,,
10799,-13.153099060058594,34,,,,
10849,-13.42014217376709,34,,,,
10899,-13.708233833312988,34,,,,
10919,,34,2.9551002979278564,0.7001000046730042,,
10919,,34,,,0.7145182490348816,0.800000011920929
10949,-14.300418853759766,35,,,,
10999,-14.102117538452148,35,,,,
11049,-13.770992279052734,35,,,,
11099,-13.87396240234375,35,,,,
11149,-14.08043384552002,35,,,,
11199,-14.257352828979492,35,,,,
11231,,35,3.124821901321411,0.6671000123023987,,
11231,,35,,,0.7166967391967773,0.7515000104904175
11249,-13.930513381958008,36,,,,
11299,-14.545265197753906,36,,,,
11349,-13.978246688842773,36,,,,
11399,-14.006935119628906,36,,,,
11449,-14.2221097946167,36,,,,
11499,-14.664299964904785,36,,,,
11543,,36,3.315666437149048,0.6656000018119812,,
11543,,36,,,0.7141676545143127,0.7642999887466431
11549,-15.762838363647461,37,,,,
11599,-15.128096580505371,37,,,,
11649,-14.834959983825684,37,,,,
11699,-14.87508773803711,37,,,,
11749,-14.677009582519531,37,,,,
11799,-14.338380813598633,37,,,,
11849,-15.628263473510742,37,,,,
11855,,37,3.2771430015563965,0.6759999990463257,,
11855,,37,,,0.7136418223381042,0.7713000178337097
11899,-16.5414981842041,38,,,,
11949,-16.251419067382812,38,,,,
11999,-14.480774879455566,38,,,,
12049,-14.603477478027344,38,,,,
12099,-15.241546630859375,38,,,,
12149,-16.406286239624023,38,,,,
12167,,38,2.9435956478118896,0.7019000053405762,,
12167,,38,,,0.7171223759651184,0.7983999848365784
12199,-17.1109561920166,39,,,,
12249,-16.27785301208496,39,,,,
12299,-16.50990104675293,39,,,,
12349,-16.645402908325195,39,,,,
12399,-16.026630401611328,39,,,,
12449,-16.14385223388672,39,,,,
12479,,39,3.2783288955688477,0.682699978351593,,
12479,,39,,,0.7151191830635071,0.7749000191688538
12499,-16.482990264892578,40,,,,
12549,-17.017536163330078,40,,,,
12599,-16.777870178222656,40,,,,
12649,-17.091556549072266,40,,,,
12699,-17.027494430541992,40,,,,
12749,-17.58793830871582,40,,,,
12791,,40,3.727783203125,0.6570000052452087,,
12791,,40,,,0.7170723080635071,0.7494000196456909
12799,-17.43411636352539,41,,,,
12849,-16.571455001831055,41,,,,
12899,-16.301836013793945,41,,,,
12949,-15.768077850341797,41,,,,
12999,-17.878087997436523,41,,,,
13049,-17.13357162475586,41,,,,
13099,-16.178470611572266,41,,,,
13103,,41,3.3513941764831543,0.6794999837875366,,
13103,,41,,,0.7161207795143127,0.7739999890327454
13149,-18.040651321411133,42,,,,
13199,-17.714746475219727,42,,,,
13249,-16.872417449951172,42,,,,
13299,-16.880342483520508,42,,,,
13349,-17.52058219909668,42,,,,
13399,-16.6705322265625,42,,,,
13415,,42,3.3059897422790527,0.6800000071525574,,
13415,,42,,,0.7197265625,0.7809000015258789
13449,-17.126976013183594,43,,,,
13499,-17.33454704284668,43,,,,
13549,-16.91329574584961,43,,,,
13599,-17.06174087524414,43,,,,
13649,-16.694108963012695,43,,,,
13699,-17.313846588134766,43,,,,
13727,,43,3.2751097679138184,0.6840999722480774,,
13727,,43,,,0.7222055196762085,0.7651000022888184
13749,-17.489952087402344,44,,,,
13799,-16.603601455688477,44,,,,
13849,-16.282278060913086,44,,,,
13899,-16.766685485839844,44,,,,
13949,-16.988407135009766,44,,,,
13999,-16.734161376953125,44,,,,
14039,,44,3.549299955368042,0.6604999899864197,,
14039,,44,,,0.7180488705635071,0.7552000284194946
14049,-17.178604125976562,45,,,,
14099,-16.817720413208008,45,,,,
14149,-16.985652923583984,45,,,,
14199,-17.018484115600586,45,,,,
14249,-16.71455955505371,45,,,,
14299,-16.928369522094727,45,,,,
14349,-17.593374252319336,45,,,,
14351,,45,3.0896031856536865,0.703499972820282,,
14351,,45,,,0.7215294241905212,0.7955999970436096
14399,-16.43619155883789,46,,,,
14449,-16.769641876220703,46,,,,
14499,-16.80628776550293,46,,,,
14549,-17.144208908081055,46,,,,
14599,-16.514137268066406,46,,,,
14649,-17.756452560424805,46,,,,
14663,,46,3.5646274089813232,0.6700999736785889,,
14663,,46,,,0.7224308848381042,0.7626000046730042
14699,-16.4086856842041,47,,,,
14749,-15.991799354553223,47,,,,
14799,-17.221708297729492,47,,,,
14849,-17.197248458862305,47,,,,
14899,-16.95966148376465,47,,,,
14949,-17.000303268432617,47,,,,
14975,,47,3.208550453186035,0.6776000261306763,,
14975,,47,,,0.7236578464508057,0.7687000036239624
14999,-17.209346771240234,48,,,,
15049,-17.63276481628418,48,,,,
15099,-17.28829574584961,48,,,,
15149,-16.952285766601562,48,,,,
15199,-17.62247085571289,48,,,,
15249,-17.045696258544922,48,,,,
15287,,48,3.2786664962768555,0.6899999976158142,,
15287,,48,,,0.7241085767745972,0.7882000207901001
15299,-17.55483627319336,49,,,,
15349,-17.402273178100586,49,,,,
15399,-16.766157150268555,49,,,,
15449,-16.90279197692871,49,,,,
15499,-16.669918060302734,49,,,,
15549,-15.980369567871094,49,,,,
15599,-16.768444061279297,49,,,,
15599,,49,3.8596699237823486,0.6295999884605408,,
15599,,49,,,0.7249599099159241,0.7175999879837036
15649,-17.87632179260254,50,,,,
15699,-16.493377685546875,50,,,,
15749,-15.940465927124023,50,,,,
15799,-17.37777328491211,50,,,,
15849,-17.2764892578125,50,,,,
15899,-17.188560485839844,50,,,,
15911,,50,3.2682459354400635,0.6862000226974487,,
15911,,50,,,0.7218299508094788,0.7759000062942505
15949,-16.485139846801758,51,,,,
15999,-16.0574951171875,51,,,,
16049,-17.06820297241211,51,,,,
16099,-17.264774322509766,51,,,,
16149,-17.527868270874023,51,,,,
16199,-16.786701202392578,51,,,,
16223,,51,4.301304340362549,0.6477000117301941,,
16223,,51,,,0.7228565812110901,0.7314000129699707
16249,-16.59868049621582,52,,,,
16299,-17.00796890258789,52,,,,
16349,-16.940963745117188,52,,,,
16399,-17.677391052246094,52,,,,
16449,-17.079940795898438,52,,,,
16499,-17.153095245361328,52,,,,
16535,,52,3.1849968433380127,0.6847000122070312,,
16535,,52,,,0.7207281589508057,0.7716000080108643
16549,-17.596221923828125,53,,,,
16599,-16.867713928222656,53,,,,
16649,-17.25687026977539,53,,,,
16699,-17.75246238708496,53,,,,
16749,-17.26141929626465,53,,,,
16799,-16.184091567993164,53,,,,
16847,,53,3.159417152404785,0.6686000227928162,,
16847,,53,,,0.7227814793586731,0.7576000094413757
16849,-17.839340209960938,54,,,,
16899,-16.860111236572266,54,,,,
16949,-17.257869720458984,54,,,,
16999,-17.39187240600586,54,,,,
17049,-16.439830780029297,54,,,,
17099,-17.578994750976562,54,,,,
17149,-17.31972885131836,54,,,,
17159,,54,3.266263008117676,0.6894000172615051,,
17159,,54,,,0.7250601053237915,0.7746000289916992
17199,-16.69951629638672,55,,,,
17249,-17.749229431152344,55,,,,
17299,-17.545291900634766,55,,,,
17349,-17.5704345703125,55,,,,
17399,-16.938560485839844,55,,,,
17449,-16.509700775146484,55,,,,
17471,,55,3.7865116596221924,0.6438999772071838,,
17471,,55,,,0.7259114384651184,0.7286999821662903
17499,-16.768983840942383,56,,,,
17549,-17.230241775512695,56,,,,
17599,-17.21177864074707,56,,,,
17649,-16.162044525146484,56,,,,
17699,-17.515762329101562,56,,,,
17749,-17.6049861907959,56,,,,
17783,,56,3.576193332672119,0.6462000012397766,,
17783,,56,,,0.7237830758094788,0.729200005531311
17799,-17.67375946044922,57,,,,
17849,-16.882661819458008,57,,,,
17899,-16.036399841308594,57,,,,
17949,-17.846683502197266,57,,,,
17999,-17.059926986694336,57,,,,
18049,-16.305631637573242,57,,,,
18095,,57,3.291030168533325,0.6873999834060669,,
18095,,57,,,0.7238331437110901,0.7813000082969666
18099,-16.8754940032959,58,,,,
18149,-17.470230102539062,58,,,,
18199,-17.397098541259766,58,,,,
18249,-16.844242095947266,58,,,,
18299,-16.746122360229492,58,,,,
18349,-17.74917984008789,58,,,,
18399,-16.708106994628906,58,,,,
18407,,58,3.512669563293457,0.6909000277519226,,
18407,,58,,,0.7244591116905212,0.7856000065803528
18449,-16.696327209472656,59,,,,
18499,-16.38582420349121,59,,,,
18549,-17.688312530517578,59,,,,
18599,-16.455421447753906,59,,,,
18649,-16.487546920776367,59,,,,
18699,-16.798357009887695,59,,,,
18719,,59,2.9736857414245605,0.7181000113487244,,
18719,,59,,,0.7218299508094788,0.8080000281333923
18749,-17.517831802368164,60,,,,
18799,-17.912429809570312,60,,,,
18849,-18.28339958190918,60,,,,
18899,-17.50850486755371,60,,,,
18949,-17.91049575805664,60,,,,
18999,-17.121440887451172,60,,,,
19031,,60,2.547642469406128,0.7702999711036682,,
19031,,60,,,0.771484375,0.8858000040054321
19049,-18.172170639038086,61,,,,
19099,-17.465940475463867,61,,,,
19149,-18.109113693237305,61,,,,
19199,-18.22383689880371,61,,,,
19249,-18.48674201965332,61,,,,
19299,-18.554285049438477,61,,,,
19343,,61,2.477593183517456,0.7759000062942505,,
19343,,61,,,0.7877604365348816,0.8877000212669373
19349,-17.860095977783203,62,,,,
19399,-18.627117156982422,62,,,,
19449,-18.227693557739258,62,,,,
19499,-18.104522705078125,62,,,,
19549,-18.762649536132812,62,,,,
19599,-18.241907119750977,62,,,,
19649,-18.118602752685547,62,,,,
19655,,62,2.506985664367676,0.7748000025749207,,
19655,,62,,,0.7942708134651184,0.8910999894142151
19699,-18.101518630981445,63,,,,
19749,-18.61188316345215,63,,,,
19799,-18.478572845458984,63,,,,
19849,-17.492847442626953,63,,,,
19899,-18.64824867248535,63,,,,
19949,-17.85729217529297,63,,,,
19967,,63,2.4768970012664795,0.7742000222206116,,
19967,,63,,,0.7991285920143127,0.8902999758720398
19999,-18.218883514404297,64,,,,
20049,-18.22711944580078,64,,,,
20099,-17.79317283630371,64,,,,
20149,-17.732128143310547,64,,,,
20199,-17.89326286315918,64,,,,
20249,-18.583057403564453,64,,,,
20279,,64,2.4693474769592285,0.7750999927520752,,
20279,,64,,,0.8047876358032227,0.8876000046730042
20299,2.5913288593292236,65,,,,
20349,2.707858085632324,65,,,,
20399,3.040147304534912,65,,,,
20449,2.586766481399536,65,,,,
20499,2.412989616394043,65,,,,
20549,2.2467663288116455,65,,,,
20591,,65,2.755643129348755,0.2012999951839447,,
20591,,65,,,0.14761117100715637,0.20720000565052032
20599,2.2877984046936035,66,,,,
20649,2.468285083770752,66,,,,
20699,2.146991014480591,66,,,,
20749,2.215771436691284,66,,,,
20799,2.268847703933716,66,,,,
20849,2.2324790954589844,66,,,,
20899,2.141695261001587,66,,,,
20903,,66,2.170884847640991,0.2770000100135803,,
20903,,66,,,0.2176482379436493,0.31049999594688416
20949,1.9659503698349,67,,,,
20999,1.9420050382614136,67,,,,
21049,1.8342726230621338,67,,,,
21099,1.8686931133270264,67,,,,
21149,1.926842451095581,67,,,,
21199,1.7813527584075928,67,,,,
21215,,67,1.8134146928787231,0.3375999927520752,,
21215,,67,,,0.2960236370563507,0.36970001459121704
21249,1.9101860523223877,68,,,,
21299,1.7483909130096436,68,,,,
21349,1.8781628608703613,68,,,,
21399,1.916815996170044,68,,,,
21449,1.807673454284668,68,,,,
21499,1.797816276550293,68,,,,
21527,,68,1.713218331336975,0.3783999979496002,,
21527,,68,,,0.3578225076198578,0.41449999809265137
21549,1.7829742431640625,69,,,,
21599,1.7224819660186768,69,,,,
21649,1.8686689138412476,69,,,,
21699,1.7962509393692017,69,,,,
21749,1.4935635328292847,69,,,,
21799,1.607273817062378,69,,,,
21839,,69,1.582682490348816,0.44929999113082886,,
21839,,69,,,0.42092347145080566,0.48339998722076416
21849,1.6048405170440674,70,,,,
21899,1.5564744472503662,70,,,,
21949,1.4816761016845703,70,,,,
21999,1.6062400341033936,70,,,,
22049,1.7625629901885986,70,,,,
22099,1.5576879978179932,70,,,,
22149,1.5399119853973389,70,,,,
22151,,70,1.5298210382461548,0.4708999991416931,,
22151,,70,,,0.4761618673801422,0.5286999940872192
22199,1.4690474271774292,71,,,,
22249,1.52108895778656,71,,,,
22299,1.2824419736862183,71,,,,
22349,1.5207641124725342,71,,,,
22399,1.4797852039337158,71,,,,
22449,1.4597331285476685,71,,,,
22463,,71,1.2886013984680176,0.5764999985694885,,
22463,,71,,,0.5279446840286255,0.6395000219345093
22499,1.4009829759597778,72,,,,
22549,1.3504172563552856,72,,,,
22599,1.2797446250915527,72,,,,
22649,1.6582157611846924,72,,,,
22699,1.5776335000991821,72,,,,
22749,1.3592312335968018,72,,,,
22775,,72,1.2791447639465332,0.5856000185012817,,
22775,,72,,,0.552659273147583,0.6535000205039978
22799,1.485512614250183,73,,,,
22849,1.428962230682373,73,,,,
22899,1.3028169870376587,73,,,,
22949,1.349029779434204,73,,,,
22999,1.4030399322509766,73,,,,
23049,1.1620557308197021,73,,,,
23087,,73,1.2285776138305664,0.6147000193595886,,
23087,,73,,,0.5986828804016113,0.6908000111579895
23099,1.2593255043029785,74,,,,
23149,1.2520631551742554,74,,,,
23199,1.1699810028076172,74,,,,
23249,1.170649528503418,74,,,,
23299,1.2428237199783325,74,,,,
23349,1.3158512115478516,74,,,,
23399,1.2109018564224243,74,,,,
23399,,74,1.225287675857544,0.6183000206947327,,
23399,,74,,,0.6276792883872986,0.6913999915122986
23449,1.2319142818450928,75,,,,
23499,1.1065537929534912,75,,,,
23549,1.1638308763504028,75,,,,
23599,1.19938063621521,75,,,,
23649,1.2454731464385986,75,,,,
23699,1.2854266166687012,75,,,,
23711,,75,1.3054773807525635,0.5763000249862671,,
23711,,75,,,0.6561999320983887,0.6439999938011169
23749,1.0420327186584473,76,,,,
23799,0.9254150986671448,76,,,,
23849,1.1649383306503296,76,,,,
23899,1.1279995441436768,76,,,,
23949,1.1223576068878174,76,,,,
23999,0.9314278960227966,76,,,,
24023,,76,1.187227487564087,0.630299985408783,,
24023,,76,,,0.6701222062110901,0.711899995803833
24049,0.8091063499450684,77,,,,
24099,0.852224588394165,77,,,,
24149,0.715866208076477,77,,,,
24199,0.9788166284561157,77,,,,
24249,0.7994207143783569,77,,,,
24299,0.8231098055839539,77,,,,
24335,,77,1.1899088621139526,0.6406000256538391,,
24335,,77,,,0.6789363026618958,0.7283999919891357
24349,0.653640866279602,78,,,,
24399,0.7669376730918884,78,,,,
24449,0.8475366234779358,78,,,,
24499,0.7183660268783569,78,,,,
24549,0.6178545355796814,78,,,,
24599,0.7813464403152466,78,,,,
24647,,78,1.1593526601791382,0.6754999756813049,,
24647,,78,,,0.6872746348381042,0.765999972820282
24649,0.46663761138916016,79,,,,
24699,0.4109262228012085,79,,,,
24749,0.6104377508163452,79,,,,
24799,0.7187659740447998,79,,,,
24849,0.4042099714279175,79,,,,
24899,0.37446561455726624,79,,,,
24949,0.31197017431259155,79,,,,
24959,,79,1.2713918685913086,0.652999997138977,,
24959,,79,,,0.6840194463729858,0.7537999749183655
24999,0.2605079412460327,80,,,,
25049,0.4807177186012268,80,,,,
25099,0.4953209161758423,80,,,,
25149,0.1001841351389885,80,,,,
25199,0.5056686997413635,80,,,,
25249,0.38177281618118286,80,,,,
25271,,80,1.3253755569458008,0.6669999957084656,,
25271,,80,,,0.692457914352417,0.7531999945640564
25299,0.18380385637283325,81,,,,
25349,-0.3559117317199707,81,,,,
25399,0.03178425133228302,81,,,,
25449,-0.006770484149456024,81,,,,
25499,-4.9814581871032715e-05,81,,,,
25549,0.06525102257728577,81,,,,
25583,,81,1.477514386177063,0.6459000110626221,,
25583,,81,,,0.6931590437889099,0.737500011920929
25599,-0.34933358430862427,82,,,,
25649,-0.15683355927467346,82,,,,
25699,-0.2343994379043579,82,,,,
25749,-0.21668091416358948,82,,,,
25799,-0.3132022023200989,82,,,,
25849,0.0020047128200531006,82,,,,
25895,,82,1.5295413732528687,0.6455000042915344,,
25895,,82,,,0.6977413892745972,0.730400025844574
25899,-0.24154582619667053,83,,,,
25949,-0.04181218147277832,83,,,,
25999,-0.49752992391586304,83,,,,
26049,-0.646164059638977,83,,,,
26099,-0.7088566422462463,83,,,,
26149,-0.2916644811630249,83,,,,
26199,-0.43992334604263306,83,,,,
26207,,83,1.5570110082626343,0.6705999970436096,,
26207,,83,,,0.6967147588729858,0.7559999823570251
26249,-0.998481035232544,84,,,,
26299,-0.3124810457229614,84,,,,
26349,-0.5272636413574219,84,,,,
26399,-0.37158310413360596,84,,,,
26449,-0.6762431859970093,84,,,,
26499,-0.8872522711753845,84,,,,
26519,,84,1.4286035299301147,0.694599986076355,,
26519,,84,,,0.7017728090286255,0.786300003528595
26549,-0.6974249482154846,85,,,,
26599,-0.7478610277175903,85,,,,
