step,train_loss1,epoch,train_loss2,train_acc1,test_acc,train_acc2
7499,0.0016547885024920106,19,0.001313346321694553,,,
7549,0.001010306179523468,19,0.0006925875786691904,,,
7599,0.00026969279861077666,19,0.0013204702408984303,,,
7649,0.0006234527099877596,19,0.0007959941867738962,,,
7699,0.00018564515630714595,19,0.00018394735525362194,,,
7749,0.00037013107794336975,19,0.0005683150957338512,,,
7799,0.0005536850658245385,19,0.0005643510958179832,,,
7799,,19,,0.870312511920929,0.8580999970436096,0.8674879670143127
7849,0.044150952249765396,20,0.04202685132622719,,,
7899,0.0454893559217453,20,0.0451330803334713,,,
7949,0.060682520270347595,20,0.05906984582543373,,,
7999,0.052456360310316086,20,0.04861745983362198,,,
8049,0.07622586935758591,20,0.06613555550575256,,,
8099,0.07965925335884094,20,0.08496803790330887,,,
8149,0.07373721897602081,20,0.06986459344625473,,,
8189,,20,,0.6457732319831848,0.6766999959945679,0.6748397350311279
8199,0.08108953386545181,21,0.08801545202732086,,,
8249,0.06399668008089066,21,0.0675666332244873,,,
8299,0.08350611478090286,21,0.0818796306848526,,,
8349,0.09589945524930954,21,0.08689570426940918,,,
8399,0.08464210480451584,21,0.08531709015369415,,,
8449,0.13336703181266785,21,0.12775811553001404,,,
8499,0.11531846225261688,21,0.1278148591518402,,,
8549,0.10030734539031982,21,0.10705631226301193,,,
8579,,21,,0.7827523946762085,0.7843999862670898,0.7815304398536682
8599,0.1453189253807068,22,0.16412673890590668,,,
8649,0.1911524534225464,22,0.17736509442329407,,,
8699,0.12869517505168915,22,0.1481841504573822,,,
8749,0.12466935813426971,22,0.11194181442260742,,,
8799,0.15001684427261353,22,0.158067524433136,,,
8849,0.10288053750991821,22,0.10659094154834747,,,
8899,0.17640763521194458,22,0.16860488057136536,,,
8949,0.13984017074108124,22,0.15104052424430847,,,
8969,,22,,0.8147035241127014,0.819100022315979,0.8031049966812134
8999,0.16156230866909027,23,0.13648395240306854,,,
9049,0.1748294234275818,23,0.165273517370224,,,
9099,0.19849100708961487,23,0.20684383809566498,,,
9149,0.10136344283819199,23,0.1062483936548233,,,
9199,0.14185398817062378,23,0.14310745894908905,,,
9249,0.18530896306037903,23,0.1791042536497116,,,
9299,0.16809652745723724,23,0.17126548290252686,,,
9349,0.17572668194770813,23,0.15622608363628387,,,
9359,,23,,0.8294872045516968,0.82669997215271,0.8306490182876587
9399,0.15327252447605133,24,0.16015012562274933,,,
9449,0.1710928976535797,24,0.17062106728553772,,,
9499,0.19002394378185272,24,0.20823493599891663,,,
9549,0.1995733231306076,24,0.19077524542808533,,,
9599,0.18021076917648315,24,0.1505453884601593,,,
9649,0.12191218882799149,24,0.11723421514034271,,,
9699,0.11117707192897797,24,0.1077641174197197,,,
9749,0.1300862729549408,24,0.1376112848520279,,,
9749,,24,,0.8392027020454407,0.8255000114440918,0.839262843132019
9799,0.15218627452850342,25,0.16674625873565674,,,
9849,0.18514591455459595,25,0.15465077757835388,,,
9899,0.12590979039669037,25,0.14791713654994965,,,
9949,0.09073901176452637,25,0.09625811129808426,,,
9999,0.18388545513153076,25,0.21877549588680267,,,
10049,0.16196416318416595,25,0.15312054753303528,,,
10099,0.24670253694057465,25,0.22422827780246735,,,
10139,,25,,0.8434695601463318,0.8137999773025513,0.8447716236114502
10149,0.16550838947296143,26,0.15271799266338348,,,
10199,0.13203270733356476,26,0.14247962832450867,,,
10249,0.12269043922424316,26,0.12473508715629578,,,
10299,0.1875588744878769,26,0.1964813619852066,,,
10349,0.1199648380279541,26,0.12895682454109192,,,
10399,0.15804828703403473,26,0.16184310615062714,,,
10449,0.1745361089706421,26,0.1722935289144516,,,
10499,0.1211785152554512,26,0.1148221343755722,,,
10529,,26,,0.8514222502708435,0.8357999920845032,0.8501001596450806
10549,0.12904605269432068,27,0.1332448273897171,,,
10599,0.18579788506031036,27,0.17218750715255737,,,
10649,0.20105980336666107,27,0.19495198130607605,,,
10699,0.26713570952415466,27,0.27110084891319275,,,
10749,0.1910131424665451,27,0.18585030734539032,,,
10799,0.1555505096912384,27,0.17300444841384888,,,
10849,0.17962679266929626,27,0.17174065113067627,,,
10899,0.12811775505542755,27,0.13194797933101654,,,
10919,,27,,0.8542868494987488,0.829200029373169,0.8549078702926636
10949,0.11550222337245941,28,0.11388003826141357,,,
10999,0.18493865430355072,28,0.18721787631511688,,,
11049,0.2646489143371582,28,0.25513049960136414,,,
11099,0.18234805762767792,28,0.22050070762634277,,,
11149,0.21815481781959534,28,0.22541923820972443,,,
11199,0.15166766941547394,28,0.15868499875068665,,,
11249,0.1587039977312088,28,0.15310971438884735,,,
11299,0.20333199203014374,28,0.1926511824131012,,,
11309,,28,,0.8622395992279053,0.8395000100135803,0.8624799847602844
11349,0.14296601712703705,29,0.16298727691173553,,,
11399,0.24252992868423462,29,0.22427326440811157,,,
11449,0.11985134333372116,29,0.13020490109920502,,,
11499,0.2028433382511139,29,0.19757229089736938,,,
11549,0.3935280442237854,29,0.3863157331943512,,,
11599,0.14425912499427795,29,0.13700489699840546,,,
11649,0.19072049856185913,29,0.1756807565689087,,,
11699,0.3410651683807373,29,0.3221048414707184,,,
11699,,29,,0.8670472502708435,0.84170001745224,0.8659455180168152
11749,0.2964164614677429,30,0.30501753091812134,,,
11799,0.18866005539894104,30,0.2168174535036087,,,
11849,0.2913835346698761,30,0.24353021383285522,,,
11899,0.37141427397727966,30,0.30795207619667053,,,
11949,0.17874929308891296,30,0.18603742122650146,,,
11999,0.15815302729606628,30,0.17071065306663513,,,
12049,0.19352610409259796,30,0.19475317001342773,,,
12089,,30,,0.8677483797073364,0.8605999946594238,0.866286039352417
12099,0.23677605390548706,31,0.2424323558807373,,,
12149,0.18798327445983887,31,0.17196232080459595,,,
12199,0.23725096881389618,31,0.21273227035999298,,,
12249,0.2302236258983612,31,0.20948031544685364,,,
12299,0.3094070851802826,31,0.3077877163887024,,,
12349,0.1526646763086319,31,0.15170098841190338,,,
12399,0.18208634853363037,31,0.17488427460193634,,,
12449,0.1363869607448578,31,0.15008418262004852,,,
12479,,31,,0.874098539352417,0.8646000027656555,0.8723357319831848
12499,0.22650077939033508,32,0.2110046148300171,,,
12549,0.5526708364486694,32,0.48028329014778137,,,
12599,0.2171633243560791,32,0.22614341974258423,,,
12649,0.16541844606399536,32,0.1648399978876114,,,
12699,0.20702822506427765,32,0.21055535972118378,,,
12749,0.31773731112480164,32,0.25903239846229553,,,
12799,0.12940537929534912,32,0.12009821087121964,,,
12849,0.2054414302110672,32,0.235102578997612,,,
12869,,32,,0.8731169700622559,0.8623999953269958,0.8743589520454407
12899,0.10692580044269562,33,0.09720122069120407,,,
12949,0.23971372842788696,33,0.272521436214447,,,
12999,0.22026783227920532,33,0.21939682960510254,,,
13049,0.1417703479528427,33,0.14593099057674408,,,
13099,0.2230859100818634,33,0.17884832620620728,,,
13149,0.17284542322158813,33,0.16811004281044006,,,
13199,0.25876498222351074,33,0.2562111020088196,,,
13249,0.1951705366373062,33,0.19413737952709198,,,
13259,,33,,0.8719150424003601,0.8671000003814697,0.8770031929016113
13299,0.07686658203601837,34,0.08907569944858551,,,
13349,0.144689679145813,34,0.13837747275829315,,,
13399,0.13234329223632812,34,0.16528762876987457,,,
13449,0.33517664670944214,34,0.34487998485565186,,,
13499,0.3106123208999634,34,0.3607339859008789,,,
13549,0.24032911658287048,34,0.27109843492507935,,,
13599,0.23811538517475128,34,0.2747691869735718,,,
13649,0.15377597510814667,34,0.16389192640781403,,,
13649,,34,,0.8854767680168152,0.8549000024795532,0.8587539792060852
13699,0.1651497781276703,35,0.17168721556663513,,,
13749,0.250741183757782,35,0.2551318407058716,,,
13799,0.2607360780239105,35,0.2587831914424896,,,
13849,0.20530734956264496,35,0.21097628772258759,,,
13899,0.20516681671142578,35,0.2617870569229126,,,
13949,0.1984286904335022,35,0.2044001668691635,,,
13999,0.2351888120174408,35,0.24842028319835663,,,
14039,,35,,0.8771234154701233,0.8575999736785889,0.8713741898536682
14049,0.358919233083725,36,0.3181271553039551,,,
14099,0.16772949695587158,36,0.17177747189998627,,,
14149,0.23108883202075958,36,0.20612096786499023,,,
14199,0.25738048553466797,36,0.25648102164268494,,,
14249,0.1931803971529007,36,0.18249063193798065,,,
14299,0.15656574070453644,36,0.17452754080295563,,,
14349,0.25605863332748413,36,0.2523195743560791,,,
14399,0.12483958899974823,36,0.13410194218158722,,,
14429,,36,,0.8782251477241516,0.8672000169754028,0.8809695243835449
14449,0.26060768961906433,37,0.2709093987941742,,,
14499,0.19079039990901947,37,0.20493784546852112,,,
14549,0.20858263969421387,37,0.18678610026836395,,,
14599,0.20592741668224335,37,0.209247425198555,,,
14649,0.4041743278503418,37,0.40169745683670044,,,
14699,0.1692507117986679,37,0.15831975638866425,,,
14749,0.2065376490354538,37,0.19038598239421844,,,
14799,0.2690272331237793,37,0.22657154500484467,,,
14819,,37,,0.8848357200622559,0.8536999821662903,0.8852964639663696
14849,0.20594492554664612,38,0.1927872747182846,,,
14899,0.1424434334039688,38,0.14207981526851654,,,
14949,0.16329482197761536,38,0.16597434878349304,,,
14999,0.18270456790924072,38,0.17012138664722443,,,
15049,0.2359241098165512,38,0.24472026526927948,,,
15099,0.17178454995155334,38,0.15291735529899597,,,
15149,0.3342229723930359,38,0.31687358021736145,,,
15199,0.1673363298177719,38,0.17715826630592346,,,
15209,,38,,0.8809294700622559,0.8658000230789185,0.8862580060958862
15249,0.2607880234718323,39,0.2831874489784241,,,
15299,0.17554029822349548,39,0.17104364931583405,,,
15349,0.1798316240310669,39,0.15689265727996826,,,
15399,0.5313617587089539,39,0.5096225738525391,,,
15449,0.2602544128894806,39,0.21712270379066467,,,
15499,0.19403721392154694,39,0.20559154450893402,,,
15549,0.1470545083284378,39,0.156148299574852,,,
15599,0.18744049966335297,39,0.21822161972522736,,,
15599,,39,,0.8901442289352417,0.878000020980835,0.8901041746139526
15649,0.15976457297801971,40,0.1588749885559082,,,
15699,0.2466791421175003,40,0.246097132563591,,,
15749,0.4055546820163727,40,0.4222510755062103,,,
15799,0.29050198197364807,40,0.28782808780670166,,,
15849,0.2057226002216339,40,0.19314241409301758,,,
15899,0.09731020778417587,40,0.10196840763092041,,,
15949,0.24374409019947052,40,0.24271808564662933,,,
15989,,40,,0.8886818885803223,0.8698999881744385,0.8882211446762085
15999,0.2789483964443207,41,0.24270009994506836,,,
16049,0.15457260608673096,41,0.15412786602973938,,,
16099,0.2937752306461334,41,0.2833110988140106,,,
16149,0.376970112323761,41,0.3120555877685547,,,
16199,0.24141353368759155,41,0.2566605806350708,,,
16249,0.27040353417396545,41,0.21793334186077118,,,
16299,0.3033927083015442,41,0.26045510172843933,,,
16349,0.13754208385944366,41,0.12106926739215851,,,
16379,,41,,0.8947516083717346,0.8734999895095825,0.8942908644676208
16399,0.3056079149246216,42,0.2816992402076721,,,
16449,0.1926540583372116,42,0.1685575693845749,,,
16499,0.16392982006072998,42,0.15968260169029236,,,
16549,0.4263048470020294,42,0.5498186349868774,,,
16599,0.2728123068809509,42,0.28776246309280396,,,
16649,0.11665647476911545,42,0.11073026806116104,,,
16699,0.16473916172981262,42,0.16893886029720306,,,
16749,0.23116624355316162,42,0.2621305584907532,,,
16769,,42,,0.8887219429016113,0.870199978351593,0.8881810903549194
16799,0.14568276703357697,43,0.15803022682666779,,,
16849,0.40113696455955505,43,0.41365668177604675,,,
16899,0.159462571144104,43,0.15602992475032806,,,
16949,0.22058434784412384,43,0.27173078060150146,,,
16999,0.3301534056663513,43,0.34329983592033386,,,
17049,0.21400445699691772,43,0.23348133265972137,,,
17099,0.5011216402053833,43,0.4512655735015869,,,
17149,0.17423182725906372,43,0.17779479920864105,,,
17159,,43,,0.8967147469520569,0.8762000203132629,0.8933894038200378
17199,0.1709536761045456,44,0.17213177680969238,,,
17249,0.29871487617492676,44,0.29292455315589905,,,
17299,0.13739316165447235,44,0.16467943787574768,,,
17349,0.2653416097164154,44,0.24330507218837738,,,
17399,0.1652349829673767,44,0.17297843098640442,,,
17449,0.45005249977111816,44,0.3651095926761627,,,
17499,0.437723845243454,44,0.3533654808998108,,,
17549,0.1797095090150833,44,0.18827714025974274,,,
17549,,44,,0.8955929279327393,0.879800021648407,0.8956330418586731
17599,0.43117308616638184,45,0.41887161135673523,,,
17649,0.20855183899402618,45,0.20210294425487518,,,
17699,0.20190365612506866,45,0.23702801764011383,,,
17749,0.1657869964838028,45,0.1563408374786377,,,
17799,0.1878083199262619,45,0.2007743865251541,,,
17849,0.2019883394241333,45,0.23407533764839172,,,
17899,0.2551795244216919,45,0.2515561878681183,,,
17939,,45,,0.9016626477241516,0.8866000175476074,0.8984174728393555
17949,0.15479964017868042,46,0.18337616324424744,,,
17999,0.2536627948284149,46,0.23701974749565125,,,
18049,0.5430735349655151,46,0.5244796276092529,,,
18099,0.2938297688961029,46,0.28851762413978577,,,
18149,0.28272536396980286,46,0.31932103633880615,,,
18199,0.3642354905605316,46,0.46091243624687195,,,
18249,0.23348890244960785,46,0.21467015147209167,,,
18299,0.276776522397995,46,0.29115092754364014,,,
18329,,46,,0.9043469429016113,0.8773000240325928,0.9013822078704834
18349,0.5761132836341858,47,0.43275967240333557,,,
18399,0.3284013271331787,47,0.37331315875053406,,,
18449,0.19699867069721222,47,0.21400752663612366,,,
18499,0.26457953453063965,47,0.21459272503852844,,,
18549,0.16085287928581238,47,0.1626206785440445,,,
18599,0.311140775680542,47,0.2549571394920349,,,
18649,0.16398179531097412,47,0.13941247761249542,,,
18699,0.7137805223464966,47,0.5922677516937256,,,
18719,,47,,0.8989182710647583,0.8679999709129333,0.9038861989974976
18749,0.2124118208885193,48,0.23787279427051544,,,
18799,0.5240339040756226,48,0.49184077978134155,,,
18849,0.25058192014694214,48,0.23975196480751038,,,
18899,0.20738302171230316,48,0.1921563446521759,,,
18949,0.30310606956481934,48,0.33530938625335693,,,
18999,0.23021824657917023,48,0.22731882333755493,,,
19049,0.3453085422515869,48,0.3178262710571289,,,
19099,0.17275534570217133,48,0.1768510341644287,,,
19109,,48,,0.9063100814819336,0.8743000030517578,0.9025841355323792
19149,0.29440489411354065,49,0.28896385431289673,,,
19199,0.49916550517082214,49,0.5339841246604919,,,
19249,0.268337607383728,49,0.2759990692138672,,,
19299,0.17070676386356354,49,0.18814797699451447,,,
19349,0.25217002630233765,49,0.26313161849975586,,,
19399,0.2567773461341858,49,0.25355520844459534,,,
19449,0.4616452157497406,49,0.5120992660522461,,,
19499,0.23137828707695007,49,0.2009846568107605,,,
19499,,49,,0.8970152139663696,0.8682000041007996,0.9037059545516968
19549,0.09422695636749268,50,0.08588000386953354,,,
19599,0.18367895483970642,50,0.1405431628227234,,,
19649,0.20154248178005219,50,0.18737560510635376,,,
19699,0.17782285809516907,50,0.1662394255399704,,,
19749,0.1703190952539444,50,0.18599294126033783,,,
19799,0.236141636967659,50,0.23243927955627441,,,
19849,0.17913691699504852,50,0.14790019392967224,,,
19889,,50,,0.892307698726654,0.8824999928474426,0.9050080180168152
19899,0.2562307119369507,51,0.26069843769073486,,,
19949,0.24204905331134796,51,0.20673710107803345,,,
19999,0.261855810880661,51,0.2570180892944336,,,
20049,0.19931043684482574,51,0.2061011642217636,,,
20099,0.24507586658000946,51,0.21815134584903717,,,
20149,0.2995854318141937,51,0.2992824614048004,,,
20199,0.3440220355987549,51,0.3604510724544525,,,
20249,0.9013258814811707,51,1.116446852684021,,,
20279,,51,,0.9076722860336304,0.8776000142097473,0.9078525900840759
20299,0.25420546531677246,52,0.3173632323741913,,,
20349,0.19332540035247803,52,0.1699027121067047,,,
20399,0.11717391014099121,52,0.1368224024772644,,,
20449,0.31657660007476807,52,0.3383711278438568,,,
20499,0.3148627281188965,52,0.335083931684494,,,
20549,0.2596540153026581,52,0.2643458843231201,,,
20599,0.07014382630586624,52,0.05596926808357239,,,
20649,0.1088118925690651,52,0.09413903206586838,,,
20669,,52,,0.8754607439041138,0.7833999991416931,0.8899639248847961
20699,0.12553580105304718,53,0.1080605536699295,,,
20749,0.13788217306137085,53,0.12129835039377213,,,
20799,0.22592288255691528,53,0.2118218094110489,,,
20849,0.11903172731399536,53,0.13112545013427734,,,
20899,0.35800954699516296,53,0.364492267370224,,,
20949,0.28557583689689636,53,0.2765960097312927,,,
20999,0.3127356171607971,53,0.2570759952068329,,,
21049,0.17005416750907898,53,0.1962037831544876,,,
21059,,53,,0.8896234035491943,0.8744999766349792,0.897536039352417
21099,0.2716662585735321,54,0.23790398240089417,,,
21149,0.4003109037876129,54,0.3780343532562256,,,
21199,0.11220722645521164,54,0.12421682476997375,,,
21249,0.25299549102783203,54,0.2562403082847595,,,
21299,0.2212345004081726,54,0.22931766510009766,,,
21349,0.344596803188324,54,0.3366864323616028,,,
21399,0.33289414644241333,54,0.3474951386451721,,,
21449,0.4717525839805603,54,0.49225878715515137,,,
21449,,54,,0.9064703583717346,0.8885999917984009,0.9070913195610046
21499,0.24046584963798523,55,0.2276756465435028,,,
21549,0.1669715940952301,55,0.15796157717704773,,,
21599,0.4450370967388153,55,0.3745989501476288,,,
21649,0.2683088183403015,55,0.2809332609176636,,,
21699,0.27910125255584717,55,0.2835703492164612,,,
21749,0.32941389083862305,55,0.3788479268550873,,,
21799,0.26856109499931335,55,0.24479255080223083,,,
21839,,55,,0.9124398827552795,0.8853999972343445,0.9088742136955261
21849,0.3596354126930237,56,0.3509756326675415,,,
21899,0.17113667726516724,56,0.1688903421163559,,,
21949,0.3093850612640381,56,0.228500634431839,,,
21999,0.09094025939702988,56,0.08188609033823013,,,
22049,0.11848443001508713,56,0.10851619392633438,,,
22099,0.15644492208957672,56,0.17146462202072144,,,
22149,0.1843724548816681,56,0.19827648997306824,,,
22199,0.517853856086731,56,0.4978184998035431,,,
22229,,56,,0.8880208134651184,0.8797000050544739,0.9007812738418579
22249,0.2693973481655121,57,0.2663325071334839,,,
22299,0.3589584529399872,57,0.3260944187641144,,,
22349,0.16719192266464233,57,0.15562939643859863,,,
22399,0.2363375574350357,57,0.2112976610660553,,,
22449,0.19175609946250916,57,0.1746646910905838,,,
22499,0.17718641459941864,57,0.18776726722717285,,,
22549,0.3789898753166199,57,0.44609495997428894,,,
22599,0.17217330634593964,57,0.1853765994310379,,,
22619,,57,,0.9154647588729858,0.8895999789237976,0.914923906326294
22649,0.30824729800224304,58,0.2781369090080261,,,
22699,0.1885962337255478,58,0.17110496759414673,,,
