epoch,step,train_loss,test_acc
20,8189,,0.7817999720573425
21,8199,-2.749351978302002,
21,8249,-1.4275524616241455,
21,8299,0.3956723213195801,
21,8349,-0.9187475442886353,
21,8399,-0.37144947052001953,
21,8449,-0.36062049865722656,
21,8499,-1.4205513000488281,
21,8549,-1.2986172437667847,
21,8579,,0.8163999915122986
22,8599,0.03698909282684326,
22,8649,0.7902109622955322,
22,8699,-1.2529447078704834,
22,8749,-2.1841659545898438,
22,8799,0.537061333656311,
22,8849,0.4167051315307617,
22,8899,-0.27707338333129883,
22,8949,0.6764147281646729,
22,8969,,0.8112999796867371
23,8999,-1.572260856628418,
23,9049,-2.9991073608398438,
23,9099,0.6541993618011475,
23,9149,-0.7924189567565918,
23,9199,0.47644925117492676,
23,9249,-1.9316927194595337,
23,9299,-1.7213764190673828,
23,9349,0.7256243228912354,
23,9359,,0.8127999901771545
24,9399,0.39927780628204346,
24,9449,-2.0961403846740723,
24,9499,-1.184763789176941,
24,9549,0.6213208436965942,
24,9599,-2.1860134601593018,
24,9649,0.07995796203613281,
24,9699,-2.3206887245178223,
24,9749,-0.642053484916687,
24,9749,,0.8240000009536743
25,9799,-0.6409885883331299,
25,9849,-1.6718409061431885,
25,9899,0.5001049041748047,
25,9949,-3.075350284576416,
25,9999,-2.3835902214050293,
25,10049,-2.0959830284118652,
25,10099,0.4494285583496094,
25,10139,,0.8281999826431274
26,10149,-2.176142454147339,
26,10199,-3.158480167388916,
26,10249,-0.4921281337738037,
26,10299,-0.7852672338485718,
26,10349,-1.2328468561172485,
26,10399,-1.590733528137207,
26,10449,0.48402857780456543,
26,10499,-3.4800124168395996,
26,10529,,0.8213000297546387
27,10549,0.24942529201507568,
27,10599,-0.3104827404022217,
27,10649,-1.5429298877716064,
27,10699,-4.307225227355957,
27,10749,-3.6653945446014404,
27,10799,-1.2818366289138794,
27,10849,0.22797179222106934,
27,10899,-3.7234995365142822,
27,10919,,0.8396000266075134
28,10949,0.42947840690612793,
28,10999,-0.5270333290100098,
28,11049,0.4515373706817627,
28,11099,-1.6634190082550049,
28,11149,-0.7689785957336426,
28,11199,-2.670930862426758,
28,11249,0.5719435214996338,
28,11299,0.20244967937469482,
28,11309,,0.84170001745224
29,11349,-2.7511143684387207,
29,11399,-3.075350761413574,
29,11449,0.1691722869873047,
29,11499,-1.0141019821166992,
29,11549,0.36496400833129883,
29,11599,-2.2699012756347656,
29,11649,-0.31360864639282227,
29,11699,0.10163378715515137,
29,11699,,0.8352000117301941
30,11749,-4.2945170402526855,
30,11799,-0.38759636878967285,
30,11849,-2.7725718021392822,
30,11899,-0.46454524993896484,
30,11949,-1.6869745254516602,
30,11999,-2.174680233001709,
30,12049,-0.6564629077911377,
30,12089,,0.8306999802589417
31,12099,-4.313967704772949,
31,12149,-2.711686611175537,
31,12199,-0.23055732250213623,
31,12249,0.40620970726013184,
31,12299,-2.8977625370025635,
31,12349,-1.0742082595825195,
31,12399,-0.2877458333969116,
31,12449,-3.7132387161254883,
31,12479,,0.8176000118255615
32,12499,-2.7628135681152344,
32,12549,0.5261192321777344,
32,12599,-1.9663223028182983,
32,12649,-1.2410528659820557,
32,12699,0.1389758586883545,
32,12749,-1.5984156131744385,
32,12799,0.318831205368042,
32,12849,-1.2493371963500977,
32,12869,,0.838100016117096
33,12899,-0.3754265308380127,
33,12949,-0.3661618232727051,
33,12999,-2.8127546310424805,
33,13049,-2.3095626831054688,
33,13099,0.3348402976989746,
33,13149,-4.744416236877441,
33,13199,-0.19192957878112793,
33,13249,-0.22383499145507812,
33,13259,,0.8391000032424927
34,13299,-4.053213119506836,
34,13349,-5.437833786010742,
34,13399,-0.3538696765899658,
34,13449,0.46833157539367676,
34,13499,-0.22493934631347656,
34,13549,0.01238393783569336,
34,13599,-1.3521051406860352,
34,13649,-2.6178627014160156,
34,13649,,0.8406000137329102
35,13699,-2.2867848873138428,
35,13749,0.4331170320510864,
35,13799,-1.2075783014297485,
35,13849,-2.1444830894470215,
35,13899,-0.06846332550048828,
35,13949,-1.1963965892791748,
35,13999,-0.8676700592041016,
35,14039,,0.8503999710083008
36,14049,0.06449508666992188,
36,14099,0.009025096893310547,
36,14149,-1.5576987266540527,
36,14199,0.26867711544036865,
36,14249,-0.9706144332885742,
36,14299,-5.011329650878906,
36,14349,0.0423583984375,
36,14399,-4.117453575134277,
36,14429,,0.8568000197410583
37,14449,-3.04667329788208,
37,14499,-0.3830559253692627,
37,14549,-0.2610771656036377,
37,14599,-3.0433976650238037,
37,14649,-6.707122325897217,
37,14699,-2.584770679473877,
37,14749,-5.452818870544434,
37,14799,-0.0888829231262207,
37,14819,,0.8521000146865845
38,14849,-2.354912757873535,
38,14899,-2.768064498901367,
38,14949,-0.47838258743286133,
38,14999,-1.1405439376831055,
38,15049,0.07926619052886963,
38,15099,-3.269235849380493,
38,15149,-0.2872447967529297,
38,15199,-3.292240619659424,
38,15209,,0.8619999885559082
39,15249,-1.39044189453125,
39,15299,-3.290559768676758,
39,15349,-1.8909099102020264,
39,15399,-1.252298355102539,
39,15449,-0.1594371795654297,
39,15499,-0.6140036582946777,
39,15549,-3.429884433746338,
39,15599,-2.600635528564453,
39,15599,,0.859000027179718
40,15649,-1.8276362419128418,
40,15699,-1.545176386833191,
40,15749,0.3676326274871826,
40,15799,-5.944167137145996,
40,15849,0.44722163677215576,
40,15899,-0.1985611915588379,
40,15949,-0.15470290184020996,
40,15989,,0.8453999757766724
41,15999,0.4784049987792969,
41,16049,-0.9753543138504028,
41,16099,-3.2998909950256348,
41,16149,-0.5445162057876587,
41,16199,-4.358964443206787,
41,16249,-1.1632990837097168,
41,16299,-4.2220940589904785,
41,16349,-6.670999050140381,
41,16379,,0.8537999987602234
42,16399,-0.6663434505462646,
42,16449,-0.03920602798461914,
42,16499,-2.3497989177703857,
42,16549,-0.6986935138702393,
42,16599,0.586050271987915,
42,16649,-1.9811995029449463,
42,16699,-2.0034823417663574,
42,16749,0.7237720489501953,
42,16769,,0.8622999787330627
43,16799,-2.3919482231140137,
43,16849,-5.118433952331543,
43,16899,-0.5611181259155273,
43,16949,-4.0363311767578125,
43,16999,0.00806117057800293,
43,17049,-3.1036152839660645,
43,17099,0.292008638381958,
43,17149,-2.5316476821899414,
43,17159,,0.8654000163078308
44,17199,-1.631474494934082,
44,17249,-2.693143844604492,
44,17299,-3.652465343475342,
44,17349,-0.8685506582260132,
44,17399,0.6033580303192139,
44,17449,-3.6652493476867676,
44,17499,-0.2739858627319336,
44,17549,-1.9054124355316162,
44,17549,,0.8658999800682068
45,17599,-1.9498319625854492,
45,17649,-1.3193085193634033,
45,17699,-1.2291975021362305,
45,17749,0.06955957412719727,
45,17799,0.03286099433898926,
45,17849,-3.346621513366699,
45,17899,-2.6141014099121094,
45,17939,,0.8748999834060669
46,17949,0.28025877475738525,
46,17999,-5.100785255432129,
46,18049,-0.570338249206543,
46,18099,-0.9579761028289795,
46,18149,-0.08385372161865234,
46,18199,-0.20632004737854004,
46,18249,-0.6381409168243408,
46,18299,0.09612452983856201,
46,18329,,0.8774999976158142
47,18349,-6.194746017456055,
47,18399,-5.460421085357666,
47,18449,-5.410464763641357,
47,18499,-2.4730284214019775,
47,18549,-0.5766360759735107,
47,18599,-0.6023554801940918,
47,18649,-0.7186970710754395,
47,18699,-3.7702078819274902,
47,18719,,0.8777999877929688
48,18749,-0.8303704261779785,
48,18799,-0.5731205940246582,
48,18849,-5.71193790435791,
48,18899,-0.4915347099304199,
48,18949,-0.3154771327972412,
48,18999,-0.18022727966308594,
48,19049,-0.8095567226409912,
48,19099,-1.478046178817749,
48,19109,,0.8794999718666077
49,19149,-0.12804198265075684,
49,19199,0.16863131523132324,
49,19249,-1.0025198459625244,
49,19299,-0.9601340293884277,
49,19349,-0.6305615901947021,
49,19399,-2.6421899795532227,
49,19449,-0.8339850902557373,
49,19499,-2.3283774852752686,
49,19499,,0.8809999823570251
50,19549,0.05091047286987305,
50,19599,-0.5872104167938232,
50,19649,-5.775840759277344,
50,19699,0.0314488410949707,
50,19749,-8.462624549865723,
50,19799,-0.020199060440063477,
50,19849,-0.2358865737915039,
50,19889,,0.8881999850273132
51,19899,-1.511746883392334,
51,19949,-0.34836769104003906,
51,19999,-2.435534715652466,
51,20049,-2.8101248741149902,
51,20099,-3.1847591400146484,
51,20149,-3.6891603469848633,
51,20199,0.41262149810791016,
51,20249,0.049704551696777344,
51,20279,,0.8737999796867371
52,20299,-5.143368721008301,
52,20349,-1.2081866264343262,
52,20399,0.055530428886413574,
52,20449,-0.8418228626251221,
52,20499,-1.7522048950195312,
52,20549,0.09388303756713867,
52,20599,-6.503582000732422,
52,20649,-2.3833112716674805,
52,20669,,0.8727999925613403
53,20699,0.4736822843551636,
53,20749,0.05249643325805664,
53,20799,-2.4733948707580566,
53,20849,0.36262047290802,
53,20899,-0.4985082149505615,
53,20949,-0.7342236042022705,
53,20999,-0.9425647258758545,
53,21049,-2.500636339187622,
53,21059,,0.8708000183105469
54,21099,-0.23294425010681152,
54,21149,-3.3841171264648438,
54,21199,-0.930152416229248,
54,21249,0.18984520435333252,
54,21299,-3.734895706176758,
54,21349,-0.0052928924560546875,
54,21399,-4.869035243988037,
54,21449,-2.984471321105957,
54,21449,,0.8722000122070312
55,21499,-0.042569875717163086,
55,21549,0.09005355834960938,
55,21599,-1.5049629211425781,
55,21649,-0.9163645505905151,
55,21699,-2.1244351863861084,
55,21749,-2.775800943374634,
55,21799,-4.831729888916016,
55,21839,,0.8763999938964844
56,21849,-0.6220746040344238,
56,21899,-1.968281865119934,
56,21949,-2.878160238265991,
56,21999,-0.8655359745025635,
56,22049,-1.1248369216918945,
56,22099,0.23373723030090332,
56,22149,-8.506025314331055,
56,22199,-0.3284173011779785,
56,22229,,0.8820000290870667
57,22249,-4.319775581359863,
57,22299,-3.9203174114227295,
57,22349,-1.7488473653793335,
57,22399,0.015229225158691406,
57,22449,0.4550929069519043,
57,22499,-2.6918249130249023,
57,22549,-8.15265941619873,
57,22599,-1.6099328994750977,
57,22619,,0.8748000264167786
58,22649,-0.6928870677947998,
58,22699,-0.012352705001831055,
58,22749,-2.013962507247925,
58,22799,-2.576712131500244,
58,22849,-0.21675848960876465,
58,22899,-6.544145107269287,
58,22949,-6.625866889953613,
58,22999,-1.2445130348205566,
58,23009,,0.8792999982833862
59,23049,-3.246164083480835,
59,23099,-0.7075793743133545,
59,23149,-0.09439420700073242,
59,23199,-0.30690109729766846,
59,23249,-2.117314577102661,
59,23299,-5.516542434692383,
59,23349,-4.05775785446167,
59,23399,-1.1576144695281982,
59,23399,,0.8727999925613403
60,23449,-0.34075236320495605,
60,23499,0.34963250160217285,
60,23549,-7.157486915588379,
60,23599,-1.5320591926574707,
60,23649,-2.9293570518493652,
60,23699,-0.5464565753936768,
60,23749,-0.5870389938354492,
60,23789,,0.8676000237464905
61,23799,-3.027397632598877,
61,23849,-1.8463516235351562,
61,23899,-2.5552806854248047,
61,23949,-3.415304660797119,
61,23999,-1.1817278861999512,
61,24049,-0.305788516998291,
61,24099,-5.290055274963379,
61,24149,-1.4809455871582031,
61,24179,,0.8748000264167786
62,24199,-5.650376319885254,
62,24249,-2.5814743041992188,
62,24299,-4.854923248291016,
62,24349,-1.565758228302002,
62,24399,-1.0079834461212158,
62,24449,-6.385618686676025,
62,24499,-5.027386665344238,
62,24549,-1.3287675380706787,
62,24569,,0.8889999985694885
63,24599,-5.263080596923828,
63,24649,-3.5328969955444336,
63,24699,-1.2070934772491455,
63,24749,0.06117725372314453,
63,24799,-0.25391340255737305,
63,24849,-5.053226470947266,
63,24899,-0.8025119304656982,
63,24949,-2.3764004707336426,
63,24959,,0.8901000022888184
64,24999,-2.192028760910034,
64,25049,-5.667842864990234,
64,25099,-4.030973434448242,
64,25149,-0.057891249656677246,
64,25199,-2.04647159576416,
64,25249,-0.829444169998169,
64,25299,-4.685707092285156,
64,25349,-0.27102160453796387,
64,25349,,0.8859000205993652
65,25399,-0.25661230087280273,
65,25449,-5.853349208831787,
65,25499,0.16038274765014648,
65,25549,-2.591426372528076,
65,25599,-3.47489857673645,
65,25649,-1.9749939441680908,
65,25699,-0.10025548934936523,
65,25739,,0.8963000178337097
66,25749,-2.2041678428649902,
66,25799,-1.3117055892944336,
66,25849,-4.568941116333008,
66,25899,-4.978091716766357,
66,25949,-2.4299168586730957,
66,25999,-2.015021800994873,
66,26049,-2.9522204399108887,
66,26099,-3.614168405532837,
66,26129,,0.89410001039505
67,26149,-3.5611932277679443,
67,26199,-3.7486071586608887,
67,26249,-5.336688041687012,
67,26299,-0.3265652656555176,
67,26349,-5.847231864929199,
67,26399,0.051581382751464844,
67,26449,-2.250617027282715,
67,26499,-0.8283884525299072,
67,26519,,0.8828999996185303
68,26549,-5.9460129737854,
68,26599,0.03903603553771973,
68,26649,-4.32533597946167,
68,26699,-0.6834617853164673,
68,26749,-0.8099005222320557,
68,26799,-4.603499412536621,
68,26849,-7.656434059143066,
68,26899,-5.258345127105713,
68,26909,,0.8508999943733215
69,26949,-8.598148345947266,
69,26999,-0.0900033712387085,
69,27049,-0.7802374362945557,
69,27099,-5.845836639404297,
69,27149,-3.0462393760681152,
69,27199,-0.646153450012207,
69,27249,-0.021683692932128906,
69,27299,-2.3419623374938965,
69,27299,,0.8665000200271606
70,27349,-0.0435490608215332,
70,27399,-3.560849189758301,
70,27449,-0.21183466911315918,
70,27499,-5.140300750732422,
70,27549,-0.12551593780517578,
70,27599,0.9640645980834961,
70,27649,-0.3647470474243164,
70,27689,,0.8953999876976013
71,27699,-0.8888076543807983,
71,27749,-3.3252477645874023,
71,27799,-5.48590087890625,
71,27849,-0.8440494537353516,
71,27899,-5.750454902648926,
71,27949,-0.7012491226196289,
71,27999,-5.771271705627441,
71,28049,-4.16329288482666,
71,28079,,0.8935999870300293
72,28099,-1.2916984558105469,
72,28149,-0.7647411823272705,
72,28199,-1.8204543590545654,
72,28249,-0.3175692558288574,
72,28299,-3.3143515586853027,
72,28349,-2.869873523712158,
72,28399,-1.2832679748535156,
72,28449,-1.5739116668701172,
72,28469,,0.8870999813079834
73,28499,-2.662722587585449,
73,28549,-4.989517688751221,
73,28599,0.022589683532714844,
73,28649,0.31426000595092773,
73,28699,-2.610985279083252,
73,28749,0.13235259056091309,
73,28799,-6.163378715515137,
73,28849,-4.374421119689941,
73,28859,,0.8921999931335449
74,28899,0.0479884147644043,
74,28949,-5.420676231384277,
74,28999,-0.18931102752685547,
74,29049,-1.5238840579986572,
74,29099,-4.041611194610596,
74,29149,-1.7951016426086426,
74,29199,-2.136934518814087,
74,29249,-2.6958322525024414,
74,29249,,0.8880000114440918
75,29299,-2.4960153102874756,
75,29349,-2.028853178024292,
75,29399,-3.853653907775879,
75,29449,-7.046189308166504,
75,29499,-5.313925743103027,
75,29549,-0.6312675476074219,
75,29599,-0.28675031661987305,
75,29639,,0.8729000091552734
76,29649,-3.6346638202667236,
76,29699,-0.03512144088745117,
76,29749,-0.5012447834014893,
76,29799,-5.639535903930664,
76,29849,-0.5674252510070801,
76,29899,-0.8246996402740479,
76,29949,-9.99891471862793,
76,29999,0.23484468460083008,
76,30029,,0.863099992275238
77,30049,0.44126808643341064,
77,30099,-0.21950364112854004,
77,30149,-7.214511871337891,
77,30199,0.38770627975463867,
77,30249,-2.5670201778411865,
77,30299,-4.042609214782715,
77,30349,-1.2060158252716064,
77,30399,-2.7082321643829346,
77,30419,,0.8830000162124634
78,30449,-5.0921406745910645,
78,30499,-8.788592338562012,
78,30549,-4.0449066162109375,
78,30599,-3.1066179275512695,
78,30649,-5.937872886657715,
78,30699,-0.13935446739196777,
78,30749,-0.8096404075622559,
78,30799,-0.8864758014678955,
78,30809,,0.8942000269889832
79,30849,-0.3127264976501465,
79,30899,-1.4850575923919678,
79,30949,-0.12056875228881836,
79,30999,-1.175581932067871,
79,31049,0.1101846694946289,
79,31099,0.01506352424621582,
79,31149,-2.3697385787963867,
79,31199,-1.864396095275879,
79,31199,,0.8964999914169312
80,31249,-0.7243742942810059,
80,31299,-7.400592803955078,
80,31349,-8.711039543151855,
80,31399,-4.052186012268066,
80,31449,-1.7432551383972168,
80,31499,-5.01422119140625,
80,31549,-1.360196590423584,
80,31589,,0.8860999941825867
81,31599,0.25019824504852295,
81,31649,-1.057403802871704,
81,31699,-0.38457536697387695,
81,31749,-0.42386341094970703,
81,31799,-1.6875673532485962,
81,31849,-1.2312688827514648,
81,31899,-7.1121931076049805,
81,31949,-4.249448299407959,
81,31979,,0.8988999724388123
82,31999,-0.33704161643981934,
82,32049,-0.4472925662994385,
82,32099,-2.416811466217041,
82,32149,-1.8900575637817383,
82,32199,-8.616710662841797,
82,32249,0.5712130069732666,
82,32299,-1.3959012031555176,
82,32349,-0.8578135967254639,
82,32369,,0.8953999876976013
83,32399,-1.177506446838379,
83,32449,-8.692790031433105,
83,32499,-0.4076056480407715,
83,32549,-1.0372169017791748,
83,32599,-0.3192563056945801,
83,32649,-6.0077619552612305,
83,32699,-0.6019349098205566,
83,32749,-1.9171639680862427,
83,32759,,0.8960999846458435
84,32799,0.1073160171508789,
84,32849,-10.792705535888672,
84,32899,-5.01645565032959,
84,32949,-1.4501798152923584,
84,32999,-6.525739669799805,
84,33049,-1.6984009742736816,
84,33099,-0.5091524124145508,
84,33149,-1.6992568969726562,
84,33149,,0.8949000239372253
85,33199,-1.020263433456421,
85,33249,-1.7393615245819092,
85,33299,-3.0164971351623535,
85,33349,-0.16890406608581543,
85,33399,-0.5676233768463135,
85,33449,-2.390235662460327,
85,33499,-5.071632385253906,
85,33539,,0.8985000252723694
86,33549,-0.0979924201965332,
86,33599,-1.4229979515075684,
86,33649,-0.6788215637207031,
86,33699,-5.054192066192627,
86,33749,-1.9694361686706543,
86,33799,-4.2422709465026855,
86,33849,-4.904147148132324,
86,33899,-4.5111212730407715,
86,33929,,0.8899999856948853
87,33949,0.281116247177124,
87,33999,0.08534002304077148,
87,34049,-2.6980488300323486,
87,34099,-3.249108076095581,
87,34149,-1.5576140880584717,
87,34199,-2.139789581298828,
87,34249,-1.6958787441253662,
87,34299,-0.6297075748443604,
87,34319,,0.8666999936103821
88,34349,-7.91004753112793,
88,34399,0.22963392734527588,
88,34449,-2.43338942527771,
88,34499,-6.269656181335449,
88,34549,-0.3707425594329834,
88,34599,-2.0318336486816406,
88,34649,-9.019347190856934,
88,34699,-0.07869124412536621,
88,34709,,0.8682000041007996
89,34749,-1.2976255416870117,
89,34799,-1.291560173034668,
89,34849,-4.504298210144043,
89,34899,-2.529367208480835,
89,34949,-4.835622310638428,
89,34999,-2.139064311981201,
89,35049,-0.16380000114440918,
89,35099,0.26757383346557617,
89,35099,,0.8894000053405762
90,35149,-3.622769832611084,
90,35199,-1.784271240234375,
90,35249,-2.5516574382781982,
90,35299,-8.650444984436035,
90,35349,-1.4495487213134766,
90,35399,-3.342940330505371,
90,35449,-2.1128060817718506,
90,35489,,0.8988000154495239
91,35499,-3.48063063621521,
91,35549,-5.220137119293213,
91,35599,2.7894973754882812e-05,
91,35649,-1.5265147686004639,
91,35699,-4.3179612159729,
91,35749,-2.2106826305389404,
91,35799,-2.842085838317871,
91,35849,-1.044055700302124,
91,35879,,0.902400016784668
92,35899,-3.5595004558563232,
92,35949,-2.46309232711792,
92,35999,-5.407690048217773,
92,36049,-0.657745361328125,
92,36099,-0.26064300537109375,
92,36149,-0.8221275806427002,
92,36199,0.0691378116607666,
92,36249,-8.177824020385742,
92,36269,,0.9020000100135803
93,36299,-0.6928188800811768,
93,36349,-6.952491283416748,
93,36399,-0.23320627212524414,
93,36449,-0.5775842666625977,
93,36499,-2.6336188316345215,
93,36549,-2.5754199028015137,
93,36599,-4.659501075744629,
93,36649,-1.4029581546783447,
93,36659,,0.8985999822616577
94,36699,-2.737644672393799,
94,36749,-1.2426013946533203,
94,36799,-0.9776191711425781,
94,36849,-0.5177974700927734,
94,36899,0.44020140171051025,
94,36949,-6.003602027893066,
94,36999,-2.3057243824005127,
94,37049,-9.17296028137207,
94,37049,,0.8894000053405762
95,37099,-2.4885916709899902,
95,37149,-8.715683937072754,
95,37199,-0.5774381160736084,
95,37249,-0.45745253562927246,
95,37299,-0.26595044136047363,
95,37349,-0.1244821548461914,
95,37399,-2.8033690452575684,
95,37439,,0.8898000121116638
96,37449,0.30533862113952637,
96,37499,-1.5930602550506592,
96,37549,-1.2466974258422852,
96,37599,-1.542494297027588,
96,37649,-0.9849376678466797,
96,37699,-1.549056053161621,
96,37749,0.3151082992553711,
96,37799,-1.2447152137756348,
96,37829,,0.8928999900817871
97,37849,-2.9026451110839844,
97,37899,-1.0067403316497803,
97,37949,-2.8650543689727783,
97,37999,-3.4604804515838623,
97,38049,-4.539852619171143,
97,38099,-0.16150546073913574,
97,38149,-0.30939626693725586,
97,38199,-0.16298675537109375,
97,38219,,0.8919000029563904
98,38249,-1.5395076274871826,
98,38299,-2.2740182876586914,
98,38349,-0.29761266708374023,
98,38399,0.2508265972137451,
98,38449,-0.39639759063720703,
98,38499,-0.21306991577148438,
98,38549,-3.8084921836853027,
98,38599,-3.645488977432251,
98,38609,,0.8883000016212463
99,38649,-1.6319153308868408,
99,38699,-0.11211133003234863,
99,38749,-3.19051456451416,
99,38799,-0.2023475170135498,
99,38849,-2.9431562423706055,
99,38899,-1.2788848876953125,
99,38949,-0.6424603462219238,
99,38999,-0.6988797187805176,
99,38999,,0.8931000232696533
100,39049,-0.9901063442230225,
100,39099,-1.1900534629821777,
100,39149,-4.7723493576049805,
100,39199,-2.358309268951416,
100,39249,-5.938793182373047,
100,39299,-3.851048707962036,
100,39349,-3.1805031299591064,
100,39389,,0.885699987411499
101,39399,-6.965202808380127,
101,39449,-1.7649211883544922,
101,39499,-6.702497482299805,
101,39549,0.031404972076416016,
101,39599,-0.8393456935882568,
101,39649,-4.652119159698486,
101,39699,-4.3334455490112305,
101,39749,-7.801201820373535,
101,39779,,0.8855999708175659
102,39799,-2.5565614700317383,
102,39849,-1.5960032939910889,
102,39899,0.1628551483154297,
102,39949,-3.729919195175171,
102,39999,-6.730072021484375,
102,40049,-0.39574766159057617,
102,40099,-0.9406204223632812,
102,40149,-0.7584114074707031,
102,40169,,0.8928999900817871
103,40199,-1.666900634765625,
103,40249,-1.6687836647033691,
103,40299,-1.2627391815185547,
