train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc
3.9480388164520264,0,49,,,,
3.7520551681518555,0,99,,,,
3.544264554977417,0,149,,,,
3.326216697692871,0,199,,,,
3.290553092956543,0,249,,,,
3.452430486679077,0,299,,,,
,0,311,1.5951974391937256,0.40689998865127563,,
,0,311,,,0.41990000009536743,0.2862580120563507
3.2626914978027344,1,349,,,,
3.152773141860962,1,399,,,,
3.254465341567993,1,449,,,,
3.1664721965789795,1,499,,,,
2.5624427795410156,1,549,,,,
3.002877712249756,1,599,,,,
,1,623,1.412318468093872,0.5098999738693237,,
,1,623,,,0.5181999802589417,0.4234149754047394
2.5574522018432617,2,649,,,,
2.567073345184326,2,699,,,,
2.5269784927368164,2,749,,,,
2.5819602012634277,2,799,,,,
2.469727039337158,2,849,,,,
2.178755044937134,2,899,,,,
,2,935,1.2611687183380127,0.5555999875068665,,
,2,935,,,0.5838000178337097,0.507887601852417
2.6500844955444336,3,949,,,,
2.1806211471557617,3,999,,,,
2.489227771759033,3,1049,,,,
2.200833797454834,3,1099,,,,
2.229656219482422,3,1149,,,,
2.2158761024475098,3,1199,,,,
,3,1247,1.0845370292663574,0.6323000192642212,,
,3,1247,,,0.661300003528595,0.5708633661270142
2.37095308303833,4,1249,,,,
1.9247689247131348,4,1299,,,,
2.29498553276062,4,1349,,,,
2.2573065757751465,4,1399,,,,
1.9309546947479248,4,1449,,,,
2.0567710399627686,4,1499,,,,
2.21528959274292,4,1549,,,,
,4,1559,0.9915248155593872,0.6883000135421753,,
,4,1559,,,0.7229999899864197,0.6136568784713745
1.840076208114624,5,1599,,,,
1.9301636219024658,5,1649,,,,
1.896648645401001,5,1699,,,,
2.3021488189697266,5,1749,,,,
1.8211002349853516,5,1799,,,,
1.8728432655334473,5,1849,,,,
,5,1871,0.9348135590553284,0.7067000269889832,,
,5,1871,,,0.7376000285148621,0.656174898147583
1.705221176147461,6,1899,,,,
1.8999617099761963,6,1949,,,,
1.6743594408035278,6,1999,,,,
1.6821112632751465,6,2049,,,,
1.6752443313598633,6,2099,,,,
1.9144186973571777,6,2149,,,,
,6,2183,0.8052574992179871,0.7519000172615051,,
,6,2183,,,0.7914000153541565,0.6840695142745972
1.6842485666275024,7,2199,,,,
1.7102363109588623,7,2249,,,,
1.5046550035476685,7,2299,,,,
1.722206711769104,7,2349,,,,
1.8285696506500244,7,2399,,,,
1.635059118270874,7,2449,,,,
,7,2495,0.953345537185669,0.7269999980926514,,
,7,2495,,,0.7703999876976013,0.7026617527008057
1.6767679452896118,8,2499,,,,
1.744386911392212,8,2549,,,,
1.7749590873718262,8,2599,,,,
1.878431797027588,8,2649,,,,
1.4929218292236328,8,2699,,,,
1.3796956539154053,8,2749,,,,
1.5189263820648193,8,2799,,,,
,8,2807,0.7878092527389526,0.7670000195503235,,
,8,2807,,,0.8037999868392944,0.7177984714508057
1.5217666625976562,9,2849,,,,
1.561693787574768,9,2899,,,,
1.5223844051361084,9,2949,,,,
1.4858890771865845,9,2999,,,,
1.7426629066467285,9,3049,,,,
1.5307860374450684,9,3099,,,,
,9,3119,0.7798865437507629,0.7782999873161316,,
,9,3119,,,0.8195000290870667,0.7297551035881042
1.3343195915222168,10,3149,,,,
1.2809922695159912,10,3199,,,,
1.3937766551971436,10,3249,,,,
1.5474116802215576,10,3299,,,,
1.3412439823150635,10,3349,,,,
1.3711918592453003,10,3399,,,,
,10,3431,0.7563631534576416,0.7897999882698059,,
,10,3431,,,0.8309999704360962,0.7417117357254028
1.6200865507125854,11,3449,,,,
1.4240951538085938,11,3499,,,,
1.4877017736434937,11,3549,,,,
1.5400617122650146,11,3599,,,,
1.2034848928451538,11,3649,,,,
1.2491950988769531,11,3699,,,,
,11,3743,0.8436383008956909,0.7829999923706055,,
,11,3743,,,0.8174999952316284,0.7503004670143127
1.5066871643066406,12,3749,,,,
1.5418004989624023,12,3799,,,,
1.2177770137786865,12,3849,,,,
1.2021636962890625,12,3899,,,,
1.3603301048278809,12,3949,,,,
1.1014866828918457,12,3999,,,,
1.4590868949890137,12,4049,,,,
,12,4055,0.7847335934638977,0.7922999858856201,,
,12,4055,,,0.8374000191688538,0.7599158883094788
1.2329477071762085,13,4099,,,,
1.1888010501861572,13,4149,,,,
1.320363998413086,13,4199,,,,
1.461820125579834,13,4249,,,,
1.1028835773468018,13,4299,,,,
1.0299012660980225,13,4349,,,,
,13,4367,0.760323166847229,0.8065999746322632,,
,13,4367,,,0.84579998254776,0.7685046195983887
1.270458459854126,14,4399,,,,
1.3807934522628784,14,4449,,,,
1.2283719778060913,14,4499,,,,
1.018332600593567,14,4549,,,,
1.3451006412506104,14,4599,,,,
1.164501667022705,14,4649,,,,
,14,4679,0.7591094970703125,0.8065000176429749,,
,14,4679,,,0.8510000109672546,0.7766801714897156
1.0180023908615112,15,4699,,,,
1.2760528326034546,15,4749,,,,
1.4369350671768188,15,4799,,,,
1.1650018692016602,15,4849,,,,
1.294343113899231,15,4899,,,,
1.2150163650512695,15,4949,,,,
,15,4991,0.7977787256240845,0.8059999942779541,,
,15,4991,,,0.8450000286102295,0.7782577276229858
0.9670939445495605,16,4999,,,,
1.1736150979995728,16,5049,,,,
1.0056419372558594,16,5099,,,,
1.3316137790679932,16,5149,,,,
1.1838445663452148,16,5199,,,,
0.9397211670875549,16,5249,,,,
0.993855893611908,16,5299,,,,
,16,5303,0.8196229338645935,0.8066999912261963,,
,16,5303,,,0.8496999740600586,0.7833533883094788
1.0780861377716064,17,5349,,,,
1.1295883655548096,17,5399,,,,
1.1012576818466187,17,5449,,,,
0.9513492584228516,17,5499,,,,
1.2592624425888062,17,5549,,,,
1.0844324827194214,17,5599,,,,
,17,5615,0.9137671589851379,0.8113999962806702,,
,17,5615,,,0.8629999756813049,0.7884865999221802
1.0539672374725342,18,5649,,,,
1.1351618766784668,18,5699,,,,
1.2342796325683594,18,5749,,,,
1.1068005561828613,18,5799,,,,
1.2677593231201172,18,5849,,,,
1.0591944456100464,18,5899,,,,
,18,5927,0.8344972729682922,0.8216000199317932,,
,18,5927,,,0.8637999892234802,0.7914413213729858
0.9070006608963013,19,5949,,,,
1.1504242420196533,19,5999,,,,
0.9255613088607788,19,6049,,,,
0.9606523513793945,19,6099,,,,
1.055810809135437,19,6149,,,,
1.072908878326416,19,6199,,,,
,19,6239,0.8928546905517578,0.8051999807357788,,
,19,6239,,,0.8464999794960022,0.7967372536659241
0.9471704363822937,20,6249,,,,
0.9416217803955078,20,6299,,,,
1.0212013721466064,20,6349,,,,
0.9746594429016113,20,6399,,,,
0.9574703574180603,20,6449,,,,
0.9603190422058105,20,6499,,,,
1.0093251466751099,20,6549,,,,
,20,6551,0.8815471529960632,0.8101000189781189,,
,20,6551,,,0.8497999906539917,0.7993789911270142
0.9729565382003784,21,6599,,,,
1.2493302822113037,21,6649,,,,
1.0053960084915161,21,6699,,,,
0.9763009548187256,21,6749,,,,
0.8741312026977539,21,6799,,,,
1.1538752317428589,21,6849,,,,
,21,6863,0.8892554640769958,0.8256000280380249,,
,21,6863,,,0.8673999905586243,0.8039988875389099
0.9532545804977417,22,6899,,,,
1.0645344257354736,22,6949,,,,
0.9915940761566162,22,6999,,,,
1.0408997535705566,22,7049,,,,
1.0179150104522705,22,7099,,,,
0.8676328659057617,22,7149,,,,
,22,7175,0.8164383172988892,0.8360999822616577,,
,22,7175,,,0.8790000081062317,0.806640625
0.9119696617126465,23,7199,,,,
0.9702830910682678,23,7249,,,,
0.8603668212890625,23,7299,,,,
0.724433422088623,23,7349,,,,
0.8288367390632629,23,7399,,,,
0.9668541550636292,23,7449,,,,
,23,7487,0.8326746821403503,0.8295000195503235,,
,23,7487,,,0.8809000253677368,0.8073042035102844
0.9016350507736206,24,7499,,,,
0.974937915802002,24,7549,,,,
0.9019880890846252,24,7599,,,,
0.861894965171814,24,7649,,,,
0.8874630928039551,24,7699,,,,
0.8640227317810059,24,7749,,,,
0.8446905612945557,24,7799,,,,
,24,7799,0.8135817646980286,0.8388000130653381,,
,24,7799,,,0.8773999810218811,0.8109850883483887
0.89699786901474,25,7849,,,,
0.8772684335708618,25,7899,,,,
1.0460013151168823,25,7949,,,,
1.0793718099594116,25,7999,,,,
0.9445109367370605,25,8049,,,,
0.7657588720321655,25,8099,,,,
,25,8111,0.8475144505500793,0.8299999833106995,,
,25,8111,,,0.8729000091552734,0.8126878142356873
0.9404582977294922,26,8149,,,,
0.9608035683631897,26,8199,,,,
0.8215715885162354,26,8249,,,,
1.0033384561538696,26,8299,,,,
0.8967673778533936,26,8349,,,,
1.0762821435928345,26,8399,,,,
,26,8423,0.8533661961555481,0.8420000076293945,,
,26,8423,,,0.8867999911308289,0.8159680366516113
0.8871358633041382,27,8449,,,,
0.799818754196167,27,8499,,,,
0.9381986260414124,27,8549,,,,
0.8526298999786377,27,8599,,,,
0.8433895111083984,27,8649,,,,
0.7294668555259705,27,8699,,,,
,27,8735,0.8606342077255249,0.8422999978065491,,
,27,8735,,,0.8877000212669373,0.8162935972213745
0.8516517877578735,28,8749,,,,
0.8970413208007812,28,8799,,,,
1.012472152709961,28,8849,,,,
0.9151694774627686,28,8899,,,,
0.9056393504142761,28,8949,,,,
1.036006212234497,28,8999,,,,
,28,9047,0.926443338394165,0.8330000042915344,,
,28,9047,,,0.8837000131607056,0.8190229535102844
0.7695268392562866,29,9049,,,,
1.1580184698104858,29,9099,,,,
1.0691807270050049,29,9149,,,,
0.8647403717041016,29,9199,,,,
1.1629430055618286,29,9249,,,,
0.8411684632301331,29,9299,,,,
0.8010302782058716,29,9349,,,,
,29,9359,0.9499818086624146,0.8345999717712402,,
,29,9359,,,0.8884000182151794,0.8202999830245972
0.9707046747207642,30,9399,,,,
0.8947585225105286,30,9449,,,,
0.9270327091217041,30,9499,,,,
0.8893435001373291,30,9549,,,,
0.8152234554290771,30,9599,,,,
0.9623867273330688,30,9649,,,,
,30,9671,0.9124991297721863,0.8357999920845032,,
,30,9671,,,0.883899986743927,0.8221028447151184
0.8407787084579468,31,9699,,,,
0.8296008706092834,31,9749,,,,
0.8635833859443665,31,9799,,,,
0.8184349536895752,31,9849,,,,
0.926851749420166,31,9899,,,,
0.9357823133468628,31,9949,,,,
,31,9983,0.8780201077461243,0.8385999798774719,,
,31,9983,,,0.8906000256538391,0.8245943784713745
0.9087119102478027,32,9999,,,,
0.895302414894104,32,10049,,,,
0.9609513282775879,32,10099,,,,
0.8729046583175659,32,10149,,,,
0.901175856590271,32,10199,,,,
0.766901969909668,32,10249,,,,
,32,10295,0.868392288684845,0.8532999753952026,,
,32,10295,,,0.9003999829292297,0.8254957795143127
0.897834300994873,33,10299,,,,
0.931746244430542,33,10349,,,,
0.6953110694885254,33,10399,,,,
0.9533578157424927,33,10449,,,,
0.9703643321990967,33,10499,,,,
0.7620664238929749,33,10549,,,,
0.9827314615249634,33,10599,,,,
,33,10607,0.9200859665870667,0.8425999879837036,,
,33,10607,,,0.883400022983551,0.8261218070983887
0.8563478589057922,34,10649,,,,
0.8339313268661499,34,10699,,,,
0.8966203331947327,34,10749,,,,
0.824181318283081,34,10799,,,,
0.780143678188324,34,10849,,,,
0.8710898160934448,34,10899,,,,
,34,10919,0.9014024138450623,0.8435999751091003,,
,34,10919,,,0.8930000066757202,0.8281875848770142
0.7923183441162109,35,10949,,,,
0.809335470199585,35,10999,,,,
0.7872077226638794,35,11049,,,,
0.8378951549530029,35,11099,,,,
0.758942723274231,35,11149,,,,
0.8965334892272949,35,11199,,,,
,35,11231,0.8917474746704102,0.8540999889373779,,
,35,11231,,,0.8962000012397766,0.8291891813278198
0.7603238821029663,36,11249,,,,
0.8730988502502441,36,11299,,,,
0.7189004421234131,36,11349,,,,
0.6186906099319458,36,11399,,,,
0.8668791055679321,36,11449,,,,
1.0120277404785156,36,11499,,,,
,36,11543,0.9600034356117249,0.8511999845504761,,
,36,11543,,,0.9024999737739563,0.8302409052848816
0.8298407793045044,37,11549,,,,
0.7141151428222656,37,11599,,,,
0.858957052230835,37,11649,,,,
0.8293796181678772,37,11699,,,,
0.8900246620178223,37,11749,,,,
0.9082741737365723,37,11799,,,,
0.8797743320465088,37,11849,,,,
,37,11855,0.8830525279045105,0.8539999723434448,,
,37,11855,,,0.9063000082969666,0.8303660750389099
0.9610302448272705,38,11899,,,,
1.0010513067245483,38,11949,,,,
0.9368999600410461,38,11999,,,,
0.7983859181404114,38,12049,,,,
0.7634466886520386,38,12099,,,,
0.8667693138122559,38,12149,,,,
,38,12167,0.8589237332344055,0.8421000242233276,,
,38,12167,,,0.891700029373169,0.8315930366516113
0.7093143463134766,39,12199,,,,
0.8467181921005249,39,12249,,,,
0.9280452728271484,39,12299,,,,
0.7099759578704834,39,12349,,,,
0.8284278512001038,39,12399,,,,
0.8653135299682617,39,12449,,,,
,39,12479,0.9141585230827332,0.849399983882904,,
,39,12479,,,0.9038000106811523,0.8349734544754028
0.787029504776001,40,12499,,,,
0.7243249416351318,40,12549,,,,
0.9060350656509399,40,12599,,,,
0.6897058486938477,40,12649,,,,
0.8986167311668396,40,12699,,,,
0.8324829339981079,40,12749,,,,
,40,12791,0.9350940585136414,0.8328999876976013,,
,40,12791,,,0.8845000267028809,0.8351863026618958
0.772473931312561,41,12799,,,,
0.6739957332611084,41,12849,,,,
0.9623562097549438,41,12899,,,,
0.7775745987892151,41,12949,,,,
0.958109974861145,41,12999,,,,
0.8716225028038025,41,13049,,,,
0.8543867468833923,41,13099,,,,
,41,13103,0.8865572214126587,0.8539999723434448,,
,41,13103,,,0.9096999764442444,0.8331831097602844
0.7287970185279846,42,13149,,,,
0.796605110168457,42,13199,,,,
0.7626798152923584,42,13249,,,,
0.8161264657974243,42,13299,,,,
0.8774244785308838,42,13349,,,,
0.7942627668380737,42,13399,,,,
,42,13415,0.8485664129257202,0.8592000007629395,,
,42,13415,,,0.9056000113487244,0.8368639945983887
0.8211736083030701,43,13449,,,,
0.7632676959037781,43,13499,,,,
0.8753727674484253,43,13549,,,,
0.6864217519760132,43,13599,,,,
0.772506058216095,43,13649,,,,
0.8333797454833984,43,13699,,,,
,43,13727,0.8894708156585693,0.8525999784469604,,
,43,13727,,,0.9053000211715698,0.8355744481086731
0.9142967462539673,44,13749,,,,
0.7195119857788086,44,13799,,,,
0.8675246238708496,44,13849,,,,
0.9076577425003052,44,13899,,,,
0.8170236349105835,44,13949,,,,
0.9431656002998352,44,13999,,,,
,44,14039,0.9309588670730591,0.8503999710083008,,
,44,14039,,,0.8995000123977661,0.8367387652397156
0.7409243583679199,45,14049,,,,
0.7420326471328735,45,14099,,,,
0.7881230115890503,45,14149,,,,
0.9118539094924927,45,14199,,,,
0.7874401211738586,45,14249,,,,
0.7624396085739136,45,14299,,,,
0.7150253653526306,45,14349,,,,
,45,14351,0.8895242214202881,0.8560000061988831,,
,45,14351,,,0.9053000211715698,0.8383538722991943
0.719702959060669,46,14399,,,,
0.7640636563301086,46,14449,,,,
0.775410532951355,46,14499,,,,
0.8074415922164917,46,14549,,,,
1.0465011596679688,46,14599,,,,
0.7398906350135803,46,14649,,,,
,46,14663,0.9228547811508179,0.8525999784469604,,
,46,14663,,,0.8988000154495239,0.8384790420532227
0.7456487417221069,47,14699,,,,
0.8313553929328918,47,14749,,,,
0.8083682656288147,47,14799,,,,
0.8133913278579712,47,14849,,,,
0.8614087700843811,47,14899,,,,
0.8149522542953491,47,14949,,,,
,47,14975,0.9104347825050354,0.8476999998092651,,
,47,14975,,,0.8934000134468079,0.8387795686721802
0.9295058250427246,48,14999,,,,
0.822836697101593,48,15049,,,,
0.9011940956115723,48,15099,,,,
0.8801745176315308,48,15149,,,,
0.7729154825210571,48,15199,,,,
0.761107325553894,48,15249,,,,
