epoch,test_acc,train_loss
22,70.47,2.1185
22,70.47,2.0219
23,71.96,2.0317
23,71.96,1.9516
23,71.96,2.1049
23,71.96,2.1776
23,71.96,2.1622
23,71.96,1.9867
23,71.96,2.0365
24,70.92,1.9989
24,70.92,2.0271
24,70.92,2.0709
24,70.92,2.0088
24,70.92,2.1
24,70.92,2.0256
24,70.92,2.1272
25,68.76,2.1525
25,68.76,2.1199
25,68.76,2.1113
25,68.76,1.9844
25,68.76,2.1693
25,68.76,2.0766
25,68.76,2.082
26,71.46,2.1528
26,71.46,1.9456
26,71.46,2.0472
26,71.46,2.086
26,71.46,2.0575
26,71.46,2.0587
26,71.46,1.9803
27,68.36,1.9924
27,68.36,2.1138
27,68.36,1.9842
27,68.36,1.9476
27,68.36,2.018
27,68.36,2.0352
27,68.36,2.1051
28,65.51,2.0147
28,65.51,1.8677
28,65.51,2.0211
28,65.51,1.9739
28,65.51,2.1344
28,65.51,2.0244
28,65.51,2.15
29,64.19,1.9848
29,64.19,2.0286
29,64.19,2.0304
29,64.19,2.0949
29,64.19,2.0169
29,64.19,2.0019
29,64.19,2.0913
30,72.57,2.0771
30,72.57,2.0371
30,72.57,2.0575
30,72.57,1.9836
30,72.57,2.0039
30,72.57,2.0251
30,72.57,2.0567
31,70.12,1.9855
31,70.12,2.1316
31,70.12,2.0999
31,70.12,2.0356
31,70.12,2.059
31,70.12,2.1053
31,70.12,2.0596
32,70.38,2.0267
32,70.38,2.0703
32,70.38,2.0395
32,70.38,2.0057
32,70.38,1.906
32,70.38,1.9125
32,70.38,2.0867
33,70.54,2.0764
33,70.54,2.1718
33,70.54,1.9871
33,70.54,2.1295
33,70.54,1.9812
33,70.54,2.1053
33,70.54,2.197
34,72.87,1.9141
34,72.87,2.0718
34,72.87,1.9109
34,72.87,2.0043
34,72.87,2.0827
34,72.87,2.0301
34,72.87,1.8337
35,65.88,2.0123
35,65.88,2.0244
35,65.88,1.9569
35,65.88,1.9212
35,65.88,2.061
35,65.88,2.1662
35,65.88,2.0928
36,71.9,1.9568
36,71.9,2.0916
36,71.9,1.9821
36,71.9,1.9876
36,71.9,2.0277
36,71.9,1.9875
36,71.9,2.1895
37,71.37,2.0241
37,71.37,1.8646
37,71.37,1.9501
37,71.37,1.9383
37,71.37,1.9896
37,71.37,1.9046
37,71.37,2.028
38,67.38,1.8788
38,67.38,1.9425
38,67.38,1.8165
38,67.38,2.0072
38,67.38,2.0043
38,67.38,1.9098
38,67.38,2.1098
39,69.21,2.0725
39,69.21,1.8274
39,69.21,1.8189
39,69.21,2.0268
39,69.21,1.9347
39,69.21,1.8159
39,69.21,1.8965
40,73.0,1.8487
40,73.0,1.9625
40,73.0,1.8027
40,73.0,1.9933
40,73.0,1.683
40,73.0,1.8284
40,73.0,1.7927
41,70.75,1.8954
41,70.75,1.797
41,70.75,1.8547
41,70.75,1.8973
41,70.75,1.9734
41,70.75,1.7973
41,70.75,1.9673
42,69.71,1.7264
42,69.71,1.6466
42,69.71,1.925
42,69.71,1.8291
42,69.71,1.7654
42,69.71,1.7264
42,69.71,1.6635
43,68.91,1.709
43,68.91,1.8515
43,68.91,1.7527
43,68.91,1.8481
43,68.91,1.8437
43,68.91,1.7071
43,68.91,1.9185
44,68.02,1.717
44,68.02,1.6603
44,68.02,1.7007
44,68.02,1.7948
44,68.02,1.659
44,68.02,1.6048
44,68.02,1.6634
45,68.03,1.8576
45,68.03,1.7776
45,68.03,1.7096
45,68.03,1.8744
45,68.03,1.8799
45,68.03,1.6852
45,68.03,1.7884
46,67.87,1.6242
46,67.87,1.7672
46,67.87,1.8266
46,67.87,1.5952
46,67.87,1.8312
46,67.87,1.6803
46,67.87,1.7809
47,65.35,1.7704
47,65.35,1.714
47,65.35,1.5985
47,65.35,1.7871
47,65.35,1.6819
47,65.35,1.7948
47,65.35,1.6636
48,65.43,1.8045
48,65.43,1.6761
48,65.43,1.6483
48,65.43,1.8111
48,65.43,1.8479
48,65.43,1.6674
48,65.43,1.8111
49,62.19,1.7017
49,62.19,1.5929
49,62.19,1.653
49,62.19,1.6148
49,62.19,1.687
49,62.19,1.6472
49,62.19,1.6996
50,62.25,1.8332
50,62.25,1.5843
50,62.25,1.6783
50,62.25,1.5861
50,62.25,1.5086
50,62.25,1.6969
50,62.25,1.7795
51,63.14,1.7629
51,63.14,1.6327
51,63.14,1.5906
51,63.14,1.7721
51,63.14,1.7648
51,63.14,1.684
51,63.14,1.6011
52,61.67,1.8753
52,61.67,1.497
52,61.67,1.5287
52,61.67,1.6169
52,61.67,1.6482
52,61.67,1.5237
52,61.67,1.6672
53,61.04,1.4668
53,61.04,1.518
53,61.04,1.5327
53,61.04,1.5629
53,61.04,1.8048
53,61.04,1.3554
53,61.04,1.6104
54,60.21,1.7392
54,60.21,1.5586
54,60.21,1.6293
54,60.21,1.5904
54,60.21,1.4492
54,60.21,1.6953
54,60.21,1.7272
55,60.05,1.6855
55,60.05,1.5709
55,60.05,1.5338
55,60.05,1.4932
55,60.05,1.6593
55,60.05,1.5476
55,60.05,1.5131
56,59.07,1.4952
56,59.07,1.4627
56,59.07,1.7544
56,59.07,1.629
56,59.07,1.5149
56,59.07,1.5301
56,59.07,1.4823
57,54.76,1.4658
57,54.76,1.5125
57,54.76,1.5272
57,54.76,1.413
57,54.76,1.5522
57,54.76,1.6492
57,54.76,1.6283
58,54.53,1.5686
58,54.53,1.5741
58,54.53,1.6241
58,54.53,1.5828
58,54.53,1.5427
58,54.53,1.7
58,54.53,1.57
59,55.82,1.4813
59,55.82,1.5053
59,55.82,1.5272
59,55.82,1.65
59,55.82,1.5763
59,55.82,1.5935
59,55.82,1.6266
60,56.23,1.3944
60,56.23,1.4108
60,56.23,1.4039
60,56.23,1.5183
60,56.23,1.5147
60,56.23,1.3954
60,56.23,1.6865
61,55.59,1.3105
61,55.59,1.53
61,55.59,1.3554
61,55.59,1.4264
61,55.59,1.5276
61,55.59,1.571
61,55.59,1.3009
62,54.44,1.304
62,54.44,1.3136
62,54.44,1.381
62,54.44,1.5268
62,54.44,1.3753
62,54.44,1.6754
62,54.44,1.5271
63,53.91,1.3122
63,53.91,1.6061
63,53.91,1.5658
63,53.91,1.6562
63,53.91,1.2676
63,53.91,1.4184
63,53.91,1.3015
64,49.87,1.4044
64,49.87,1.2672
64,49.87,1.3841
64,49.87,1.5099
64,49.87,1.3268
64,49.87,1.4623
64,49.87,1.642
65,51.29,1.5065
65,51.29,1.2155
65,51.29,1.2277
65,51.29,1.3801
65,51.29,1.573
65,51.29,1.1421
65,51.29,1.4429
66,48.59,1.2996
66,48.59,1.2931
66,48.59,1.366
66,48.59,1.4835
66,48.59,1.2963
66,48.59,1.3632
66,48.59,1.3514
67,51.25,1.2785
67,51.25,1.3215
67,51.25,1.1427
67,51.25,1.2225
67,51.25,1.3636
67,51.25,1.2583
67,51.25,1.3635
68,47.62,1.2449
68,47.62,1.2024
68,47.62,1.316
68,47.62,1.3081
68,47.62,1.348
68,47.62,1.2198
68,47.62,1.3606
69,43.46,1.3451
69,43.46,1.1863
69,43.46,1.3311
69,43.46,1.2442
69,43.46,1.2323
69,43.46,1.4198
69,43.46,1.3178
70,49.83,1.2228
70,49.83,1.3162
70,49.83,1.4059
70,49.83,1.2161
70,49.83,1.228
70,49.83,1.3484
70,49.83,1.2037
71,44.59,1.1801
71,44.59,1.1315
71,44.59,1.3897
71,44.59,1.3166
71,44.59,1.2514
71,44.59,1.2626
71,44.59,1.2112
72,49.24,1.1604
72,49.24,1.1997
72,49.24,1.1555
72,49.24,1.3696
72,49.24,1.2897
72,49.24,1.3303
72,49.24,1.3799
73,50.76,1.0679
73,50.76,1.2246
73,50.76,1.1893
73,50.76,1.2447
73,50.76,1.21
73,50.76,1.2568
73,50.76,1.0501
74,47.09,1.1059
74,47.09,1.1483
74,47.09,1.0683
74,47.09,1.3004
74,47.09,1.1205
74,47.09,1.2044
74,47.09,1.2376
75,45.93,0.9778
75,45.93,1.1927
75,45.93,1.272
75,45.93,0.9385
75,45.93,1.2085
75,45.93,1.0775
75,45.93,1.3243
76,46.9,1.133
76,46.9,1.234
76,46.9,1.1403
76,46.9,1.2904
76,46.9,1.036
76,46.9,1.0095
76,46.9,1.0835
77,44.9,1.0501
77,44.9,1.0337
77,44.9,1.2081
77,44.9,1.0894
77,44.9,1.1741
77,44.9,1.1854
77,44.9,1.1027
78,43.64,1.003
78,43.64,0.9917
78,43.64,1.1945
78,43.64,1.1739
78,43.64,1.1407
78,43.64,1.2774
78,43.64,1.162
79,42.92,1.1184
79,42.92,1.0381
79,42.92,1.1696
79,42.92,1.0184
79,42.92,1.3286
79,42.92,1.2481
79,42.92,0.9753
80,44.49,0.8177
80,44.49,0.7853
80,44.49,0.8138
80,44.49,0.6958
80,44.49,0.717
80,44.49,0.8802
80,44.49,0.7205
81,43.0,0.7065
81,43.0,0.81
81,43.0,0.6213
81,43.0,0.6861
81,43.0,0.6956
81,43.0,0.6255
81,43.0,0.6783
82,42.02,0.6434
82,42.02,0.5353
82,42.02,0.6671
82,42.02,0.6339
82,42.02,0.686
82,42.02,0.6058
82,42.02,0.6547
83,40.81,0.5478
83,40.81,0.7605
83,40.81,0.6507
83,40.81,0.7784
83,40.81,0.6555
83,40.81,0.5737
83,40.81,0.6135
84,42.96,0.6968
84,42.96,0.7349
84,42.96,0.7411
84,42.96,0.6246
84,42.96,0.6728
84,42.96,0.4686
84,42.96,0.5425
85,40.75,0.5888
85,40.75,0.5755
85,40.75,0.6374
85,40.75,0.5742
85,40.75,0.6769
85,40.75,0.6493
85,40.75,0.6481
86,39.41,0.6318
86,39.41,0.5724
86,39.41,0.4496
86,39.41,0.5641
86,39.41,0.7924
86,39.41,0.4858
86,39.41,0.601
87,40.39,0.8796
87,40.39,0.6154
87,40.39,0.7076
87,40.39,0.4676
87,40.39,0.6778
87,40.39,0.4829
87,40.39,0.4822
88,40.65,0.6145
88,40.65,0.5231
88,40.65,0.5756
88,40.65,0.5933
88,40.65,0.4385
88,40.65,0.519
88,40.65,0.7084
89,39.32,0.4168
89,39.32,0.498
89,39.32,0.4764
89,39.32,0.4383
89,39.32,0.477
89,39.32,0.5092
89,39.32,0.4991
90,41.54,0.6793
90,41.54,0.5618
90,41.54,0.58
90,41.54,0.4669
90,41.54,0.5489
90,41.54,0.4598
90,41.54,0.4781
91,39.61,0.4989
91,39.61,0.6126
91,39.61,0.5383
91,39.61,0.5651
91,39.61,0.5611
91,39.61,0.5844
91,39.61,0.4872
92,41.15,0.5788
92,41.15,0.512
92,41.15,0.7565
92,41.15,0.466
92,41.15,0.5605
92,41.15,0.5886
92,41.15,0.5043
93,40.52,0.5973
93,40.52,0.3425
93,40.52,0.6289
93,40.52,0.4503
93,40.52,0.4127
93,40.52,0.5376
93,40.52,0.4511
94,39.59,0.3948
94,39.59,0.3586
94,39.59,0.5697
94,39.59,0.4289
94,39.59,0.4526
94,39.59,0.5332
94,39.59,0.5731
95,39.22,0.4453
95,39.22,0.5312
95,39.22,0.4309
95,39.22,0.4864
95,39.22,0.4145
95,39.22,0.4003
95,39.22,0.4456
96,40.02,0.4129
96,40.02,0.5824
96,40.02,0.3874
96,40.02,0.428
96,40.02,0.5922
96,40.02,0.3533
96,40.02,0.4029
97,38.05,0.3758
97,38.05,0.4003
97,38.05,0.5522
97,38.05,0.5362
97,38.05,0.5617
97,38.05,0.4519
97,38.05,0.388
98,39.12,0.4072
98,39.12,0.3512
98,39.12,0.4136
98,39.12,0.4187
98,39.12,0.4343
98,39.12,0.3861
98,39.12,0.4592
99,38.48,0.476
99,38.48,0.4335
99,38.48,0.4978
99,38.48,0.6232
99,38.48,0.475
99,38.48,0.4142
99,38.48,0.3696
100,37.82,0.4958
100,37.82,0.543
100,37.82,0.5212
100,37.82,0.5024
100,37.82,0.5351
100,37.82,0.3181
100,37.82,0.5997
101,38.79,0.4405
101,38.79,0.3304
101,38.79,0.5097
101,38.79,0.3932
101,38.79,0.3842
101,38.79,0.4472
101,38.79,0.3919
102,39.88,0.4865
102,39.88,0.4112
102,39.88,0.3454
102,39.88,0.4737
102,39.88,0.5432
102,39.88,0.466
102,39.88,0.3273
103,39.66,0.4304
103,39.66,0.3319
103,39.66,0.3386
103,39.66,0.3668
103,39.66,0.2814
103,39.66,0.5131
103,39.66,0.366
104,39.35,0.37
104,39.35,0.3943
104,39.35,0.5364
104,39.35,0.4717
104,39.35,0.4424
104,39.35,0.3414
104,39.35,0.5148
105,40.16,0.3363
105,40.16,0.3825
105,40.16,0.3732
105,40.16,0.4897
105,40.16,0.4959
105,40.16,0.3921
105,40.16,0.4972
106,39.25,0.4056
106,39.25,0.3545
106,39.25,0.2338
106,39.25,0.3844
106,39.25,0.5634
106,39.25,0.3862
106,39.25,0.4105
107,39.99,0.4697
107,39.99,0.4562
107,39.99,0.3763
107,39.99,0.3256
107,39.99,0.5178
107,39.99,0.3749
107,39.99,0.3602
108,39.25,0.2951
108,39.25,0.518
108,39.25,0.4366
108,39.25,0.3826
108,39.25,0.3229
108,39.25,0.4471
108,39.25,0.5051
109,38.08,0.447
109,38.08,0.4135
109,38.08,0.4117
109,38.08,0.2852
109,38.08,0.4319
109,38.08,0.3563
109,38.08,0.3571
110,39.71,0.4036
110,39.71,0.3933
110,39.71,0.3555
110,39.71,0.3203
110,39.71,0.335
110,39.71,0.5008
110,39.71,0.3663
111,38.86,0.3401
111,38.86,0.4392
111,38.86,0.2936
111,38.86,0.4901
111,38.86,0.2901
111,38.86,0.3218
111,38.86,0.3936
112,39.18,0.3751
112,39.18,0.3321
112,39.18,0.3717
112,39.18,0.2935
112,39.18,0.408
112,39.18,0.3295
112,39.18,0.3317
113,38.23,0.307
113,38.23,0.512
113,38.23,0.2489
113,38.23,0.2486
113,38.23,0.2741
113,38.23,0.3968
113,38.23,0.2368
114,39.24,0.2831
114,39.24,0.3979
114,39.24,0.2545
114,39.24,0.3025
114,39.24,0.2872
114,39.24,0.2275
114,39.24,0.4206
115,37.86,0.2996
115,37.86,0.3417
115,37.86,0.351
115,37.86,0.3249
115,37.86,0.2869
115,37.86,0.2915
115,37.86,0.2582
116,37.73,0.3553
116,37.73,0.2983
116,37.73,0.3248
116,37.73,0.3577
116,37.73,0.2696
116,37.73,0.4775
116,37.73,0.2591
117,37.16,0.3972
117,37.16,0.4748
117,37.16,0.2339
117,37.16,0.2452
117,37.16,0.2801
117,37.16,0.3839
117,37.16,0.3461
118,38.44,0.1724
118,38.44,0.2265
118,38.44,0.3204
118,38.44,0.2867
118,38.44,0.3072
118,38.44,0.2394
118,38.44,0.3309
119,36.92,0.2401
119,36.92,0.4222
119,36.92,0.2159
119,36.92,0.2407
119,36.92,0.2953
119,36.92,0.3829
119,36.92,0.3876
