train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
1.8006700277328491,49,0,,,,
1.70900559425354,99,0,,,,
1.5484833717346191,149,0,,,,
1.3087937831878662,199,0,,,,
1.4458529949188232,249,0,,,,
1.5856422185897827,299,0,,,,
,311,0,0.4422999918460846,1.6168694496154785,,
,311,0,,,0.3341847062110901,0.4934999942779541
0.9158115386962891,349,1,,,,
1.0602843761444092,399,1,,,,
0.8617256879806519,449,1,,,,
0.9688315391540527,499,1,,,,
1.1256731748580933,549,1,,,,
0.6027969717979431,599,1,,,,
,623,1,0.4867999851703644,1.665280818939209,,
,623,1,,,0.46461838483810425,0.5422999858856201
0.7860561609268188,649,2,,,,
0.7164260745048523,699,2,,,,
0.31642889976501465,749,2,,,,
0.27430200576782227,799,2,,,,
0.4945187568664551,849,2,,,,
0.2889178395271301,899,2,,,,
,935,2,0.5611000061035156,1.4957886934280396,,
,935,2,,,0.5462740659713745,0.6381999850273132
-0.1371910572052002,949,3,,,,
-0.14186334609985352,999,3,,,,
-0.3710494041442871,1049,3,,,,
0.13968324661254883,1099,3,,,,
0.23949670791625977,1149,3,,,,
-0.12816619873046875,1199,3,,,,
,1247,3,0.567300021648407,1.5527997016906738,,
,1247,3,,,0.5928986668586731,0.6460000276565552
-0.7765439748764038,1249,4,,,,
-1.03398597240448,1299,4,,,,
-1.2118123769760132,1349,4,,,,
-0.6401667594909668,1399,4,,,,
-0.7139889001846313,1449,4,,,,
-0.6183849573135376,1499,4,,,,
-0.562453031539917,1549,4,,,,
,1559,4,0.6263999938964844,1.4473873376846313,,
,1559,4,,,0.6316105723381042,0.714900016784668
-1.139764666557312,1599,5,,,,
-1.5413376092910767,1649,5,,,,
-1.622148871421814,1699,5,,,,
-1.69175386428833,1749,5,,,,
-1.3071035146713257,1799,5,,,,
-0.9656707048416138,1849,5,,,,
,1871,5,0.6570000052452087,1.365689754486084,,
,1871,5,,,0.6627103090286255,0.7451000213623047
-2.394988536834717,1899,6,,,,
-1.9793897867202759,1949,6,,,,
-1.97480309009552,1999,6,,,,
-1.7039443254470825,2049,6,,,,
-2.3812508583068848,2099,6,,,,
-2.462149143218994,2149,6,,,,
,2183,6,0.6722000241279602,1.3946712017059326,,
,2183,6,,,0.6831930875778198,0.7677000164985657
-2.807323932647705,2199,7,,,,
-2.612189769744873,2249,7,,,,
-3.1307716369628906,2299,7,,,,
-3.3379697799682617,2349,7,,,,
-2.4132704734802246,2399,7,,,,
-2.7626209259033203,2449,7,,,,
,2495,7,0.7013000249862671,1.34614896774292,,
,2495,7,,,0.7033503651618958,0.808899998664856
-3.382716417312622,2499,8,,,,
-3.4887115955352783,2549,8,,,,
-3.935582160949707,2599,8,,,,
-2.962784767150879,2649,8,,,,
-3.19315767288208,2699,8,,,,
-3.233854293823242,2749,8,,,,
-2.9778406620025635,2799,8,,,,
,2807,8,0.7069000005722046,1.3998559713363647,,
,2807,8,,,0.7222555875778198,0.8202000260353088
-4.77467679977417,2849,9,,,,
-4.955659866333008,2899,9,,,,
-4.5948004722595215,2949,9,,,,
-4.838250637054443,2999,9,,,,
-4.167969703674316,3049,9,,,,
-4.126004219055176,3099,9,,,,
,3119,9,0.7190999984741211,1.4301601648330688,,
,3119,9,,,0.7342497706413269,0.8359000086784363
-2.7961807250976562,3149,10,,,,
